,group,variable,month,NUEVAS ANTES DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS ANTES DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS ANTES DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS ANTES DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS ANTES DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS ANTES DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS ANTES DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS ANTES DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS ANTES DEL 5TO MES DE EMBARAZO E. 50 Y +,NUEVAS ANTES DEL 5TO MES DE EMBARAZO E. 50 Y +,TOTALES
QUIRUSILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,0,0,2,0,0,0,0,0,2
RAVELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,0,0,3,1,0,1,0,0,5
REYES,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,6,0,14,1,3,1,0,0,25
RIBERALTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,8,0,84,1,136,4,17,0,0,0,250
ROBORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,2,0,9,0,1,0,0,0,12
RURRENABAQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,2,0,19,0,26,0,7,0,0,0,54
SABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,2,0,2,0,2,0,0,0,6
SACABA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,4,0,94,1,157,6,51,0,0,0,313
SACABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,0,0,4,0,2,0,0,0,6
SACACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,7,1,17,3,2,3,0,0,33
SAIPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,2,0,4,0,0,0,0,0,6
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,3,1,8,0,0,0,0,0,12
SAMAIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,5,0,8,0,7,0,0,0,0,0,20
SAN AGUSTIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,0,0,0,0,1,0,0,0,1
SAN ANDRES,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,1,0,6,0,12,0,1,0,0,0,20
SAN ANDRES DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,0,0,1,1,0,0,0,0,2
SAN ANTONIO DE ESMORUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,0,0,0,2,0,0,0,0,2
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,1,0,4,0,1,1,0,0,7
SAN BENITO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,3,0,11,0,2,0,0,0,16
SAN BORJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,2,0,30,2,57,1,9,0,0,0,101
SAN BUENA VENTURA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,1,0,6,0,13,0,6,0,0,0,26
SAN CARLOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,1,0,12,0,16,0,6,0,0,0,35
SAN IGNACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,8,0,29,0,0,0,0,0,37
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,1,0,33,2,78,1,6,0,0,0,121
SAN JAVIER(BNI),consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,0,0,1,0,0,0,0,0,1
SAN JAVIER(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,2,0,8,0,10,0,0,0,0,0,20
SAN JOAQUIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,2,0,6,0,1,0,0,0,9
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,10,0,10,0,0,0,0,0,20
SAN JUAN DE YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,2,0,5,1,1,0,0,0,9
SAN JULIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,9,1,46,3,2,0,0,0,61
SAN LORENZO(PND),consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,2,0,5,0,4,0,1,0,0,0,12
SAN LORENZO(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,1,0,10,0,12,1,3,0,0,0,27
SAN LUCAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,1,0,4,3,21,2,8,1,0,0,40
SAN MATIAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,2,0,6,0,18,0,2,0,0,0,28
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,9,0,10,0,3,0,0,0,22
SAN PABLO DE LIPEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,1,0,4,0,0,0,0,0,5
SAN PEDRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,8,0,20,0,2,0,0,0,30
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,5,1,12,1,12,0,0,0,31
SAN PEDRO DE CURAHUARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,4,0,2,0,1,0,0,0,7
SAN PEDRO DE TIQUINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,0,0,3,0,1,0,0,0,4
SAN RAFAEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,3,0,9,0,0,0,0,0,12
SAN RAMON BENI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,1,0,5,3,0,0,0,0,0,0,9
SAN RAMON SCZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,2,0,10,0,40,0,0,0,52
SANTA ANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,1,0,8,0,14,0,1,0,0,0,24
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,48,0,600,7,2052,4,387,1,0,0,3099
SANTA ROSA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,6,0,12,0,1,0,0,0,19
SANTA ROSA DEL SARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,6,0,9,0,25,0,9,0,0,0,49
SANTIAGO DE CALLAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,1,0,0,0,2,1,1,0,0,0,5
SANTIAGO DE HUARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,1,0,7,0,1,0,0,0,9
SANTIAGO DE HUATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,1,0,3,0,0,0,0,0,4
SANTIAGO DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,1,0,2,0,0,0,0,0,3
SANTIVAÑES,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,2,0,6,0,2,0,0,0,10
SANTUARIO DE QUILLACAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,2,0,1,0,1,0,0,0,4
SAPAHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,5,0,6,0,0,1,0,0,12
SENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,1,0,5,0,7,0,0,0,0,0,13
SHINAOTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,1,0,14,0,50,1,8,0,0,0,74
SICA SICA (VILLA AROMA),consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,11,0,12,0,1,0,0,0,24
SICAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,1,0,6,0,0,0,0,0,7
SIPE SIPE,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,1,0,26,0,46,0,12,0,0,0,85
SOPACHUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,5,0,1,0,0,0,0,0,6
SORACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,1,0,4,1,2,0,0,0,8
SORATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,9,1,10,1,2,0,0,0,23
SUCRE,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,6,0,88,1,353,1,94,0,0,0,543
TACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,2,0,0,0,0,0,0,0,2
TACACOMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,0,0,8,0,0,0,0,0,8
TACOBAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,0,0,6,1,3,1,0,0,11
TACOPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,0,0,4,0,1,1,0,0,6
TAHUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,1,0,4,0,0,0,0,0,5
TAPACARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,1,0,5,0,16,1,4,0,0,0,27
TARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,2,0,11,1,2,2,0,0,18
TARACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,1,0,0,0,2,0,0,0,0,0,3
TARATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,6,1,14,4,3,0,0,0,28
TARIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,8,0,122,3,519,16,144,3,2,0,817
TARVITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,6,3,11,2,5,1,0,0,28
TEOPONTE,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,1,0,19,2,2,0,0,0,24
TIAWANACU,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,3,0,13,0,1,1,0,0,18
TINGUIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,1,0,9,2,3,0,0,0,15
TIPUANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,0,0,10,0,2,0,0,0,12
TIQUIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,24,0,72,1,11,1,0,0,109
TIRAQUE (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,1,0,0,0,8,0,2,0,0,0,11
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,0,0,1,0,1,0,0,0,2
TOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,1,0,12,1,3,0,0,0,17
TOLATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,0,0,9,0,1,0,0,0,10
TOLEDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,2,0,2,0,2,0,0,0,6
TOMAVE,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,4,1,6,3,4,1,0,0,19
TOMINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,1,0,4,1,3,0,0,0,9
TORO TORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,1,1,8,1,0,0,0,0,11
TOTORA(CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,10,0,23,0,6,0,0,0,39
TOTORA(ORR),consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,1,0,1,0,1,0,0,0,3
TRIGAL,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,0,0,3,0,0,0,0,0,3
TRINIDAD,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,10,0,64,1,122,1,24,1,0,0,223
TUPIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,1,0,21,1,61,2,11,0,0,0,97
TURCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,2,0,2,0,0,0,0,0,4
UMALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,2,3,6,0,2,0,0,0,13
UNCIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,1,0,5,2,21,2,7,0,0,0,38
URIONDO (A. CONCEPCION),consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,2,0,10,0,1,1,0,0,14
URUBICHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,1,0,6,0,0,0,0,0,7
UYUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,9,0,41,3,9,0,0,0,62
VACAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,1,0,1,0,6,0,1,0,0,0,9
VALLEGRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,2,0,3,0,18,0,4,0,0,0,27
VIACHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,2,0,21,0,79,0,13,0,0,0,115
VILA VILA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,1,0,1,0,2,0,0,0,4
VILLA CHARCAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,6,0,13,2,3,0,0,0,24
VILLA MONTES,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,3,0,15,0,52,0,5,0,0,0,75
VILLA NUEVA (LOMA ALTA),consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,2,0,0,0,0,0,0,0,2
VILLA RIVERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,5,0,7,0,0,0,0,0,12
VILLA SERRANO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,1,0,2,0,5,0,0,0,0,0,8
VILLA TUNARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,2,0,40,0,89,1,26,1,0,0,159
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,4,0,11,3,1,0,0,0,19
VILLAZON,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,1,0,10,0,57,2,8,0,0,0,78
VINTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,1,0,21,0,49,1,7,0,0,0,79
VITICHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,2,1,4,0,0,0,0,0,7
WALDO BALLIVIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,2,0,3,0,1,0,0,0,6
WARNES,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,7,0,61,0,130,1,16,0,0,0,215
YACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,3,0,3,2,3,0,0,0,11
YACUIBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,2,1,37,2,138,4,25,0,0,0,209
YAMPARAEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,5,0,8,1,4,0,0,0,18
YANACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,0,0,5,0,2,0,0,0,7
YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,1,0,25,4,53,12,12,0,2,1,110
YOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,2,0,0,0,0,0,0,0,2
YOTALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,0,0,5,0,3,0,0,0,8
YUNCHARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,0,1,3,0,0,0,0,0,4
ZUDAÑEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-01-01,0,0,2,0,8,0,2,0,0,0,12
ACACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,0,0,6,0,1,0,0,0,7
ACHACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,7,1,28,3,4,0,0,0,43
ACHOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,5,0,10,9,1,0,0,0,25
AIQUILE,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,6,1,10,0,7,1,0,0,25
ALALAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,1,0,2,0,1,0,0,0,4
ALCALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,0,0,1,0,1,0,0,0,2
ALTO BENI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,3,0,9,0,2,0,0,0,14
ANCORAIMES,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,5,0,6,0,1,0,0,0,12
ANDAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,2,0,1,0,0,0,0,0,3
ANTEQUERA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,0,0,0,0,1,0,0,0,1
ANZALDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,2,0,3,0,0,0,0,0,0,0,5
APOLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,1,0,11,0,2,0,0,0,14
ARAMPAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,0,0,0,0,0,3,0,0,3
ARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,6,0,11,0,2,0,0,0,19
ARBIETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,1,0,4,0,13,0,4,0,0,0,22
ARQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,4,0,7,0,1,0,0,0,12
ASCENCION DE GUARAYOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,6,0,26,0,2,0,0,0,34
ATOCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,3,0,14,0,2,0,0,0,19
AUCAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,0,0,1,1,0,0,0,0,2
AYATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,1,1,3,0,0,1,0,0,6
AYO AYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,0,0,6,0,2,0,0,0,8
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,1,0,10,1,10,0,3,0,0,0,25
AZURDUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,3,0,7,2,3,0,0,0,15
BATALLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,4,0,3,2,1,0,0,0,10
BAURES,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,3,0,6,0,0,0,0,0,9
BELEN DE URMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,0,0,1,0,1,0,0,0,2
BELLA FLOR,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,0,0,1,0,0,0,0,0,1
BERMEJO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,1,0,12,0,44,0,10,0,0,0,67
BETANZOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,9,0,22,1,4,1,0,0,37
BOLIVAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,4,0,4,0,4,0,0,0,12
BOLPEBRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,1,0,1,0,0,0,0,0,2
BOYUIBE,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,1,0,7,0,0,0,0,0,8
BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,1,0,9,0,10,1,3,0,0,0,24
CABEZAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,2,0,8,3,21,1,1,1,0,0,37
CAIROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,5,0,8,0,3,0,0,0,16
"CAIZA ""D""",consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,2,0,7,0,0,0,0,0,9
CAJUATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,1,0,5,0,12,0,0,0,0,0,18
CALACOTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,0,1,0,0,1,1,0,0,3
CALAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,2,0,14,0,2,0,0,0,18
CAMARGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,5,0,7,0,2,2,0,0,16
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,0,0,5,0,0,0,0,0,5
CAMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,2,0,30,0,78,2,9,0,0,0,121
CAPINOTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,4,0,10,0,4,0,0,0,18
CAQUIAVIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,1,0,2,0,1,0,0,0,4
CARACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,1,0,8,0,30,0,2,0,0,0,41
CARANAVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,1,0,14,0,49,0,8,0,0,0,72
CARAPARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,3,8,3,2,4,1,0,0,21
CARIPUYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,2,1,6,0,1,0,0,0,10
CARMEN RIVERO TORREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,1,0,3,0,2,0,1,0,0,0,7
CHALLAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,1,0,10,0,38,2,10,0,0,0,61
CHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,4,1,3,1,0,0,0,0,9
CHARAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,1,0,19,0,42,1,2,0,0,0,65
CHARAÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,0,0,0,0,2,0,0,0,2
CHAYANTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,3,0,12,1,1,0,0,0,17
CHIMORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,12,1,25,2,2,0,0,0,42
CHIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,0,0,3,0,2,0,0,0,5
CHOQUE COTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,0,0,1,0,0,0,0,0,1
CHUA COCANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,1,0,1,0,0,0,0,0,2
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,5,0,28,2,3,0,0,0,38
CHUMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,2,1,5,0,4,0,0,0,12
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,2,0,3,0,1,0,0,0,6
CKOCHAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,1,0,4,0,4,1,0,0,10
CLIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,6,0,22,0,3,1,0,0,32
COBIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,5,0,29,0,65,2,4,0,0,0,105
COCAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,4,1,8,11,0,0,0,0,24
COCHABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,9,0,223,1,1310,8,317,3,0,0,1871
COIPASA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,0,0,1,0,0,0,0,0,1
COLCAPIRHUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,2,0,14,0,79,2,19,0,0,0,116
"COLCHA ""K""",consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,5,0,10,0,0,0,0,0,15
COLLANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,1,0,2,0,1,0,0,0,4
COLOMI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,6,0,19,0,1,0,0,0,26
COLPA BELGICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,1,0,3,0,7,0,0,0,0,0,11
COLQUECHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,4,0,16,0,6,0,0,0,26
COLQUENCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,0,0,5,0,2,0,0,0,7
COLQUIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,3,0,12,2,2,0,0,0,19
COMANCHE,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,1,0,0,0,0,1,0,2,0,0,4
COMARAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,13,0,19,0,3,0,0,0,35
COMBAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,2,0,1,0,1,0,0,0,4
CONCEPCION,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,1,0,3,1,14,1,2,0,0,0,22
COPACABANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,0,0,12,1,3,0,0,0,16
CORIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,1,0,7,0,17,0,3,0,0,0,28
CORO CORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,1,0,3,0,0,1,0,0,5
COROICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,9,0,24,0,2,0,0,0,35
CORQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,1,0,1,1,0,0,0,0,3
COTAGAITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,1,0,6,0,21,0,3,1,0,0,32
COTOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,1,0,32,0,77,0,8,0,0,0,118
CUATRO CAÑADAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,7,0,10,0,4,0,0,0,21
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,nuevas antes del 5to mes de embarazo,2016-02-01,0,0,0,0,3,0,1,0,0,0,4
