,group,variable,month,REPETIDAS A. < 15,REPETIDAS A. < 15,REPETIDAS B. 15 A 19,REPETIDAS B. 15 A 19,REPETIDAS C. 20 - 34,REPETIDAS C. 20 - 34,REPETIDAS D. 35 - 49,REPETIDAS D. 35 - 49,REPETIDAS E. 50 Y +,REPETIDAS E. 50 Y +,TOTALES
SICAYA,consultas prenatales,repetidas,2016-01-01,0,0,2,0,13,0,3,0,0,0,18
SIPE SIPE,consultas prenatales,repetidas,2016-01-01,4,0,107,0,380,1,46,0,0,0,538
SOPACHUY,consultas prenatales,repetidas,2016-01-01,0,0,8,5,18,3,10,1,0,0,45
SORACACHI,consultas prenatales,repetidas,2016-01-01,0,0,8,1,33,4,5,1,0,0,52
SORATA,consultas prenatales,repetidas,2016-01-01,0,0,32,3,47,6,10,2,0,0,100
SUCRE,consultas prenatales,repetidas,2016-01-01,8,0,390,0,1804,10,397,0,0,0,2609
TACACHI,consultas prenatales,repetidas,2016-01-01,0,0,1,0,1,0,1,0,0,0,3
TACACOMA,consultas prenatales,repetidas,2016-01-01,0,0,11,0,11,0,1,0,0,0,23
TACOBAMBA,consultas prenatales,repetidas,2016-01-01,0,2,6,2,16,11,6,3,0,0,46
TACOPAYA,consultas prenatales,repetidas,2016-01-01,0,0,3,1,14,1,6,0,0,0,25
TAHUA,consultas prenatales,repetidas,2016-01-01,0,0,0,0,3,1,0,1,0,0,5
TAPACARI,consultas prenatales,repetidas,2016-01-01,0,0,20,3,56,8,10,3,0,0,100
TARABUCO,consultas prenatales,repetidas,2016-01-01,0,0,17,2,40,5,10,7,0,0,81
TARACO,consultas prenatales,repetidas,2016-01-01,1,0,6,0,10,1,1,1,0,0,20
TARATA,consultas prenatales,repetidas,2016-01-01,0,0,17,1,53,1,9,3,0,0,84
TARIJA,consultas prenatales,repetidas,2016-01-01,8,2,320,9,1387,36,317,7,16,0,2102
TARVITA,consultas prenatales,repetidas,2016-01-01,1,0,16,7,12,7,4,5,0,0,52
TEOPONTE,consultas prenatales,repetidas,2016-01-01,0,0,16,1,47,1,10,0,0,0,75
TIAWANACU,consultas prenatales,repetidas,2016-01-01,1,0,14,0,32,0,8,0,0,0,55
TINGUIPAYA,consultas prenatales,repetidas,2016-01-01,0,0,6,1,20,16,11,5,0,0,59
TIPUANI,consultas prenatales,repetidas,2016-01-01,0,0,11,0,32,0,6,0,0,0,49
TIQUIPAYA,consultas prenatales,repetidas,2016-01-01,0,0,72,9,312,10,51,1,1,0,456
TIRAQUE (CBBA),consultas prenatales,repetidas,2016-01-01,0,0,36,0,65,0,10,0,0,0,111
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,repetidas,2016-01-01,0,0,2,0,3,0,5,0,0,0,10
TOCO,consultas prenatales,repetidas,2016-01-01,0,0,12,0,22,1,7,0,0,0,42
TODOS SANTOS,consultas prenatales,repetidas,2016-01-01,0,0,0,0,2,0,1,0,0,0,3
TOLATA,consultas prenatales,repetidas,2016-01-01,0,0,13,1,25,1,4,0,0,0,44
TOLEDO,consultas prenatales,repetidas,2016-01-01,1,0,4,0,14,0,3,0,0,0,22
TOMAVE,consultas prenatales,repetidas,2016-01-01,0,0,8,1,27,5,7,2,0,0,50
TOMINA,consultas prenatales,repetidas,2016-01-01,0,0,10,1,25,0,5,1,0,0,42
TORO TORO,consultas prenatales,repetidas,2016-01-01,1,0,11,1,25,2,5,0,0,0,45
TOTORA(CBBA),consultas prenatales,repetidas,2016-01-01,2,0,31,1,92,2,15,0,0,0,143
TOTORA(ORR),consultas prenatales,repetidas,2016-01-01,0,0,5,0,7,0,1,0,0,0,13
TRIGAL,consultas prenatales,repetidas,2016-01-01,1,0,1,0,8,0,0,0,0,0,10
TRINIDAD,consultas prenatales,repetidas,2016-01-01,86,0,332,0,683,3,120,0,0,0,1224
TUPIZA,consultas prenatales,repetidas,2016-01-01,0,0,80,1,254,6,36,1,0,0,378
TURCO,consultas prenatales,repetidas,2016-01-01,0,0,0,0,12,0,0,0,0,0,12
UMALA,consultas prenatales,repetidas,2016-01-01,0,0,7,1,17,3,3,0,0,0,31
UNCIA,consultas prenatales,repetidas,2016-01-01,0,2,19,20,128,13,36,3,0,0,221
URIONDO (A. CONCEPCION),consultas prenatales,repetidas,2016-01-01,0,0,23,4,49,0,14,0,1,0,91
URUBICHA,consultas prenatales,repetidas,2016-01-01,0,0,15,0,27,5,1,0,0,0,48
UYUNI,consultas prenatales,repetidas,2016-01-01,1,0,58,1,193,6,27,0,0,0,286
VACAS,consultas prenatales,repetidas,2016-01-01,0,0,12,1,23,0,7,0,0,0,43
VALLEGRANDE,consultas prenatales,repetidas,2016-01-01,1,0,39,1,68,0,10,0,0,0,119
VIACHA,consultas prenatales,repetidas,2016-01-01,2,0,86,1,368,1,59,0,0,0,517
VILA VILA,consultas prenatales,repetidas,2016-01-01,0,0,2,1,5,0,6,0,0,0,14
VILLA CHARCAS,consultas prenatales,repetidas,2016-01-01,0,0,20,2,52,7,10,1,0,0,92
VILLA MONTES,consultas prenatales,repetidas,2016-01-01,9,0,81,0,212,1,40,1,0,0,344
VILLA NUEVA (LOMA ALTA),consultas prenatales,repetidas,2016-01-01,0,0,3,0,11,0,0,0,0,0,14
VILLA RIVERO,consultas prenatales,repetidas,2016-01-01,0,0,20,0,26,0,6,0,0,0,52
VILLA SERRANO,consultas prenatales,repetidas,2016-01-01,0,0,11,2,23,7,7,3,0,0,53
VILLA TUNARI,consultas prenatales,repetidas,2016-01-01,6,1,120,0,405,15,67,4,0,0,618
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,repetidas,2016-01-01,1,0,8,0,24,1,6,0,0,0,40
VILLAZON,consultas prenatales,repetidas,2016-01-01,0,0,55,4,234,11,38,3,0,0,345
VINTO,consultas prenatales,repetidas,2016-01-01,0,0,37,4,104,14,21,1,0,0,181
VITICHI,consultas prenatales,repetidas,2016-01-01,0,0,11,15,18,4,6,2,0,0,56
WALDO BALLIVIAN,consultas prenatales,repetidas,2016-01-01,0,0,1,0,12,0,1,0,0,0,14
WARNES,consultas prenatales,repetidas,2016-01-01,15,0,241,0,558,0,65,0,0,0,879
YACO,consultas prenatales,repetidas,2016-01-01,0,0,3,1,16,5,1,1,0,0,27
YACUIBA,consultas prenatales,repetidas,2016-01-01,4,0,131,4,463,17,119,3,0,0,741
YAMPARAEZ,consultas prenatales,repetidas,2016-01-01,0,0,14,0,11,1,2,1,0,0,29
YANACACHI,consultas prenatales,repetidas,2016-01-01,0,0,2,0,23,0,5,0,0,0,30
YAPACANI,consultas prenatales,repetidas,2016-01-01,7,0,95,4,236,22,26,3,2,0,395
YOCALLA,consultas prenatales,repetidas,2016-01-01,0,0,6,0,23,5,3,0,0,0,37
YOTALA,consultas prenatales,repetidas,2016-01-01,0,0,11,0,25,0,6,0,0,0,42
YUNCHARA,consultas prenatales,repetidas,2016-01-01,0,0,5,3,9,9,3,6,0,0,35
ZUDAÑEZ,consultas prenatales,repetidas,2016-01-01,1,0,16,0,31,2,5,0,0,0,55
ACACIO,consultas prenatales,repetidas,2016-02-01,1,0,2,0,11,2,6,1,0,0,23
ACHACACHI,consultas prenatales,repetidas,2016-02-01,1,0,31,0,115,0,19,1,0,0,167
ACHOCALLA,consultas prenatales,repetidas,2016-02-01,0,0,8,10,42,54,6,10,0,0,130
AIQUILE,consultas prenatales,repetidas,2016-02-01,1,0,27,2,105,3,23,0,0,0,161
ALALAY,consultas prenatales,repetidas,2016-02-01,0,1,5,1,3,1,3,1,0,0,15
ALCALA,consultas prenatales,repetidas,2016-02-01,0,0,3,1,12,0,1,0,0,0,17
ALTO BENI,consultas prenatales,repetidas,2016-02-01,0,0,12,0,43,0,5,0,0,0,60
ANCORAIMES,consultas prenatales,repetidas,2016-02-01,0,0,12,4,24,2,8,3,0,0,53
ANDAMARCA,consultas prenatales,repetidas,2016-02-01,0,0,2,0,8,1,2,1,0,0,14
ANTEQUERA,consultas prenatales,repetidas,2016-02-01,0,0,0,0,7,1,3,2,0,0,13
ANZALDO,consultas prenatales,repetidas,2016-02-01,0,0,0,2,5,4,2,0,0,0,13
APOLO,consultas prenatales,repetidas,2016-02-01,0,0,22,0,71,5,17,3,0,0,118
ARAMPAMPA,consultas prenatales,repetidas,2016-02-01,0,0,1,2,4,5,1,2,0,0,15
ARANI,consultas prenatales,repetidas,2016-02-01,0,0,29,1,62,0,10,1,0,0,103
ARBIETO,consultas prenatales,repetidas,2016-02-01,3,0,21,0,50,1,18,0,0,0,93
ARQUE,consultas prenatales,repetidas,2016-02-01,0,0,6,1,28,0,14,0,0,0,49
ASCENCION DE GUARAYOS,consultas prenatales,repetidas,2016-02-01,2,0,67,0,161,0,20,1,0,0,251
ATOCHA,consultas prenatales,repetidas,2016-02-01,0,0,5,0,40,0,4,0,0,0,49
AUCAPATA,consultas prenatales,repetidas,2016-02-01,0,0,0,0,10,0,0,0,0,0,10
AYATA,consultas prenatales,repetidas,2016-02-01,0,0,5,1,10,2,4,0,0,0,22
AYO AYO,consultas prenatales,repetidas,2016-02-01,1,0,4,0,16,0,3,0,0,0,24
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,repetidas,2016-02-01,4,0,20,1,67,1,12,1,0,0,106
AZURDUY,consultas prenatales,repetidas,2016-02-01,0,0,9,4,21,11,8,5,0,0,58
BATALLAS,consultas prenatales,repetidas,2016-02-01,0,0,20,3,60,1,5,0,0,0,89
BAURES,consultas prenatales,repetidas,2016-02-01,0,0,5,0,18,2,2,1,0,0,28
BELEN DE ANDAMARCA,consultas prenatales,repetidas,2016-02-01,0,0,0,0,2,1,0,1,0,0,4
BELEN DE URMIRI,consultas prenatales,repetidas,2016-02-01,0,0,0,0,1,3,0,0,0,0,4
BELLA FLOR,consultas prenatales,repetidas,2016-02-01,2,0,5,1,7,2,2,0,0,0,19
BERMEJO,consultas prenatales,repetidas,2016-02-01,2,0,46,0,206,1,38,0,0,0,293
BETANZOS,consultas prenatales,repetidas,2016-02-01,0,0,18,2,69,12,27,1,0,0,129
BOLIVAR,consultas prenatales,repetidas,2016-02-01,0,0,1,0,5,3,2,2,0,0,13
BOLPEBRA,consultas prenatales,repetidas,2016-02-01,0,0,3,0,1,0,0,0,0,0,4
BOYUIBE,consultas prenatales,repetidas,2016-02-01,0,0,8,0,12,1,1,0,0,0,22
BUENA VISTA,consultas prenatales,repetidas,2016-02-01,0,0,17,0,28,3,8,3,0,0,59
CABEZAS,consultas prenatales,repetidas,2016-02-01,6,0,20,0,64,1,9,0,0,0,100
CAIROMA,consultas prenatales,repetidas,2016-02-01,0,0,16,0,34,3,4,1,0,0,58
"CAIZA ""D""",consultas prenatales,repetidas,2016-02-01,0,0,8,2,34,0,7,0,0,0,51
CAJUATA,consultas prenatales,repetidas,2016-02-01,0,0,16,0,39,0,12,0,0,0,67
CALACOTO,consultas prenatales,repetidas,2016-02-01,0,0,3,0,5,5,2,4,0,0,19
CALAMARCA,consultas prenatales,repetidas,2016-02-01,0,0,12,0,50,1,8,2,0,0,73
CAMARGO,consultas prenatales,repetidas,2016-02-01,1,0,23,3,64,5,15,2,0,0,113
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,repetidas,2016-02-01,0,0,3,0,10,0,1,0,0,0,14
CAMIRI,consultas prenatales,repetidas,2016-02-01,0,0,50,0,288,3,132,0,18,0,491
CAPINOTA,consultas prenatales,repetidas,2016-02-01,3,0,29,0,107,0,20,0,0,0,159
CAQUIAVIRI,consultas prenatales,repetidas,2016-02-01,0,0,10,0,19,0,6,0,0,0,35
CARACOLLO,consultas prenatales,repetidas,2016-02-01,13,0,27,0,80,0,14,1,0,0,135
CARANAVI,consultas prenatales,repetidas,2016-02-01,0,0,75,0,247,1,54,0,0,0,377
CARAPARI,consultas prenatales,repetidas,2016-02-01,1,0,19,51,38,6,7,1,1,0,124
CARIPUYO,consultas prenatales,repetidas,2016-02-01,0,0,6,1,18,5,5,1,0,0,36
CARMEN RIVERO TORREZ,consultas prenatales,repetidas,2016-02-01,0,0,9,0,24,0,4,0,0,0,37
CATACORA,consultas prenatales,repetidas,2016-02-01,0,0,0,0,3,1,0,0,0,0,4
CHACARILLA,consultas prenatales,repetidas,2016-02-01,0,0,2,0,2,0,1,1,0,0,6
CHALLAPATA,consultas prenatales,repetidas,2016-02-01,2,1,51,4,133,11,20,1,0,0,223
CHAQUI,consultas prenatales,repetidas,2016-02-01,0,0,7,1,27,2,7,0,0,0,44
CHARAGUA,consultas prenatales,repetidas,2016-02-01,2,0,20,0,81,1,17,0,0,0,121
CHARAÑA,consultas prenatales,repetidas,2016-02-01,0,0,0,0,3,1,1,0,0,0,5
CHAYANTA,consultas prenatales,repetidas,2016-02-01,0,0,11,1,34,4,11,0,0,0,61
CHIMORE,consultas prenatales,repetidas,2016-02-01,2,0,59,0,121,5,22,0,0,0,209
CHIPAYA,consultas prenatales,repetidas,2016-02-01,1,0,3,0,6,0,3,0,0,0,13
CHOQUE COTA,consultas prenatales,repetidas,2016-02-01,0,0,2,0,1,0,0,0,0,0,3
CHUA COCANI,consultas prenatales,repetidas,2016-02-01,0,0,2,0,13,0,3,0,0,0,18
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,repetidas,2016-02-01,0,0,17,0,76,0,8,0,0,0,101
CHUMA,consultas prenatales,repetidas,2016-02-01,0,0,5,1,7,4,2,2,0,0,21
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,repetidas,2016-02-01,0,0,3,0,24,1,5,1,0,0,34
CKOCHAS,consultas prenatales,repetidas,2016-02-01,1,0,5,3,21,10,8,5,0,0,53
CLIZA,consultas prenatales,repetidas,2016-02-01,0,0,21,0,82,2,7,0,0,0,112
COBIJA,consultas prenatales,repetidas,2016-02-01,26,0,148,0,410,0,41,1,0,0,626
COCAPATA,consultas prenatales,repetidas,2016-02-01,1,0,12,9,15,26,2,8,0,0,73
COCHABAMBA,consultas prenatales,repetidas,2016-02-01,12,0,696,2,5145,14,1159,7,5,0,7040
COIPASA,consultas prenatales,repetidas,2016-02-01,0,0,2,0,4,0,0,0,0,0,6
COLCAPIRHUA,consultas prenatales,repetidas,2016-02-01,0,0,103,0,245,6,65,1,1,0,421
"COLCHA ""K""",consultas prenatales,repetidas,2016-02-01,1,0,15,0,35,2,3,0,0,0,56
COLLANA,consultas prenatales,repetidas,2016-02-01,0,0,1,0,8,0,1,0,0,0,10
COLOMI,consultas prenatales,repetidas,2016-02-01,1,0,32,0,93,0,7,0,0,0,133
COLPA BELGICA,consultas prenatales,repetidas,2016-02-01,3,0,7,0,29,0,5,0,0,0,44
COLQUECHACA,consultas prenatales,repetidas,2016-02-01,0,0,17,0,69,10,19,7,0,0,122
COLQUENCHA,consultas prenatales,repetidas,2016-02-01,0,0,13,0,52,0,12,0,1,0,78
COLQUIRI,consultas prenatales,repetidas,2016-02-01,0,0,12,4,30,7,3,2,0,0,58
COMANCHE,consultas prenatales,repetidas,2016-02-01,0,0,3,0,4,1,4,1,0,0,13
COMARAPA,consultas prenatales,repetidas,2016-02-01,2,0,50,0,99,0,20,0,0,0,171
COMBAYA,consultas prenatales,repetidas,2016-02-01,0,0,1,1,0,3,1,0,0,0,6
CONCEPCION,consultas prenatales,repetidas,2016-02-01,3,0,49,0,107,2,9,0,0,0,170
COPACABANA,consultas prenatales,repetidas,2016-02-01,0,0,9,0,30,1,5,0,0,0,45
CORIPATA,consultas prenatales,repetidas,2016-02-01,0,0,35,0,76,1,13,0,0,0,125
CORO CORO,consultas prenatales,repetidas,2016-02-01,1,0,5,1,16,1,8,0,0,0,32
COROICO,consultas prenatales,repetidas,2016-02-01,0,0,19,1,75,6,13,0,0,0,114
CORQUE,consultas prenatales,repetidas,2016-02-01,0,0,2,5,5,2,2,3,0,0,19
COTAGAITA,consultas prenatales,repetidas,2016-02-01,1,0,27,0,66,9,18,4,0,0,125
COTOCA,consultas prenatales,repetidas,2016-02-01,3,0,153,0,327,1,69,0,0,0,553
CUATRO CAÑADAS,consultas prenatales,repetidas,2016-02-01,1,0,30,1,120,0,21,0,0,0,173
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,repetidas,2016-02-01,0,0,0,0,2,0,0,0,0,0,2
CUEVO,consultas prenatales,repetidas,2016-02-01,1,0,4,0,14,1,1,1,0,0,22
CULPINA,consultas prenatales,repetidas,2016-02-01,0,0,13,1,29,8,14,7,0,0,72
CURAHUARA DE CARANGAS,consultas prenatales,repetidas,2016-02-01,0,0,9,1,16,0,2,1,0,0,29
CURVA,consultas prenatales,repetidas,2016-02-01,0,0,1,0,1,1,1,1,0,0,5
DESAGUADERO,consultas prenatales,repetidas,2016-02-01,0,0,5,0,29,0,3,0,0,0,37
EL ALTO,consultas prenatales,repetidas,2016-02-01,11,1,945,105,4835,523,953,70,0,0,7443
EL CHORO,consultas prenatales,repetidas,2016-02-01,0,0,5,0,4,0,1,0,0,0,10
EL PUENTE(STC),consultas prenatales,repetidas,2016-02-01,0,0,12,0,34,0,6,0,0,0,52
EL PUENTE(TJA),consultas prenatales,repetidas,2016-02-01,0,0,15,2,35,3,14,1,0,0,70
EL TORNO,consultas prenatales,repetidas,2016-02-01,25,0,102,7,278,0,55,0,0,0,467
EL VILLAR,consultas prenatales,repetidas,2016-02-01,0,0,4,0,4,1,1,1,0,0,11
ENTRE RIOS TRJ,consultas prenatales,repetidas,2016-02-01,1,0,29,1,109,3,11,1,0,0,155
ENTRE RIOS CBBA,consultas prenatales,repetidas,2016-02-01,4,0,69,0,237,1,39,0,0,0,350
ESCARA,consultas prenatales,repetidas,2016-02-01,0,0,0,0,0,0,0,1,0,0,1
ESCOMA,consultas prenatales,repetidas,2016-02-01,1,0,6,0,14,1,5,0,0,0,27
ESMERALDA,consultas prenatales,repetidas,2016-02-01,0,0,0,0,0,1,0,0,0,0,1
EUCALIPTUS,consultas prenatales,repetidas,2016-02-01,0,0,4,0,21,1,6,0,0,0,32
EUREKA (SANTOS MERCADO),consultas prenatales,repetidas,2016-02-01,0,0,1,0,3,0,0,0,0,0,4
EXALTACION,consultas prenatales,repetidas,2016-02-01,0,0,3,0,6,0,0,0,0,0,9
FERNANDEZ ALONSO,consultas prenatales,repetidas,2016-02-01,4,0,11,0,48,0,5,0,0,0,68
FILADELFIA,consultas prenatales,repetidas,2016-02-01,5,0,9,1,16,0,2,0,0,0,33
GENERAL SAAVEDRA,consultas prenatales,repetidas,2016-02-01,1,0,26,1,36,2,4,0,0,0,70
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,repetidas,2016-02-01,2,0,4,3,20,4,5,0,0,0,38
GUANAY,consultas prenatales,repetidas,2016-02-01,0,0,30,1,63,4,12,6,0,0,116
GUAQUI,consultas prenatales,repetidas,2016-02-01,0,0,7,0,26,1,7,0,0,0,41
GUAYARAMERIN,consultas prenatales,repetidas,2016-02-01,8,0,128,0,298,0,31,0,0,0,465
GUTIERREZ,consultas prenatales,repetidas,2016-02-01,2,0,8,0,51,1,3,0,0,0,65
HUACARETA,consultas prenatales,repetidas,2016-02-01,2,3,7,2,26,2,7,1,0,0,50
HUACAYA (VILLA DE HUACAYA),consultas prenatales,repetidas,2016-02-01,0,0,1,3,8,6,0,1,0,0,19
HUACHACALLA,consultas prenatales,repetidas,2016-02-01,0,0,0,0,5,0,1,0,0,0,6
HUANUNI,consultas prenatales,repetidas,2016-02-01,0,0,31,0,154,0,32,0,0,0,217
HUARACAJE,consultas prenatales,repetidas,2016-02-01,0,0,5,0,22,0,2,0,0,0,29
HUARINA,consultas prenatales,repetidas,2016-02-01,0,0,5,0,8,0,0,0,0,0,13
HUATAJATA,consultas prenatales,repetidas,2016-02-01,0,0,1,0,6,0,0,0,0,0,7
HUAYLLAMARCA,consultas prenatales,repetidas,2016-02-01,0,0,5,0,5,3,0,0,0,0,13
HUMANATA,consultas prenatales,repetidas,2016-02-01,0,0,1,1,7,0,4,1,0,0,14
ICHOCA,consultas prenatales,repetidas,2016-02-01,0,0,5,0,6,0,2,1,0,0,14
ICLA,consultas prenatales,repetidas,2016-02-01,0,0,6,1,21,2,8,2,0,0,40
INCAHUASI,consultas prenatales,repetidas,2016-02-01,0,0,0,5,14,17,6,9,0,0,51
INGAVI (HUMAITA),consultas prenatales,repetidas,2016-02-01,0,0,2,0,5,0,0,0,0,0,7
INQUISIVI,consultas prenatales,repetidas,2016-02-01,1,0,9,4,21,6,2,5,1,0,49
IRUPANA (VILLA DE LANZA),consultas prenatales,repetidas,2016-02-01,1,0,17,1,52,1,4,1,1,0,78
IXIAMAS,consultas prenatales,repetidas,2016-02-01,2,0,19,0,5,36,1,12,0,0,75
JESUS DE MACHACA,consultas prenatales,repetidas,2016-02-01,1,0,9,0,27,0,3,4,0,0,44
LA ASUNTA,consultas prenatales,repetidas,2016-02-01,0,0,68,2,222,6,24,1,0,0,323
LA GUARDIA,consultas prenatales,repetidas,2016-02-01,1,0,138,0,392,0,61,0,0,0,592
LA PAZ,consultas prenatales,repetidas,2016-02-01,14,0,618,0,4523,3,972,0,0,0,6130
LAGUNILLAS,consultas prenatales,repetidas,2016-02-01,1,0,8,1,18,2,2,1,0,0,33
LAJA,consultas prenatales,repetidas,2016-02-01,1,0,31,1,57,3,13,1,0,0,107
LAS CARRERAS,consultas prenatales,repetidas,2016-02-01,1,0,6,0,11,1,1,1,0,0,21
LICOMA PAMPA,consultas prenatales,repetidas,2016-02-01,1,0,4,0,3,0,2,0,0,0,10
LLALLAGUA,consultas prenatales,repetidas,2016-02-01,0,1,58,2,225,4,45,0,0,0,335
LLICA,consultas prenatales,repetidas,2016-02-01,0,0,3,0,13,1,0,1,0,0,18
LORETO,consultas prenatales,repetidas,2016-02-01,0,0,1,0,5,1,0,0,0,0,7
LURIBAY,consultas prenatales,repetidas,2016-02-01,1,0,6,0,11,1,2,0,0,0,21
MACHACAMARCA,consultas prenatales,repetidas,2016-02-01,0,0,15,0,20,0,0,0,0,0,35
MACHARETI,consultas prenatales,repetidas,2016-02-01,1,0,5,1,34,3,3,0,0,0,47
MAGDALENA,consultas prenatales,repetidas,2016-02-01,1,1,23,0,69,0,8,0,0,0,102
MAIRANA,consultas prenatales,repetidas,2016-02-01,0,0,28,0,67,0,15,0,0,0,110
MALLA,consultas prenatales,repetidas,2016-02-01,0,0,0,1,2,2,0,0,0,0,5
MAPIRI,consultas prenatales,repetidas,2016-02-01,0,0,43,0,84,2,13,0,0,0,142
MECAPACA,consultas prenatales,repetidas,2016-02-01,1,0,8,1,30,3,4,0,0,0,47
MINEROS,consultas prenatales,repetidas,2016-02-01,2,0,37,0,100,1,10,0,0,0,150
MIZQUE,consultas prenatales,repetidas,2016-02-01,1,0,59,1,110,0,26,0,0,0,197
MOCOMOCO,consultas prenatales,repetidas,2016-02-01,0,0,12,0,15,0,10,2,0,0,39
MOJINETE,consultas prenatales,repetidas,2016-02-01,0,0,0,0,3,1,1,0,0,0,5
MOJOCOYA,consultas prenatales,repetidas,2016-02-01,1,0,9,1,27,2,4,0,0,0,44
MONTEAGUDO,consultas prenatales,repetidas,2016-02-01,3,0,41,3,124,8,38,1,0,0,218
MONTERO,consultas prenatales,repetidas,2016-02-01,10,0,231,7,585,9,78,3,0,0,923
MORO MORO,consultas prenatales,repetidas,2016-02-01,0,0,4,0,7,2,0,1,0,0,14
MOROCHATA,consultas prenatales,repetidas,2016-02-01,0,0,8,2,16,6,10,2,1,0,45
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,repetidas,2016-02-01,0,0,6,0,12,0,2,0,0,0,20
NAZACARA DE PACAJES,consultas prenatales,repetidas,2016-02-01,0,0,0,0,1,0,0,0,0,0,1
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,repetidas,2016-02-01,0,0,1,1,6,0,1,0,0,0,9
OCURI,consultas prenatales,repetidas,2016-02-01,0,0,5,4,28,11,4,11,0,0,63
OKINAWA,consultas prenatales,repetidas,2016-02-01,2,0,17,0,43,3,7,0,0,0,72
OMEREQUE,consultas prenatales,repetidas,2016-02-01,0,0,10,0,25,0,9,1,0,0,45
ORURO,consultas prenatales,repetidas,2016-02-01,5,0,344,12,2091,19,664,4,1,0,3140
PADCAYA,consultas prenatales,repetidas,2016-02-01,1,0,18,3,64,5,18,1,0,0,110
PADILLA,consultas prenatales,repetidas,2016-02-01,0,1,13,0,56,3,10,2,0,0,85
PAILON,consultas prenatales,repetidas,2016-02-01,6,0,53,0,148,0,21,0,1,0,229
PALCA,consultas prenatales,repetidas,2016-02-01,1,0,23,0,73,1,5,0,0,0,103
PALOS BLANCOS,consultas prenatales,repetidas,2016-02-01,1,0,29,0,138,1,19,0,0,0,188
PAMPA AULLAGAS,consultas prenatales,repetidas,2016-02-01,0,0,2,0,11,1,0,3,0,0,17
PAMPA GRANDE,consultas prenatales,repetidas,2016-02-01,0,0,10,0,46,1,8,0,0,0,65
PAPEL PAMPA,consultas prenatales,repetidas,2016-02-01,0,0,4,1,7,8,2,0,0,0,22
PASORAPA,consultas prenatales,repetidas,2016-02-01,0,0,2,0,5,1,1,0,0,0,9
PATACAMAYA,consultas prenatales,repetidas,2016-02-01,0,0,47,0,134,1,19,0,0,0,201
PAZÑA,consultas prenatales,repetidas,2016-02-01,0,0,4,1,9,5,2,0,0,0,21
PELECHUCO,consultas prenatales,repetidas,2016-02-01,1,0,5,0,17,0,1,0,0,0,24
POCOATA,consultas prenatales,repetidas,2016-02-01,0,0,10,3,33,12,8,14,0,0,80
POCONA,consultas prenatales,repetidas,2016-02-01,1,0,10,0,23,0,10,0,0,0,44
POJO (CBBA),consultas prenatales,repetidas,2016-02-01,0,0,13,0,41,1,6,0,0,0,61
POOPO,consultas prenatales,repetidas,2016-02-01,0,0,3,0,26,0,6,0,0,0,35
PORCO,consultas prenatales,repetidas,2016-02-01,0,0,18,0,43,0,6,1,0,0,68
POROMA,consultas prenatales,repetidas,2016-02-01,1,0,13,3,18,5,13,2,0,0,55
PORONGO,consultas prenatales,repetidas,2016-02-01,1,0,8,1,23,0,1,1,0,0,35
PORTACHUELO,consultas prenatales,repetidas,2016-02-01,5,0,68,0,205,0,19,0,0,0,297
PORVENIR,consultas prenatales,repetidas,2016-02-01,1,0,12,0,27,0,5,0,0,0,45
POSTRER VALLE,consultas prenatales,repetidas,2016-02-01,0,0,1,0,0,2,1,0,0,0,4
POTOSI,consultas prenatales,repetidas,2016-02-01,16,0,293,7,1171,29,270,1,0,0,1787
PRESTO,consultas prenatales,repetidas,2016-02-01,0,0,4,0,14,8,8,4,0,0,38
PUCARA,consultas prenatales,repetidas,2016-02-01,0,0,1,0,1,2,1,0,0,0,5
PUCARANI,consultas prenatales,repetidas,2016-02-01,0,0,30,2,95,3,23,0,0,0,153
PUERTO ACOSTA,consultas prenatales,repetidas,2016-02-01,0,0,9,3,10,4,3,2,0,0,31
PUERTO CARABUCO,consultas prenatales,repetidas,2016-02-01,1,0,10,3,17,3,6,1,0,0,41
PUERTO GONZALO MORENO,consultas prenatales,repetidas,2016-02-01,0,0,7,4,8,4,2,0,0,0,25
PUERTO PEREZ,consultas prenatales,repetidas,2016-02-01,0,0,8,0,17,1,1,1,0,0,28
PUERTO QUIJARRO,consultas prenatales,repetidas,2016-02-01,1,0,12,0,38,0,9,0,0,0,60
PUERTO RICO,consultas prenatales,repetidas,2016-02-01,2,0,30,0,31,0,5,0,0,0,68
PUERTO SILES,consultas prenatales,repetidas,2016-02-01,1,0,0,0,3,0,0,0,0,0,4
PUERTO SUAREZ,consultas prenatales,repetidas,2016-02-01,2,0,31,0,99,0,15,0,0,0,147
PUERTO VILLARROEL,consultas prenatales,repetidas,2016-02-01,6,0,105,0,337,0,47,0,0,0,495
PUNA,consultas prenatales,repetidas,2016-02-01,0,0,19,4,54,7,19,4,0,0,107
