municipality,group,variable,month,Nº de actividades de educación en Salud Oral,TOTAL
COROICO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,12,12
CORQUE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,1,1
COTAGAITA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,49,49
COTOCA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,1,1
CUATRO CAÑADAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,23,23
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,14,14
CUEVO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,11,11
CURVA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,2,2
DESAGUADERO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,6,6
EL ALTO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,48,48
EL CHORO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,5,5
EL PUENTE(STC),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,58,58
EL PUENTE(TJA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,22,22
EL TORNO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,4,4
EL VILLAR,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,10,10
ENTRE RIOS TRJ,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,15,15
ENTRE RIOS CBBA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,6,6
EUCALIPTUS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,7,7
FERNANDEZ ALONSO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,17,17
GENERAL SAAVEDRA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,123,123
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,9,9
GUANAY,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,8,8
GUAQUI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,5,5
GUAYARAMERIN,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,35,35
GUTIERREZ,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,30,30
HUACARETA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,3,3
HUACAYA (VILLA DE HUACAYA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,10,10
HUANUNI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,4,4
HUARINA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,2,2
HUAYLLAMARCA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,14,14
HUMANATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,2,2
ICLA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,10,10
INCAHUASI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,2,2
INQUISIVI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,4,4
IRUPANA (VILLA DE LANZA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,3,3
IXIAMAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,4,4
JESUS DE MACHACA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,41,41
LA ASUNTA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,10,10
LA GUARDIA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,11,11
LA PAZ,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,212,212
LAGUNILLAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,11,11
LAS CARRERAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,3,3
LICOMA PAMPA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,1,1
LURIBAY,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,13,13
MACHARETI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,9,9
MAGDALENA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,135,135
MAIRANA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,38,38
MAPIRI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,8,8
MECAPACA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,2,2
MIZQUE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,5,5
MOCOMOCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,113,113
MOJOCOYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,12,12
MONTERO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,871,871
MOROCHATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,18,18
OMEREQUE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,10,10
ORURO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,22,22
PADCAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,10,10
PADILLA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,23,23
PAILON,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,2,2
PALCA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,13,13
PALOS BLANCOS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,25,25
PAMPA AULLAGAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,2,2
PAMPA GRANDE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,4,4
PASORAPA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,2,2
PATACAMAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,1,1
PAZÑA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,2,2
PELECHUCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,6,6
POCOATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,11,11
POCONA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,7,7
POJO (CBBA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,10,10
POOPO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,1,1
PORCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,7,7
POROMA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,115,115
PORONGO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,4,4
PORTACHUELO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,1,1
PORVENIR,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,4,4
POTOSI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,93,93
PUCARA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,28,28
PUCARANI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,19,19
PUERTO ACOSTA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,4,4
PUERTO CARABUCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,4,4
PUERTO GONZALO MORENO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,2,2
PUERTO PEREZ,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,32,32
PUERTO QUIJARRO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,3,3
PUERTO RICO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,17,17
PUERTO SILES,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,1,1
PUERTO VILLARROEL,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,111,111
PUNA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,4,4
PUNATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,120,120
QUIABAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,5,5
QUILLACOLLO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,103,103
QUIME,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,7,7
QUIRUSILLAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,2,2
RAVELO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,2,2
REYES,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,195,195
RIBERALTA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,11,11
ROBORE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,331,331
RURRENABAQUE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,3,3
SABAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,4,4
SACABA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,55,55
SACABAMBA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,2,2
SACACA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,2,2
SALINAS DE GARCI MENDOZA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,2,2
SAMAIPATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,55,55
SAN ANDRES,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,7,7
SAN ANDRES DE MACHACA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,13,13
SAN BENITO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,156,156
SAN BORJA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,70,70
SAN BUENA VENTURA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,5,5
SAN IGNACIO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,5,5
SAN IGNACIO DE VELASCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,353,353
SAN JAVIER(STC),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-02-01,45,45
