municipality,group,variable,month,Pacientes referidos recibidos por el establecimiento,TOTAL
TOMAVE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-02-01,5,5
TOMINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-02-01,4,4
TORO TORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-02-01,2,2
TOTORA(CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-02-01,3,3
TRIGAL,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-02-01,3,3
TRINIDAD,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-02-01,529,529
TUPIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-02-01,147,147
TURCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-02-01,1,1
UYUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-02-01,17,17
VALLEGRANDE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-02-01,10,10
VIACHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-02-01,62,62
VILLA CHARCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-02-01,8,8
VILLA MONTES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-02-01,28,28
VILLA SERRANO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-02-01,4,4
VILLA TUNARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-02-01,22,22
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-02-01,1,1
VILLAZON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-02-01,158,158
VITICHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-02-01,3,3
WARNES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-02-01,69,69
YACUIBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-02-01,61,61
YAMPARAEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-02-01,7,7
YANACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-02-01,1,1
YAPACANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-02-01,264,264
ACHACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,20,20
AIQUILE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,13,13
ALTO BENI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,2,2
ANCORAIMES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,2,2
ANDAMARCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,2,2
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,28,28
ATOCHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,12,12
AZURDUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,6,6
BAURES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,1,1
BELLA FLOR,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,1,1
BERMEJO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,63,63
BETANZOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,5,5
CABEZAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,5,5
CAIROMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,6,6
"CAIZA ""D""",refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,1,1
CALACOTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,1,1
CAMARGO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,30,30
CAMIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,104,104
CAPINOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,1,1
CAQUIAVIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,2,2
CARANAVI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,97,97
CARMEN RIVERO TORREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,3,3
CHARAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,5,5
CHAYANTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,2,2
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,57,57
CHUQUIHUTA AYLLU JUCUMANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,3,3
CKOCHAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,1,1
CLIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,31,31
COBIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,238,238
COCHABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,603,603
"COLCHA ""K""",refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,1,1
COLOMI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,1,1
COLQUECHACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,1,1
COMARAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,17,17
CONCEPCION,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,2,2
COPACABANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,6,6
CORIPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,2,2
COROICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,30,30
CORQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,1,1
COTAGAITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,4,4
COTOCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,70,70
CUATRO CAÑADAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,2,2
CULPINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,16,16
EL ALTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,1787,1787
EL PUENTE(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,4,4
EL TORNO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,43,43
EL VILLAR,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,1,1
ENTRE RIOS TRJ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,34,34
ESCOMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,8,8
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,3,3
GUAYARAMERIN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,4,4
GUTIERREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,2,2
HUACARETA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,6,6
HUANUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,3,3
HUARACAJE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,1,1
HUAYLLAMARCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,2,2
ICLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,1,1
IRUPANA (VILLA DE LANZA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,7,7
JESUS DE MACHACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,9,9
LA ASUNTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,1,1
LA GUARDIA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,3,3
LA PAZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,1737,1737
LAJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,8,8
LAS CARRERAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,2,2
LLALLAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,42,42
MACHARETI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,4,4
MAGDALENA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,8,8
MAIRANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,6,6
MIZQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,1,1
MOJINETE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,2,2
MOJOCOYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,3,3
MONTEAGUDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,13,13
MONTERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,1321,1321
OCURI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,7,7
OMEREQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,1,1
ORURO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,644,644
PADCAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,6,6
PADILLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,37,37
PAZÑA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,2,2
PELECHUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,1,1
POCOATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,1,1
POOPO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,15,15
PORTACHUELO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,15,15
POSTRER VALLE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,1,1
POTOSI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,236,236
PRESTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,3,3
PUCARANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,2,2
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,3,3
PUERTO PEREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,1,1
PUERTO SUAREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,17,17
PUERTO VILLARROEL,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,49,49
PUNA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,4,4
PUNATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,292,292
QUILLACOLLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,45,45
RIBERALTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,132,132
ROBORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,4,4
RURRENABAQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,28,28
SABAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,1,1
SACABA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,47,47
SACABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,1,1
SACACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,3,3
SAN ANTONIO DE LOMERIO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,5,5
SAN BENITO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,2,2
SAN BORJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,4,4
SAN CARLOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,70,70
SAN IGNACIO DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,75,75
SAN JAVIER(BNI),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-03-01,1,1
