municipality,group,variable,month,Pacientes referidos recibidos por el establecimiento,TOTAL
SAN BUENA VENTURA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-02-01,8,8
SAN CARLOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-02-01,116,116
SAN IGNACIO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-02-01,1,1
SAN IGNACIO DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-02-01,34,34
SAN JOSE DE CHIQUITOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-02-01,23,23
SAN JULIAN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-02-01,1,1
SAN LORENZO(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-02-01,8,8
SAN LUCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-02-01,46,46
SAN MATIAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-02-01,1,1
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-02-01,3,3
SAN PEDRO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-02-01,15,15
SAN PEDRO DE BUENA VISTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-02-01,1,1
SAN RAMON BENI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-02-01,1,1
SANTA ANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-02-01,2,2
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-02-01,11110,11110
SANTIVAÑES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-02-01,2,2
SENA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-02-01,4,4
SHINAOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-02-01,12,12
SIPE SIPE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-02-01,1,1
SOPACHUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-02-01,5,5
SORATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-02-01,1,1
SUCRE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-02-01,1595,1595
TAPACARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-02-01,1,1
TARABUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-02-01,53,53
TARATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-02-01,1,1
TARIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-02-01,718,718
TARVITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-02-01,12,12
TINGUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-02-01,1,1
TIQUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-02-01,224,224
TOCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-02-01,1,1
TOLATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-02-01,3,3
TOMINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-02-01,2,2
TORO TORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-02-01,2,2
TOTORA(CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-02-01,9,9
TRINIDAD,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-02-01,1220,1220
TUPIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-02-01,226,226
UMALA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-02-01,1,1
UNCIA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-02-01,3,3
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-02-01,8,8
UYUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-02-01,28,28
VACAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-02-01,1,1
VALLEGRANDE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-02-01,36,36
VIACHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-02-01,23,23
VILLA CHARCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-02-01,3,3
VILLA MONTES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-02-01,34,34
VILLA SERRANO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-02-01,6,6
VILLA TUNARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-02-01,195,195
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-02-01,10,10
VILLAZON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-02-01,194,194
VINTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-02-01,115,115
WARNES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-02-01,359,359
YACUIBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-02-01,285,285
YAMPARAEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-02-01,3,3
YAPACANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-02-01,477,477
YOCALLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-02-01,1,1
YOTALA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-02-01,2,2
YUNCHARA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-02-01,1,1
ZUDAÑEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-02-01,2,2
ACHACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,230,230
AIQUILE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,16,16
ALTO BENI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,1,1
APOLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,9,9
ARANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,11,11
ARBIETO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,3,3
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,21,21
ATOCHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,7,7
AZURDUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,3,3
BAURES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,2,2
BERMEJO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,1044,1044
BETANZOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,1,1
BOLIVAR,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,1,1
BOYUIBE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,1,1
BUENA VISTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,3,3
CAIROMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,1,1
"CAIZA ""D""",refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,3,3
CAJUATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,2,2
CALACOTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,1,1
CAMARGO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,110,110
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,3,3
CAMIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,5,5
CAPINOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,55,55
CAQUIAVIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,2,2
CARACOLLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,17,17
CARANAVI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,39,39
CARAPARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,31,31
CARIPUYO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,2,2
CHALLAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,15,15
CHAQUI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,1,1
CHARAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,43,43
CHARAÑA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,3,3
CHAYANTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,5,5
CHIMORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,4,4
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,20,20
CHUQUIHUTA AYLLU JUCUMANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,5,5
CLIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,34,34
COBIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,42,42
COCAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,3,3
COCHABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,6778,6778
COLCAPIRHUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,51,51
COLQUECHACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,2,2
COLQUIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,1,1
COMANCHE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,1,1
COMARAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,3,3
CONCEPCION,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,2,2
COROICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,141,141
COTAGAITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,5,5
COTOCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,11,11
CUATRO CAÑADAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,5,5
CUEVO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,3,3
CULPINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,11,11
EL ALTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,3538,3538
EL CHORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,2,2
EL PUENTE(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,1,1
EL TORNO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,253,253
EL VILLAR,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,4,4
ENTRE RIOS TRJ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,4,4
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,52,52
ESCOMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,2,2
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,6,6
GAIOC JATUN AYLLU YURA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,2,2
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,4,4
GUANAY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,14,14
GUAQUI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,2,2
GUAYARAMERIN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,42,42
GUTIERREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,3,3
HUACARETA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,2,2
HUANUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,7,7
HUARINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,2,2
HUATAJATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-03-01,1,1
