municipality,group,variable,month,Pacientes contrareferidos al establecimiento,TOTAL
AIQUILE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,8,8
ALCALA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,12,12
ANTEQUERA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,1,1
ARBIETO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,1,1
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,33,33
ATOCHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,13,13
BERMEJO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,44,44
BETANZOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,3,3
BOYUIBE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,1,1
BUENA VISTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,4,4
CAIROMA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,3,3
CAJUATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,1,1
CAMARGO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,1,1
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,4,4
CAMIRI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,13,13
CARACOLLO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,2,2
CARAPARI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,2,2
CARIPUYO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,1,1
CHALLAPATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,7,7
CHAQUI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,1,1
CKOCHAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,1,1
COBIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,79,79
COCHABAMBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,597,597
COLQUIRI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,1,1
COMARAPA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,4,4
CONCEPCION,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,2,2
CORIPATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,9,9
COROICO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,7,7
COTAGAITA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,5,5
COTOCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,13,13
CUATRO CAÑADAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,6,6
CURAHUARA DE CARANGAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,2,2
EL ALTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,529,529
EL PUENTE(STC),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,2,2
EL PUENTE(TJA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,1,1
EL TORNO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,4,4
EL VILLAR,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,4,4
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,4,4
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,3,3
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,8,8
GUAYARAMERIN,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,9,9
GUTIERREZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,5,5
HUACAYA (VILLA DE HUACAYA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,6,6
HUANUNI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,11,11
HUAYLLAMARCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,1,1
ICLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,3,3
INCAHUASI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,4,4
LA ASUNTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,4,4
LA GUARDIA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,11,11
LA PAZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,3206,3206
LAGUNILLAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,8,8
LAJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,2,2
LAS CARRERAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,2,2
LLALLAGUA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,2,2
MACHACAMARCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,4,4
MACHARETI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,5,5
MAGDALENA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,1,1
MAIRANA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,2,2
MINEROS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,3,3
MOCOMOCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,1,1
MOJOCOYA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,4,4
MONTEAGUDO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,5,5
MONTERO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,92,92
OCURI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,1,1
OKINAWA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,1,1
ORURO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,587,587
PADCAYA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,8,8
PADILLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,16,16
PALCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,7,7
PALOS BLANCOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,1,1
PATACAMAYA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,2,2
PORTACHUELO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,1,1
POTOSI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,8,8
PRESTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,6,6
PUERTO CARABUCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,1,1
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,1,1
PUERTO RICO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,2,2
PUERTO VILLARROEL,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,4,4
PUNA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,1,1
PUNATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,7,7
QUILLACOLLO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,52,52
QUIME,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,3,3
RAQAYPAMPA(ETA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,1,1
RAVELO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,6,6
RIBERALTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,431,431
ROBORE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,1,1
RURRENABAQUE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,3,3
SACABA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,226,226
SALINAS DE GARCI MENDOZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,3,3
SAN CARLOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,17,17
SAN IGNACIO DE VELASCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,1,1
SAN LORENZO(TJA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,6,6
SAN LUCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,24,24
SAN MATIAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,1,1
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,8,8
SAN PEDRO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,1,1
SAN PEDRO DE MACHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,2,2
SAN RAFAEL,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,2,2
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,893,893
SANTIAGO DE HUATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,1,1
SHINAOTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,5,5
SOPACHUY,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,6,6
SUCRE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,69,69
TACOBAMBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,1,1
TARABUCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,3,3
TARIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,32,32
TOLEDO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,1,1
TOMINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,12,12
TOTORA(ORR),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,1,1
TRINIDAD,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,112,112
TUPIZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,29,29
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,2,2
VIACHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,10,10
VILLA CHARCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,2,2
VILLA MONTES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,14,14
VILLA SERRANO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,6,6
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,1,1
VILLAZON,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,3,3
WARNES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,175,175
YACUIBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,11,11
YAMPARAEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,1,1
ZUDAÑEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,3,3
AIQUILE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,8,8
ALCALA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,11,11
ARBIETO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,1,1
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,22,22
ATOCHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,13,13
AZURDUY,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,2,2
BAURES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,1,1
BERMEJO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,32,32
BETANZOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,5,5
BUENA VISTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,5,5
CABEZAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,1,1
CAJUATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,1,1
CAMARGO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,2,2
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,1,1
CAMIRI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,19,19
CAPINOTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,3,3
CARACOLLO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,1,1
CARAPARI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,8,8
CARIPUYO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,1,1
CARMEN RIVERO TORREZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,2,2
CHALLAPATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,5,5
CHARAGUA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,12,12
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,1,1
CKOCHAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,1,1
COBIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,68,68
COCHABAMBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,616,616
COIPASA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,1,1
COLOMI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,1,1
COLQUECHACA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,1,1
CONCEPCION,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,2,2
CORIPATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,4,4
COROICO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,12,12
COTAGAITA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,4,4
COTOCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,13,13
CUATRO CAÑADAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,4,4
EL ALTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,572,572
EL PUENTE(STC),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,1,1
EL PUENTE(TJA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,2,2
EL TORNO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,8,8
EL VILLAR,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,2,2
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,4,4
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,12,12
GUAYARAMERIN,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,245,245
GUTIERREZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,8,8
HUANUNI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,13,13
ICLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,2,2
INCAHUASI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,6,6
INQUISIVI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,3,3
IRUPANA (VILLA DE LANZA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,1,1
IXIAMAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,1,1
LA ASUNTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,4,4
LA GUARDIA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,6,6
LA PAZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,3056,3056
LAGUNILLAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,10,10
LAJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,1,1
LAS CARRERAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,2,2
LLALLAGUA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,1,1
LLICA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,1,1
MACHARETI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,3,3
MAIRANA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,1,1
MOJOCOYA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,3,3
MONTEAGUDO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,1,1
MONTERO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,68,68
OCURI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,1,1
ORURO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,193,193
PADCAYA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,13,13
PADILLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,8,8
PAILON,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,1,1
PALCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,4,4
PAMPA GRANDE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,2,2
POCOATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,2,2
PORTACHUELO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,1,1
POTOSI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,14,14
PRESTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,7,7
PUCARANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,1,1
PUERTO RICO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,1,1
PUERTO SUAREZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,1,1
PUERTO VILLARROEL,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,5,5
PUNA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,1,1
PUNATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,5,5
QUIME,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,1,1
RAQAYPAMPA(ETA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,1,1
RAVELO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,6,6
REYES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,1,1
RIBERALTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,33,33
ROBORE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,1,1
RURRENABAQUE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,2,2
SACABA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,183,183
SAIPINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,2,2
SALINAS DE GARCI MENDOZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,1,1
SAN CARLOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,16,16
SAN JUAN DE YAPACANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,2,2
SAN LORENZO(TJA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,3,3
SAN LUCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,28,28
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,8,8
SAN PEDRO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,1,1
SAN PEDRO DE MACHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,1,1
SAN RAFAEL,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,5,5
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,1123,1123
SANTIAGO DE CALLAPA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,1,1
SANTIAGO DE MACHACA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,1,1
SHINAOTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,5,5
SORACACHI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,4,4
SUCRE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,31,31
TARABUCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,2,2
TARIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,50,50
TARVITA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,3,3
TOMINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,15,15
TRINIDAD,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,55,55
TUPIZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,63,63
VIACHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,10,10
VILLA CHARCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,8,8
VILLA MONTES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,9,9
VILLA SERRANO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,2,2
VILLA TUNARI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,1,1
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,1,1
VILLAZON,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,5,5
WARNES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,161,161
YACUIBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,10,10
YAMPARAEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,2,2
ZUDAÑEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-12-01,5,5
