,group,variable,month,REPETIDAS A. < 15,REPETIDAS A. < 15,REPETIDAS B. 15 A 19,REPETIDAS B. 15 A 19,REPETIDAS C. 20 - 34,REPETIDAS C. 20 - 34,REPETIDAS D. 35 - 49,REPETIDAS D. 35 - 49,REPETIDAS E. 50 Y +,REPETIDAS E. 50 Y +,TOTALES
SANTIAGO DE MACHACA,consultas prenatales,repetidas,2023-01-01,0,0,2,0,6,2,3,1,0,0,14
SANTIVAÑES,consultas prenatales,repetidas,2023-01-01,0,0,8,0,25,0,11,0,0,0,44
SANTUARIO DE QUILLACAS,consultas prenatales,repetidas,2023-01-01,0,0,1,1,5,1,0,0,0,0,8
SAPAHAQUI,consultas prenatales,repetidas,2023-01-01,0,0,5,0,7,2,1,0,0,0,15
SENA,consultas prenatales,repetidas,2023-01-01,2,0,17,0,41,0,3,1,0,0,64
SHINAOTA,consultas prenatales,repetidas,2023-01-01,2,0,39,1,175,3,36,1,0,0,257
SICA SICA (VILLA AROMA),consultas prenatales,repetidas,2023-01-01,0,0,9,0,66,0,5,0,1,0,81
SICAYA,consultas prenatales,repetidas,2023-01-01,0,0,3,1,14,0,3,0,0,0,21
SIPE SIPE,consultas prenatales,repetidas,2023-01-01,5,0,74,1,356,5,60,1,0,0,502
SOPACHUY,consultas prenatales,repetidas,2023-01-01,1,0,2,1,6,0,5,1,0,0,16
SORACACHI,consultas prenatales,repetidas,2023-01-01,0,0,13,0,36,4,11,0,0,0,64
SORATA,consultas prenatales,repetidas,2023-01-01,1,0,11,0,67,3,11,0,0,0,93
SUCRE,consultas prenatales,repetidas,2023-01-01,4,0,152,0,1274,1,350,0,62,0,1843
TACACHI,consultas prenatales,repetidas,2023-01-01,0,0,0,0,2,0,0,0,0,0,2
TACACOMA,consultas prenatales,repetidas,2023-01-01,0,0,8,0,37,0,3,0,0,0,48
TACOBAMBA,consultas prenatales,repetidas,2023-01-01,0,0,1,1,7,5,1,4,0,0,19
TACOPAYA,consultas prenatales,repetidas,2023-01-01,0,0,6,0,5,2,5,1,0,0,19
TAHUA,consultas prenatales,repetidas,2023-01-01,0,0,0,0,3,1,1,0,0,0,5
TAPACARI,consultas prenatales,repetidas,2023-01-01,3,0,21,1,48,1,11,4,0,0,89
TARABUCO,consultas prenatales,repetidas,2023-01-01,0,0,10,4,29,4,8,0,0,0,55
TARACO,consultas prenatales,repetidas,2023-01-01,0,0,2,0,15,0,2,0,0,0,19
TARATA,consultas prenatales,repetidas,2023-01-01,0,0,11,0,48,0,10,0,0,0,69
TARIJA,consultas prenatales,repetidas,2023-01-01,2,0,96,6,944,44,228,8,0,0,1328
TARVITA,consultas prenatales,repetidas,2023-01-01,0,0,10,4,18,7,4,5,0,0,48
TEOPONTE,consultas prenatales,repetidas,2023-01-01,2,0,10,0,40,2,4,0,0,0,58
TIAHUANACU,consultas prenatales,repetidas,2023-01-01,0,0,7,0,36,0,4,0,0,0,47
TINGUIPAYA,consultas prenatales,repetidas,2023-01-01,0,0,4,5,12,15,4,11,0,0,51
TIPUANI,consultas prenatales,repetidas,2023-01-01,0,0,3,0,33,0,3,0,0,0,39
TIQUIPAYA,consultas prenatales,repetidas,2023-01-01,0,0,26,6,183,28,34,2,0,0,279
TIRAQUE (CBBA),consultas prenatales,repetidas,2023-01-01,0,0,26,1,60,1,14,1,0,0,103
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,repetidas,2023-01-01,0,0,0,0,1,0,0,0,0,0,1
TOCO,consultas prenatales,repetidas,2023-01-01,0,0,2,0,26,0,1,0,0,0,29
TODOS SANTOS,consultas prenatales,repetidas,2023-01-01,0,0,0,0,1,0,0,0,0,0,1
TOLATA,consultas prenatales,repetidas,2023-01-01,0,0,8,0,32,0,5,0,0,0,45
TOLEDO,consultas prenatales,repetidas,2023-01-01,0,0,3,0,8,0,2,0,0,0,13
TOMAVE,consultas prenatales,repetidas,2023-01-01,0,0,3,2,12,5,2,2,0,0,26
TOMINA,consultas prenatales,repetidas,2023-01-01,1,0,3,0,15,0,1,0,0,0,20
TORO TORO,consultas prenatales,repetidas,2023-01-01,0,0,11,1,25,2,6,0,0,0,45
TOTORA(CBBA),consultas prenatales,repetidas,2023-01-01,2,0,25,0,54,1,5,1,0,0,88
TOTORA(ORR),consultas prenatales,repetidas,2023-01-01,0,0,4,1,7,1,4,0,0,0,17
TRIGAL,consultas prenatales,repetidas,2023-01-01,1,0,2,0,3,0,1,0,0,0,7
TRINIDAD,consultas prenatales,repetidas,2023-01-01,15,0,140,2,748,4,134,0,0,0,1043
TUPIZA,consultas prenatales,repetidas,2023-01-01,1,0,37,0,225,4,41,0,0,0,308
TURCO,consultas prenatales,repetidas,2023-01-01,0,0,3,0,5,2,0,0,0,0,10
UMALA,consultas prenatales,repetidas,2023-01-01,0,0,8,0,18,0,1,0,0,0,27
UNCIA,consultas prenatales,repetidas,2023-01-01,1,0,21,0,100,2,39,3,0,0,166
URIONDO (A. CONCEPCION),consultas prenatales,repetidas,2023-01-01,1,0,5,0,46,1,12,0,0,0,65
URUBICHA,consultas prenatales,repetidas,2023-01-01,0,0,9,0,8,0,1,1,0,0,19
UYUNI,consultas prenatales,repetidas,2023-01-01,2,0,24,0,151,0,23,0,0,0,200
VACAS,consultas prenatales,repetidas,2023-01-01,0,0,12,0,18,0,5,0,0,0,35
VALLEGRANDE,consultas prenatales,repetidas,2023-01-01,0,0,11,0,104,0,23,0,0,0,138
VIACHA,consultas prenatales,repetidas,2023-01-01,1,0,33,0,340,5,40,0,0,0,419
VILA VILA,consultas prenatales,repetidas,2023-01-01,0,0,2,0,7,3,2,0,0,0,14
VILLA CHARCAS,consultas prenatales,repetidas,2023-01-01,0,0,16,4,38,10,10,2,0,0,80
VILLA MONTES,consultas prenatales,repetidas,2023-01-01,1,0,23,1,172,4,39,1,0,0,241
VILLA NUEVA (LOMA ALTA),consultas prenatales,repetidas,2023-01-01,0,0,3,0,9,1,1,0,0,0,14
VILLA RIVERO,consultas prenatales,repetidas,2023-01-01,0,0,7,0,39,0,8,0,0,0,54
VILLA SERRANO,consultas prenatales,repetidas,2023-01-01,1,0,4,1,15,4,4,0,0,0,29
VILLA TUNARI,consultas prenatales,repetidas,2023-01-01,3,0,115,3,528,4,105,0,0,0,758
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,repetidas,2023-01-01,0,0,5,0,26,0,4,0,0,0,35
VILLAZON,consultas prenatales,repetidas,2023-01-01,0,0,19,0,151,5,22,2,0,0,199
VINTO,consultas prenatales,repetidas,2023-01-01,2,0,46,7,257,47,46,4,0,0,409
VITICHI,consultas prenatales,repetidas,2023-01-01,0,0,4,1,16,0,6,1,0,0,28
WALDO BALLIVIAN,consultas prenatales,repetidas,2023-01-01,0,0,0,0,8,0,1,0,0,0,9
WARNES,consultas prenatales,repetidas,2023-01-01,8,0,136,0,624,3,109,0,0,0,880
YACO,consultas prenatales,repetidas,2023-01-01,0,0,8,1,15,1,4,0,0,0,29
YACUIBA,consultas prenatales,repetidas,2023-01-01,4,0,58,2,396,4,67,5,0,0,536
YAMPARAEZ,consultas prenatales,repetidas,2023-01-01,0,0,4,1,13,0,4,0,0,0,22
YANACACHI,consultas prenatales,repetidas,2023-01-01,0,0,3,0,10,2,0,0,0,0,15
YAPACANI,consultas prenatales,repetidas,2023-01-01,4,1,27,7,178,78,26,12,0,0,333
YOCALLA,consultas prenatales,repetidas,2023-01-01,0,0,4,0,20,1,3,1,0,0,29
YOTALA,consultas prenatales,repetidas,2023-01-01,0,0,3,0,17,1,11,0,0,0,32
YUNCHARA,consultas prenatales,repetidas,2023-01-01,0,0,2,1,5,8,0,0,0,0,16
YUNGUYO DE LITORAL,consultas prenatales,repetidas,2023-01-01,0,0,0,0,1,0,0,0,0,0,1
ZUDAÑEZ,consultas prenatales,repetidas,2023-01-01,0,0,11,1,12,2,2,0,0,0,28
ACACIO,consultas prenatales,repetidas,2023-02-01,0,0,3,0,2,0,2,0,0,0,7
ACHACACHI,consultas prenatales,repetidas,2023-02-01,3,0,9,0,111,5,12,1,0,0,141
ACHOCALLA,consultas prenatales,repetidas,2023-02-01,0,0,19,0,135,1,17,0,0,0,172
AIQUILE,consultas prenatales,repetidas,2023-02-01,0,0,14,0,75,1,25,1,0,0,116
ALALAY,consultas prenatales,repetidas,2023-02-01,0,0,2,1,3,0,1,0,0,0,7
ALCALA,consultas prenatales,repetidas,2023-02-01,0,0,2,0,8,0,2,0,0,0,12
ALTO BENI,consultas prenatales,repetidas,2023-02-01,0,0,11,0,30,0,4,0,0,0,45
ANCORAIMES,consultas prenatales,repetidas,2023-02-01,0,0,6,0,14,0,3,0,0,0,23
ANDAMARCA,consultas prenatales,repetidas,2023-02-01,0,0,2,1,7,2,3,0,0,0,15
ANTEQUERA,consultas prenatales,repetidas,2023-02-01,0,0,1,0,11,0,2,0,0,0,14
ANZALDO,consultas prenatales,repetidas,2023-02-01,0,0,6,0,6,0,6,0,0,0,18
APOLO,consultas prenatales,repetidas,2023-02-01,3,0,26,0,51,6,17,0,0,0,103
ARAMPAMPA,consultas prenatales,repetidas,2023-02-01,0,0,2,1,2,1,0,3,0,0,9
ARANI,consultas prenatales,repetidas,2023-02-01,0,0,3,0,16,1,3,0,0,0,23
ARBIETO,consultas prenatales,repetidas,2023-02-01,1,0,11,0,78,1,15,0,0,0,106
ARQUE,consultas prenatales,repetidas,2023-02-01,0,0,9,2,22,5,4,0,0,0,42
ASCENCION DE GUARAYOS,consultas prenatales,repetidas,2023-02-01,5,0,65,0,215,0,30,0,0,0,315
ATOCHA,consultas prenatales,repetidas,2023-02-01,0,0,4,0,45,0,10,0,0,0,59
AUCAPATA,consultas prenatales,repetidas,2023-02-01,0,0,3,0,11,0,1,0,0,0,15
AYATA,consultas prenatales,repetidas,2023-02-01,0,0,6,0,22,0,2,0,0,0,30
AYO AYO,consultas prenatales,repetidas,2023-02-01,0,0,5,0,32,4,4,0,0,0,45
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,repetidas,2023-02-01,0,0,17,0,46,3,12,0,0,0,78
AZURDUY,consultas prenatales,repetidas,2023-02-01,0,0,6,3,27,1,9,1,0,0,47
BATALLAS,consultas prenatales,repetidas,2023-02-01,0,0,12,1,44,5,6,0,0,0,68
BAURES,consultas prenatales,repetidas,2023-02-01,0,0,1,0,10,0,1,0,0,0,12
BELEN DE ANDAMARCA,consultas prenatales,repetidas,2023-02-01,0,0,1,0,5,1,1,0,0,0,8
BELEN DE URMIRI,consultas prenatales,repetidas,2023-02-01,0,0,0,0,0,1,0,1,0,0,2
BELLA FLOR,consultas prenatales,repetidas,2023-02-01,0,0,2,0,10,1,1,0,0,0,14
BERMEJO,consultas prenatales,repetidas,2023-02-01,0,0,22,0,144,0,34,0,0,0,200
BETANZOS,consultas prenatales,repetidas,2023-02-01,1,0,24,1,78,4,21,1,0,0,130
BOLIVAR,consultas prenatales,repetidas,2023-02-01,0,0,5,0,15,0,2,0,0,0,22
BOLPEBRA,consultas prenatales,repetidas,2023-02-01,0,0,5,0,4,0,0,0,0,0,9
BOYUIBE,consultas prenatales,repetidas,2023-02-01,0,0,8,0,24,0,6,0,0,0,38
BUENA VISTA,consultas prenatales,repetidas,2023-02-01,0,0,10,0,42,1,12,0,0,0,65
CABEZAS,consultas prenatales,repetidas,2023-02-01,0,2,10,2,68,10,9,0,0,0,101
CAIROMA,consultas prenatales,repetidas,2023-02-01,1,0,6,0,44,2,4,0,0,0,57
"CAIZA ""D""",consultas prenatales,repetidas,2023-02-01,0,0,8,1,35,3,5,0,0,0,52
CAJUATA,consultas prenatales,repetidas,2023-02-01,1,0,9,0,37,1,6,0,0,0,54
CALACOTO,consultas prenatales,repetidas,2023-02-01,0,0,0,2,3,2,0,2,0,0,9
CALAMARCA,consultas prenatales,repetidas,2023-02-01,0,0,11,0,43,1,4,0,0,0,59
CAMARGO,consultas prenatales,repetidas,2023-02-01,0,0,7,1,47,1,11,1,0,0,68
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,repetidas,2023-02-01,0,0,1,0,7,3,1,1,0,0,13
CAMIRI,consultas prenatales,repetidas,2023-02-01,0,0,26,0,176,2,33,0,0,0,237
CAPINOTA,consultas prenatales,repetidas,2023-02-01,0,0,16,0,86,0,16,0,0,0,118
CAQUIAVIRI,consultas prenatales,repetidas,2023-02-01,0,0,8,0,19,0,3,0,0,0,30
CARACOLLO,consultas prenatales,repetidas,2023-02-01,0,0,23,0,56,1,11,1,0,0,92
CARANAVI,consultas prenatales,repetidas,2023-02-01,2,0,36,0,205,1,35,1,0,0,280
CARAPARI,consultas prenatales,repetidas,2023-02-01,0,0,7,0,64,0,9,0,0,0,80
CARIPUYO,consultas prenatales,repetidas,2023-02-01,0,0,10,1,14,3,2,2,0,0,32
CARMEN RIVERO TORREZ,consultas prenatales,repetidas,2023-02-01,0,0,6,0,30,0,8,0,0,0,44
CATACORA,consultas prenatales,repetidas,2023-02-01,0,0,1,0,4,0,1,0,0,0,6
CHACARILLA,consultas prenatales,repetidas,2023-02-01,0,0,0,0,2,0,1,0,0,0,3
CHALLAPATA,consultas prenatales,repetidas,2023-02-01,1,0,37,0,146,7,25,1,0,0,217
CHAQUI,consultas prenatales,repetidas,2023-02-01,1,0,3,0,21,1,5,1,0,0,32
CHARAGUA,consultas prenatales,repetidas,2023-02-01,0,0,22,1,74,3,16,0,0,0,116
CHARAÑA,consultas prenatales,repetidas,2023-02-01,0,0,1,0,1,0,1,0,0,0,3
CHAYANTA,consultas prenatales,repetidas,2023-02-01,0,0,8,2,34,5,5,2,0,0,56
CHIMORE,consultas prenatales,repetidas,2023-02-01,1,0,36,0,165,1,28,0,0,0,231
CHIPAYA,consultas prenatales,repetidas,2023-02-01,1,0,1,0,3,0,0,0,0,0,5
CHOQUE COTA,consultas prenatales,repetidas,2023-02-01,0,0,0,0,3,1,1,0,0,0,5
CHUA COCANI,consultas prenatales,repetidas,2023-02-01,0,0,1,0,11,0,0,0,0,0,12
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,repetidas,2023-02-01,0,0,5,0,45,0,10,0,1,0,61
CHUMA,consultas prenatales,repetidas,2023-02-01,0,0,7,1,10,3,3,2,0,0,26
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,repetidas,2023-02-01,0,0,10,1,25,4,2,1,0,0,43
CKOCHAS,consultas prenatales,repetidas,2023-02-01,0,0,4,1,20,12,13,2,0,0,52
CLIZA,consultas prenatales,repetidas,2023-02-01,0,0,4,0,37,1,8,0,0,0,50
COBIJA,consultas prenatales,repetidas,2023-02-01,4,0,66,51,348,3,54,0,0,0,526
COCAPATA,consultas prenatales,repetidas,2023-02-01,0,0,15,9,37,25,5,2,0,0,93
COCHABAMBA,consultas prenatales,repetidas,2023-02-01,6,0,254,3,3367,7,989,4,4,0,4634
COIPASA,consultas prenatales,repetidas,2023-02-01,0,0,1,0,2,0,0,0,0,0,3
COLCAPIRHUA,consultas prenatales,repetidas,2023-02-01,0,0,14,1,248,3,34,2,0,0,302
"COLCHA ""K""",consultas prenatales,repetidas,2023-02-01,0,0,4,1,42,2,7,1,0,0,57
COLLANA,consultas prenatales,repetidas,2023-02-01,0,0,0,0,3,0,0,0,0,0,3
COLOMI,consultas prenatales,repetidas,2023-02-01,0,0,31,0,94,2,14,0,0,0,141
COLPA BELGICA,consultas prenatales,repetidas,2023-02-01,0,0,3,0,23,0,0,0,0,0,26
COLQUECHACA,consultas prenatales,repetidas,2023-02-01,0,0,24,4,53,17,8,3,0,0,109
COLQUENCHA,consultas prenatales,repetidas,2023-02-01,0,0,6,0,43,0,4,0,0,0,53
COLQUIRI,consultas prenatales,repetidas,2023-02-01,0,0,7,2,46,4,9,2,0,0,70
COMANCHE,consultas prenatales,repetidas,2023-02-01,0,0,1,0,7,0,0,0,0,0,8
COMARAPA,consultas prenatales,repetidas,2023-02-01,2,0,19,0,81,1,16,0,0,0,119
COMBAYA,consultas prenatales,repetidas,2023-02-01,0,0,1,0,1,0,0,0,0,0,2
CONCEPCION,consultas prenatales,repetidas,2023-02-01,1,0,39,0,118,2,14,0,0,0,174
COPACABANA,consultas prenatales,repetidas,2023-02-01,0,0,4,0,26,0,4,0,0,0,34
CORIPATA,consultas prenatales,repetidas,2023-02-01,1,0,8,0,80,0,21,0,0,0,110
CORO CORO,consultas prenatales,repetidas,2023-02-01,0,0,8,1,13,3,5,0,0,0,30
COROICO,consultas prenatales,repetidas,2023-02-01,0,0,14,0,65,8,13,0,0,0,100
CORQUE,consultas prenatales,repetidas,2023-02-01,0,0,2,0,14,0,3,0,0,0,19
COTAGAITA,consultas prenatales,repetidas,2023-02-01,0,0,11,1,56,5,16,1,0,0,90
COTOCA,consultas prenatales,repetidas,2023-02-01,6,0,78,0,342,0,56,0,0,0,482
CUATRO CAÑADAS,consultas prenatales,repetidas,2023-02-01,0,0,15,0,76,0,14,0,0,0,105
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,repetidas,2023-02-01,0,0,0,0,6,0,0,0,0,0,6
CUEVO,consultas prenatales,repetidas,2023-02-01,0,0,2,0,3,0,0,0,0,0,5
CULPINA,consultas prenatales,repetidas,2023-02-01,0,0,14,2,38,4,11,1,0,0,70
CURAHUARA DE CARANGAS,consultas prenatales,repetidas,2023-02-01,0,0,1,0,9,0,1,0,0,0,11
CURVA,consultas prenatales,repetidas,2023-02-01,0,0,2,0,11,0,0,1,0,0,14
DESAGUADERO,consultas prenatales,repetidas,2023-02-01,0,0,5,0,17,0,1,0,0,0,23
EL ALTO,consultas prenatales,repetidas,2023-02-01,14,0,479,83,3979,765,805,144,1,0,6270
EL CHORO,consultas prenatales,repetidas,2023-02-01,0,0,4,0,8,0,0,1,0,0,13
EL PUENTE(STC),consultas prenatales,repetidas,2023-02-01,1,0,15,0,41,0,3,0,0,0,60
EL PUENTE(TJA),consultas prenatales,repetidas,2023-02-01,1,0,5,0,26,3,6,0,0,0,41
EL TORNO,consultas prenatales,repetidas,2023-02-01,0,0,45,1,302,1,39,0,0,0,388
EL VILLAR,consultas prenatales,repetidas,2023-02-01,1,0,1,0,13,1,0,0,0,0,16
ENTRE RIOS TRJ,consultas prenatales,repetidas,2023-02-01,1,0,19,1,58,1,17,0,0,0,97
ENTRE RIOS CBBA,consultas prenatales,repetidas,2023-02-01,4,0,45,1,215,0,41,1,0,0,307
ESCOMA,consultas prenatales,repetidas,2023-02-01,1,0,6,0,16,1,1,0,0,0,25
EUCALIPTUS,consultas prenatales,repetidas,2023-02-01,1,0,2,0,3,0,7,0,0,0,13
EUREKA (SANTOS MERCADO),consultas prenatales,repetidas,2023-02-01,0,0,1,0,3,0,0,0,0,0,4
EXALTACION,consultas prenatales,repetidas,2023-02-01,0,0,1,0,3,0,0,0,0,0,4
FERNANDEZ ALONSO,consultas prenatales,repetidas,2023-02-01,1,0,12,0,52,1,9,0,0,0,75
FILADELFIA,consultas prenatales,repetidas,2023-02-01,0,1,11,0,16,1,1,0,0,0,30
GAIOC JATUN AYLLU YURA,consultas prenatales,repetidas,2023-02-01,0,0,2,0,10,3,2,0,0,0,17
GENERAL SAAVEDRA,consultas prenatales,repetidas,2023-02-01,1,0,12,1,77,0,12,1,0,0,104
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,repetidas,2023-02-01,0,0,5,0,26,1,6,0,0,0,38
GUANAY,consultas prenatales,repetidas,2023-02-01,0,0,10,0,51,2,2,0,0,0,65
GUAQUI,consultas prenatales,repetidas,2023-02-01,0,0,2,0,24,0,1,0,0,0,27
GUAYARAMERIN,consultas prenatales,repetidas,2023-02-01,6,0,59,0,166,0,26,0,0,0,257
GUTIERREZ,consultas prenatales,repetidas,2023-02-01,1,0,12,0,57,2,14,0,0,0,86
HUACARAJE,consultas prenatales,repetidas,2023-02-01,0,0,5,0,10,0,1,0,0,0,16
HUACARETA,consultas prenatales,repetidas,2023-02-01,0,0,5,1,25,3,6,3,0,0,43
HUACAYA (VILLA DE HUACAYA),consultas prenatales,repetidas,2023-02-01,0,0,0,0,4,3,0,0,0,0,7
HUACHACALLA,consultas prenatales,repetidas,2023-02-01,0,0,0,0,1,0,0,0,0,0,1
HUANUNI,consultas prenatales,repetidas,2023-02-01,0,0,12,0,78,0,11,0,0,0,101
HUARINA,consultas prenatales,repetidas,2023-02-01,0,0,4,0,21,0,0,0,0,0,25
HUATAJATA,consultas prenatales,repetidas,2023-02-01,0,0,0,0,4,0,0,0,0,0,4
HUAYLLAMARCA,consultas prenatales,repetidas,2023-02-01,0,0,3,0,8,1,3,0,0,0,15
HUMANATA,consultas prenatales,repetidas,2023-02-01,0,0,6,0,2,0,2,0,0,0,10
ICHOCA,consultas prenatales,repetidas,2023-02-01,0,0,3,0,10,3,0,1,0,0,17
ICLA,consultas prenatales,repetidas,2023-02-01,0,0,9,0,9,0,1,0,0,0,19
INCAHUASI,consultas prenatales,repetidas,2023-02-01,0,0,4,4,28,15,9,4,0,0,64
INGAVI (HUMAITA),consultas prenatales,repetidas,2023-02-01,0,0,2,0,5,0,0,0,0,0,7
INQUISIVI,consultas prenatales,repetidas,2023-02-01,0,0,2,1,19,9,2,0,0,0,33
IRUPANA (VILLA DE LANZA),consultas prenatales,repetidas,2023-02-01,1,0,6,0,41,2,6,0,0,0,56
IXIAMAS,consultas prenatales,repetidas,2023-02-01,0,1,7,0,30,0,3,0,0,0,41
JESUS DE MACHACA,consultas prenatales,repetidas,2023-02-01,0,0,4,0,24,0,4,0,0,0,32
LA ASUNTA,consultas prenatales,repetidas,2023-02-01,0,0,38,3,177,4,34,0,0,0,256
LA GUARDIA,consultas prenatales,repetidas,2023-02-01,0,0,58,1,361,1,69,0,0,0,490
LA PAZ,consultas prenatales,repetidas,2023-02-01,5,0,212,0,3098,18,1020,7,6,0,4366
LA RIVERA,consultas prenatales,repetidas,2023-02-01,0,0,0,0,0,0,1,0,0,0,1
LAGUNILLAS,consultas prenatales,repetidas,2023-02-01,0,0,1,1,20,8,1,0,0,0,31
LAJA,consultas prenatales,repetidas,2023-02-01,0,0,12,0,60,0,6,0,0,0,78
LAS CARRERAS,consultas prenatales,repetidas,2023-02-01,0,0,1,1,6,0,1,0,0,0,9
LICOMA PAMPA,consultas prenatales,repetidas,2023-02-01,0,0,1,0,14,0,1,0,0,0,16
LLALLAGUA,consultas prenatales,repetidas,2023-02-01,0,1,47,2,234,2,47,1,0,0,334
LLICA,consultas prenatales,repetidas,2023-02-01,0,0,2,0,10,0,1,0,0,0,13
LORETO,consultas prenatales,repetidas,2023-02-01,0,0,2,0,4,0,1,0,0,0,7
LURIBAY,consultas prenatales,repetidas,2023-02-01,0,0,6,0,17,1,8,0,0,0,32
MACHACAMARCA,consultas prenatales,repetidas,2023-02-01,0,0,1,0,7,1,0,1,0,0,10
MACHARETI,consultas prenatales,repetidas,2023-02-01,1,0,3,1,12,1,6,1,0,0,25
MAGDALENA,consultas prenatales,repetidas,2023-02-01,0,0,24,0,62,0,4,0,0,0,90
MAIRANA,consultas prenatales,repetidas,2023-02-01,1,0,19,0,76,0,11,0,0,0,107
MALLA,consultas prenatales,repetidas,2023-02-01,0,0,4,0,8,1,1,1,0,0,15
MAPIRI,consultas prenatales,repetidas,2023-02-01,3,0,22,0,96,0,16,0,0,0,137
MECAPACA,consultas prenatales,repetidas,2023-02-01,0,0,11,1,41,2,9,0,0,0,64
MINEROS,consultas prenatales,repetidas,2023-02-01,3,0,19,0,74,0,9,0,0,0,105
MIZQUE,consultas prenatales,repetidas,2023-02-01,1,0,23,0,62,2,17,0,0,0,105
MOCOMOCO,consultas prenatales,repetidas,2023-02-01,0,0,6,2,23,3,4,1,0,0,39
MOJOCOYA,consultas prenatales,repetidas,2023-02-01,0,0,3,0,16,1,3,0,0,0,23
MONTEAGUDO,consultas prenatales,repetidas,2023-02-01,0,0,27,1,99,0,30,0,0,0,157
MONTERO,consultas prenatales,repetidas,2023-02-01,3,0,114,2,695,10,120,1,0,1,946
MORO MORO,consultas prenatales,repetidas,2023-02-01,1,0,0,0,5,1,2,0,0,0,9
MOROCHATA,consultas prenatales,repetidas,2023-02-01,0,0,10,3,20,0,3,1,0,0,37
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,repetidas,2023-02-01,0,0,7,0,11,0,1,0,0,0,19
NAZACARA DE PACAJES,consultas prenatales,repetidas,2023-02-01,0,0,0,0,1,0,0,0,0,0,1
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,repetidas,2023-02-01,0,0,0,0,3,0,1,0,0,0,4
OCURI,consultas prenatales,repetidas,2023-02-01,0,0,10,1,23,5,16,2,0,0,57
OKINAWA,consultas prenatales,repetidas,2023-02-01,2,0,15,1,51,1,8,0,0,0,78
OMEREQUE,consultas prenatales,repetidas,2023-02-01,1,0,9,0,14,4,3,0,0,0,31
ORURO,consultas prenatales,repetidas,2023-02-01,4,0,229,13,1985,24,450,5,0,0,2710
PADCAYA,consultas prenatales,repetidas,2023-02-01,1,0,6,0,61,0,10,0,0,0,78
PADILLA,consultas prenatales,repetidas,2023-02-01,0,0,5,0,38,0,23,1,0,0,67
PAILON,consultas prenatales,repetidas,2023-02-01,1,0,16,0,70,0,6,1,0,0,94
PALCA,consultas prenatales,repetidas,2023-02-01,0,0,17,3,70,3,15,1,0,0,109
PALOS BLANCOS,consultas prenatales,repetidas,2023-02-01,0,0,16,1,86,1,16,0,0,0,120
PAMPA AULLAGAS,consultas prenatales,repetidas,2023-02-01,0,0,1,0,3,0,1,0,0,0,5
PAMPA GRANDE,consultas prenatales,repetidas,2023-02-01,1,0,8,0,23,0,8,0,0,0,40
PAPEL PAMPA,consultas prenatales,repetidas,2023-02-01,0,0,2,0,13,2,0,0,0,0,17
PASORAPA,consultas prenatales,repetidas,2023-02-01,0,0,1,0,6,0,2,0,0,0,9
PATACAMAYA,consultas prenatales,repetidas,2023-02-01,0,0,16,0,83,1,13,0,0,0,113
PAZÑA,consultas prenatales,repetidas,2023-02-01,0,0,1,0,7,0,2,1,0,0,11
PELECHUCO,consultas prenatales,repetidas,2023-02-01,0,0,5,1,25,1,5,0,0,0,37
POCOATA,consultas prenatales,repetidas,2023-02-01,0,0,22,4,43,8,7,6,0,0,90
POCONA,consultas prenatales,repetidas,2023-02-01,0,0,5,0,31,0,4,0,0,0,40
POJO (CBBA),consultas prenatales,repetidas,2023-02-01,0,0,15,0,30,0,6,1,0,0,52
POOPO,consultas prenatales,repetidas,2023-02-01,0,0,4,0,21,1,7,0,0,0,33
PORCO,consultas prenatales,repetidas,2023-02-01,1,0,13,2,41,2,10,0,0,0,69
POROMA,consultas prenatales,repetidas,2023-02-01,0,0,11,3,22,10,3,3,0,0,52
PORONGO,consultas prenatales,repetidas,2023-02-01,0,0,5,0,23,0,4,0,0,0,32
PORTACHUELO,consultas prenatales,repetidas,2023-02-01,2,0,12,0,47,2,9,0,0,0,72
PORVENIR,consultas prenatales,repetidas,2023-02-01,0,0,7,0,23,0,1,0,0,0,31
POSTRER VALLE,consultas prenatales,repetidas,2023-02-01,0,0,0,0,0,1,0,0,0,0,1
POTOSI,consultas prenatales,repetidas,2023-02-01,2,0,162,5,1199,15,277,9,0,0,1669
PRESTO,consultas prenatales,repetidas,2023-02-01,0,0,5,2,10,2,0,2,0,0,21
PUCARA,consultas prenatales,repetidas,2023-02-01,0,0,0,0,4,0,0,0,0,0,4
PUCARANI,consultas prenatales,repetidas,2023-02-01,0,0,30,0,81,0,13,1,0,0,125
PUERTO ACOSTA,consultas prenatales,repetidas,2023-02-01,1,0,1,0,15,3,1,1,0,0,22
PUERTO CARABUCO,consultas prenatales,repetidas,2023-02-01,0,0,3,2,18,2,3,1,0,0,29
