,group,variable,month,ANTIPOLIOMIELÍTICA 2DA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 2DA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 2DA DOSIS FUERA,ANTIPOLIOMIELÍTICA 2DA DOSIS FUERA,TOTALES
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,7,0,0,1,8
SAN PEDRO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,7,6,0,0,13
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,13,7,8,7,35
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,1,4,0,0,5
SAN PEDRO DE MACHA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,2,3,6,5,16
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,1,3,1,0,5
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,0,0,1,1,2
SAN RAFAEL,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,0,2,0,2,4
SAN RAMON BENI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,0,1,1,2,4
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,9,5,1,0,15
SANTA ANA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,15,14,0,0,29
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,945,952,22,24,1943
SANTA ROSA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,4,6,0,0,10
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,9,8,0,0,17
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,0,2,2,0,4
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,1,0,1,0,2
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,0,1,0,0,1
SANTIVAÑES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,2,8,0,1,11
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,0,0,2,0,2
SAPAHAQUI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,3,5,0,0,8
SENA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,14,9,1,1,25
SHINAOTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,13,16,0,2,31
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,5,8,0,0,13
SICAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,2,2,0,0,4
SIPE SIPE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,36,31,2,1,70
SOPACHUY,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,1,0,0,2,3
SORACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,6,0,1,1,8
SORATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,6,11,2,1,20
SUCRE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,201,187,3,5,396
TACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,0,0,0,2,2
TACACOMA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,3,4,0,0,7
TACOBAMBA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,1,3,0,2,6
TACOPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,0,5,1,0,6
TAHUA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,1,0,0,0,1
TAPACARI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,5,6,2,6,19
TARABUCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,5,9,1,5,20
TARACO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,2,2,0,0,4
TARATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,5,7,0,1,13
TARIJA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,133,120,2,2,257
TARVITA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,4,5,3,1,13
TEOPONTE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,4,5,2,0,11
TIAHUANACU,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,3,10,0,1,14
TINGUIPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,4,2,4,5,15
TIPUANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,8,4,0,1,13
TIQUIPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,30,30,3,4,67
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,11,11,3,5,30
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,1,0,0,0,1
TOCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,5,6,0,1,12
TOLATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,4,2,0,1,7
TOLEDO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,2,3,0,0,5
TOMAVE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,3,0,0,1,4
TOMINA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,5,3,2,1,11
TORO TORO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,7,1,6,5,19
TOTORA(CBBA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,6,9,0,1,16
TOTORA(ORR),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,3,1,0,1,5
TRIGAL,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,1,0,0,0,1
TRINIDAD,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,74,68,0,0,142
TUPIZA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,23,22,7,2,54
TURCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,5,3,1,0,9
UMALA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,1,2,3,0,6
UNCIA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,7,6,4,4,21
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,4,12,0,1,17
URUBICHA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,8,6,1,0,15
UYUNI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,24,17,1,0,42
VACAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,4,2,0,0,6
VALLEGRANDE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,7,10,0,0,17
VIACHA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,49,41,2,1,93
VILA VILA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,1,0,0,1,2
VILLA CHARCAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,6,3,5,5,19
VILLA MONTES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,21,22,2,3,48
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,1,1,0,0,2
VILLA RIVERO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,6,5,0,0,11
VILLA SERRANO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,7,4,2,0,13
VILLA TUNARI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,64,76,11,9,160
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,4,10,1,1,16
VILLAZON,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,18,28,0,0,46
VINTO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,19,18,20,15,72
VITICHI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,6,2,2,0,10
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,1,0,0,0,1
WARNES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,97,93,0,2,192
YACO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,0,0,0,1,1
YACUIBA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,38,47,3,11,99
YAMPARAEZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,3,2,0,1,6
YANACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,0,3,0,0,3
YAPACANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,16,32,21,14,83
YOCALLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,6,2,0,0,8
YOTALA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,5,1,2,1,9
YUNCHARA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,2,0,2,2,6
ZUDAÑEZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-01-01,2,6,2,2,12
ACACIO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,0,1,1,1,3
ACHACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,21,13,3,0,37
ACHOCALLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,20,16,0,1,37
AIQUILE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,17,6,5,7,35
ALALAY,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,2,0,0,0,2
ALCALA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,1,0,0,2,3
ALTO BENI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,3,5,1,1,10
ANCORAIMES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,6,1,3,0,10
ANDAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,1,0,1,1,3
ANTEQUERA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,0,2,0,0,2
ANZALDO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,2,1,1,0,4
APOLO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,15,10,1,0,26
ARAMPAMPA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,1,0,3,2,6
ARANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,4,4,2,1,11
ARBIETO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,20,13,3,2,38
ARQUE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,9,6,1,2,18
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,22,25,2,0,49
ATOCHA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,10,9,0,1,20
AUCAPATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,2,4,0,0,6
AYATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,1,1,0,0,2
AYO AYO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,9,9,2,1,21
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,8,11,6,10,35
AZURDUY,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,2,3,3,3,11
BATALLAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,14,4,0,0,18
BAURES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,5,3,0,0,8
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,0,0,1,0,1
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,0,0,1,1,2
BELLA FLOR,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,1,1,0,2,4
BERMEJO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,13,7,1,0,21
BETANZOS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,16,19,4,4,43
BOLIVAR,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,2,2,1,1,6
BOLPEBRA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,1,0,0,1,2
BOYUIBE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,4,3,0,0,7
BUENA VISTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,6,9,1,1,17
CABEZAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,11,8,6,7,32
CAIROMA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,1,1,6,3,11
"CAIZA ""D""",vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,3,9,0,0,12
CAJUATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,14,10,0,0,24
CALACOTO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,1,0,2,2,5
CALAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,9,12,1,2,24
CAMARGO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,14,5,1,2,22
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,2,0,0,0,2
CAMIRI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,19,21,3,3,46
CAPINOTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,13,15,1,2,31
CAQUIAVIRI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,2,6,0,0,8
CARACOLLO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,9,2,4,0,15
CARANAVI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,27,31,0,2,60
CARANGAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,2,0,0,0,2
CARAPARI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,8,9,1,1,19
CARIPUYO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,4,3,1,1,9
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,3,1,2,2,8
CATACORA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,0,0,0,1,1
CHACARILLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,0,2,0,0,2
CHALLAPATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,19,18,7,7,51
CHAQUI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,3,1,1,1,6
CHARAGUA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,18,8,9,6,41
CHAYANTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,8,3,1,1,13
CHIMORE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,25,15,5,6,51
CHUA COCANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,3,2,0,0,5
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,23,8,0,2,33
CHUMA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,4,2,2,3,11
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,3,3,0,0,6
CKOCHAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,8,4,8,4,24
CLIZA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,3,16,1,0,20
COBIJA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,29,33,13,7,82
COCAPATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,5,7,11,10,33
COCHABAMBA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,449,420,1,3,873
COIPASA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,1,0,0,0,1
COLCAPIRHUA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,26,31,1,0,58
"COLCHA ""K""",vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,5,6,1,2,14
COLLANA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,2,1,0,0,3
COLOMI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,12,20,3,3,38
COLPA BELGICA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,2,3,0,0,5
COLQUECHACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,4,9,1,2,16
COLQUENCHA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,9,5,0,0,14
COLQUIRI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,10,6,2,1,19
COMANCHE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,2,0,0,0,2
COMARAPA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,8,9,0,1,18
COMBAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,1,1,0,1,3
CONCEPCION,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,23,14,2,4,43
COPACABANA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,6,3,4,3,16
CORIPATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,15,11,0,0,26
CORO CORO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,4,1,1,3,9
COROICO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,12,3,1,2,18
CORQUE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,3,2,0,0,5
COTAGAITA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,9,11,1,0,21
COTOCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,64,59,4,2,129
CRUZ DE MACHACAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,1,0,0,0,1
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,9,12,2,2,25
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,2,0,1,0,3
CUEVO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,1,0,1,1,3
CULPINA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,5,5,0,2,12
CURVA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,1,0,0,1,2
DESAGUADERO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,3,1,0,0,4
EL ALTO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,478,456,141,132,1207
EL CHORO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,1,1,0,0,2
EL PUENTE(STC),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,9,10,3,2,24
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,1,4,0,3,8
EL TORNO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,43,36,0,0,79
EL VILLAR,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,0,1,1,2,4
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,15,12,1,2,30
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,24,25,0,1,50
ESCOMA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,1,1,1,1,4
EUCALIPTUS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,1,1,0,0,2
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,1,0,0,0,1
EXALTACION,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,0,1,0,0,1
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,12,12,1,1,26
FILADELFIA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,2,0,0,2,4
GAIOC JATUN AYLLU YURA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,0,6,0,1,7
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,8,11,0,2,21
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,2,6,2,0,10
GUANAY,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,4,8,0,1,13
GUAQUI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,5,5,0,0,10
GUAYARAMERIN,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,25,25,0,4,54
GUTIERREZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,11,8,0,2,21
HUACARETA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,4,1,0,0,5
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,1,1,0,0,2
HUACHACALLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,0,1,0,0,1
HUANUNI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,0,9,2,6,17
HUARACAJE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,4,1,0,0,5
HUARINA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,1,4,5,1,11
HUATAJATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,0,1,0,0,1
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,2,2,2,0,6
HUMANATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,1,1,2,0,4
ICHOCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,0,3,4,0,7
ICLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,3,3,2,3,11
INCAHUASI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,5,6,3,5,19
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,2,4,1,0,7
INQUISIVI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,4,6,0,3,13
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,9,8,0,2,19
IXIAMAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,2,2,5,1,10
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,6,4,0,1,11
LA ASUNTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,34,22,5,6,67
LA GUARDIA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,73,78,4,2,157
LA PAZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,392,364,9,6,771
LA RIVERA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,0,1,0,0,1
LAGUNILLAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,5,2,5,0,12
LAJA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,3,8,3,1,15
LAS CARRERAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,0,2,0,0,2
LICOMA PAMPA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-02-01,0,1,0,0,1
