,group,variable,month,ANTINEUMOCÓCICA 3RA DOSIS DENTRO,ANTINEUMOCÓCICA 3RA DOSIS DENTRO,ANTINEUMOCÓCICA 3RA DOSIS FUERA,ANTINEUMOCÓCICA 3RA DOSIS FUERA,TOTALES
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,1,0,0,0,1
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,1,2,0,3,6
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,1,1,0,0,2
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,2,1,4,1,8
SANTIVAÑES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,4,1,0,0,5
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,0,0,1,1,2
SAPAHAQUI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,3,1,0,0,4
SENA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,6,6,2,0,14
SHINAOTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,26,16,0,2,44
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,4,9,1,0,14
SICAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,2,1,0,0,3
SIPE SIPE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,29,24,0,0,53
SOPACHUY,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,0,1,0,3,4
SORACACHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,3,2,0,0,5
SORATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,5,3,5,3,16
SUCRE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,182,161,3,1,347
TACACHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,0,0,1,0,1
TACACOMA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,6,1,0,0,7
TACOBAMBA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,2,4,2,2,10
TACOPAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,3,3,3,1,10
TAPACARI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,9,11,5,1,26
TARABUCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,5,9,0,2,16
TARACO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,2,0,0,0,2
TARATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,5,6,0,1,12
TARIJA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,95,103,2,2,202
TARVITA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,4,6,3,4,17
TEOPONTE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,4,6,0,0,10
TIAHUANACU,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,3,5,0,0,8
TINGUIPAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,4,3,5,6,18
TIPUANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,6,3,0,0,9
TIQUIPAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,27,21,5,3,56
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,6,6,2,5,19
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,1,2,0,0,3
TOCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,5,11,1,0,17
TOLATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,4,2,0,0,6
TOLEDO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,1,1,0,0,2
TOMAVE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,2,4,1,1,8
TOMINA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,2,0,3,0,5
TORO TORO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,4,8,3,4,19
TOTORA(CBBA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,8,9,0,0,17
TOTORA(ORR),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,1,0,1,0,2
TRIGAL,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,0,1,0,0,1
TRINIDAD,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,59,53,0,0,112
TUPIZA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,22,22,5,5,54
TURCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,3,0,0,0,3
UMALA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,3,2,0,1,6
UNCIA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,8,11,5,3,27
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,6,5,1,1,13
URUBICHA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,5,8,0,0,13
UYUNI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,17,20,1,1,39
VACAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,2,4,1,1,8
VALLEGRANDE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,6,10,1,1,18
VIACHA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,32,26,2,0,60
VILA VILA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,0,2,2,2,6
VILLA CHARCAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,5,6,2,4,17
VILLA MONTES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,21,24,0,3,48
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,0,1,1,0,2
VILLA RIVERO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,8,4,0,0,12
VILLA SERRANO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,2,3,2,0,7
VILLA TUNARI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,71,69,6,7,153
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,1,5,6,5,17
VILLAZON,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,18,22,1,3,44
VINTO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,17,17,15,9,58
VITICHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,0,2,1,0,3
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,3,1,0,0,4
WARNES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,90,89,0,2,181
YACO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,3,1,2,0,6
YACUIBA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,49,42,6,1,98
YAMPARAEZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,4,2,0,1,7
YAPACANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,24,26,21,16,87
YOCALLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,7,1,0,1,9
YOTALA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,5,0,1,1,7
YUNCHARA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,1,2,2,3,8
ZUDAÑEZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-01-01,3,0,0,1,4
ACACIO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,3,2,1,0,6
ACHACACHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,11,15,4,3,33
ACHOCALLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,17,19,2,0,38
AIQUILE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,14,9,3,2,28
ALALAY,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,1,0,0,1,2
ALCALA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,0,3,0,0,3
ALTO BENI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,6,4,0,1,11
ANCORAIMES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,7,5,0,1,13
ANDAMARCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,0,2,1,0,3
ANTEQUERA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,0,1,0,0,1
ANZALDO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,4,0,0,1,5
APOLO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,14,9,1,1,25
ARAMPAMPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,1,1,3,1,6
ARANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,5,6,0,2,13
ARBIETO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,10,6,3,5,24
ARQUE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,11,7,1,1,20
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,32,33,0,3,68
ATOCHA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,3,6,0,1,10
AUCAPATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,3,2,0,0,5
AYATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,3,4,1,2,10
AYO AYO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,3,2,1,1,7
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,19,15,11,7,52
AZURDUY,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,1,1,0,2,4
BATALLAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,7,5,1,0,13
BAURES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,3,2,0,2,7
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,0,0,1,0,1
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,1,0,0,0,1
BELLA FLOR,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,1,2,0,0,3
BERMEJO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,16,8,0,0,24
BETANZOS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,13,12,5,6,36
BOLIVAR,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,2,2,3,3,10
BOYUIBE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,5,1,0,0,6
BUENA VISTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,16,8,1,1,26
CABEZAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,8,17,3,3,31
CAIROMA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,7,5,1,2,15
"CAIZA ""D""",vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,5,3,1,2,11
CAJUATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,4,6,0,0,10
CALACOTO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,2,2,1,2,7
CALAMARCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,6,7,0,1,14
CAMARGO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,11,6,1,1,19
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,1,0,1,2,4
CAMIRI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,14,15,1,3,33
CAPINOTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,13,5,1,3,22
CAQUIAVIRI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,4,4,0,0,8
CARACOLLO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,7,8,2,1,18
CARANAVI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,16,27,0,2,45
CARAPARI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,7,10,1,1,19
CARIPUYO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,6,3,3,1,13
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,4,2,1,1,8
CATACORA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,2,0,0,0,2
CHALLAPATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,22,16,10,7,55
CHAQUI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,3,2,2,2,9
CHARAGUA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,10,16,8,1,35
CHARAÑA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,0,1,0,0,1
CHAYANTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,3,4,1,6,14
CHIMORE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,13,12,2,7,34
CHIPAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,0,1,0,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,11,9,0,1,21
CHUMA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,3,2,4,3,12
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,2,0,2,1,5
CKOCHAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,8,4,5,5,22
CLIZA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,12,14,4,0,30
COBIJA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,31,26,4,12,73
COCAPATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,12,4,10,7,33
COCHABAMBA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,417,373,1,3,794
COIPASA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,1,3,0,0,4
COLCAPIRHUA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,29,28,0,0,57
"COLCHA ""K""",vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,8,7,1,1,17
COLOMI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,5,11,12,1,29
COLPA BELGICA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,7,5,0,0,12
COLQUECHACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,13,5,4,4,26
COLQUENCHA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,3,7,0,0,10
COLQUIRI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,7,5,4,3,19
COMANCHE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,1,0,0,0,1
COMARAPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,9,10,2,1,22
COMBAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,1,3,0,0,4
CONCEPCION,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,17,17,3,4,41
COPACABANA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,3,3,5,1,12
CORIPATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,9,5,1,0,15
CORO CORO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,1,6,0,3,10
COROICO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,7,4,2,2,15
CORQUE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,0,4,0,0,4
COTAGAITA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,4,4,1,1,10
COTOCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,54,66,0,1,121
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,12,13,3,3,31
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,1,0,0,0,1
CUEVO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,2,4,1,0,7
CULPINA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,7,9,1,2,19
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,1,0,0,0,1
CURVA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,0,1,0,0,1
DESAGUADERO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,1,0,0,0,1
EL ALTO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,443,434,101,90,1068
EL CHORO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,1,0,0,1,2
EL PUENTE(STC),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,9,8,0,1,18
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,3,0,1,1,5
EL TORNO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,41,39,1,2,83
EL VILLAR,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,1,3,3,2,9
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,9,7,3,3,22
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,30,22,1,1,54
ESCOMA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,2,2,0,1,5
EUCALIPTUS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,1,2,0,0,3
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,3,0,0,0,3
EXALTACION,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,1,3,0,0,4
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,6,6,2,2,16
FILADELFIA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,4,3,0,4,11
GAIOC JATUN AYLLU YURA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,2,1,1,0,4
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,11,11,1,0,23
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,1,8,4,2,15
GUANAY,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,8,6,2,3,19
GUAQUI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,2,2,0,0,4
GUAYARAMERIN,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,18,19,2,3,42
GUTIERREZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,11,14,2,1,28
HUACARETA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,4,4,0,1,9
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,1,1,1,0,3
HUACHACALLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,3,1,0,0,4
HUANUNI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,9,10,4,2,25
HUARACAJE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,1,2,0,0,3
HUARINA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,3,2,2,2,9
HUATAJATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,0,1,0,0,1
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,2,3,1,0,6
HUMANATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,3,1,4,1,9
ICHOCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,1,0,1,0,2
ICLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,1,2,0,0,3
INCAHUASI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,9,4,3,5,21
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,0,0,1,1,2
INQUISIVI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,5,4,4,2,15
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,5,9,0,1,15
IXIAMAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,4,5,1,4,14
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,11,4,3,2,20
LA ASUNTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,29,21,6,6,62
LA GUARDIA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,72,71,0,0,143
LA PAZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,357,332,8,16,713
LAGUNILLAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,6,2,1,0,9
LAJA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,10,7,1,2,20
LAS CARRERAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,1,1,0,0,2
LICOMA PAMPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,2,2,0,0,4
LLALLAGUA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,7,17,20,23,67
LLICA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,0,2,1,0,3
LORETO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,1,1,0,0,2
LURIBAY,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,4,2,1,0,7
MACHACAMARCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,1,0,0,0,1
MACHARETI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,6,3,1,1,11
MAGDALENA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,9,5,2,3,19
MAIRANA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,7,4,1,1,13
MALLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,1,0,3,0,4
MAPIRI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,7,7,0,0,14
MECAPACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,7,5,2,0,14
MINEROS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,11,22,0,0,33
MIZQUE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,9,8,5,3,25
MOCOMOCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,3,6,2,0,11
MOJINETE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,1,0,0,0,1
MOJOCOYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,4,7,1,1,13
MONTEAGUDO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,11,17,0,1,29
MONTERO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,69,79,10,6,164
MORO MORO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,0,1,0,0,1
MOROCHATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,2,6,6,9,23
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,2,1,1,1,5
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,1,0,0,0,1
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,0,1,5,1,7
OCURI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,5,2,1,2,10
OKINAWA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,9,11,1,1,22
OMEREQUE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,2,3,2,2,9
ORURO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,216,190,7,4,417
PADCAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-02-01,12,6,1,0,19
