,group,variable,month,PENTAVALENTE 2DA DOSIS DENTRO,PENTAVALENTE 2DA DOSIS DENTRO,PENTAVALENTE 2DA DOSIS FUERA,PENTAVALENTE 2DA DOSIS FUERA,TOTALES
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,4,1,0,0,5
SANTIVAÑES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,3,5,0,0,8
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,3,0,1,0,4
SAPAHAQUI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,2,3,1,4,10
SENA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,6,5,0,0,11
SHINAOTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,18,14,1,1,34
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,10,3,1,1,15
SICAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,6,4,0,0,10
SIPE SIPE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,48,43,1,3,95
SOPACHUY,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,0,0,4,3,7
SORACACHI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,3,5,3,0,11
SORATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,9,12,4,1,26
SUCRE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,229,253,4,4,490
TACACHI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,0,0,0,2,2
TACACOMA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,3,5,0,0,8
TACOBAMBA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,3,2,3,3,11
TACOPAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,1,2,1,0,4
TAHUA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,0,2,0,1,3
TAPACARI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,5,7,2,0,14
TARABUCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,10,6,0,1,17
TARACO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,6,3,1,1,11
TARATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,9,4,0,0,13
TARIJA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,199,172,6,1,378
TARVITA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,9,3,3,5,20
TEOPONTE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,2,9,1,0,12
TIAHUANACU,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,2,3,0,0,5
TINGUIPAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,3,4,5,4,16
TIPUANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,6,5,0,1,12
TIQUIPAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,54,29,17,23,123
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,9,1,3,5,18
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,0,0,1,0,1
TOCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,5,1,1,1,8
TOLATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,1,1,5,4,11
TOLEDO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,2,3,0,1,6
TOMAVE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,4,5,1,4,14
TOMINA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,3,1,0,3,7
TORO TORO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,2,5,8,4,19
TOTORA(CBBA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,14,7,0,4,25
TOTORA(ORR),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,2,2,0,0,4
TRIGAL,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,1,1,0,2,4
TRINIDAD,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,120,114,0,1,235
TUPIZA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,34,34,2,1,71
TURCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,1,0,4,0,5
UMALA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,4,3,0,0,7
UNCIA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,14,20,2,2,38
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,15,5,0,2,22
URUBICHA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,6,7,0,0,13
UYUNI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,20,17,0,3,40
VACAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,4,7,4,3,18
VALLEGRANDE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,19,9,0,0,28
VIACHA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,34,58,11,6,109
VILA VILA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,1,0,6,1,8
VILLA CHARCAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,4,2,3,2,11
VILLA MONTES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,34,35,3,3,75
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,2,0,0,2,4
VILLA RIVERO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,8,4,1,2,15
VILLA SERRANO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,7,4,1,1,13
VILLA TUNARI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,62,84,14,9,169
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,3,2,0,0,5
VILLAZON,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,30,23,0,2,55
VINTO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,41,33,24,18,116
VITICHI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,6,2,0,1,9
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,2,3,0,0,5
WARNES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,131,129,1,2,263
YACO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,4,3,1,2,10
YACUIBA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,68,73,2,6,149
YAMPARAEZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,3,1,0,0,4
YANACACHI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,1,4,0,0,5
YAPACANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,25,39,17,10,91
YOCALLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,11,1,2,0,14
YOTALA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,0,4,1,0,5
YUNCHARA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,0,1,1,5,7
YUNGUYO DE LITORAL,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,1,0,0,0,1
ZUDAÑEZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-01-01,2,2,0,2,6
ACACIO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,2,1,1,2,6
ACHACACHI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,20,7,4,9,40
ACHOCALLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,19,13,2,1,35
AIQUILE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,10,12,3,10,35
ALALAY,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,0,0,0,2,2
ALCALA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,0,2,0,0,2
ALTO BENI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,1,6,0,1,8
ANCORAIMES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,4,3,1,0,8
ANDAMARCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,2,2,2,0,6
ANTEQUERA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,3,0,0,0,3
ANZALDO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,1,1,2,2,6
APOLO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,8,5,4,4,21
ARAMPAMPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,0,1,5,1,7
ARANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,3,5,0,3,11
ARBIETO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,14,15,1,4,34
ARQUE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,6,9,3,2,20
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,31,27,1,1,60
ATOCHA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,8,3,2,0,13
AUCAPATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,1,2,0,1,4
AYATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,1,3,0,1,5
AYO AYO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,2,4,1,0,7
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,8,9,6,10,33
AZURDUY,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,6,3,3,3,15
BATALLAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,3,9,4,2,18
BAURES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,4,4,0,0,8
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,0,0,0,1,1
BELLA FLOR,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,3,2,1,1,7
BERMEJO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,31,10,0,0,41
BETANZOS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,22,13,3,5,43
BOLIVAR,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,1,3,0,2,6
BOYUIBE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,2,4,1,0,7
BUENA VISTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,7,1,0,3,11
CABEZAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,16,12,6,9,43
CAIROMA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,7,5,3,3,18
"CAIZA ""D""",vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,7,3,1,0,11
CAJUATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,10,10,0,1,21
CALACOTO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,0,0,2,2,4
CALAMARCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,6,8,0,1,15
CAMARGO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,7,11,4,3,25
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,2,0,0,0,2
CAMIRI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,16,21,1,3,41
CAPINOTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,13,18,0,3,34
CAQUIAVIRI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,9,5,0,1,15
CARACOLLO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,8,14,1,0,23
CARANAVI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,32,23,3,5,63
CARAPARI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,5,8,1,1,15
CARIPUYO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,2,1,0,0,3
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,1,2,5,5,13
CATACORA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,0,0,0,2,2
CHACARILLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,0,2,0,0,2
CHALLAPATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,15,12,7,2,36
CHAQUI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,2,5,1,3,11
CHARAGUA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,19,16,27,24,86
CHARAÑA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,1,1,0,0,2
CHAYANTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,6,8,2,0,16
CHIMORE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,20,21,3,1,45
CHUA COCANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,1,3,0,0,4
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,6,12,0,1,19
CHUMA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,1,1,0,1,3
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,1,2,1,1,5
CKOCHAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,3,2,0,2,7
CLIZA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,9,8,2,0,19
COBIJA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,39,42,8,4,93
COCAPATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,8,6,6,9,29
COCHABAMBA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,460,415,2,4,881
COLCAPIRHUA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,23,27,1,1,52
"COLCHA ""K""",vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,7,8,2,1,18
COLLANA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,1,2,1,0,4
COLOMI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,10,15,1,1,27
COLPA BELGICA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,3,2,3,2,10
COLQUECHACA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,11,15,12,9,47
COLQUENCHA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,9,9,0,0,18
COLQUIRI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,7,4,5,7,23
COMANCHE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,0,3,0,0,3
COMARAPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,14,14,1,2,31
COMBAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,1,0,1,0,2
CONCEPCION,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,19,12,10,5,46
COPACABANA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,8,3,5,2,18
CORIPATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,11,9,0,0,20
CORO CORO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,1,1,2,1,5
COROICO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,8,12,2,1,23
CORQUE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,2,1,0,2,5
COTAGAITA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,6,9,1,4,20
COTOCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,61,35,3,5,104
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,19,23,7,6,55
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,2,3,0,1,6
CUEVO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,2,2,4,0,8
CULPINA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,10,9,0,3,22
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,2,1,0,0,3
CURVA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,0,1,0,0,1
DESAGUADERO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,3,2,0,0,5
EL ALTO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,533,482,136,100,1251
EL CHORO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,0,3,0,0,3
EL PUENTE(STC),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,5,7,0,0,12
EL PUENTE(TJA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,4,4,1,0,9
EL TORNO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,54,29,2,0,85
EL VILLAR,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,3,0,1,0,4
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,12,7,1,0,20
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,22,22,6,7,57
ESCARA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,1,0,0,0,1
ESCOMA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,2,0,1,2,5
ESMERALDA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,0,0,0,1,1
EUCALIPTUS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,2,2,0,0,4
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,1,3,0,0,4
EXALTACION,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,0,1,0,1,2
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,2,4,1,2,9
FILADELFIA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,2,5,2,1,10
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,19,11,0,1,31
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,9,3,1,1,14
GUANAY,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,10,8,0,2,20
GUAQUI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,4,2,1,0,7
GUAYARAMERIN,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,22,37,1,1,61
GUTIERREZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,11,11,2,3,27
HUACARETA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,5,0,2,4,11
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,2,0,1,0,3
HUANUNI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,5,7,2,2,16
HUARACAJE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,2,2,0,0,4
HUARINA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,3,1,0,1,5
HUATAJATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,0,2,0,0,2
HUAYLLAMARCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,0,1,0,0,1
HUMANATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,0,0,1,1,2
ICHOCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,2,3,2,0,7
ICLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,0,2,2,3,7
INCAHUASI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,8,7,2,6,23
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,1,0,1,0,2
INQUISIVI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,3,4,1,6,14
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,7,4,1,2,14
IXIAMAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,6,4,3,1,14
JESUS DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,8,4,0,0,12
LA ASUNTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,39,31,5,3,78
LA GUARDIA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,104,86,5,4,199
LA PAZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,411,433,5,8,857
LAGUNILLAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,5,4,0,1,10
LAJA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,3,10,2,1,16
LAS CARRERAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,1,1,0,0,2
LICOMA PAMPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,1,2,0,0,3
LLALLAGUA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,15,6,24,21,66
LLICA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,2,0,0,0,2
LORETO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,1,1,0,0,2
LURIBAY,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,3,7,1,1,12
MACHACAMARCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,1,1,0,0,2
MACHARETI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,2,3,0,0,5
MAGDALENA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,10,10,3,1,24
MAIRANA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,6,8,0,1,15
MALLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,2,1,0,0,3
MAPIRI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,9,6,0,0,15
MECAPACA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,4,5,3,1,13
MINEROS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,11,18,0,0,29
MIZQUE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,8,6,0,4,18
MOCOMOCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,5,3,2,2,12
MOJOCOYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,7,1,0,0,8
MONTEAGUDO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,13,16,1,0,30
MONTERO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,98,106,2,5,211
MORO MORO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,0,0,0,1,1
MOROCHATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,6,4,8,4,22
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,4,1,1,0,6
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,0,1,3,0,4
OCURI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,3,5,6,6,20
OKINAWA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,11,12,0,1,24
OMEREQUE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,0,1,0,3,4
ORURO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,220,205,7,8,440
PADCAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,6,6,2,1,15
PADILLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,3,9,0,0,12
PAILON,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,22,15,10,6,53
PALCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,8,5,7,1,21
PALOS BLANCOS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,9,13,1,2,25
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,1,0,1,2,4
PAMPA GRANDE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,9,6,1,0,16
PAPEL PAMPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,3,2,3,0,8
PASORAPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,1,1,0,1,3
PATACAMAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,23,8,2,3,36
PAZÑA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,3,0,1,1,5
PELECHUCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,1,0,1,1,3
POCOATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,7,6,7,9,29
POCONA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-02-01,4,7,4,2,17
