,group,variable,month,BCG DENTRO,BCG DENTRO,BCG FUERA,BCG FUERA,TOTALES
VILLA RIVERO,vacunaciones en menores de 1 ano,bcg,2020-01-01,1,3,2,1,7
VILLA SERRANO,vacunaciones en menores de 1 ano,bcg,2020-01-01,6,5,1,0,12
VILLA TUNARI,vacunaciones en menores de 1 ano,bcg,2020-01-01,72,61,7,7,147
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,bcg,2020-01-01,3,0,0,0,3
VILLAZON,vacunaciones en menores de 1 ano,bcg,2020-01-01,29,33,0,1,63
VINTO,vacunaciones en menores de 1 ano,bcg,2020-01-01,30,21,3,0,54
VITICHI,vacunaciones en menores de 1 ano,bcg,2020-01-01,2,0,0,3,5
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,bcg,2020-01-01,1,1,1,0,3
WARNES,vacunaciones en menores de 1 ano,bcg,2020-01-01,81,88,1,0,170
YACO,vacunaciones en menores de 1 ano,bcg,2020-01-01,2,2,3,4,11
YACUIBA,vacunaciones en menores de 1 ano,bcg,2020-01-01,81,104,7,5,197
YAMPARAEZ,vacunaciones en menores de 1 ano,bcg,2020-01-01,0,3,0,0,3
YANACACHI,vacunaciones en menores de 1 ano,bcg,2020-01-01,2,1,0,0,3
YAPACANI,vacunaciones en menores de 1 ano,bcg,2020-01-01,45,44,1,5,95
YOCALLA,vacunaciones en menores de 1 ano,bcg,2020-01-01,1,1,0,1,3
YOTALA,vacunaciones en menores de 1 ano,bcg,2020-01-01,3,4,0,0,7
YUNCHARA,vacunaciones en menores de 1 ano,bcg,2020-01-01,2,1,0,1,4
ZUDAÑEZ,vacunaciones en menores de 1 ano,bcg,2020-01-01,3,6,1,1,11
ACACIO,vacunaciones en menores de 1 ano,bcg,2020-02-01,0,1,2,2,5
ACHACACHI,vacunaciones en menores de 1 ano,bcg,2020-02-01,14,9,15,7,45
ACHOCALLA,vacunaciones en menores de 1 ano,bcg,2020-02-01,6,4,3,3,16
AIQUILE,vacunaciones en menores de 1 ano,bcg,2020-02-01,12,17,2,2,33
ALALAY,vacunaciones en menores de 1 ano,bcg,2020-02-01,0,0,0,2,2
ALCALA,vacunaciones en menores de 1 ano,bcg,2020-02-01,0,1,0,0,1
ALTO BENI,vacunaciones en menores de 1 ano,bcg,2020-02-01,3,5,0,1,9
ANCORAIMES,vacunaciones en menores de 1 ano,bcg,2020-02-01,3,2,3,5,13
ANDAMARCA,vacunaciones en menores de 1 ano,bcg,2020-02-01,0,1,0,1,2
ANTEQUERA,vacunaciones en menores de 1 ano,bcg,2020-02-01,2,1,1,0,4
ANZALDO,vacunaciones en menores de 1 ano,bcg,2020-02-01,4,2,2,2,10
APOLO,vacunaciones en menores de 1 ano,bcg,2020-02-01,8,5,2,5,20
ARAMPAMPA,vacunaciones en menores de 1 ano,bcg,2020-02-01,0,0,2,3,5
ARANI,vacunaciones en menores de 1 ano,bcg,2020-02-01,5,4,0,0,9
ARBIETO,vacunaciones en menores de 1 ano,bcg,2020-02-01,9,5,0,2,16
ARQUE,vacunaciones en menores de 1 ano,bcg,2020-02-01,5,0,9,8,22
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,bcg,2020-02-01,19,20,8,4,51
ATOCHA,vacunaciones en menores de 1 ano,bcg,2020-02-01,6,6,2,2,16
AUCAPATA,vacunaciones en menores de 1 ano,bcg,2020-02-01,1,1,1,1,4
AYATA,vacunaciones en menores de 1 ano,bcg,2020-02-01,3,0,1,4,8
AYO AYO,vacunaciones en menores de 1 ano,bcg,2020-02-01,2,1,0,4,7
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,bcg,2020-02-01,5,9,12,8,34
AZURDUY,vacunaciones en menores de 1 ano,bcg,2020-02-01,3,6,2,1,12
BATALLAS,vacunaciones en menores de 1 ano,bcg,2020-02-01,7,1,4,4,16
BAURES,vacunaciones en menores de 1 ano,bcg,2020-02-01,0,4,0,1,5
BERMEJO,vacunaciones en menores de 1 ano,bcg,2020-02-01,25,20,0,1,46
BETANZOS,vacunaciones en menores de 1 ano,bcg,2020-02-01,17,11,8,1,37
BOLIVAR,vacunaciones en menores de 1 ano,bcg,2020-02-01,1,1,7,2,11
BOYUIBE,vacunaciones en menores de 1 ano,bcg,2020-02-01,3,4,0,1,8
BUENA VISTA,vacunaciones en menores de 1 ano,bcg,2020-02-01,5,6,0,1,12
CABEZAS,vacunaciones en menores de 1 ano,bcg,2020-02-01,13,16,17,8,54
CAIROMA,vacunaciones en menores de 1 ano,bcg,2020-02-01,8,7,2,7,24
"CAIZA ""D""",vacunaciones en menores de 1 ano,bcg,2020-02-01,0,3,0,3,6
CAJUATA,vacunaciones en menores de 1 ano,bcg,2020-02-01,7,7,0,0,14
CALACOTO,vacunaciones en menores de 1 ano,bcg,2020-02-01,0,0,1,0,1
CALAMARCA,vacunaciones en menores de 1 ano,bcg,2020-02-01,0,3,7,2,12
CAMARGO,vacunaciones en menores de 1 ano,bcg,2020-02-01,4,11,1,1,17
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,bcg,2020-02-01,0,0,0,1,1
CAMIRI,vacunaciones en menores de 1 ano,bcg,2020-02-01,37,29,2,0,68
CAPINOTA,vacunaciones en menores de 1 ano,bcg,2020-02-01,3,6,0,0,9
CAQUIAVIRI,vacunaciones en menores de 1 ano,bcg,2020-02-01,1,0,2,3,6
CARACOLLO,vacunaciones en menores de 1 ano,bcg,2020-02-01,5,8,0,6,19
CARANAVI,vacunaciones en menores de 1 ano,bcg,2020-02-01,29,38,3,1,71
CARAPARI,vacunaciones en menores de 1 ano,bcg,2020-02-01,4,1,1,0,6
CARIPUYO,vacunaciones en menores de 1 ano,bcg,2020-02-01,2,0,1,0,3
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,bcg,2020-02-01,1,5,0,5,11
CATACORA,vacunaciones en menores de 1 ano,bcg,2020-02-01,0,0,1,1,2
CHACARILLA,vacunaciones en menores de 1 ano,bcg,2020-02-01,0,0,4,0,4
CHALLAPATA,vacunaciones en menores de 1 ano,bcg,2020-02-01,28,24,3,5,60
CHAQUI,vacunaciones en menores de 1 ano,bcg,2020-02-01,5,0,1,0,6
CHARAGUA,vacunaciones en menores de 1 ano,bcg,2020-02-01,18,20,29,21,88
CHARAÑA,vacunaciones en menores de 1 ano,bcg,2020-02-01,0,1,1,0,2
CHAYANTA,vacunaciones en menores de 1 ano,bcg,2020-02-01,3,5,1,0,9
CHIMORE,vacunaciones en menores de 1 ano,bcg,2020-02-01,11,13,3,3,30
CHIPAYA,vacunaciones en menores de 1 ano,bcg,2020-02-01,2,0,1,0,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,bcg,2020-02-01,15,11,0,0,26
CHUMA,vacunaciones en menores de 1 ano,bcg,2020-02-01,1,0,4,3,8
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,bcg,2020-02-01,0,0,0,3,3
CKOCHAS,vacunaciones en menores de 1 ano,bcg,2020-02-01,1,4,4,5,14
CLIZA,vacunaciones en menores de 1 ano,bcg,2020-02-01,10,9,1,0,20
COBIJA,vacunaciones en menores de 1 ano,bcg,2020-02-01,56,55,0,0,111
COCAPATA,vacunaciones en menores de 1 ano,bcg,2020-02-01,3,4,7,8,22
COCHABAMBA,vacunaciones en menores de 1 ano,bcg,2020-02-01,659,632,7,3,1301
COLCAPIRHUA,vacunaciones en menores de 1 ano,bcg,2020-02-01,15,16,0,0,31
"COLCHA ""K""",vacunaciones en menores de 1 ano,bcg,2020-02-01,7,2,6,2,17
COLOMI,vacunaciones en menores de 1 ano,bcg,2020-02-01,16,9,0,0,25
COLPA BELGICA,vacunaciones en menores de 1 ano,bcg,2020-02-01,2,3,0,0,5
COLQUECHACA,vacunaciones en menores de 1 ano,bcg,2020-02-01,6,9,13,25,53
COLQUENCHA,vacunaciones en menores de 1 ano,bcg,2020-02-01,0,1,2,5,8
COLQUIRI,vacunaciones en menores de 1 ano,bcg,2020-02-01,9,5,8,5,27
COMANCHE,vacunaciones en menores de 1 ano,bcg,2020-02-01,0,0,0,2,2
COMARAPA,vacunaciones en menores de 1 ano,bcg,2020-02-01,6,12,0,0,18
COMBAYA,vacunaciones en menores de 1 ano,bcg,2020-02-01,0,0,0,1,1
CONCEPCION,vacunaciones en menores de 1 ano,bcg,2020-02-01,22,20,15,12,69
COPACABANA,vacunaciones en menores de 1 ano,bcg,2020-02-01,7,3,2,1,13
CORIPATA,vacunaciones en menores de 1 ano,bcg,2020-02-01,4,5,0,0,9
CORO CORO,vacunaciones en menores de 1 ano,bcg,2020-02-01,0,0,1,4,5
COROICO,vacunaciones en menores de 1 ano,bcg,2020-02-01,9,7,1,0,17
CORQUE,vacunaciones en menores de 1 ano,bcg,2020-02-01,0,2,0,0,2
COTAGAITA,vacunaciones en menores de 1 ano,bcg,2020-02-01,0,2,4,2,8
COTOCA,vacunaciones en menores de 1 ano,bcg,2020-02-01,50,48,0,1,99
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,bcg,2020-02-01,14,13,11,7,45
CUEVO,vacunaciones en menores de 1 ano,bcg,2020-02-01,1,1,0,0,2
CULPINA,vacunaciones en menores de 1 ano,bcg,2020-02-01,7,12,1,1,21
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,bcg,2020-02-01,3,0,2,1,6
CURVA,vacunaciones en menores de 1 ano,bcg,2020-02-01,0,0,2,0,2
DESAGUADERO,vacunaciones en menores de 1 ano,bcg,2020-02-01,1,3,0,0,4
EL ALTO,vacunaciones en menores de 1 ano,bcg,2020-02-01,637,564,50,50,1301
EL CHORO,vacunaciones en menores de 1 ano,bcg,2020-02-01,0,1,1,0,2
EL PUENTE(STC),vacunaciones en menores de 1 ano,bcg,2020-02-01,4,2,2,0,8
EL PUENTE(TJA),vacunaciones en menores de 1 ano,bcg,2020-02-01,1,3,0,3,7
EL TORNO,vacunaciones en menores de 1 ano,bcg,2020-02-01,47,48,2,2,99
EL VILLAR,vacunaciones en menores de 1 ano,bcg,2020-02-01,1,0,0,0,1
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,bcg,2020-02-01,2,6,2,3,13
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,bcg,2020-02-01,14,19,4,4,41
ESCOMA,vacunaciones en menores de 1 ano,bcg,2020-02-01,2,1,2,1,6
EUCALIPTUS,vacunaciones en menores de 1 ano,bcg,2020-02-01,1,0,0,0,1
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,bcg,2020-02-01,0,0,0,2,2
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,bcg,2020-02-01,4,4,1,1,10
FILADELFIA,vacunaciones en menores de 1 ano,bcg,2020-02-01,3,3,0,0,6
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,bcg,2020-02-01,6,7,0,1,14
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,bcg,2020-02-01,0,3,6,5,14
GUANAY,vacunaciones en menores de 1 ano,bcg,2020-02-01,12,4,0,1,17
GUAQUI,vacunaciones en menores de 1 ano,bcg,2020-02-01,0,2,3,1,6
GUAYARAMERIN,vacunaciones en menores de 1 ano,bcg,2020-02-01,39,41,0,0,80
GUTIERREZ,vacunaciones en menores de 1 ano,bcg,2020-02-01,6,8,0,0,14
HUACARETA,vacunaciones en menores de 1 ano,bcg,2020-02-01,2,3,1,0,6
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,bcg,2020-02-01,0,0,1,0,1
HUANUNI,vacunaciones en menores de 1 ano,bcg,2020-02-01,15,13,0,0,28
HUARINA,vacunaciones en menores de 1 ano,bcg,2020-02-01,2,0,3,2,7
HUATAJATA,vacunaciones en menores de 1 ano,bcg,2020-02-01,1,2,1,1,5
HUAYLLAMARCA,vacunaciones en menores de 1 ano,bcg,2020-02-01,1,4,0,0,5
HUMANATA,vacunaciones en menores de 1 ano,bcg,2020-02-01,0,0,1,1,2
ICHOCA,vacunaciones en menores de 1 ano,bcg,2020-02-01,0,0,4,2,6
ICLA,vacunaciones en menores de 1 ano,bcg,2020-02-01,1,2,2,1,6
INCAHUASI,vacunaciones en menores de 1 ano,bcg,2020-02-01,2,2,5,2,11
INQUISIVI,vacunaciones en menores de 1 ano,bcg,2020-02-01,4,1,4,5,14
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,bcg,2020-02-01,13,7,1,2,23
IXIAMAS,vacunaciones en menores de 1 ano,bcg,2020-02-01,3,1,2,2,8
JESUS DE MACHACA,vacunaciones en menores de 1 ano,bcg,2020-02-01,1,0,3,3,7
LA ASUNTA,vacunaciones en menores de 1 ano,bcg,2020-02-01,26,24,4,2,56
LA GUARDIA,vacunaciones en menores de 1 ano,bcg,2020-02-01,47,67,3,3,120
LA PAZ,vacunaciones en menores de 1 ano,bcg,2020-02-01,682,635,1,1,1319
LAGUNILLAS,vacunaciones en menores de 1 ano,bcg,2020-02-01,2,1,0,4,7
LAJA,vacunaciones en menores de 1 ano,bcg,2020-02-01,8,11,3,2,24
LLALLAGUA,vacunaciones en menores de 1 ano,bcg,2020-02-01,7,9,33,26,75
LURIBAY,vacunaciones en menores de 1 ano,bcg,2020-02-01,3,1,0,3,7
MACHACAMARCA,vacunaciones en menores de 1 ano,bcg,2020-02-01,1,1,0,1,3
MACHARETI,vacunaciones en menores de 1 ano,bcg,2020-02-01,1,2,0,1,4
MAGDALENA,vacunaciones en menores de 1 ano,bcg,2020-02-01,6,3,4,4,17
MAIRANA,vacunaciones en menores de 1 ano,bcg,2020-02-01,15,7,0,0,22
MALLA,vacunaciones en menores de 1 ano,bcg,2020-02-01,0,1,1,1,3
MAPIRI,vacunaciones en menores de 1 ano,bcg,2020-02-01,6,7,0,0,13
MECAPACA,vacunaciones en menores de 1 ano,bcg,2020-02-01,3,3,2,4,12
MINEROS,vacunaciones en menores de 1 ano,bcg,2020-02-01,8,13,0,0,21
MIZQUE,vacunaciones en menores de 1 ano,bcg,2020-02-01,8,13,1,4,26
MOCOMOCO,vacunaciones en menores de 1 ano,bcg,2020-02-01,2,2,7,6,17
MOJOCOYA,vacunaciones en menores de 1 ano,bcg,2020-02-01,4,1,0,1,6
MONTEAGUDO,vacunaciones en menores de 1 ano,bcg,2020-02-01,23,12,0,0,35
MONTERO,vacunaciones en menores de 1 ano,bcg,2020-02-01,183,126,1,0,310
MOROCHATA,vacunaciones en menores de 1 ano,bcg,2020-02-01,3,3,7,0,13
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,bcg,2020-02-01,0,0,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,bcg,2020-02-01,0,0,1,0,1
OCURI,vacunaciones en menores de 1 ano,bcg,2020-02-01,2,2,10,4,18
OKINAWA,vacunaciones en menores de 1 ano,bcg,2020-02-01,7,7,0,0,14
OMEREQUE,vacunaciones en menores de 1 ano,bcg,2020-02-01,2,1,2,0,5
ORURO,vacunaciones en menores de 1 ano,bcg,2020-02-01,294,276,6,3,579
PADCAYA,vacunaciones en menores de 1 ano,bcg,2020-02-01,9,4,0,2,15
PADILLA,vacunaciones en menores de 1 ano,bcg,2020-02-01,8,8,0,0,16
PAILON,vacunaciones en menores de 1 ano,bcg,2020-02-01,21,30,0,1,52
PALCA,vacunaciones en menores de 1 ano,bcg,2020-02-01,3,5,4,8,20
PALOS BLANCOS,vacunaciones en menores de 1 ano,bcg,2020-02-01,10,16,3,3,32
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,bcg,2020-02-01,1,0,0,0,1
PAMPA GRANDE,vacunaciones en menores de 1 ano,bcg,2020-02-01,3,3,0,0,6
PAPEL PAMPA,vacunaciones en menores de 1 ano,bcg,2020-02-01,2,0,1,1,4
PASORAPA,vacunaciones en menores de 1 ano,bcg,2020-02-01,0,1,0,1,2
PATACAMAYA,vacunaciones en menores de 1 ano,bcg,2020-02-01,17,17,4,5,43
PAZÑA,vacunaciones en menores de 1 ano,bcg,2020-02-01,0,1,0,0,1
PELECHUCO,vacunaciones en menores de 1 ano,bcg,2020-02-01,1,0,4,3,8
POCOATA,vacunaciones en menores de 1 ano,bcg,2020-02-01,1,3,12,15,31
POCONA,vacunaciones en menores de 1 ano,bcg,2020-02-01,3,2,2,3,10
POJO (CBBA),vacunaciones en menores de 1 ano,bcg,2020-02-01,5,5,1,2,13
POOPO,vacunaciones en menores de 1 ano,bcg,2020-02-01,1,1,1,0,3
PORCO,vacunaciones en menores de 1 ano,bcg,2020-02-01,4,4,1,0,9
POROMA,vacunaciones en menores de 1 ano,bcg,2020-02-01,1,0,3,6,10
PORONGO,vacunaciones en menores de 1 ano,bcg,2020-02-01,5,3,2,4,14
PORTACHUELO,vacunaciones en menores de 1 ano,bcg,2020-02-01,13,14,2,0,29
PORVENIR,vacunaciones en menores de 1 ano,bcg,2020-02-01,0,2,2,0,4
POSTRER VALLE,vacunaciones en menores de 1 ano,bcg,2020-02-01,0,1,0,0,1
POTOSI,vacunaciones en menores de 1 ano,bcg,2020-02-01,248,224,7,7,486
PRESTO,vacunaciones en menores de 1 ano,bcg,2020-02-01,2,1,0,2,5
PUCARANI,vacunaciones en menores de 1 ano,bcg,2020-02-01,6,2,18,18,44
PUERTO ACOSTA,vacunaciones en menores de 1 ano,bcg,2020-02-01,0,1,4,3,8
PUERTO CARABUCO,vacunaciones en menores de 1 ano,bcg,2020-02-01,1,2,5,5,13
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,bcg,2020-02-01,4,2,0,0,6
PUERTO PEREZ,vacunaciones en menores de 1 ano,bcg,2020-02-01,0,0,2,4,6
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,bcg,2020-02-01,10,11,0,0,21
PUERTO RICO,vacunaciones en menores de 1 ano,bcg,2020-02-01,7,7,0,0,14
PUERTO SUAREZ,vacunaciones en menores de 1 ano,bcg,2020-02-01,23,18,1,0,42
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,bcg,2020-02-01,74,67,3,4,148
PUNA,vacunaciones en menores de 1 ano,bcg,2020-02-01,4,1,4,7,16
PUNATA,vacunaciones en menores de 1 ano,bcg,2020-02-01,28,26,0,0,54
QUIABAYA,vacunaciones en menores de 1 ano,bcg,2020-02-01,0,0,1,2,3
QUILLACOLLO,vacunaciones en menores de 1 ano,bcg,2020-02-01,114,108,3,4,229
QUIME,vacunaciones en menores de 1 ano,bcg,2020-02-01,4,5,0,1,10
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,bcg,2020-02-01,3,1,3,2,9
RAVELO,vacunaciones en menores de 1 ano,bcg,2020-02-01,2,3,5,5,15
REYES,vacunaciones en menores de 1 ano,bcg,2020-02-01,2,6,0,0,8
RIBERALTA,vacunaciones en menores de 1 ano,bcg,2020-02-01,103,135,9,6,253
ROBORE,vacunaciones en menores de 1 ano,bcg,2020-02-01,16,11,0,0,27
RURRENABAQUE,vacunaciones en menores de 1 ano,bcg,2020-02-01,13,7,14,7,41
SABAYA,vacunaciones en menores de 1 ano,bcg,2020-02-01,1,0,3,0,4
SACABA,vacunaciones en menores de 1 ano,bcg,2020-02-01,123,123,4,0,250
SACACA,vacunaciones en menores de 1 ano,bcg,2020-02-01,6,5,3,3,17
SAIPINA,vacunaciones en menores de 1 ano,bcg,2020-02-01,2,5,0,0,7
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,bcg,2020-02-01,5,3,1,1,10
SAMAIPATA,vacunaciones en menores de 1 ano,bcg,2020-02-01,6,2,0,1,9
SAN AGUSTIN,vacunaciones en menores de 1 ano,bcg,2020-02-01,0,0,0,1,1
SAN ANDRES,vacunaciones en menores de 1 ano,bcg,2020-02-01,1,3,1,1,6
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,bcg,2020-02-01,0,0,1,0,1
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,bcg,2020-02-01,4,4,0,2,10
SAN BENITO,vacunaciones en menores de 1 ano,bcg,2020-02-01,1,1,3,1,6
SAN BORJA,vacunaciones en menores de 1 ano,bcg,2020-02-01,36,28,5,1,70
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,bcg,2020-02-01,5,5,1,4,15
SAN CARLOS,vacunaciones en menores de 1 ano,bcg,2020-02-01,12,13,0,0,25
SAN IGNACIO,vacunaciones en menores de 1 ano,bcg,2020-02-01,12,11,12,12,47
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,bcg,2020-02-01,63,57,5,4,129
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,bcg,2020-02-01,0,2,4,5,11
SAN JAVIER(STC),vacunaciones en menores de 1 ano,bcg,2020-02-01,13,17,0,0,30
SAN JOAQUIN,vacunaciones en menores de 1 ano,bcg,2020-02-01,2,2,0,0,4
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,bcg,2020-02-01,16,6,58,65,145
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,bcg,2020-02-01,3,1,1,0,5
SAN JULIAN,vacunaciones en menores de 1 ano,bcg,2020-02-01,22,35,2,6,65
SAN LORENZO(PND),vacunaciones en menores de 1 ano,bcg,2020-02-01,0,2,0,0,2
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,bcg,2020-02-01,5,5,0,0,10
SAN LUCAS,vacunaciones en menores de 1 ano,bcg,2020-02-01,15,9,5,8,37
SAN MATIAS,vacunaciones en menores de 1 ano,bcg,2020-02-01,15,10,0,3,28
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,bcg,2020-02-01,4,7,0,0,11
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,bcg,2020-02-01,0,1,0,0,1
SAN PEDRO,vacunaciones en menores de 1 ano,bcg,2020-02-01,4,6,0,2,12
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,bcg,2020-02-01,6,0,9,11,26
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,bcg,2020-02-01,0,0,0,2,2
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,bcg,2020-02-01,3,1,0,1,5
SAN RAFAEL,vacunaciones en menores de 1 ano,bcg,2020-02-01,3,2,1,1,7
SAN RAMON BENI,vacunaciones en menores de 1 ano,bcg,2020-02-01,0,1,7,1,9
SAN RAMON SCZ,vacunaciones en menores de 1 ano,bcg,2020-02-01,7,4,0,0,11
SANTA ANA,vacunaciones en menores de 1 ano,bcg,2020-02-01,8,12,1,1,22
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,bcg,2020-02-01,1562,1476,1,4,3043
SANTA ROSA,vacunaciones en menores de 1 ano,bcg,2020-02-01,7,10,0,0,17
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,bcg,2020-02-01,9,6,0,2,17
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,bcg,2020-02-01,0,0,0,2,2
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,bcg,2020-02-01,1,2,1,1,5
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,bcg,2020-02-01,0,0,3,2,5
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,bcg,2020-02-01,1,2,0,0,3
SANTIVAÑES,vacunaciones en menores de 1 ano,bcg,2020-02-01,4,2,0,0,6
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,bcg,2020-02-01,0,0,1,0,1
SAPAHAQUI,vacunaciones en menores de 1 ano,bcg,2020-02-01,1,0,2,2,5
SENA,vacunaciones en menores de 1 ano,bcg,2020-02-01,6,6,4,1,17
SHINAOTA,vacunaciones en menores de 1 ano,bcg,2020-02-01,20,12,1,0,33
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,bcg,2020-02-01,11,12,3,0,26
SICAYA,vacunaciones en menores de 1 ano,bcg,2020-02-01,0,0,0,1,1
SIPE SIPE,vacunaciones en menores de 1 ano,bcg,2020-02-01,25,28,0,1,54
SOPACHUY,vacunaciones en menores de 1 ano,bcg,2020-02-01,2,3,1,0,6
SORACACHI,vacunaciones en menores de 1 ano,bcg,2020-02-01,1,0,3,0,4
SORATA,vacunaciones en menores de 1 ano,bcg,2020-02-01,7,6,1,3,17
SUCRE,vacunaciones en menores de 1 ano,bcg,2020-02-01,230,241,4,3,478
TACACOMA,vacunaciones en menores de 1 ano,bcg,2020-02-01,0,3,1,1,5
TACOBAMBA,vacunaciones en menores de 1 ano,bcg,2020-02-01,1,1,8,2,12
TACOPAYA,vacunaciones en menores de 1 ano,bcg,2020-02-01,0,0,4,4,8
TAPACARI,vacunaciones en menores de 1 ano,bcg,2020-02-01,5,11,4,2,22
TARABUCO,vacunaciones en menores de 1 ano,bcg,2020-02-01,5,6,2,2,15
TARACO,vacunaciones en menores de 1 ano,bcg,2020-02-01,1,1,0,1,3
TARATA,vacunaciones en menores de 1 ano,bcg,2020-02-01,5,3,0,1,9
TARIJA,vacunaciones en menores de 1 ano,bcg,2020-02-01,183,175,0,1,359
TARVITA,vacunaciones en menores de 1 ano,bcg,2020-02-01,4,5,2,1,12
TEOPONTE,vacunaciones en menores de 1 ano,bcg,2020-02-01,1,6,1,1,9
TIAHUANACU,vacunaciones en menores de 1 ano,bcg,2020-02-01,3,5,3,2,13
TINGUIPAYA,vacunaciones en menores de 1 ano,bcg,2020-02-01,0,2,10,7,19
TIPUANI,vacunaciones en menores de 1 ano,bcg,2020-02-01,4,1,0,0,5
TIQUIPAYA,vacunaciones en menores de 1 ano,bcg,2020-02-01,30,37,8,6,81
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,bcg,2020-02-01,6,15,2,4,27
TOCO,vacunaciones en menores de 1 ano,bcg,2020-02-01,1,2,2,3,8
TOLATA,vacunaciones en menores de 1 ano,bcg,2020-02-01,1,1,1,1,4
TOLEDO,vacunaciones en menores de 1 ano,bcg,2020-02-01,1,0,1,1,3
TOMAVE,vacunaciones en menores de 1 ano,bcg,2020-02-01,1,2,3,4,10
TOMINA,vacunaciones en menores de 1 ano,bcg,2020-02-01,2,2,0,0,4
TORO TORO,vacunaciones en menores de 1 ano,bcg,2020-02-01,4,5,1,1,11
TOTORA(CBBA),vacunaciones en menores de 1 ano,bcg,2020-02-01,8,9,0,0,17
TOTORA(ORR),vacunaciones en menores de 1 ano,bcg,2020-02-01,2,2,0,1,5
TRINIDAD,vacunaciones en menores de 1 ano,bcg,2020-02-01,178,125,7,8,318
TUPIZA,vacunaciones en menores de 1 ano,bcg,2020-02-01,52,38,1,4,95
TURCO,vacunaciones en menores de 1 ano,bcg,2020-02-01,0,0,0,1,1
UMALA,vacunaciones en menores de 1 ano,bcg,2020-02-01,1,2,1,2,6
UNCIA,vacunaciones en menores de 1 ano,bcg,2020-02-01,12,13,2,7,34
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,bcg,2020-02-01,2,1,0,0,3
URUBICHA,vacunaciones en menores de 1 ano,bcg,2020-02-01,2,4,0,0,6
UYUNI,vacunaciones en menores de 1 ano,bcg,2020-02-01,24,25,3,2,54
VACAS,vacunaciones en menores de 1 ano,bcg,2020-02-01,1,1,3,0,5
VALLEGRANDE,vacunaciones en menores de 1 ano,bcg,2020-02-01,7,10,0,0,17
VIACHA,vacunaciones en menores de 1 ano,bcg,2020-02-01,31,36,2,4,73
VILA VILA,vacunaciones en menores de 1 ano,bcg,2020-02-01,0,1,3,1,5
VILLA CHARCAS,vacunaciones en menores de 1 ano,bcg,2020-02-01,9,4,2,8,23
VILLA MONTES,vacunaciones en menores de 1 ano,bcg,2020-02-01,35,26,0,1,62
VILLA RIVERO,vacunaciones en menores de 1 ano,bcg,2020-02-01,0,1,0,0,1
