,group,variable,month,ANTIROTAVIRÍCA 1RA DOSIS DENTRO,ANTIROTAVIRÍCA 1RA DOSIS DENTRO,ANTIROTAVIRÍCA 1RA DOSIS FUERA,ANTIROTAVIRÍCA 1RA DOSIS FUERA,TOTALES
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,0,0,2,1,3
SAN RAFAEL,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,6,7,0,1,14
SAN RAMON BENI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,3,3,1,0,7
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,7,7,0,0,14
SANTA ANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,16,12,0,0,28
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,1299,1265,0,5,2569
SANTA ROSA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,0,1,0,0,1
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,2,10,0,0,12
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,1,1,0,0,2
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,4,3,3,0,10
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,3,5,1,3,12
SANTIVAÑES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,8,5,0,0,13
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,0,1,1,1,3
SAPAHAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,5,6,2,3,16
SENA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,6,9,0,0,15
SHINAOTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,26,22,0,2,50
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,16,17,0,1,34
SICAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,4,4,0,0,8
SIPE SIPE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,56,45,4,3,108
SOPACHUY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,0,2,2,0,4
SORACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,5,3,3,0,11
SORATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,4,9,5,0,18
SUCRE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,260,245,0,2,507
TACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,0,1,1,0,2
TACACOMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,12,3,0,0,15
TACOBAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,2,3,1,3,9
TACOPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,4,3,4,3,14
TAHUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,0,1,2,1,4
TAPACARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,19,11,10,11,51
TARABUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,7,6,2,4,19
TARACO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,0,6,1,0,7
TARATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,11,4,1,1,17
TARIJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,173,162,2,1,338
TARVITA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,3,6,3,1,13
TEOPONTE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,14,10,0,2,26
TIAHUANACU,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,8,5,1,0,14
TINGUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,4,6,8,2,20
TIPUANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,5,5,0,1,11
TIQUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,42,49,18,20,129
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,11,13,3,6,33
TOCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,4,0,0,1,5
TOLATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,1,4,5,0,10
TOLEDO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,0,5,1,2,8
TOMAVE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,6,1,2,1,10
TOMINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,5,2,2,1,10
TORO TORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,6,1,4,2,13
TOTORA(CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,13,9,3,2,27
TOTORA(ORR),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,0,3,0,0,3
TRINIDAD,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,101,119,1,1,222
TUPIZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,32,33,1,1,67
TURCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,0,1,1,0,2
UMALA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,1,2,0,1,4
UNCIA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,24,16,8,5,53
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,4,7,2,0,13
URUBICHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,3,5,0,0,8
UYUNI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,27,28,1,2,58
VACAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,5,2,4,4,15
VALLEGRANDE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,7,15,0,0,22
VIACHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,71,58,10,9,148
VILA VILA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,1,1,3,3,8
VILLA CHARCAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,2,5,6,3,16
VILLA MONTES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,31,31,2,6,70
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,1,0,2,1,4
VILLA RIVERO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,4,6,1,0,11
VILLA SERRANO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,2,4,2,4,12
VILLA TUNARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,70,58,7,5,140
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,7,5,0,0,12
VILLAZON,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,19,25,1,0,45
VINTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,32,23,11,17,83
VITICHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,3,7,2,0,12
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,2,2,0,0,4
WARNES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,121,128,1,3,253
YACO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,3,5,3,2,13
YACUIBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,75,56,1,2,134
YAMPARAEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,2,3,1,0,6
YANACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,3,2,0,0,5
YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,38,24,15,14,91
YOCALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,5,6,0,0,11
YOTALA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,2,3,1,0,6
YUNCHARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,2,0,1,0,3
ZUDAÑEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-01-01,3,2,1,1,7
ACACIO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,0,1,0,4,5
ACHACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,13,15,3,3,34
ACHOCALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,8,19,0,0,27
AIQUILE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,9,13,3,6,31
ALALAY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,0,1,1,0,2
ALCALA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,1,0,0,0,1
ALTO BENI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,2,6,0,0,8
ANCORAIMES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,2,8,0,2,12
ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,1,0,0,0,1
ANTEQUERA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,2,0,0,0,2
ANZALDO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,1,0,1,2,4
APOLO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,9,7,2,9,27
ARAMPAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,0,1,4,3,8
ARANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,9,4,1,0,14
ARBIETO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,15,7,3,2,27
ARQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,1,8,4,6,19
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,27,18,8,5,58
ATOCHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,5,4,1,1,11
AUCAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,0,3,1,0,4
AYATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,1,1,3,0,5
AYO AYO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,1,6,0,2,9
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,12,13,10,10,45
AZURDUY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,4,4,6,1,15
BATALLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,5,5,1,0,11
BAURES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,2,3,2,1,8
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,0,0,0,1,1
BELLA FLOR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,0,3,2,1,6
BERMEJO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,19,19,0,0,38
BETANZOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,11,14,10,2,37
BOLIVAR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,1,4,2,0,7
BOYUIBE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,3,0,0,0,3
BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,13,9,1,1,24
CABEZAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,9,25,13,10,57
CAIROMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,2,3,0,3,8
"CAIZA ""D""",vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,3,4,0,0,7
CAJUATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,14,13,0,0,27
CALACOTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,0,0,2,3,5
CALAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,2,9,4,2,17
CAMARGO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,8,7,2,1,18
CAMIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,24,23,0,0,47
CAPINOTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,13,15,1,0,29
CAQUIAVIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,9,2,3,0,14
CARACOLLO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,8,13,1,1,23
CARANAVI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,31,29,3,0,63
CARAPARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,7,7,3,1,18
CARIPUYO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,2,4,1,0,7
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,4,1,2,4,11
CHACARILLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,2,0,0,0,2
CHALLAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,13,10,6,5,34
CHAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,2,3,1,1,7
CHARAGUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,19,15,26,21,81
CHARAÑA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,0,0,0,2,2
CHAYANTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,5,10,0,2,17
CHIMORE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,15,15,2,2,34
CHIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,0,1,0,0,1
CHUA COCANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,1,2,0,0,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,16,12,1,1,30
CHUMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,1,0,3,2,6
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,0,2,0,1,3
CKOCHAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,6,6,6,3,21
CLIZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,13,12,1,2,28
COBIJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,39,30,1,1,71
COCAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,8,4,11,4,27
COCHABAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,473,478,4,3,958
COIPASA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,1,1,0,0,2
COLCAPIRHUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,34,24,1,1,60
"COLCHA ""K""",vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,4,10,3,2,19
COLLANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,0,0,2,1,3
COLOMI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,17,17,0,2,36
COLPA BELGICA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,3,3,3,0,9
COLQUECHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,18,13,11,11,53
COLQUENCHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,5,7,0,0,12
COLQUIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,9,5,0,5,19
COMARAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,12,11,0,4,27
COMBAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,0,0,0,1,1
CONCEPCION,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,14,24,16,5,59
COPACABANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,4,6,3,3,16
CORIPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,18,10,0,0,28
CORO CORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,1,1,2,1,5
COROICO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,3,10,2,0,15
CORQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,4,2,0,0,6
COTAGAITA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,8,7,4,2,21
COTOCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,71,58,1,0,130
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,23,8,5,4,40
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,2,0,0,0,2
CUEVO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,6,0,1,1,8
CULPINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,8,6,2,2,18
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,2,0,0,0,2
CURVA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,1,0,0,2,3
DESAGUADERO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,2,5,0,1,8
EL ALTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,511,559,133,124,1327
EL CHORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,0,1,0,0,1
EL PUENTE(STC),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,9,5,0,1,15
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,5,3,1,0,9
EL TORNO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,50,45,0,2,97
EL VILLAR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,2,1,1,0,4
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,10,11,1,3,25
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,22,24,6,9,61
ESCOMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,1,1,1,0,3
EUCALIPTUS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,4,1,0,0,5
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,1,2,0,0,3
EXALTACION,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,1,2,0,0,3
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,4,3,2,0,9
FILADELFIA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,3,2,0,1,6
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,12,12,1,0,25
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,4,4,1,0,9
GUANAY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,6,17,1,2,26
GUAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,2,1,0,0,3
GUAYARAMERIN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,27,33,0,3,63
GUTIERREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,5,10,4,2,21
HUACARETA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,4,7,1,1,13
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,3,1,1,1,6
HUACHACALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,1,1,0,0,2
HUANUNI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,9,8,2,2,21
HUARACAJE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,2,2,0,0,4
HUARINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,2,1,2,2,7
HUATAJATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,0,2,1,0,3
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,0,1,0,0,1
HUMANATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,0,2,0,2,4
ICHOCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,1,1,0,0,2
ICLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,3,1,0,0,4
INCAHUASI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,7,4,0,4,15
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,2,1,1,1,5
INQUISIVI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,4,5,0,4,13
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,8,17,2,1,28
IXIAMAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,3,5,2,5,15
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,5,1,0,1,7
LA ASUNTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,25,31,2,3,61
LA GUARDIA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,87,92,1,3,183
LA PAZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,427,435,4,0,866
LA RIVERA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,2,2,0,0,4
LAGUNILLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,2,3,2,2,9
LAJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,16,9,0,0,25
LAS CARRERAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,0,1,0,0,1
LICOMA PAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,2,1,0,0,3
LLALLAGUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,16,7,20,26,69
LLICA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,2,1,1,0,4
LURIBAY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,5,0,1,1,7
MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,2,2,0,0,4
MACHARETI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,5,3,0,0,8
MAGDALENA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,8,9,2,2,21
MAIRANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,14,8,1,1,24
MALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,0,0,1,0,1
MAPIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,14,12,0,0,26
MECAPACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,7,9,0,0,16
MINEROS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,16,11,0,1,28
MIZQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,11,12,3,2,28
MOCOMOCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,1,1,3,1,6
MOJINETE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,0,1,0,0,1
MOJOCOYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,1,8,1,2,12
MONTEAGUDO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,8,14,1,1,24
MONTERO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,100,88,1,1,190
MORO MORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,2,1,0,0,3
MOROCHATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,1,3,5,4,13
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,0,3,1,0,4
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,1,0,0,1,2
OCURI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,1,2,5,9,17
OKINAWA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,6,5,0,0,11
OMEREQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,3,0,2,2,7
ORURO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,213,239,7,7,466
PADCAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,3,8,0,0,11
PADILLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,6,2,1,0,9
PAILON,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,12,14,2,4,32
PALCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,9,7,6,3,25
PALOS BLANCOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-02-01,18,26,3,1,48
