municipality,group,variable,month,DIU: Usuarias nuevas,TOTAL
CONCEPCION,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,1,1
COTOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,2,2
CUATRO CAÑADAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,1,1
CULPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,1,1
EL ALTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,90,90
EL PUENTE(STC),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,2,2
EL TORNO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,15,15
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,5,5
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,2,2
GENERAL SAAVEDRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,3,3
GUAYARAMERIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,1,1
HUACARETA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,2,2
HUACHACALLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,1,1
HUANUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,6,6
INQUISIVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,1,1
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,2,2
IXIAMAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,1,1
JESUS DE MACHACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,1,1
LA GUARDIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,19,19
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,217,217
LICOMA PAMPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,1,1
MAIRANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,2,2
MAPIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,2,2
MINEROS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,1,1
MIZQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,3,3
MONTEAGUDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,9,9
MONTERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,24,24
OKINAWA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,1,1
ORURO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,32,32
PADCAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,1,1
PADILLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,8,8
PAILON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,1,1
PASORAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,1,1
POJO (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,1,1
POROMA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,1,1
PORTACHUELO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,1,1
POSTRER VALLE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,1,1
POTOSI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,33,33
PUERTO SUAREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,3,3
PUERTO VILLARROEL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,5,5
PUNATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,3,3
QUILLACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,14,14
QUIME,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,1,1
REYES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,1,1
RIBERALTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,1,1
RURRENABAQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,1,1
SACABA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,24,24
SAMAIPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,2,2
SAN BORJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,3,3
SAN CARLOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,1,1
SAN IGNACIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,2,2
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,7,7
SAN JOAQUIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,1,1
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,4,4
SAN JUAN DE YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,1,1
SAN JULIAN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,3,3
SAN MATIAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,2,2
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,1,1
SAN PEDRO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,2,2
SAN RAMON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,3,3
SANTA ANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,2,2
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,310,310
SANTA ROSA DEL SARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,1,1
SIPE SIPE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,8,8
SUCRE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,77,77
TAPACARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,1,1
TARIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,63,63
TIPUANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,1,1
TIQUIPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,14,14
TIRAQUE (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,1,1
TOMAVE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,2,2
TOTORA(CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,4,4
TRINIDAD,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,31,31
TUPIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,7,7
UNCIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,1,1
UYUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,1,1
VACAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,1,1
VALLEGRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,5,5
VIACHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,2,2
VILLA MONTES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,4,4
VILLA RIVERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,1,1
VILLA TUNARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,4,4
VILLAZON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,2,2
VINTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,2,2
WARNES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,7,7
YACUIBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,17,17
YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-09-01,4,4
ACACIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,1,1
ACHACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,2,2
AIQUILE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,1,1
ASCENCION DE GUARAYOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,3,3
ATOCHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,2,2
AZURDUY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,1,1
BERMEJO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,13,13
BOYUIBE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,1,1
BUENA VISTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,5,5
CAJUATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,1,1
CAMARGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,7,7
CAMIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,2,2
CAPINOTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,3,3
CARANAVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,3,3
CARAPARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,1,1
CHALLAPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,1,1
CLIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,5,5
COBIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,3,3
COCHABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,199,199
COLCAPIRHUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,5,5
"COLCHA ""K""","anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,1,1
COLOMI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,6,6
COLPA BELGICA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,3,3
COLQUIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,1,1
COTOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,9,9
CUATRO CAÑADAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,2,2
CULPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,1,1
EL ALTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,124,124
EL PUENTE(STC),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,1,1
EL TORNO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,10,10
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,5,5
FERNANDEZ ALONSO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,1,1
GUAYARAMERIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,6,6
HUACHACALLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,2,2
HUANUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,1,1
INCAHUASI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,1,1
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,1,1
JESUS DE MACHACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,1,1
LA ASUNTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,4,4
LA GUARDIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,17,17
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,297,297
LAGUNILLAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,1,1
MAIRANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,3,3
MECAPACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,1,1
MINEROS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,2,2
MIZQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,7,7
MONTEAGUDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,16,16
MONTERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,25,25
MORO MORO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,1,1
OKINAWA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,3,3
ORURO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,43,43
PAILON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,4,4
PALOS BLANCOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,3,3
PAMPA GRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,1,1
PASORAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,1,1
POJO (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,1,1
POROMA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,1,1
PORTACHUELO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,6,6
POTOSI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,22,22
PUCARANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,2,2
PUERTO SUAREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,6,6
PUERTO VILLARROEL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,8,8
PUNATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,8,8
QUILLACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,8,8
REYES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,2,2
RIBERALTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,6,6
ROBORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,3,3
RURRENABAQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,3,3
SACABA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,28,28
SACABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,1,1
SAN ANDRES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,2,2
SAN BENITO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,2,2
SAN BORJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,2,2
SAN BUENA VENTURA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,2,2
SAN CARLOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,2,2
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,10,10
SAN JAVIER(STC),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,2,2
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,4,4
SAN JUAN DE YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,2,2
SAN JULIAN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,2,2
SAN LORENZO(TJA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,1,1
SAN LUCAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,1,1
SAN MATIAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,4,4
SAN PEDRO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,2,2
SAN RAMON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,2,2
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,383,383
SANTA ROSA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,1,1
SANTA ROSA DEL SARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,2,2
SIPE SIPE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,21,21
SOPACHUY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,2,2
SUCRE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,103,103
TARATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,1,1
TARIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,73,73
TIPUANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,6,6
TIQUIPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,21,21
TIRAQUE (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,1,1
TOLEDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,1,1
TOTORA(CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,1,1
TRINIDAD,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,27,27
TUPIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,11,11
URIONDO (A. CONCEPCION),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,1,1
VALLEGRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,6,6
VIACHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,2,2
VILLA MONTES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,6,6
VILLA RIVERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,2,2
VILLA TUNARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,5,5
VILLAZON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,5,5
WARNES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,15,15
YACUIBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,19,19
YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,5,5
YOCALLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-10-01,1,1
AIQUILE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,5,5
ANCORAIMES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,1,1
APOLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,1,1
ARANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,1,1
ARQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,1,1
ASCENCION DE GUARAYOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,1,1
ATOCHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,2,2
BAURES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,2,2
BERMEJO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,6,6
BUENA VISTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,4,4
CAJUATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,1,1
CAMARGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,2,2
CAMIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,2,2
CAPINOTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,4,4
CARANAVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,2,2
CARAPARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,1,1
CHARAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,3,3
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,2,2
CLIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,2,2
COBIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,4,4
COCHABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,182,182
COLCAPIRHUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,5,5
COLOMI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,5,5
COLPA BELGICA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,2,2
COLQUIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,1,1
COMARAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,1,1
CONCEPCION,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,2,2
COPACABANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,2,2
CORIPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,1,1
CORO CORO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,1,1
COTAGAITA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,1,1
COTOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,4,4
CUATRO CAÑADAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,3,3
EL ALTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,92,92
