municipality,group,variable,month,Inyectables trimestral: Usuarias Nuevas,TOTAL
SAN LUCAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,21,21
SAN MATIAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,6,6
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,13,13
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,19,19
SAN RAFAEL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,4,4
SAN RAMON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,1,1
SANTA ANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,12,12
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,495,495
SANTA ROSA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,7,7
SANTA ROSA DEL SARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,31,31
SANTIAGO DE HUARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,7,7
SANTIAGO DE MACHACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,1,1
SANTUARIO DE QUILLACAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,1,1
SAPAHAQUI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,3,3
SENA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,3,3
SICA SICA (VILLA AROMA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,18,18
SICAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,5,5
SIPE SIPE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,46,46
SOPACHUY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,18,18
SORATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,3,3
SUCRE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,154,154
TACACOMA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,11,11
TACOBAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,4,4
TACOPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,4,4
TAHUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,1,1
TAPACARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,17,17
TARACO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,6,6
TARATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,6,6
TARIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,90,90
TARVITA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,25,25
TEOPONTE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,7,7
TIAWANACU,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,12,12
TINGUIPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,11,11
TIPUANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,9,9
TIQUIPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,37,37
TIRAQUE (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,25,25
TOCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,3,3
TOLATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,6,6
TOLEDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,3,3
TOMAVE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,3,3
TOMINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,2,2
TORO TORO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,5,5
TOTORA(CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,23,23
TOTORA(ORR),"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,2,2
TRINIDAD,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,93,93
TUPIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,24,24
TURCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,5,5
UNCIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,17,17
URIONDO (A. CONCEPCION),"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,17,17
URUBICHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,5,5
UYUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,16,16
VACAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,9,9
VALLEGRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,10,10
VIACHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,29,29
VILA VILA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,2,2
VILLA MONTES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,22,22
VILLA NUEVA (LOMA ALTA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,3,3
VILLA RIVERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,1,1
VILLA SERRANO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,17,17
VILLA TUNARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,105,105
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,4,4
VILLAZON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,36,36
VINTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,36,36
VITICHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,6,6
WALDO BALLIVIAN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,1,1
WARNES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,43,43
YACO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,5,5
YACUIBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,40,40
YANACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,2,2
YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,30,30
YOCALLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,1,1
YUNCHARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,3,3
ZUDAÑEZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-01-01,12,12
ACACIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-02-01,1,1
ACHACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-02-01,24,24
ACHOCALLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-02-01,10,10
AIQUILE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-02-01,8,8
ALALAY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-02-01,1,1
ALCALA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-02-01,9,9
ANCORAIMES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-02-01,5,5
ANDAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-02-01,5,5
ANTEQUERA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-02-01,6,6
ANZALDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-02-01,3,3
APOLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-02-01,14,14
ARAMPAMPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-02-01,5,5
ARANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-02-01,3,3
ARBIETO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-02-01,6,6
ARQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-02-01,3,3
ASCENCION DE GUARAYOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-02-01,15,15
ATOCHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-02-01,6,6
AUCAPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-02-01,6,6
AYATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-02-01,2,2
AYO AYO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-02-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-02-01,12,12
AZURDUY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-02-01,26,26
BATALLAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-02-01,10,10
BAURES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-02-01,6,6
BELEN DE ANDAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-02-01,1,1
BELEN DE URMIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-02-01,2,2
BELLA FLOR,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-02-01,4,4
BERMEJO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-02-01,13,13
BETANZOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-02-01,5,5
BOLIVAR,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-02-01,1,1
BOYUIBE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-02-01,2,2
BUENA VISTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-02-01,13,13
CABEZAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-02-01,20,20
CAIROMA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-02-01,9,9
"CAIZA ""D""","anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-02-01,7,7
CALACOTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-02-01,2,2
CALAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-02-01,4,4
CAMARGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-02-01,16,16
CAMIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-02-01,22,22
CAPINOTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-02-01,14,14
CAQUIAVIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-02-01,3,3
CARACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-02-01,3,3
CARANAVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-02-01,23,23
CARAPARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-02-01,4,4
CARIPUYO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-02-01,4,4
CHACARILLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-02-01,1,1
CHALLAPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-02-01,12,12
CHAQUI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-02-01,3,3
CHARAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-02-01,21,21
CHAYANTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-02-01,6,6
CHIMORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-02-01,12,12
CHIPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-02-01,3,3
CHOQUE COTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-02-01,1,1
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-02-01,9,9
CHUMA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-02-01,4,4
CLIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-02-01,6,6
COBIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-02-01,28,28
COCHABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-02-01,163,163
