municipality,group,variable,month,Número de ciclos entregados,TOTAL
TRIGAL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-01-01,3,3
TRINIDAD,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-01-01,442,442
TUPIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-01-01,27,27
TURCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-01-01,1,1
UNCIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-01-01,15,15
URIONDO (A. CONCEPCION),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-01-01,114,114
URUBICHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-01-01,34,34
UYUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-01-01,35,35
VACAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-01-01,4,4
VALLEGRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-01-01,30,30
VIACHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-01-01,9,9
VILA VILA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-01-01,2,2
VILLA MONTES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-01-01,55,55
VILLA NUEVA (LOMA ALTA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-01-01,3,3
VILLA RIVERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-01-01,2,2
VILLA SERRANO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-01-01,11,11
VILLA TUNARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-01-01,139,139
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-01-01,53,53
VILLAZON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-01-01,36,36
VINTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-01-01,7,7
VITICHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-01-01,10,10
WARNES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-01-01,289,289
YACO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-01-01,2,2
YACUIBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-01-01,105,105
YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-01-01,93,93
YOCALLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-01-01,1,1
YUNCHARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-01-01,5,5
ZUDAÑEZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-01-01,12,12
ACACIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,17,17
ACHACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,21,21
ACHOCALLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,2,2
AIQUILE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,3,3
ALCALA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,15,15
ANCORAIMES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,4,4
ANTEQUERA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,1,1
APOLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,5,5
ARANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,5,5
ARQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,3,3
ASCENCION DE GUARAYOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,47,47
ATOCHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,16,16
AUCAPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,4,4
AYATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,4,4
AYO AYO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,9,9
AZURDUY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,29,29
BATALLAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,5,5
BAURES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,33,33
BELEN DE URMIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,2,2
BELLA FLOR,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,4,4
BERMEJO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,14,14
BETANZOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,19,19
BOLPEBRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,10,10
BOYUIBE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,9,9
BUENA VISTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,47,47
CABEZAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,43,43
CAIROMA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,5,5
"CAIZA ""D""","anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,4,4
CAJUATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,7,7
CALAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,8,8
CAMARGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,13,13
CAMATAQUI (C. VILLA ABECIA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,4,4
CAMIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,80,80
CAPINOTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,19,19
CAQUIAVIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,1,1
CARACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,8,8
CARANAVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,21,21
CARAPARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,18,18
CHALLAPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,2,2
CHAQUI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,7,7
CHARAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,38,38
CHAYANTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,13,13
CHIMORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,13,13
CHIPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,2,2
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,4,4
CHUMA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,3,3
CLIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,4,4
COBIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,130,130
COCHABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,144,144
COLCAPIRHUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,12,12
"COLCHA ""K""","anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,1,1
COLLANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,4,4
COLOMI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,26,26
COLPA BELGICA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,36,36
COLQUECHACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,32,32
COLQUENCHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,11,11
COLQUIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,2,2
COMARAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,31,31
CONCEPCION,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,9,9
COPACABANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,3,3
CORIPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,8,8
CORO CORO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,4,4
COROICO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,3,3
COTAGAITA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,8,8
COTOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,11,11
CUATRO CAÑADAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,27,27
CUEVO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,55,55
CULPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,7,7
CURAHUARA DE CARANGAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,1,1
CURVA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,2,2
DESAGUADERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,3,3
EL ALTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,499,499
EL PUENTE(STC),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,46,46
EL PUENTE(TJA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,14,14
EL TORNO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,86,86
EL VILLAR,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,15,15
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,43,43
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,10,10
EUCALIPTUS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,2,2
EUREKA (SANTOS MERCADO),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,7,7
EXALTACION,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,13,13
FERNANDEZ ALONSO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,22,22
FILADELFIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,76,76
GENERAL SAAVEDRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,43,43
GRAL. J.J. PEREZ (CHARAZANI),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,2,2
GUANAY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,1,1
GUAQUI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,5,5
GUAYARAMERIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,112,112
GUTIERREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,12,12
HUACARETA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,67,67
HUACAYA (VILLA DE HUACAYA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,5,5
HUACHACALLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,2,2
HUANUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,9,9
HUARACAJE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,16,16
HUAYLLAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,2,2
ICHOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,1,1
INCAHUASI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,33,33
INGAVI (HUMAITA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,9,9
INQUISIVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,8,8
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,20,20
IXIAMAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,17,17
JESUS DE MACHACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,5,5
LA ASUNTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,54,54
LA GUARDIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,70,70
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,446,446
LAGUNILLAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,18,18
LAJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,17,17
LAS CARRERAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,2,2
LICOMA PAMPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,1,1
LLALLAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de ciclos entregados,2007-02-01,6,6
