municipality,group,variable,month,Consultas nuevas en menores de 5 años,TOTAL
BATALLAS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,21,21
BAURES,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,30,30
BELEN DE URMIRI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,10,10
BERMEJO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,42,42
BETANZOS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,7,7
BOLIVAR,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,6,6
BOYUIBE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,20,20
BUENA VISTA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,24,24
CABEZAS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,114,114
CAIROMA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,81,81
"CAIZA ""D""",atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,13,13
CAJUATA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,2,2
CALACOTO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,6,6
CALAMARCA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,106,106
CAMARGO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,102,102
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,18,18
CAMIRI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,217,217
CAPINOTA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,68,68
CAQUIAVIRI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,2,2
CARACOLLO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,50,50
CARANAVI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,73,73
CARAPARI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,24,24
CARIPUYO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,4,4
CHALLAPATA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,141,141
CHARAGUA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,70,70
CHARAÑA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,115,115
CHAYANTA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,24,24
CHIMORE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,39,39
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,61,61
CHUMA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,29,29
CLIZA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,110,110
COBIJA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,285,285
COCHABAMBA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,2192,2192
COLCAPIRHUA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,71,71
"COLCHA ""K""",atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,15,15
COLLANA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,4,4
COLOMI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,54,54
COLPA BELGICA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,127,127
COLQUECHACA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,80,80
COLQUENCHA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,9,9
COLQUIRI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,31,31
COMANCHE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,4,4
COMARAPA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,58,58
COMBAYA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,18,18
CONCEPCION,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,63,63
COPACABANA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,30,30
CORIPATA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,36,36
COROICO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,40,40
CORQUE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,10,10
COTAGAITA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,48,48
COTOCA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,32,32
CUATRO CAÑADAS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,162,162
CUCHUMUELA (V. G. VILLARROEL),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,21,21
CUEVO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,14,14
CULPINA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,29,29
CURAHUARA DE CARANGAS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,28,28
DESAGUADERO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,15,15
EL ALTO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,3152,3152
EL PUENTE(STC),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,18,18
EL PUENTE(TJA),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,92,92
EL TORNO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,20,20
EL VILLAR,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,43,43
ENTRE RIOS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,45,45
ENTRE RIOS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,15,15
EUCALIPTUS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,15,15
EXALTACION,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,43,43
FERNANDEZ ALONSO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,51,51
FILADELFIA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,16,16
GENERAL SAAVEDRA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,58,58
GRAL. J.J. PEREZ (CHARAZANI),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,49,49
GUANAY,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,40,40
GUAQUI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,14,14
GUAYARAMERIN,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,148,148
GUTIERREZ,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,21,21
HUACARETA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,6,6
HUACAYA (VILLA DE HUACAYA),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,11,11
HUACHACALLA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,4,4
HUANUNI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,105,105
HUARACAJE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,20,20
HUAYLLAMARCA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,2,2
ICLA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,82,82
INCAHUASI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,94,94
INQUISIVI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,54,54
IRUPANA (VILLA DE LANZA),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,56,56
IXIAMAS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,15,15
JESUS DE MACHACA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,15,15
LA ASUNTA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,12,12
LA GUARDIA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,160,160
LA PAZ,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,4516,4516
LAGUNILLAS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,28,28
LAJA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,32,32
LICOMA PAMPA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,7,7
LLALLAGUA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,165,165
LLICA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,7,7
LURIBAY,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,26,26
MACHACAMARCA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,65,65
MACHARETI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,160,160
MAGDALENA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,9,9
MAIRANA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,13,13
MALLA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,1,1
MAPIRI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,77,77
MECAPACA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,18,18
MINEROS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,48,48
MIZQUE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,20,20
MOCOMOCO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,35,35
MOJOCOYA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,13,13
MONTEAGUDO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,34,34
MONTERO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,264,264
MORO MORO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,14,14
MOROCHATA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,93,93
OCURI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,39,39
OKINAWA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,31,31
OMEREQUE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,3,3
ORURO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,783,783
PADCAYA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,21,21
PADILLA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,77,77
PAILON,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,52,52
PALCA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,60,60
PALOS BLANCOS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,165,165
PAMPA AULLAGAS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,7,7
PAPEL PAMPA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,2,2
PASORAPA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,4,4
PATACAMAYA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,15,15
PAZÑA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,26,26
PELECHUCO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,60,60
POCOATA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,45,45
POCONA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,8,8
POOPO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,21,21
PORCO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,17,17
PORONGO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,7,7
PORTACHUELO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,51,51
PORVENIR,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,24,24
POSTRER VALLE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,19,19
POTOSI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,580,580
PRESTO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,16,16
PUCARA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,12,12
PUCARANI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,51,51
PUERTO ACOSTA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,27,27
PUERTO CARABUCO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,5,5
PUERTO PEREZ,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,37,37
PUERTO QUIJARRO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,39,39
PUERTO RICO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,71,71
PUERTO SUAREZ,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,80,80
PUERTO VILLARROEL,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,63,63
PUNA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,75,75
PUNATA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,65,65
QUIABAYA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,2,2
QUILLACOLLO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,379,379
QUIME,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,76,76
QUIRUSILLAS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,57,57
RAVELO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,6,6
REYES,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,26,26
RIBERALTA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,91,91
ROBORE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,48,48
RURRENABAQUE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,8,8
SABAYA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,2,2
SACABA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,497,497
SACABAMBA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,7,7
SACACA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,8,8
SAIPINA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,28,28
SALINAS DE GARCI MENDOZA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,140,140
SAMAIPATA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,26,26
SAN AGUSTIN,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,5,5
SAN ANDRES,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,25,25
SAN ANDRES DE MACHACA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,18,18
SAN ANTONIO DE LOMERIO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,2,2
SAN BENITO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,7,7
SAN BORJA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,37,37
SAN BUENA VENTURA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,39,39
SAN CARLOS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,39,39
SAN IGNACIO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,71,71
SAN IGNACIO DE VELASCO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,60,60
SAN JAVIER(STC),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,12,12
SAN JOAQUIN,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,40,40
SAN JOSE DE CHIQUITOS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,20,20
SAN JUAN DE YAPACANI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,105,105
SAN JULIAN,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,44,44
SAN LORENZO(TJA),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,220,220
SAN LUCAS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,91,91
SAN MATIAS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,63,63
SAN MIGUEL DE VELASCO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,1,1
SAN PEDRO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,5,5
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,17,17
SAN PEDRO DE CURAHUARA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,7,7
SAN PEDRO DE TIQUINA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,24,24
SAN RAFAEL,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,4,4
SAN RAMON,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,50,50
SAN RAMON,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,2,2
SANTA ANA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,18,18
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,3983,3983
SANTA ROSA DEL SARA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,124,124
SANTIAGO DE CALLAPA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,2,2
SANTIAGO DE HUARI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,96,96
SANTIAGO DE MACHACA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,21,21
SANTIVAÑES,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,2,2
SANTUARIO DE QUILLACAS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,51,51
SAPAHAQUI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-02-01,63,63
