municipality,group,variable,month,Primeras consultas,TOTAL
JESUS DE MACHACA,atenciones odontologicas,primeras consultas,2008-02-01,144,144
LA ASUNTA,atenciones odontologicas,primeras consultas,2008-02-01,101,101
LA GUARDIA,atenciones odontologicas,primeras consultas,2008-02-01,148,148
LA PAZ,atenciones odontologicas,primeras consultas,2008-02-01,8433,8433
LAGUNILLAS,atenciones odontologicas,primeras consultas,2008-02-01,79,79
LAJA,atenciones odontologicas,primeras consultas,2008-02-01,166,166
LICOMA PAMPA,atenciones odontologicas,primeras consultas,2008-02-01,62,62
LLALLAGUA,atenciones odontologicas,primeras consultas,2008-02-01,230,230
LLICA,atenciones odontologicas,primeras consultas,2008-02-01,82,82
LURIBAY,atenciones odontologicas,primeras consultas,2008-02-01,90,90
MACHACAMARCA,atenciones odontologicas,primeras consultas,2008-02-01,95,95
MACHARETI,atenciones odontologicas,primeras consultas,2008-02-01,83,83
MAGDALENA,atenciones odontologicas,primeras consultas,2008-02-01,23,23
MAIRANA,atenciones odontologicas,primeras consultas,2008-02-01,29,29
MALLA,atenciones odontologicas,primeras consultas,2008-02-01,17,17
MAPIRI,atenciones odontologicas,primeras consultas,2008-02-01,126,126
MINEROS,atenciones odontologicas,primeras consultas,2008-02-01,90,90
MIZQUE,atenciones odontologicas,primeras consultas,2008-02-01,91,91
MOCOMOCO,atenciones odontologicas,primeras consultas,2008-02-01,195,195
MOJOCOYA,atenciones odontologicas,primeras consultas,2008-02-01,52,52
MONTEAGUDO,atenciones odontologicas,primeras consultas,2008-02-01,216,216
MONTERO,atenciones odontologicas,primeras consultas,2008-02-01,1160,1160
MORO MORO,atenciones odontologicas,primeras consultas,2008-02-01,29,29
MOROCHATA,atenciones odontologicas,primeras consultas,2008-02-01,122,122
OKINAWA,atenciones odontologicas,primeras consultas,2008-02-01,12,12
OMEREQUE,atenciones odontologicas,primeras consultas,2008-02-01,12,12
ORURO,atenciones odontologicas,primeras consultas,2008-02-01,2820,2820
PADCAYA,atenciones odontologicas,primeras consultas,2008-02-01,222,222
PADILLA,atenciones odontologicas,primeras consultas,2008-02-01,158,158
PAILON,atenciones odontologicas,primeras consultas,2008-02-01,138,138
PALCA,atenciones odontologicas,primeras consultas,2008-02-01,177,177
PALOS BLANCOS,atenciones odontologicas,primeras consultas,2008-02-01,262,262
PAMPA AULLAGAS,atenciones odontologicas,primeras consultas,2008-02-01,16,16
PAPEL PAMPA,atenciones odontologicas,primeras consultas,2008-02-01,18,18
PASORAPA,atenciones odontologicas,primeras consultas,2008-02-01,29,29
PATACAMAYA,atenciones odontologicas,primeras consultas,2008-02-01,88,88
PAZÑA,atenciones odontologicas,primeras consultas,2008-02-01,35,35
PELECHUCO,atenciones odontologicas,primeras consultas,2008-02-01,118,118
POCOATA,atenciones odontologicas,primeras consultas,2008-02-01,61,61
POCONA,atenciones odontologicas,primeras consultas,2008-02-01,39,39
POOPO,atenciones odontologicas,primeras consultas,2008-02-01,54,54
PORCO,atenciones odontologicas,primeras consultas,2008-02-01,31,31
POROMA,atenciones odontologicas,primeras consultas,2008-02-01,50,50
PORONGO,atenciones odontologicas,primeras consultas,2008-02-01,39,39
PORTACHUELO,atenciones odontologicas,primeras consultas,2008-02-01,117,117
PORVENIR,atenciones odontologicas,primeras consultas,2008-02-01,12,12
POSTRER VALLE,atenciones odontologicas,primeras consultas,2008-02-01,48,48
POTOSI,atenciones odontologicas,primeras consultas,2008-02-01,539,539
PRESTO,atenciones odontologicas,primeras consultas,2008-02-01,16,16
PUCARA,atenciones odontologicas,primeras consultas,2008-02-01,59,59
PUCARANI,atenciones odontologicas,primeras consultas,2008-02-01,228,228
PUERTO ACOSTA,atenciones odontologicas,primeras consultas,2008-02-01,291,291
PUERTO CARABUCO,atenciones odontologicas,primeras consultas,2008-02-01,88,88
PUERTO GONZALO MORENO,atenciones odontologicas,primeras consultas,2008-02-01,4,4
PUERTO PEREZ,atenciones odontologicas,primeras consultas,2008-02-01,46,46
PUERTO QUIJARRO,atenciones odontologicas,primeras consultas,2008-02-01,251,251
PUERTO RICO,atenciones odontologicas,primeras consultas,2008-02-01,137,137
PUERTO SUAREZ,atenciones odontologicas,primeras consultas,2008-02-01,287,287
PUERTO VILLARROEL,atenciones odontologicas,primeras consultas,2008-02-01,104,104
PUNA,atenciones odontologicas,primeras consultas,2008-02-01,133,133
PUNATA,atenciones odontologicas,primeras consultas,2008-02-01,123,123
QUIABAYA,atenciones odontologicas,primeras consultas,2008-02-01,56,56
QUILLACOLLO,atenciones odontologicas,primeras consultas,2008-02-01,632,632
QUIME,atenciones odontologicas,primeras consultas,2008-02-01,406,406
QUIRUSILLAS,atenciones odontologicas,primeras consultas,2008-02-01,31,31
RAVELO,atenciones odontologicas,primeras consultas,2008-02-01,52,52
RIBERALTA,atenciones odontologicas,primeras consultas,2008-02-01,432,432
ROBORE,atenciones odontologicas,primeras consultas,2008-02-01,28,28
RURRENABAQUE,atenciones odontologicas,primeras consultas,2008-02-01,16,16
SABAYA,atenciones odontologicas,primeras consultas,2008-02-01,42,42
SACABA,atenciones odontologicas,primeras consultas,2008-02-01,488,488
SACABAMBA,atenciones odontologicas,primeras consultas,2008-02-01,15,15
SAIPINA,atenciones odontologicas,primeras consultas,2008-02-01,146,146
SALINAS DE GARCI MENDOZA,atenciones odontologicas,primeras consultas,2008-02-01,134,134
SAMAIPATA,atenciones odontologicas,primeras consultas,2008-02-01,54,54
SAN AGUSTIN,atenciones odontologicas,primeras consultas,2008-02-01,23,23
SAN ANDRES,atenciones odontologicas,primeras consultas,2008-02-01,81,81
SAN ANDRES DE MACHACA,atenciones odontologicas,primeras consultas,2008-02-01,104,104
SAN ANTONIO DE LOMERIO,atenciones odontologicas,primeras consultas,2008-02-01,65,65
SAN BENITO,atenciones odontologicas,primeras consultas,2008-02-01,64,64
SAN BORJA,atenciones odontologicas,primeras consultas,2008-02-01,202,202
SAN BUENA VENTURA,atenciones odontologicas,primeras consultas,2008-02-01,37,37
SAN CARLOS,atenciones odontologicas,primeras consultas,2008-02-01,90,90
SAN IGNACIO,atenciones odontologicas,primeras consultas,2008-02-01,257,257
SAN IGNACIO DE VELASCO,atenciones odontologicas,primeras consultas,2008-02-01,522,522
SAN JAVIER(STC),atenciones odontologicas,primeras consultas,2008-02-01,45,45
SAN JOAQUIN,atenciones odontologicas,primeras consultas,2008-02-01,169,169
SAN JOSE DE CHIQUITOS,atenciones odontologicas,primeras consultas,2008-02-01,76,76
SAN JUAN DE YAPACANI,atenciones odontologicas,primeras consultas,2008-02-01,260,260
SAN LORENZO(TJA),atenciones odontologicas,primeras consultas,2008-02-01,869,869
SAN LUCAS,atenciones odontologicas,primeras consultas,2008-02-01,39,39
SAN MATIAS,atenciones odontologicas,primeras consultas,2008-02-01,208,208
SAN MIGUEL DE VELASCO,atenciones odontologicas,primeras consultas,2008-02-01,51,51
SAN PEDRO,atenciones odontologicas,primeras consultas,2008-02-01,24,24
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,primeras consultas,2008-02-01,65,65
SAN PEDRO DE CURAHUARA,atenciones odontologicas,primeras consultas,2008-02-01,44,44
SAN PEDRO DE TIQUINA,atenciones odontologicas,primeras consultas,2008-02-01,62,62
SAN RAFAEL,atenciones odontologicas,primeras consultas,2008-02-01,57,57
SAN RAMON,atenciones odontologicas,primeras consultas,2008-02-01,30,30
SAN RAMON,atenciones odontologicas,primeras consultas,2008-02-01,22,22
SANTA ANA,atenciones odontologicas,primeras consultas,2008-02-01,13,13
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,primeras consultas,2008-02-01,7647,7647
SANTA ROSA,atenciones odontologicas,primeras consultas,2008-02-01,27,27
SANTA ROSA DEL SARA,atenciones odontologicas,primeras consultas,2008-02-01,178,178
SANTIAGO DE CALLAPA,atenciones odontologicas,primeras consultas,2008-02-01,23,23
SANTIAGO DE HUARI,atenciones odontologicas,primeras consultas,2008-02-01,195,195
SANTIAGO DE MACHACA,atenciones odontologicas,primeras consultas,2008-02-01,31,31
SANTUARIO DE QUILLACAS,atenciones odontologicas,primeras consultas,2008-02-01,46,46
SAPAHAQUI,atenciones odontologicas,primeras consultas,2008-02-01,60,60
SICA SICA (VILLA AROMA),atenciones odontologicas,primeras consultas,2008-02-01,277,277
SICAYA,atenciones odontologicas,primeras consultas,2008-02-01,10,10
SIPE SIPE,atenciones odontologicas,primeras consultas,2008-02-01,194,194
SOPACHUY,atenciones odontologicas,primeras consultas,2008-02-01,314,314
SORACACHI,atenciones odontologicas,primeras consultas,2008-02-01,29,29
SORATA,atenciones odontologicas,primeras consultas,2008-02-01,344,344
SUCRE,atenciones odontologicas,primeras consultas,2008-02-01,2060,2060
TACACOMA,atenciones odontologicas,primeras consultas,2008-02-01,167,167
TACOPAYA,atenciones odontologicas,primeras consultas,2008-02-01,45,45
TAPACARI,atenciones odontologicas,primeras consultas,2008-02-01,60,60
TARABUCO,atenciones odontologicas,primeras consultas,2008-02-01,844,844
TARACO,atenciones odontologicas,primeras consultas,2008-02-01,70,70
TARATA,atenciones odontologicas,primeras consultas,2008-02-01,41,41
TARIJA,atenciones odontologicas,primeras consultas,2008-02-01,1385,1385
TARVITA,atenciones odontologicas,primeras consultas,2008-02-01,241,241
TEOPONTE,atenciones odontologicas,primeras consultas,2008-02-01,69,69
TIAWANACU,atenciones odontologicas,primeras consultas,2008-02-01,94,94
TINGUIPAYA,atenciones odontologicas,primeras consultas,2008-02-01,131,131
TIPUANI,atenciones odontologicas,primeras consultas,2008-02-01,38,38
TIQUIPAYA,atenciones odontologicas,primeras consultas,2008-02-01,153,153
TIRAQUE (CBBA),atenciones odontologicas,primeras consultas,2008-02-01,106,106
TITO YUPANQUI (PARQUIPUJIO),atenciones odontologicas,primeras consultas,2008-02-01,21,21
TOCO,atenciones odontologicas,primeras consultas,2008-02-01,64,64
TOLATA,atenciones odontologicas,primeras consultas,2008-02-01,42,42
TOLEDO,atenciones odontologicas,primeras consultas,2008-02-01,82,82
TOMAVE,atenciones odontologicas,primeras consultas,2008-02-01,34,34
TOMINA,atenciones odontologicas,primeras consultas,2008-02-01,125,125
TORO TORO,atenciones odontologicas,primeras consultas,2008-02-01,64,64
TOTORA(CBBA),atenciones odontologicas,primeras consultas,2008-02-01,53,53
TOTORA(ORR),atenciones odontologicas,primeras consultas,2008-02-01,22,22
TRIGAL,atenciones odontologicas,primeras consultas,2008-02-01,39,39
TRINIDAD,atenciones odontologicas,primeras consultas,2008-02-01,813,813
TUPIZA,atenciones odontologicas,primeras consultas,2008-02-01,140,140
TURCO,atenciones odontologicas,primeras consultas,2008-02-01,34,34
UMALA,atenciones odontologicas,primeras consultas,2008-02-01,171,171
UNCIA,atenciones odontologicas,primeras consultas,2008-02-01,95,95
URIONDO (A. CONCEPCION),atenciones odontologicas,primeras consultas,2008-02-01,307,307
URUBICHA,atenciones odontologicas,primeras consultas,2008-02-01,38,38
UYUNI,atenciones odontologicas,primeras consultas,2008-02-01,247,247
VACAS,atenciones odontologicas,primeras consultas,2008-02-01,71,71
VALLEGRANDE,atenciones odontologicas,primeras consultas,2008-02-01,196,196
VIACHA,atenciones odontologicas,primeras consultas,2008-02-01,327,327
VILLA MONTES,atenciones odontologicas,primeras consultas,2008-02-01,265,265
VILLA NUEVA (LOMA ALTA),atenciones odontologicas,primeras consultas,2008-02-01,8,8
VILLA RIVERO,atenciones odontologicas,primeras consultas,2008-02-01,32,32
VILLA SERRANO,atenciones odontologicas,primeras consultas,2008-02-01,66,66
VILLA TUNARI,atenciones odontologicas,primeras consultas,2008-02-01,478,478
VILLA VACA GUZMAN (MUYUPAMPA),atenciones odontologicas,primeras consultas,2008-02-01,191,191
VILLAZON,atenciones odontologicas,primeras consultas,2008-02-01,449,449
VINTO,atenciones odontologicas,primeras consultas,2008-02-01,71,71
VITICHI,atenciones odontologicas,primeras consultas,2008-02-01,29,29
WALDO BALLIVIAN,atenciones odontologicas,primeras consultas,2008-02-01,18,18
WARNES,atenciones odontologicas,primeras consultas,2008-02-01,222,222
YACUIBA,atenciones odontologicas,primeras consultas,2008-02-01,163,163
YAMPARAEZ,atenciones odontologicas,primeras consultas,2008-02-01,80,80
YANACACHI,atenciones odontologicas,primeras consultas,2008-02-01,37,37
YAPACANI,atenciones odontologicas,primeras consultas,2008-02-01,77,77
YOCALLA,atenciones odontologicas,primeras consultas,2008-02-01,38,38
YOTALA,atenciones odontologicas,primeras consultas,2008-02-01,187,187
YUNCHARA,atenciones odontologicas,primeras consultas,2008-02-01,132,132
ZUDAÑEZ,atenciones odontologicas,primeras consultas,2008-02-01,130,130
ACACIO,atenciones odontologicas,primeras consultas,2008-03-01,24,24
ACHACACHI,atenciones odontologicas,primeras consultas,2008-03-01,391,391
ACHOCALLA,atenciones odontologicas,primeras consultas,2008-03-01,314,314
AIQUILE,atenciones odontologicas,primeras consultas,2008-03-01,26,26
ALALAY,atenciones odontologicas,primeras consultas,2008-03-01,18,18
ALCALA,atenciones odontologicas,primeras consultas,2008-03-01,40,40
ANCORAIMES,atenciones odontologicas,primeras consultas,2008-03-01,105,105
ANDAMARCA,atenciones odontologicas,primeras consultas,2008-03-01,109,109
ANTEQUERA,atenciones odontologicas,primeras consultas,2008-03-01,57,57
ANZALDO,atenciones odontologicas,primeras consultas,2008-03-01,64,64
APOLO,atenciones odontologicas,primeras consultas,2008-03-01,57,57
ARAMPAMPA,atenciones odontologicas,primeras consultas,2008-03-01,8,8
ARANI,atenciones odontologicas,primeras consultas,2008-03-01,90,90
ARBIETO,atenciones odontologicas,primeras consultas,2008-03-01,5,5
ARQUE,atenciones odontologicas,primeras consultas,2008-03-01,76,76
ASCENCION DE GUARAYOS,atenciones odontologicas,primeras consultas,2008-03-01,96,96
ATOCHA,atenciones odontologicas,primeras consultas,2008-03-01,931,931
AUCAPATA,atenciones odontologicas,primeras consultas,2008-03-01,1,1
AYATA,atenciones odontologicas,primeras consultas,2008-03-01,58,58
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,primeras consultas,2008-03-01,210,210
AZURDUY,atenciones odontologicas,primeras consultas,2008-03-01,62,62
BATALLAS,atenciones odontologicas,primeras consultas,2008-03-01,101,101
BAURES,atenciones odontologicas,primeras consultas,2008-03-01,34,34
BELEN DE URMIRI,atenciones odontologicas,primeras consultas,2008-03-01,18,18
BERMEJO,atenciones odontologicas,primeras consultas,2008-03-01,341,341
BETANZOS,atenciones odontologicas,primeras consultas,2008-03-01,103,103
BOLIVAR,atenciones odontologicas,primeras consultas,2008-03-01,86,86
BOLPEBRA,atenciones odontologicas,primeras consultas,2008-03-01,5,5
BOYUIBE,atenciones odontologicas,primeras consultas,2008-03-01,94,94
BUENA VISTA,atenciones odontologicas,primeras consultas,2008-03-01,14,14
CABEZAS,atenciones odontologicas,primeras consultas,2008-03-01,188,188
CAIROMA,atenciones odontologicas,primeras consultas,2008-03-01,285,285
"CAIZA ""D""",atenciones odontologicas,primeras consultas,2008-03-01,129,129
CAJUATA,atenciones odontologicas,primeras consultas,2008-03-01,30,30
CALACOTO,atenciones odontologicas,primeras consultas,2008-03-01,137,137
CALAMARCA,atenciones odontologicas,primeras consultas,2008-03-01,430,430
CAMARGO,atenciones odontologicas,primeras consultas,2008-03-01,292,292
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,primeras consultas,2008-03-01,216,216
CAMIRI,atenciones odontologicas,primeras consultas,2008-03-01,414,414
CAPINOTA,atenciones odontologicas,primeras consultas,2008-03-01,59,59
CAQUIAVIRI,atenciones odontologicas,primeras consultas,2008-03-01,66,66
CARACOLLO,atenciones odontologicas,primeras consultas,2008-03-01,200,200
CARANAVI,atenciones odontologicas,primeras consultas,2008-03-01,240,240
CARAPARI,atenciones odontologicas,primeras consultas,2008-03-01,246,246
CARIPUYO,atenciones odontologicas,primeras consultas,2008-03-01,42,42
CATACORA,atenciones odontologicas,primeras consultas,2008-03-01,4,4
CHALLAPATA,atenciones odontologicas,primeras consultas,2008-03-01,40,40
CHAQUI,atenciones odontologicas,primeras consultas,2008-03-01,38,38
CHARAGUA,atenciones odontologicas,primeras consultas,2008-03-01,325,325
CHARAÑA,atenciones odontologicas,primeras consultas,2008-03-01,59,59
CHAYANTA,atenciones odontologicas,primeras consultas,2008-03-01,74,74
CHIMORE,atenciones odontologicas,primeras consultas,2008-03-01,44,44
CHOQUE COTA,atenciones odontologicas,primeras consultas,2008-03-01,20,20
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,primeras consultas,2008-03-01,196,196
CHUMA,atenciones odontologicas,primeras consultas,2008-03-01,162,162
CLIZA,atenciones odontologicas,primeras consultas,2008-03-01,46,46
COBIJA,atenciones odontologicas,primeras consultas,2008-03-01,528,528
COCHABAMBA,atenciones odontologicas,primeras consultas,2008-03-01,4271,4271
COIPASA,atenciones odontologicas,primeras consultas,2008-03-01,31,31
COLCAPIRHUA,atenciones odontologicas,primeras consultas,2008-03-01,156,156
"COLCHA ""K""",atenciones odontologicas,primeras consultas,2008-03-01,83,83
COLLANA,atenciones odontologicas,primeras consultas,2008-03-01,24,24
COLOMI,atenciones odontologicas,primeras consultas,2008-03-01,47,47
COLPA BELGICA,atenciones odontologicas,primeras consultas,2008-03-01,87,87
COLQUECHACA,atenciones odontologicas,primeras consultas,2008-03-01,44,44
COLQUENCHA,atenciones odontologicas,primeras consultas,2008-03-01,55,55
COLQUIRI,atenciones odontologicas,primeras consultas,2008-03-01,38,38
COMANCHE,atenciones odontologicas,primeras consultas,2008-03-01,99,99
COMARAPA,atenciones odontologicas,primeras consultas,2008-03-01,190,190
COMBAYA,atenciones odontologicas,primeras consultas,2008-03-01,13,13
CONCEPCION,atenciones odontologicas,primeras consultas,2008-03-01,106,106
COPACABANA,atenciones odontologicas,primeras consultas,2008-03-01,96,96
