municipality,group,variable,month,Endodoncias,TOTAL
VINTO,atenciones odontologicas,endodoncias,2008-07-01,16,16
WARNES,atenciones odontologicas,endodoncias,2008-07-01,11,11
YACUIBA,atenciones odontologicas,endodoncias,2008-07-01,186,186
YAMPARAEZ,atenciones odontologicas,endodoncias,2008-07-01,16,16
YAPACANI,atenciones odontologicas,endodoncias,2008-07-01,2,2
YUNCHARA,atenciones odontologicas,endodoncias,2008-07-01,15,15
ZUDAÑEZ,atenciones odontologicas,endodoncias,2008-07-01,7,7
ACHACACHI,atenciones odontologicas,endodoncias,2008-08-01,17,17
ACHOCALLA,atenciones odontologicas,endodoncias,2008-08-01,1,1
AIQUILE,atenciones odontologicas,endodoncias,2008-08-01,36,36
ANDAMARCA,atenciones odontologicas,endodoncias,2008-08-01,3,3
ANTEQUERA,atenciones odontologicas,endodoncias,2008-08-01,3,3
ANZALDO,atenciones odontologicas,endodoncias,2008-08-01,21,21
APOLO,atenciones odontologicas,endodoncias,2008-08-01,3,3
ARAMPAMPA,atenciones odontologicas,endodoncias,2008-08-01,2,2
ARANI,atenciones odontologicas,endodoncias,2008-08-01,2,2
ARBIETO,atenciones odontologicas,endodoncias,2008-08-01,8,8
ASCENCION DE GUARAYOS,atenciones odontologicas,endodoncias,2008-08-01,3,3
ATOCHA,atenciones odontologicas,endodoncias,2008-08-01,16,16
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,endodoncias,2008-08-01,19,19
AZURDUY,atenciones odontologicas,endodoncias,2008-08-01,2,2
BAURES,atenciones odontologicas,endodoncias,2008-08-01,12,12
BERMEJO,atenciones odontologicas,endodoncias,2008-08-01,80,80
BETANZOS,atenciones odontologicas,endodoncias,2008-08-01,3,3
BOLIVAR,atenciones odontologicas,endodoncias,2008-08-01,3,3
BOYUIBE,atenciones odontologicas,endodoncias,2008-08-01,9,9
BUENA VISTA,atenciones odontologicas,endodoncias,2008-08-01,27,27
CABEZAS,atenciones odontologicas,endodoncias,2008-08-01,14,14
CAIROMA,atenciones odontologicas,endodoncias,2008-08-01,3,3
CALACOTO,atenciones odontologicas,endodoncias,2008-08-01,4,4
CALAMARCA,atenciones odontologicas,endodoncias,2008-08-01,24,24
CAMARGO,atenciones odontologicas,endodoncias,2008-08-01,33,33
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,endodoncias,2008-08-01,6,6
CAMIRI,atenciones odontologicas,endodoncias,2008-08-01,139,139
CAPINOTA,atenciones odontologicas,endodoncias,2008-08-01,74,74
CARACOLLO,atenciones odontologicas,endodoncias,2008-08-01,14,14
CARANAVI,atenciones odontologicas,endodoncias,2008-08-01,2,2
CARAPARI,atenciones odontologicas,endodoncias,2008-08-01,62,62
CARIPUYO,atenciones odontologicas,endodoncias,2008-08-01,4,4
CARMEN RIVERO TORREZ,atenciones odontologicas,endodoncias,2008-08-01,1,1
CHALLAPATA,atenciones odontologicas,endodoncias,2008-08-01,14,14
CHAQUI,atenciones odontologicas,endodoncias,2008-08-01,8,8
CHARAGUA,atenciones odontologicas,endodoncias,2008-08-01,6,6
CHARAÑA,atenciones odontologicas,endodoncias,2008-08-01,1,1
CHAYANTA,atenciones odontologicas,endodoncias,2008-08-01,22,22
CHIMORE,atenciones odontologicas,endodoncias,2008-08-01,8,8
CHOQUE COTA,atenciones odontologicas,endodoncias,2008-08-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,endodoncias,2008-08-01,15,15
CLIZA,atenciones odontologicas,endodoncias,2008-08-01,29,29
COBIJA,atenciones odontologicas,endodoncias,2008-08-01,15,15
COCHABAMBA,atenciones odontologicas,endodoncias,2008-08-01,1399,1399
COLCAPIRHUA,atenciones odontologicas,endodoncias,2008-08-01,40,40
"COLCHA ""K""",atenciones odontologicas,endodoncias,2008-08-01,7,7
COLOMI,atenciones odontologicas,endodoncias,2008-08-01,3,3
COLPA BELGICA,atenciones odontologicas,endodoncias,2008-08-01,6,6
COLQUECHACA,atenciones odontologicas,endodoncias,2008-08-01,4,4
COLQUIRI,atenciones odontologicas,endodoncias,2008-08-01,10,10
COMANCHE,atenciones odontologicas,endodoncias,2008-08-01,1,1
COMARAPA,atenciones odontologicas,endodoncias,2008-08-01,22,22
COMBAYA,atenciones odontologicas,endodoncias,2008-08-01,5,5
COPACABANA,atenciones odontologicas,endodoncias,2008-08-01,1,1
COROICO,atenciones odontologicas,endodoncias,2008-08-01,35,35
CORQUE,atenciones odontologicas,endodoncias,2008-08-01,6,6
COTAGAITA,atenciones odontologicas,endodoncias,2008-08-01,10,10
COTOCA,atenciones odontologicas,endodoncias,2008-08-01,15,15
CUATRO CAÑADAS,atenciones odontologicas,endodoncias,2008-08-01,4,4
CUEVO,atenciones odontologicas,endodoncias,2008-08-01,1,1
CULPINA,atenciones odontologicas,endodoncias,2008-08-01,4,4
CURAHUARA DE CARANGAS,atenciones odontologicas,endodoncias,2008-08-01,2,2
EL ALTO,atenciones odontologicas,endodoncias,2008-08-01,1029,1029
EL PUENTE(TJA),atenciones odontologicas,endodoncias,2008-08-01,11,11
EL TORNO,atenciones odontologicas,endodoncias,2008-08-01,20,20
ENTRE RIOS,atenciones odontologicas,endodoncias,2008-08-01,17,17
ENTRE RIOS,atenciones odontologicas,endodoncias,2008-08-01,14,14
EUCALIPTUS,atenciones odontologicas,endodoncias,2008-08-01,3,3
FERNANDEZ ALONSO,atenciones odontologicas,endodoncias,2008-08-01,7,7
FILADELFIA,atenciones odontologicas,endodoncias,2008-08-01,1,1
GENERAL SAAVEDRA,atenciones odontologicas,endodoncias,2008-08-01,36,36
GRAL. J.J. PEREZ (CHARAZANI),atenciones odontologicas,endodoncias,2008-08-01,7,7
GUANAY,atenciones odontologicas,endodoncias,2008-08-01,11,11
GUAQUI,atenciones odontologicas,endodoncias,2008-08-01,3,3
GUAYARAMERIN,atenciones odontologicas,endodoncias,2008-08-01,23,23
GUTIERREZ,atenciones odontologicas,endodoncias,2008-08-01,30,30
HUACARETA,atenciones odontologicas,endodoncias,2008-08-01,4,4
HUACAYA (VILLA DE HUACAYA),atenciones odontologicas,endodoncias,2008-08-01,5,5
HUACHACALLA,atenciones odontologicas,endodoncias,2008-08-01,2,2
HUANUNI,atenciones odontologicas,endodoncias,2008-08-01,28,28
HUARACAJE,atenciones odontologicas,endodoncias,2008-08-01,5,5
HUAYLLAMARCA,atenciones odontologicas,endodoncias,2008-08-01,1,1
ICLA,atenciones odontologicas,endodoncias,2008-08-01,21,21
INCAHUASI,atenciones odontologicas,endodoncias,2008-08-01,12,12
IRUPANA (VILLA DE LANZA),atenciones odontologicas,endodoncias,2008-08-01,2,2
JESUS DE MACHACA,atenciones odontologicas,endodoncias,2008-08-01,3,3
LA ASUNTA,atenciones odontologicas,endodoncias,2008-08-01,4,4
LA GUARDIA,atenciones odontologicas,endodoncias,2008-08-01,10,10
LA PAZ,atenciones odontologicas,endodoncias,2008-08-01,1715,1715
LAGUNILLAS,atenciones odontologicas,endodoncias,2008-08-01,6,6
LAJA,atenciones odontologicas,endodoncias,2008-08-01,6,6
LAS CARRERAS,atenciones odontologicas,endodoncias,2008-08-01,11,11
LICOMA PAMPA,atenciones odontologicas,endodoncias,2008-08-01,1,1
LLALLAGUA,atenciones odontologicas,endodoncias,2008-08-01,20,20
MACHACAMARCA,atenciones odontologicas,endodoncias,2008-08-01,15,15
MACHARETI,atenciones odontologicas,endodoncias,2008-08-01,1,1
MAIRANA,atenciones odontologicas,endodoncias,2008-08-01,2,2
MAPIRI,atenciones odontologicas,endodoncias,2008-08-01,31,31
MIZQUE,atenciones odontologicas,endodoncias,2008-08-01,8,8
MOCOMOCO,atenciones odontologicas,endodoncias,2008-08-01,1,1
MOJOCOYA,atenciones odontologicas,endodoncias,2008-08-01,1,1
MONTEAGUDO,atenciones odontologicas,endodoncias,2008-08-01,26,26
MONTERO,atenciones odontologicas,endodoncias,2008-08-01,59,59
MOROCHATA,atenciones odontologicas,endodoncias,2008-08-01,8,8
OCURI,atenciones odontologicas,endodoncias,2008-08-01,8,8
OKINAWA,atenciones odontologicas,endodoncias,2008-08-01,2,2
OMEREQUE,atenciones odontologicas,endodoncias,2008-08-01,7,7
ORURO,atenciones odontologicas,endodoncias,2008-08-01,636,636
PADCAYA,atenciones odontologicas,endodoncias,2008-08-01,19,19
PADILLA,atenciones odontologicas,endodoncias,2008-08-01,6,6
PAILON,atenciones odontologicas,endodoncias,2008-08-01,7,7
PALCA,atenciones odontologicas,endodoncias,2008-08-01,1,1
PAMPA GRANDE,atenciones odontologicas,endodoncias,2008-08-01,22,22
PASORAPA,atenciones odontologicas,endodoncias,2008-08-01,18,18
PAZÑA,atenciones odontologicas,endodoncias,2008-08-01,7,7
POCOATA,atenciones odontologicas,endodoncias,2008-08-01,4,4
POCONA,atenciones odontologicas,endodoncias,2008-08-01,4,4
POOPO,atenciones odontologicas,endodoncias,2008-08-01,13,13
PORCO,atenciones odontologicas,endodoncias,2008-08-01,14,14
POROMA,atenciones odontologicas,endodoncias,2008-08-01,1,1
PORONGO,atenciones odontologicas,endodoncias,2008-08-01,3,3
PORTACHUELO,atenciones odontologicas,endodoncias,2008-08-01,5,5
POTOSI,atenciones odontologicas,endodoncias,2008-08-01,209,209
PRESTO,atenciones odontologicas,endodoncias,2008-08-01,1,1
PUCARA,atenciones odontologicas,endodoncias,2008-08-01,6,6
PUCARANI,atenciones odontologicas,endodoncias,2008-08-01,5,5
PUERTO ACOSTA,atenciones odontologicas,endodoncias,2008-08-01,167,167
PUERTO CARABUCO,atenciones odontologicas,endodoncias,2008-08-01,11,11
PUERTO GONZALO MORENO,atenciones odontologicas,endodoncias,2008-08-01,3,3
PUERTO RICO,atenciones odontologicas,endodoncias,2008-08-01,6,6
PUERTO SUAREZ,atenciones odontologicas,endodoncias,2008-08-01,12,12
PUERTO VILLARROEL,atenciones odontologicas,endodoncias,2008-08-01,111,111
PUNA,atenciones odontologicas,endodoncias,2008-08-01,4,4
PUNATA,atenciones odontologicas,endodoncias,2008-08-01,56,56
QUILLACOLLO,atenciones odontologicas,endodoncias,2008-08-01,98,98
QUIME,atenciones odontologicas,endodoncias,2008-08-01,3,3
QUIRUSILLAS,atenciones odontologicas,endodoncias,2008-08-01,1,1
RAVELO,atenciones odontologicas,endodoncias,2008-08-01,2,2
REYES,atenciones odontologicas,endodoncias,2008-08-01,6,6
RIBERALTA,atenciones odontologicas,endodoncias,2008-08-01,6,6
ROBORE,atenciones odontologicas,endodoncias,2008-08-01,9,9
RURRENABAQUE,atenciones odontologicas,endodoncias,2008-08-01,8,8
SABAYA,atenciones odontologicas,endodoncias,2008-08-01,1,1
SACABA,atenciones odontologicas,endodoncias,2008-08-01,109,109
SACABAMBA,atenciones odontologicas,endodoncias,2008-08-01,2,2
SACACA,atenciones odontologicas,endodoncias,2008-08-01,3,3
SAIPINA,atenciones odontologicas,endodoncias,2008-08-01,7,7
SALINAS DE GARCI MENDOZA,atenciones odontologicas,endodoncias,2008-08-01,3,3
SAMAIPATA,atenciones odontologicas,endodoncias,2008-08-01,9,9
SAN AGUSTIN,atenciones odontologicas,endodoncias,2008-08-01,1,1
SAN ANDRES,atenciones odontologicas,endodoncias,2008-08-01,10,10
SAN ANDRES DE MACHACA,atenciones odontologicas,endodoncias,2008-08-01,11,11
SAN ANTONIO DE LOMERIO,atenciones odontologicas,endodoncias,2008-08-01,3,3
SAN BENITO,atenciones odontologicas,endodoncias,2008-08-01,5,5
SAN BORJA,atenciones odontologicas,endodoncias,2008-08-01,7,7
SAN CARLOS,atenciones odontologicas,endodoncias,2008-08-01,9,9
SAN IGNACIO,atenciones odontologicas,endodoncias,2008-08-01,11,11
SAN IGNACIO DE VELASCO,atenciones odontologicas,endodoncias,2008-08-01,28,28
SAN JAVIER(STC),atenciones odontologicas,endodoncias,2008-08-01,1,1
SAN JUAN DE YAPACANI,atenciones odontologicas,endodoncias,2008-08-01,5,5
SAN JULIAN,atenciones odontologicas,endodoncias,2008-08-01,18,18
SAN LORENZO(TJA),atenciones odontologicas,endodoncias,2008-08-01,135,135
SAN LUCAS,atenciones odontologicas,endodoncias,2008-08-01,5,5
SAN MATIAS,atenciones odontologicas,endodoncias,2008-08-01,24,24
SAN MIGUEL DE VELASCO,atenciones odontologicas,endodoncias,2008-08-01,52,52
SAN PEDRO,atenciones odontologicas,endodoncias,2008-08-01,2,2
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,endodoncias,2008-08-01,2,2
SAN RAFAEL,atenciones odontologicas,endodoncias,2008-08-01,12,12
SAN RAMON,atenciones odontologicas,endodoncias,2008-08-01,7,7
SAN RAMON,atenciones odontologicas,endodoncias,2008-08-01,26,26
SANTA ANA,atenciones odontologicas,endodoncias,2008-08-01,8,8
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,endodoncias,2008-08-01,1254,1254
SANTA ROSA DEL SARA,atenciones odontologicas,endodoncias,2008-08-01,20,20
SANTIAGO DE HUARI,atenciones odontologicas,endodoncias,2008-08-01,11,11
SANTIVAÑES,atenciones odontologicas,endodoncias,2008-08-01,17,17
SANTUARIO DE QUILLACAS,atenciones odontologicas,endodoncias,2008-08-01,3,3
SAPAHAQUI,atenciones odontologicas,endodoncias,2008-08-01,3,3
SICA SICA (VILLA AROMA),atenciones odontologicas,endodoncias,2008-08-01,20,20
SIPE SIPE,atenciones odontologicas,endodoncias,2008-08-01,53,53
SOPACHUY,atenciones odontologicas,endodoncias,2008-08-01,4,4
SORACACHI,atenciones odontologicas,endodoncias,2008-08-01,2,2
SORATA,atenciones odontologicas,endodoncias,2008-08-01,11,11
SUCRE,atenciones odontologicas,endodoncias,2008-08-01,870,870
TACACOMA,atenciones odontologicas,endodoncias,2008-08-01,21,21
TAHUA,atenciones odontologicas,endodoncias,2008-08-01,3,3
TAPACARI,atenciones odontologicas,endodoncias,2008-08-01,2,2
TARABUCO,atenciones odontologicas,endodoncias,2008-08-01,8,8
TARATA,atenciones odontologicas,endodoncias,2008-08-01,10,10
TARIJA,atenciones odontologicas,endodoncias,2008-08-01,605,605
TARVITA,atenciones odontologicas,endodoncias,2008-08-01,6,6
TEOPONTE,atenciones odontologicas,endodoncias,2008-08-01,3,3
TIQUIPAYA,atenciones odontologicas,endodoncias,2008-08-01,38,38
TIRAQUE (CBBA),atenciones odontologicas,endodoncias,2008-08-01,99,99
TOCO,atenciones odontologicas,endodoncias,2008-08-01,18,18
TOLATA,atenciones odontologicas,endodoncias,2008-08-01,4,4
TOLEDO,atenciones odontologicas,endodoncias,2008-08-01,7,7
TOMAVE,atenciones odontologicas,endodoncias,2008-08-01,1,1
TOMINA,atenciones odontologicas,endodoncias,2008-08-01,3,3
TORO TORO,atenciones odontologicas,endodoncias,2008-08-01,12,12
TOTORA(CBBA),atenciones odontologicas,endodoncias,2008-08-01,5,5
TRINIDAD,atenciones odontologicas,endodoncias,2008-08-01,55,55
TUPIZA,atenciones odontologicas,endodoncias,2008-08-01,89,89
TURCO,atenciones odontologicas,endodoncias,2008-08-01,2,2
UNCIA,atenciones odontologicas,endodoncias,2008-08-01,33,33
URIONDO (A. CONCEPCION),atenciones odontologicas,endodoncias,2008-08-01,43,43
URUBICHA,atenciones odontologicas,endodoncias,2008-08-01,7,7
UYUNI,atenciones odontologicas,endodoncias,2008-08-01,16,16
VACAS,atenciones odontologicas,endodoncias,2008-08-01,1,1
VALLEGRANDE,atenciones odontologicas,endodoncias,2008-08-01,107,107
VIACHA,atenciones odontologicas,endodoncias,2008-08-01,7,7
VILA VILA,atenciones odontologicas,endodoncias,2008-08-01,3,3
VILLA MONTES,atenciones odontologicas,endodoncias,2008-08-01,82,82
VILLA RIVERO,atenciones odontologicas,endodoncias,2008-08-01,2,2
VILLA SERRANO,atenciones odontologicas,endodoncias,2008-08-01,8,8
VILLA TUNARI,atenciones odontologicas,endodoncias,2008-08-01,93,93
VILLA VACA GUZMAN (MUYUPAMPA),atenciones odontologicas,endodoncias,2008-08-01,16,16
VILLAZON,atenciones odontologicas,endodoncias,2008-08-01,168,168
VINTO,atenciones odontologicas,endodoncias,2008-08-01,11,11
WARNES,atenciones odontologicas,endodoncias,2008-08-01,20,20
YACUIBA,atenciones odontologicas,endodoncias,2008-08-01,213,213
YAMPARAEZ,atenciones odontologicas,endodoncias,2008-08-01,23,23
YAPACANI,atenciones odontologicas,endodoncias,2008-08-01,6,6
YUNCHARA,atenciones odontologicas,endodoncias,2008-08-01,11,11
ACACIO,atenciones odontologicas,endodoncias,2008-09-01,4,4
ACHACACHI,atenciones odontologicas,endodoncias,2008-09-01,18,18
ACHOCALLA,atenciones odontologicas,endodoncias,2008-09-01,1,1
AIQUILE,atenciones odontologicas,endodoncias,2008-09-01,34,34
ALCALA,atenciones odontologicas,endodoncias,2008-09-01,2,2
ANDAMARCA,atenciones odontologicas,endodoncias,2008-09-01,4,4
ANTEQUERA,atenciones odontologicas,endodoncias,2008-09-01,7,7
ANZALDO,atenciones odontologicas,endodoncias,2008-09-01,8,8
APOLO,atenciones odontologicas,endodoncias,2008-09-01,1,1
ARAMPAMPA,atenciones odontologicas,endodoncias,2008-09-01,3,3
ARANI,atenciones odontologicas,endodoncias,2008-09-01,47,47
ARBIETO,atenciones odontologicas,endodoncias,2008-09-01,8,8
ASCENCION DE GUARAYOS,atenciones odontologicas,endodoncias,2008-09-01,6,6
ATOCHA,atenciones odontologicas,endodoncias,2008-09-01,35,35
AUCAPATA,atenciones odontologicas,endodoncias,2008-09-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,endodoncias,2008-09-01,1,1
AZURDUY,atenciones odontologicas,endodoncias,2008-09-01,12,12
BATALLAS,atenciones odontologicas,endodoncias,2008-09-01,3,3
BAURES,atenciones odontologicas,endodoncias,2008-09-01,2,2
BERMEJO,atenciones odontologicas,endodoncias,2008-09-01,99,99
BETANZOS,atenciones odontologicas,endodoncias,2008-09-01,19,19
BOLIVAR,atenciones odontologicas,endodoncias,2008-09-01,5,5
BOYUIBE,atenciones odontologicas,endodoncias,2008-09-01,11,11
BUENA VISTA,atenciones odontologicas,endodoncias,2008-09-01,1,1
CABEZAS,atenciones odontologicas,endodoncias,2008-09-01,43,43
CAIROMA,atenciones odontologicas,endodoncias,2008-09-01,7,7
CALACOTO,atenciones odontologicas,endodoncias,2008-09-01,5,5
CALAMARCA,atenciones odontologicas,endodoncias,2008-09-01,20,20
CAMARGO,atenciones odontologicas,endodoncias,2008-09-01,20,20
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,endodoncias,2008-09-01,8,8
CAMIRI,atenciones odontologicas,endodoncias,2008-09-01,50,50
CAPINOTA,atenciones odontologicas,endodoncias,2008-09-01,66,66
CAQUIAVIRI,atenciones odontologicas,endodoncias,2008-09-01,1,1
CARACOLLO,atenciones odontologicas,endodoncias,2008-09-01,10,10
CARANAVI,atenciones odontologicas,endodoncias,2008-09-01,2,2
CARAPARI,atenciones odontologicas,endodoncias,2008-09-01,97,97
CARIPUYO,atenciones odontologicas,endodoncias,2008-09-01,2,2
CATACORA,atenciones odontologicas,endodoncias,2008-09-01,2,2
CHALLAPATA,atenciones odontologicas,endodoncias,2008-09-01,17,17
CHARAGUA,atenciones odontologicas,endodoncias,2008-09-01,10,10
CHARAÑA,atenciones odontologicas,endodoncias,2008-09-01,2,2
CHAYANTA,atenciones odontologicas,endodoncias,2008-09-01,30,30
CHOQUE COTA,atenciones odontologicas,endodoncias,2008-09-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,endodoncias,2008-09-01,22,22
CLIZA,atenciones odontologicas,endodoncias,2008-09-01,40,40
COBIJA,atenciones odontologicas,endodoncias,2008-09-01,33,33
COCHABAMBA,atenciones odontologicas,endodoncias,2008-09-01,1306,1306
COLCAPIRHUA,atenciones odontologicas,endodoncias,2008-09-01,41,41
COLOMI,atenciones odontologicas,endodoncias,2008-09-01,5,5
COLPA BELGICA,atenciones odontologicas,endodoncias,2008-09-01,5,5
COLQUECHACA,atenciones odontologicas,endodoncias,2008-09-01,2,2
COLQUENCHA,atenciones odontologicas,endodoncias,2008-09-01,1,1
COLQUIRI,atenciones odontologicas,endodoncias,2008-09-01,5,5
COMANCHE,atenciones odontologicas,endodoncias,2008-09-01,1,1
COMARAPA,atenciones odontologicas,endodoncias,2008-09-01,45,45
COROICO,atenciones odontologicas,endodoncias,2008-09-01,41,41
CORQUE,atenciones odontologicas,endodoncias,2008-09-01,2,2
COTAGAITA,atenciones odontologicas,endodoncias,2008-09-01,33,33
COTOCA,atenciones odontologicas,endodoncias,2008-09-01,12,12
CUATRO CAÑADAS,atenciones odontologicas,endodoncias,2008-09-01,6,6
CUCHUMUELA (V. G. VILLARROEL),atenciones odontologicas,endodoncias,2008-09-01,9,9
CUEVO,atenciones odontologicas,endodoncias,2008-09-01,6,6
CULPINA,atenciones odontologicas,endodoncias,2008-09-01,21,21
CURAHUARA DE CARANGAS,atenciones odontologicas,endodoncias,2008-09-01,5,5
EL ALTO,atenciones odontologicas,endodoncias,2008-09-01,1104,1104
EL PUENTE(STC),atenciones odontologicas,endodoncias,2008-09-01,2,2
EL PUENTE(TJA),atenciones odontologicas,endodoncias,2008-09-01,14,14
EL TORNO,atenciones odontologicas,endodoncias,2008-09-01,22,22
EL VILLAR,atenciones odontologicas,endodoncias,2008-09-01,5,5
ENTRE RIOS,atenciones odontologicas,endodoncias,2008-09-01,11,11
ENTRE RIOS,atenciones odontologicas,endodoncias,2008-09-01,33,33
EUCALIPTUS,atenciones odontologicas,endodoncias,2008-09-01,1,1
FERNANDEZ ALONSO,atenciones odontologicas,endodoncias,2008-09-01,16,16
GENERAL SAAVEDRA,atenciones odontologicas,endodoncias,2008-09-01,36,36
GRAL. J.J. PEREZ (CHARAZANI),atenciones odontologicas,endodoncias,2008-09-01,6,6
GUANAY,atenciones odontologicas,endodoncias,2008-09-01,16,16
GUAQUI,atenciones odontologicas,endodoncias,2008-09-01,4,4
GUAYARAMERIN,atenciones odontologicas,endodoncias,2008-09-01,17,17
GUTIERREZ,atenciones odontologicas,endodoncias,2008-09-01,14,14
HUACARETA,atenciones odontologicas,endodoncias,2008-09-01,2,2
HUACHACALLA,atenciones odontologicas,endodoncias,2008-09-01,9,9
HUANUNI,atenciones odontologicas,endodoncias,2008-09-01,36,36
HUARACAJE,atenciones odontologicas,endodoncias,2008-09-01,8,8
HUAYLLAMARCA,atenciones odontologicas,endodoncias,2008-09-01,5,5
ICLA,atenciones odontologicas,endodoncias,2008-09-01,20,20
INCAHUASI,atenciones odontologicas,endodoncias,2008-09-01,7,7
IRUPANA (VILLA DE LANZA),atenciones odontologicas,endodoncias,2008-09-01,2,2
JESUS DE MACHACA,atenciones odontologicas,endodoncias,2008-09-01,1,1
LA GUARDIA,atenciones odontologicas,endodoncias,2008-09-01,20,20
LA PAZ,atenciones odontologicas,endodoncias,2008-09-01,1899,1899
LAGUNILLAS,atenciones odontologicas,endodoncias,2008-09-01,15,15
LAJA,atenciones odontologicas,endodoncias,2008-09-01,2,2
LAS CARRERAS,atenciones odontologicas,endodoncias,2008-09-01,3,3
LICOMA PAMPA,atenciones odontologicas,endodoncias,2008-09-01,1,1
LLALLAGUA,atenciones odontologicas,endodoncias,2008-09-01,24,24
LLICA,atenciones odontologicas,endodoncias,2008-09-01,1,1
LURIBAY,atenciones odontologicas,endodoncias,2008-09-01,1,1
MACHACAMARCA,atenciones odontologicas,endodoncias,2008-09-01,18,18
MACHARETI,atenciones odontologicas,endodoncias,2008-09-01,4,4
MAGDALENA,atenciones odontologicas,endodoncias,2008-09-01,9,9
MAIRANA,atenciones odontologicas,endodoncias,2008-09-01,8,8
MAPIRI,atenciones odontologicas,endodoncias,2008-09-01,31,31
MIZQUE,atenciones odontologicas,endodoncias,2008-09-01,37,37
MOJOCOYA,atenciones odontologicas,endodoncias,2008-09-01,1,1
MONTEAGUDO,atenciones odontologicas,endodoncias,2008-09-01,16,16
MONTERO,atenciones odontologicas,endodoncias,2008-09-01,90,90
MOROCHATA,atenciones odontologicas,endodoncias,2008-09-01,3,3
OCURI,atenciones odontologicas,endodoncias,2008-09-01,12,12
OKINAWA,atenciones odontologicas,endodoncias,2008-09-01,3,3
OMEREQUE,atenciones odontologicas,endodoncias,2008-09-01,7,7
ORURO,atenciones odontologicas,endodoncias,2008-09-01,829,829
PADCAYA,atenciones odontologicas,endodoncias,2008-09-01,13,13
PADILLA,atenciones odontologicas,endodoncias,2008-09-01,2,2
PAILON,atenciones odontologicas,endodoncias,2008-09-01,5,5
PALCA,atenciones odontologicas,endodoncias,2008-09-01,1,1
PAMPA AULLAGAS,atenciones odontologicas,endodoncias,2008-09-01,4,4
PAMPA GRANDE,atenciones odontologicas,endodoncias,2008-09-01,8,8
PATACAMAYA,atenciones odontologicas,endodoncias,2008-09-01,2,2
PAZÑA,atenciones odontologicas,endodoncias,2008-09-01,11,11
POCOATA,atenciones odontologicas,endodoncias,2008-09-01,1,1
POCONA,atenciones odontologicas,endodoncias,2008-09-01,5,5
POOPO,atenciones odontologicas,endodoncias,2008-09-01,9,9
PORCO,atenciones odontologicas,endodoncias,2008-09-01,6,6
POROMA,atenciones odontologicas,endodoncias,2008-09-01,1,1
PORONGO,atenciones odontologicas,endodoncias,2008-09-01,1,1
PORTACHUELO,atenciones odontologicas,endodoncias,2008-09-01,13,13
POSTRER VALLE,atenciones odontologicas,endodoncias,2008-09-01,1,1
POTOSI,atenciones odontologicas,endodoncias,2008-09-01,247,247
PRESTO,atenciones odontologicas,endodoncias,2008-09-01,2,2
PUCARA,atenciones odontologicas,endodoncias,2008-09-01,1,1
PUCARANI,atenciones odontologicas,endodoncias,2008-09-01,5,5
PUERTO ACOSTA,atenciones odontologicas,endodoncias,2008-09-01,9,9
PUERTO CARABUCO,atenciones odontologicas,endodoncias,2008-09-01,15,15
PUERTO GONZALO MORENO,atenciones odontologicas,endodoncias,2008-09-01,1,1
PUERTO QUIJARRO,atenciones odontologicas,endodoncias,2008-09-01,2,2
PUERTO RICO,atenciones odontologicas,endodoncias,2008-09-01,5,5
PUERTO SUAREZ,atenciones odontologicas,endodoncias,2008-09-01,13,13
PUERTO VILLARROEL,atenciones odontologicas,endodoncias,2008-09-01,62,62
PUNA,atenciones odontologicas,endodoncias,2008-09-01,2,2
PUNATA,atenciones odontologicas,endodoncias,2008-09-01,122,122
QUILLACOLLO,atenciones odontologicas,endodoncias,2008-09-01,85,85
QUIME,atenciones odontologicas,endodoncias,2008-09-01,7,7
QUIRUSILLAS,atenciones odontologicas,endodoncias,2008-09-01,2,2
RAVELO,atenciones odontologicas,endodoncias,2008-09-01,8,8
REYES,atenciones odontologicas,endodoncias,2008-09-01,21,21
RIBERALTA,atenciones odontologicas,endodoncias,2008-09-01,26,26
ROBORE,atenciones odontologicas,endodoncias,2008-09-01,27,27
RURRENABAQUE,atenciones odontologicas,endodoncias,2008-09-01,6,6
SABAYA,atenciones odontologicas,endodoncias,2008-09-01,4,4
SACABA,atenciones odontologicas,endodoncias,2008-09-01,139,139
SACABAMBA,atenciones odontologicas,endodoncias,2008-09-01,4,4
SAIPINA,atenciones odontologicas,endodoncias,2008-09-01,10,10
SALINAS DE GARCI MENDOZA,atenciones odontologicas,endodoncias,2008-09-01,2,2
SAMAIPATA,atenciones odontologicas,endodoncias,2008-09-01,33,33
SAN ANDRES DE MACHACA,atenciones odontologicas,endodoncias,2008-09-01,16,16
SAN ANTONIO DE LOMERIO,atenciones odontologicas,endodoncias,2008-09-01,5,5
SAN BENITO,atenciones odontologicas,endodoncias,2008-09-01,15,15
SAN BORJA,atenciones odontologicas,endodoncias,2008-09-01,16,16
SAN BUENA VENTURA,atenciones odontologicas,endodoncias,2008-09-01,36,36
