municipality,group,variable,month,Consultas repetidas en menores de 5 años,TOTAL
POOPO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,10,10
PORCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,28,28
PORONGO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,6,6
PORTACHUELO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,19,19
POTOSI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,318,318
PUCARA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,2,2
PUCARANI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,12,12
PUERTO ACOSTA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,1,1
PUERTO GONZALO MORENO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,12,12
PUERTO PEREZ,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,2,2
PUERTO SUAREZ,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,15,15
PUERTO VILLARROEL,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,16,16
PUNA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,1,1
PUNATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,18,18
QUIABAYA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,2,2
QUILLACOLLO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,355,355
QUIME,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,13,13
QUIRUSILLAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,3,3
RAVELO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,3,3
REYES,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,15,15
RIBERALTA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,22,22
ROBORE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,13,13
RURRENABAQUE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,14,14
SABAYA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,3,3
SACABA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,198,198
SALINAS DE GARCI MENDOZA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,169,169
SAMAIPATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,1,1
SAN ANDRES DE MACHACA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,1,1
SAN BENITO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,2,2
SAN IGNACIO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,57,57
SAN IGNACIO DE VELASCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,28,28
SAN JAVIER(STC),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,10,10
SAN JUAN DE YAPACANI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,6,6
SAN JULIAN,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,61,61
SAN LORENZO(TJA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,6,6
SAN LUCAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,1,1
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,2,2
SAN PEDRO DE CURAHUARA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,13,13
SAN PEDRO DE TIQUINA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,1,1
SAN RAFAEL,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,10,10
SAN RAMON,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,50,50
SANTA ANA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,110,110
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,730,730
SANTA ROSA DEL SARA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,3,3
SANTIAGO DE HUARI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,34,34
SANTUARIO DE QUILLACAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,7,7
SAPAHAQUI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,15,15
SICA SICA (VILLA AROMA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,3,3
SICAYA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,1,1
SIPE SIPE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,53,53
SOPACHUY,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,2,2
SORACACHI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,3,3
SORATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,5,5
SUCRE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,408,408
TACACOMA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,4,4
TAPACARI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,2,2
TARATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,2,2
TARIJA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,127,127
TARVITA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,2,2
TEOPONTE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,1,1
TINGUIPAYA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,6,6
TIQUIPAYA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,200,200
TIRAQUE (CBBA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,22,22
TOCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,8,8
TOLATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,8,8
TOLEDO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,7,7
TOMINA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,52,52
TORO TORO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,8,8
TOTORA(CBBA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,11,11
TRINIDAD,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,82,82
TUPIZA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,8,8
UNCIA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,15,15
URIONDO (A. CONCEPCION),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,4,4
URUBICHA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,16,16
UYUNI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,4,4
VACAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,16,16
VALLEGRANDE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,26,26
VIACHA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,49,49
VILLA RIVERO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,2,2
VILLA SERRANO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,28,28
VILLA TUNARI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,66,66
VILLA VACA GUZMAN (MUYUPAMPA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,6,6
VILLAZON,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,57,57
VINTO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,8,8
VITICHI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,4,4
WALDO BALLIVIAN,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,1,1
WARNES,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,21,21
YACUIBA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,29,29
YAPACANI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,13,13
YOTALA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,2,2
ZUDAÑEZ,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-02-01,1,1
ACHACACHI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,3,3
ACHOCALLA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,228,228
AIQUILE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,23,23
ANCORAIMES,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,5,5
ANDAMARCA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,4,4
ANTEQUERA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,4,4
APOLO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,1,1
ARANI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,13,13
ARQUE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,1,1
ASCENCION DE GUARAYOS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,3,3
ATOCHA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,33,33
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,9,9
BERMEJO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,11,11
BETANZOS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,29,29
BOYUIBE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,1,1
BUENA VISTA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,3,3
CABEZAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,37,37
"CAIZA ""D""",atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,1,1
CALAMARCA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,5,5
CAMARGO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,51,51
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,2,2
CAMIRI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,56,56
CAPINOTA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,48,48
CARACOLLO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,40,40
CARANAVI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,3,3
CARIPUYO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,2,2
CHALLAPATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,13,13
CHARAGUA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,3,3
CHAYANTA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,24,24
CLIZA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,50,50
COBIJA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,226,226
COCHABAMBA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,1377,1377
COLCAPIRHUA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,111,111
"COLCHA ""K""",atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,4,4
COLOMI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,7,7
COLPA BELGICA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,8,8
COLQUECHACA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,22,22
COLQUENCHA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,2,2
COLQUIRI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,41,41
COMARAPA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,6,6
COPACABANA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,1,1
CORIPATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,39,39
COROICO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,9,9
CORQUE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,3,3
COTAGAITA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,20,20
COTOCA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,20,20
CUATRO CAÑADAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,119,119
CUEVO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,2,2
CULPINA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,7,7
EL ALTO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,832,832
EL PUENTE(TJA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,1,1
EL TORNO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,10,10
ENTRE RIOS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,4,4
ENTRE RIOS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,38,38
EUCALIPTUS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,15,15
FERNANDEZ ALONSO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,12,12
GENERAL SAAVEDRA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,9,9
GUAYARAMERIN,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,15,15
HUACARETA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,1,1
HUACHACALLA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,1,1
HUANUNI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,42,42
HUARACAJE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,4,4
HUAYLLAMARCA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,8,8
INCAHUASI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,16,16
INQUISIVI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,1,1
IRUPANA (VILLA DE LANZA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,12,12
LA ASUNTA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,5,5
LA GUARDIA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,21,21
LA PAZ,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,1622,1622
LAGUNILLAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,18,18
LAJA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,3,3
LLALLAGUA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,48,48
LURIBAY,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,5,5
MACHACAMARCA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,9,9
MAGDALENA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,4,4
MAIRANA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,1,1
MAPIRI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,4,4
MECAPACA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,11,11
MONTEAGUDO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,2,2
MONTERO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,22,22
MOROCHATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,15,15
OKINAWA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,9,9
OMEREQUE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,4,4
ORURO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,736,736
PADCAYA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,3,3
PADILLA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,7,7
PAILON,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,11,11
PALCA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,4,4
PAMPA AULLAGAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,4,4
PAPEL PAMPA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,1,1
PATACAMAYA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,1,1
PAZÑA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,3,3
PELECHUCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,1,1
POOPO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,10,10
PORCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-03-01,23,23
