municipality,group,variable,month,Consultas nuevas en personas de 5 años y más,TOTAL
YOCALLA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-01-01,34,34
YOTALA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-01-01,65,65
YUNCHARA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-01-01,104,104
ZUDAÑEZ,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-01-01,116,116
ACACIO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,40,40
ACHACACHI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,305,305
ACHOCALLA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,626,626
AIQUILE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,83,83
ALALAY,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,2,2
ALCALA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,154,154
ANCORAIMES,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,89,89
ANDAMARCA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,150,150
ANTEQUERA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,67,67
ANZALDO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,37,37
APOLO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,71,71
ARANI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,3,3
ARBIETO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,10,10
ARQUE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,93,93
ASCENCION DE GUARAYOS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,79,79
ATOCHA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,656,656
AUCAPATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,51,51
AYATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,29,29
AYO AYO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,162,162
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,206,206
AZURDUY,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,80,80
BATALLAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,197,197
BAURES,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,152,152
BELEN DE URMIRI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,34,34
BERMEJO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,576,576
BETANZOS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,50,50
BOLPEBRA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,31,31
BOYUIBE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,117,117
BUENA VISTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,112,112
CABEZAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,122,122
CAIROMA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,342,342
"CAIZA ""D""",atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,115,115
CAJUATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,45,45
CALACOTO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,59,59
CALAMARCA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,134,134
CAMARGO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,138,138
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,17,17
CAMIRI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,794,794
CAPINOTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,257,257
CAQUIAVIRI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,25,25
CARACOLLO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,303,303
CARANAVI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,267,267
CARAPARI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,490,490
CARIPUYO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,15,15
CATACORA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,10,10
CHALLAPATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,377,377
CHARAGUA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,389,389
CHARAÑA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,36,36
CHAYANTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,68,68
CHIMORE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,93,93
CHOQUE COTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,8,8
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,160,160
CHUMA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,130,130
CLIZA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,204,204
COBIJA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,667,667
COCHABAMBA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,5111,5111
COIPASA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,11,11
COLCAPIRHUA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,143,143
"COLCHA ""K""",atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,25,25
COLLANA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,89,89
COLOMI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,69,69
COLPA BELGICA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,207,207
COLQUECHACA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,117,117
COLQUENCHA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,44,44
COLQUIRI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,123,123
COMANCHE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,75,75
COMARAPA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,233,233
COMBAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,3,3
CONCEPCION,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,75,75
COPACABANA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,118,118
CORIPATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,127,127
CORO CORO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,69,69
COROICO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,183,183
CORQUE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,34,34
COTAGAITA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,144,144
COTOCA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,202,202
CUCHUMUELA (V. G. VILLARROEL),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,32,32
CUEVO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,66,66
CULPINA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,104,104
CURAHUARA DE CARANGAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,110,110
CURVA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,12,12
DESAGUADERO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,155,155
EL ALTO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,9055,9055
EL PUENTE(STC),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,63,63
EL PUENTE(TJA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,348,348
EL TORNO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,127,127
EL VILLAR,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,18,18
ENTRE RIOS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,41,41
ENTRE RIOS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,362,362
EUCALIPTUS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,51,51
EXALTACION,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,138,138
FERNANDEZ ALONSO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,184,184
FILADELFIA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,67,67
GENERAL SAAVEDRA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,61,61
GRAL. J.J. PEREZ (CHARAZANI),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,217,217
GUANAY,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,120,120
GUAQUI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,129,129
GUAYARAMERIN,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,435,435
GUTIERREZ,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,140,140
HUACARETA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,103,103
HUACAYA (VILLA DE HUACAYA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,51,51
HUACHACALLA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,52,52
HUANUNI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,247,247
HUARACAJE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,30,30
HUAYLLAMARCA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,15,15
ICHOCA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,16,16
ICLA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,74,74
INCAHUASI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,123,123
INQUISIVI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,261,261
IRUPANA (VILLA DE LANZA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,129,129
IXIAMAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,133,133
JESUS DE MACHACA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,173,173
LA ASUNTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,89,89
LA GUARDIA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,314,314
LA PAZ,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,14672,14672
LAGUNILLAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,73,73
LAJA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,166,166
LICOMA PAMPA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,86,86
LLALLAGUA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,66,66
LLICA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,149,149
LURIBAY,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,62,62
MACHACAMARCA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,158,158
MACHARETI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,114,114
MAGDALENA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,117,117
MAIRANA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,79,79
MALLA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,16,16
MAPIRI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,255,255
MECAPACA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,375,375
MINEROS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,67,67
MIZQUE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,70,70
MOCOMOCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,237,237
MOJOCOYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,64,64
MONTEAGUDO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,323,323
MONTERO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,986,986
MORO MORO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,27,27
MOROCHATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,124,124
OCURI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,117,117
OKINAWA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,110,110
OMEREQUE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,32,32
ORURO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,4025,4025
PADCAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,241,241
PADILLA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,78,78
PAILON,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,173,173
PALCA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,223,223
PALOS BLANCOS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,237,237
PAMPA AULLAGAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,34,34
PAPEL PAMPA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,16,16
PASORAPA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,46,46
PATACAMAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,76,76
PAZÑA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,66,66
PELECHUCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,73,73
POCOATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,119,119
POCONA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,22,22
POOPO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,124,124
PORCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,44,44
POROMA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,53,53
PORONGO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,210,210
PORTACHUELO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,120,120
PORVENIR,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,37,37
POSTRER VALLE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,56,56
POTOSI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,1302,1302
PRESTO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,56,56
PUCARA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,63,63
PUCARANI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,282,282
PUERTO ACOSTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,145,145
PUERTO CARABUCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,113,113
PUERTO PEREZ,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,9,9
PUERTO QUIJARRO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,296,296
PUERTO RICO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,65,65
PUERTO SUAREZ,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,207,207
PUERTO VILLARROEL,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,126,126
PUNA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,160,160
PUNATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,810,810
QUIABAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-02-01,52,52
