municipality,group,variable,month,Periodoncias,TOTAL
SAN MATIAS,atenciones odontologicas,periodoncias,2008-08-01,7,7
SAN MIGUEL DE VELASCO,atenciones odontologicas,periodoncias,2008-08-01,3,3
SAN PEDRO,atenciones odontologicas,periodoncias,2008-08-01,1,1
SAN PEDRO DE CURAHUARA,atenciones odontologicas,periodoncias,2008-08-01,2,2
SAN RAFAEL,atenciones odontologicas,periodoncias,2008-08-01,68,68
SAN RAMON,atenciones odontologicas,periodoncias,2008-08-01,11,11
SANTA ANA,atenciones odontologicas,periodoncias,2008-08-01,1,1
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,periodoncias,2008-08-01,1414,1414
SANTA ROSA,atenciones odontologicas,periodoncias,2008-08-01,3,3
SANTA ROSA DEL SARA,atenciones odontologicas,periodoncias,2008-08-01,19,19
SANTIAGO DE HUARI,atenciones odontologicas,periodoncias,2008-08-01,7,7
SANTUARIO DE QUILLACAS,atenciones odontologicas,periodoncias,2008-08-01,1,1
SENA,atenciones odontologicas,periodoncias,2008-08-01,4,4
SICA SICA (VILLA AROMA),atenciones odontologicas,periodoncias,2008-08-01,74,74
SIPE SIPE,atenciones odontologicas,periodoncias,2008-08-01,20,20
SOPACHUY,atenciones odontologicas,periodoncias,2008-08-01,5,5
SORACACHI,atenciones odontologicas,periodoncias,2008-08-01,1,1
SORATA,atenciones odontologicas,periodoncias,2008-08-01,48,48
SUCRE,atenciones odontologicas,periodoncias,2008-08-01,416,416
TACACOMA,atenciones odontologicas,periodoncias,2008-08-01,3,3
TACOPAYA,atenciones odontologicas,periodoncias,2008-08-01,2,2
TAHUA,atenciones odontologicas,periodoncias,2008-08-01,4,4
TAPACARI,atenciones odontologicas,periodoncias,2008-08-01,1,1
TARABUCO,atenciones odontologicas,periodoncias,2008-08-01,9,9
TARACO,atenciones odontologicas,periodoncias,2008-08-01,3,3
TARATA,atenciones odontologicas,periodoncias,2008-08-01,30,30
TARIJA,atenciones odontologicas,periodoncias,2008-08-01,156,156
TARVITA,atenciones odontologicas,periodoncias,2008-08-01,59,59
TIQUIPAYA,atenciones odontologicas,periodoncias,2008-08-01,149,149
TIRAQUE (CBBA),atenciones odontologicas,periodoncias,2008-08-01,82,82
TOCO,atenciones odontologicas,periodoncias,2008-08-01,1,1
TOLATA,atenciones odontologicas,periodoncias,2008-08-01,4,4
TOLEDO,atenciones odontologicas,periodoncias,2008-08-01,3,3
TOMINA,atenciones odontologicas,periodoncias,2008-08-01,22,22
TORO TORO,atenciones odontologicas,periodoncias,2008-08-01,13,13
TRINIDAD,atenciones odontologicas,periodoncias,2008-08-01,87,87
TUPIZA,atenciones odontologicas,periodoncias,2008-08-01,9,9
TURCO,atenciones odontologicas,periodoncias,2008-08-01,2,2
UNCIA,atenciones odontologicas,periodoncias,2008-08-01,18,18
URIONDO (A. CONCEPCION),atenciones odontologicas,periodoncias,2008-08-01,130,130
UYUNI,atenciones odontologicas,periodoncias,2008-08-01,32,32
VACAS,atenciones odontologicas,periodoncias,2008-08-01,7,7
VALLEGRANDE,atenciones odontologicas,periodoncias,2008-08-01,3,3
VIACHA,atenciones odontologicas,periodoncias,2008-08-01,37,37
VILA VILA,atenciones odontologicas,periodoncias,2008-08-01,9,9
VILLA MONTES,atenciones odontologicas,periodoncias,2008-08-01,15,15
VILLA RIVERO,atenciones odontologicas,periodoncias,2008-08-01,4,4
VILLA SERRANO,atenciones odontologicas,periodoncias,2008-08-01,8,8
VILLA TUNARI,atenciones odontologicas,periodoncias,2008-08-01,148,148
VILLAZON,atenciones odontologicas,periodoncias,2008-08-01,40,40
WARNES,atenciones odontologicas,periodoncias,2008-08-01,51,51
YACUIBA,atenciones odontologicas,periodoncias,2008-08-01,201,201
YAPACANI,atenciones odontologicas,periodoncias,2008-08-01,17,17
YOCALLA,atenciones odontologicas,periodoncias,2008-08-01,6,6
YUNCHARA,atenciones odontologicas,periodoncias,2008-08-01,3,3
ACACIO,atenciones odontologicas,periodoncias,2008-09-01,155,155
ACHACACHI,atenciones odontologicas,periodoncias,2008-09-01,1,1
ACHOCALLA,atenciones odontologicas,periodoncias,2008-09-01,5,5
AIQUILE,atenciones odontologicas,periodoncias,2008-09-01,18,18
ALALAY,atenciones odontologicas,periodoncias,2008-09-01,81,81
ALCALA,atenciones odontologicas,periodoncias,2008-09-01,98,98
ANCORAIMES,atenciones odontologicas,periodoncias,2008-09-01,5,5
ANDAMARCA,atenciones odontologicas,periodoncias,2008-09-01,9,9
ANZALDO,atenciones odontologicas,periodoncias,2008-09-01,3,3
ARAMPAMPA,atenciones odontologicas,periodoncias,2008-09-01,1,1
ARANI,atenciones odontologicas,periodoncias,2008-09-01,163,163
ARBIETO,atenciones odontologicas,periodoncias,2008-09-01,11,11
ASCENCION DE GUARAYOS,atenciones odontologicas,periodoncias,2008-09-01,20,20
ATOCHA,atenciones odontologicas,periodoncias,2008-09-01,3,3
AUCAPATA,atenciones odontologicas,periodoncias,2008-09-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,periodoncias,2008-09-01,4,4
BATALLAS,atenciones odontologicas,periodoncias,2008-09-01,1,1
BAURES,atenciones odontologicas,periodoncias,2008-09-01,1,1
BERMEJO,atenciones odontologicas,periodoncias,2008-09-01,32,32
BETANZOS,atenciones odontologicas,periodoncias,2008-09-01,4,4
BOLIVAR,atenciones odontologicas,periodoncias,2008-09-01,1,1
BOYUIBE,atenciones odontologicas,periodoncias,2008-09-01,3,3
BUENA VISTA,atenciones odontologicas,periodoncias,2008-09-01,3,3
CABEZAS,atenciones odontologicas,periodoncias,2008-09-01,36,36
CAIROMA,atenciones odontologicas,periodoncias,2008-09-01,1,1
CALAMARCA,atenciones odontologicas,periodoncias,2008-09-01,4,4
CAMARGO,atenciones odontologicas,periodoncias,2008-09-01,1,1
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,periodoncias,2008-09-01,2,2
CAMIRI,atenciones odontologicas,periodoncias,2008-09-01,36,36
CAPINOTA,atenciones odontologicas,periodoncias,2008-09-01,21,21
CARACOLLO,atenciones odontologicas,periodoncias,2008-09-01,22,22
CARANAVI,atenciones odontologicas,periodoncias,2008-09-01,48,48
CARAPARI,atenciones odontologicas,periodoncias,2008-09-01,11,11
CARIPUYO,atenciones odontologicas,periodoncias,2008-09-01,8,8
CARMEN RIVERO TORREZ,atenciones odontologicas,periodoncias,2008-09-01,18,18
CHALLAPATA,atenciones odontologicas,periodoncias,2008-09-01,14,14
CHARAGUA,atenciones odontologicas,periodoncias,2008-09-01,10,10
CHARAÑA,atenciones odontologicas,periodoncias,2008-09-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,periodoncias,2008-09-01,1,1
CHUMA,atenciones odontologicas,periodoncias,2008-09-01,3,3
CLIZA,atenciones odontologicas,periodoncias,2008-09-01,54,54
COBIJA,atenciones odontologicas,periodoncias,2008-09-01,21,21
COCHABAMBA,atenciones odontologicas,periodoncias,2008-09-01,1610,1610
COLCAPIRHUA,atenciones odontologicas,periodoncias,2008-09-01,36,36
COLOMI,atenciones odontologicas,periodoncias,2008-09-01,4,4
COLPA BELGICA,atenciones odontologicas,periodoncias,2008-09-01,10,10
COLQUIRI,atenciones odontologicas,periodoncias,2008-09-01,2,2
COMANCHE,atenciones odontologicas,periodoncias,2008-09-01,4,4
COMARAPA,atenciones odontologicas,periodoncias,2008-09-01,12,12
COMBAYA,atenciones odontologicas,periodoncias,2008-09-01,21,21
CONCEPCION,atenciones odontologicas,periodoncias,2008-09-01,23,23
COROICO,atenciones odontologicas,periodoncias,2008-09-01,10,10
CORQUE,atenciones odontologicas,periodoncias,2008-09-01,1,1
COTAGAITA,atenciones odontologicas,periodoncias,2008-09-01,27,27
COTOCA,atenciones odontologicas,periodoncias,2008-09-01,5,5
CUATRO CAÑADAS,atenciones odontologicas,periodoncias,2008-09-01,5,5
CUCHUMUELA (V. G. VILLARROEL),atenciones odontologicas,periodoncias,2008-09-01,7,7
CUEVO,atenciones odontologicas,periodoncias,2008-09-01,1,1
CULPINA,atenciones odontologicas,periodoncias,2008-09-01,2,2
CURAHUARA DE CARANGAS,atenciones odontologicas,periodoncias,2008-09-01,1,1
EL ALTO,atenciones odontologicas,periodoncias,2008-09-01,758,758
EL PUENTE(STC),atenciones odontologicas,periodoncias,2008-09-01,2,2
EL PUENTE(TJA),atenciones odontologicas,periodoncias,2008-09-01,24,24
EL TORNO,atenciones odontologicas,periodoncias,2008-09-01,37,37
EL VILLAR,atenciones odontologicas,periodoncias,2008-09-01,73,73
ENTRE RIOS,atenciones odontologicas,periodoncias,2008-09-01,6,6
ENTRE RIOS,atenciones odontologicas,periodoncias,2008-09-01,140,140
EUCALIPTUS,atenciones odontologicas,periodoncias,2008-09-01,3,3
FERNANDEZ ALONSO,atenciones odontologicas,periodoncias,2008-09-01,18,18
FILADELFIA,atenciones odontologicas,periodoncias,2008-09-01,1,1
GENERAL SAAVEDRA,atenciones odontologicas,periodoncias,2008-09-01,6,6
GUAQUI,atenciones odontologicas,periodoncias,2008-09-01,20,20
GUAYARAMERIN,atenciones odontologicas,periodoncias,2008-09-01,20,20
GUTIERREZ,atenciones odontologicas,periodoncias,2008-09-01,7,7
HUACARETA,atenciones odontologicas,periodoncias,2008-09-01,1,1
HUACAYA (VILLA DE HUACAYA),atenciones odontologicas,periodoncias,2008-09-01,3,3
HUACHACALLA,atenciones odontologicas,periodoncias,2008-09-01,3,3
HUANUNI,atenciones odontologicas,periodoncias,2008-09-01,28,28
HUARACAJE,atenciones odontologicas,periodoncias,2008-09-01,30,30
HUAYLLAMARCA,atenciones odontologicas,periodoncias,2008-09-01,1,1
ICLA,atenciones odontologicas,periodoncias,2008-09-01,9,9
INCAHUASI,atenciones odontologicas,periodoncias,2008-09-01,5,5
IRUPANA (VILLA DE LANZA),atenciones odontologicas,periodoncias,2008-09-01,9,9
JESUS DE MACHACA,atenciones odontologicas,periodoncias,2008-09-01,2,2
LA GUARDIA,atenciones odontologicas,periodoncias,2008-09-01,26,26
LA PAZ,atenciones odontologicas,periodoncias,2008-09-01,1270,1270
LAGUNILLAS,atenciones odontologicas,periodoncias,2008-09-01,10,10
LICOMA PAMPA,atenciones odontologicas,periodoncias,2008-09-01,1,1
LLALLAGUA,atenciones odontologicas,periodoncias,2008-09-01,12,12
LLICA,atenciones odontologicas,periodoncias,2008-09-01,4,4
LURIBAY,atenciones odontologicas,periodoncias,2008-09-01,4,4
MACHACAMARCA,atenciones odontologicas,periodoncias,2008-09-01,2,2
MACHARETI,atenciones odontologicas,periodoncias,2008-09-01,4,4
MAGDALENA,atenciones odontologicas,periodoncias,2008-09-01,1,1
MAIRANA,atenciones odontologicas,periodoncias,2008-09-01,22,22
MAPIRI,atenciones odontologicas,periodoncias,2008-09-01,1,1
MOJOCOYA,atenciones odontologicas,periodoncias,2008-09-01,3,3
MONTEAGUDO,atenciones odontologicas,periodoncias,2008-09-01,2,2
MONTERO,atenciones odontologicas,periodoncias,2008-09-01,108,108
MOROCHATA,atenciones odontologicas,periodoncias,2008-09-01,6,6
OCURI,atenciones odontologicas,periodoncias,2008-09-01,5,5
OKINAWA,atenciones odontologicas,periodoncias,2008-09-01,14,14
OMEREQUE,atenciones odontologicas,periodoncias,2008-09-01,19,19
ORURO,atenciones odontologicas,periodoncias,2008-09-01,175,175
PADILLA,atenciones odontologicas,periodoncias,2008-09-01,10,10
PAILON,atenciones odontologicas,periodoncias,2008-09-01,16,16
PALCA,atenciones odontologicas,periodoncias,2008-09-01,3,3
PAMPA GRANDE,atenciones odontologicas,periodoncias,2008-09-01,8,8
PASORAPA,atenciones odontologicas,periodoncias,2008-09-01,1,1
PATACAMAYA,atenciones odontologicas,periodoncias,2008-09-01,1,1
PAZÑA,atenciones odontologicas,periodoncias,2008-09-01,4,4
POCONA,atenciones odontologicas,periodoncias,2008-09-01,3,3
POJO (CBBA),atenciones odontologicas,periodoncias,2008-09-01,7,7
POOPO,atenciones odontologicas,periodoncias,2008-09-01,3,3
PORCO,atenciones odontologicas,periodoncias,2008-09-01,2,2
PORONGO,atenciones odontologicas,periodoncias,2008-09-01,53,53
PORTACHUELO,atenciones odontologicas,periodoncias,2008-09-01,6,6
PORVENIR,atenciones odontologicas,periodoncias,2008-09-01,1,1
POTOSI,atenciones odontologicas,periodoncias,2008-09-01,123,123
PUCARA,atenciones odontologicas,periodoncias,2008-09-01,1,1
PUCARANI,atenciones odontologicas,periodoncias,2008-09-01,12,12
PUERTO ACOSTA,atenciones odontologicas,periodoncias,2008-09-01,10,10
PUERTO CARABUCO,atenciones odontologicas,periodoncias,2008-09-01,2,2
PUERTO RICO,atenciones odontologicas,periodoncias,2008-09-01,29,29
PUERTO SUAREZ,atenciones odontologicas,periodoncias,2008-09-01,2,2
PUERTO VILLARROEL,atenciones odontologicas,periodoncias,2008-09-01,14,14
PUNA,atenciones odontologicas,periodoncias,2008-09-01,3,3
PUNATA,atenciones odontologicas,periodoncias,2008-09-01,271,271
QUILLACOLLO,atenciones odontologicas,periodoncias,2008-09-01,55,55
QUIME,atenciones odontologicas,periodoncias,2008-09-01,30,30
QUIRUSILLAS,atenciones odontologicas,periodoncias,2008-09-01,3,3
REYES,atenciones odontologicas,periodoncias,2008-09-01,10,10
RIBERALTA,atenciones odontologicas,periodoncias,2008-09-01,139,139
ROBORE,atenciones odontologicas,periodoncias,2008-09-01,22,22
RURRENABAQUE,atenciones odontologicas,periodoncias,2008-09-01,78,78
SACABA,atenciones odontologicas,periodoncias,2008-09-01,224,224
SACABAMBA,atenciones odontologicas,periodoncias,2008-09-01,18,18
SACACA,atenciones odontologicas,periodoncias,2008-09-01,1,1
SAIPINA,atenciones odontologicas,periodoncias,2008-09-01,2,2
SALINAS DE GARCI MENDOZA,atenciones odontologicas,periodoncias,2008-09-01,1,1
SAMAIPATA,atenciones odontologicas,periodoncias,2008-09-01,9,9
SAN AGUSTIN,atenciones odontologicas,periodoncias,2008-09-01,1,1
SAN ANDRES DE MACHACA,atenciones odontologicas,periodoncias,2008-09-01,2,2
SAN BORJA,atenciones odontologicas,periodoncias,2008-09-01,28,28
SAN BUENA VENTURA,atenciones odontologicas,periodoncias,2008-09-01,2,2
SAN CARLOS,atenciones odontologicas,periodoncias,2008-09-01,40,40
SAN IGNACIO,atenciones odontologicas,periodoncias,2008-09-01,1,1
SAN IGNACIO DE VELASCO,atenciones odontologicas,periodoncias,2008-09-01,15,15
SAN JAVIER(STC),atenciones odontologicas,periodoncias,2008-09-01,5,5
SAN JUAN DE YAPACANI,atenciones odontologicas,periodoncias,2008-09-01,2,2
SAN LORENZO(TJA),atenciones odontologicas,periodoncias,2008-09-01,227,227
SAN LUCAS,atenciones odontologicas,periodoncias,2008-09-01,9,9
SAN MATIAS,atenciones odontologicas,periodoncias,2008-09-01,2,2
SAN MIGUEL DE VELASCO,atenciones odontologicas,periodoncias,2008-09-01,10,10
SAN PEDRO,atenciones odontologicas,periodoncias,2008-09-01,2,2
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,periodoncias,2008-09-01,3,3
SAN PEDRO DE CURAHUARA,atenciones odontologicas,periodoncias,2008-09-01,2,2
SAN PEDRO DE TIQUINA,atenciones odontologicas,periodoncias,2008-09-01,1,1
SAN RAFAEL,atenciones odontologicas,periodoncias,2008-09-01,80,80
SAN RAMON,atenciones odontologicas,periodoncias,2008-09-01,12,12
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,periodoncias,2008-09-01,1791,1791
SANTA ROSA DEL SARA,atenciones odontologicas,periodoncias,2008-09-01,149,149
SANTIAGO DE HUARI,atenciones odontologicas,periodoncias,2008-09-01,6,6
SANTUARIO DE QUILLACAS,atenciones odontologicas,periodoncias,2008-09-01,3,3
SAPAHAQUI,atenciones odontologicas,periodoncias,2008-09-01,1,1
SENA,atenciones odontologicas,periodoncias,2008-09-01,3,3
SICA SICA (VILLA AROMA),atenciones odontologicas,periodoncias,2008-09-01,136,136
SICAYA,atenciones odontologicas,periodoncias,2008-09-01,5,5
SIPE SIPE,atenciones odontologicas,periodoncias,2008-09-01,22,22
SORACACHI,atenciones odontologicas,periodoncias,2008-09-01,1,1
SORATA,atenciones odontologicas,periodoncias,2008-09-01,25,25
SUCRE,atenciones odontologicas,periodoncias,2008-09-01,715,715
TACOPAYA,atenciones odontologicas,periodoncias,2008-09-01,14,14
TAHUA,atenciones odontologicas,periodoncias,2008-09-01,6,6
TAPACARI,atenciones odontologicas,periodoncias,2008-09-01,27,27
TARABUCO,atenciones odontologicas,periodoncias,2008-09-01,3,3
TARACO,atenciones odontologicas,periodoncias,2008-09-01,3,3
TARATA,atenciones odontologicas,periodoncias,2008-09-01,1,1
TARIJA,atenciones odontologicas,periodoncias,2008-09-01,184,184
TARVITA,atenciones odontologicas,periodoncias,2008-09-01,28,28
TEOPONTE,atenciones odontologicas,periodoncias,2008-09-01,4,4
TIQUIPAYA,atenciones odontologicas,periodoncias,2008-09-01,196,196
TIRAQUE (CBBA),atenciones odontologicas,periodoncias,2008-09-01,113,113
TOCO,atenciones odontologicas,periodoncias,2008-09-01,31,31
TOLATA,atenciones odontologicas,periodoncias,2008-09-01,7,7
TOLEDO,atenciones odontologicas,periodoncias,2008-09-01,2,2
TOMINA,atenciones odontologicas,periodoncias,2008-09-01,25,25
TORO TORO,atenciones odontologicas,periodoncias,2008-09-01,8,8
TRIGAL,atenciones odontologicas,periodoncias,2008-09-01,3,3
TRINIDAD,atenciones odontologicas,periodoncias,2008-09-01,54,54
TUPIZA,atenciones odontologicas,periodoncias,2008-09-01,17,17
TURCO,atenciones odontologicas,periodoncias,2008-09-01,2,2
UNCIA,atenciones odontologicas,periodoncias,2008-09-01,7,7
URIONDO (A. CONCEPCION),atenciones odontologicas,periodoncias,2008-09-01,10,10
UYUNI,atenciones odontologicas,periodoncias,2008-09-01,5,5
VACAS,atenciones odontologicas,periodoncias,2008-09-01,14,14
VALLEGRANDE,atenciones odontologicas,periodoncias,2008-09-01,11,11
VIACHA,atenciones odontologicas,periodoncias,2008-09-01,31,31
VILLA MONTES,atenciones odontologicas,periodoncias,2008-09-01,10,10
VILLA NUEVA (LOMA ALTA),atenciones odontologicas,periodoncias,2008-09-01,2,2
VILLA RIVERO,atenciones odontologicas,periodoncias,2008-09-01,2,2
VILLA TUNARI,atenciones odontologicas,periodoncias,2008-09-01,89,89
VILLAZON,atenciones odontologicas,periodoncias,2008-09-01,29,29
VINTO,atenciones odontologicas,periodoncias,2008-09-01,9,9
WARNES,atenciones odontologicas,periodoncias,2008-09-01,46,46
YACO,atenciones odontologicas,periodoncias,2008-09-01,1,1
YACUIBA,atenciones odontologicas,periodoncias,2008-09-01,94,94
YAPACANI,atenciones odontologicas,periodoncias,2008-09-01,15,15
YOCALLA,atenciones odontologicas,periodoncias,2008-09-01,11,11
YOTALA,atenciones odontologicas,periodoncias,2008-09-01,4,4
ZUDAÑEZ,atenciones odontologicas,periodoncias,2008-09-01,8,8
ACACIO,atenciones odontologicas,periodoncias,2008-10-01,52,52
ACHACACHI,atenciones odontologicas,periodoncias,2008-10-01,7,7
ACHOCALLA,atenciones odontologicas,periodoncias,2008-10-01,4,4
AIQUILE,atenciones odontologicas,periodoncias,2008-10-01,20,20
ALCALA,atenciones odontologicas,periodoncias,2008-10-01,107,107
ANCORAIMES,atenciones odontologicas,periodoncias,2008-10-01,10,10
ANDAMARCA,atenciones odontologicas,periodoncias,2008-10-01,9,9
ANZALDO,atenciones odontologicas,periodoncias,2008-10-01,2,2
ARAMPAMPA,atenciones odontologicas,periodoncias,2008-10-01,3,3
ARANI,atenciones odontologicas,periodoncias,2008-10-01,11,11
ARBIETO,atenciones odontologicas,periodoncias,2008-10-01,6,6
ASCENCION DE GUARAYOS,atenciones odontologicas,periodoncias,2008-10-01,11,11
ATOCHA,atenciones odontologicas,periodoncias,2008-10-01,9,9
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,periodoncias,2008-10-01,4,4
AZURDUY,atenciones odontologicas,periodoncias,2008-10-01,3,3
BATALLAS,atenciones odontologicas,periodoncias,2008-10-01,1,1
BAURES,atenciones odontologicas,periodoncias,2008-10-01,18,18
BERMEJO,atenciones odontologicas,periodoncias,2008-10-01,34,34
BETANZOS,atenciones odontologicas,periodoncias,2008-10-01,1,1
BOYUIBE,atenciones odontologicas,periodoncias,2008-10-01,3,3
BUENA VISTA,atenciones odontologicas,periodoncias,2008-10-01,2,2
CABEZAS,atenciones odontologicas,periodoncias,2008-10-01,25,25
CAIROMA,atenciones odontologicas,periodoncias,2008-10-01,2,2
"CAIZA ""D""",atenciones odontologicas,periodoncias,2008-10-01,3,3
CALAMARCA,atenciones odontologicas,periodoncias,2008-10-01,2,2
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,periodoncias,2008-10-01,1,1
CAMIRI,atenciones odontologicas,periodoncias,2008-10-01,47,47
CAPINOTA,atenciones odontologicas,periodoncias,2008-10-01,15,15
CARACOLLO,atenciones odontologicas,periodoncias,2008-10-01,19,19
CARANAVI,atenciones odontologicas,periodoncias,2008-10-01,63,63
CARAPARI,atenciones odontologicas,periodoncias,2008-10-01,8,8
CARIPUYO,atenciones odontologicas,periodoncias,2008-10-01,5,5
CARMEN RIVERO TORREZ,atenciones odontologicas,periodoncias,2008-10-01,4,4
CHALLAPATA,atenciones odontologicas,periodoncias,2008-10-01,5,5
CHAQUI,atenciones odontologicas,periodoncias,2008-10-01,2,2
CHARAGUA,atenciones odontologicas,periodoncias,2008-10-01,8,8
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,periodoncias,2008-10-01,2,2
CLIZA,atenciones odontologicas,periodoncias,2008-10-01,24,24
COBIJA,atenciones odontologicas,periodoncias,2008-10-01,21,21
COCHABAMBA,atenciones odontologicas,periodoncias,2008-10-01,1746,1746
COLCAPIRHUA,atenciones odontologicas,periodoncias,2008-10-01,67,67
"COLCHA ""K""",atenciones odontologicas,periodoncias,2008-10-01,1,1
COLOMI,atenciones odontologicas,periodoncias,2008-10-01,8,8
COLPA BELGICA,atenciones odontologicas,periodoncias,2008-10-01,34,34
COLQUIRI,atenciones odontologicas,periodoncias,2008-10-01,1,1
COMANCHE,atenciones odontologicas,periodoncias,2008-10-01,1,1
COMARAPA,atenciones odontologicas,periodoncias,2008-10-01,17,17
CONCEPCION,atenciones odontologicas,periodoncias,2008-10-01,3,3
CORO CORO,atenciones odontologicas,periodoncias,2008-10-01,2,2
COROICO,atenciones odontologicas,periodoncias,2008-10-01,13,13
CORQUE,atenciones odontologicas,periodoncias,2008-10-01,2,2
COTAGAITA,atenciones odontologicas,periodoncias,2008-10-01,22,22
COTOCA,atenciones odontologicas,periodoncias,2008-10-01,57,57
CUATRO CAÑADAS,atenciones odontologicas,periodoncias,2008-10-01,1,1
CUCHUMUELA (V. G. VILLARROEL),atenciones odontologicas,periodoncias,2008-10-01,2,2
CUEVO,atenciones odontologicas,periodoncias,2008-10-01,4,4
CULPINA,atenciones odontologicas,periodoncias,2008-10-01,1,1
CURVA,atenciones odontologicas,periodoncias,2008-10-01,1,1
EL ALTO,atenciones odontologicas,periodoncias,2008-10-01,476,476
EL PUENTE(TJA),atenciones odontologicas,periodoncias,2008-10-01,12,12
EL VILLAR,atenciones odontologicas,periodoncias,2008-10-01,5,5
ENTRE RIOS,atenciones odontologicas,periodoncias,2008-10-01,8,8
ENTRE RIOS,atenciones odontologicas,periodoncias,2008-10-01,10,10
EUCALIPTUS,atenciones odontologicas,periodoncias,2008-10-01,2,2
FERNANDEZ ALONSO,atenciones odontologicas,periodoncias,2008-10-01,10,10
GUAQUI,atenciones odontologicas,periodoncias,2008-10-01,2,2
GUAYARAMERIN,atenciones odontologicas,periodoncias,2008-10-01,6,6
GUTIERREZ,atenciones odontologicas,periodoncias,2008-10-01,5,5
HUACARETA,atenciones odontologicas,periodoncias,2008-10-01,3,3
HUACHACALLA,atenciones odontologicas,periodoncias,2008-10-01,1,1
HUANUNI,atenciones odontologicas,periodoncias,2008-10-01,9,9
HUARACAJE,atenciones odontologicas,periodoncias,2008-10-01,18,18
HUAYLLAMARCA,atenciones odontologicas,periodoncias,2008-10-01,2,2
ICLA,atenciones odontologicas,periodoncias,2008-10-01,13,13
IRUPANA (VILLA DE LANZA),atenciones odontologicas,periodoncias,2008-10-01,7,7
LA GUARDIA,atenciones odontologicas,periodoncias,2008-10-01,18,18
LA PAZ,atenciones odontologicas,periodoncias,2008-10-01,1522,1522
LAGUNILLAS,atenciones odontologicas,periodoncias,2008-10-01,10,10
LAJA,atenciones odontologicas,periodoncias,2008-10-01,1,1
LICOMA PAMPA,atenciones odontologicas,periodoncias,2008-10-01,1,1
LLALLAGUA,atenciones odontologicas,periodoncias,2008-10-01,24,24
LLICA,atenciones odontologicas,periodoncias,2008-10-01,5,5
MACHARETI,atenciones odontologicas,periodoncias,2008-10-01,1,1
MAGDALENA,atenciones odontologicas,periodoncias,2008-10-01,3,3
MAIRANA,atenciones odontologicas,periodoncias,2008-10-01,20,20
MAPIRI,atenciones odontologicas,periodoncias,2008-10-01,4,4
MECAPACA,atenciones odontologicas,periodoncias,2008-10-01,84,84
MINEROS,atenciones odontologicas,periodoncias,2008-10-01,11,11
MIZQUE,atenciones odontologicas,periodoncias,2008-10-01,8,8
MONTERO,atenciones odontologicas,periodoncias,2008-10-01,151,151
MOROCHATA,atenciones odontologicas,periodoncias,2008-10-01,4,4
OCURI,atenciones odontologicas,periodoncias,2008-10-01,8,8
OKINAWA,atenciones odontologicas,periodoncias,2008-10-01,6,6
OMEREQUE,atenciones odontologicas,periodoncias,2008-10-01,51,51
ORURO,atenciones odontologicas,periodoncias,2008-10-01,215,215
PADCAYA,atenciones odontologicas,periodoncias,2008-10-01,3,3
PADILLA,atenciones odontologicas,periodoncias,2008-10-01,10,10
PAILON,atenciones odontologicas,periodoncias,2008-10-01,14,14
PALCA,atenciones odontologicas,periodoncias,2008-10-01,2,2
PAMPA AULLAGAS,atenciones odontologicas,periodoncias,2008-10-01,1,1
PATACAMAYA,atenciones odontologicas,periodoncias,2008-10-01,3,3
PAZÑA,atenciones odontologicas,periodoncias,2008-10-01,9,9
POCOATA,atenciones odontologicas,periodoncias,2008-10-01,1,1
POCONA,atenciones odontologicas,periodoncias,2008-10-01,2,2
POJO (CBBA),atenciones odontologicas,periodoncias,2008-10-01,7,7
POOPO,atenciones odontologicas,periodoncias,2008-10-01,4,4
PORCO,atenciones odontologicas,periodoncias,2008-10-01,2,2
PORONGO,atenciones odontologicas,periodoncias,2008-10-01,288,288
PORTACHUELO,atenciones odontologicas,periodoncias,2008-10-01,4,4
PORVENIR,atenciones odontologicas,periodoncias,2008-10-01,1,1
POTOSI,atenciones odontologicas,periodoncias,2008-10-01,117,117
PUCARANI,atenciones odontologicas,periodoncias,2008-10-01,4,4
PUERTO ACOSTA,atenciones odontologicas,periodoncias,2008-10-01,11,11
PUERTO CARABUCO,atenciones odontologicas,periodoncias,2008-10-01,5,5
PUERTO RICO,atenciones odontologicas,periodoncias,2008-10-01,148,148
PUERTO VILLARROEL,atenciones odontologicas,periodoncias,2008-10-01,16,16
PUNA,atenciones odontologicas,periodoncias,2008-10-01,1,1
PUNATA,atenciones odontologicas,periodoncias,2008-10-01,109,109
QUIABAYA,atenciones odontologicas,periodoncias,2008-10-01,1,1
QUILLACOLLO,atenciones odontologicas,periodoncias,2008-10-01,60,60
QUIME,atenciones odontologicas,periodoncias,2008-10-01,23,23
REYES,atenciones odontologicas,periodoncias,2008-10-01,6,6
RIBERALTA,atenciones odontologicas,periodoncias,2008-10-01,20,20
ROBORE,atenciones odontologicas,periodoncias,2008-10-01,32,32
RURRENABAQUE,atenciones odontologicas,periodoncias,2008-10-01,4,4
