municipality,group,variable,month,Consultas repetidas en personas de 5 años y más,TOTAL
CARACOLLO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,87,87
CARANAVI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,74,74
CARAPARI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,113,113
CARIPUYO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,3,3
CHALLAPATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,120,120
CHARAGUA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,70,70
CHARAÑA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,3,3
CHAYANTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,48,48
CHIMORE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,6,6
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,20,20
CHUMA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,6,6
CLIZA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,81,81
COBIJA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,192,192
COCHABAMBA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,4759,4759
COLCAPIRHUA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,309,309
"COLCHA ""K""",atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,8,8
COLLANA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,1,1
COLOMI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,11,11
COLPA BELGICA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,9,9
COLQUECHACA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,73,73
COLQUENCHA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,22,22
COLQUIRI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,188,188
COMARAPA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,103,103
CONCEPCION,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,7,7
COPACABANA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,19,19
CORIPATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,109,109
CORO CORO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,1,1
COROICO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,14,14
CORQUE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,10,10
COTAGAITA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,89,89
COTOCA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,48,48
CUCHUMUELA (V. G. VILLARROEL),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,6,6
CUEVO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,28,28
CULPINA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,25,25
CURAHUARA DE CARANGAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,18,18
DESAGUADERO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,4,4
EL ALTO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,4119,4119
EL PUENTE(STC),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,28,28
EL PUENTE(TJA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,19,19
EL TORNO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,103,103
EL VILLAR,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,2,2
ENTRE RIOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,26,26
ENTRE RIOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,66,66
FERNANDEZ ALONSO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,53,53
FILADELFIA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,2,2
GENERAL SAAVEDRA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,24,24
GRAL. J.J. PEREZ (CHARAZANI),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,9,9
GUANAY,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,4,4
GUAQUI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,14,14
GUAYARAMERIN,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,25,25
GUTIERREZ,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,43,43
HUACARETA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,3,3
HUACHACALLA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,5,5
HUANUNI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,177,177
HUARACAJE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,6,6
HUAYLLAMARCA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,31,31
ICHOCA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,3,3
ICLA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,25,25
INCAHUASI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,36,36
INQUISIVI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,10,10
IRUPANA (VILLA DE LANZA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,53,53
IXIAMAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,36,36
JESUS DE MACHACA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,6,6
LA ASUNTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,9,9
LA GUARDIA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,50,50
LA PAZ,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,8796,8796
LAGUNILLAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,25,25
LAJA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,5,5
LICOMA PAMPA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,5,5
LLALLAGUA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,65,65
LLICA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,20,20
LURIBAY,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,10,10
MACHACAMARCA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,114,114
MACHARETI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,28,28
MAGDALENA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,35,35
MAIRANA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,33,33
MAPIRI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,1,1
MECAPACA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,18,18
MIZQUE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,26,26
MOJOCOYA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,12,12
MONTEAGUDO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,185,185
MONTERO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,430,430
MORO MORO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,9,9
MOROCHATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,10,10
OKINAWA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,23,23
OMEREQUE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,20,20
ORURO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,2777,2777
PADCAYA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,294,294
PADILLA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,87,87
PAILON,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,20,20
PALCA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,21,21
PALOS BLANCOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,6,6
PAMPA AULLAGAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,15,15
PASORAPA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,10,10
PATACAMAYA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,6,6
PAZÑA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,59,59
PELECHUCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,1,1
POCOATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,23,23
POCONA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,4,4
POOPO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,55,55
PORCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,20,20
POROMA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,8,8
PORONGO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,37,37
PORTACHUELO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,15,15
POSTRER VALLE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,7,7
POTOSI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,966,966
PUCARA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,3,3
PUCARANI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,31,31
PUERTO ACOSTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,63,63
PUERTO PEREZ,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,1,1
PUERTO QUIJARRO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,11,11
PUERTO RICO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,2,2
PUERTO SUAREZ,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,53,53
PUERTO VILLARROEL,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,56,56
PUNA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,12,12
PUNATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,180,180
QUIABAYA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,3,3
QUILLACOLLO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,481,481
QUIME,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,1,1
QUIRUSILLAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,15,15
RAVELO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,15,15
REYES,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,43,43
RIBERALTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,124,124
ROBORE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,93,93
RURRENABAQUE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,67,67
SABAYA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,25,25
SACABA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,294,294
SAIPINA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,130,130
SALINAS DE GARCI MENDOZA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,63,63
SAMAIPATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,34,34
SAN ANDRES DE MACHACA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,25,25
SAN BENITO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,72,72
SAN BORJA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,16,16
SAN BUENA VENTURA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,1,1
SAN CARLOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,78,78
SAN IGNACIO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,198,198
SAN IGNACIO DE VELASCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,207,207
SAN JAVIER(STC),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,25,25
SAN JOAQUIN,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,120,120
SAN JOSE DE CHIQUITOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,20,20
SAN JUAN DE YAPACANI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,35,35
SAN JULIAN,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,33,33
SAN LORENZO(TJA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,75,75
SAN LUCAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,35,35
SAN MATIAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,5,5
SAN MIGUEL DE VELASCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,141,141
SAN PEDRO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,56,56
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,15,15
SAN PEDRO DE CURAHUARA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,33,33
SAN PEDRO DE TIQUINA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,8,8
SAN RAFAEL,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,82,82
SAN RAMON,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,10,10
SAN RAMON,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,22,22
SANTA ANA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,134,134
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,2468,2468
SANTA ROSA DEL SARA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,15,15
SANTIAGO DE CALLAPA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,3,3
SANTIAGO DE HUARI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,136,136
SANTIAGO DE MACHACA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,3,3
SANTIVAÑES,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,21,21
SANTUARIO DE QUILLACAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,10,10
SAPAHAQUI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,7,7
SENA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,1,1
SICA SICA (VILLA AROMA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,2,2
SICAYA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,46,46
SIPE SIPE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-02-01,246,246
