municipality,group,variable,month,Niños de 6 meses a menores de 2 años con dosis com,TOTAL
TACOBAMBA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-01-01,3,3
TACOPAYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-01-01,30,30
TAPACARI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-01-01,60,60
TARABUCO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-01-01,335,335
TARACO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-01-01,15,15
TARATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-01-01,35,35
TARIJA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-01-01,388,388
TARVITA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-01-01,145,145
TEOPONTE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-01-01,9,9
TIAWANACU,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-01-01,37,37
TINGUIPAYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-01-01,35,35
TIPUANI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-01-01,7,7
TIQUIPAYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-01-01,138,138
TIRAQUE (CBBA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-01-01,56,56
TITO YUPANQUI (PARQUIPUJIO),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-01-01,2,2
TOCO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-01-01,5,5
TOLATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-01-01,22,22
TOLEDO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-01-01,24,24
TOMAVE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-01-01,6,6
TOMINA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-01-01,4,4
TORO TORO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-01-01,57,57
TOTORA(CBBA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-01-01,27,27
TOTORA(ORR),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-01-01,20,20
TRIGAL,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-01-01,3,3
TRINIDAD,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-01-01,195,195
TUPIZA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-01-01,76,76
TURCO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-01-01,10,10
UMALA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-01-01,12,12
UNCIA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-01-01,19,19
URIONDO (A. CONCEPCION),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-01-01,37,37
UYUNI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-01-01,36,36
VACAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-01-01,31,31
VALLEGRANDE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-01-01,19,19
VIACHA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-01-01,59,59
VILA VILA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-01-01,10,10
VILLA MONTES,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-01-01,176,176
VILLA NUEVA (LOMA ALTA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-01-01,5,5
VILLA RIVERO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-01-01,7,7
VILLA SERRANO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-01-01,9,9
VILLA TUNARI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-01-01,236,236
VILLA VACA GUZMAN (MUYUPAMPA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-01-01,66,66
VILLAZON,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-01-01,26,26
VINTO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-01-01,60,60
VITICHI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-01-01,37,37
WALDO BALLIVIAN,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-01-01,1,1
WARNES,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-01-01,331,331
YACO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-01-01,35,35
YACUIBA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-01-01,120,120
YAMPARAEZ,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-01-01,72,72
YANACACHI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-01-01,11,11
YAPACANI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-01-01,37,37
YOTALA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-01-01,41,41
YUNCHARA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-01-01,19,19
ZUDAÑEZ,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-01-01,5,5
ACACIO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,22,22
ACHACACHI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,340,340
ACHOCALLA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,32,32
AIQUILE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,161,161
ALALAY,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,14,14
ALCALA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,52,52
ANCORAIMES,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,64,64
ANDAMARCA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,14,14
ANTEQUERA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,39,39
ANZALDO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,33,33
APOLO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,69,69
ARAMPAMPA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,17,17
ARANI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,3,3
ARBIETO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,62,62
ARQUE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,63,63
ASCENCION DE GUARAYOS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,484,484
ATOCHA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,21,21
AUCAPATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,6,6
AYATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,30,30
AYO AYO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,42,42
AYOPAYA (V. DE INDEPENDENCIA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,129,129
AZURDUY,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,98,98
BATALLAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,85,85
BAURES,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,38,38
BELEN DE ANDAMARCA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,7,7
BELEN DE URMIRI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,15,15
BERMEJO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,156,156
BETANZOS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,72,72
BOLIVAR,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,43,43
BOLPEBRA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,2,2
BOYUIBE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,13,13
BUENA VISTA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,49,49
CABEZAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,7,7
CAIROMA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,41,41
"CAIZA ""D""",nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,5,5
CAJUATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,39,39
CALACOTO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,34,34
CALAMARCA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,62,62
CAMARGO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,81,81
CAMATAQUI (C. VILLA ABECIA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,46,46
CAMIRI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,3,3
CAPINOTA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,83,83
CAQUIAVIRI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,40,40
CARACOLLO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,86,86
CARANAVI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,260,260
CARAPARI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,38,38
CARIPUYO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,47,47
CARMEN RIVERO TORREZ,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,13,13
CATACORA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,13,13
CHALLAPATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,110,110
CHAQUI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,5,5
CHARAGUA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,39,39
CHARAÑA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,13,13
CHAYANTA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,18,18
CHIMORE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,9,9
CHIPAYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,5,5
CHOQUE COTA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,2,2
CHULUMANI (V. DE LA LIBERTAD),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,28,28
CHUMA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,32,32
CLIZA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,48,48
COBIJA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,137,137
COCHABAMBA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,1045,1045
COLCAPIRHUA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,142,142
"COLCHA ""K""",nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,8,8
COLLANA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,2,2
COLOMI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,35,35
COLPA BELGICA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,17,17
COLQUECHACA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,176,176
COLQUENCHA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,39,39
COLQUIRI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,65,65
COMANCHE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,20,20
COMARAPA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,46,46
COMBAYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,27,27
CONCEPCION,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,13,13
COPACABANA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,59,59
CORIPATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,24,24
CORO CORO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,33,33
COROICO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,65,65
CORQUE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,18,18
COTAGAITA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,23,23
COTOCA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,38,38
CUATRO CAÑADAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,228,228
CUCHUMUELA (V. G. VILLARROEL),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,3,3
CUEVO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,20,20
CULPINA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,192,192
CURAHUARA DE CARANGAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,34,34
CURVA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,10,10
DESAGUADERO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,26,26
EL ALTO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,2546,2546
EL CHORO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,36,36
EL PUENTE(STC),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,14,14
EL PUENTE(TJA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,19,19
EL TORNO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,113,113
EL VILLAR,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,3,3
ENTRE RIOS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,51,51
ENTRE RIOS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,38,38
ESCARA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,1,1
EUCALIPTUS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,31,31
EUREKA (SANTOS MERCADO),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,2,2
EXALTACION,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,12,12
FERNANDEZ ALONSO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,47,47
FILADELFIA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,41,41
GENERAL SAAVEDRA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,14,14
GRAL. J.J. PEREZ (CHARAZANI),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,43,43
GUANAY,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,32,32
GUAQUI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,11,11
GUAYARAMERIN,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,216,216
GUTIERREZ,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,30,30
HUACARETA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,57,57
HUACAYA (VILLA DE HUACAYA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,20,20
HUACHACALLA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,1,1
HUANUNI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,87,87
HUARACAJE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,2,2
HUAYLLAMARCA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,20,20
ICHOCA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,19,19
ICLA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,27,27
INCAHUASI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,290,290
INGAVI (HUMAITA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-02-01,7,7
