,group,variable,month,EXODONCIA MENORES DE 5 AÑOS,EXODONCIA MENORES DE 5 AÑOS,EXODONCIA 5 A 13 AÑOS,EXODONCIA 5 A 13 AÑOS,EXODONCIA 14 A 19 AÑOS,EXODONCIA 14 A 19 AÑOS,EXODONCIA 20 A 59 AÑOS,EXODONCIA 20 A 59 AÑOS,EXODONCIA 60 AÑOS Y MAS,EXODONCIA 60 AÑOS Y MAS,EXODONCIA EMB,EXODONCIA EMB,EXODONCIA POST,EXODONCIA POST,TOTALES
SAN JAVIER(STC),atencion odontologica,exodoncia,2017-01-01,2,1,0,0,0,0,2,7,0,0,0,0,0,0,12
SAN JOAQUIN,atencion odontologica,exodoncia,2017-01-01,0,0,0,0,0,0,14,18,3,7,0,0,0,0,42
SAN JOSE DE CHIQUITOS,atencion odontologica,exodoncia,2017-01-01,0,0,1,3,8,7,14,22,4,0,0,0,0,0,59
SAN JUAN DE YAPACANI,atencion odontologica,exodoncia,2017-01-01,0,0,1,3,1,0,1,4,3,1,0,0,0,0,14
SAN JULIAN,atencion odontologica,exodoncia,2017-01-01,0,0,5,7,2,0,3,13,6,9,0,0,0,0,45
SAN LORENZO(PND),atencion odontologica,exodoncia,2017-01-01,2,1,4,6,1,0,0,16,1,0,0,0,0,0,31
SAN LORENZO(TJA),atencion odontologica,exodoncia,2017-01-01,0,0,23,22,4,3,13,46,3,2,0,0,0,0,116
SAN LUCAS,atencion odontologica,exodoncia,2017-01-01,1,1,17,8,5,7,13,47,1,17,0,0,0,0,117
SAN MATIAS,atencion odontologica,exodoncia,2017-01-01,0,1,2,0,3,4,1,3,2,2,0,0,0,0,18
SAN MIGUEL DE VELASCO,atencion odontologica,exodoncia,2017-01-01,0,0,1,1,1,4,0,17,0,1,0,0,0,0,25
SAN PABLO DE LIPEZ,atencion odontologica,exodoncia,2017-01-01,0,0,0,0,0,1,2,2,0,0,0,0,0,0,5
SAN PEDRO,atencion odontologica,exodoncia,2017-01-01,0,0,2,6,4,6,10,23,4,5,0,0,0,0,60
SAN PEDRO DE BUENA VISTA,atencion odontologica,exodoncia,2017-01-01,0,0,1,1,2,3,3,16,2,3,0,0,0,0,31
SAN PEDRO DE CURAHUARA,atencion odontologica,exodoncia,2017-01-01,0,0,2,1,5,1,1,3,3,0,0,0,0,0,16
SAN PEDRO DE QUEMES,atencion odontologica,exodoncia,2017-01-01,0,0,0,0,1,0,1,0,0,1,0,0,0,0,3
SAN PEDRO DE TIQUINA,atencion odontologica,exodoncia,2017-01-01,1,0,5,6,8,2,8,6,9,18,0,0,0,0,63
SAN RAFAEL,atencion odontologica,exodoncia,2017-01-01,1,0,0,0,0,1,1,3,2,0,0,0,0,0,8
SAN RAMON BENI,atencion odontologica,exodoncia,2017-01-01,0,1,2,2,1,2,2,7,3,1,0,0,0,0,21
SAN RAMON SCZ,atencion odontologica,exodoncia,2017-01-01,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
SANTA ANA,atencion odontologica,exodoncia,2017-01-01,1,0,11,25,4,4,10,20,7,1,0,0,0,0,83
SANTA CRUZ DE LA SIERRA,atencion odontologica,exodoncia,2017-01-01,11,13,213,215,51,70,122,233,116,110,0,0,0,0,1154
SANTA ROSA,atencion odontologica,exodoncia,2017-01-01,0,0,8,6,0,3,0,3,1,0,0,0,0,0,21
SANTA ROSA DEL SARA,atencion odontologica,exodoncia,2017-01-01,1,0,6,2,1,2,9,11,4,0,0,0,0,0,36
SANTIAGO DE CALLAPA,atencion odontologica,exodoncia,2017-01-01,0,0,1,2,0,5,0,4,3,9,0,0,0,0,24
SANTIAGO DE HUARI,atencion odontologica,exodoncia,2017-01-01,1,0,26,23,6,7,3,9,5,10,0,0,0,0,90
SANTIAGO DE HUATA,atencion odontologica,exodoncia,2017-01-01,0,0,5,2,3,6,1,2,10,5,0,0,0,0,34
SANTIAGO DE MACHACA,atencion odontologica,exodoncia,2017-01-01,0,0,3,4,3,1,0,11,7,5,0,0,0,0,34
SANTIVAÑES,atencion odontologica,exodoncia,2017-01-01,1,1,2,3,0,3,0,8,0,19,0,0,0,0,37
SANTUARIO DE QUILLACAS,atencion odontologica,exodoncia,2017-01-01,0,0,6,7,1,1,0,4,6,0,0,0,0,0,25
SAPAHAQUI,atencion odontologica,exodoncia,2017-01-01,0,0,3,6,6,2,11,11,2,0,0,0,0,0,41
SENA,atencion odontologica,exodoncia,2017-01-01,0,0,2,2,5,1,4,10,8,0,0,0,0,0,32
SHINAOTA,atencion odontologica,exodoncia,2017-01-01,0,0,2,2,0,0,1,1,1,1,0,0,0,0,8
SICA SICA (VILLA AROMA),atencion odontologica,exodoncia,2017-01-01,0,0,6,4,1,7,3,8,11,6,0,0,0,0,46
SICAYA,atencion odontologica,exodoncia,2017-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SIPE SIPE,atencion odontologica,exodoncia,2017-01-01,1,3,16,12,1,4,1,15,10,12,0,0,0,0,75
SOPACHUY,atencion odontologica,exodoncia,2017-01-01,0,0,6,7,1,0,4,12,2,6,0,0,0,0,38
SORACACHI,atencion odontologica,exodoncia,2017-01-01,0,1,7,12,3,2,0,3,0,4,0,0,0,0,32
SORATA,atencion odontologica,exodoncia,2017-01-01,0,0,2,3,2,12,15,17,15,22,0,0,0,0,88
SUCRE,atencion odontologica,exodoncia,2017-01-01,11,14,159,225,50,78,118,206,68,60,0,0,0,0,989
TACACHI,atencion odontologica,exodoncia,2017-01-01,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3
TACACOMA,atencion odontologica,exodoncia,2017-01-01,0,0,4,4,0,4,12,14,4,7,0,0,0,0,49
TACOBAMBA,atencion odontologica,exodoncia,2017-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TACOPAYA,atencion odontologica,exodoncia,2017-01-01,0,0,2,5,4,3,4,7,0,13,0,0,0,0,38
TAHUA,atencion odontologica,exodoncia,2017-01-01,0,0,0,0,2,0,2,1,0,2,0,0,0,0,7
TAPACARI,atencion odontologica,exodoncia,2017-01-01,3,0,3,2,1,6,3,7,4,5,0,0,0,0,34
TARABUCO,atencion odontologica,exodoncia,2017-01-01,0,0,0,9,7,0,5,6,7,8,0,0,0,0,42
TARACO,atencion odontologica,exodoncia,2017-01-01,0,0,3,5,4,3,5,4,9,9,0,0,0,0,42
TARATA,atencion odontologica,exodoncia,2017-01-01,0,0,6,11,2,1,7,8,8,3,0,0,0,0,46
TARIJA,atencion odontologica,exodoncia,2017-01-01,4,5,91,121,29,42,96,167,12,7,0,0,0,0,574
TARVITA,atencion odontologica,exodoncia,2017-01-01,0,0,6,8,0,3,7,19,4,3,0,0,0,0,50
TEOPONTE,atencion odontologica,exodoncia,2017-01-01,0,3,6,6,5,6,8,21,7,4,0,0,0,0,66
TIAWANACU,atencion odontologica,exodoncia,2017-01-01,0,0,14,8,4,8,5,32,3,11,0,0,0,0,85
TINGUIPAYA,atencion odontologica,exodoncia,2017-01-01,0,0,1,1,0,1,2,10,3,6,0,0,0,0,24
TIPUANI,atencion odontologica,exodoncia,2017-01-01,0,1,4,8,5,8,6,5,3,3,0,0,0,0,43
TIQUIPAYA,atencion odontologica,exodoncia,2017-01-01,1,2,20,18,2,10,7,32,15,10,0,0,0,0,117
TIRAQUE (CBBA),atencion odontologica,exodoncia,2017-01-01,0,0,1,1,1,4,0,7,3,5,0,0,0,0,22
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,exodoncia,2017-01-01,1,0,1,1,0,3,1,2,0,0,0,0,0,0,9
TOCO,atencion odontologica,exodoncia,2017-01-01,0,0,1,6,0,0,0,1,0,3,0,0,0,0,11
TODOS SANTOS,atencion odontologica,exodoncia,2017-01-01,0,0,0,4,0,0,0,1,0,0,0,0,0,0,5
TOLATA,atencion odontologica,exodoncia,2017-01-01,0,0,3,1,0,1,0,3,1,3,0,0,0,0,12
TOLEDO,atencion odontologica,exodoncia,2017-01-01,0,0,5,10,0,3,12,12,3,1,0,0,0,0,46
TOMAVE,atencion odontologica,exodoncia,2017-01-01,0,0,4,2,4,4,5,19,8,7,0,0,0,0,53
TOMINA,atencion odontologica,exodoncia,2017-01-01,0,0,6,6,3,6,6,48,3,2,0,0,0,0,80
TORO TORO,atencion odontologica,exodoncia,2017-01-01,1,0,2,1,3,0,3,4,0,0,0,0,0,0,14
TOTORA(CBBA),atencion odontologica,exodoncia,2017-01-01,1,0,2,10,3,3,8,10,1,3,0,0,0,0,41
TOTORA(ORR),atencion odontologica,exodoncia,2017-01-01,12,0,1,6,1,2,2,13,12,3,0,0,0,0,52
TRIGAL,atencion odontologica,exodoncia,2017-01-01,0,0,7,4,1,0,3,13,1,0,0,0,0,0,29
TRINIDAD,atencion odontologica,exodoncia,2017-01-01,3,7,92,96,27,33,169,87,26,20,0,0,0,0,560
TUPIZA,atencion odontologica,exodoncia,2017-01-01,0,5,35,31,11,13,38,60,20,10,0,0,0,0,223
TURCO,atencion odontologica,exodoncia,2017-01-01,0,1,1,8,0,2,2,2,0,3,0,0,0,0,19
UMALA,atencion odontologica,exodoncia,2017-01-01,0,0,1,2,2,2,3,16,3,3,0,0,0,0,32
UNCIA,atencion odontologica,exodoncia,2017-01-01,4,1,8,9,4,4,12,14,2,6,0,0,0,0,64
URIONDO (A. CONCEPCION),atencion odontologica,exodoncia,2017-01-01,0,0,24,24,8,15,10,36,5,5,0,0,0,0,127
URUBICHA,atencion odontologica,exodoncia,2017-01-01,0,1,1,1,1,0,3,4,1,3,0,0,0,0,15
UYUNI,atencion odontologica,exodoncia,2017-01-01,5,1,11,8,8,8,14,21,5,11,0,0,0,0,92
VACAS,atencion odontologica,exodoncia,2017-01-01,0,0,8,6,3,3,3,6,0,1,0,0,0,0,30
VALLEGRANDE,atencion odontologica,exodoncia,2017-01-01,0,0,2,2,1,4,1,16,13,6,0,0,0,0,45
VIACHA,atencion odontologica,exodoncia,2017-01-01,10,9,48,35,9,28,15,49,15,29,0,0,0,0,247
VILA VILA,atencion odontologica,exodoncia,2017-01-01,0,0,0,0,0,1,0,1,3,3,0,0,0,0,8
VILLA CHARCAS,atencion odontologica,exodoncia,2017-01-01,0,0,3,2,0,1,1,2,0,5,0,0,0,0,14
VILLA MONTES,atencion odontologica,exodoncia,2017-01-01,1,6,32,42,13,15,25,39,5,1,0,0,0,0,179
VILLA NUEVA (LOMA ALTA),atencion odontologica,exodoncia,2017-01-01,0,0,1,2,0,0,3,6,0,0,0,0,0,0,12
VILLA RIVERO,atencion odontologica,exodoncia,2017-01-01,0,0,10,6,0,3,0,6,1,1,0,0,0,0,27
VILLA SERRANO,atencion odontologica,exodoncia,2017-01-01,0,0,2,0,1,0,2,8,0,0,0,0,0,0,13
VILLA TUNARI,atencion odontologica,exodoncia,2017-01-01,1,5,10,13,4,21,11,44,8,7,0,0,0,0,124
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,exodoncia,2017-01-01,0,0,7,4,1,2,12,11,3,1,0,0,0,0,41
VILLAZON,atencion odontologica,exodoncia,2017-01-01,2,1,12,28,13,8,12,45,14,28,0,0,0,0,163
VINTO,atencion odontologica,exodoncia,2017-01-01,1,0,9,10,0,2,1,17,4,6,0,0,0,0,50
VITICHI,atencion odontologica,exodoncia,2017-01-01,0,0,4,4,0,4,0,6,0,4,0,0,0,0,22
WALDO BALLIVIAN,atencion odontologica,exodoncia,2017-01-01,0,0,4,0,6,3,2,15,3,3,0,0,0,0,36
WARNES,atencion odontologica,exodoncia,2017-01-01,2,4,12,8,1,4,1,16,8,14,0,0,0,0,70
YACO,atencion odontologica,exodoncia,2017-01-01,0,0,2,1,1,3,7,8,5,11,0,0,0,0,38
YACUIBA,atencion odontologica,exodoncia,2017-01-01,0,2,38,51,20,15,40,78,17,7,0,0,0,0,268
YAMPARAEZ,atencion odontologica,exodoncia,2017-01-01,0,0,5,1,1,0,0,3,2,14,0,0,0,0,26
YANACACHI,atencion odontologica,exodoncia,2017-01-01,0,0,0,7,0,1,5,0,3,1,0,0,0,0,17
YAPACANI,atencion odontologica,exodoncia,2017-01-01,1,1,8,7,3,6,3,24,12,6,0,0,0,0,71
YOCALLA,atencion odontologica,exodoncia,2017-01-01,0,0,2,3,2,0,1,15,8,7,0,0,0,0,38
YOTALA,atencion odontologica,exodoncia,2017-01-01,0,0,1,3,1,3,1,10,0,1,0,0,0,0,20
YUNCHARA,atencion odontologica,exodoncia,2017-01-01,0,0,11,11,1,8,5,18,4,3,0,0,0,0,61
ZUDAÑEZ,atencion odontologica,exodoncia,2017-01-01,0,0,9,7,0,0,0,25,1,0,0,0,0,0,42
ACACIO,atencion odontologica,exodoncia,2017-02-01,0,0,0,0,0,0,4,1,0,2,0,0,0,0,7
ACHACACHI,atencion odontologica,exodoncia,2017-02-01,0,2,11,6,3,8,9,16,8,7,0,0,0,0,70
ACHOCALLA,atencion odontologica,exodoncia,2017-02-01,1,1,6,2,2,3,0,10,3,5,0,0,0,0,33
AIQUILE,atencion odontologica,exodoncia,2017-02-01,0,0,0,0,0,0,1,0,43,28,0,0,0,0,72
ALCALA,atencion odontologica,exodoncia,2017-02-01,0,0,8,5,1,5,5,13,1,1,0,0,0,0,39
ALTO BENI,atencion odontologica,exodoncia,2017-02-01,0,0,1,5,3,0,3,2,7,5,0,0,0,0,26
ANCORAIMES,atencion odontologica,exodoncia,2017-02-01,0,0,4,2,4,2,11,10,23,16,0,0,0,0,72
ANDAMARCA,atencion odontologica,exodoncia,2017-02-01,0,0,2,2,1,2,3,1,5,6,0,0,0,0,22
ANTEQUERA,atencion odontologica,exodoncia,2017-02-01,0,0,1,0,0,0,1,2,0,0,0,0,0,0,4
ANZALDO,atencion odontologica,exodoncia,2017-02-01,0,0,3,0,0,1,3,5,2,8,0,0,0,0,22
APOLO,atencion odontologica,exodoncia,2017-02-01,2,2,0,4,0,0,0,8,0,28,0,0,0,0,44
ARAMPAMPA,atencion odontologica,exodoncia,2017-02-01,0,0,1,3,0,0,2,1,2,2,0,0,0,0,11
ARANI,atencion odontologica,exodoncia,2017-02-01,0,0,2,8,2,1,0,2,6,7,0,0,0,0,28
ARBIETO,atencion odontologica,exodoncia,2017-02-01,0,0,7,6,2,2,3,15,14,23,0,0,0,0,72
ARQUE,atencion odontologica,exodoncia,2017-02-01,0,0,2,3,0,1,4,4,6,9,0,0,0,0,29
ASCENCION DE GUARAYOS,atencion odontologica,exodoncia,2017-02-01,1,2,7,8,1,7,0,2,18,7,0,0,0,0,53
ATOCHA,atencion odontologica,exodoncia,2017-02-01,0,1,15,17,2,12,13,26,2,7,0,0,0,0,95
AUCAPATA,atencion odontologica,exodoncia,2017-02-01,0,0,0,1,1,0,2,2,0,0,0,0,0,0,6
AYATA,atencion odontologica,exodoncia,2017-02-01,0,0,2,1,3,0,10,2,3,4,0,0,0,0,25
AYO AYO,atencion odontologica,exodoncia,2017-02-01,0,0,4,2,1,5,3,10,9,11,0,0,0,0,45
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,exodoncia,2017-02-01,2,0,6,9,2,5,16,23,8,17,0,0,0,0,88
AZURDUY,atencion odontologica,exodoncia,2017-02-01,0,0,4,2,0,5,3,14,1,0,0,0,0,0,29
BATALLAS,atencion odontologica,exodoncia,2017-02-01,1,0,7,21,5,20,13,31,30,21,0,0,0,0,149
BAURES,atencion odontologica,exodoncia,2017-02-01,0,0,8,5,3,3,6,12,5,2,0,0,0,0,44
BELEN DE ANDAMARCA,atencion odontologica,exodoncia,2017-02-01,0,0,1,0,0,2,0,1,0,0,0,0,0,0,4
BELEN DE URMIRI,atencion odontologica,exodoncia,2017-02-01,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3
BELLA FLOR,atencion odontologica,exodoncia,2017-02-01,0,0,2,1,1,0,2,2,0,0,0,0,0,0,8
BERMEJO,atencion odontologica,exodoncia,2017-02-01,0,0,16,22,10,17,26,39,9,12,0,0,0,0,151
BETANZOS,atencion odontologica,exodoncia,2017-02-01,0,4,11,11,6,6,6,30,30,18,0,0,0,0,122
BOLIVAR,atencion odontologica,exodoncia,2017-02-01,0,0,5,2,0,2,4,11,9,9,0,0,0,0,42
BOYUIBE,atencion odontologica,exodoncia,2017-02-01,0,0,1,3,0,1,0,2,1,2,0,0,0,0,10
BUENA VISTA,atencion odontologica,exodoncia,2017-02-01,0,0,4,7,1,2,4,6,9,5,0,0,0,0,38
CABEZAS,atencion odontologica,exodoncia,2017-02-01,1,0,21,13,8,8,12,19,9,3,0,0,0,0,94
CAIROMA,atencion odontologica,exodoncia,2017-02-01,0,3,6,2,5,5,5,17,4,1,0,0,0,0,48
"CAIZA ""D""",atencion odontologica,exodoncia,2017-02-01,0,0,0,1,0,2,2,3,4,10,0,0,0,0,22
CAJUATA,atencion odontologica,exodoncia,2017-02-01,0,1,12,9,5,5,6,16,3,0,0,0,0,0,57
CALACOTO,atencion odontologica,exodoncia,2017-02-01,0,0,0,0,0,1,3,5,0,1,0,0,0,0,10
CALAMARCA,atencion odontologica,exodoncia,2017-02-01,0,0,23,19,8,9,14,17,9,13,0,0,0,0,112
CAMARGO,atencion odontologica,exodoncia,2017-02-01,0,0,4,2,0,0,0,11,2,0,0,0,0,0,19
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,exodoncia,2017-02-01,0,0,5,2,2,4,0,2,1,3,0,0,0,0,19
CAMIRI,atencion odontologica,exodoncia,2017-02-01,4,2,3,5,3,11,17,23,15,13,0,0,0,0,96
CAPINOTA,atencion odontologica,exodoncia,2017-02-01,0,0,9,0,0,0,2,3,4,6,0,0,0,0,24
CAQUIAVIRI,atencion odontologica,exodoncia,2017-02-01,0,1,4,2,2,10,9,8,11,11,0,0,0,0,58
CARACOLLO,atencion odontologica,exodoncia,2017-02-01,1,0,13,16,4,14,9,34,5,12,0,0,0,0,108
CARANAVI,atencion odontologica,exodoncia,2017-02-01,1,7,18,13,2,12,7,25,25,11,0,0,0,0,121
CARAPARI,atencion odontologica,exodoncia,2017-02-01,0,0,28,38,7,10,14,35,3,1,0,0,0,0,136
CARIPUYO,atencion odontologica,exodoncia,2017-02-01,0,0,2,2,0,1,1,9,2,0,0,0,0,0,17
CARMEN RIVERO TORREZ,atencion odontologica,exodoncia,2017-02-01,1,1,0,0,0,0,4,10,1,1,0,0,0,0,18
CATACORA,atencion odontologica,exodoncia,2017-02-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
CHACARILLA,atencion odontologica,exodoncia,2017-02-01,0,0,0,3,0,0,0,2,3,1,0,0,0,0,9
CHALLAPATA,atencion odontologica,exodoncia,2017-02-01,1,1,18,28,8,5,4,25,14,14,0,0,0,0,118
CHAQUI,atencion odontologica,exodoncia,2017-02-01,0,0,2,9,2,1,2,8,6,15,0,0,0,0,45
CHARAGUA,atencion odontologica,exodoncia,2017-02-01,1,0,8,10,13,21,18,36,5,1,0,0,0,0,113
CHARAÑA,atencion odontologica,exodoncia,2017-02-01,0,0,2,1,0,0,1,0,3,1,0,0,0,0,8
CHAYANTA,atencion odontologica,exodoncia,2017-02-01,0,0,6,1,0,4,2,9,8,15,0,0,0,0,45
CHIMORE,atencion odontologica,exodoncia,2017-02-01,0,0,3,1,1,2,2,2,12,3,0,0,0,0,26
CHIPAYA,atencion odontologica,exodoncia,2017-02-01,0,0,2,1,0,1,1,0,0,0,0,0,0,0,5
CHOQUE COTA,atencion odontologica,exodoncia,2017-02-01,0,0,4,3,0,0,0,1,0,0,0,0,0,0,8
CHUA COCANI,atencion odontologica,exodoncia,2017-02-01,0,0,1,0,3,5,2,11,10,14,0,0,0,0,46
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,exodoncia,2017-02-01,5,0,9,5,0,0,3,11,1,0,0,0,0,0,34
CHUMA,atencion odontologica,exodoncia,2017-02-01,0,0,18,23,10,21,33,61,16,23,0,0,0,0,205
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,exodoncia,2017-02-01,0,0,1,0,0,0,0,7,0,0,0,0,0,0,8
CKOCHAS,atencion odontologica,exodoncia,2017-02-01,0,0,1,5,1,0,0,5,3,5,0,0,0,0,20
CLIZA,atencion odontologica,exodoncia,2017-02-01,1,1,2,4,1,5,2,7,4,13,0,0,0,0,40
COBIJA,atencion odontologica,exodoncia,2017-02-01,2,0,11,15,7,7,22,20,24,1,0,0,0,0,109
COCAPATA,atencion odontologica,exodoncia,2017-02-01,0,7,15,5,6,13,21,59,29,13,0,0,0,0,168
COCHABAMBA,atencion odontologica,exodoncia,2017-02-01,13,20,93,81,41,67,100,162,71,78,0,0,0,0,726
COIPASA,atencion odontologica,exodoncia,2017-02-01,0,0,2,1,2,0,2,2,1,0,0,0,0,0,10
COLCAPIRHUA,atencion odontologica,exodoncia,2017-02-01,1,2,6,6,1,3,2,18,8,13,0,0,0,0,60
"COLCHA ""K""",atencion odontologica,exodoncia,2017-02-01,0,0,1,12,4,4,9,13,11,6,0,0,0,0,60
COLLANA,atencion odontologica,exodoncia,2017-02-01,0,0,2,1,0,0,0,3,2,7,0,0,0,0,15
COLOMI,atencion odontologica,exodoncia,2017-02-01,3,2,3,0,1,1,0,3,11,6,0,0,0,0,30
COLQUECHACA,atencion odontologica,exodoncia,2017-02-01,0,0,9,16,6,8,16,28,16,23,0,0,0,0,122
COLQUENCHA,atencion odontologica,exodoncia,2017-02-01,0,1,16,21,11,21,7,26,9,5,0,0,0,0,117
COLQUIRI,atencion odontologica,exodoncia,2017-02-01,0,0,2,0,4,4,1,6,9,7,0,0,0,0,33
COMARAPA,atencion odontologica,exodoncia,2017-02-01,0,1,1,3,0,1,0,4,7,4,0,0,0,0,21
COMBAYA,atencion odontologica,exodoncia,2017-02-01,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
CONCEPCION,atencion odontologica,exodoncia,2017-02-01,0,0,1,1,0,2,2,11,1,3,0,0,0,0,21
COPACABANA,atencion odontologica,exodoncia,2017-02-01,0,0,11,10,0,11,5,12,7,20,0,0,0,0,76
CORIPATA,atencion odontologica,exodoncia,2017-02-01,0,0,2,9,0,3,6,9,3,2,0,0,0,0,34
CORO CORO,atencion odontologica,exodoncia,2017-02-01,0,0,8,10,10,8,5,11,2,6,0,0,0,0,60
COROICO,atencion odontologica,exodoncia,2017-02-01,9,1,5,10,14,12,11,29,8,2,0,0,0,0,101
CORQUE,atencion odontologica,exodoncia,2017-02-01,0,0,2,0,2,0,3,4,2,2,0,0,0,0,15
COTAGAITA,atencion odontologica,exodoncia,2017-02-01,0,0,17,12,3,6,17,20,29,23,0,0,0,0,127
COTOCA,atencion odontologica,exodoncia,2017-02-01,0,1,7,4,0,0,1,7,6,10,0,0,0,0,36
CUATRO CAÑADAS,atencion odontologica,exodoncia,2017-02-01,2,0,2,1,3,2,3,12,3,2,0,0,0,0,30
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,exodoncia,2017-02-01,0,0,0,5,2,0,7,9,16,10,0,0,0,0,49
CUEVO,atencion odontologica,exodoncia,2017-02-01,0,0,1,0,0,6,8,11,1,0,0,0,0,0,27
CULPINA,atencion odontologica,exodoncia,2017-02-01,0,0,6,8,0,6,7,18,17,15,0,0,0,0,77
CURAHUARA DE CARANGAS,atencion odontologica,exodoncia,2017-02-01,0,0,4,3,1,2,1,2,2,3,0,0,0,0,18
CURVA,atencion odontologica,exodoncia,2017-02-01,0,0,0,0,1,0,1,3,1,0,0,0,0,0,6
DESAGUADERO,atencion odontologica,exodoncia,2017-02-01,1,1,3,12,0,0,4,2,9,3,0,0,0,0,35
EL ALTO,atencion odontologica,exodoncia,2017-02-01,21,12,366,458,79,92,51,108,64,55,0,0,0,0,1306
EL CHORO,atencion odontologica,exodoncia,2017-02-01,0,0,3,1,0,0,0,2,0,2,0,0,0,0,8
EL PUENTE(STC),atencion odontologica,exodoncia,2017-02-01,1,0,5,2,1,2,1,19,2,3,0,0,0,0,36
EL PUENTE(TJA),atencion odontologica,exodoncia,2017-02-01,0,0,6,23,1,3,7,30,4,3,0,0,0,0,77
EL TORNO,atencion odontologica,exodoncia,2017-02-01,0,1,12,9,5,7,7,19,23,15,0,0,0,0,98
EL VILLAR,atencion odontologica,exodoncia,2017-02-01,0,1,1,2,1,0,2,15,0,0,0,0,0,0,22
ENTRE RIOS TRJ,atencion odontologica,exodoncia,2017-02-01,0,0,15,22,6,13,18,39,9,5,0,0,0,0,127
ENTRE RIOS CBBA,atencion odontologica,exodoncia,2017-02-01,0,3,6,1,2,2,1,6,0,3,0,0,0,0,24
ESCOMA,atencion odontologica,exodoncia,2017-02-01,2,0,4,4,3,3,10,14,15,7,0,0,0,0,62
EUCALIPTUS,atencion odontologica,exodoncia,2017-02-01,0,0,0,0,1,2,0,10,1,0,0,0,0,0,14
EXALTACION,atencion odontologica,exodoncia,2017-02-01,0,0,9,7,0,2,3,7,9,1,0,0,0,0,38
FERNANDEZ ALONSO,atencion odontologica,exodoncia,2017-02-01,0,0,6,2,2,2,0,4,1,2,0,0,0,0,19
FILADELFIA,atencion odontologica,exodoncia,2017-02-01,1,0,3,1,0,1,1,3,1,0,0,0,0,0,11
GENERAL SAAVEDRA,atencion odontologica,exodoncia,2017-02-01,0,0,0,0,0,0,0,3,1,4,0,0,0,0,8
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,exodoncia,2017-02-01,0,1,9,9,3,5,13,23,7,17,0,0,0,0,87
GUANAY,atencion odontologica,exodoncia,2017-02-01,2,3,2,3,0,2,4,3,2,5,0,0,0,0,26
GUAQUI,atencion odontologica,exodoncia,2017-02-01,0,0,6,7,7,7,7,23,25,21,0,0,0,0,103
GUAYARAMERIN,atencion odontologica,exodoncia,2017-02-01,4,4,26,20,4,6,9,24,11,7,0,0,0,0,115
GUTIERREZ,atencion odontologica,exodoncia,2017-02-01,25,18,14,29,22,23,43,71,24,20,0,0,0,0,289
HUACARETA,atencion odontologica,exodoncia,2017-02-01,0,0,0,3,1,3,0,0,2,2,0,0,0,0,11
HUACAYA (VILLA DE HUACAYA),atencion odontologica,exodoncia,2017-02-01,0,1,0,1,0,1,1,3,0,1,0,0,0,0,8
HUACHACALLA,atencion odontologica,exodoncia,2017-02-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
HUANUNI,atencion odontologica,exodoncia,2017-02-01,1,0,15,17,8,12,10,16,4,3,0,0,0,0,86
HUARACAJE,atencion odontologica,exodoncia,2017-02-01,5,4,4,0,0,0,5,2,2,0,0,0,0,0,22
HUARINA,atencion odontologica,exodoncia,2017-02-01,0,0,7,2,1,4,5,12,11,16,0,0,0,0,58
HUATAJATA,atencion odontologica,exodoncia,2017-02-01,0,2,0,4,1,0,0,4,2,2,0,0,0,0,15
HUAYLLAMARCA,atencion odontologica,exodoncia,2017-02-01,0,0,8,9,4,6,3,7,2,3,0,0,0,0,42
HUMANATA,atencion odontologica,exodoncia,2017-02-01,2,1,1,2,0,0,2,16,17,20,0,0,0,0,61
ICHOCA,atencion odontologica,exodoncia,2017-02-01,0,0,4,4,1,1,2,8,27,21,0,0,0,0,68
ICLA,atencion odontologica,exodoncia,2017-02-01,1,0,4,6,1,4,7,27,0,5,0,0,0,0,55
INCAHUASI,atencion odontologica,exodoncia,2017-02-01,0,0,5,6,6,5,3,18,3,3,0,0,0,0,49
INGAVI (HUMAITA),atencion odontologica,exodoncia,2017-02-01,0,0,2,1,1,4,0,4,2,0,0,0,0,0,14
INQUISIVI,atencion odontologica,exodoncia,2017-02-01,0,2,9,13,4,10,15,36,22,15,0,0,0,0,126
IRUPANA (VILLA DE LANZA),atencion odontologica,exodoncia,2017-02-01,0,3,7,12,2,1,9,10,11,14,0,0,0,0,69
IXIAMAS,atencion odontologica,exodoncia,2017-02-01,0,0,5,11,6,8,22,7,3,0,0,0,0,0,62
