,group,variable,month,RESTAURACIONES MENORES DE 5 AÑOS,RESTAURACIONES MENORES DE 5 AÑOS,RESTAURACIONES 5 A 13 AÑOS,RESTAURACIONES 5 A 13 AÑOS,RESTAURACIONES 14 A 19 AÑOS,RESTAURACIONES 14 A 19 AÑOS,RESTAURACIONES 20 A 59 AÑOS,RESTAURACIONES 20 A 59 AÑOS,RESTAURACIONES 60 AÑOS Y MAS,RESTAURACIONES 60 AÑOS Y MAS,RESTAURACIONES EMB,RESTAURACIONES EMB,RESTAURACIONES POST,RESTAURACIONES POST,TOTALES
SAN JAVIER(BNI),atencion odontologica,restauraciones,2017-01-01,4,2,6,8,0,1,0,8,0,0,0,0,0,0,29
SAN JAVIER(STC),atencion odontologica,restauraciones,2017-01-01,5,5,9,7,2,5,6,25,0,2,0,0,0,0,66
SAN JOAQUIN,atencion odontologica,restauraciones,2017-01-01,1,5,1,1,9,11,26,16,5,0,0,0,0,0,75
SAN JOSE DE CHIQUITOS,atencion odontologica,restauraciones,2017-01-01,1,4,15,17,12,38,12,30,4,0,0,0,0,0,133
SAN JUAN DE YAPACANI,atencion odontologica,restauraciones,2017-01-01,15,5,3,4,1,4,2,20,1,4,0,0,0,0,59
SAN JULIAN,atencion odontologica,restauraciones,2017-01-01,56,76,20,5,2,4,16,42,7,3,0,0,0,0,231
SAN LORENZO(PND),atencion odontologica,restauraciones,2017-01-01,4,0,2,2,1,2,6,2,0,0,0,0,0,0,19
SAN LORENZO(TJA),atencion odontologica,restauraciones,2017-01-01,19,13,77,86,36,110,67,165,19,3,0,0,0,0,595
SAN LUCAS,atencion odontologica,restauraciones,2017-01-01,41,32,9,14,6,23,10,43,6,0,0,0,0,0,184
SAN MATIAS,atencion odontologica,restauraciones,2017-01-01,16,15,6,4,2,3,2,7,4,1,0,0,0,0,60
SAN MIGUEL DE VELASCO,atencion odontologica,restauraciones,2017-01-01,3,1,5,7,5,9,11,20,1,0,0,0,0,0,62
SAN PABLO DE LIPEZ,atencion odontologica,restauraciones,2017-01-01,0,0,0,0,3,0,4,17,0,0,0,0,0,0,24
SAN PEDRO,atencion odontologica,restauraciones,2017-01-01,9,11,2,5,3,26,41,57,3,8,0,0,0,0,165
SAN PEDRO DE BUENA VISTA,atencion odontologica,restauraciones,2017-01-01,0,0,2,0,3,2,5,32,1,0,0,0,0,0,45
SAN PEDRO DE CURAHUARA,atencion odontologica,restauraciones,2017-01-01,5,1,3,0,8,3,7,26,1,1,0,0,0,0,55
SAN PEDRO DE QUEMES,atencion odontologica,restauraciones,2017-01-01,0,0,0,8,1,0,0,1,0,0,0,0,0,0,10
SAN PEDRO DE TIQUINA,atencion odontologica,restauraciones,2017-01-01,3,2,2,7,1,7,8,3,1,1,0,0,0,0,35
SAN RAFAEL,atencion odontologica,restauraciones,2017-01-01,1,0,0,0,1,9,0,7,0,0,0,0,0,0,18
SAN RAMON BENI,atencion odontologica,restauraciones,2017-01-01,1,1,1,3,1,3,0,3,0,0,0,0,0,0,13
SAN RAMON SCZ,atencion odontologica,restauraciones,2017-01-01,18,23,1,2,2,2,5,5,2,2,0,0,0,0,62
SANTA ANA,atencion odontologica,restauraciones,2017-01-01,1,10,56,69,20,81,28,66,1,5,0,0,0,0,337
SANTA CRUZ DE LA SIERRA,atencion odontologica,restauraciones,2017-01-01,897,1019,1244,1287,591,1155,1193,3562,505,248,0,0,0,0,11701
SANTA ROSA,atencion odontologica,restauraciones,2017-01-01,1,3,0,2,0,0,0,0,0,0,0,0,0,0,6
SANTA ROSA DEL SARA,atencion odontologica,restauraciones,2017-01-01,16,8,0,6,2,14,7,16,2,0,0,0,0,0,71
SANTIAGO DE CALLAPA,atencion odontologica,restauraciones,2017-01-01,1,1,0,0,0,3,0,1,0,0,0,0,0,0,6
SANTIAGO DE HUARI,atencion odontologica,restauraciones,2017-01-01,23,45,69,87,24,61,31,69,21,22,0,0,0,0,452
SANTIAGO DE HUATA,atencion odontologica,restauraciones,2017-01-01,2,3,14,17,2,9,9,18,1,2,0,0,0,0,77
SANTIAGO DE MACHACA,atencion odontologica,restauraciones,2017-01-01,12,21,1,10,0,5,10,18,5,2,0,0,0,0,84
SANTIVAÑES,atencion odontologica,restauraciones,2017-01-01,14,7,4,12,13,20,2,22,3,6,0,0,0,0,103
SANTUARIO DE QUILLACAS,atencion odontologica,restauraciones,2017-01-01,7,6,7,5,3,0,0,6,21,0,0,0,0,0,55
SAPAHAQUI,atencion odontologica,restauraciones,2017-01-01,6,7,2,5,1,9,8,22,11,1,0,0,0,0,72
SENA,atencion odontologica,restauraciones,2017-01-01,5,0,1,0,0,5,1,15,0,0,0,0,0,0,27
SHINAOTA,atencion odontologica,restauraciones,2017-01-01,22,24,6,0,3,2,0,20,0,2,0,0,0,0,79
SICA SICA (VILLA AROMA),atencion odontologica,restauraciones,2017-01-01,12,1,1,0,5,4,3,10,0,0,0,0,0,0,36
SICAYA,atencion odontologica,restauraciones,2017-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SIPE SIPE,atencion odontologica,restauraciones,2017-01-01,119,171,76,59,15,28,31,163,11,16,0,0,0,0,689
SOPACHUY,atencion odontologica,restauraciones,2017-01-01,14,12,21,14,16,15,8,55,0,0,0,0,0,0,155
SORACACHI,atencion odontologica,restauraciones,2017-01-01,8,10,9,25,0,7,5,15,3,2,0,0,0,0,84
SORATA,atencion odontologica,restauraciones,2017-01-01,23,26,5,1,3,22,5,43,1,0,0,0,0,0,129
SUCRE,atencion odontologica,restauraciones,2017-01-01,525,722,1060,1235,466,749,1011,2176,104,102,0,0,0,0,8150
TACACHI,atencion odontologica,restauraciones,2017-01-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
TACACOMA,atencion odontologica,restauraciones,2017-01-01,5,4,1,3,0,4,5,10,0,4,0,0,0,0,36
TACOBAMBA,atencion odontologica,restauraciones,2017-01-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
TACOPAYA,atencion odontologica,restauraciones,2017-01-01,12,23,2,5,0,11,3,20,15,16,0,0,0,0,107
TAHUA,atencion odontologica,restauraciones,2017-01-01,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8
TAPACARI,atencion odontologica,restauraciones,2017-01-01,4,6,5,0,10,10,7,21,5,5,0,0,0,0,73
TARABUCO,atencion odontologica,restauraciones,2017-01-01,13,13,1,3,5,19,1,35,1,0,0,0,0,0,91
TARACO,atencion odontologica,restauraciones,2017-01-01,5,2,11,4,1,4,1,7,10,9,0,0,0,0,54
TARATA,atencion odontologica,restauraciones,2017-01-01,10,5,6,16,5,13,6,24,2,3,0,0,0,0,90
TARIJA,atencion odontologica,restauraciones,2017-01-01,63,80,311,391,182,396,407,1033,44,28,0,0,0,0,2935
TARVITA,atencion odontologica,restauraciones,2017-01-01,0,0,3,8,0,12,5,21,0,5,0,0,0,0,54
TEOPONTE,atencion odontologica,restauraciones,2017-01-01,9,10,7,21,6,7,9,24,4,0,0,0,0,0,97
TIAWANACU,atencion odontologica,restauraciones,2017-01-01,17,12,1,5,2,4,5,6,1,1,0,0,0,0,54
TINGUIPAYA,atencion odontologica,restauraciones,2017-01-01,5,12,0,0,0,0,0,2,5,2,0,0,0,0,26
TIPUANI,atencion odontologica,restauraciones,2017-01-01,4,10,2,0,6,23,1,11,2,0,0,0,0,0,59
TIQUIPAYA,atencion odontologica,restauraciones,2017-01-01,420,360,80,54,5,19,16,205,16,14,0,0,0,0,1189
TIRAQUE (CBBA),atencion odontologica,restauraciones,2017-01-01,8,17,1,5,2,27,0,22,0,3,0,0,0,0,85
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,restauraciones,2017-01-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
TOCO,atencion odontologica,restauraciones,2017-01-01,1,5,3,1,1,2,5,13,1,1,0,0,0,0,33
TODOS SANTOS,atencion odontologica,restauraciones,2017-01-01,1,0,0,2,5,0,2,1,0,0,0,0,0,0,11
TOLATA,atencion odontologica,restauraciones,2017-01-01,16,4,0,6,3,4,4,22,1,3,0,0,0,0,63
TOLEDO,atencion odontologica,restauraciones,2017-01-01,4,4,0,1,5,1,9,33,0,2,0,0,0,0,59
TOMAVE,atencion odontologica,restauraciones,2017-01-01,6,1,1,1,0,1,2,27,0,1,0,0,0,0,40
TOMINA,atencion odontologica,restauraciones,2017-01-01,4,7,5,15,10,31,24,53,0,2,0,0,0,0,151
TORO TORO,atencion odontologica,restauraciones,2017-01-01,2,4,4,3,1,5,7,15,2,2,0,0,0,0,45
TOTORA(CBBA),atencion odontologica,restauraciones,2017-01-01,17,15,10,51,1,6,2,34,5,4,0,0,0,0,145
TOTORA(ORR),atencion odontologica,restauraciones,2017-01-01,22,3,5,4,3,9,4,50,4,4,0,0,0,0,108
TRIGAL,atencion odontologica,restauraciones,2017-01-01,2,7,1,2,0,0,4,17,6,2,0,0,0,0,41
TRINIDAD,atencion odontologica,restauraciones,2017-01-01,64,91,209,289,124,188,238,448,44,52,0,0,0,0,1747
TUPIZA,atencion odontologica,restauraciones,2017-01-01,23,33,52,58,24,35,81,93,8,5,0,0,0,0,412
TURCO,atencion odontologica,restauraciones,2017-01-01,6,14,1,2,0,1,3,5,2,1,0,0,0,0,35
UMALA,atencion odontologica,restauraciones,2017-01-01,3,0,1,0,1,0,1,1,0,1,0,0,0,0,8
UNCIA,atencion odontologica,restauraciones,2017-01-01,31,22,20,13,7,18,16,40,4,6,0,0,0,0,177
URIONDO (A. CONCEPCION),atencion odontologica,restauraciones,2017-01-01,5,13,41,54,41,91,72,154,6,1,0,0,0,0,478
URUBICHA,atencion odontologica,restauraciones,2017-01-01,0,1,0,0,0,0,0,2,0,2,0,0,0,0,5
UYUNI,atencion odontologica,restauraciones,2017-01-01,21,16,11,23,14,14,11,39,7,2,0,0,0,0,158
VACAS,atencion odontologica,restauraciones,2017-01-01,2,0,12,2,0,4,1,12,2,0,0,0,0,0,35
VALLEGRANDE,atencion odontologica,restauraciones,2017-01-01,21,29,1,7,3,21,3,30,1,4,0,0,0,0,120
VIACHA,atencion odontologica,restauraciones,2017-01-01,187,167,57,38,12,39,20,103,8,6,0,0,0,0,637
VILA VILA,atencion odontologica,restauraciones,2017-01-01,12,11,4,1,2,9,0,16,0,0,0,0,0,0,55
VILLA CHARCAS,atencion odontologica,restauraciones,2017-01-01,2,1,6,9,4,11,5,15,0,0,0,0,0,0,53
VILLA MONTES,atencion odontologica,restauraciones,2017-01-01,15,14,94,124,98,156,77,196,11,0,0,0,0,0,785
VILLA NUEVA (LOMA ALTA),atencion odontologica,restauraciones,2017-01-01,0,1,0,0,0,8,4,10,0,0,0,0,0,0,23
VILLA RIVERO,atencion odontologica,restauraciones,2017-01-01,10,15,5,12,0,9,4,38,0,2,0,0,0,0,95
VILLA SERRANO,atencion odontologica,restauraciones,2017-01-01,16,17,4,3,1,2,6,8,2,0,0,0,0,0,59
VILLA TUNARI,atencion odontologica,restauraciones,2017-01-01,162,209,57,71,33,119,67,339,14,11,0,0,0,0,1082
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,restauraciones,2017-01-01,22,19,16,6,8,3,10,63,12,4,0,0,0,0,163
VILLAZON,atencion odontologica,restauraciones,2017-01-01,31,40,28,31,30,50,25,86,3,12,0,0,0,0,336
VINTO,atencion odontologica,restauraciones,2017-01-01,66,87,4,12,0,7,3,150,9,14,0,0,0,0,352
VITICHI,atencion odontologica,restauraciones,2017-01-01,0,1,3,8,0,13,5,5,0,3,0,0,0,0,38
WALDO BALLIVIAN,atencion odontologica,restauraciones,2017-01-01,2,0,3,0,4,1,7,3,0,0,0,0,0,0,20
WARNES,atencion odontologica,restauraciones,2017-01-01,71,33,11,5,1,28,10,150,2,12,0,0,0,0,323
YACO,atencion odontologica,restauraciones,2017-01-01,4,6,1,0,0,8,2,11,0,0,0,0,0,0,32
YACUIBA,atencion odontologica,restauraciones,2017-01-01,21,26,112,164,98,212,123,356,20,11,0,0,0,0,1143
YAMPARAEZ,atencion odontologica,restauraciones,2017-01-01,10,2,0,0,1,5,1,20,0,0,0,0,0,0,39
YANACACHI,atencion odontologica,restauraciones,2017-01-01,12,11,11,24,3,14,9,13,0,0,0,0,0,0,97
YAPACANI,atencion odontologica,restauraciones,2017-01-01,112,83,20,19,10,56,31,134,15,9,0,0,0,0,489
YOCALLA,atencion odontologica,restauraciones,2017-01-01,20,22,8,16,2,14,10,24,3,2,0,0,0,0,121
YOTALA,atencion odontologica,restauraciones,2017-01-01,6,6,4,3,2,3,1,10,3,1,0,0,0,0,39
YUNCHARA,atencion odontologica,restauraciones,2017-01-01,1,0,11,18,14,37,13,44,1,0,0,0,0,0,139
ZUDAÑEZ,atencion odontologica,restauraciones,2017-01-01,0,0,4,1,3,9,4,7,0,0,0,0,0,0,28
ACACIO,atencion odontologica,restauraciones,2017-02-01,1,0,0,0,2,0,0,4,0,0,0,0,0,0,7
ACHACACHI,atencion odontologica,restauraciones,2017-02-01,51,36,17,22,10,24,13,38,7,9,0,0,0,0,227
ACHOCALLA,atencion odontologica,restauraciones,2017-02-01,29,13,4,5,0,3,1,18,2,0,0,0,0,0,75
AIQUILE,atencion odontologica,restauraciones,2017-02-01,18,40,25,27,6,15,23,71,14,12,0,0,0,0,251
ALALAY,atencion odontologica,restauraciones,2017-02-01,1,2,0,0,0,1,0,0,0,0,0,0,0,0,4
ALCALA,atencion odontologica,restauraciones,2017-02-01,7,11,18,16,7,34,21,53,2,4,0,0,0,0,173
ALTO BENI,atencion odontologica,restauraciones,2017-02-01,10,9,2,8,3,2,10,21,6,0,0,0,0,0,71
ANCORAIMES,atencion odontologica,restauraciones,2017-02-01,3,5,1,2,0,3,4,9,0,3,0,0,0,0,30
ANDAMARCA,atencion odontologica,restauraciones,2017-02-01,3,1,0,6,4,6,6,22,2,3,0,0,0,0,53
ANTEQUERA,atencion odontologica,restauraciones,2017-02-01,4,8,9,12,0,5,5,11,1,1,0,0,0,0,56
ANZALDO,atencion odontologica,restauraciones,2017-02-01,7,4,0,0,0,0,6,12,0,2,0,0,0,0,31
APOLO,atencion odontologica,restauraciones,2017-02-01,41,58,1,5,3,10,20,8,0,4,0,0,0,0,150
ARAMPAMPA,atencion odontologica,restauraciones,2017-02-01,6,3,0,0,0,0,0,3,0,0,0,0,0,0,12
ARANI,atencion odontologica,restauraciones,2017-02-01,15,9,21,13,1,17,4,25,1,1,0,0,0,0,107
ARBIETO,atencion odontologica,restauraciones,2017-02-01,88,104,6,19,10,32,12,120,44,39,0,0,0,0,474
ARQUE,atencion odontologica,restauraciones,2017-02-01,3,8,2,2,1,5,1,16,1,7,0,0,0,0,46
ASCENCION DE GUARAYOS,atencion odontologica,restauraciones,2017-02-01,5,4,0,0,0,3,0,0,0,0,0,0,0,0,12
ATOCHA,atencion odontologica,restauraciones,2017-02-01,12,11,40,50,22,35,89,73,5,5,0,0,0,0,342
AUCAPATA,atencion odontologica,restauraciones,2017-02-01,7,0,3,2,0,0,3,5,0,0,0,0,0,0,20
AYATA,atencion odontologica,restauraciones,2017-02-01,2,8,0,0,5,2,1,9,1,2,0,0,0,0,30
AYO AYO,atencion odontologica,restauraciones,2017-02-01,2,21,0,2,1,0,0,8,1,0,0,0,0,0,35
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,restauraciones,2017-02-01,16,19,19,17,4,16,34,62,6,7,0,0,0,0,200
AZURDUY,atencion odontologica,restauraciones,2017-02-01,19,0,0,0,0,11,8,12,0,0,0,0,0,0,50
BATALLAS,atencion odontologica,restauraciones,2017-02-01,24,25,3,1,3,14,0,16,1,2,0,0,0,0,89
BAURES,atencion odontologica,restauraciones,2017-02-01,4,5,9,10,2,0,8,8,0,0,0,0,0,0,46
BELEN DE ANDAMARCA,atencion odontologica,restauraciones,2017-02-01,0,0,0,0,2,9,0,7,0,0,0,0,0,0,18
BELLA FLOR,atencion odontologica,restauraciones,2017-02-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
BERMEJO,atencion odontologica,restauraciones,2017-02-01,3,10,24,45,37,82,52,124,15,7,0,0,0,0,399
BETANZOS,atencion odontologica,restauraciones,2017-02-01,24,21,15,20,24,23,12,67,5,5,0,0,0,0,216
BOLIVAR,atencion odontologica,restauraciones,2017-02-01,0,4,2,2,4,3,1,9,2,0,0,0,0,0,27
BOLPEBRA,atencion odontologica,restauraciones,2017-02-01,0,0,20,10,20,15,0,0,0,0,0,0,0,0,65
BOYUIBE,atencion odontologica,restauraciones,2017-02-01,5,4,2,1,1,1,0,5,0,0,0,0,0,0,19
BUENA VISTA,atencion odontologica,restauraciones,2017-02-01,25,49,7,13,4,15,7,21,2,2,0,0,0,0,145
CABEZAS,atencion odontologica,restauraciones,2017-02-01,13,15,0,0,4,10,2,13,1,2,0,0,0,0,60
CAIROMA,atencion odontologica,restauraciones,2017-02-01,6,4,1,0,1,0,6,7,0,0,0,0,0,0,25
"CAIZA ""D""",atencion odontologica,restauraciones,2017-02-01,3,0,0,0,0,1,5,0,0,0,0,0,0,0,9
CAJUATA,atencion odontologica,restauraciones,2017-02-01,8,15,0,17,1,8,8,11,1,0,0,0,0,0,69
CALACOTO,atencion odontologica,restauraciones,2017-02-01,1,3,0,2,0,8,0,11,0,0,0,0,0,0,25
CALAMARCA,atencion odontologica,restauraciones,2017-02-01,24,15,7,7,8,22,3,27,0,3,0,0,0,0,116
CAMARGO,atencion odontologica,restauraciones,2017-02-01,17,11,5,9,1,7,8,48,2,4,0,0,0,0,112
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,restauraciones,2017-02-01,0,0,2,5,1,21,3,8,0,3,0,0,0,0,43
CAMIRI,atencion odontologica,restauraciones,2017-02-01,35,51,4,5,0,18,24,86,14,7,0,0,0,0,244
CAPINOTA,atencion odontologica,restauraciones,2017-02-01,59,64,42,45,6,34,89,73,18,8,0,0,0,0,438
CAQUIAVIRI,atencion odontologica,restauraciones,2017-02-01,10,11,3,9,4,17,1,14,3,2,0,0,0,0,74
CARACOLLO,atencion odontologica,restauraciones,2017-02-01,20,35,21,45,1,71,28,79,4,12,0,0,0,0,316
CARANAVI,atencion odontologica,restauraciones,2017-02-01,79,89,16,21,16,17,12,58,19,5,0,0,0,0,332
CARAPARI,atencion odontologica,restauraciones,2017-02-01,4,17,47,38,57,71,80,108,1,1,0,0,0,0,424
CARIPUYO,atencion odontologica,restauraciones,2017-02-01,9,3,0,2,0,0,2,10,1,0,0,0,0,0,27
CARMEN RIVERO TORREZ,atencion odontologica,restauraciones,2017-02-01,4,8,0,0,0,0,4,15,0,0,0,0,0,0,31
CATACORA,atencion odontologica,restauraciones,2017-02-01,0,2,0,0,0,0,0,3,0,0,0,0,0,0,5
CHACARILLA,atencion odontologica,restauraciones,2017-02-01,6,3,0,0,0,1,0,9,2,2,0,0,0,0,23
CHALLAPATA,atencion odontologica,restauraciones,2017-02-01,76,91,58,85,13,35,12,74,9,27,0,0,0,0,480
CHAQUI,atencion odontologica,restauraciones,2017-02-01,2,2,2,1,0,3,1,23,1,1,0,0,0,0,36
CHARAGUA,atencion odontologica,restauraciones,2017-02-01,17,12,2,7,6,25,7,19,0,1,0,0,0,0,96
CHARAÑA,atencion odontologica,restauraciones,2017-02-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
CHAYANTA,atencion odontologica,restauraciones,2017-02-01,4,3,6,6,9,6,4,19,0,2,0,0,0,0,59
CHIMORE,atencion odontologica,restauraciones,2017-02-01,39,27,11,6,8,21,3,83,2,3,0,0,0,0,203
CHIPAYA,atencion odontologica,restauraciones,2017-02-01,3,0,0,1,0,0,5,3,0,0,0,0,0,0,12
CHOQUE COTA,atencion odontologica,restauraciones,2017-02-01,0,0,2,4,0,8,1,4,0,5,0,0,0,0,24
CHUA COCANI,atencion odontologica,restauraciones,2017-02-01,11,4,0,2,3,9,0,4,1,4,0,0,0,0,38
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,restauraciones,2017-02-01,2,27,8,6,3,20,14,66,2,4,0,0,0,0,152
CHUMA,atencion odontologica,restauraciones,2017-02-01,22,22,13,9,5,17,22,37,10,8,0,0,0,0,165
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,restauraciones,2017-02-01,15,35,0,5,0,16,0,46,0,6,0,0,0,0,123
CKOCHAS,atencion odontologica,restauraciones,2017-02-01,5,3,0,3,1,5,2,9,2,0,0,0,0,0,30
CLIZA,atencion odontologica,restauraciones,2017-02-01,34,24,8,10,4,8,9,31,27,35,0,0,0,0,190
COBIJA,atencion odontologica,restauraciones,2017-02-01,68,97,17,26,26,41,63,92,4,4,0,0,0,0,438
COCAPATA,atencion odontologica,restauraciones,2017-02-01,38,66,9,14,3,8,7,43,1,3,0,0,0,0,192
COCHABAMBA,atencion odontologica,restauraciones,2017-02-01,921,888,531,545,337,499,979,2230,460,348,0,0,0,0,7738
COIPASA,atencion odontologica,restauraciones,2017-02-01,7,2,2,1,10,6,8,11,7,1,0,0,0,0,55
COLCAPIRHUA,atencion odontologica,restauraciones,2017-02-01,130,142,3,6,5,9,2,133,42,55,0,0,0,0,527
"COLCHA ""K""",atencion odontologica,restauraciones,2017-02-01,14,22,2,2,0,5,0,26,0,5,0,0,0,0,76
COLLANA,atencion odontologica,restauraciones,2017-02-01,3,1,0,0,1,2,0,12,1,8,0,0,0,0,28
COLOMI,atencion odontologica,restauraciones,2017-02-01,60,49,4,4,0,11,0,18,3,6,0,0,0,0,155
COLQUECHACA,atencion odontologica,restauraciones,2017-02-01,15,11,11,30,6,16,14,45,4,4,0,0,0,0,156
COLQUENCHA,atencion odontologica,restauraciones,2017-02-01,13,15,14,10,17,33,14,39,0,0,0,0,0,0,155
COLQUIRI,atencion odontologica,restauraciones,2017-02-01,9,15,3,2,2,5,1,15,16,11,0,0,0,0,79
COMARAPA,atencion odontologica,restauraciones,2017-02-01,28,26,7,2,0,16,3,95,4,3,0,0,0,0,184
COMBAYA,atencion odontologica,restauraciones,2017-02-01,0,0,0,2,0,0,1,1,0,0,0,0,0,0,4
CONCEPCION,atencion odontologica,restauraciones,2017-02-01,6,1,1,4,2,2,21,15,4,1,0,0,0,0,57
COPACABANA,atencion odontologica,restauraciones,2017-02-01,6,2,2,0,0,9,4,5,0,1,0,0,0,0,29
CORIPATA,atencion odontologica,restauraciones,2017-02-01,10,19,6,6,0,5,5,13,3,2,0,0,0,0,69
CORO CORO,atencion odontologica,restauraciones,2017-02-01,9,7,13,22,4,8,15,4,0,0,0,0,0,0,82
COROICO,atencion odontologica,restauraciones,2017-02-01,11,14,7,3,9,13,9,40,2,3,0,0,0,0,111
CORQUE,atencion odontologica,restauraciones,2017-02-01,4,7,2,0,2,6,7,10,4,6,0,0,0,0,48
COTAGAITA,atencion odontologica,restauraciones,2017-02-01,12,5,34,35,28,68,59,93,8,9,0,0,0,0,351
COTOCA,atencion odontologica,restauraciones,2017-02-01,31,15,1,2,5,7,2,60,2,3,0,0,0,0,128
CUATRO CAÑADAS,atencion odontologica,restauraciones,2017-02-01,14,21,1,1,2,5,3,25,1,5,0,0,0,0,78
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,restauraciones,2017-02-01,15,18,3,10,4,13,12,38,5,0,0,0,0,0,118
CUEVO,atencion odontologica,restauraciones,2017-02-01,1,2,8,21,3,9,5,16,0,0,0,0,0,0,65
CULPINA,atencion odontologica,restauraciones,2017-02-01,7,6,2,3,3,4,6,18,7,9,0,0,0,0,65
CURAHUARA DE CARANGAS,atencion odontologica,restauraciones,2017-02-01,17,16,3,12,1,6,3,23,1,1,0,0,0,0,83
CURVA,atencion odontologica,restauraciones,2017-02-01,6,7,1,0,0,0,3,1,0,0,0,0,0,0,18
DESAGUADERO,atencion odontologica,restauraciones,2017-02-01,0,3,0,1,0,1,4,7,3,1,0,0,0,0,20
EL ALTO,atencion odontologica,restauraciones,2017-02-01,877,1015,1364,1600,509,814,346,931,87,52,0,0,0,0,7595
EL CHORO,atencion odontologica,restauraciones,2017-02-01,1,3,0,0,1,6,0,15,0,0,0,0,0,0,26
EL PUENTE(STC),atencion odontologica,restauraciones,2017-02-01,15,14,0,1,2,1,2,19,0,1,0,0,0,0,55
EL PUENTE(TJA),atencion odontologica,restauraciones,2017-02-01,3,2,18,25,13,37,19,56,3,5,0,0,0,0,181
EL TORNO,atencion odontologica,restauraciones,2017-02-01,75,76,21,32,9,59,11,106,10,9,0,0,0,0,408
EL VILLAR,atencion odontologica,restauraciones,2017-02-01,3,8,0,0,0,2,1,11,0,0,0,0,0,0,25
ENTRE RIOS TRJ,atencion odontologica,restauraciones,2017-02-01,3,8,19,14,13,19,37,74,4,2,0,0,0,0,193
ENTRE RIOS CBBA,atencion odontologica,restauraciones,2017-02-01,16,29,0,3,2,14,6,23,2,0,0,0,0,0,95
ESCARA,atencion odontologica,restauraciones,2017-02-01,6,0,0,0,0,3,0,8,6,3,0,0,0,0,26
ESCOMA,atencion odontologica,restauraciones,2017-02-01,7,0,0,1,0,1,4,6,2,3,0,0,0,0,24
EUCALIPTUS,atencion odontologica,restauraciones,2017-02-01,0,4,0,4,0,2,2,12,2,1,0,0,0,0,27
EXALTACION,atencion odontologica,restauraciones,2017-02-01,6,12,0,17,0,3,0,9,0,0,0,0,0,0,47
FERNANDEZ ALONSO,atencion odontologica,restauraciones,2017-02-01,13,15,10,3,6,7,10,24,9,3,0,0,0,0,100
FILADELFIA,atencion odontologica,restauraciones,2017-02-01,0,0,0,1,0,3,5,3,0,0,0,0,0,0,12
GENERAL SAAVEDRA,atencion odontologica,restauraciones,2017-02-01,3,2,0,0,2,1,0,1,0,1,0,0,0,0,10
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,restauraciones,2017-02-01,35,10,3,3,8,17,33,50,3,1,0,0,0,0,163
GUANAY,atencion odontologica,restauraciones,2017-02-01,3,0,1,1,0,2,3,3,4,0,0,0,0,0,17
GUAQUI,atencion odontologica,restauraciones,2017-02-01,8,8,4,4,4,8,5,27,7,5,0,0,0,0,80
GUAYARAMERIN,atencion odontologica,restauraciones,2017-02-01,35,34,74,150,90,204,187,225,46,20,0,0,0,0,1065
GUTIERREZ,atencion odontologica,restauraciones,2017-02-01,15,19,13,12,13,24,24,44,20,17,0,0,0,0,201
HUACARETA,atencion odontologica,restauraciones,2017-02-01,7,7,1,0,1,10,4,12,1,0,0,0,0,0,43
HUACAYA (VILLA DE HUACAYA),atencion odontologica,restauraciones,2017-02-01,0,3,18,14,0,3,4,0,0,0,0,0,0,0,42
HUACHACALLA,atencion odontologica,restauraciones,2017-02-01,0,3,0,2,0,0,0,5,2,4,0,0,0,0,16
HUANUNI,atencion odontologica,restauraciones,2017-02-01,20,25,34,76,45,84,60,78,10,14,0,0,0,0,446
HUARACAJE,atencion odontologica,restauraciones,2017-02-01,9,5,3,1,1,7,10,8,1,1,0,0,0,0,46
HUARINA,atencion odontologica,restauraciones,2017-02-01,3,3,0,2,1,5,2,9,4,7,0,0,0,0,36
HUATAJATA,atencion odontologica,restauraciones,2017-02-01,2,1,1,1,1,0,1,3,0,2,0,0,0,0,12
HUAYLLAMARCA,atencion odontologica,restauraciones,2017-02-01,3,3,12,26,6,21,11,17,9,6,0,0,0,0,114
HUMANATA,atencion odontologica,restauraciones,2017-02-01,3,3,0,0,0,7,1,7,6,8,0,0,0,0,35
ICHOCA,atencion odontologica,restauraciones,2017-02-01,0,4,1,0,1,4,3,13,5,4,0,0,0,0,35
ICLA,atencion odontologica,restauraciones,2017-02-01,9,13,5,14,6,14,8,31,4,1,0,0,0,0,105
INCAHUASI,atencion odontologica,restauraciones,2017-02-01,2,5,0,9,3,12,6,12,2,1,0,0,0,0,52
