,group,variable,month,APLICACIÓN DE FLUOR MENORES DE 5 AÑOS,APLICACIÓN DE FLUOR MENORES DE 5 AÑOS,APLICACIÓN DE FLUOR 5 A 13 AÑOS,APLICACIÓN DE FLUOR 5 A 13 AÑOS,APLICACIÓN DE FLUOR 14 A 19 AÑOS,APLICACIÓN DE FLUOR 14 A 19 AÑOS,APLICACIÓN DE FLUOR 20 A 59 AÑOS,APLICACIÓN DE FLUOR 20 A 59 AÑOS,APLICACIÓN DE FLUOR 60 AÑOS Y MAS,APLICACIÓN DE FLUOR 60 AÑOS Y MAS,APLICACIÓN DE FLUOR EMB,APLICACIÓN DE FLUOR EMB,APLICACIÓN DE FLUOR POST,APLICACIÓN DE FLUOR POST,TOTALES
SICAYA,atencion odontologica,aplicacion de fluor,2017-01-01,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3
SIPE SIPE,atencion odontologica,aplicacion de fluor,2017-01-01,2,6,0,0,0,0,0,1,1,1,0,0,0,0,11
SOPACHUY,atencion odontologica,aplicacion de fluor,2017-01-01,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
SORACACHI,atencion odontologica,aplicacion de fluor,2017-01-01,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3
SORATA,atencion odontologica,aplicacion de fluor,2017-01-01,3,7,0,0,0,0,0,0,0,0,0,0,0,0,10
SUCRE,atencion odontologica,aplicacion de fluor,2017-01-01,123,147,34,41,11,26,21,114,5,1,0,0,0,0,523
TACACHI,atencion odontologica,aplicacion de fluor,2017-01-01,1,1,0,3,0,0,0,0,0,0,0,0,0,0,5
TAHUA,atencion odontologica,aplicacion de fluor,2017-01-01,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3
TAPACARI,atencion odontologica,aplicacion de fluor,2017-01-01,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4
TARABUCO,atencion odontologica,aplicacion de fluor,2017-01-01,7,18,0,0,0,1,0,4,0,0,0,0,0,0,30
TARACO,atencion odontologica,aplicacion de fluor,2017-01-01,9,8,0,3,0,0,0,0,0,0,0,0,0,0,20
TARATA,atencion odontologica,aplicacion de fluor,2017-01-01,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
TARIJA,atencion odontologica,aplicacion de fluor,2017-01-01,13,17,84,78,74,72,28,180,34,6,0,0,0,0,586
TARVITA,atencion odontologica,aplicacion de fluor,2017-01-01,11,16,0,0,0,0,0,7,0,0,0,0,0,0,34
TEOPONTE,atencion odontologica,aplicacion de fluor,2017-01-01,15,14,1,0,0,1,0,2,0,0,0,0,0,0,33
TIAWANACU,atencion odontologica,aplicacion de fluor,2017-01-01,4,1,0,0,0,0,0,0,0,0,0,0,0,0,5
TINGUIPAYA,atencion odontologica,aplicacion de fluor,2017-01-01,7,7,0,0,0,0,2,5,0,4,0,0,0,0,25
TIPUANI,atencion odontologica,aplicacion de fluor,2017-01-01,9,12,0,1,0,0,0,0,0,0,0,0,0,0,22
TIQUIPAYA,atencion odontologica,aplicacion de fluor,2017-01-01,42,37,4,2,0,0,1,7,1,3,0,0,0,0,97
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,aplicacion de fluor,2017-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TOCO,atencion odontologica,aplicacion de fluor,2017-01-01,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3
TOLATA,atencion odontologica,aplicacion de fluor,2017-01-01,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
TOLEDO,atencion odontologica,aplicacion de fluor,2017-01-01,0,0,0,0,0,0,2,9,0,0,0,0,0,0,11
TOMAVE,atencion odontologica,aplicacion de fluor,2017-01-01,0,0,0,0,0,0,1,9,0,0,0,0,0,0,10
TOMINA,atencion odontologica,aplicacion de fluor,2017-01-01,0,0,0,2,0,2,1,0,0,0,0,0,0,0,5
TOTORA(CBBA),atencion odontologica,aplicacion de fluor,2017-01-01,1,1,0,1,0,0,0,1,0,0,0,0,0,0,4
TOTORA(ORR),atencion odontologica,aplicacion de fluor,2017-01-01,2,0,0,0,0,1,1,5,0,1,0,0,0,0,10
TRIGAL,atencion odontologica,aplicacion de fluor,2017-01-01,35,39,0,0,0,0,0,0,0,0,0,0,0,0,74
TRINIDAD,atencion odontologica,aplicacion de fluor,2017-01-01,23,17,23,28,5,9,4,17,0,1,0,0,0,0,127
TUPIZA,atencion odontologica,aplicacion de fluor,2017-01-01,2,14,4,15,5,7,12,12,2,3,0,0,0,0,76
TURCO,atencion odontologica,aplicacion de fluor,2017-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
UNCIA,atencion odontologica,aplicacion de fluor,2017-01-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
URIONDO (A. CONCEPCION),atencion odontologica,aplicacion de fluor,2017-01-01,0,0,1,4,2,3,0,1,0,0,0,0,0,0,11
URUBICHA,atencion odontologica,aplicacion de fluor,2017-01-01,0,1,0,1,0,0,0,8,0,0,0,0,0,0,10
UYUNI,atencion odontologica,aplicacion de fluor,2017-01-01,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
VACAS,atencion odontologica,aplicacion de fluor,2017-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
VALLEGRANDE,atencion odontologica,aplicacion de fluor,2017-01-01,92,98,2,1,1,7,0,0,0,0,0,0,0,0,201
VIACHA,atencion odontologica,aplicacion de fluor,2017-01-01,14,20,1,1,0,0,0,0,0,0,0,0,0,0,36
VILA VILA,atencion odontologica,aplicacion de fluor,2017-01-01,2,2,0,0,0,0,0,1,0,0,0,0,0,0,5
VILLA CHARCAS,atencion odontologica,aplicacion de fluor,2017-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
VILLA MONTES,atencion odontologica,aplicacion de fluor,2017-01-01,0,2,5,5,1,1,3,2,0,0,0,0,0,0,19
VILLA NUEVA (LOMA ALTA),atencion odontologica,aplicacion de fluor,2017-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
VILLA RIVERO,atencion odontologica,aplicacion de fluor,2017-01-01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3
VILLA TUNARI,atencion odontologica,aplicacion de fluor,2017-01-01,6,19,1,0,0,6,0,14,0,0,0,0,0,0,46
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,aplicacion de fluor,2017-01-01,4,2,0,0,0,0,0,1,0,0,0,0,0,0,7
VILLAZON,atencion odontologica,aplicacion de fluor,2017-01-01,7,11,0,4,0,1,0,1,0,2,0,0,0,0,26
VINTO,atencion odontologica,aplicacion de fluor,2017-01-01,7,13,0,1,0,1,0,2,0,0,0,0,0,0,24
WARNES,atencion odontologica,aplicacion de fluor,2017-01-01,31,24,2,0,1,5,8,10,7,1,0,0,0,0,89
YACUIBA,atencion odontologica,aplicacion de fluor,2017-01-01,5,4,5,5,2,2,0,2,0,0,0,0,0,0,25
YAMPARAEZ,atencion odontologica,aplicacion de fluor,2017-01-01,6,4,0,0,0,0,0,0,0,0,0,0,0,0,10
YAPACANI,atencion odontologica,aplicacion de fluor,2017-01-01,53,54,0,0,0,7,1,22,6,5,0,0,0,0,148
YOCALLA,atencion odontologica,aplicacion de fluor,2017-01-01,0,1,0,0,0,0,5,2,0,0,0,0,0,0,8
YOTALA,atencion odontologica,aplicacion de fluor,2017-01-01,3,2,0,0,0,0,0,0,0,0,0,0,0,0,5
ACACIO,atencion odontologica,aplicacion de fluor,2017-02-01,0,12,0,1,0,1,0,1,1,1,0,0,0,0,17
ACHACACHI,atencion odontologica,aplicacion de fluor,2017-02-01,10,7,0,1,0,0,0,0,0,0,0,0,0,0,18
ACHOCALLA,atencion odontologica,aplicacion de fluor,2017-02-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
AIQUILE,atencion odontologica,aplicacion de fluor,2017-02-01,2,0,2,0,3,2,0,5,0,0,0,0,0,0,14
ALALAY,atencion odontologica,aplicacion de fluor,2017-02-01,3,5,1,0,0,0,0,0,0,0,0,0,0,0,9
ALCALA,atencion odontologica,aplicacion de fluor,2017-02-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
ALTO BENI,atencion odontologica,aplicacion de fluor,2017-02-01,8,9,21,28,0,1,0,0,0,0,0,0,0,0,67
ANCORAIMES,atencion odontologica,aplicacion de fluor,2017-02-01,6,3,0,1,0,0,0,1,0,0,0,0,0,0,11
ANDAMARCA,atencion odontologica,aplicacion de fluor,2017-02-01,0,0,0,0,0,1,0,3,0,1,0,0,0,0,5
ANTEQUERA,atencion odontologica,aplicacion de fluor,2017-02-01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3
ANZALDO,atencion odontologica,aplicacion de fluor,2017-02-01,12,0,0,0,0,0,0,19,6,35,0,0,0,0,72
APOLO,atencion odontologica,aplicacion de fluor,2017-02-01,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
ARAMPAMPA,atencion odontologica,aplicacion de fluor,2017-02-01,5,2,0,0,0,0,0,0,0,0,0,0,0,0,7
ARANI,atencion odontologica,aplicacion de fluor,2017-02-01,1,1,1,0,3,0,1,1,0,0,0,0,0,0,8
ARBIETO,atencion odontologica,aplicacion de fluor,2017-02-01,5,7,0,0,0,1,0,0,0,0,0,0,0,0,13
ASCENCION DE GUARAYOS,atencion odontologica,aplicacion de fluor,2017-02-01,29,8,0,0,0,6,0,0,0,0,0,0,0,0,43
ATOCHA,atencion odontologica,aplicacion de fluor,2017-02-01,0,0,2,2,0,0,0,0,0,0,0,0,0,0,4
AUCAPATA,atencion odontologica,aplicacion de fluor,2017-02-01,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3
AYATA,atencion odontologica,aplicacion de fluor,2017-02-01,4,2,0,0,0,0,0,0,0,0,0,0,0,0,6
AYO AYO,atencion odontologica,aplicacion de fluor,2017-02-01,11,13,1,0,0,0,0,0,0,0,0,0,0,0,25
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,aplicacion de fluor,2017-02-01,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3
AZURDUY,atencion odontologica,aplicacion de fluor,2017-02-01,11,1,0,0,0,0,1,0,0,0,0,0,0,0,13
BATALLAS,atencion odontologica,aplicacion de fluor,2017-02-01,5,6,0,0,0,0,0,0,0,0,0,0,0,0,11
BAURES,atencion odontologica,aplicacion de fluor,2017-02-01,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
BELLA FLOR,atencion odontologica,aplicacion de fluor,2017-02-01,2,1,0,0,0,0,0,3,0,0,0,0,0,0,6
BERMEJO,atencion odontologica,aplicacion de fluor,2017-02-01,0,1,0,2,0,2,0,1,0,0,0,0,0,0,6
BETANZOS,atencion odontologica,aplicacion de fluor,2017-02-01,4,3,1,0,0,1,0,1,0,0,0,0,0,0,10
BOLIVAR,atencion odontologica,aplicacion de fluor,2017-02-01,0,1,6,8,0,0,0,0,0,0,0,0,0,0,15
BOLPEBRA,atencion odontologica,aplicacion de fluor,2017-02-01,10,15,0,0,0,0,0,0,0,0,0,0,0,0,25
BOYUIBE,atencion odontologica,aplicacion de fluor,2017-02-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
BUENA VISTA,atencion odontologica,aplicacion de fluor,2017-02-01,128,128,3,3,0,0,0,1,0,0,0,0,0,0,263
CABEZAS,atencion odontologica,aplicacion de fluor,2017-02-01,72,69,0,1,0,1,0,0,1,0,0,0,0,0,144
CAIROMA,atencion odontologica,aplicacion de fluor,2017-02-01,2,3,0,0,0,0,0,0,0,0,0,0,0,0,5
CAJUATA,atencion odontologica,aplicacion de fluor,2017-02-01,1,2,0,1,0,0,0,0,0,0,0,0,0,0,4
CALAMARCA,atencion odontologica,aplicacion de fluor,2017-02-01,4,4,1,0,0,0,0,2,0,0,0,0,0,0,11
CAMARGO,atencion odontologica,aplicacion de fluor,2017-02-01,6,3,0,0,0,1,0,0,0,0,0,0,0,0,10
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,aplicacion de fluor,2017-02-01,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
CAMIRI,atencion odontologica,aplicacion de fluor,2017-02-01,129,99,21,25,0,3,0,21,0,1,0,0,0,0,299
CAPINOTA,atencion odontologica,aplicacion de fluor,2017-02-01,4,11,1,0,0,0,0,0,1,0,0,0,0,0,17
CAQUIAVIRI,atencion odontologica,aplicacion de fluor,2017-02-01,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4
CARACOLLO,atencion odontologica,aplicacion de fluor,2017-02-01,6,8,2,6,1,4,1,7,0,1,0,0,0,0,36
CARANAVI,atencion odontologica,aplicacion de fluor,2017-02-01,87,96,38,37,2,5,0,11,0,0,0,0,0,0,276
CARAPARI,atencion odontologica,aplicacion de fluor,2017-02-01,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3
CARIPUYO,atencion odontologica,aplicacion de fluor,2017-02-01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3
CARMEN RIVERO TORREZ,atencion odontologica,aplicacion de fluor,2017-02-01,17,14,0,0,0,0,0,0,0,0,0,0,0,0,31
CHACARILLA,atencion odontologica,aplicacion de fluor,2017-02-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
CHALLAPATA,atencion odontologica,aplicacion de fluor,2017-02-01,12,10,14,12,1,1,9,11,0,4,0,0,0,0,74
CHAQUI,atencion odontologica,aplicacion de fluor,2017-02-01,1,4,0,0,0,0,0,3,0,1,0,0,0,0,9
CHARAGUA,atencion odontologica,aplicacion de fluor,2017-02-01,21,27,1,1,0,0,0,0,0,0,0,0,0,0,50
CHAYANTA,atencion odontologica,aplicacion de fluor,2017-02-01,1,3,0,0,0,1,1,7,0,0,0,0,0,0,13
CHUA COCANI,atencion odontologica,aplicacion de fluor,2017-02-01,12,2,14,3,0,0,0,0,0,0,0,0,0,0,31
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,aplicacion de fluor,2017-02-01,15,10,1,2,0,1,0,2,0,0,0,0,0,0,31
CHUMA,atencion odontologica,aplicacion de fluor,2017-02-01,5,7,0,1,0,0,0,0,0,0,0,0,0,0,13
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,aplicacion de fluor,2017-02-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
CKOCHAS,atencion odontologica,aplicacion de fluor,2017-02-01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5
CLIZA,atencion odontologica,aplicacion de fluor,2017-02-01,5,1,0,0,0,0,0,2,0,1,0,0,0,0,9
COBIJA,atencion odontologica,aplicacion de fluor,2017-02-01,85,80,2,6,0,4,2,3,1,0,0,0,0,0,183
COCAPATA,atencion odontologica,aplicacion de fluor,2017-02-01,60,63,0,0,0,2,0,2,0,1,0,0,0,0,128
COCHABAMBA,atencion odontologica,aplicacion de fluor,2017-02-01,174,227,106,136,43,78,35,93,20,13,0,0,0,0,925
COIPASA,atencion odontologica,aplicacion de fluor,2017-02-01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
COLCAPIRHUA,atencion odontologica,aplicacion de fluor,2017-02-01,20,12,1,2,0,0,0,10,8,1,0,0,0,0,54
"COLCHA ""K""",atencion odontologica,aplicacion de fluor,2017-02-01,3,2,0,0,0,0,0,1,0,1,0,0,0,0,7
COLLANA,atencion odontologica,aplicacion de fluor,2017-02-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
COLOMI,atencion odontologica,aplicacion de fluor,2017-02-01,16,12,0,0,0,3,0,5,0,0,0,0,0,0,36
COLPA BELGICA,atencion odontologica,aplicacion de fluor,2017-02-01,11,20,28,29,0,2,0,6,0,0,0,0,0,0,96
COLQUECHACA,atencion odontologica,aplicacion de fluor,2017-02-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
COLQUENCHA,atencion odontologica,aplicacion de fluor,2017-02-01,0,2,1,0,0,0,0,2,0,0,0,0,0,0,5
COLQUIRI,atencion odontologica,aplicacion de fluor,2017-02-01,9,3,0,0,0,2,0,1,1,1,0,0,0,0,17
COMARAPA,atencion odontologica,aplicacion de fluor,2017-02-01,3,6,0,0,0,2,0,0,0,0,0,0,0,0,11
CONCEPCION,atencion odontologica,aplicacion de fluor,2017-02-01,27,10,2,0,0,0,0,0,0,0,0,0,0,0,39
COPACABANA,atencion odontologica,aplicacion de fluor,2017-02-01,10,12,2,0,0,0,0,0,0,0,0,0,0,0,24
CORIPATA,atencion odontologica,aplicacion de fluor,2017-02-01,20,19,1,2,0,3,0,3,1,0,0,0,0,0,49
CORO CORO,atencion odontologica,aplicacion de fluor,2017-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
COROICO,atencion odontologica,aplicacion de fluor,2017-02-01,1,0,2,2,0,0,0,0,0,0,0,0,0,0,5
CORQUE,atencion odontologica,aplicacion de fluor,2017-02-01,2,2,4,4,0,0,0,0,0,0,0,0,0,0,12
COTAGAITA,atencion odontologica,aplicacion de fluor,2017-02-01,1,0,12,7,2,0,0,0,0,0,0,0,0,0,22
COTOCA,atencion odontologica,aplicacion de fluor,2017-02-01,53,84,13,6,6,10,48,66,4,6,0,0,0,0,296
CUATRO CAÑADAS,atencion odontologica,aplicacion de fluor,2017-02-01,35,41,0,0,0,0,0,1,1,1,0,0,0,0,79
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,aplicacion de fluor,2017-02-01,5,1,5,7,0,1,0,0,0,0,0,0,0,0,19
CUEVO,atencion odontologica,aplicacion de fluor,2017-02-01,0,1,0,3,0,1,0,2,0,0,0,0,0,0,7
CULPINA,atencion odontologica,aplicacion de fluor,2017-02-01,1,3,1,0,0,0,0,0,0,0,0,0,0,0,5
CURAHUARA DE CARANGAS,atencion odontologica,aplicacion de fluor,2017-02-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
CURVA,atencion odontologica,aplicacion de fluor,2017-02-01,3,5,0,0,0,0,0,3,0,0,0,0,0,0,11
DESAGUADERO,atencion odontologica,aplicacion de fluor,2017-02-01,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4
EL ALTO,atencion odontologica,aplicacion de fluor,2017-02-01,273,281,164,222,48,70,13,61,0,5,0,0,0,0,1137
EL CHORO,atencion odontologica,aplicacion de fluor,2017-02-01,2,0,0,0,0,1,0,3,2,2,0,0,0,0,10
EL PUENTE(STC),atencion odontologica,aplicacion de fluor,2017-02-01,39,24,0,0,0,2,0,13,0,0,0,0,0,0,78
EL PUENTE(TJA),atencion odontologica,aplicacion de fluor,2017-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
EL TORNO,atencion odontologica,aplicacion de fluor,2017-02-01,181,174,280,251,1,14,11,35,15,25,0,0,0,0,987
ENTRE RIOS TRJ,atencion odontologica,aplicacion de fluor,2017-02-01,2,2,13,7,0,0,0,2,0,0,0,0,0,0,26
ENTRE RIOS CBBA,atencion odontologica,aplicacion de fluor,2017-02-01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
ESCOMA,atencion odontologica,aplicacion de fluor,2017-02-01,0,2,1,4,1,2,1,2,0,0,0,0,0,0,13
ESMERALDA,atencion odontologica,aplicacion de fluor,2017-02-01,2,1,0,1,0,0,0,1,0,3,0,0,0,0,8
EUCALIPTUS,atencion odontologica,aplicacion de fluor,2017-02-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FILADELFIA,atencion odontologica,aplicacion de fluor,2017-02-01,10,9,7,5,0,0,0,1,0,0,0,0,0,0,32
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,aplicacion de fluor,2017-02-01,15,8,0,1,0,0,0,0,0,0,0,0,0,0,24
GUANAY,atencion odontologica,aplicacion de fluor,2017-02-01,1,4,1,2,0,0,0,0,0,0,0,0,0,0,8
GUAQUI,atencion odontologica,aplicacion de fluor,2017-02-01,5,7,1,1,0,0,0,1,0,0,0,0,0,0,15
GUAYARAMERIN,atencion odontologica,aplicacion de fluor,2017-02-01,4,5,5,7,2,3,13,1,0,0,0,0,0,0,40
GUTIERREZ,atencion odontologica,aplicacion de fluor,2017-02-01,49,42,5,3,0,0,0,0,0,0,0,0,0,0,99
HUACARETA,atencion odontologica,aplicacion de fluor,2017-02-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
HUACAYA (VILLA DE HUACAYA),atencion odontologica,aplicacion de fluor,2017-02-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
HUACHACALLA,atencion odontologica,aplicacion de fluor,2017-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
HUANUNI,atencion odontologica,aplicacion de fluor,2017-02-01,5,2,2,1,1,1,0,0,0,0,0,0,0,0,12
HUARACAJE,atencion odontologica,aplicacion de fluor,2017-02-01,6,6,15,8,0,0,1,0,0,0,0,0,0,0,36
HUARINA,atencion odontologica,aplicacion de fluor,2017-02-01,4,3,0,0,0,0,0,0,0,0,0,0,0,0,7
HUATAJATA,atencion odontologica,aplicacion de fluor,2017-02-01,4,3,0,1,0,0,0,0,0,0,0,0,0,0,8
HUAYLLAMARCA,atencion odontologica,aplicacion de fluor,2017-02-01,0,1,0,2,0,2,0,3,0,0,0,0,0,0,8
HUMANATA,atencion odontologica,aplicacion de fluor,2017-02-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ICHOCA,atencion odontologica,aplicacion de fluor,2017-02-01,8,13,0,0,0,0,0,0,0,0,0,0,0,0,21
ICLA,atencion odontologica,aplicacion de fluor,2017-02-01,48,44,0,4,0,6,1,4,1,0,0,0,0,0,108
INCAHUASI,atencion odontologica,aplicacion de fluor,2017-02-01,24,21,0,0,0,0,0,0,0,0,0,0,0,0,45
INGAVI (HUMAITA),atencion odontologica,aplicacion de fluor,2017-02-01,4,6,4,3,1,2,0,0,0,0,0,0,0,0,20
INQUISIVI,atencion odontologica,aplicacion de fluor,2017-02-01,6,5,0,1,0,3,0,3,0,0,0,0,0,0,18
IRUPANA (VILLA DE LANZA),atencion odontologica,aplicacion de fluor,2017-02-01,18,12,3,2,0,0,0,0,0,0,0,0,0,0,35
IXIAMAS,atencion odontologica,aplicacion de fluor,2017-02-01,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4
JESUS DE MACHACA,atencion odontologica,aplicacion de fluor,2017-02-01,14,17,2,0,0,0,0,0,0,0,0,0,0,0,33
LA ASUNTA,atencion odontologica,aplicacion de fluor,2017-02-01,24,13,1,1,0,1,1,7,0,0,0,0,0,0,48
LA GUARDIA,atencion odontologica,aplicacion de fluor,2017-02-01,60,83,19,12,1,1,8,5,0,2,0,0,0,0,191
LA PAZ,atencion odontologica,aplicacion de fluor,2017-02-01,407,441,279,226,52,47,80,155,28,28,0,0,0,0,1743
LAJA,atencion odontologica,aplicacion de fluor,2017-02-01,6,11,0,0,0,3,0,2,0,0,0,0,0,0,22
LICOMA PAMPA,atencion odontologica,aplicacion de fluor,2017-02-01,4,2,0,1,0,0,0,0,0,0,0,0,0,0,7
LLALLAGUA,atencion odontologica,aplicacion de fluor,2017-02-01,7,10,1,1,0,0,4,31,0,0,0,0,0,0,54
LORETO,atencion odontologica,aplicacion de fluor,2017-02-01,0,0,5,7,2,0,0,0,0,0,0,0,0,0,14
LURIBAY,atencion odontologica,aplicacion de fluor,2017-02-01,1,4,0,1,0,0,0,0,0,0,0,0,0,0,6
MACHACAMARCA,atencion odontologica,aplicacion de fluor,2017-02-01,2,0,3,4,1,3,1,0,0,0,0,0,0,0,14
MACHARETI,atencion odontologica,aplicacion de fluor,2017-02-01,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3
MAGDALENA,atencion odontologica,aplicacion de fluor,2017-02-01,0,0,3,5,0,1,0,0,0,0,0,0,0,0,9
MAIRANA,atencion odontologica,aplicacion de fluor,2017-02-01,19,29,11,19,12,19,12,22,7,12,0,0,0,0,162
MALLA,atencion odontologica,aplicacion de fluor,2017-02-01,9,11,0,0,0,0,0,0,0,0,0,0,0,0,20
MAPIRI,atencion odontologica,aplicacion de fluor,2017-02-01,8,12,1,1,1,0,1,0,0,0,0,0,0,0,24
MECAPACA,atencion odontologica,aplicacion de fluor,2017-02-01,7,1,0,0,1,0,0,2,0,0,0,0,0,0,11
MIZQUE,atencion odontologica,aplicacion de fluor,2017-02-01,25,33,0,1,0,0,0,0,0,0,0,0,0,0,59
MOJOCOYA,atencion odontologica,aplicacion de fluor,2017-02-01,4,1,1,4,0,1,1,3,1,0,0,0,0,0,16
MONTEAGUDO,atencion odontologica,aplicacion de fluor,2017-02-01,3,5,0,1,0,1,2,7,0,0,0,0,0,0,19
MONTERO,atencion odontologica,aplicacion de fluor,2017-02-01,232,211,43,46,6,39,31,148,41,53,0,0,0,0,850
MORO MORO,atencion odontologica,aplicacion de fluor,2017-02-01,20,10,0,0,0,0,0,2,0,0,0,0,0,0,32
MOROCHATA,atencion odontologica,aplicacion de fluor,2017-02-01,12,6,0,1,0,0,0,0,0,0,0,0,0,0,19
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,aplicacion de fluor,2017-02-01,3,4,0,0,0,0,0,0,0,0,0,0,0,0,7
OCURI,atencion odontologica,aplicacion de fluor,2017-02-01,13,14,0,0,0,2,0,3,2,2,0,0,0,0,36
OKINAWA,atencion odontologica,aplicacion de fluor,2017-02-01,7,2,0,0,0,0,0,0,0,0,0,0,0,0,9
ORURO,atencion odontologica,aplicacion de fluor,2017-02-01,21,20,10,11,10,8,26,27,7,0,0,0,0,0,140
PADCAYA,atencion odontologica,aplicacion de fluor,2017-02-01,9,6,3,4,0,0,0,1,0,0,0,0,0,0,23
PADILLA,atencion odontologica,aplicacion de fluor,2017-02-01,4,4,3,2,0,0,0,0,0,0,0,0,0,0,13
PAILON,atencion odontologica,aplicacion de fluor,2017-02-01,3,5,6,5,1,6,0,0,0,0,0,0,0,0,26
PALCA,atencion odontologica,aplicacion de fluor,2017-02-01,29,11,5,0,0,0,1,2,0,0,0,0,0,0,48
PALOS BLANCOS,atencion odontologica,aplicacion de fluor,2017-02-01,30,25,19,18,1,4,7,7,2,0,0,0,0,0,113
PAMPA AULLAGAS,atencion odontologica,aplicacion de fluor,2017-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PAMPA GRANDE,atencion odontologica,aplicacion de fluor,2017-02-01,8,6,0,2,0,0,0,6,0,0,0,0,0,0,22
PAPEL PAMPA,atencion odontologica,aplicacion de fluor,2017-02-01,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3
PATACAMAYA,atencion odontologica,aplicacion de fluor,2017-02-01,6,14,0,0,0,0,2,1,0,0,0,0,0,0,23
PAZÑA,atencion odontologica,aplicacion de fluor,2017-02-01,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
PELECHUCO,atencion odontologica,aplicacion de fluor,2017-02-01,12,8,0,0,0,0,0,0,0,0,0,0,0,0,20
POCOATA,atencion odontologica,aplicacion de fluor,2017-02-01,3,4,0,0,0,0,0,0,0,0,0,0,0,0,7
POCONA,atencion odontologica,aplicacion de fluor,2017-02-01,4,1,2,0,0,0,0,3,0,0,0,0,0,0,10
POJO (CBBA),atencion odontologica,aplicacion de fluor,2017-02-01,3,4,13,9,0,0,0,0,0,0,0,0,0,0,29
POOPO,atencion odontologica,aplicacion de fluor,2017-02-01,2,1,0,4,0,1,0,0,0,0,0,0,0,0,8
POROMA,atencion odontologica,aplicacion de fluor,2017-02-01,14,6,2,3,0,0,0,2,0,0,0,0,0,0,27
PORONGO,atencion odontologica,aplicacion de fluor,2017-02-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PORTACHUELO,atencion odontologica,aplicacion de fluor,2017-02-01,1,2,0,0,0,1,0,1,0,0,0,0,0,0,5
PORVENIR,atencion odontologica,aplicacion de fluor,2017-02-01,40,44,17,25,1,0,1,3,1,2,0,0,0,0,134
