,group,variable,month,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA EMB,CONSULTA NUEVA EMB,CONSULTA NUEVA POST,CONSULTA NUEVA POST,TOTALES
SAN ANDRES DE MACHACA,atencion odontologica,consulta nueva,2017-01-01,36,17,4,3,6,5,10,27,15,6,0,3,0,8,140
SAN ANTONIO DE LOMERIO,atencion odontologica,consulta nueva,2017-01-01,6,11,3,7,1,6,6,9,2,1,0,1,0,1,54
SAN BENITO,atencion odontologica,consulta nueva,2017-01-01,74,120,48,26,0,48,24,134,38,63,0,59,0,53,687
SAN BORJA,atencion odontologica,consulta nueva,2017-01-01,39,66,26,44,10,68,38,180,50,28,0,117,0,37,703
SAN BUENA VENTURA,atencion odontologica,consulta nueva,2017-01-01,15,9,14,16,4,15,16,25,0,1,0,1,0,18,134
SAN CARLOS,atencion odontologica,consulta nueva,2017-01-01,17,18,33,24,14,13,12,17,3,2,0,3,0,3,159
SAN IGNACIO,atencion odontologica,consulta nueva,2017-01-01,21,35,97,122,35,60,65,102,7,10,0,4,0,2,560
SAN IGNACIO DE VELASCO,atencion odontologica,consulta nueva,2017-01-01,55,19,14,2,0,10,3,45,31,12,0,18,0,8,217
SAN JAVIER(BNI),atencion odontologica,consulta nueva,2017-01-01,5,2,9,6,0,2,0,14,4,0,0,0,0,0,42
SAN JAVIER(STC),atencion odontologica,consulta nueva,2017-01-01,23,36,11,18,4,7,19,47,3,6,0,11,0,3,188
SAN JOAQUIN,atencion odontologica,consulta nueva,2017-01-01,2,1,0,3,5,6,10,19,3,2,0,0,0,0,51
SAN JOSE DE CHIQUITOS,atencion odontologica,consulta nueva,2017-01-01,13,12,13,31,27,49,27,42,5,0,0,7,0,8,234
SAN JUAN DE YAPACANI,atencion odontologica,consulta nueva,2017-01-01,24,19,3,9,2,5,3,17,7,7,0,7,0,6,109
SAN JULIAN,atencion odontologica,consulta nueva,2017-01-01,190,247,36,28,6,24,23,113,28,14,0,45,0,11,765
SAN LORENZO(PND),atencion odontologica,consulta nueva,2017-01-01,27,19,15,14,6,9,13,19,1,1,0,0,0,0,124
SAN LORENZO(TJA),atencion odontologica,consulta nueva,2017-01-01,62,42,182,232,73,179,152,391,36,26,0,10,0,3,1388
SAN LUCAS,atencion odontologica,consulta nueva,2017-01-01,146,120,52,31,14,37,44,138,13,19,0,28,0,16,658
SAN MATIAS,atencion odontologica,consulta nueva,2017-01-01,21,24,8,4,5,7,4,9,9,3,0,11,0,8,113
SAN MIGUEL DE VELASCO,atencion odontologica,consulta nueva,2017-01-01,26,29,16,15,7,23,19,67,3,1,0,4,0,20,230
SAN PABLO DE LIPEZ,atencion odontologica,consulta nueva,2017-01-01,4,3,1,0,4,2,7,19,0,0,0,6,0,1,47
SAN PEDRO,atencion odontologica,consulta nueva,2017-01-01,88,72,19,28,18,55,49,130,6,15,0,25,0,24,529
SAN PEDRO DE BUENA VISTA,atencion odontologica,consulta nueva,2017-01-01,18,11,4,1,6,7,11,70,11,8,0,15,0,37,199
SAN PEDRO DE CURAHUARA,atencion odontologica,consulta nueva,2017-01-01,41,16,8,6,18,6,12,53,26,46,0,4,0,1,237
SAN PEDRO DE QUEMES,atencion odontologica,consulta nueva,2017-01-01,1,2,4,9,6,1,1,5,0,4,0,0,0,0,33
SAN PEDRO DE TIQUINA,atencion odontologica,consulta nueva,2017-01-01,24,12,10,14,11,13,21,33,19,30,0,6,0,1,194
SAN RAFAEL,atencion odontologica,consulta nueva,2017-01-01,41,29,1,0,1,8,2,14,3,1,0,3,0,0,103
SAN RAMON BENI,atencion odontologica,consulta nueva,2017-01-01,0,0,0,2,0,0,0,0,0,0,0,2,0,0,4
SAN RAMON SCZ,atencion odontologica,consulta nueva,2017-01-01,35,46,2,4,6,7,5,8,2,2,0,10,0,5,132
SANTA ANA,atencion odontologica,consulta nueva,2017-01-01,62,83,193,263,30,135,53,172,16,10,0,30,0,23,1070
SANTA CRUZ DE LA SIERRA,atencion odontologica,consulta nueva,2017-01-01,2995,2943,2329,2510,902,1826,1938,5875,1057,759,0,1532,0,458,25124
SANTA ROSA,atencion odontologica,consulta nueva,2017-01-01,3,8,9,14,0,3,5,12,1,0,0,0,0,0,55
SANTA ROSA DEL SARA,atencion odontologica,consulta nueva,2017-01-01,16,3,10,10,7,9,21,34,10,5,0,4,0,5,134
SANTIAGO DE CALLAPA,atencion odontologica,consulta nueva,2017-01-01,8,18,1,2,0,12,0,7,5,9,0,0,0,7,69
SANTIAGO DE HUARI,atencion odontologica,consulta nueva,2017-01-01,40,66,126,158,38,81,39,113,36,64,0,51,0,9,821
SANTIAGO DE HUATA,atencion odontologica,consulta nueva,2017-01-01,21,13,30,26,8,29,15,36,22,18,0,17,0,12,247
SANTIAGO DE MACHACA,atencion odontologica,consulta nueva,2017-01-01,13,22,5,15,4,9,14,37,14,8,0,1,0,3,145
SANTIVAÑES,atencion odontologica,consulta nueva,2017-01-01,17,26,23,34,33,40,11,74,16,52,0,3,0,19,348
SANTUARIO DE QUILLACAS,atencion odontologica,consulta nueva,2017-01-01,11,26,32,33,7,4,2,14,34,8,0,5,0,4,180
SAPAHAQUI,atencion odontologica,consulta nueva,2017-01-01,26,19,14,23,15,19,53,64,29,6,0,2,0,22,292
SENA,atencion odontologica,consulta nueva,2017-01-01,19,8,5,5,8,9,6,43,10,0,0,27,0,5,145
SHINAOTA,atencion odontologica,consulta nueva,2017-01-01,58,52,19,5,8,3,1,47,2,6,0,10,0,18,229
SICA SICA (VILLA AROMA),atencion odontologica,consulta nueva,2017-01-01,14,2,7,4,6,11,7,18,17,8,0,0,0,3,97
SICAYA,atencion odontologica,consulta nueva,2017-01-01,3,2,0,0,0,2,0,2,0,0,0,0,0,1,10
SIPE SIPE,atencion odontologica,consulta nueva,2017-01-01,234,330,147,155,24,70,47,300,40,58,0,58,0,170,1633
SOPACHUY,atencion odontologica,consulta nueva,2017-01-01,19,21,45,45,18,24,22,87,2,8,0,9,0,8,308
SORACACHI,atencion odontologica,consulta nueva,2017-01-01,13,20,25,53,4,17,10,35,7,6,0,16,0,11,217
SORATA,atencion odontologica,consulta nueva,2017-01-01,100,83,16,14,11,95,52,162,32,40,0,109,0,48,762
SUCRE,atencion odontologica,consulta nueva,2017-01-01,1355,1528,1323,1649,386,820,853,2602,220,189,0,745,0,500,12170
TACACHI,atencion odontologica,consulta nueva,2017-01-01,5,5,4,3,0,0,4,11,3,11,0,0,0,0,46
TACACOMA,atencion odontologica,consulta nueva,2017-01-01,1,3,4,3,0,7,8,19,0,13,0,0,0,3,61
TACOBAMBA,atencion odontologica,consulta nueva,2017-01-01,0,0,1,0,1,0,0,12,0,0,0,4,0,0,18
TACOPAYA,atencion odontologica,consulta nueva,2017-01-01,20,33,6,11,3,18,11,36,17,32,0,3,0,11,201
TAHUA,atencion odontologica,consulta nueva,2017-01-01,8,0,0,0,2,0,0,0,0,0,0,0,0,0,10
TAPACARI,atencion odontologica,consulta nueva,2017-01-01,23,16,9,2,16,19,19,52,19,21,0,10,0,10,216
TARABUCO,atencion odontologica,consulta nueva,2017-01-01,60,88,12,13,7,31,10,83,19,18,0,20,0,36,397
TARACO,atencion odontologica,consulta nueva,2017-01-01,24,18,15,16,7,14,11,12,20,23,0,7,0,3,170
TARATA,atencion odontologica,consulta nueva,2017-01-01,31,31,31,66,21,31,39,117,23,21,0,4,0,17,432
TARIJA,atencion odontologica,consulta nueva,2017-01-01,177,188,671,931,318,745,592,1402,138,81,0,105,0,98,5446
TARVITA,atencion odontologica,consulta nueva,2017-01-01,25,17,16,16,1,16,21,74,6,7,0,38,0,12,249
TEOPONTE,atencion odontologica,consulta nueva,2017-01-01,30,40,33,79,18,22,30,66,13,6,0,6,0,24,367
TIAWANACU,atencion odontologica,consulta nueva,2017-01-01,52,33,22,18,7,23,18,74,34,36,0,13,0,18,348
TINGUIPAYA,atencion odontologica,consulta nueva,2017-01-01,17,26,5,4,0,2,5,37,11,15,0,2,0,15,139
TIPUANI,atencion odontologica,consulta nueva,2017-01-01,30,42,9,12,14,38,8,23,7,3,0,1,0,13,200
TIQUIPAYA,atencion odontologica,consulta nueva,2017-01-01,715,655,167,137,17,61,35,361,70,46,0,153,0,128,2545
TIRAQUE (CBBA),atencion odontologica,consulta nueva,2017-01-01,97,76,23,36,15,88,3,110,26,30,0,22,0,53,579
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,consulta nueva,2017-01-01,4,2,1,1,0,5,3,3,0,0,0,0,0,2,21
TOCO,atencion odontologica,consulta nueva,2017-01-01,14,40,11,18,2,5,10,30,2,8,0,8,0,21,169
TODOS SANTOS,atencion odontologica,consulta nueva,2017-01-01,1,0,2,9,7,0,6,5,0,0,0,0,0,0,30
TOLATA,atencion odontologica,consulta nueva,2017-01-01,55,36,29,57,22,12,33,120,18,15,0,13,0,37,447
TOLEDO,atencion odontologica,consulta nueva,2017-01-01,10,7,14,12,7,6,32,72,5,7,0,0,0,0,172
TOMAVE,atencion odontologica,consulta nueva,2017-01-01,15,10,13,11,6,7,25,70,9,11,0,10,0,25,212
TOMINA,atencion odontologica,consulta nueva,2017-01-01,18,20,18,48,13,47,46,131,3,4,0,16,0,3,367
TORO TORO,atencion odontologica,consulta nueva,2017-01-01,2,7,5,3,3,5,9,24,4,4,0,6,0,2,74
TOTORA(CBBA),atencion odontologica,consulta nueva,2017-01-01,31,21,22,71,8,15,24,69,13,9,0,4,0,15,302
TOTORA(ORR),atencion odontologica,consulta nueva,2017-01-01,56,5,14,19,13,20,18,124,19,21,0,22,0,44,375
TRIGAL,atencion odontologica,consulta nueva,2017-01-01,75,89,10,17,1,3,21,69,13,5,0,6,0,23,332
TRINIDAD,atencion odontologica,consulta nueva,2017-01-01,177,202,485,594,198,282,428,743,83,86,0,130,0,45,3453
TUPIZA,atencion odontologica,consulta nueva,2017-01-01,63,101,116,142,45,73,160,218,45,26,0,25,0,24,1038
TURCO,atencion odontologica,consulta nueva,2017-01-01,12,34,7,11,0,4,7,13,3,4,0,0,0,2,97
UMALA,atencion odontologica,consulta nueva,2017-01-01,4,1,4,3,4,4,4,21,3,5,0,2,0,1,56
UNCIA,atencion odontologica,consulta nueva,2017-01-01,71,48,22,21,10,25,27,43,13,20,0,16,0,23,339
URIONDO (A. CONCEPCION),atencion odontologica,consulta nueva,2017-01-01,47,55,131,168,83,186,170,335,20,19,0,4,0,4,1222
URUBICHA,atencion odontologica,consulta nueva,2017-01-01,0,1,0,0,1,0,2,4,0,3,0,12,0,0,23
UYUNI,atencion odontologica,consulta nueva,2017-01-01,57,54,16,28,11,17,34,58,12,15,0,16,0,17,335
VACAS,atencion odontologica,consulta nueva,2017-01-01,14,0,35,20,5,9,16,42,3,0,0,0,0,2,146
VALLEGRANDE,atencion odontologica,consulta nueva,2017-01-01,211,226,47,49,14,73,37,151,27,23,0,54,0,55,967
VIACHA,atencion odontologica,consulta nueva,2017-01-01,385,340,154,106,34,90,49,251,45,58,0,43,0,86,1641
VILA VILA,atencion odontologica,consulta nueva,2017-01-01,36,22,6,9,4,21,1,32,6,15,0,4,0,16,172
VILLA CHARCAS,atencion odontologica,consulta nueva,2017-01-01,12,16,12,15,8,27,16,31,2,6,0,6,0,4,155
VILLA MONTES,atencion odontologica,consulta nueva,2017-01-01,44,38,188,244,143,231,183,341,43,6,0,21,0,8,1490
VILLA NUEVA (LOMA ALTA),atencion odontologica,consulta nueva,2017-01-01,0,2,1,2,0,10,9,18,1,0,0,7,0,4,54
VILLA RIVERO,atencion odontologica,consulta nueva,2017-01-01,40,91,36,54,6,29,22,116,17,9,0,26,0,21,467
VILLA SERRANO,atencion odontologica,consulta nueva,2017-01-01,132,108,10,16,3,2,17,26,13,3,0,20,0,10,360
VILLA TUNARI,atencion odontologica,consulta nueva,2017-01-01,278,308,81,119,42,189,99,449,35,29,0,205,0,195,2029
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consulta nueva,2017-01-01,60,62,28,10,10,5,24,85,16,4,0,32,0,23,359
VILLAZON,atencion odontologica,consulta nueva,2017-01-01,235,212,69,138,68,104,71,282,31,72,0,64,0,37,1383
VINTO,atencion odontologica,consulta nueva,2017-01-01,202,237,19,21,0,11,5,193,26,34,0,33,0,155,936
VITICHI,atencion odontologica,consulta nueva,2017-01-01,6,2,12,18,1,22,12,22,3,18,0,12,0,2,130
WALDO BALLIVIAN,atencion odontologica,consulta nueva,2017-01-01,2,2,10,3,11,8,18,26,4,3,0,1,0,0,88
WARNES,atencion odontologica,consulta nueva,2017-01-01,127,77,30,22,7,55,23,222,22,29,0,100,0,48,762
YACO,atencion odontologica,consulta nueva,2017-01-01,5,8,3,1,2,12,9,20,5,14,0,6,0,8,93
YACUIBA,atencion odontologica,consulta nueva,2017-01-01,67,61,267,373,172,371,268,757,61,41,0,43,0,6,2487
YAMPARAEZ,atencion odontologica,consulta nueva,2017-01-01,67,47,5,5,2,16,10,38,3,16,0,3,0,22,234
YANACACHI,atencion odontologica,consulta nueva,2017-01-01,27,18,26,59,13,25,38,41,9,4,0,6,0,15,281
YAPACANI,atencion odontologica,consulta nueva,2017-01-01,238,200,41,30,27,89,43,237,44,50,0,85,0,98,1182
YOCALLA,atencion odontologica,consulta nueva,2017-01-01,68,60,20,73,6,30,13,91,10,11,0,27,0,10,419
YOTALA,atencion odontologica,consulta nueva,2017-01-01,48,33,9,8,4,10,5,34,3,2,0,9,0,8,173
YUNCHARA,atencion odontologica,consulta nueva,2017-01-01,23,12,49,66,18,62,33,108,10,5,0,0,0,0,386
ZUDAÑEZ,atencion odontologica,consulta nueva,2017-01-01,2,8,23,29,7,17,20,60,3,1,0,14,0,9,193
ACACIO,atencion odontologica,consulta nueva,2017-02-01,1,15,1,1,0,2,3,5,2,15,0,2,0,3,50
ACHACACHI,atencion odontologica,consulta nueva,2017-02-01,115,124,50,70,32,72,48,119,32,32,0,43,0,19,756
ACHOCALLA,atencion odontologica,consulta nueva,2017-02-01,62,33,9,7,2,18,4,36,2,4,0,23,0,20,220
AIQUILE,atencion odontologica,consulta nueva,2017-02-01,51,73,31,24,9,14,26,66,127,107,0,17,0,40,585
ALALAY,atencion odontologica,consulta nueva,2017-02-01,7,12,3,2,2,1,0,3,5,8,0,0,0,2,45
ALCALA,atencion odontologica,consulta nueva,2017-02-01,55,49,29,25,8,47,27,73,8,6,0,9,0,4,340
ALTO BENI,atencion odontologica,consulta nueva,2017-02-01,29,29,26,41,11,11,21,31,31,9,0,11,0,10,260
ANCORAIMES,atencion odontologica,consulta nueva,2017-02-01,11,15,8,7,7,7,22,46,32,26,0,1,0,2,184
ANDAMARCA,atencion odontologica,consulta nueva,2017-02-01,9,5,17,25,16,26,22,50,13,21,0,25,0,22,251
ANTEQUERA,atencion odontologica,consulta nueva,2017-02-01,22,18,18,18,3,16,9,32,11,12,0,21,0,2,182
ANZALDO,atencion odontologica,consulta nueva,2017-02-01,33,7,9,4,2,4,17,62,20,74,0,7,0,34,273
APOLO,atencion odontologica,consulta nueva,2017-02-01,138,119,11,20,9,20,9,63,13,61,0,22,0,40,525
ARAMPAMPA,atencion odontologica,consulta nueva,2017-02-01,31,21,3,7,0,3,4,13,38,26,0,4,0,5,155
ARANI,atencion odontologica,consulta nueva,2017-02-01,30,23,41,50,27,56,5,66,12,16,0,17,0,41,384
ARBIETO,atencion odontologica,consulta nueva,2017-02-01,245,271,26,42,16,63,37,195,99,117,0,64,0,87,1262
ARQUE,atencion odontologica,consulta nueva,2017-02-01,11,24,3,6,2,9,7,36,10,20,0,8,0,18,154
ASCENCION DE GUARAYOS,atencion odontologica,consulta nueva,2017-02-01,55,69,6,8,1,5,6,38,82,68,0,13,0,11,362
ATOCHA,atencion odontologica,consulta nueva,2017-02-01,29,22,56,71,19,39,102,131,15,19,0,4,0,5,512
AUCAPATA,atencion odontologica,consulta nueva,2017-02-01,15,4,9,6,2,1,11,35,5,0,0,20,0,3,111
AYATA,atencion odontologica,consulta nueva,2017-02-01,7,12,4,3,9,0,2,10,1,2,0,5,0,1,56
AYO AYO,atencion odontologica,consulta nueva,2017-02-01,14,38,7,5,6,10,5,25,11,13,0,0,0,14,148
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consulta nueva,2017-02-01,29,29,45,44,10,39,92,99,13,27,0,17,0,30,474
AZURDUY,atencion odontologica,consulta nueva,2017-02-01,42,1,5,3,0,20,19,32,2,0,0,8,0,23,155
BATALLAS,atencion odontologica,consulta nueva,2017-02-01,52,39,17,33,11,38,20,63,36,30,0,9,0,18,366
BAURES,atencion odontologica,consulta nueva,2017-02-01,5,2,23,18,3,16,13,33,7,2,0,1,0,3,126
BELEN DE ANDAMARCA,atencion odontologica,consulta nueva,2017-02-01,3,0,3,0,2,13,2,13,1,1,0,1,0,0,39
BELEN DE URMIRI,atencion odontologica,consulta nueva,2017-02-01,0,1,1,0,0,0,1,2,1,0,0,2,0,1,9
BELLA FLOR,atencion odontologica,consulta nueva,2017-02-01,14,6,2,1,1,2,3,10,0,0,0,8,0,0,47
BERMEJO,atencion odontologica,consulta nueva,2017-02-01,32,38,71,115,60,114,120,229,22,18,0,48,0,30,897
BETANZOS,atencion odontologica,consulta nueva,2017-02-01,57,79,28,32,29,35,29,107,36,28,0,24,0,31,515
BOLIVAR,atencion odontologica,consulta nueva,2017-02-01,9,25,22,17,4,6,10,27,14,12,0,6,0,3,155
BOYUIBE,atencion odontologica,consulta nueva,2017-02-01,2,3,3,2,1,2,1,6,1,1,0,0,0,1,23
BUENA VISTA,atencion odontologica,consulta nueva,2017-02-01,100,134,17,32,8,13,14,29,13,11,0,8,0,9,388
CABEZAS,atencion odontologica,consulta nueva,2017-02-01,103,101,15,12,11,34,41,72,18,17,0,45,0,17,486
CAIROMA,atencion odontologica,consulta nueva,2017-02-01,16,18,8,3,8,8,20,31,5,1,0,1,0,3,122
"CAIZA ""D""",atencion odontologica,consulta nueva,2017-02-01,20,17,1,2,0,5,9,15,12,32,0,6,0,2,121
CAJUATA,atencion odontologica,consulta nueva,2017-02-01,31,29,16,38,7,34,19,61,12,2,0,29,0,12,290
CALACOTO,atencion odontologica,consulta nueva,2017-02-01,6,7,0,2,0,12,4,24,1,1,0,15,0,1,73
CALAMARCA,atencion odontologica,consulta nueva,2017-02-01,50,24,48,42,23,45,42,84,9,16,0,19,0,22,424
CAMARGO,atencion odontologica,consulta nueva,2017-02-01,81,81,42,42,4,31,12,138,6,4,0,59,0,70,570
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consulta nueva,2017-02-01,4,3,10,9,1,23,8,12,1,4,0,2,0,0,77
CAMIRI,atencion odontologica,consulta nueva,2017-02-01,244,218,26,38,5,28,58,155,41,30,0,116,0,31,990
CAPINOTA,atencion odontologica,consulta nueva,2017-02-01,148,171,59,46,9,51,98,109,39,51,0,11,0,31,823
CAQUIAVIRI,atencion odontologica,consulta nueva,2017-02-01,21,36,9,14,6,31,14,32,16,14,0,5,0,15,213
CARACOLLO,atencion odontologica,consulta nueva,2017-02-01,48,71,44,73,21,67,49,148,13,26,0,32,0,26,618
CARANAVI,atencion odontologica,consulta nueva,2017-02-01,209,228,75,65,5,60,27,202,67,32,0,77,0,153,1200
CARAPARI,atencion odontologica,consulta nueva,2017-02-01,15,24,116,127,96,122,133,217,9,4,0,4,0,2,869
CARIPUYO,atencion odontologica,consulta nueva,2017-02-01,25,7,6,4,0,2,5,32,6,0,0,9,0,7,103
CARMEN RIVERO TORREZ,atencion odontologica,consulta nueva,2017-02-01,38,50,0,0,0,0,30,41,3,8,0,42,0,22,234
CATACORA,atencion odontologica,consulta nueva,2017-02-01,2,3,0,0,0,0,1,9,0,0,0,0,0,2,17
CHACARILLA,atencion odontologica,consulta nueva,2017-02-01,7,5,0,4,0,1,1,13,17,11,0,6,0,0,65
CHALLAPATA,atencion odontologica,consulta nueva,2017-02-01,220,243,199,285,25,79,68,196,48,98,0,70,0,74,1605
CHAQUI,atencion odontologica,consulta nueva,2017-02-01,12,21,11,15,8,10,5,44,22,30,0,20,0,7,205
CHARAGUA,atencion odontologica,consulta nueva,2017-02-01,41,28,15,7,17,27,21,41,5,5,0,12,0,9,228
CHARAÑA,atencion odontologica,consulta nueva,2017-02-01,3,6,2,1,0,1,3,5,3,1,0,1,0,1,27
CHAYANTA,atencion odontologica,consulta nueva,2017-02-01,36,28,7,4,6,14,9,53,14,26,0,25,0,6,228
CHIMORE,atencion odontologica,consulta nueva,2017-02-01,96,87,19,18,8,20,8,102,15,7,0,33,0,76,489
CHIPAYA,atencion odontologica,consulta nueva,2017-02-01,9,0,34,43,2,2,13,3,1,0,0,2,0,1,110
CHOQUE COTA,atencion odontologica,consulta nueva,2017-02-01,2,0,13,23,1,5,1,6,1,11,0,0,0,0,63
CHUA COCANI,atencion odontologica,consulta nueva,2017-02-01,45,18,18,7,7,19,4,19,21,25,0,1,0,14,198
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consulta nueva,2017-02-01,134,63,44,31,7,32,21,112,3,4,0,25,0,49,525
CHUMA,atencion odontologica,consulta nueva,2017-02-01,42,47,42,46,22,53,75,149,46,51,0,23,0,11,607
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consulta nueva,2017-02-01,33,73,2,4,1,28,2,98,8,19,0,45,0,70,383
CKOCHAS,atencion odontologica,consulta nueva,2017-02-01,16,13,3,9,2,8,4,22,10,18,0,7,0,4,116
CLIZA,atencion odontologica,consulta nueva,2017-02-01,77,66,35,30,13,49,33,142,55,101,0,43,0,81,725
COBIJA,atencion odontologica,consulta nueva,2017-02-01,344,322,39,56,41,73,118,227,38,15,0,148,0,41,1462
COCAPATA,atencion odontologica,consulta nueva,2017-02-01,290,272,36,21,10,46,37,186,117,111,0,36,0,106,1268
COCHABAMBA,atencion odontologica,consulta nueva,2017-02-01,1824,1915,644,593,317,677,1099,2810,550,526,0,761,0,688,12404
COIPASA,atencion odontologica,consulta nueva,2017-02-01,12,4,8,7,11,6,11,15,8,3,0,1,0,4,90
COLCAPIRHUA,atencion odontologica,consulta nueva,2017-02-01,340,365,33,42,25,22,23,251,114,104,0,71,0,132,1522
"COLCHA ""K""",atencion odontologica,consulta nueva,2017-02-01,48,64,7,19,11,18,20,50,19,20,0,23,0,19,318
COLLANA,atencion odontologica,consulta nueva,2017-02-01,18,16,2,3,5,6,2,26,6,8,0,3,0,1,96
COLOMI,atencion odontologica,consulta nueva,2017-02-01,295,223,8,7,2,33,3,61,53,58,0,23,0,45,811
COLPA BELGICA,atencion odontologica,consulta nueva,2017-02-01,12,19,122,149,0,1,10,28,2,1,0,3,0,1,348
COLQUECHACA,atencion odontologica,consulta nueva,2017-02-01,53,47,9,11,12,29,28,113,61,86,0,33,0,31,513
COLQUENCHA,atencion odontologica,consulta nueva,2017-02-01,29,38,73,55,40,74,32,116,26,28,0,22,0,12,545
COLQUIRI,atencion odontologica,consulta nueva,2017-02-01,76,68,15,14,10,30,10,84,66,40,0,39,0,14,466
COMARAPA,atencion odontologica,consulta nueva,2017-02-01,43,39,13,12,2,12,3,110,17,12,0,1,0,0,264
COMBAYA,atencion odontologica,consulta nueva,2017-02-01,1,0,0,2,0,0,1,2,2,0,0,0,0,0,8
CONCEPCION,atencion odontologica,consulta nueva,2017-02-01,1,1,1,1,1,0,4,2,1,1,0,0,0,1,14
COPACABANA,atencion odontologica,consulta nueva,2017-02-01,28,15,19,14,0,21,12,26,10,18,0,16,0,1,180
CORIPATA,atencion odontologica,consulta nueva,2017-02-01,45,40,15,13,3,11,14,25,10,2,0,9,0,9,196
CORO CORO,atencion odontologica,consulta nueva,2017-02-01,9,7,23,30,12,20,26,21,2,6,0,0,0,4,160
COROICO,atencion odontologica,consulta nueva,2017-02-01,11,7,14,14,12,13,12,49,6,5,0,2,0,16,161
CORQUE,atencion odontologica,consulta nueva,2017-02-01,11,11,4,4,4,6,4,16,21,14,0,2,0,6,103
COTAGAITA,atencion odontologica,consulta nueva,2017-02-01,51,47,55,77,32,72,91,145,45,38,0,8,0,33,694
COTOCA,atencion odontologica,consulta nueva,2017-02-01,230,221,12,14,1,17,3,186,33,42,0,0,0,0,759
CUATRO CAÑADAS,atencion odontologica,consulta nueva,2017-02-01,85,130,6,7,5,9,8,55,9,20,0,21,0,26,381
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consulta nueva,2017-02-01,37,34,45,74,11,18,40,71,31,15,0,12,0,18,406
CUEVO,atencion odontologica,consulta nueva,2017-02-01,2,7,11,31,7,21,19,48,3,0,0,1,0,0,150
CULPINA,atencion odontologica,consulta nueva,2017-02-01,42,30,20,19,9,23,33,90,28,31,0,27,0,18,370
CURAHUARA DE CARANGAS,atencion odontologica,consulta nueva,2017-02-01,37,25,7,17,1,12,6,26,7,8,0,14,0,3,163
CURVA,atencion odontologica,consulta nueva,2017-02-01,13,18,2,1,1,2,9,16,12,14,0,4,0,7,99
DESAGUADERO,atencion odontologica,consulta nueva,2017-02-01,14,9,3,12,0,1,9,13,16,4,0,1,0,2,84
EL ALTO,atencion odontologica,consulta nueva,2017-02-01,1756,1846,2427,2765,691,1195,489,1567,166,146,0,425,0,384,13857
EL CHORO,atencion odontologica,consulta nueva,2017-02-01,18,22,3,5,3,12,3,25,8,9,0,13,0,8,129
EL PUENTE(STC),atencion odontologica,consulta nueva,2017-02-01,53,50,6,4,6,5,9,42,4,4,0,23,0,9,215
EL PUENTE(TJA),atencion odontologica,consulta nueva,2017-02-01,13,9,70,89,35,74,48,135,27,34,0,2,0,0,536
EL TORNO,atencion odontologica,consulta nueva,2017-02-01,414,410,466,440,22,108,33,248,79,66,0,95,0,80,2461
EL VILLAR,atencion odontologica,consulta nueva,2017-02-01,2,14,0,3,2,1,8,40,0,1,0,3,0,4,78
ENTRE RIOS TRJ,atencion odontologica,consulta nueva,2017-02-01,63,72,100,90,28,53,76,204,25,23,0,36,0,6,776
ENTRE RIOS CBBA,atencion odontologica,consulta nueva,2017-02-01,45,50,10,4,5,34,6,41,6,9,0,21,0,42,273
ESCARA,atencion odontologica,consulta nueva,2017-02-01,16,4,1,0,0,3,0,7,8,4,0,10,0,0,53
ESCOMA,atencion odontologica,consulta nueva,2017-02-01,9,3,12,17,10,14,35,38,26,13,0,0,0,1,178
ESMERALDA,atencion odontologica,consulta nueva,2017-02-01,6,1,0,1,0,0,0,3,0,3,0,1,0,0,15
EUCALIPTUS,atencion odontologica,consulta nueva,2017-02-01,2,8,5,5,5,7,7,38,5,3,0,1,0,0,86
EXALTACION,atencion odontologica,consulta nueva,2017-02-01,6,26,9,24,0,5,3,16,11,2,0,1,0,0,103
FERNANDEZ ALONSO,atencion odontologica,consulta nueva,2017-02-01,20,34,18,8,11,11,11,39,13,5,0,9,0,1,180
FILADELFIA,atencion odontologica,consulta nueva,2017-02-01,38,27,31,18,1,9,13,19,2,0,0,23,0,1,182
GENERAL SAAVEDRA,atencion odontologica,consulta nueva,2017-02-01,7,4,0,0,3,4,0,10,1,1,0,6,0,4,40
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consulta nueva,2017-02-01,81,43,19,19,19,31,61,44,36,42,0,19,0,5,419
GUANAY,atencion odontologica,consulta nueva,2017-02-01,9,14,4,10,0,3,7,15,6,4,0,6,0,6,84
