,group,variable,month,CONSULTA REPETIDA MENORES DE 5 AÑOS,CONSULTA REPETIDA MENORES DE 5 AÑOS,CONSULTA REPETIDA 5 A 13 AÑOS,CONSULTA REPETIDA 5 A 13 AÑOS,CONSULTA REPETIDA 14 A 19 AÑOS,CONSULTA REPETIDA 14 A 19 AÑOS,CONSULTA REPETIDA 20 A 59 AÑOS,CONSULTA REPETIDA 20 A 59 AÑOS,CONSULTA REPETIDA 60 AÑOS Y MAS,CONSULTA REPETIDA 60 AÑOS Y MAS,CONSULTA REPETIDA EMB,CONSULTA REPETIDA EMB,CONSULTA REPETIDA POST,CONSULTA REPETIDA POST,TOTALES
TACOBAMBA,atencion odontologica,consulta repetida,2017-01-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
TACOPAYA,atencion odontologica,consulta repetida,2017-01-01,2,0,0,0,0,1,0,2,1,1,0,0,0,0,7
TAPACARI,atencion odontologica,consulta repetida,2017-01-01,0,1,0,0,0,2,1,2,2,0,0,0,0,2,10
TARABUCO,atencion odontologica,consulta repetida,2017-01-01,1,0,0,4,0,0,0,5,0,0,0,0,0,0,10
TARATA,atencion odontologica,consulta repetida,2017-01-01,8,17,5,8,4,2,8,9,0,2,0,0,0,0,63
TARIJA,atencion odontologica,consulta repetida,2017-01-01,38,29,127,152,88,169,205,524,43,27,0,3,0,1,1406
TARVITA,atencion odontologica,consulta repetida,2017-01-01,2,0,3,9,1,3,0,7,1,1,0,1,0,0,28
TIAWANACU,atencion odontologica,consulta repetida,2017-01-01,0,0,10,3,5,4,8,9,0,0,0,0,0,1,40
TINGUIPAYA,atencion odontologica,consulta repetida,2017-01-01,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
TIQUIPAYA,atencion odontologica,consulta repetida,2017-01-01,51,25,3,8,2,8,1,42,3,3,0,6,0,32,184
TIRAQUE (CBBA),atencion odontologica,consulta repetida,2017-01-01,8,4,1,5,0,4,0,8,5,0,0,0,0,4,39
TOCO,atencion odontologica,consulta repetida,2017-01-01,4,7,0,0,1,0,0,2,5,2,0,0,0,1,22
TODOS SANTOS,atencion odontologica,consulta repetida,2017-01-01,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6
TOLATA,atencion odontologica,consulta repetida,2017-01-01,5,0,2,2,1,3,7,23,0,3,0,1,0,3,50
TOLEDO,atencion odontologica,consulta repetida,2017-01-01,0,0,0,0,0,0,2,2,1,0,0,0,0,0,5
TOMAVE,atencion odontologica,consulta repetida,2017-01-01,0,1,0,1,0,0,0,7,0,0,0,2,0,0,11
TOMINA,atencion odontologica,consulta repetida,2017-01-01,3,0,8,14,15,17,26,45,0,0,0,8,0,0,136
TORO TORO,atencion odontologica,consulta repetida,2017-01-01,0,0,2,0,1,0,2,6,0,0,0,0,0,0,11
TOTORA(CBBA),atencion odontologica,consulta repetida,2017-01-01,8,5,2,13,0,9,2,20,7,4,0,4,0,1,75
TRIGAL,atencion odontologica,consulta repetida,2017-01-01,0,0,1,2,3,0,2,12,4,0,0,0,0,9,33
TRINIDAD,atencion odontologica,consulta repetida,2017-01-01,44,50,90,93,62,62,105,177,76,37,0,5,0,4,805
TUPIZA,atencion odontologica,consulta repetida,2017-01-01,21,30,30,54,19,22,43,93,13,13,0,5,0,17,360
TURCO,atencion odontologica,consulta repetida,2017-01-01,0,0,2,1,0,3,0,12,0,0,0,0,0,4,22
UMALA,atencion odontologica,consulta repetida,2017-01-01,0,0,0,1,0,4,0,1,0,0,0,1,0,0,7
UNCIA,atencion odontologica,consulta repetida,2017-01-01,39,29,16,22,9,15,12,36,8,8,0,2,0,1,197
URIONDO (A. CONCEPCION),atencion odontologica,consulta repetida,2017-01-01,4,2,13,15,11,24,18,59,8,0,0,0,0,0,154
URUBICHA,atencion odontologica,consulta repetida,2017-01-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
UYUNI,atencion odontologica,consulta repetida,2017-01-01,7,1,10,4,7,4,11,9,1,3,0,0,0,3,60
VACAS,atencion odontologica,consulta repetida,2017-01-01,0,0,6,1,1,3,0,12,0,2,0,0,0,0,25
VALLEGRANDE,atencion odontologica,consulta repetida,2017-01-01,0,0,3,8,2,10,5,14,0,4,0,0,0,1,47
VIACHA,atencion odontologica,consulta repetida,2017-01-01,93,97,30,22,7,15,16,112,2,11,0,37,0,45,487
VILA VILA,atencion odontologica,consulta repetida,2017-01-01,2,7,1,0,1,2,1,3,0,0,0,1,0,0,18
VILLA MONTES,atencion odontologica,consulta repetida,2017-01-01,2,0,3,29,15,43,17,18,3,0,0,4,0,0,134
VILLA NUEVA (LOMA ALTA),atencion odontologica,consulta repetida,2017-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
VILLA RIVERO,atencion odontologica,consulta repetida,2017-01-01,9,4,12,7,2,8,4,12,0,2,0,0,0,2,62
VILLA SERRANO,atencion odontologica,consulta repetida,2017-01-01,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
VILLA TUNARI,atencion odontologica,consulta repetida,2017-01-01,2,2,9,1,4,17,10,29,2,2,0,4,0,5,87
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consulta repetida,2017-01-01,4,2,4,0,1,0,0,12,0,0,0,1,0,9,33
VILLAZON,atencion odontologica,consulta repetida,2017-01-01,43,42,24,62,28,20,22,108,5,10,0,9,0,10,383
VINTO,atencion odontologica,consulta repetida,2017-01-01,5,1,0,1,0,0,0,0,0,1,0,0,0,1,9
VITICHI,atencion odontologica,consulta repetida,2017-01-01,12,0,1,9,1,2,6,6,1,3,0,1,0,0,42
WALDO BALLIVIAN,atencion odontologica,consulta repetida,2017-01-01,0,0,1,0,0,0,2,3,0,0,0,0,0,0,6
WARNES,atencion odontologica,consulta repetida,2017-01-01,0,0,0,0,2,1,4,12,2,2,0,2,0,4,29
YACUIBA,atencion odontologica,consulta repetida,2017-01-01,10,9,22,36,19,22,40,94,5,2,0,2,0,0,261
YAMPARAEZ,atencion odontologica,consulta repetida,2017-01-01,36,38,1,1,0,9,7,8,0,2,0,0,0,11,113
YANACACHI,atencion odontologica,consulta repetida,2017-01-01,0,0,0,5,2,2,6,8,0,0,0,1,0,0,24
YAPACANI,atencion odontologica,consulta repetida,2017-01-01,19,11,8,6,0,4,2,18,0,0,0,0,0,0,68
YOCALLA,atencion odontologica,consulta repetida,2017-01-01,32,17,7,20,7,4,5,13,0,0,0,2,0,2,109
YOTALA,atencion odontologica,consulta repetida,2017-01-01,0,0,1,1,1,0,0,3,0,0,0,0,0,1,7
YUNCHARA,atencion odontologica,consulta repetida,2017-01-01,1,0,0,0,0,1,0,8,0,0,0,0,0,0,10
ZUDAÑEZ,atencion odontologica,consulta repetida,2017-01-01,0,0,2,5,0,0,6,7,0,0,0,0,0,1,21
ACACIO,atencion odontologica,consulta repetida,2017-02-01,0,0,0,0,2,0,4,5,0,0,0,0,0,3,14
ACHACACHI,atencion odontologica,consulta repetida,2017-02-01,29,12,8,7,11,27,9,30,20,7,0,3,0,5,168
ACHOCALLA,atencion odontologica,consulta repetida,2017-02-01,3,2,0,0,1,1,6,12,2,0,0,3,0,8,38
AIQUILE,atencion odontologica,consulta repetida,2017-02-01,3,28,16,13,7,6,7,27,3,15,0,0,0,2,127
ALALAY,atencion odontologica,consulta repetida,2017-02-01,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3
ALCALA,atencion odontologica,consulta repetida,2017-02-01,0,8,5,11,10,22,6,20,1,0,0,3,0,0,86
ANCORAIMES,atencion odontologica,consulta repetida,2017-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ANDAMARCA,atencion odontologica,consulta repetida,2017-02-01,0,0,1,1,0,0,3,3,2,2,0,1,0,0,13
ANTEQUERA,atencion odontologica,consulta repetida,2017-02-01,0,0,0,3,2,1,5,7,3,0,0,1,0,0,22
ANZALDO,atencion odontologica,consulta repetida,2017-02-01,0,0,0,0,0,2,2,2,0,0,0,0,0,2,8
APOLO,atencion odontologica,consulta repetida,2017-02-01,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
ARAMPAMPA,atencion odontologica,consulta repetida,2017-02-01,3,0,0,1,0,0,0,1,0,0,0,0,0,1,6
ARANI,atencion odontologica,consulta repetida,2017-02-01,4,2,1,4,0,7,4,8,2,4,0,2,0,3,41
ARBIETO,atencion odontologica,consulta repetida,2017-02-01,10,4,3,3,2,11,4,6,4,2,0,0,0,2,51
ASCENCION DE GUARAYOS,atencion odontologica,consulta repetida,2017-02-01,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7
ATOCHA,atencion odontologica,consulta repetida,2017-02-01,12,9,63,62,23,31,81,54,7,19,0,0,0,0,361
AUCAPATA,atencion odontologica,consulta repetida,2017-02-01,4,0,0,0,0,0,0,10,1,0,0,6,0,0,21
AYATA,atencion odontologica,consulta repetida,2017-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
AYO AYO,atencion odontologica,consulta repetida,2017-02-01,0,1,2,7,5,4,0,5,2,2,0,0,0,4,32
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consulta repetida,2017-02-01,4,7,3,20,1,10,21,30,0,7,0,0,0,3,106
AZURDUY,atencion odontologica,consulta repetida,2017-02-01,19,0,2,0,0,15,12,12,0,0,0,5,0,6,71
BATALLAS,atencion odontologica,consulta repetida,2017-02-01,3,0,0,0,0,0,1,1,0,0,0,0,0,1,6
BAURES,atencion odontologica,consulta repetida,2017-02-01,0,0,1,0,0,3,0,4,0,0,0,2,0,3,13
BELEN DE ANDAMARCA,atencion odontologica,consulta repetida,2017-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
BELEN DE URMIRI,atencion odontologica,consulta repetida,2017-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
BERMEJO,atencion odontologica,consulta repetida,2017-02-01,7,8,28,23,27,37,47,63,14,11,0,8,0,7,280
BETANZOS,atencion odontologica,consulta repetida,2017-02-01,4,3,3,3,4,3,10,13,3,1,0,1,0,2,50
BOLIVAR,atencion odontologica,consulta repetida,2017-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BOYUIBE,atencion odontologica,consulta repetida,2017-02-01,3,2,3,3,0,0,1,4,0,1,0,0,0,0,17
BUENA VISTA,atencion odontologica,consulta repetida,2017-02-01,21,15,0,0,1,0,2,6,1,0,0,0,0,7,53
CABEZAS,atencion odontologica,consulta repetida,2017-02-01,1,0,0,2,6,0,3,1,0,0,0,0,0,1,14
CAIROMA,atencion odontologica,consulta repetida,2017-02-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
"CAIZA ""D""",atencion odontologica,consulta repetida,2017-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CAJUATA,atencion odontologica,consulta repetida,2017-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CALAMARCA,atencion odontologica,consulta repetida,2017-02-01,0,0,1,1,9,11,8,20,1,1,0,2,0,6,60
CAMARGO,atencion odontologica,consulta repetida,2017-02-01,21,5,4,7,5,8,1,23,0,0,0,5,0,17,96
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consulta repetida,2017-02-01,0,0,1,0,0,7,3,7,0,4,0,0,0,0,22
CAMIRI,atencion odontologica,consulta repetida,2017-02-01,8,16,3,3,9,21,27,53,8,7,0,3,0,0,158
CAPINOTA,atencion odontologica,consulta repetida,2017-02-01,6,11,4,3,1,5,3,15,5,5,0,0,0,5,63
CAQUIAVIRI,atencion odontologica,consulta repetida,2017-02-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
CARACOLLO,atencion odontologica,consulta repetida,2017-02-01,6,9,4,10,3,28,14,23,2,8,0,3,0,5,115
CARANAVI,atencion odontologica,consulta repetida,2017-02-01,22,15,5,7,6,13,4,49,11,1,0,5,0,28,166
CARAPARI,atencion odontologica,consulta repetida,2017-02-01,0,0,4,12,9,11,28,32,0,0,0,6,0,0,102
CARIPUYO,atencion odontologica,consulta repetida,2017-02-01,0,0,0,0,0,0,0,2,1,0,0,0,0,2,5
CHACARILLA,atencion odontologica,consulta repetida,2017-02-01,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
CHALLAPATA,atencion odontologica,consulta repetida,2017-02-01,22,45,14,25,9,13,12,32,8,7,0,2,0,13,202
CHAQUI,atencion odontologica,consulta repetida,2017-02-01,1,4,4,0,5,5,0,18,2,5,0,1,0,1,46
CHARAGUA,atencion odontologica,consulta repetida,2017-02-01,0,0,3,0,3,3,3,3,0,0,0,0,0,2,17
CHAYANTA,atencion odontologica,consulta repetida,2017-02-01,2,4,3,2,5,0,2,28,1,2,0,7,0,3,59
CHIMORE,atencion odontologica,consulta repetida,2017-02-01,9,19,4,3,2,0,0,12,7,2,0,1,0,9,68
CHIPAYA,atencion odontologica,consulta repetida,2017-02-01,1,0,0,0,0,0,1,3,0,0,0,2,0,0,7
CHOQUE COTA,atencion odontologica,consulta repetida,2017-02-01,0,0,1,1,1,3,0,2,0,1,0,0,0,0,9
CHUA COCANI,atencion odontologica,consulta repetida,2017-02-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consulta repetida,2017-02-01,15,17,9,10,7,8,6,25,0,0,0,1,0,7,105
CHUMA,atencion odontologica,consulta repetida,2017-02-01,2,0,3,6,2,8,4,14,0,1,0,0,0,2,42
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consulta repetida,2017-02-01,0,8,0,6,0,25,0,56,0,2,0,26,0,46,169
CKOCHAS,atencion odontologica,consulta repetida,2017-02-01,0,0,0,0,0,0,3,5,0,10,0,0,0,0,18
CLIZA,atencion odontologica,consulta repetida,2017-02-01,19,9,7,9,5,9,9,40,12,14,0,8,0,13,154
COBIJA,atencion odontologica,consulta repetida,2017-02-01,31,13,25,43,32,37,34,51,5,1,0,16,0,4,292
COCAPATA,atencion odontologica,consulta repetida,2017-02-01,3,9,2,0,0,1,1,0,0,1,0,0,0,0,17
COCHABAMBA,atencion odontologica,consulta repetida,2017-02-01,374,337,359,446,236,285,694,1290,310,182,0,45,0,72,4630
COIPASA,atencion odontologica,consulta repetida,2017-02-01,0,0,2,0,2,0,0,2,0,0,0,0,0,0,6
COLCAPIRHUA,atencion odontologica,consulta repetida,2017-02-01,24,9,0,0,0,0,0,19,7,5,0,13,0,114,191
"COLCHA ""K""",atencion odontologica,consulta repetida,2017-02-01,5,0,0,0,6,3,0,5,0,0,0,1,0,0,20
COLLANA,atencion odontologica,consulta repetida,2017-02-01,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3
COLOMI,atencion odontologica,consulta repetida,2017-02-01,4,2,0,0,0,0,0,1,1,3,0,0,0,1,12
COLQUECHACA,atencion odontologica,consulta repetida,2017-02-01,4,4,11,45,8,22,10,41,6,12,0,5,0,8,176
COLQUENCHA,atencion odontologica,consulta repetida,2017-02-01,0,0,1,1,19,0,2,9,0,0,0,0,0,0,32
COMARAPA,atencion odontologica,consulta repetida,2017-02-01,3,18,1,14,4,9,5,23,7,6,0,0,0,0,90
CONCEPCION,atencion odontologica,consulta repetida,2017-02-01,0,1,0,0,0,1,2,4,1,1,0,0,0,0,10
COPACABANA,atencion odontologica,consulta repetida,2017-02-01,1,0,3,0,0,2,0,0,2,2,0,0,0,0,10
CORO CORO,atencion odontologica,consulta repetida,2017-02-01,1,4,17,15,4,4,13,4,0,0,0,0,0,0,62
COROICO,atencion odontologica,consulta repetida,2017-02-01,15,16,14,4,23,21,16,66,8,10,0,1,0,23,217
CORQUE,atencion odontologica,consulta repetida,2017-02-01,0,0,0,0,0,0,5,2,1,5,0,0,0,0,13
COTAGAITA,atencion odontologica,consulta repetida,2017-02-01,11,5,19,39,14,45,62,95,5,11,0,0,0,8,314
COTOCA,atencion odontologica,consulta repetida,2017-02-01,48,56,0,0,0,1,0,9,3,2,0,0,0,0,119
CUATRO CAÑADAS,atencion odontologica,consulta repetida,2017-02-01,44,25,7,9,3,3,0,17,1,1,0,4,0,8,122
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consulta repetida,2017-02-01,2,0,0,1,0,13,6,22,5,0,0,5,0,11,65
CUEVO,atencion odontologica,consulta repetida,2017-02-01,0,0,2,10,6,7,11,14,0,0,0,0,0,0,50
CULPINA,atencion odontologica,consulta repetida,2017-02-01,4,3,12,9,0,4,9,26,10,7,0,0,0,9,93
CURAHUARA DE CARANGAS,atencion odontologica,consulta repetida,2017-02-01,0,1,0,2,0,2,0,5,1,1,0,0,0,0,12
CURVA,atencion odontologica,consulta repetida,2017-02-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
DESAGUADERO,atencion odontologica,consulta repetida,2017-02-01,6,1,0,6,0,1,8,4,5,6,0,0,0,3,40
EL ALTO,atencion odontologica,consulta repetida,2017-02-01,199,193,312,334,145,222,206,441,48,36,0,19,0,14,2169
EL CHORO,atencion odontologica,consulta repetida,2017-02-01,0,0,0,0,1,1,0,9,0,1,0,0,0,2,14
EL PUENTE(STC),atencion odontologica,consulta repetida,2017-02-01,41,32,0,1,1,0,0,3,1,0,0,9,0,2,90
EL PUENTE(TJA),atencion odontologica,consulta repetida,2017-02-01,0,0,0,1,1,5,2,7,2,0,0,0,0,0,18
EL TORNO,atencion odontologica,consulta repetida,2017-02-01,14,10,7,9,9,13,8,15,5,0,0,5,0,3,98
EL VILLAR,atencion odontologica,consulta repetida,2017-02-01,0,3,0,1,0,4,6,24,0,0,0,0,0,0,38
ENTRE RIOS TRJ,atencion odontologica,consulta repetida,2017-02-01,0,12,10,6,1,6,5,19,1,1,0,1,0,0,62
ENTRE RIOS CBBA,atencion odontologica,consulta repetida,2017-02-01,14,17,1,5,2,8,5,12,1,0,0,5,0,11,81
ESCARA,atencion odontologica,consulta repetida,2017-02-01,4,0,0,0,0,6,0,10,15,5,0,10,0,6,56
EUCALIPTUS,atencion odontologica,consulta repetida,2017-02-01,0,6,3,7,0,2,4,13,3,4,0,0,0,2,44
FERNANDEZ ALONSO,atencion odontologica,consulta repetida,2017-02-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
FILADELFIA,atencion odontologica,consulta repetida,2017-02-01,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3
GENERAL SAAVEDRA,atencion odontologica,consulta repetida,2017-02-01,0,0,0,0,0,3,1,5,0,0,0,0,0,4,13
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consulta repetida,2017-02-01,0,2,0,1,0,0,0,2,0,0,0,0,0,0,5
GUANAY,atencion odontologica,consulta repetida,2017-02-01,1,0,1,0,0,1,1,1,1,0,0,0,0,0,6
GUAYARAMERIN,atencion odontologica,consulta repetida,2017-02-01,1,3,1,5,0,16,3,26,0,0,0,20,0,1,76
GUTIERREZ,atencion odontologica,consulta repetida,2017-02-01,5,7,3,2,2,5,15,18,5,3,0,5,0,2,72
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consulta repetida,2017-02-01,0,6,4,3,0,1,0,1,0,0,0,0,0,0,15
HUACHACALLA,atencion odontologica,consulta repetida,2017-02-01,0,0,0,0,0,0,0,2,0,4,0,0,0,0,6
HUANUNI,atencion odontologica,consulta repetida,2017-02-01,19,7,10,15,13,25,17,38,8,5,0,0,0,0,157
HUARACAJE,atencion odontologica,consulta repetida,2017-02-01,0,0,2,0,0,0,0,4,0,0,0,1,0,0,7
HUARINA,atencion odontologica,consulta repetida,2017-02-01,0,2,0,0,0,2,3,10,2,2,0,1,0,2,24
HUATAJATA,atencion odontologica,consulta repetida,2017-02-01,1,1,0,0,0,0,0,1,2,1,0,0,0,0,6
HUAYLLAMARCA,atencion odontologica,consulta repetida,2017-02-01,0,0,4,2,0,1,0,8,6,3,0,0,0,0,24
HUMANATA,atencion odontologica,consulta repetida,2017-02-01,2,1,0,0,0,3,0,8,10,14,0,1,0,6,45
ICLA,atencion odontologica,consulta repetida,2017-02-01,0,0,0,0,3,0,3,8,0,0,0,0,0,0,14
INCAHUASI,atencion odontologica,consulta repetida,2017-02-01,0,0,1,5,1,2,1,5,0,0,0,1,0,3,19
INGAVI (HUMAITA),atencion odontologica,consulta repetida,2017-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
INQUISIVI,atencion odontologica,consulta repetida,2017-02-01,0,0,0,0,0,0,0,3,0,0,0,2,0,0,5
IRUPANA (VILLA DE LANZA),atencion odontologica,consulta repetida,2017-02-01,0,1,1,3,0,3,5,8,1,0,0,0,0,1,23
IXIAMAS,atencion odontologica,consulta repetida,2017-02-01,6,0,5,2,12,5,4,0,0,2,0,2,0,1,39
JESUS DE MACHACA,atencion odontologica,consulta repetida,2017-02-01,0,0,2,10,11,5,5,29,1,0,0,0,0,3,66
LA ASUNTA,atencion odontologica,consulta repetida,2017-02-01,14,1,9,12,1,10,12,28,0,0,0,4,0,12,103
LA GUARDIA,atencion odontologica,consulta repetida,2017-02-01,1,9,2,3,1,1,3,1,6,1,0,1,0,0,29
LA PAZ,atencion odontologica,consulta repetida,2017-02-01,386,404,676,635,328,508,873,1546,318,244,0,75,0,49,6042
LA RIVERA,atencion odontologica,consulta repetida,2017-02-01,0,0,0,2,0,0,0,15,0,0,0,2,0,3,22
LAGUNILLAS,atencion odontologica,consulta repetida,2017-02-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
LAJA,atencion odontologica,consulta repetida,2017-02-01,3,1,1,1,0,1,0,8,2,2,0,5,0,1,25
LAS CARRERAS,atencion odontologica,consulta repetida,2017-02-01,1,0,0,1,0,2,5,12,8,6,0,0,0,1,36
LLALLAGUA,atencion odontologica,consulta repetida,2017-02-01,34,22,17,17,11,41,19,38,15,3,0,19,0,4,240
LLICA,atencion odontologica,consulta repetida,2017-02-01,0,0,0,2,0,7,2,4,0,0,0,0,0,0,15
MACHACAMARCA,atencion odontologica,consulta repetida,2017-02-01,3,9,33,39,3,15,12,39,10,17,0,1,0,7,188
MACHARETI,atencion odontologica,consulta repetida,2017-02-01,0,0,0,2,2,1,1,6,0,0,0,0,0,0,12
MAGDALENA,atencion odontologica,consulta repetida,2017-02-01,0,0,0,2,6,6,5,5,4,0,0,0,0,0,28
MAIRANA,atencion odontologica,consulta repetida,2017-02-01,16,24,7,10,9,12,12,20,6,13,0,0,0,0,129
MECAPACA,atencion odontologica,consulta repetida,2017-02-01,0,8,0,0,0,0,1,1,0,0,0,0,0,0,10
MINEROS,atencion odontologica,consulta repetida,2017-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
MIZQUE,atencion odontologica,consulta repetida,2017-02-01,23,5,9,11,0,15,2,21,6,3,0,3,0,6,104
MOCOMOCO,atencion odontologica,consulta repetida,2017-02-01,0,0,0,2,0,0,0,1,0,0,0,0,0,0,3
MOJINETE,atencion odontologica,consulta repetida,2017-02-01,1,0,0,1,0,2,0,3,4,1,0,0,0,3,15
MOJOCOYA,atencion odontologica,consulta repetida,2017-02-01,1,3,15,2,10,13,7,41,5,0,0,0,0,2,99
MONTEAGUDO,atencion odontologica,consulta repetida,2017-02-01,5,25,7,6,3,14,21,25,6,0,0,5,0,6,123
MONTERO,atencion odontologica,consulta repetida,2017-02-01,16,16,7,5,9,28,14,53,4,7,0,4,0,5,168
MORO MORO,atencion odontologica,consulta repetida,2017-02-01,0,0,0,1,1,1,2,5,0,0,0,0,0,0,10
MOROCHATA,atencion odontologica,consulta repetida,2017-02-01,0,0,2,0,0,0,0,2,3,0,0,1,0,0,8
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,consulta repetida,2017-02-01,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
OCURI,atencion odontologica,consulta repetida,2017-02-01,0,0,0,0,0,0,2,7,0,0,0,1,0,0,10
OMEREQUE,atencion odontologica,consulta repetida,2017-02-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ORURO,atencion odontologica,consulta repetida,2017-02-01,207,199,206,270,172,163,306,514,123,93,0,50,0,51,2354
PADCAYA,atencion odontologica,consulta repetida,2017-02-01,0,1,4,2,4,22,6,17,0,0,0,0,0,0,56
PADILLA,atencion odontologica,consulta repetida,2017-02-01,3,24,5,4,1,5,16,19,5,0,0,7,0,10,99
PAILON,atencion odontologica,consulta repetida,2017-02-01,0,0,2,0,1,2,2,3,0,0,0,1,0,1,12
PALCA,atencion odontologica,consulta repetida,2017-02-01,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
PALOS BLANCOS,atencion odontologica,consulta repetida,2017-02-01,0,0,0,0,0,0,0,3,3,0,0,0,0,2,8
PAMPA AULLAGAS,atencion odontologica,consulta repetida,2017-02-01,9,1,3,2,5,1,9,8,0,2,0,0,0,2,42
PAPEL PAMPA,atencion odontologica,consulta repetida,2017-02-01,0,0,0,0,0,4,0,1,7,0,0,0,0,0,12
PASORAPA,atencion odontologica,consulta repetida,2017-02-01,1,0,4,4,10,20,9,7,3,0,0,0,0,0,58
PATACAMAYA,atencion odontologica,consulta repetida,2017-02-01,70,58,20,39,4,13,1,34,1,0,0,0,0,6,246
PAZÑA,atencion odontologica,consulta repetida,2017-02-01,13,2,5,30,1,1,10,20,4,0,0,2,0,0,88
PELECHUCO,atencion odontologica,consulta repetida,2017-02-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
POCOATA,atencion odontologica,consulta repetida,2017-02-01,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3
POCONA,atencion odontologica,consulta repetida,2017-02-01,0,1,0,0,2,7,4,6,0,0,0,1,0,2,23
POJO (CBBA),atencion odontologica,consulta repetida,2017-02-01,0,2,3,13,5,4,8,21,2,3,0,3,0,5,69
POOPO,atencion odontologica,consulta repetida,2017-02-01,2,10,15,26,5,8,12,15,3,1,0,0,0,4,101
PORCO,atencion odontologica,consulta repetida,2017-02-01,1,0,0,1,1,0,2,1,1,0,0,0,0,0,7
POROMA,atencion odontologica,consulta repetida,2017-02-01,0,0,0,0,2,0,1,2,0,0,0,0,0,0,5
PORTACHUELO,atencion odontologica,consulta repetida,2017-02-01,0,0,1,0,1,0,0,92,0,0,0,0,0,0,94
PORVENIR,atencion odontologica,consulta repetida,2017-02-01,0,0,1,3,1,0,5,9,0,0,0,2,0,1,22
POSTRER VALLE,atencion odontologica,consulta repetida,2017-02-01,1,0,0,0,0,0,0,1,0,2,0,0,0,0,4
POTOSI,atencion odontologica,consulta repetida,2017-02-01,189,142,189,289,119,228,257,571,69,18,0,82,0,60,2213
PRESTO,atencion odontologica,consulta repetida,2017-02-01,0,0,5,1,0,1,1,3,0,0,0,0,0,1,12
PUCARA,atencion odontologica,consulta repetida,2017-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PUCARANI,atencion odontologica,consulta repetida,2017-02-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
PUERTO ACOSTA,atencion odontologica,consulta repetida,2017-02-01,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3
PUERTO CARABUCO,atencion odontologica,consulta repetida,2017-02-01,0,0,0,0,1,2,2,2,0,2,0,0,0,0,9
PUERTO GONZALO MORENO,atencion odontologica,consulta repetida,2017-02-01,0,4,1,1,0,4,0,12,0,0,0,1,0,2,25
PUERTO PEREZ,atencion odontologica,consulta repetida,2017-02-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PUERTO QUIJARRO,atencion odontologica,consulta repetida,2017-02-01,2,3,0,0,1,0,0,1,0,0,0,0,0,1,8
PUERTO RICO,atencion odontologica,consulta repetida,2017-02-01,0,0,2,0,2,2,10,15,0,0,0,0,0,4,35
PUERTO SUAREZ,atencion odontologica,consulta repetida,2017-02-01,21,0,1,0,0,0,0,9,5,5,0,4,0,8,53
