,group,variable,month,ENDODONCIA MENORES DE 5 AÑOS,ENDODONCIA MENORES DE 5 AÑOS,ENDODONCIA 5 A 13 AÑOS,ENDODONCIA 5 A 13 AÑOS,ENDODONCIA 14 A 19 AÑOS,ENDODONCIA 14 A 19 AÑOS,ENDODONCIA 20 A 59 AÑOS,ENDODONCIA 20 A 59 AÑOS,ENDODONCIA 60 AÑOS Y MAS,ENDODONCIA 60 AÑOS Y MAS,ENDODONCIA EMB,ENDODONCIA EMB,ENDODONCIA POST,ENDODONCIA POST,TOTALES
SORACACHI,atencion odontologica,endodoncia,2017-01-01,3,2,0,1,0,0,0,1,1,1,0,0,0,0,9
SORATA,atencion odontologica,endodoncia,2017-01-01,3,0,1,0,0,5,0,6,1,0,0,0,0,0,16
SUCRE,atencion odontologica,endodoncia,2017-01-01,158,156,151,161,65,99,127,207,22,26,0,0,0,0,1172
TACACHI,atencion odontologica,endodoncia,2017-01-01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
TACACOMA,atencion odontologica,endodoncia,2017-01-01,1,0,1,2,1,1,1,2,0,4,0,0,0,0,13
TACOBAMBA,atencion odontologica,endodoncia,2017-01-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
TACOPAYA,atencion odontologica,endodoncia,2017-01-01,2,1,0,0,0,1,1,1,1,1,0,0,0,0,8
TAPACARI,atencion odontologica,endodoncia,2017-01-01,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3
TARABUCO,atencion odontologica,endodoncia,2017-01-01,2,0,0,1,0,0,0,3,0,0,0,0,0,0,6
TARATA,atencion odontologica,endodoncia,2017-01-01,2,4,1,3,2,1,4,1,0,1,0,0,0,0,19
TARIJA,atencion odontologica,endodoncia,2017-01-01,11,7,42,44,11,25,52,88,26,12,0,0,0,0,318
TARVITA,atencion odontologica,endodoncia,2017-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TEOPONTE,atencion odontologica,endodoncia,2017-01-01,2,0,1,1,2,3,3,6,0,1,0,0,0,0,19
TIAWANACU,atencion odontologica,endodoncia,2017-01-01,2,1,3,1,1,1,2,3,0,0,0,0,0,0,14
TIPUANI,atencion odontologica,endodoncia,2017-01-01,1,2,1,0,1,2,0,1,0,0,0,0,0,0,8
TIQUIPAYA,atencion odontologica,endodoncia,2017-01-01,18,11,2,0,0,2,1,7,4,2,0,0,0,0,47
TIRAQUE (CBBA),atencion odontologica,endodoncia,2017-01-01,8,1,2,1,0,2,0,1,2,0,0,0,0,0,17
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,endodoncia,2017-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TOCO,atencion odontologica,endodoncia,2017-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TOLATA,atencion odontologica,endodoncia,2017-01-01,0,0,0,0,0,0,2,6,0,0,0,0,0,0,8
TOLEDO,atencion odontologica,endodoncia,2017-01-01,5,1,2,1,0,0,1,0,0,0,0,0,0,0,10
TOMAVE,atencion odontologica,endodoncia,2017-01-01,2,0,0,0,0,0,1,1,0,0,0,0,0,0,4
TOMINA,atencion odontologica,endodoncia,2017-01-01,0,0,0,3,2,2,8,19,0,0,0,0,0,0,34
TORO TORO,atencion odontologica,endodoncia,2017-01-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
TOTORA(CBBA),atencion odontologica,endodoncia,2017-01-01,1,1,0,3,0,0,0,3,2,0,0,0,0,0,10
TOTORA(ORR),atencion odontologica,endodoncia,2017-01-01,0,0,0,0,2,0,1,3,0,0,0,0,0,0,6
TRIGAL,atencion odontologica,endodoncia,2017-01-01,0,1,0,0,0,0,1,5,0,0,0,0,0,0,7
TRINIDAD,atencion odontologica,endodoncia,2017-01-01,5,6,25,24,34,42,88,69,31,27,0,0,0,0,351
TUPIZA,atencion odontologica,endodoncia,2017-01-01,16,19,19,32,11,16,22,45,6,7,0,0,0,0,193
TURCO,atencion odontologica,endodoncia,2017-01-01,0,1,1,0,0,1,1,3,1,0,0,0,0,0,8
UMALA,atencion odontologica,endodoncia,2017-01-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
UNCIA,atencion odontologica,endodoncia,2017-01-01,8,6,1,4,4,4,1,5,4,2,0,0,0,0,39
URIONDO (A. CONCEPCION),atencion odontologica,endodoncia,2017-01-01,0,0,6,1,3,3,5,12,1,0,0,0,0,0,31
UYUNI,atencion odontologica,endodoncia,2017-01-01,7,3,4,2,5,1,6,8,1,1,0,0,0,0,38
VALLEGRANDE,atencion odontologica,endodoncia,2017-01-01,0,1,3,7,1,5,8,3,1,0,0,0,0,0,29
VIACHA,atencion odontologica,endodoncia,2017-01-01,10,13,3,3,1,2,2,17,1,3,0,0,0,0,55
VILA VILA,atencion odontologica,endodoncia,2017-01-01,2,0,1,0,0,0,1,0,0,0,0,0,0,0,4
VILLA CHARCAS,atencion odontologica,endodoncia,2017-01-01,1,2,0,0,0,0,0,2,0,0,0,0,0,0,5
VILLA MONTES,atencion odontologica,endodoncia,2017-01-01,4,0,10,8,8,7,8,13,0,0,0,0,0,0,58
VILLA RIVERO,atencion odontologica,endodoncia,2017-01-01,0,1,0,0,0,1,0,1,0,1,0,0,0,0,4
VILLA SERRANO,atencion odontologica,endodoncia,2017-01-01,0,1,1,4,1,0,2,0,0,0,0,0,0,0,9
VILLA TUNARI,atencion odontologica,endodoncia,2017-01-01,17,13,2,4,6,28,12,32,4,1,0,0,0,0,119
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,endodoncia,2017-01-01,2,2,2,1,0,0,0,6,0,1,0,0,0,0,14
VILLAZON,atencion odontologica,endodoncia,2017-01-01,18,13,6,23,4,5,13,43,0,2,0,0,0,0,127
VINTO,atencion odontologica,endodoncia,2017-01-01,12,14,3,2,0,3,1,10,2,3,0,0,0,0,50
WARNES,atencion odontologica,endodoncia,2017-01-01,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3
YACO,atencion odontologica,endodoncia,2017-01-01,0,0,1,0,0,1,2,0,0,0,0,0,0,0,4
YACUIBA,atencion odontologica,endodoncia,2017-01-01,7,1,14,29,9,19,14,58,5,0,0,0,0,0,156
YAMPARAEZ,atencion odontologica,endodoncia,2017-01-01,0,0,0,0,0,3,1,2,0,0,0,0,0,0,6
YANACACHI,atencion odontologica,endodoncia,2017-01-01,0,0,0,1,2,0,1,1,0,0,0,0,0,0,5
YAPACANI,atencion odontologica,endodoncia,2017-01-01,15,5,9,6,14,8,1,39,4,4,0,0,0,0,105
YOCALLA,atencion odontologica,endodoncia,2017-01-01,2,1,3,16,2,6,2,1,0,0,0,0,0,0,33
YOTALA,atencion odontologica,endodoncia,2017-01-01,0,0,1,1,1,0,0,3,0,0,0,0,0,0,6
YUNCHARA,atencion odontologica,endodoncia,2017-01-01,0,1,0,1,1,1,3,7,1,0,0,0,0,0,15
ZUDAÑEZ,atencion odontologica,endodoncia,2017-01-01,0,0,1,8,2,0,4,7,1,0,0,0,0,0,23
ACACIO,atencion odontologica,endodoncia,2017-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ACHACACHI,atencion odontologica,endodoncia,2017-02-01,9,3,4,1,1,4,1,5,6,1,0,0,0,0,35
ACHOCALLA,atencion odontologica,endodoncia,2017-02-01,3,2,0,0,1,0,2,4,2,0,0,0,0,0,14
AIQUILE,atencion odontologica,endodoncia,2017-02-01,0,4,4,2,4,7,3,13,0,1,0,0,0,0,38
ALCALA,atencion odontologica,endodoncia,2017-02-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
ALTO BENI,atencion odontologica,endodoncia,2017-02-01,0,0,0,0,1,4,2,0,3,0,0,0,0,0,10
ANCORAIMES,atencion odontologica,endodoncia,2017-02-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
ANDAMARCA,atencion odontologica,endodoncia,2017-02-01,1,0,0,4,0,0,2,3,1,1,0,0,0,0,12
ANTEQUERA,atencion odontologica,endodoncia,2017-02-01,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3
ANZALDO,atencion odontologica,endodoncia,2017-02-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
APOLO,atencion odontologica,endodoncia,2017-02-01,0,0,0,0,0,2,0,2,0,0,0,0,0,0,4
ARANI,atencion odontologica,endodoncia,2017-02-01,1,1,0,1,0,0,0,1,0,1,0,0,0,0,5
ARBIETO,atencion odontologica,endodoncia,2017-02-01,12,4,1,2,0,3,1,0,5,2,0,0,0,0,30
ARQUE,atencion odontologica,endodoncia,2017-02-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ASCENCION DE GUARAYOS,atencion odontologica,endodoncia,2017-02-01,16,37,0,0,0,4,1,6,1,1,0,0,0,0,66
ATOCHA,atencion odontologica,endodoncia,2017-02-01,10,5,9,16,7,10,23,14,0,0,0,0,0,0,94
AUCAPATA,atencion odontologica,endodoncia,2017-02-01,0,0,0,1,0,0,0,4,1,0,0,0,0,0,6
AYATA,atencion odontologica,endodoncia,2017-02-01,0,2,0,0,0,0,1,2,0,0,0,0,0,0,5
AYO AYO,atencion odontologica,endodoncia,2017-02-01,0,0,1,3,1,0,0,1,1,0,0,0,0,0,7
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,endodoncia,2017-02-01,6,10,4,6,0,7,9,16,0,2,0,0,0,0,60
AZURDUY,atencion odontologica,endodoncia,2017-02-01,5,0,0,0,0,2,3,1,0,0,0,0,0,0,11
BATALLAS,atencion odontologica,endodoncia,2017-02-01,3,0,0,0,0,0,1,0,0,0,0,0,0,0,4
BELLA FLOR,atencion odontologica,endodoncia,2017-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
BERMEJO,atencion odontologica,endodoncia,2017-02-01,2,2,3,8,3,3,8,14,1,0,0,0,0,0,44
BETANZOS,atencion odontologica,endodoncia,2017-02-01,0,4,0,0,0,2,4,3,1,1,0,0,0,0,15
BOLIVAR,atencion odontologica,endodoncia,2017-02-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
BOYUIBE,atencion odontologica,endodoncia,2017-02-01,0,0,2,0,0,0,0,3,0,0,0,0,0,0,5
BUENA VISTA,atencion odontologica,endodoncia,2017-02-01,0,5,1,1,2,1,4,7,0,0,0,0,0,0,21
CABEZAS,atencion odontologica,endodoncia,2017-02-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"CAIZA ""D""",atencion odontologica,endodoncia,2017-02-01,2,2,0,0,0,0,0,1,0,0,0,0,0,0,5
CAJUATA,atencion odontologica,endodoncia,2017-02-01,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3
CALAMARCA,atencion odontologica,endodoncia,2017-02-01,0,1,2,0,1,2,0,4,0,0,0,0,0,0,10
CAMARGO,atencion odontologica,endodoncia,2017-02-01,7,1,2,3,1,6,1,6,0,0,0,0,0,0,27
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,endodoncia,2017-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CAMIRI,atencion odontologica,endodoncia,2017-02-01,14,12,1,5,0,2,10,15,2,1,0,0,0,0,62
CAPINOTA,atencion odontologica,endodoncia,2017-02-01,0,0,0,0,0,1,2,2,1,0,0,0,0,0,6
CARACOLLO,atencion odontologica,endodoncia,2017-02-01,3,2,2,1,0,5,0,5,0,1,0,0,0,0,19
CARANAVI,atencion odontologica,endodoncia,2017-02-01,23,7,1,2,1,13,0,31,5,2,0,0,0,0,85
CARAPARI,atencion odontologica,endodoncia,2017-02-01,0,1,0,1,5,4,10,15,0,0,0,0,0,0,36
CARIPUYO,atencion odontologica,endodoncia,2017-02-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
CHACARILLA,atencion odontologica,endodoncia,2017-02-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
CHALLAPATA,atencion odontologica,endodoncia,2017-02-01,2,11,3,5,0,2,2,7,2,2,0,0,0,0,36
CHAQUI,atencion odontologica,endodoncia,2017-02-01,1,2,3,0,1,0,0,3,1,0,0,0,0,0,11
CHARAGUA,atencion odontologica,endodoncia,2017-02-01,2,0,0,0,1,6,2,0,0,0,0,0,0,0,11
CHAYANTA,atencion odontologica,endodoncia,2017-02-01,0,0,0,0,3,0,1,5,0,0,0,0,0,0,9
CHIMORE,atencion odontologica,endodoncia,2017-02-01,3,6,3,3,0,0,0,3,2,0,0,0,0,0,20
CHIPAYA,atencion odontologica,endodoncia,2017-02-01,0,0,0,1,0,0,1,2,0,0,0,0,0,0,4
CHOQUE COTA,atencion odontologica,endodoncia,2017-02-01,0,0,3,1,3,0,0,3,0,2,0,0,0,0,12
CHUA COCANI,atencion odontologica,endodoncia,2017-02-01,0,0,0,2,0,4,2,2,0,1,0,0,0,0,11
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,endodoncia,2017-02-01,19,6,3,2,1,5,2,14,0,0,0,0,0,0,52
CHUMA,atencion odontologica,endodoncia,2017-02-01,1,0,3,4,4,6,5,17,1,0,0,0,0,0,41
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,endodoncia,2017-02-01,0,1,0,2,0,14,1,18,0,0,0,0,0,0,36
CKOCHAS,atencion odontologica,endodoncia,2017-02-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
CLIZA,atencion odontologica,endodoncia,2017-02-01,2,2,5,2,1,0,1,10,4,4,0,0,0,0,31
COBIJA,atencion odontologica,endodoncia,2017-02-01,13,4,4,12,1,5,6,7,0,0,0,0,0,0,52
COCAPATA,atencion odontologica,endodoncia,2017-02-01,0,0,1,1,0,2,1,9,0,2,0,0,0,0,16
COCHABAMBA,atencion odontologica,endodoncia,2017-02-01,142,138,102,126,68,115,227,419,148,59,0,0,0,0,1544
COIPASA,atencion odontologica,endodoncia,2017-02-01,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3
COLCAPIRHUA,atencion odontologica,endodoncia,2017-02-01,10,8,3,5,1,0,2,2,6,9,0,0,0,0,46
"COLCHA ""K""",atencion odontologica,endodoncia,2017-02-01,5,2,0,0,2,1,0,3,1,0,0,0,0,0,14
COLOMI,atencion odontologica,endodoncia,2017-02-01,8,5,0,0,0,0,0,1,2,3,0,0,0,0,19
COLQUECHACA,atencion odontologica,endodoncia,2017-02-01,6,7,0,1,0,5,0,8,0,0,0,0,0,0,27
COLQUENCHA,atencion odontologica,endodoncia,2017-02-01,0,0,3,0,5,0,0,6,0,0,0,0,0,0,14
COLQUIRI,atencion odontologica,endodoncia,2017-02-01,3,2,0,3,4,1,0,6,5,1,0,0,0,0,25
COMARAPA,atencion odontologica,endodoncia,2017-02-01,3,11,2,9,5,3,3,20,0,11,0,0,0,0,67
CONCEPCION,atencion odontologica,endodoncia,2017-02-01,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
COPACABANA,atencion odontologica,endodoncia,2017-02-01,1,1,0,2,0,0,0,1,1,0,0,0,0,0,6
CORIPATA,atencion odontologica,endodoncia,2017-02-01,4,2,0,0,1,1,3,2,1,0,0,0,0,0,14
CORO CORO,atencion odontologica,endodoncia,2017-02-01,0,0,2,0,0,0,4,0,0,0,0,0,0,0,6
COROICO,atencion odontologica,endodoncia,2017-02-01,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
CORQUE,atencion odontologica,endodoncia,2017-02-01,0,0,1,0,0,0,1,0,1,2,0,0,0,0,5
COTAGAITA,atencion odontologica,endodoncia,2017-02-01,5,4,23,25,7,24,38,49,3,3,0,0,0,0,181
COTOCA,atencion odontologica,endodoncia,2017-02-01,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
CUATRO CAÑADAS,atencion odontologica,endodoncia,2017-02-01,3,3,2,0,0,0,0,4,0,0,0,0,0,0,12
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,endodoncia,2017-02-01,0,1,1,0,0,0,1,1,0,0,0,0,0,0,4
CUEVO,atencion odontologica,endodoncia,2017-02-01,0,0,0,1,2,1,2,1,0,0,0,0,0,0,7
CULPINA,atencion odontologica,endodoncia,2017-02-01,1,2,0,2,0,0,1,3,4,0,0,0,0,0,13
CURAHUARA DE CARANGAS,atencion odontologica,endodoncia,2017-02-01,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3
CURVA,atencion odontologica,endodoncia,2017-02-01,0,0,0,0,0,0,2,1,2,1,0,0,0,0,6
DESAGUADERO,atencion odontologica,endodoncia,2017-02-01,2,2,0,9,0,1,8,3,4,0,0,0,0,0,29
EL ALTO,atencion odontologica,endodoncia,2017-02-01,133,133,173,160,53,100,86,179,13,13,0,0,0,0,1043
EL CHORO,atencion odontologica,endodoncia,2017-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
EL PUENTE(STC),atencion odontologica,endodoncia,2017-02-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
EL PUENTE(TJA),atencion odontologica,endodoncia,2017-02-01,0,0,3,4,3,5,1,1,1,1,0,0,0,0,19
EL TORNO,atencion odontologica,endodoncia,2017-02-01,2,0,2,2,4,2,2,7,1,4,0,0,0,0,26
EL VILLAR,atencion odontologica,endodoncia,2017-02-01,0,0,0,0,0,1,1,6,0,0,0,0,0,0,8
ENTRE RIOS TRJ,atencion odontologica,endodoncia,2017-02-01,0,0,0,3,2,0,6,7,1,0,0,0,0,0,19
ENTRE RIOS CBBA,atencion odontologica,endodoncia,2017-02-01,4,7,1,0,0,5,0,2,0,0,0,0,0,0,19
ESCARA,atencion odontologica,endodoncia,2017-02-01,1,0,0,0,0,2,0,0,3,1,0,0,0,0,7
ESCOMA,atencion odontologica,endodoncia,2017-02-01,0,1,2,1,2,4,7,8,2,2,0,0,0,0,29
EUCALIPTUS,atencion odontologica,endodoncia,2017-02-01,0,2,0,0,0,0,1,1,0,1,0,0,0,0,5
EXALTACION,atencion odontologica,endodoncia,2017-02-01,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
FERNANDEZ ALONSO,atencion odontologica,endodoncia,2017-02-01,1,1,0,1,0,0,0,3,0,0,0,0,0,0,6
FILADELFIA,atencion odontologica,endodoncia,2017-02-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
GENERAL SAAVEDRA,atencion odontologica,endodoncia,2017-02-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,endodoncia,2017-02-01,2,0,0,0,3,3,1,6,0,0,0,0,0,0,15
GUANAY,atencion odontologica,endodoncia,2017-02-01,0,0,0,3,0,1,1,2,2,0,0,0,0,0,9
GUAQUI,atencion odontologica,endodoncia,2017-02-01,6,0,0,0,0,1,2,8,2,2,0,0,0,0,21
GUAYARAMERIN,atencion odontologica,endodoncia,2017-02-01,6,2,2,4,0,2,3,17,0,0,0,0,0,0,36
GUTIERREZ,atencion odontologica,endodoncia,2017-02-01,0,1,2,1,0,2,18,32,0,0,0,0,0,0,56
HUACARETA,atencion odontologica,endodoncia,2017-02-01,0,0,0,0,1,0,0,4,0,0,0,0,0,0,5
HUACAYA (VILLA DE HUACAYA),atencion odontologica,endodoncia,2017-02-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUACHACALLA,atencion odontologica,endodoncia,2017-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
HUANUNI,atencion odontologica,endodoncia,2017-02-01,7,3,1,4,4,6,1,5,2,1,0,0,0,0,34
HUARACAJE,atencion odontologica,endodoncia,2017-02-01,0,0,1,0,0,0,0,8,1,0,0,0,0,0,10
HUARINA,atencion odontologica,endodoncia,2017-02-01,0,4,1,0,0,4,1,15,2,7,0,0,0,0,34
HUATAJATA,atencion odontologica,endodoncia,2017-02-01,0,3,0,0,0,0,0,5,0,1,0,0,0,0,9
HUAYLLAMARCA,atencion odontologica,endodoncia,2017-02-01,0,0,0,0,0,0,1,2,1,3,0,0,0,0,7
HUMANATA,atencion odontologica,endodoncia,2017-02-01,4,5,1,0,0,0,0,4,0,0,0,0,0,0,14
ICHOCA,atencion odontologica,endodoncia,2017-02-01,0,0,0,0,0,0,1,0,2,1,0,0,0,0,4
ICLA,atencion odontologica,endodoncia,2017-02-01,0,0,1,2,3,2,4,9,0,0,0,0,0,0,21
INCAHUASI,atencion odontologica,endodoncia,2017-02-01,1,0,0,0,1,4,0,2,0,0,0,0,0,0,8
INGAVI (HUMAITA),atencion odontologica,endodoncia,2017-02-01,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2
IRUPANA (VILLA DE LANZA),atencion odontologica,endodoncia,2017-02-01,3,4,0,0,0,4,1,1,0,0,0,0,0,0,13
IXIAMAS,atencion odontologica,endodoncia,2017-02-01,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3
JESUS DE MACHACA,atencion odontologica,endodoncia,2017-02-01,0,2,5,1,6,2,2,27,1,1,0,0,0,0,47
LA ASUNTA,atencion odontologica,endodoncia,2017-02-01,9,2,8,7,3,3,4,10,0,2,0,0,0,0,48
LA GUARDIA,atencion odontologica,endodoncia,2017-02-01,8,9,6,1,2,2,2,6,6,6,0,0,0,0,48
LA PAZ,atencion odontologica,endodoncia,2017-02-01,125,123,189,164,78,172,335,672,104,71,0,0,0,0,2033
LAGUNILLAS,atencion odontologica,endodoncia,2017-02-01,0,0,1,0,2,4,3,3,0,0,0,0,0,0,13
LAJA,atencion odontologica,endodoncia,2017-02-01,0,1,0,1,1,0,3,4,0,2,0,0,0,0,12
LAS CARRERAS,atencion odontologica,endodoncia,2017-02-01,0,0,0,0,0,1,3,2,1,1,0,0,0,0,8
LLALLAGUA,atencion odontologica,endodoncia,2017-02-01,18,9,1,7,1,13,3,6,2,0,0,0,0,0,60
LLICA,atencion odontologica,endodoncia,2017-02-01,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
LURIBAY,atencion odontologica,endodoncia,2017-02-01,0,0,0,0,0,0,1,3,1,0,0,0,0,0,5
MACHACAMARCA,atencion odontologica,endodoncia,2017-02-01,0,3,12,14,1,2,3,8,4,1,0,0,0,0,48
MACHARETI,atencion odontologica,endodoncia,2017-02-01,0,0,0,0,1,2,2,4,0,1,0,0,0,0,10
MAGDALENA,atencion odontologica,endodoncia,2017-02-01,0,0,0,0,1,2,1,2,1,0,0,0,0,0,7
MAIRANA,atencion odontologica,endodoncia,2017-02-01,4,7,1,4,0,0,0,4,0,0,0,0,0,0,20
MAPIRI,atencion odontologica,endodoncia,2017-02-01,2,1,0,3,0,4,3,13,1,0,0,0,0,0,27
MECAPACA,atencion odontologica,endodoncia,2017-02-01,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3
MINEROS,atencion odontologica,endodoncia,2017-02-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
MIZQUE,atencion odontologica,endodoncia,2017-02-01,4,3,3,0,0,1,0,3,0,4,0,0,0,0,18
MOCOMOCO,atencion odontologica,endodoncia,2017-02-01,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7
MOJINETE,atencion odontologica,endodoncia,2017-02-01,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
MOJOCOYA,atencion odontologica,endodoncia,2017-02-01,1,1,3,2,2,1,6,7,0,0,0,0,0,0,23
MONTEAGUDO,atencion odontologica,endodoncia,2017-02-01,5,9,0,2,0,3,5,5,4,0,0,0,0,0,33
MONTERO,atencion odontologica,endodoncia,2017-02-01,10,4,2,1,0,6,11,11,1,0,0,0,0,0,46
MOROCHATA,atencion odontologica,endodoncia,2017-02-01,5,0,2,0,1,2,4,9,10,5,0,0,0,0,38
OCURI,atencion odontologica,endodoncia,2017-02-01,0,0,0,0,0,0,1,4,0,0,0,0,0,0,5
ORURO,atencion odontologica,endodoncia,2017-02-01,78,78,44,61,33,40,74,118,15,12,0,0,0,0,553
PADCAYA,atencion odontologica,endodoncia,2017-02-01,0,0,1,1,2,6,1,5,0,0,0,0,0,0,16
PADILLA,atencion odontologica,endodoncia,2017-02-01,2,9,2,3,0,2,3,7,1,0,0,0,0,0,29
PAILON,atencion odontologica,endodoncia,2017-02-01,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4
PALCA,atencion odontologica,endodoncia,2017-02-01,6,10,0,0,0,2,1,1,0,0,0,0,0,0,20
PALOS BLANCOS,atencion odontologica,endodoncia,2017-02-01,6,12,4,7,0,9,2,24,8,2,0,0,0,0,74
PAMPA AULLAGAS,atencion odontologica,endodoncia,2017-02-01,4,1,0,0,1,0,2,2,0,0,0,0,0,0,10
PAPEL PAMPA,atencion odontologica,endodoncia,2017-02-01,8,0,1,0,1,3,1,8,5,4,0,0,0,0,31
PASORAPA,atencion odontologica,endodoncia,2017-02-01,1,0,0,0,1,4,2,1,1,0,0,0,0,0,10
PATACAMAYA,atencion odontologica,endodoncia,2017-02-01,14,10,0,11,2,4,1,4,0,0,0,0,0,0,46
PAZÑA,atencion odontologica,endodoncia,2017-02-01,3,1,4,6,0,0,2,12,0,0,0,0,0,0,28
POCOATA,atencion odontologica,endodoncia,2017-02-01,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
POCONA,atencion odontologica,endodoncia,2017-02-01,1,0,0,0,1,2,2,3,0,1,0,0,0,0,10
POJO (CBBA),atencion odontologica,endodoncia,2017-02-01,0,0,1,2,1,1,1,2,1,1,0,0,0,0,10
POOPO,atencion odontologica,endodoncia,2017-02-01,2,0,1,0,1,2,1,6,0,0,0,0,0,0,13
PORCO,atencion odontologica,endodoncia,2017-02-01,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4
POROMA,atencion odontologica,endodoncia,2017-02-01,0,0,0,0,1,0,0,4,0,0,0,0,0,0,5
PORVENIR,atencion odontologica,endodoncia,2017-02-01,0,0,0,1,2,0,2,5,0,1,0,0,0,0,11
POSTRER VALLE,atencion odontologica,endodoncia,2017-02-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
POTOSI,atencion odontologica,endodoncia,2017-02-01,73,62,54,62,38,55,76,135,17,7,0,0,0,0,579
PRESTO,atencion odontologica,endodoncia,2017-02-01,0,1,3,2,1,3,0,4,4,0,0,0,0,0,18
PUCARA,atencion odontologica,endodoncia,2017-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PUCARANI,atencion odontologica,endodoncia,2017-02-01,1,0,3,2,0,2,0,0,2,1,0,0,0,0,11
PUERTO ACOSTA,atencion odontologica,endodoncia,2017-02-01,0,0,1,0,0,0,1,2,0,0,0,0,0,0,4
PUERTO CARABUCO,atencion odontologica,endodoncia,2017-02-01,3,1,2,2,1,1,4,5,1,2,0,0,0,0,22
PUERTO GONZALO MORENO,atencion odontologica,endodoncia,2017-02-01,0,0,0,0,0,3,2,8,0,0,0,0,0,0,13
PUERTO RICO,atencion odontologica,endodoncia,2017-02-01,0,0,0,0,0,1,3,4,0,0,0,0,0,0,8
PUERTO SUAREZ,atencion odontologica,endodoncia,2017-02-01,6,1,0,0,2,2,0,0,2,2,0,0,0,0,15
PUERTO VILLARROEL,atencion odontologica,endodoncia,2017-02-01,10,22,5,2,2,9,4,28,4,3,0,0,0,0,89
PUNA,atencion odontologica,endodoncia,2017-02-01,0,0,0,0,0,1,1,10,0,2,0,0,0,0,14
PUNATA,atencion odontologica,endodoncia,2017-02-01,10,8,9,10,9,1,1,27,4,6,0,0,0,0,85
QUIABAYA,atencion odontologica,endodoncia,2017-02-01,0,4,4,2,0,0,3,0,0,0,0,0,0,0,13
QUILLACOLLO,atencion odontologica,endodoncia,2017-02-01,43,65,51,37,22,27,33,76,20,41,0,0,0,0,415
QUIME,atencion odontologica,endodoncia,2017-02-01,0,0,1,0,2,2,5,6,3,1,0,0,0,0,20
QUIRUSILLAS,atencion odontologica,endodoncia,2017-02-01,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7
