,group,variable,month,PRIMERA CONSULTA MENORES DE 5 AÑOS,PRIMERA CONSULTA MENORES DE 5 AÑOS,PRIMERA CONSULTA 5 A 13 AÑOS,PRIMERA CONSULTA 5 A 13 AÑOS,PRIMERA CONSULTA 14 A 19 AÑOS,PRIMERA CONSULTA 14 A 19 AÑOS,PRIMERA CONSULTA 20 A 59 AÑOS,PRIMERA CONSULTA 20 A 59 AÑOS,PRIMERA CONSULTA 60 AÑOS Y MAS,PRIMERA CONSULTA 60 AÑOS Y MAS,PRIMERA CONSULTA EMB,PRIMERA CONSULTA EMB,PRIMERA CONSULTA POST,PRIMERA CONSULTA POST,TOTALES
SAN BUENA VENTURA,atencion odontologica,primera consulta,2017-01-01,10,6,10,10,2,9,10,25,0,1,0,1,0,9,93
SAN CARLOS,atencion odontologica,primera consulta,2017-01-01,14,15,40,45,19,17,19,29,13,6,0,8,0,20,245
SAN IGNACIO,atencion odontologica,primera consulta,2017-01-01,18,27,84,91,37,49,67,86,8,5,0,2,0,4,478
SAN IGNACIO DE VELASCO,atencion odontologica,primera consulta,2017-01-01,21,11,5,1,0,5,0,21,18,6,0,10,0,2,100
SAN JAVIER(BNI),atencion odontologica,primera consulta,2017-01-01,4,1,9,5,0,1,0,11,4,0,0,0,0,0,35
SAN JAVIER(STC),atencion odontologica,primera consulta,2017-01-01,21,36,12,12,2,4,10,30,5,5,0,7,0,2,146
SAN JOAQUIN,atencion odontologica,primera consulta,2017-01-01,3,5,7,8,11,5,11,19,4,2,0,4,0,6,85
SAN JOSE DE CHIQUITOS,atencion odontologica,primera consulta,2017-01-01,9,8,5,6,19,35,13,38,5,0,0,6,0,5,149
SAN JUAN DE YAPACANI,atencion odontologica,primera consulta,2017-01-01,13,13,1,6,1,4,3,8,4,4,0,4,0,3,64
SAN JULIAN,atencion odontologica,primera consulta,2017-01-01,144,138,17,12,4,13,14,55,25,28,0,42,0,61,553
SAN LORENZO(PND),atencion odontologica,primera consulta,2017-01-01,15,12,11,11,5,6,7,18,1,1,0,2,0,2,91
SAN LORENZO(TJA),atencion odontologica,primera consulta,2017-01-01,30,26,86,117,34,81,95,231,13,16,0,8,0,1,738
SAN LUCAS,atencion odontologica,primera consulta,2017-01-01,115,97,37,23,11,20,37,99,6,10,0,42,0,6,503
SAN MATIAS,atencion odontologica,primera consulta,2017-01-01,3,7,1,2,2,1,0,3,0,0,0,0,0,2,21
SAN MIGUEL DE VELASCO,atencion odontologica,primera consulta,2017-01-01,21,26,10,11,5,9,15,38,3,1,0,3,0,10,152
SAN PABLO DE LIPEZ,atencion odontologica,primera consulta,2017-01-01,4,3,2,1,3,2,7,19,0,1,0,4,0,1,47
SAN PEDRO,atencion odontologica,primera consulta,2017-01-01,69,57,17,23,13,33,27,85,5,10,0,23,0,9,371
SAN PEDRO DE BUENA VISTA,atencion odontologica,primera consulta,2017-01-01,10,5,4,2,5,6,6,32,7,6,0,8,0,8,99
SAN PEDRO DE CURAHUARA,atencion odontologica,primera consulta,2017-01-01,13,7,6,4,7,6,8,27,10,18,0,5,0,2,113
SAN PEDRO DE QUEMES,atencion odontologica,primera consulta,2017-01-01,1,2,3,3,5,1,1,5,1,2,0,0,0,0,24
SAN PEDRO DE TIQUINA,atencion odontologica,primera consulta,2017-01-01,17,10,7,13,9,9,21,27,18,16,0,3,0,3,153
SAN RAFAEL,atencion odontologica,primera consulta,2017-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
SAN RAMON BENI,atencion odontologica,primera consulta,2017-01-01,1,2,3,3,4,3,2,7,3,1,0,23,0,1,53
SAN RAMON SCZ,atencion odontologica,primera consulta,2017-01-01,35,46,5,8,12,15,10,19,2,2,0,10,0,5,169
SANTA ANA,atencion odontologica,primera consulta,2017-01-01,26,32,74,84,14,42,24,61,8,6,0,10,0,5,386
SANTA CRUZ DE LA SIERRA,atencion odontologica,primera consulta,2017-01-01,1660,1585,850,932,467,852,737,2277,448,393,0,1010,0,259,11470
SANTA ROSA,atencion odontologica,primera consulta,2017-01-01,3,8,8,13,0,3,3,8,1,0,0,0,0,0,47
SANTA ROSA DEL SARA,atencion odontologica,primera consulta,2017-01-01,23,10,11,8,5,12,22,28,11,6,0,9,0,6,151
SANTIAGO DE CALLAPA,atencion odontologica,primera consulta,2017-01-01,7,12,0,1,0,6,0,5,3,3,0,0,0,5,42
SANTIAGO DE HUARI,atencion odontologica,primera consulta,2017-01-01,16,23,60,62,13,21,24,68,19,25,0,12,0,0,343
SANTIAGO DE HUATA,atencion odontologica,primera consulta,2017-01-01,10,4,6,9,5,13,10,14,10,14,0,4,0,2,101
SANTIAGO DE MACHACA,atencion odontologica,primera consulta,2017-01-01,4,5,5,9,3,4,9,22,12,7,0,1,0,1,82
SANTIVAÑES,atencion odontologica,primera consulta,2017-01-01,4,10,10,10,9,13,10,33,7,23,0,3,0,5,137
SANTUARIO DE QUILLACAS,atencion odontologica,primera consulta,2017-01-01,6,14,7,10,0,2,1,6,10,6,0,5,0,4,71
SAPAHAQUI,atencion odontologica,primera consulta,2017-01-01,13,4,6,11,9,10,27,27,7,2,0,2,0,6,124
SENA,atencion odontologica,primera consulta,2017-01-01,7,5,4,2,8,5,6,28,3,0,0,14,0,2,84
SHINAOTA,atencion odontologica,primera consulta,2017-01-01,9,8,7,2,3,1,0,15,1,3,0,10,0,18,77
SICA SICA (VILLA AROMA),atencion odontologica,primera consulta,2017-01-01,3,0,1,0,1,1,1,1,2,2,0,0,0,0,12
SICAYA,atencion odontologica,primera consulta,2017-01-01,2,2,1,4,0,1,1,5,0,1,0,1,0,1,19
SIPE SIPE,atencion odontologica,primera consulta,2017-01-01,86,105,80,76,15,33,32,133,33,48,0,24,0,35,700
SOPACHUY,atencion odontologica,primera consulta,2017-01-01,34,31,16,20,4,17,14,38,2,2,0,7,0,5,190
SORACACHI,atencion odontologica,primera consulta,2017-01-01,4,8,13,27,4,7,8,23,4,3,0,7,0,6,114
SORATA,atencion odontologica,primera consulta,2017-01-01,34,22,6,7,4,33,21,52,7,8,0,36,0,15,245
SUCRE,atencion odontologica,primera consulta,2017-01-01,776,834,424,503,157,316,456,1149,91,115,0,523,0,141,5485
TACACHI,atencion odontologica,primera consulta,2017-01-01,1,1,1,0,0,0,1,2,1,3,0,0,0,0,10
TACACOMA,atencion odontologica,primera consulta,2017-01-01,1,2,4,3,0,6,8,15,0,2,0,0,0,2,43
TACOBAMBA,atencion odontologica,primera consulta,2017-01-01,0,0,1,0,1,0,0,6,0,0,0,2,0,0,10
TACOPAYA,atencion odontologica,primera consulta,2017-01-01,13,17,6,9,4,15,11,32,17,25,0,3,0,8,160
TAHUA,atencion odontologica,primera consulta,2017-01-01,1,0,0,0,1,0,0,1,0,0,0,0,0,0,3
TAPACARI,atencion odontologica,primera consulta,2017-01-01,13,7,5,2,6,11,11,32,13,10,0,6,0,2,118
TARABUCO,atencion odontologica,primera consulta,2017-01-01,37,47,6,14,6,16,13,53,4,7,0,21,0,13,237
TARACO,atencion odontologica,primera consulta,2017-01-01,9,7,9,9,4,10,7,9,9,9,0,5,0,2,89
TARATA,atencion odontologica,primera consulta,2017-01-01,10,11,14,27,8,11,12,45,9,11,0,2,0,6,166
TARIJA,atencion odontologica,primera consulta,2017-01-01,124,130,318,410,157,338,326,752,59,51,0,163,0,52,2880
TARVITA,atencion odontologica,primera consulta,2017-01-01,35,33,16,15,3,19,19,74,5,5,0,39,0,11,274
TEOPONTE,atencion odontologica,primera consulta,2017-01-01,26,28,24,35,17,15,25,39,10,6,0,4,0,11,240
TIAWANACU,atencion odontologica,primera consulta,2017-01-01,27,18,16,10,7,18,15,50,30,28,0,11,0,10,240
TINGUIPAYA,atencion odontologica,primera consulta,2017-01-01,11,16,3,3,0,1,4,29,6,8,0,2,0,9,92
TIPUANI,atencion odontologica,primera consulta,2017-01-01,20,25,6,10,8,23,4,19,6,2,0,1,0,11,135
TIQUIPAYA,atencion odontologica,primera consulta,2017-01-01,125,113,56,55,6,21,16,116,19,17,0,37,0,26,607
TIRAQUE (CBBA),atencion odontologica,primera consulta,2017-01-01,16,9,7,10,4,18,1,25,6,5,0,4,0,9,114
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,primera consulta,2017-01-01,4,1,1,1,0,3,3,3,0,1,0,0,0,1,18
TOCO,atencion odontologica,primera consulta,2017-01-01,7,14,6,10,2,2,5,10,2,5,0,4,0,5,72
TODOS SANTOS,atencion odontologica,primera consulta,2017-01-01,1,0,2,4,2,0,4,5,1,0,0,1,0,0,20
TOLATA,atencion odontologica,primera consulta,2017-01-01,17,14,10,26,4,2,9,24,7,4,0,5,0,6,128
TOLEDO,atencion odontologica,primera consulta,2017-01-01,4,4,6,9,1,5,38,50,4,4,0,0,0,0,125
TOMAVE,atencion odontologica,primera consulta,2017-01-01,7,7,10,10,6,7,19,40,5,8,0,4,0,8,131
TOMINA,atencion odontologica,primera consulta,2017-01-01,3,6,3,16,5,12,22,65,1,1,0,13,0,1,148
TORO TORO,atencion odontologica,primera consulta,2017-01-01,4,2,7,4,3,5,10,27,5,1,0,2,0,1,71
TOTORA(CBBA),atencion odontologica,primera consulta,2017-01-01,11,10,13,27,8,9,20,39,6,5,0,3,0,6,157
TOTORA(ORR),atencion odontologica,primera consulta,2017-01-01,10,2,7,9,3,4,8,40,6,8,0,6,0,7,110
TRIGAL,atencion odontologica,primera consulta,2017-01-01,34,37,8,16,2,3,15,31,11,3,0,2,0,3,165
TRINIDAD,atencion odontologica,primera consulta,2017-01-01,81,96,168,180,64,108,164,294,27,21,0,86,0,29,1318
TUPIZA,atencion odontologica,primera consulta,2017-01-01,48,61,76,86,56,50,88,130,19,17,0,54,0,14,699
TURCO,atencion odontologica,primera consulta,2017-01-01,3,6,7,8,0,2,12,10,2,6,0,0,0,1,57
UMALA,atencion odontologica,primera consulta,2017-01-01,6,3,6,4,4,2,4,13,2,4,0,2,0,2,52
UNCIA,atencion odontologica,primera consulta,2017-01-01,47,32,33,24,12,26,30,50,15,20,0,21,0,20,330
URIONDO (A. CONCEPCION),atencion odontologica,primera consulta,2017-01-01,38,44,71,90,47,100,94,220,12,15,0,4,0,3,738
URUBICHA,atencion odontologica,primera consulta,2017-01-01,1,3,2,2,4,2,3,10,1,3,0,14,0,1,46
UYUNI,atencion odontologica,primera consulta,2017-01-01,28,40,29,23,17,25,35,64,16,25,0,13,0,15,330
VACAS,atencion odontologica,primera consulta,2017-01-01,1,0,3,2,1,0,3,4,0,0,0,0,0,1,15
VALLEGRANDE,atencion odontologica,primera consulta,2017-01-01,92,97,23,24,6,35,15,79,6,8,0,40,0,15,440
VIACHA,atencion odontologica,primera consulta,2017-01-01,109,101,68,51,15,43,26,95,22,31,0,17,0,28,606
VILA VILA,atencion odontologica,primera consulta,2017-01-01,20,14,3,2,2,2,1,9,2,7,0,4,0,3,69
VILLA CHARCAS,atencion odontologica,primera consulta,2017-01-01,7,10,8,5,6,11,11,21,2,2,0,4,0,3,90
VILLA MONTES,atencion odontologica,primera consulta,2017-01-01,38,33,134,175,92,139,136,252,34,6,0,14,0,6,1059
VILLA NUEVA (LOMA ALTA),atencion odontologica,primera consulta,2017-01-01,0,1,1,2,0,5,7,7,1,0,0,3,0,1,28
VILLA RIVERO,atencion odontologica,primera consulta,2017-01-01,10,13,10,11,3,6,8,24,5,3,0,5,0,5,103
VILLA SERRANO,atencion odontologica,primera consulta,2017-01-01,100,79,4,5,2,1,10,12,2,3,0,14,0,10,242
VILLA TUNARI,atencion odontologica,primera consulta,2017-01-01,72,78,24,32,8,47,26,94,10,5,0,64,0,58,518
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,primera consulta,2017-01-01,33,41,18,14,2,9,16,51,10,4,0,20,0,7,225
VILLAZON,atencion odontologica,primera consulta,2017-01-01,78,79,43,71,29,39,44,143,20,32,0,33,0,14,625
VINTO,atencion odontologica,primera consulta,2017-01-01,64,80,26,26,3,13,6,82,11,15,0,30,0,38,394
VITICHI,atencion odontologica,primera consulta,2017-01-01,7,1,4,7,0,9,7,4,4,6,0,5,0,0,54
WALDO BALLIVIAN,atencion odontologica,primera consulta,2017-01-01,1,2,6,2,9,6,9,15,2,1,0,1,0,0,54
WARNES,atencion odontologica,primera consulta,2017-01-01,52,36,25,19,8,31,17,80,16,11,0,36,0,12,343
YACO,atencion odontologica,primera consulta,2017-01-01,3,5,3,1,2,5,8,14,4,7,0,2,0,3,57
YACUIBA,atencion odontologica,primera consulta,2017-01-01,45,37,143,183,77,178,162,457,40,23,0,28,0,5,1378
YAMPARAEZ,atencion odontologica,primera consulta,2017-01-01,37,27,5,5,2,12,7,18,2,7,0,2,0,6,130
YANACACHI,atencion odontologica,primera consulta,2017-01-01,9,6,10,17,6,6,16,17,4,2,0,3,0,2,98
YAPACANI,atencion odontologica,primera consulta,2017-01-01,74,82,26,14,10,21,10,83,15,14,0,25,0,34,408
YOCALLA,atencion odontologica,primera consulta,2017-01-01,16,19,10,24,6,9,8,40,6,8,0,12,0,7,165
YOTALA,atencion odontologica,primera consulta,2017-01-01,20,13,1,1,0,2,2,9,1,0,0,5,0,1,55
YUNCHARA,atencion odontologica,primera consulta,2017-01-01,14,11,41,47,11,43,26,77,7,4,0,0,0,0,281
ZUDAÑEZ,atencion odontologica,primera consulta,2017-01-01,2,6,12,12,1,5,9,15,3,1,0,9,0,2,77
ACACIO,atencion odontologica,primera consulta,2017-02-01,2,5,2,3,0,11,5,9,4,8,0,3,0,3,55
ACHACACHI,atencion odontologica,primera consulta,2017-02-01,43,37,17,18,10,31,24,51,17,12,0,26,0,5,291
ACHOCALLA,atencion odontologica,primera consulta,2017-02-01,41,44,9,4,1,9,3,34,4,2,0,19,0,11,181
AIQUILE,atencion odontologica,primera consulta,2017-02-01,12,13,6,8,3,4,14,23,44,57,0,13,0,6,203
ALALAY,atencion odontologica,primera consulta,2017-02-01,4,6,2,2,1,1,0,3,4,8,0,0,0,3,34
ALCALA,atencion odontologica,primera consulta,2017-02-01,30,20,17,9,8,14,14,37,2,2,0,6,0,6,165
ALTO BENI,atencion odontologica,primera consulta,2017-02-01,14,17,21,29,6,3,14,13,14,5,0,3,0,2,141
ANCORAIMES,atencion odontologica,primera consulta,2017-02-01,2,5,1,1,4,0,6,16,6,5,0,0,0,0,46
ANDAMARCA,atencion odontologica,primera consulta,2017-02-01,4,3,6,7,4,6,11,18,10,15,0,8,0,3,95
ANTEQUERA,atencion odontologica,primera consulta,2017-02-01,10,5,5,11,2,4,8,19,18,15,0,10,0,1,108
ANZALDO,atencion odontologica,primera consulta,2017-02-01,7,2,4,2,1,2,7,13,4,14,0,2,0,5,63
APOLO,atencion odontologica,primera consulta,2017-02-01,65,62,10,16,7,10,7,32,9,22,0,9,0,10,259
ARAMPAMPA,atencion odontologica,primera consulta,2017-02-01,19,14,2,4,0,3,3,8,36,24,0,4,0,3,120
ARANI,atencion odontologica,primera consulta,2017-02-01,1,1,4,3,3,3,1,6,2,3,0,2,0,1,30
ARBIETO,atencion odontologica,primera consulta,2017-02-01,69,80,17,23,5,23,25,76,27,45,0,15,0,21,426
ARQUE,atencion odontologica,primera consulta,2017-02-01,5,8,3,3,1,4,6,24,6,10,0,4,0,7,81
ASCENCION DE GUARAYOS,atencion odontologica,primera consulta,2017-02-01,29,32,4,8,4,6,3,8,8,8,0,70,0,8,188
ATOCHA,atencion odontologica,primera consulta,2017-02-01,11,13,38,40,14,24,69,72,8,10,0,4,0,2,305
AUCAPATA,atencion odontologica,primera consulta,2017-02-01,5,2,3,2,1,1,5,16,2,0,0,10,0,1,48
AYATA,atencion odontologica,primera consulta,2017-02-01,5,2,1,2,4,0,0,4,0,0,0,2,0,0,20
AYO AYO,atencion odontologica,primera consulta,2017-02-01,11,20,5,2,4,3,5,12,7,6,0,0,0,5,80
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,primera consulta,2017-02-01,17,7,24,19,4,16,54,58,7,13,0,8,0,27,254
AZURDUY,atencion odontologica,primera consulta,2017-02-01,14,1,4,1,0,7,11,30,2,0,0,17,0,3,90
BATALLAS,atencion odontologica,primera consulta,2017-02-01,26,33,11,26,6,27,15,46,24,25,0,10,0,8,257
BAURES,atencion odontologica,primera consulta,2017-02-01,2,3,20,17,4,9,17,17,3,0,0,1,0,0,93
BELEN DE ANDAMARCA,atencion odontologica,primera consulta,2017-02-01,4,3,15,8,8,9,2,7,1,0,0,0,0,0,57
BELEN DE URMIRI,atencion odontologica,primera consulta,2017-02-01,0,1,1,0,0,0,1,1,1,0,0,2,0,1,8
BELLA FLOR,atencion odontologica,primera consulta,2017-02-01,6,1,1,1,1,1,3,3,1,0,0,8,0,0,26
BERMEJO,atencion odontologica,primera consulta,2017-02-01,28,28,51,77,49,86,93,176,44,32,0,56,0,37,757
BETANZOS,atencion odontologica,primera consulta,2017-02-01,47,47,22,26,13,22,21,63,21,22,0,20,0,12,336
BOLIVAR,atencion odontologica,primera consulta,2017-02-01,5,6,7,7,3,4,9,15,3,4,0,6,0,0,69
BOLPEBRA,atencion odontologica,primera consulta,2017-02-01,5,10,15,10,25,20,10,10,3,3,0,0,0,0,111
BOYUIBE,atencion odontologica,primera consulta,2017-02-01,2,3,2,3,1,2,1,6,1,1,0,0,0,0,22
BUENA VISTA,atencion odontologica,primera consulta,2017-02-01,46,37,12,12,5,7,7,19,6,6,0,6,0,1,164
CABEZAS,atencion odontologica,primera consulta,2017-02-01,101,99,23,20,7,25,37,80,29,22,0,45,0,9,497
CAIROMA,atencion odontologica,primera consulta,2017-02-01,9,13,7,3,5,8,16,28,3,1,0,2,0,2,97
"CAIZA ""D""",atencion odontologica,primera consulta,2017-02-01,15,14,1,2,0,5,7,11,9,21,0,5,0,1,91
CAJUATA,atencion odontologica,primera consulta,2017-02-01,14,26,10,18,5,15,12,40,4,1,0,16,0,5,166
CALACOTO,atencion odontologica,primera consulta,2017-02-01,5,4,0,1,0,9,3,13,1,1,0,7,0,2,46
CALAMARCA,atencion odontologica,primera consulta,2017-02-01,19,14,23,20,17,16,32,54,5,4,0,10,0,11,225
CAMARGO,atencion odontologica,primera consulta,2017-02-01,37,36,23,13,3,13,8,58,4,2,0,44,0,10,251
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,primera consulta,2017-02-01,5,4,9,7,4,11,4,10,2,3,0,4,0,0,63
CAMIRI,atencion odontologica,primera consulta,2017-02-01,207,137,19,36,6,18,20,79,12,5,0,59,0,19,617
CAPINOTA,atencion odontologica,primera consulta,2017-02-01,44,45,6,3,3,4,2,21,13,13,0,4,0,10,168
CAQUIAVIRI,atencion odontologica,primera consulta,2017-02-01,14,13,5,8,2,18,9,26,6,6,0,5,0,9,121
CARACOLLO,atencion odontologica,primera consulta,2017-02-01,23,31,22,35,16,35,28,93,17,29,0,25,0,17,371
CARANAVI,atencion odontologica,primera consulta,2017-02-01,114,134,58,51,6,29,16,145,24,17,0,46,0,91,731
CARAPARI,atencion odontologica,primera consulta,2017-02-01,11,8,52,70,36,41,77,116,5,3,0,2,0,1,422
CARIPUYO,atencion odontologica,primera consulta,2017-02-01,7,2,5,2,0,1,4,20,3,0,0,2,0,3,49
CARMEN RIVERO TORREZ,atencion odontologica,primera consulta,2017-02-01,4,5,0,0,0,0,7,10,2,2,0,7,0,4,41
CATACORA,atencion odontologica,primera consulta,2017-02-01,2,2,0,0,0,0,1,5,0,0,0,0,0,1,11
CHACARILLA,atencion odontologica,primera consulta,2017-02-01,1,2,0,2,0,1,1,6,9,6,0,5,0,0,33
CHALLAPATA,atencion odontologica,primera consulta,2017-02-01,85,83,75,91,11,27,37,113,64,84,0,43,0,28,741
CHAQUI,atencion odontologica,primera consulta,2017-02-01,8,13,8,10,5,6,5,21,14,28,0,7,0,5,130
CHARAGUA,atencion odontologica,primera consulta,2017-02-01,34,26,16,21,24,37,42,62,8,3,0,26,0,13,312
CHARAÑA,atencion odontologica,primera consulta,2017-02-01,2,2,2,1,0,2,3,3,3,1,0,3,0,1,23
CHAYANTA,atencion odontologica,primera consulta,2017-02-01,16,15,9,4,3,5,4,25,4,13,0,15,0,3,116
CHIMORE,atencion odontologica,primera consulta,2017-02-01,21,12,6,5,4,7,5,24,5,4,0,9,0,15,117
CHIPAYA,atencion odontologica,primera consulta,2017-02-01,1,0,12,17,1,1,4,1,1,0,0,1,0,1,40
CHOQUE COTA,atencion odontologica,primera consulta,2017-02-01,1,0,7,8,2,2,1,3,1,5,0,0,0,0,30
CHUA COCANI,atencion odontologica,primera consulta,2017-02-01,26,9,20,6,6,8,9,27,18,17,0,1,0,2,149
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,primera consulta,2017-02-01,22,18,10,13,3,8,7,38,2,1,0,9,0,16,147
CHUMA,atencion odontologica,primera consulta,2017-02-01,24,19,27,28,13,30,33,79,29,28,0,14,0,4,328
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,primera consulta,2017-02-01,9,15,2,5,1,4,3,22,9,13,0,8,0,12,103
CKOCHAS,atencion odontologica,primera consulta,2017-02-01,35,27,8,11,2,6,7,26,24,19,0,13,0,2,180
CLIZA,atencion odontologica,primera consulta,2017-02-01,18,21,10,9,2,12,16,29,7,26,0,7,0,5,162
COBIJA,atencion odontologica,primera consulta,2017-02-01,152,127,30,37,243,48,66,137,13,8,0,94,0,11,966
COCAPATA,atencion odontologica,primera consulta,2017-02-01,123,123,20,13,6,25,24,85,62,65,0,22,0,42,610
COCHABAMBA,atencion odontologica,primera consulta,2017-02-01,480,430,110,99,84,157,261,704,151,139,0,357,0,150,3122
COIPASA,atencion odontologica,primera consulta,2017-02-01,2,1,4,3,7,2,2,4,4,2,0,0,0,0,31
COLCAPIRHUA,atencion odontologica,primera consulta,2017-02-01,121,113,9,7,4,8,13,44,15,26,0,13,0,16,389
"COLCHA ""K""",atencion odontologica,primera consulta,2017-02-01,18,22,4,14,7,6,11,29,12,16,0,9,0,2,150
COLLANA,atencion odontologica,primera consulta,2017-02-01,6,3,2,3,3,4,2,7,3,3,0,1,0,0,37
COLOMI,atencion odontologica,primera consulta,2017-02-01,76,78,2,3,1,10,1,28,24,26,0,13,0,12,274
COLPA BELGICA,atencion odontologica,primera consulta,2017-02-01,0,7,0,0,0,1,0,3,0,0,0,3,0,0,14
COLQUECHACA,atencion odontologica,primera consulta,2017-02-01,42,37,16,24,15,22,39,66,66,68,0,30,0,20,445
COLQUENCHA,atencion odontologica,primera consulta,2017-02-01,16,18,29,31,13,35,22,56,19,24,0,13,0,7,283
COLQUIRI,atencion odontologica,primera consulta,2017-02-01,54,41,13,11,7,20,10,46,49,31,0,27,0,4,313
COMARAPA,atencion odontologica,primera consulta,2017-02-01,15,11,7,8,2,7,3,21,6,6,0,1,0,0,87
COMBAYA,atencion odontologica,primera consulta,2017-02-01,0,0,0,2,0,0,1,3,2,0,0,0,0,0,8
CONCEPCION,atencion odontologica,primera consulta,2017-02-01,27,10,6,6,4,4,4,23,6,9,0,6,0,2,107
COPACABANA,atencion odontologica,primera consulta,2017-02-01,18,15,18,8,0,9,13,15,6,9,0,10,0,1,122
CORIPATA,atencion odontologica,primera consulta,2017-02-01,21,18,5,5,1,3,11,17,2,3,0,5,0,6,97
CORO CORO,atencion odontologica,primera consulta,2017-02-01,5,5,8,15,6,11,13,8,1,4,0,0,0,1,77
COROICO,atencion odontologica,primera consulta,2017-02-01,7,4,4,13,5,9,8,29,5,4,0,2,0,3,93
CORQUE,atencion odontologica,primera consulta,2017-02-01,6,6,8,7,2,2,5,6,18,6,0,0,0,2,68
COTAGAITA,atencion odontologica,primera consulta,2017-02-01,24,25,23,21,10,20,34,56,26,26,0,7,0,13,285
COTOCA,atencion odontologica,primera consulta,2017-02-01,85,109,16,12,8,15,53,117,10,10,0,59,0,21,515
CUATRO CAÑADAS,atencion odontologica,primera consulta,2017-02-01,44,51,13,10,7,11,13,45,7,8,0,20,0,7,236
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,primera consulta,2017-02-01,11,6,15,25,3,1,10,15,6,5,0,0,0,1,98
CUEVO,atencion odontologica,primera consulta,2017-02-01,1,4,6,20,4,13,10,37,3,0,0,2,0,1,101
CULPINA,atencion odontologica,primera consulta,2017-02-01,19,15,13,12,8,19,28,57,11,13,0,21,0,6,222
CURAHUARA DE CARANGAS,atencion odontologica,primera consulta,2017-02-01,9,7,3,7,1,6,7,20,4,5,0,7,0,0,76
CURVA,atencion odontologica,primera consulta,2017-02-01,6,5,2,1,1,2,6,10,9,14,0,3,0,5,64
DESAGUADERO,atencion odontologica,primera consulta,2017-02-01,3,5,2,6,0,1,2,9,1,2,0,3,0,0,34
EL ALTO,atencion odontologica,primera consulta,2017-02-01,622,605,620,658,198,348,207,762,97,82,0,353,0,144,4696
EL CHORO,atencion odontologica,primera consulta,2017-02-01,6,6,5,2,0,4,4,13,6,6,0,6,0,3,61
EL PUENTE(STC),atencion odontologica,primera consulta,2017-02-01,40,34,5,3,6,4,8,20,3,1,0,15,0,4,143
EL PUENTE(TJA),atencion odontologica,primera consulta,2017-02-01,11,7,55,62,18,29,32,87,23,30,0,2,0,0,356
EL TORNO,atencion odontologica,primera consulta,2017-02-01,177,183,337,295,13,45,27,115,41,52,0,39,0,21,1345
EL VILLAR,atencion odontologica,primera consulta,2017-02-01,2,3,0,2,2,1,5,19,0,1,0,3,0,2,40
ENTRE RIOS TRJ,atencion odontologica,primera consulta,2017-02-01,56,57,74,74,22,38,49,129,20,20,0,30,0,5,574
ENTRE RIOS CBBA,atencion odontologica,primera consulta,2017-02-01,18,19,5,7,1,6,5,15,3,3,0,7,0,8,97
ESCARA,atencion odontologica,primera consulta,2017-02-01,4,2,1,0,0,1,0,2,3,2,0,3,0,0,18
ESCOMA,atencion odontologica,primera consulta,2017-02-01,9,3,12,17,10,14,35,38,26,13,0,0,0,1,178
ESMERALDA,atencion odontologica,primera consulta,2017-02-01,4,0,0,1,0,0,0,3,0,3,0,0,0,0,11
EUCALIPTUS,atencion odontologica,primera consulta,2017-02-01,2,3,1,5,4,7,7,20,4,4,0,5,0,1,63
EXALTACION,atencion odontologica,primera consulta,2017-02-01,2,5,3,6,0,3,3,10,5,1,0,1,0,0,39
FERNANDEZ ALONSO,atencion odontologica,primera consulta,2017-02-01,5,15,15,7,6,6,5,23,6,2,0,7,0,1,98
FILADELFIA,atencion odontologica,primera consulta,2017-02-01,17,10,11,11,1,4,11,11,1,0,0,10,0,1,88
GENERAL SAAVEDRA,atencion odontologica,primera consulta,2017-02-01,5,4,1,1,1,6,1,8,1,0,0,3,0,3,34
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,primera consulta,2017-02-01,48,29,9,15,6,13,26,45,28,26,0,8,0,5,258
GUANAY,atencion odontologica,primera consulta,2017-02-01,4,6,1,4,0,3,7,13,5,5,0,5,0,5,58
GUAQUI,atencion odontologica,primera consulta,2017-02-01,15,18,16,13,11,16,15,61,53,45,0,10,0,11,284
GUAYARAMERIN,atencion odontologica,primera consulta,2017-02-01,20,14,26,40,10,36,23,74,8,5,0,58,0,1,315
GUTIERREZ,atencion odontologica,primera consulta,2017-02-01,82,68,25,31,21,26,45,99,32,40,0,44,0,24,537
HUACARETA,atencion odontologica,primera consulta,2017-02-01,11,11,1,4,2,7,6,18,2,1,0,17,0,0,80
HUACAYA (VILLA DE HUACAYA),atencion odontologica,primera consulta,2017-02-01,8,8,21,16,1,1,5,11,0,1,0,3,0,1,76
HUACHACALLA,atencion odontologica,primera consulta,2017-02-01,2,3,2,1,0,1,0,8,2,2,0,4,0,0,25
HUANUNI,atencion odontologica,primera consulta,2017-02-01,10,14,17,29,11,28,31,46,8,4,0,18,0,2,218
