,group,variable,month,MEDIDAS PREVENTIVAS MENORES DE 5 AÑOS,MEDIDAS PREVENTIVAS MENORES DE 5 AÑOS,MEDIDAS PREVENTIVAS 5 A 13 AÑOS,MEDIDAS PREVENTIVAS 5 A 13 AÑOS,MEDIDAS PREVENTIVAS 14 A 19 AÑOS,MEDIDAS PREVENTIVAS 14 A 19 AÑOS,MEDIDAS PREVENTIVAS 20 A 59 AÑOS,MEDIDAS PREVENTIVAS 20 A 59 AÑOS,MEDIDAS PREVENTIVAS 60 AÑOS Y MAS,MEDIDAS PREVENTIVAS 60 AÑOS Y MAS,MEDIDAS PREVENTIVAS EMB,MEDIDAS PREVENTIVAS EMB,MEDIDAS PREVENTIVAS POST,MEDIDAS PREVENTIVAS POST,TOTALES
SAN IGNACIO DE VELASCO,atencion odontologica,medidas preventivas,2017-01-01,17,7,0,0,4,0,1,2,0,1,0,0,0,0,32
SAN JAVIER(STC),atencion odontologica,medidas preventivas,2017-01-01,16,24,3,3,1,1,6,8,0,0,0,0,0,0,62
SAN JOAQUIN,atencion odontologica,medidas preventivas,2017-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
SAN JOSE DE CHIQUITOS,atencion odontologica,medidas preventivas,2017-01-01,8,6,3,7,1,4,0,0,0,0,0,0,0,0,29
SAN JUAN DE YAPACANI,atencion odontologica,medidas preventivas,2017-01-01,11,7,0,0,0,0,0,0,0,1,0,0,0,0,19
SAN JULIAN,atencion odontologica,medidas preventivas,2017-01-01,191,325,29,16,0,8,0,35,2,4,0,0,0,0,610
SAN LORENZO(PND),atencion odontologica,medidas preventivas,2017-01-01,30,18,8,3,0,4,1,0,0,0,0,0,0,0,64
SAN LORENZO(TJA),atencion odontologica,medidas preventivas,2017-01-01,24,17,46,55,6,23,15,26,1,4,0,0,0,0,217
SAN LUCAS,atencion odontologica,medidas preventivas,2017-01-01,81,76,2,0,0,1,2,14,0,0,0,0,0,0,176
SAN MATIAS,atencion odontologica,medidas preventivas,2017-01-01,8,5,6,1,0,0,1,0,0,0,0,0,0,0,21
SAN MIGUEL DE VELASCO,atencion odontologica,medidas preventivas,2017-01-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
SAN PEDRO,atencion odontologica,medidas preventivas,2017-01-01,63,43,4,4,0,6,5,11,0,0,0,0,0,0,136
SAN PEDRO DE BUENA VISTA,atencion odontologica,medidas preventivas,2017-01-01,7,4,0,0,0,0,0,4,3,1,0,0,0,0,19
SAN PEDRO DE CURAHUARA,atencion odontologica,medidas preventivas,2017-01-01,14,2,0,0,0,1,0,1,0,0,0,0,0,0,18
SAN PEDRO DE TIQUINA,atencion odontologica,medidas preventivas,2017-01-01,14,10,1,0,0,1,0,3,7,5,0,0,0,0,41
SAN RAFAEL,atencion odontologica,medidas preventivas,2017-01-01,42,31,1,0,1,11,3,19,3,1,0,0,0,0,112
SAN RAMON SCZ,atencion odontologica,medidas preventivas,2017-01-01,35,46,0,0,0,0,0,0,0,0,0,0,0,0,81
SANTA ANA,atencion odontologica,medidas preventivas,2017-01-01,36,53,117,155,24,111,23,107,0,3,0,0,0,0,629
SANTA CRUZ DE LA SIERRA,atencion odontologica,medidas preventivas,2017-01-01,1805,1912,855,837,212,473,368,1182,109,51,0,0,0,0,7804
SANTA ROSA,atencion odontologica,medidas preventivas,2017-01-01,1,2,2,1,0,0,0,0,0,0,0,0,0,0,6
SANTA ROSA DEL SARA,atencion odontologica,medidas preventivas,2017-01-01,15,5,0,1,1,4,0,6,0,0,0,0,0,0,32
SANTIAGO DE CALLAPA,atencion odontologica,medidas preventivas,2017-01-01,7,12,0,0,0,5,0,2,2,3,0,0,0,0,31
SANTIAGO DE HUARI,atencion odontologica,medidas preventivas,2017-01-01,13,22,56,108,13,27,18,36,12,8,0,0,0,0,313
SANTIAGO DE HUATA,atencion odontologica,medidas preventivas,2017-01-01,8,6,2,0,0,1,0,2,0,0,0,0,0,0,19
SANTIVAÑES,atencion odontologica,medidas preventivas,2017-01-01,0,7,5,2,0,1,0,2,0,1,0,0,0,0,18
SANTUARIO DE QUILLACAS,atencion odontologica,medidas preventivas,2017-01-01,0,0,13,18,1,0,0,0,0,0,0,0,0,0,32
SAPAHAQUI,atencion odontologica,medidas preventivas,2017-01-01,4,9,3,5,1,1,0,5,2,2,0,0,0,0,32
SENA,atencion odontologica,medidas preventivas,2017-01-01,10,6,2,3,0,0,0,0,0,0,0,0,0,0,21
SHINAOTA,atencion odontologica,medidas preventivas,2017-01-01,17,17,4,1,1,0,0,2,0,0,0,0,0,0,42
SICA SICA (VILLA AROMA),atencion odontologica,medidas preventivas,2017-01-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
SICAYA,atencion odontologica,medidas preventivas,2017-01-01,5,3,0,0,0,0,0,1,0,0,0,0,0,0,9
SIPE SIPE,atencion odontologica,medidas preventivas,2017-01-01,105,115,40,53,6,18,10,57,16,16,0,0,0,0,436
SOPACHUY,atencion odontologica,medidas preventivas,2017-01-01,2,2,12,19,0,0,0,1,0,0,0,0,0,0,36
SORACACHI,atencion odontologica,medidas preventivas,2017-01-01,0,7,8,10,0,0,0,0,0,0,0,0,0,0,25
SORATA,atencion odontologica,medidas preventivas,2017-01-01,33,32,0,2,1,13,1,23,5,7,0,0,0,0,117
SUCRE,atencion odontologica,medidas preventivas,2017-01-01,573,583,264,308,200,232,353,731,36,30,0,0,0,0,3310
TACACHI,atencion odontologica,medidas preventivas,2017-01-01,2,2,1,0,0,0,1,2,1,3,0,0,0,0,12
TACACOMA,atencion odontologica,medidas preventivas,2017-01-01,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
TACOBAMBA,atencion odontologica,medidas preventivas,2017-01-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
TACOPAYA,atencion odontologica,medidas preventivas,2017-01-01,6,8,1,0,0,2,1,1,0,0,0,0,0,0,19
TAHUA,atencion odontologica,medidas preventivas,2017-01-01,2,5,0,0,0,0,0,0,0,0,0,0,0,0,7
TAPACARI,atencion odontologica,medidas preventivas,2017-01-01,12,9,0,0,3,2,2,8,4,5,0,0,0,0,45
TARABUCO,atencion odontologica,medidas preventivas,2017-01-01,16,41,0,0,0,2,0,8,0,0,0,0,0,0,67
TARACO,atencion odontologica,medidas preventivas,2017-01-01,18,16,0,6,1,0,0,0,0,0,0,0,0,0,41
TARATA,atencion odontologica,medidas preventivas,2017-01-01,6,2,3,0,2,0,1,6,0,0,0,0,0,0,20
TARIJA,atencion odontologica,medidas preventivas,2017-01-01,125,69,244,352,163,278,116,472,47,20,0,0,0,0,1886
TARVITA,atencion odontologica,medidas preventivas,2017-01-01,22,22,0,0,0,3,0,19,0,0,0,0,0,0,66
TEOPONTE,atencion odontologica,medidas preventivas,2017-01-01,18,27,17,47,3,5,5,12,4,2,0,0,0,0,140
TIAWANACU,atencion odontologica,medidas preventivas,2017-01-01,33,17,1,0,0,6,2,15,26,22,0,0,0,0,122
TINGUIPAYA,atencion odontologica,medidas preventivas,2017-01-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
TIPUANI,atencion odontologica,medidas preventivas,2017-01-01,26,27,1,1,0,0,0,0,2,0,0,0,0,0,57
TIQUIPAYA,atencion odontologica,medidas preventivas,2017-01-01,281,270,55,53,6,16,7,69,15,13,0,0,0,0,785
TIRAQUE (CBBA),atencion odontologica,medidas preventivas,2017-01-01,31,24,1,5,3,7,0,8,2,3,0,0,0,0,84
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,medidas preventivas,2017-01-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
TOCO,atencion odontologica,medidas preventivas,2017-01-01,10,32,3,2,0,0,0,2,0,0,0,0,0,0,49
TODOS SANTOS,atencion odontologica,medidas preventivas,2017-01-01,0,0,0,2,0,0,1,1,0,0,0,0,0,0,4
TOLATA,atencion odontologica,medidas preventivas,2017-01-01,21,22,2,19,9,1,4,15,2,1,0,0,0,0,96
TOLEDO,atencion odontologica,medidas preventivas,2017-01-01,0,1,6,0,0,2,3,18,0,0,0,0,0,0,30
TOMAVE,atencion odontologica,medidas preventivas,2017-01-01,0,3,0,0,0,0,0,1,0,0,0,0,0,0,4
TOMINA,atencion odontologica,medidas preventivas,2017-01-01,6,7,3,9,0,0,0,0,0,0,0,0,0,0,25
TORO TORO,atencion odontologica,medidas preventivas,2017-01-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
TOTORA(CBBA),atencion odontologica,medidas preventivas,2017-01-01,1,4,1,0,0,0,0,1,1,1,0,0,0,0,9
TOTORA(ORR),atencion odontologica,medidas preventivas,2017-01-01,24,2,1,0,1,4,1,11,0,2,0,0,0,0,46
TRIGAL,atencion odontologica,medidas preventivas,2017-01-01,39,44,0,0,0,0,0,0,0,0,0,0,0,0,83
TRINIDAD,atencion odontologica,medidas preventivas,2017-01-01,76,81,252,314,113,127,98,282,26,23,0,0,0,0,1392
TUPIZA,atencion odontologica,medidas preventivas,2017-01-01,69,82,47,47,11,41,26,76,13,10,0,0,0,0,422
TURCO,atencion odontologica,medidas preventivas,2017-01-01,5,16,1,0,0,0,0,0,0,0,0,0,0,0,22
UMALA,atencion odontologica,medidas preventivas,2017-01-01,7,2,7,6,0,0,0,0,0,0,0,0,0,0,22
UNCIA,atencion odontologica,medidas preventivas,2017-01-01,57,42,25,22,16,21,23,32,10,14,0,0,0,0,262
URIONDO (A. CONCEPCION),atencion odontologica,medidas preventivas,2017-01-01,8,11,28,56,7,32,3,13,0,0,0,0,0,0,158
URUBICHA,atencion odontologica,medidas preventivas,2017-01-01,0,1,0,0,0,1,0,2,0,0,0,0,0,0,4
UYUNI,atencion odontologica,medidas preventivas,2017-01-01,17,27,8,9,2,7,7,12,3,1,0,0,0,0,93
VACAS,atencion odontologica,medidas preventivas,2017-01-01,5,0,9,5,0,0,1,3,1,0,0,0,0,0,24
VALLEGRANDE,atencion odontologica,medidas preventivas,2017-01-01,97,104,9,3,11,10,6,7,2,3,0,0,0,0,252
VIACHA,atencion odontologica,medidas preventivas,2017-01-01,129,145,24,6,0,0,4,5,2,4,0,0,0,0,319
VILA VILA,atencion odontologica,medidas preventivas,2017-01-01,30,19,4,9,3,17,2,19,4,10,0,0,0,0,117
VILLA CHARCAS,atencion odontologica,medidas preventivas,2017-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
VILLA MONTES,atencion odontologica,medidas preventivas,2017-01-01,12,14,52,77,30,79,70,60,7,0,0,0,0,0,401
VILLA NUEVA (LOMA ALTA),atencion odontologica,medidas preventivas,2017-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
VILLA RIVERO,atencion odontologica,medidas preventivas,2017-01-01,14,38,3,20,0,5,1,10,3,0,0,0,0,0,94
VILLA SERRANO,atencion odontologica,medidas preventivas,2017-01-01,16,14,0,0,0,0,0,0,0,0,0,0,0,0,30
VILLA TUNARI,atencion odontologica,medidas preventivas,2017-01-01,82,90,41,55,12,39,38,128,4,5,0,0,0,0,494
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,medidas preventivas,2017-01-01,31,38,7,0,0,0,0,6,0,0,0,0,0,0,82
VILLAZON,atencion odontologica,medidas preventivas,2017-01-01,112,84,8,24,17,6,6,27,7,5,0,0,0,0,296
VINTO,atencion odontologica,medidas preventivas,2017-01-01,93,142,1,4,0,11,0,10,0,0,0,0,0,0,261
VITICHI,atencion odontologica,medidas preventivas,2017-01-01,18,0,0,0,0,1,0,1,0,1,0,0,0,0,21
WARNES,atencion odontologica,medidas preventivas,2017-01-01,42,37,2,3,3,6,12,17,9,1,0,0,0,0,132
YACO,atencion odontologica,medidas preventivas,2017-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
YACUIBA,atencion odontologica,medidas preventivas,2017-01-01,25,52,99,106,27,67,42,87,5,3,0,0,0,0,513
YAMPARAEZ,atencion odontologica,medidas preventivas,2017-01-01,67,61,0,0,0,1,0,0,0,0,0,0,0,0,129
YANACACHI,atencion odontologica,medidas preventivas,2017-01-01,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2
YAPACANI,atencion odontologica,medidas preventivas,2017-01-01,85,121,1,3,0,11,1,28,7,2,0,0,0,0,259
YOCALLA,atencion odontologica,medidas preventivas,2017-01-01,31,30,7,28,0,6,2,9,0,0,0,0,0,0,113
YOTALA,atencion odontologica,medidas preventivas,2017-01-01,25,10,1,0,0,1,0,3,0,0,0,0,0,0,40
YUNCHARA,atencion odontologica,medidas preventivas,2017-01-01,17,6,12,19,0,4,0,7,0,0,0,0,0,0,65
ZUDAÑEZ,atencion odontologica,medidas preventivas,2017-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ACACIO,atencion odontologica,medidas preventivas,2017-02-01,0,13,0,1,1,0,0,1,2,6,0,0,0,0,24
ACHACACHI,atencion odontologica,medidas preventivas,2017-02-01,32,48,13,25,6,10,6,4,3,0,0,0,0,0,147
ACHOCALLA,atencion odontologica,medidas preventivas,2017-02-01,29,19,2,2,1,9,0,8,0,0,0,0,0,0,70
AIQUILE,atencion odontologica,medidas preventivas,2017-02-01,38,39,45,36,13,23,30,82,39,42,0,0,0,0,387
ALALAY,atencion odontologica,medidas preventivas,2017-02-01,6,10,2,0,0,1,0,2,3,7,0,0,0,0,31
ALCALA,atencion odontologica,medidas preventivas,2017-02-01,42,35,0,1,1,1,1,5,1,0,0,0,0,0,87
ALTO BENI,atencion odontologica,medidas preventivas,2017-02-01,11,11,21,28,1,1,0,0,0,0,0,0,0,0,73
ANCORAIMES,atencion odontologica,medidas preventivas,2017-02-01,7,6,0,1,0,0,0,6,0,1,0,0,0,0,21
ANDAMARCA,atencion odontologica,medidas preventivas,2017-02-01,2,3,13,7,7,12,0,6,0,2,0,0,0,0,52
ANTEQUERA,atencion odontologica,medidas preventivas,2017-02-01,12,8,6,1,0,8,1,7,2,2,0,0,0,0,47
ANZALDO,atencion odontologica,medidas preventivas,2017-02-01,18,1,2,1,0,0,0,24,10,47,0,0,0,0,103
APOLO,atencion odontologica,medidas preventivas,2017-02-01,56,44,1,2,0,1,2,7,4,16,0,0,0,0,133
ARAMPAMPA,atencion odontologica,medidas preventivas,2017-02-01,16,9,1,0,0,1,0,1,7,2,0,0,0,0,37
ARANI,atencion odontologica,medidas preventivas,2017-02-01,5,11,9,20,23,25,2,12,1,2,0,0,0,0,110
ARBIETO,atencion odontologica,medidas preventivas,2017-02-01,120,144,6,9,4,8,4,16,14,19,0,0,0,0,344
ARQUE,atencion odontologica,medidas preventivas,2017-02-01,8,16,0,0,0,0,0,2,3,3,0,0,0,0,32
ASCENCION DE GUARAYOS,atencion odontologica,medidas preventivas,2017-02-01,17,24,0,0,0,0,0,0,0,0,0,0,0,0,41
ATOCHA,atencion odontologica,medidas preventivas,2017-02-01,3,3,44,38,5,12,23,29,1,7,0,0,0,0,165
AUCAPATA,atencion odontologica,medidas preventivas,2017-02-01,8,3,2,0,0,0,1,1,0,0,0,0,0,0,15
AYATA,atencion odontologica,medidas preventivas,2017-02-01,5,2,0,0,1,0,0,0,0,0,0,0,0,0,8
AYO AYO,atencion odontologica,medidas preventivas,2017-02-01,11,14,1,0,0,0,0,0,0,0,0,0,0,0,26
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,medidas preventivas,2017-02-01,6,7,27,31,6,24,62,44,2,1,0,0,0,0,210
AZURDUY,atencion odontologica,medidas preventivas,2017-02-01,16,1,0,0,0,0,1,0,0,0,0,0,0,0,18
BATALLAS,atencion odontologica,medidas preventivas,2017-02-01,21,8,0,0,0,0,0,0,0,0,0,0,0,0,29
BELEN DE ANDAMARCA,atencion odontologica,medidas preventivas,2017-02-01,1,0,0,0,0,0,1,1,0,1,0,0,0,0,4
BELLA FLOR,atencion odontologica,medidas preventivas,2017-02-01,4,2,0,0,0,0,0,5,0,0,0,0,0,0,11
BERMEJO,atencion odontologica,medidas preventivas,2017-02-01,4,13,40,40,4,8,16,35,7,2,0,0,0,0,169
BETANZOS,atencion odontologica,medidas preventivas,2017-02-01,38,50,0,0,0,3,2,2,0,0,0,0,0,0,95
BOLIVAR,atencion odontologica,medidas preventivas,2017-02-01,4,18,12,11,0,0,0,0,0,0,0,0,0,0,45
BOLPEBRA,atencion odontologica,medidas preventivas,2017-02-01,8,10,20,10,0,0,0,0,0,0,0,0,0,0,48
BOYUIBE,atencion odontologica,medidas preventivas,2017-02-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
BUENA VISTA,atencion odontologica,medidas preventivas,2017-02-01,91,95,0,14,2,1,0,4,0,0,0,0,0,0,207
CABEZAS,atencion odontologica,medidas preventivas,2017-02-01,104,106,0,5,1,4,6,18,12,0,0,0,0,0,256
CAIROMA,atencion odontologica,medidas preventivas,2017-02-01,4,6,0,0,0,0,0,0,0,0,0,0,0,0,10
CAJUATA,atencion odontologica,medidas preventivas,2017-02-01,9,9,0,3,0,2,0,0,0,0,0,0,0,0,23
CALACOTO,atencion odontologica,medidas preventivas,2017-02-01,4,4,0,0,0,3,0,5,0,0,0,0,0,0,16
CALAMARCA,atencion odontologica,medidas preventivas,2017-02-01,20,6,9,11,2,1,8,13,0,0,0,0,0,0,70
CAMARGO,atencion odontologica,medidas preventivas,2017-02-01,14,26,16,19,0,1,2,0,0,0,0,0,0,0,78
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,medidas preventivas,2017-02-01,0,0,8,0,0,0,1,0,1,0,0,0,0,0,10
CAMIRI,atencion odontologica,medidas preventivas,2017-02-01,118,85,5,5,0,16,24,43,8,17,0,0,0,0,321
CAPINOTA,atencion odontologica,medidas preventivas,2017-02-01,112,121,62,46,9,43,97,103,31,34,0,0,0,0,658
CAQUIAVIRI,atencion odontologica,medidas preventivas,2017-02-01,9,22,0,0,0,0,0,0,0,0,0,0,0,0,31
CARACOLLO,atencion odontologica,medidas preventivas,2017-02-01,24,31,10,26,2,12,9,35,0,10,0,0,0,0,159
CARANAVI,atencion odontologica,medidas preventivas,2017-02-01,112,130,48,41,10,15,12,25,1,0,0,0,0,0,394
CARAPARI,atencion odontologica,medidas preventivas,2017-02-01,2,2,13,24,10,20,6,19,1,0,0,0,0,0,97
CARIPUYO,atencion odontologica,medidas preventivas,2017-02-01,10,2,2,0,0,0,0,3,1,0,0,0,0,0,18
CARMEN RIVERO TORREZ,atencion odontologica,medidas preventivas,2017-02-01,35,29,0,0,0,0,0,0,0,0,0,0,0,0,64
CATACORA,atencion odontologica,medidas preventivas,2017-02-01,2,1,0,0,0,0,1,3,0,0,0,0,0,0,7
CHACARILLA,atencion odontologica,medidas preventivas,2017-02-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
CHALLAPATA,atencion odontologica,medidas preventivas,2017-02-01,92,108,97,140,4,20,18,39,17,30,0,0,0,0,565
CHAQUI,atencion odontologica,medidas preventivas,2017-02-01,8,14,0,1,0,1,0,3,0,1,0,0,0,0,28
CHARAGUA,atencion odontologica,medidas preventivas,2017-02-01,21,22,1,1,0,0,2,6,0,0,0,0,0,0,53
CHARAÑA,atencion odontologica,medidas preventivas,2017-02-01,3,6,0,0,0,0,0,0,0,0,0,0,0,0,9
CHAYANTA,atencion odontologica,medidas preventivas,2017-02-01,22,13,0,0,0,2,1,14,0,0,0,0,0,0,52
CHIMORE,atencion odontologica,medidas preventivas,2017-02-01,52,66,3,10,0,0,0,3,1,0,0,0,0,0,135
CHIPAYA,atencion odontologica,medidas preventivas,2017-02-01,4,0,25,29,2,0,0,0,0,0,0,0,0,0,60
CHOQUE COTA,atencion odontologica,medidas preventivas,2017-02-01,1,0,5,14,0,0,0,0,0,0,0,0,0,0,20
CHUA COCANI,atencion odontologica,medidas preventivas,2017-02-01,29,14,14,3,1,1,0,2,5,2,0,0,0,0,71
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,medidas preventivas,2017-02-01,51,33,18,18,2,3,0,6,0,0,0,0,0,0,131
CHUMA,atencion odontologica,medidas preventivas,2017-02-01,13,25,4,5,0,7,4,16,11,13,0,0,0,0,98
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,medidas preventivas,2017-02-01,17,37,0,0,0,7,0,16,7,8,0,0,0,0,92
CKOCHAS,atencion odontologica,medidas preventivas,2017-02-01,11,9,0,0,0,0,0,2,3,0,0,0,0,0,25
CLIZA,atencion odontologica,medidas preventivas,2017-02-01,31,15,4,7,1,19,0,55,6,4,0,0,0,0,142
COBIJA,atencion odontologica,medidas preventivas,2017-02-01,222,173,10,3,4,25,22,46,2,0,0,0,0,0,507
COCAPATA,atencion odontologica,medidas preventivas,2017-02-01,181,133,5,2,1,18,6,60,73,72,0,0,0,0,551
COCHABAMBA,atencion odontologica,medidas preventivas,2017-02-01,1233,1321,1001,996,446,678,1164,2073,503,337,0,0,0,0,9752
COIPASA,atencion odontologica,medidas preventivas,2017-02-01,4,2,4,5,0,0,0,0,0,0,0,0,0,0,15
COLCAPIRHUA,atencion odontologica,medidas preventivas,2017-02-01,93,107,11,17,6,3,2,29,9,8,0,0,0,0,285
"COLCHA ""K""",atencion odontologica,medidas preventivas,2017-02-01,16,24,1,0,0,5,0,5,0,1,0,0,0,0,52
COLLANA,atencion odontologica,medidas preventivas,2017-02-01,12,14,0,1,0,0,0,0,0,0,0,0,0,0,27
COLOMI,atencion odontologica,medidas preventivas,2017-02-01,164,97,0,0,0,9,1,9,6,7,0,0,0,0,293
COLPA BELGICA,atencion odontologica,medidas preventivas,2017-02-01,20,40,226,189,0,4,0,12,0,0,0,0,0,0,491
COLQUECHACA,atencion odontologica,medidas preventivas,2017-02-01,30,22,0,0,1,4,0,12,23,20,0,0,0,0,112
COLQUENCHA,atencion odontologica,medidas preventivas,2017-02-01,14,18,31,16,7,13,3,18,15,23,0,0,0,0,158
COLQUIRI,atencion odontologica,medidas preventivas,2017-02-01,31,22,1,0,0,7,0,10,5,2,0,0,0,0,78
COMARAPA,atencion odontologica,medidas preventivas,2017-02-01,10,12,0,2,0,2,0,3,0,0,0,0,0,0,29
CONCEPCION,atencion odontologica,medidas preventivas,2017-02-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
COPACABANA,atencion odontologica,medidas preventivas,2017-02-01,13,15,2,0,0,4,0,4,0,0,0,0,0,0,38
CORIPATA,atencion odontologica,medidas preventivas,2017-02-01,39,31,6,5,2,3,1,6,2,0,0,0,0,0,95
CORO CORO,atencion odontologica,medidas preventivas,2017-02-01,1,1,2,2,0,2,4,2,0,0,0,0,0,0,14
COROICO,atencion odontologica,medidas preventivas,2017-02-01,2,0,4,4,0,0,0,0,0,0,0,0,0,0,10
CORQUE,atencion odontologica,medidas preventivas,2017-02-01,2,0,0,0,0,0,2,0,11,4,0,0,0,0,19
COTAGAITA,atencion odontologica,medidas preventivas,2017-02-01,39,39,32,33,7,10,14,30,5,3,0,0,0,0,212
COTOCA,atencion odontologica,medidas preventivas,2017-02-01,113,81,0,0,1,2,0,4,1,0,0,0,0,0,202
CUATRO CAÑADAS,atencion odontologica,medidas preventivas,2017-02-01,41,60,1,1,1,2,1,12,4,4,0,0,0,0,127
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,medidas preventivas,2017-02-01,21,15,38,55,4,2,12,17,7,5,0,0,0,0,176
CUEVO,atencion odontologica,medidas preventivas,2017-02-01,1,3,0,0,0,2,0,1,0,0,0,0,0,0,7
CULPINA,atencion odontologica,medidas preventivas,2017-02-01,13,11,2,0,0,1,0,0,0,0,0,0,0,0,27
CURAHUARA DE CARANGAS,atencion odontologica,medidas preventivas,2017-02-01,16,7,0,2,0,1,0,0,0,0,0,0,0,0,26
CURVA,atencion odontologica,medidas preventivas,2017-02-01,6,8,0,0,0,1,0,8,9,12,0,0,0,0,44
DESAGUADERO,atencion odontologica,medidas preventivas,2017-02-01,6,3,0,0,0,0,0,0,0,0,0,0,0,0,9
EL ALTO,atencion odontologica,medidas preventivas,2017-02-01,642,668,719,891,185,280,194,465,43,31,0,0,0,0,4118
EL CHORO,atencion odontologica,medidas preventivas,2017-02-01,16,16,0,4,0,4,0,11,7,7,0,0,0,0,65
EL PUENTE(STC),atencion odontologica,medidas preventivas,2017-02-01,17,15,0,0,0,0,0,8,0,0,0,0,0,0,40
EL PUENTE(TJA),atencion odontologica,medidas preventivas,2017-02-01,2,0,6,6,12,16,1,6,0,0,0,0,0,0,49
EL TORNO,atencion odontologica,medidas preventivas,2017-02-01,286,280,363,334,3,21,9,58,18,28,0,0,0,0,1400
EL VILLAR,atencion odontologica,medidas preventivas,2017-02-01,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4
ENTRE RIOS TRJ,atencion odontologica,medidas preventivas,2017-02-01,43,68,12,14,2,2,2,8,3,7,0,0,0,0,161
ENTRE RIOS CBBA,atencion odontologica,medidas preventivas,2017-02-01,13,11,0,0,0,11,1,1,0,0,0,0,0,0,37
ESCARA,atencion odontologica,medidas preventivas,2017-02-01,7,4,0,0,0,0,0,0,0,0,0,0,0,0,11
ESCOMA,atencion odontologica,medidas preventivas,2017-02-01,0,0,2,5,3,4,7,5,2,0,0,0,0,0,28
ESMERALDA,atencion odontologica,medidas preventivas,2017-02-01,6,1,0,1,0,0,0,3,0,3,0,0,0,0,14
EUCALIPTUS,atencion odontologica,medidas preventivas,2017-02-01,2,2,6,0,0,0,0,0,0,0,0,0,0,0,10
EXALTACION,atencion odontologica,medidas preventivas,2017-02-01,0,14,0,0,0,0,0,0,0,0,0,0,0,0,14
FERNANDEZ ALONSO,atencion odontologica,medidas preventivas,2017-02-01,4,12,2,0,0,2,0,6,1,0,0,0,0,0,27
FILADELFIA,atencion odontologica,medidas preventivas,2017-02-01,12,11,9,9,0,1,0,5,0,0,0,0,0,0,47
GENERAL SAAVEDRA,atencion odontologica,medidas preventivas,2017-02-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,medidas preventivas,2017-02-01,34,20,1,2,0,0,1,3,0,0,0,0,0,0,61
GUANAY,atencion odontologica,medidas preventivas,2017-02-01,4,9,2,4,0,1,0,0,0,0,0,0,0,0,20
GUAQUI,atencion odontologica,medidas preventivas,2017-02-01,11,14,6,5,4,7,2,22,32,36,0,0,0,0,139
GUAYARAMERIN,atencion odontologica,medidas preventivas,2017-02-01,19,17,2,5,1,4,2,2,1,0,0,0,0,0,53
GUTIERREZ,atencion odontologica,medidas preventivas,2017-02-01,41,36,0,2,0,1,0,1,3,4,0,0,0,0,88
HUACARETA,atencion odontologica,medidas preventivas,2017-02-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
HUACAYA (VILLA DE HUACAYA),atencion odontologica,medidas preventivas,2017-02-01,12,27,20,18,0,0,1,3,0,0,0,0,0,0,81
HUACHACALLA,atencion odontologica,medidas preventivas,2017-02-01,2,5,0,0,0,0,1,1,0,0,0,0,0,0,9
HUANUNI,atencion odontologica,medidas preventivas,2017-02-01,16,35,76,113,35,76,83,61,14,12,0,0,0,0,521
HUARACAJE,atencion odontologica,medidas preventivas,2017-02-01,12,12,15,11,0,0,2,0,0,0,0,0,0,0,52
HUARINA,atencion odontologica,medidas preventivas,2017-02-01,9,8,0,1,1,0,0,2,2,0,0,0,0,0,23
HUATAJATA,atencion odontologica,medidas preventivas,2017-02-01,12,12,5,4,0,0,0,1,1,0,0,0,0,0,35
HUAYLLAMARCA,atencion odontologica,medidas preventivas,2017-02-01,7,2,9,14,1,8,1,4,0,0,0,0,0,0,46
HUMANATA,atencion odontologica,medidas preventivas,2017-02-01,10,9,2,2,0,7,2,25,22,32,0,0,0,0,111
ICHOCA,atencion odontologica,medidas preventivas,2017-02-01,15,26,0,0,0,0,0,0,0,0,0,0,0,0,41
