municipality,group,variable,month,Métodos naturales: Usuarias Continuas,TOTAL
SICA SICA (VILLA AROMA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-02-01,4,4
SIPE SIPE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-02-01,11,11
SOPACHUY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-02-01,4,4
SORACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-02-01,24,24
SORATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-02-01,2,2
SUCRE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-02-01,112,112
TACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-02-01,4,4
TARACO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-02-01,2,2
TARIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-02-01,9,9
TARVITA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-02-01,8,8
TINGUIPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-02-01,3,3
TIQUIPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-02-01,1,1
TIRAQUE (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-02-01,5,5
TITO YUPANQUI (PARQUIPUJIO),"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-02-01,5,5
TOLATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-02-01,5,5
TOLEDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-02-01,1,1
TOMAVE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-02-01,4,4
TOTORA(ORR),"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-02-01,4,4
TRINIDAD,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-02-01,4,4
TUPIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-02-01,63,63
TURCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-02-01,2,2
VACAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-02-01,3,3
VALLEGRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-02-01,2,2
VIACHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-02-01,1,1
VILLA MONTES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-02-01,3,3
VILLA NUEVA (LOMA ALTA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-02-01,12,12
VILLA RIVERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-02-01,2,2
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-02-01,16,16
VINTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-02-01,4,4
WARNES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-02-01,5,5
YACUIBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-02-01,2,2
YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-02-01,241,241
ACHACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,1,1
ANCORAIMES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,36,36
ANDAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,10,10
ANTEQUERA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,2,2
APOLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,5,5
ATOCHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,3,3
BELEN DE URMIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,2,2
BERMEJO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,3,3
BETANZOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,2,2
BUENA VISTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,4,4
"CAIZA ""D""","anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,4,4
CAJUATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,27,27
CAMARGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,3,3
CAMATAQUI (C. VILLA ABECIA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,3,3
CAMIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,21,21
CARACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,1,1
CARAPARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,9,9
CARMEN RIVERO TORREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,3,3
CHARAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,12,12
COBIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,2,2
COCHABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,108,108
"COLCHA ""K""","anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,1,1
COLPA BELGICA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,2,2
CONCEPCION,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,2,2
COPACABANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,21,21
CORQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,3,3
COTAGAITA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,4,4
COTOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,7,7
CUATRO CAÑADAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,7,7
CULPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,1,1
CURAHUARA DE CARANGAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,3,3
EL ALTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,160,160
EL CHORO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,7,7
EL TORNO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,9,9
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,2,2
EUCALIPTUS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,3,3
EXALTACION,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,2,2
GENERAL SAAVEDRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,4,4
GUAQUI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,2,2
GUAYARAMERIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,28,28
HUACARETA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,15,15
HUACAYA (VILLA DE HUACAYA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,1,1
HUAYLLAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,3,3
ICHOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,1,1
ICLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,4,4
INCAHUASI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,65,65
INQUISIVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,4,4
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,1,1
IXIAMAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,14,14
LA GUARDIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,44,44
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,207,207
LAGUNILLAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,5,5
LLICA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,1,1
LORETO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,1,1
MIZQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,10,10
MOCOMOCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,1,1
MONTEAGUDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,32,32
MONTERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,2,2
OMEREQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,1,1
ORURO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,66,66
PADCAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,1,1
PALOS BLANCOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,2,2
PAMPA AULLAGAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,6,6
PAZÑA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,5,5
POOPO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,7,7
PORONGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,3,3
POTOSI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,2,2
PUERTO ACOSTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,2,2
PUERTO GONZALO MORENO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,15,15
PUERTO QUIJARRO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,12,12
PUERTO RICO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,8,8
PUERTO SUAREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,2,2
PUNA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,5,5
PUNATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,5,5
QUILLACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,13,13
QUIME,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,3,3
RIBERALTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,27,27
ROBORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,4,4
RURRENABAQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,32,32
SACABA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,17,17
SACACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,1,1
SALINAS DE GARCI MENDOZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,7,7
SAMAIPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,6,6
SAN ANDRES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,1,1
SAN ANTONIO DE LOMERIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,10,10
SAN BORJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,16,16
SAN BUENA VENTURA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,14,14
SAN CARLOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,5,5
SAN IGNACIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,12,12
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,7,7
SAN JAVIER(BNI),"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,1,1
SAN JAVIER(STC),"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,21,21
SAN JOAQUIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,4,4
SAN JUAN DE YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,22,22
SAN JULIAN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2008-03-01,4,4
