,group,variable,month,PERSONAS DE 50 A 59 AÑOS NUEVO,PERSONAS DE 50 A 59 AÑOS NUEVO,PERSONAS DE 50 A 59 AÑOS REPETIDO,PERSONAS DE 50 A 59 AÑOS REPETIDO,PERSONAS DE 50 A 59 AÑOS PRIMERA,PERSONAS DE 50 A 59 AÑOS PRIMERA,TOTALES,TOTALES,TOTALES
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 50 a 59 anos,2024-01-01,57,95,0,0,26,21,152,0,152
SAN PEDRO DE CURAHUARA,consulta externa,personas de 50 a 59 anos,2024-01-01,29,41,0,2,0,0,70,2,72
SAN PEDRO DE MACHA,consulta externa,personas de 50 a 59 anos,2024-01-01,87,138,0,0,7,0,225,0,225
SAN PEDRO DE QUEMES,consulta externa,personas de 50 a 59 anos,2024-01-01,17,13,1,0,0,0,30,1,31
SAN PEDRO DE TIQUINA,consulta externa,personas de 50 a 59 anos,2024-01-01,35,25,16,29,0,0,60,45,105
SAN PEDRO(PND),consulta externa,personas de 50 a 59 anos,2024-01-01,13,14,1,1,13,14,27,2,29
SAN RAFAEL,consulta externa,personas de 50 a 59 anos,2024-01-01,33,60,17,24,0,0,93,41,134
SAN RAMON BENI,consulta externa,personas de 50 a 59 anos,2024-01-01,24,47,11,15,0,0,71,26,97
SAN RAMON SCZ,consulta externa,personas de 50 a 59 anos,2024-01-01,52,78,3,6,0,0,130,9,139
SANTA ANA,consulta externa,personas de 50 a 59 anos,2024-01-01,82,120,18,39,0,0,202,57,259
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 50 a 59 anos,2024-01-01,10157,17563,4118,7738,1742,2293,27720,11856,39576
SANTA ROSA,consulta externa,personas de 50 a 59 anos,2024-01-01,69,109,31,46,43,89,178,77,255
SANTA ROSA DEL SARA,consulta externa,personas de 50 a 59 anos,2024-01-01,73,117,7,4,93,139,190,11,201
SANTIAGO DE CALLAPA,consulta externa,personas de 50 a 59 anos,2024-01-01,21,49,0,2,0,0,70,2,72
SANTIAGO DE HUARI,consulta externa,personas de 50 a 59 anos,2024-01-01,12,14,1,6,40,48,26,7,33
SANTIAGO DE HUATA,consulta externa,personas de 50 a 59 anos,2024-01-01,28,29,10,24,0,0,57,34,91
SANTIAGO DE MACHACA,consulta externa,personas de 50 a 59 anos,2024-01-01,16,29,0,5,0,0,45,5,50
SANTIVAÑES,consulta externa,personas de 50 a 59 anos,2024-01-01,31,67,7,14,0,0,98,21,119
SANTUARIO DE QUILLACAS,consulta externa,personas de 50 a 59 anos,2024-01-01,26,20,3,4,26,20,46,7,53
SAPAHAQUI,consulta externa,personas de 50 a 59 anos,2024-01-01,53,65,6,3,18,20,118,9,127
SENA,consulta externa,personas de 50 a 59 anos,2024-01-01,53,40,7,5,0,0,93,12,105
SHINAOTA,consulta externa,personas de 50 a 59 anos,2024-01-01,182,177,27,36,153,197,359,63,422
SICA SICA (VILLA AROMA),consulta externa,personas de 50 a 59 anos,2024-01-01,65,111,10,37,13,4,176,47,223
SICAYA,consulta externa,personas de 50 a 59 anos,2024-01-01,18,18,2,4,0,0,36,6,42
SIPE SIPE,consulta externa,personas de 50 a 59 anos,2024-01-01,138,215,47,63,0,0,353,110,463
SOPACHUY,consulta externa,personas de 50 a 59 anos,2024-01-01,79,71,23,38,0,0,150,61,211
SORACACHI,consulta externa,personas de 50 a 59 anos,2024-01-01,58,54,8,4,6,1,112,12,124
SORATA,consulta externa,personas de 50 a 59 anos,2024-01-01,125,131,38,30,0,0,256,68,324
SUCRE,consulta externa,personas de 50 a 59 anos,2024-01-01,2849,5386,1038,1930,11,23,8235,2968,11203
TACACHI,consulta externa,personas de 50 a 59 anos,2024-01-01,3,12,1,4,0,0,15,5,20
TACACOMA,consulta externa,personas de 50 a 59 anos,2024-01-01,74,78,12,12,0,0,152,24,176
TACOBAMBA,consulta externa,personas de 50 a 59 anos,2024-01-01,28,40,0,0,0,0,68,0,68
TACOPAYA,consulta externa,personas de 50 a 59 anos,2024-01-01,13,29,1,3,5,13,42,4,46
TAHUA,consulta externa,personas de 50 a 59 anos,2024-01-01,12,11,0,0,0,0,23,0,23
TAPACARI,consulta externa,personas de 50 a 59 anos,2024-01-01,73,120,0,1,0,0,193,1,194
TARABUCO,consulta externa,personas de 50 a 59 anos,2024-01-01,87,134,11,36,26,38,221,47,268
TARACO,consulta externa,personas de 50 a 59 anos,2024-01-01,41,59,8,17,0,0,100,25,125
TARATA,consulta externa,personas de 50 a 59 anos,2024-01-01,32,22,22,21,0,0,54,43,97
TARIJA,consulta externa,personas de 50 a 59 anos,2024-01-01,2227,4451,869,1785,368,410,6678,2654,9332
TARVITA,consulta externa,personas de 50 a 59 anos,2024-01-01,82,184,7,27,100,198,266,34,300
TEOPONTE,consulta externa,personas de 50 a 59 anos,2024-01-01,40,68,0,8,0,0,108,8,116
TIAHUANACU,consulta externa,personas de 50 a 59 anos,2024-01-01,60,75,21,12,0,0,135,33,168
TINGUIPAYA,consulta externa,personas de 50 a 59 anos,2024-01-01,89,129,0,0,29,38,218,0,218
TIPUANI,consulta externa,personas de 50 a 59 anos,2024-01-01,83,68,26,27,0,0,151,53,204
TIQUIPAYA,consulta externa,personas de 50 a 59 anos,2024-01-01,207,399,73,263,0,0,606,336,942
TIRAQUE (CBBA),consulta externa,personas de 50 a 59 anos,2024-01-01,56,91,5,10,3,3,147,15,162
TITO YUPANQUI (PARQUIPUJIO),consulta externa,personas de 50 a 59 anos,2024-01-01,12,16,4,1,0,0,28,5,33
TOCO,consulta externa,personas de 50 a 59 anos,2024-01-01,22,62,8,25,0,0,84,33,117
TODOS SANTOS,consulta externa,personas de 50 a 59 anos,2024-01-01,3,1,0,0,0,0,4,0,4
TOLATA,consulta externa,personas de 50 a 59 anos,2024-01-01,18,35,6,23,0,0,53,29,82
TOLEDO,consulta externa,personas de 50 a 59 anos,2024-01-01,29,58,2,4,30,58,87,6,93
TOMAVE,consulta externa,personas de 50 a 59 anos,2024-01-01,42,79,2,3,0,0,121,5,126
TOMINA,consulta externa,personas de 50 a 59 anos,2024-01-01,84,164,16,29,0,0,248,45,293
TORO TORO,consulta externa,personas de 50 a 59 anos,2024-01-01,85,93,0,2,0,0,178,2,180
TOTORA(CBBA),consulta externa,personas de 50 a 59 anos,2024-01-01,42,79,9,11,0,0,121,20,141
TOTORA(ORR),consulta externa,personas de 50 a 59 anos,2024-01-01,29,44,2,2,29,44,73,4,77
TRIGAL,consulta externa,personas de 50 a 59 anos,2024-01-01,9,19,6,13,0,0,28,19,47
TRINIDAD,consulta externa,personas de 50 a 59 anos,2024-01-01,1115,1786,656,963,694,1293,2901,1619,4520
TUPIZA,consulta externa,personas de 50 a 59 anos,2024-01-01,615,649,174,266,313,271,1264,440,1704
TURCO,consulta externa,personas de 50 a 59 anos,2024-01-01,38,50,11,10,0,0,88,21,109
UMALA,consulta externa,personas de 50 a 59 anos,2024-01-01,13,37,11,12,0,0,50,23,73
UNCIA,consulta externa,personas de 50 a 59 anos,2024-01-01,164,200,54,52,0,0,364,106,470
URIONDO (A. CONCEPCION),consulta externa,personas de 50 a 59 anos,2024-01-01,117,155,24,40,51,65,272,64,336
URUBICHA,consulta externa,personas de 50 a 59 anos,2024-01-01,0,0,0,0,49,52,0,0,0
UYUNI,consulta externa,personas de 50 a 59 anos,2024-01-01,252,365,55,105,4,1,617,160,777
VACAS,consulta externa,personas de 50 a 59 anos,2024-01-01,27,51,1,6,0,0,78,7,85
VALLEGRANDE,consulta externa,personas de 50 a 59 anos,2024-01-01,152,273,110,270,0,0,425,380,805
VIACHA,consulta externa,personas de 50 a 59 anos,2024-01-01,328,623,178,348,40,29,951,526,1477
VILA VILA,consulta externa,personas de 50 a 59 anos,2024-01-01,74,70,0,2,74,71,144,2,146
VILLA CHARCAS,consulta externa,personas de 50 a 59 anos,2024-01-01,51,122,8,4,63,130,173,12,185
VILLA MONTES,consulta externa,personas de 50 a 59 anos,2024-01-01,421,611,128,203,47,56,1032,331,1363
VILLA NUEVA (LOMA ALTA),consulta externa,personas de 50 a 59 anos,2024-01-01,25,20,4,1,0,0,45,5,50
VILLA RIVERO,consulta externa,personas de 50 a 59 anos,2024-01-01,32,57,3,3,0,0,89,6,95
VILLA SERRANO,consulta externa,personas de 50 a 59 anos,2024-01-01,114,187,21,56,0,0,301,77,378
VILLA TUNARI,consulta externa,personas de 50 a 59 anos,2024-01-01,716,844,126,142,228,232,1560,268,1828
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,personas de 50 a 59 anos,2024-01-01,93,148,21,46,0,0,241,67,308
VILLAZON,consulta externa,personas de 50 a 59 anos,2024-01-01,206,364,63,171,199,355,570,234,804
VINTO,consulta externa,personas de 50 a 59 anos,2024-01-01,178,284,42,80,0,0,462,122,584
VITICHI,consulta externa,personas de 50 a 59 anos,2024-01-01,60,76,0,1,53,68,136,1,137
WALDO BALLIVIAN,consulta externa,personas de 50 a 59 anos,2024-01-01,11,18,4,4,0,0,29,8,37
WARNES,consulta externa,personas de 50 a 59 anos,2024-01-01,596,1018,147,401,0,0,1614,548,2162
YACO,consulta externa,personas de 50 a 59 anos,2024-01-01,51,59,1,2,0,0,110,3,113
YACUIBA,consulta externa,personas de 50 a 59 anos,2024-01-01,697,1048,308,527,379,576,1745,835,2580
YAMPARAEZ,consulta externa,personas de 50 a 59 anos,2024-01-01,43,78,3,7,46,70,121,10,131
YANACACHI,consulta externa,personas de 50 a 59 anos,2024-01-01,68,64,4,8,0,0,132,12,144
YAPACANI,consulta externa,personas de 50 a 59 anos,2024-01-01,235,385,43,78,0,0,620,121,741
YOCALLA,consulta externa,personas de 50 a 59 anos,2024-01-01,28,37,0,1,3,5,65,1,66
YOTALA,consulta externa,personas de 50 a 59 anos,2024-01-01,80,100,15,21,48,55,180,36,216
YUNCHARA,consulta externa,personas de 50 a 59 anos,2024-01-01,23,72,1,3,0,0,95,4,99
YUNGUYO DE LITORAL,consulta externa,personas de 50 a 59 anos,2024-01-01,5,4,0,0,5,4,9,0,9
ZUDAÑEZ,consulta externa,personas de 50 a 59 anos,2024-01-01,66,104,31,51,0,0,170,82,252
ACACIO,consulta externa,personas de 50 a 59 anos,2024-02-01,33,46,0,0,0,0,79,0,79
ACHACACHI,consulta externa,personas de 50 a 59 anos,2024-02-01,130,247,36,64,0,0,377,100,477
ACHOCALLA,consulta externa,personas de 50 a 59 anos,2024-02-01,49,103,6,16,0,1,152,22,174
AIQUILE,consulta externa,personas de 50 a 59 anos,2024-02-01,113,200,53,72,50,111,313,125,438
ALALAY,consulta externa,personas de 50 a 59 anos,2024-02-01,8,17,4,5,8,15,25,9,34
ALCALA,consulta externa,personas de 50 a 59 anos,2024-02-01,20,60,6,12,10,21,80,18,98
ALTO BENI,consulta externa,personas de 50 a 59 anos,2024-02-01,87,81,11,18,0,0,168,29,197
ANCORAIMES,consulta externa,personas de 50 a 59 anos,2024-02-01,48,48,14,18,2,14,96,32,128
ANDAMARCA,consulta externa,personas de 50 a 59 anos,2024-02-01,19,21,6,4,0,0,40,10,50
ANTEQUERA,consulta externa,personas de 50 a 59 anos,2024-02-01,10,8,0,2,0,0,18,2,20
ANZALDO,consulta externa,personas de 50 a 59 anos,2024-02-01,40,70,6,10,0,0,110,16,126
APOLO,consulta externa,personas de 50 a 59 anos,2024-02-01,69,77,3,20,25,13,146,23,169
ARAMPAMPA,consulta externa,personas de 50 a 59 anos,2024-02-01,11,22,0,1,0,3,33,1,34
ARANI,consulta externa,personas de 50 a 59 anos,2024-02-01,27,37,9,19,0,0,64,28,92
ARBIETO,consulta externa,personas de 50 a 59 anos,2024-02-01,45,75,5,14,0,0,120,19,139
ARQUE,consulta externa,personas de 50 a 59 anos,2024-02-01,55,68,1,0,0,0,123,1,124
ASCENCION DE GUARAYOS,consulta externa,personas de 50 a 59 anos,2024-02-01,67,72,5,6,56,64,139,11,150
ATOCHA,consulta externa,personas de 50 a 59 anos,2024-02-01,157,142,43,56,22,14,299,99,398
AUCAPATA,consulta externa,personas de 50 a 59 anos,2024-02-01,36,16,0,1,12,10,52,1,53
AYATA,consulta externa,personas de 50 a 59 anos,2024-02-01,35,74,4,7,9,12,109,11,120
AYO AYO,consulta externa,personas de 50 a 59 anos,2024-02-01,37,57,0,3,0,0,94,3,97
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 50 a 59 anos,2024-02-01,147,176,16,16,9,11,323,32,355
AZURDUY,consulta externa,personas de 50 a 59 anos,2024-02-01,45,82,12,30,5,2,127,42,169
BATALLAS,consulta externa,personas de 50 a 59 anos,2024-02-01,23,49,4,21,0,0,72,25,97
BAURES,consulta externa,personas de 50 a 59 anos,2024-02-01,109,79,16,14,0,0,188,30,218
BELEN DE ANDAMARCA,consulta externa,personas de 50 a 59 anos,2024-02-01,7,4,1,0,0,0,11,1,12
BELEN DE URMIRI,consulta externa,personas de 50 a 59 anos,2024-02-01,8,35,0,0,4,2,43,0,43
BELLA FLOR,consulta externa,personas de 50 a 59 anos,2024-02-01,12,29,8,10,0,0,41,18,59
BERMEJO,consulta externa,personas de 50 a 59 anos,2024-02-01,339,490,132,161,78,99,829,293,1122
BETANZOS,consulta externa,personas de 50 a 59 anos,2024-02-01,165,256,10,18,0,0,421,28,449
BOLIVAR,consulta externa,personas de 50 a 59 anos,2024-02-01,26,27,4,1,0,0,53,5,58
BOLPEBRA,consulta externa,personas de 50 a 59 anos,2024-02-01,24,15,7,11,0,0,39,18,57
BOYUIBE,consulta externa,personas de 50 a 59 anos,2024-02-01,33,42,24,34,0,0,75,58,133
BUENA VISTA,consulta externa,personas de 50 a 59 anos,2024-02-01,56,86,3,5,13,18,142,8,150
CABEZAS,consulta externa,personas de 50 a 59 anos,2024-02-01,125,186,9,17,13,6,311,26,337
CAIROMA,consulta externa,personas de 50 a 59 anos,2024-02-01,75,56,7,5,0,0,131,12,143
"CAIZA ""D""",consulta externa,personas de 50 a 59 anos,2024-02-01,77,108,3,11,0,0,185,14,199
CAJUATA,consulta externa,personas de 50 a 59 anos,2024-02-01,48,55,15,33,10,17,103,48,151
CALACOTO,consulta externa,personas de 50 a 59 anos,2024-02-01,23,37,2,5,0,0,60,7,67
CALAMARCA,consulta externa,personas de 50 a 59 anos,2024-02-01,44,54,1,15,0,0,98,16,114
CAMARGO,consulta externa,personas de 50 a 59 anos,2024-02-01,138,209,30,50,0,0,347,80,427
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 50 a 59 anos,2024-02-01,41,59,3,10,0,0,100,13,113
CAMIRI,consulta externa,personas de 50 a 59 anos,2024-02-01,70,132,50,109,0,0,202,159,361
CAPINOTA,consulta externa,personas de 50 a 59 anos,2024-02-01,87,148,21,30,0,0,235,51,286
CAQUIAVIRI,consulta externa,personas de 50 a 59 anos,2024-02-01,29,57,1,4,0,0,86,5,91
CARACOLLO,consulta externa,personas de 50 a 59 anos,2024-02-01,77,101,12,21,8,11,178,33,211
CARANAVI,consulta externa,personas de 50 a 59 anos,2024-02-01,273,381,41,68,24,27,654,109,763
CARANGAS,consulta externa,personas de 50 a 59 anos,2024-02-01,3,4,0,6,0,0,7,6,13
CARAPARI,consulta externa,personas de 50 a 59 anos,2024-02-01,123,176,28,56,10,5,299,84,383
CARIPUYO,consulta externa,personas de 50 a 59 anos,2024-02-01,29,55,1,2,0,0,84,3,87
CARMEN RIVERO TORREZ,consulta externa,personas de 50 a 59 anos,2024-02-01,30,44,0,11,0,0,74,11,85
CATACORA,consulta externa,personas de 50 a 59 anos,2024-02-01,12,20,0,1,0,0,32,1,33
CHACARILLA,consulta externa,personas de 50 a 59 anos,2024-02-01,16,15,1,1,0,0,31,2,33
CHALLAPATA,consulta externa,personas de 50 a 59 anos,2024-02-01,121,144,10,21,33,44,265,31,296
CHAQUI,consulta externa,personas de 50 a 59 anos,2024-02-01,35,57,1,2,0,0,92,3,95
CHARAGUA,consulta externa,personas de 50 a 59 anos,2024-02-01,150,223,15,30,0,0,373,45,418
CHARAÑA,consulta externa,personas de 50 a 59 anos,2024-02-01,22,18,4,4,0,0,40,8,48
CHAYANTA,consulta externa,personas de 50 a 59 anos,2024-02-01,73,87,11,3,17,22,160,14,174
CHIMORE,consulta externa,personas de 50 a 59 anos,2024-02-01,170,211,13,30,0,1,381,43,424
CHIPAYA,consulta externa,personas de 50 a 59 anos,2024-02-01,6,17,1,1,0,0,23,2,25
CHOQUE COTA,consulta externa,personas de 50 a 59 anos,2024-02-01,10,7,0,0,0,0,17,0,17
CHUA COCANI,consulta externa,personas de 50 a 59 anos,2024-02-01,8,17,4,13,0,0,25,17,42
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 50 a 59 anos,2024-02-01,87,114,22,50,0,1,201,72,273
CHUMA,consulta externa,personas de 50 a 59 anos,2024-02-01,70,105,4,10,52,73,175,14,189
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 50 a 59 anos,2024-02-01,60,36,12,9,0,0,96,21,117
CKOCHAS,consulta externa,personas de 50 a 59 anos,2024-02-01,94,132,0,0,7,7,226,0,226
CLIZA,consulta externa,personas de 50 a 59 anos,2024-02-01,56,107,49,91,0,0,163,140,303
COBIJA,consulta externa,personas de 50 a 59 anos,2024-02-01,367,428,207,269,0,26,795,476,1271
COCAPATA,consulta externa,personas de 50 a 59 anos,2024-02-01,46,78,1,4,0,0,124,5,129
COCHABAMBA,consulta externa,personas de 50 a 59 anos,2024-02-01,6078,10040,4153,7218,771,820,16118,11371,27489
COIPASA,consulta externa,personas de 50 a 59 anos,2024-02-01,10,5,0,0,0,0,15,0,15
COLCAPIRHUA,consulta externa,personas de 50 a 59 anos,2024-02-01,192,369,111,202,0,0,561,313,874
"COLCHA ""K""",consulta externa,personas de 50 a 59 anos,2024-02-01,158,138,14,9,42,19,296,23,319
COLLANA,consulta externa,personas de 50 a 59 anos,2024-02-01,12,23,6,11,0,0,35,17,52
COLOMI,consulta externa,personas de 50 a 59 anos,2024-02-01,39,67,5,7,23,35,106,12,118
COLPA BELGICA,consulta externa,personas de 50 a 59 anos,2024-02-01,24,57,26,35,21,40,81,61,142
COLQUECHACA,consulta externa,personas de 50 a 59 anos,2024-02-01,90,87,0,0,22,13,177,0,177
COLQUENCHA,consulta externa,personas de 50 a 59 anos,2024-02-01,30,52,7,11,0,0,82,18,100
COLQUIRI,consulta externa,personas de 50 a 59 anos,2024-02-01,138,99,76,82,51,55,237,158,395
COMANCHE,consulta externa,personas de 50 a 59 anos,2024-02-01,9,15,0,0,0,0,24,0,24
COMARAPA,consulta externa,personas de 50 a 59 anos,2024-02-01,93,181,19,24,3,2,274,43,317
COMBAYA,consulta externa,personas de 50 a 59 anos,2024-02-01,21,26,5,7,0,0,47,12,59
CONCEPCION,consulta externa,personas de 50 a 59 anos,2024-02-01,51,42,5,8,2,2,93,13,106
COPACABANA,consulta externa,personas de 50 a 59 anos,2024-02-01,34,70,2,11,0,0,104,13,117
CORIPATA,consulta externa,personas de 50 a 59 anos,2024-02-01,68,96,8,26,0,0,164,34,198
CORO CORO,consulta externa,personas de 50 a 59 anos,2024-02-01,73,70,21,10,0,0,143,31,174
COROICO,consulta externa,personas de 50 a 59 anos,2024-02-01,86,142,24,62,7,9,228,86,314
CORQUE,consulta externa,personas de 50 a 59 anos,2024-02-01,35,35,0,0,0,0,70,0,70
COTAGAITA,consulta externa,personas de 50 a 59 anos,2024-02-01,203,260,13,16,76,86,463,29,492
COTOCA,consulta externa,personas de 50 a 59 anos,2024-02-01,276,542,21,57,151,249,818,78,896
CRUZ DE MACHACAMARCA,consulta externa,personas de 50 a 59 anos,2024-02-01,4,4,0,0,1,1,8,0,8
CUATRO CAÑADAS,consulta externa,personas de 50 a 59 anos,2024-02-01,71,112,33,47,3,0,183,80,263
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 50 a 59 anos,2024-02-01,2,15,0,2,0,0,17,2,19
CUEVO,consulta externa,personas de 50 a 59 anos,2024-02-01,29,48,6,7,0,0,77,13,90
CULPINA,consulta externa,personas de 50 a 59 anos,2024-02-01,96,160,2,11,0,0,256,13,269
CURAHUARA DE CARANGAS,consulta externa,personas de 50 a 59 anos,2024-02-01,20,22,1,3,12,12,42,4,46
CURVA,consulta externa,personas de 50 a 59 anos,2024-02-01,17,10,0,1,8,7,27,1,28
DESAGUADERO,consulta externa,personas de 50 a 59 anos,2024-02-01,20,35,1,2,5,6,55,3,58
EL ALTO,consulta externa,personas de 50 a 59 anos,2024-02-01,2430,4368,1629,2976,229,354,6798,4605,11403
EL CHORO,consulta externa,personas de 50 a 59 anos,2024-02-01,17,39,1,1,3,0,56,2,58
EL PUENTE(STC),consulta externa,personas de 50 a 59 anos,2024-02-01,98,99,8,6,27,24,197,14,211
EL PUENTE(TJA),consulta externa,personas de 50 a 59 anos,2024-02-01,89,140,17,29,45,72,229,46,275
EL TORNO,consulta externa,personas de 50 a 59 anos,2024-02-01,426,616,324,378,6,3,1042,702,1744
EL VILLAR,consulta externa,personas de 50 a 59 anos,2024-02-01,69,74,17,8,0,0,143,25,168
ENTRE RIOS TRJ,consulta externa,personas de 50 a 59 anos,2024-02-01,173,282,50,64,0,0,455,114,569
ENTRE RIOS CBBA,consulta externa,personas de 50 a 59 anos,2024-02-01,220,260,29,20,0,0,480,49,529
ESCARA,consulta externa,personas de 50 a 59 anos,2024-02-01,1,0,0,0,0,0,1,0,1
ESCOMA,consulta externa,personas de 50 a 59 anos,2024-02-01,15,18,1,3,0,0,33,4,37
ESMERALDA,consulta externa,personas de 50 a 59 anos,2024-02-01,18,18,2,0,6,7,36,2,38
EUCALIPTUS,consulta externa,personas de 50 a 59 anos,2024-02-01,16,24,0,8,11,13,40,8,48
EUREKA (SANTOS MERCADO),consulta externa,personas de 50 a 59 anos,2024-02-01,11,7,3,1,0,0,18,4,22
EXALTACION,consulta externa,personas de 50 a 59 anos,2024-02-01,33,37,0,0,0,0,70,0,70
FERNANDEZ ALONSO,consulta externa,personas de 50 a 59 anos,2024-02-01,65,128,7,12,0,0,193,19,212
FILADELFIA,consulta externa,personas de 50 a 59 anos,2024-02-01,48,51,10,20,66,59,99,30,129
GAIOC JATUN AYLLU YURA,consulta externa,personas de 50 a 59 anos,2024-02-01,34,52,0,0,3,8,86,0,86
GENERAL SAAVEDRA,consulta externa,personas de 50 a 59 anos,2024-02-01,97,181,7,24,0,0,278,31,309
GIA-TIM,consulta externa,personas de 50 a 59 anos,2024-02-01,24,37,0,0,3,7,61,0,61
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 50 a 59 anos,2024-02-01,53,67,2,3,2,2,120,5,125
GUANAY,consulta externa,personas de 50 a 59 anos,2024-02-01,90,77,32,30,0,0,167,62,229
GUAQUI,consulta externa,personas de 50 a 59 anos,2024-02-01,20,32,4,4,10,13,52,8,60
GUAYARAMERIN,consulta externa,personas de 50 a 59 anos,2024-02-01,267,422,76,107,39,42,689,183,872
GUTIERREZ,consulta externa,personas de 50 a 59 anos,2024-02-01,104,108,23,32,0,0,212,55,267
HUACARAJE,consulta externa,personas de 50 a 59 anos,2024-02-01,27,28,8,3,0,0,55,11,66
HUACARETA,consulta externa,personas de 50 a 59 anos,2024-02-01,79,125,20,31,0,0,204,51,255
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 50 a 59 anos,2024-02-01,25,29,7,15,0,0,54,22,76
HUACHACALLA,consulta externa,personas de 50 a 59 anos,2024-02-01,9,3,0,1,1,0,12,1,13
HUANUNI,consulta externa,personas de 50 a 59 anos,2024-02-01,373,189,196,107,30,17,562,303,865
HUARINA,consulta externa,personas de 50 a 59 anos,2024-02-01,8,29,10,26,0,0,37,36,73
HUATAJATA,consulta externa,personas de 50 a 59 anos,2024-02-01,13,18,4,5,0,0,31,9,40
HUAYLLAMARCA,consulta externa,personas de 50 a 59 anos,2024-02-01,28,40,0,4,0,0,68,4,72
HUMANATA,consulta externa,personas de 50 a 59 anos,2024-02-01,5,11,1,2,0,0,16,3,19
ICHOCA,consulta externa,personas de 50 a 59 anos,2024-02-01,35,39,5,13,8,5,74,18,92
ICLA,consulta externa,personas de 50 a 59 anos,2024-02-01,63,78,23,34,0,0,141,57,198
INCAHUASI,consulta externa,personas de 50 a 59 anos,2024-02-01,53,90,3,4,12,19,143,7,150
INGAVI (HUMAITA),consulta externa,personas de 50 a 59 anos,2024-02-01,9,11,2,0,0,0,20,2,22
INQUISIVI,consulta externa,personas de 50 a 59 anos,2024-02-01,55,80,6,2,4,2,135,8,143
IRUPANA (VILLA DE LANZA),consulta externa,personas de 50 a 59 anos,2024-02-01,112,96,13,24,0,0,208,37,245
IXIAMAS,consulta externa,personas de 50 a 59 anos,2024-02-01,51,59,6,6,0,0,110,12,122
JESUS DE MACHACA,consulta externa,personas de 50 a 59 anos,2024-02-01,43,69,19,18,2,6,112,37,149
LA ASUNTA,consulta externa,personas de 50 a 59 anos,2024-02-01,167,183,7,21,105,124,350,28,378
LA GUARDIA,consulta externa,personas de 50 a 59 anos,2024-02-01,445,689,189,297,47,47,1134,486,1620
LA PAZ,consulta externa,personas de 50 a 59 anos,2024-02-01,5857,12252,4303,9462,676,1024,18109,13765,31874
LA RIVERA,consulta externa,personas de 50 a 59 anos,2024-02-01,4,6,0,0,0,0,10,0,10
LAGUNILLAS,consulta externa,personas de 50 a 59 anos,2024-02-01,53,70,11,25,0,0,123,36,159
LAJA,consulta externa,personas de 50 a 59 anos,2024-02-01,37,58,19,20,0,0,95,39,134
LAS CARRERAS,consulta externa,personas de 50 a 59 anos,2024-02-01,21,40,0,2,0,0,61,2,63
LICOMA PAMPA,consulta externa,personas de 50 a 59 anos,2024-02-01,20,30,0,1,0,0,50,1,51
