,group,variable,month,PERSONAS DE 40 A 49 AÑOS NUEVO,PERSONAS DE 40 A 49 AÑOS NUEVO,PERSONAS DE 40 A 49 AÑOS REPETIDO,PERSONAS DE 40 A 49 AÑOS REPETIDO,PERSONAS DE 40 A 49 AÑOS PRIMERA,PERSONAS DE 40 A 49 AÑOS PRIMERA,TOTALES,TOTALES,TOTALES
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 40 a 49 anos,2024-01-01,49,73,0,1,29,55,122,1,123
SAN PEDRO DE CURAHUARA,consulta externa,personas de 40 a 49 anos,2024-01-01,30,33,2,0,0,0,63,2,65
SAN PEDRO DE MACHA,consulta externa,personas de 40 a 49 anos,2024-01-01,104,156,0,0,0,0,260,0,260
SAN PEDRO DE QUEMES,consulta externa,personas de 40 a 49 anos,2024-01-01,14,20,1,0,0,0,34,1,35
SAN PEDRO DE TIQUINA,consulta externa,personas de 40 a 49 anos,2024-01-01,34,45,6,20,0,0,79,26,105
SAN PEDRO(PND),consulta externa,personas de 40 a 49 anos,2024-01-01,14,17,0,0,14,17,31,0,31
SAN RAFAEL,consulta externa,personas de 40 a 49 anos,2024-01-01,44,71,11,27,0,0,115,38,153
SAN RAMON BENI,consulta externa,personas de 40 a 49 anos,2024-01-01,23,65,5,14,0,0,88,19,107
SAN RAMON SCZ,consulta externa,personas de 40 a 49 anos,2024-01-01,46,105,5,7,0,0,151,12,163
SANTA ANA,consulta externa,personas de 40 a 49 anos,2024-01-01,86,132,13,22,0,0,218,35,253
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 40 a 49 anos,2024-01-01,10208,19932,3427,7724,2099,3043,30140,11151,41291
SANTA ROSA,consulta externa,personas de 40 a 49 anos,2024-01-01,68,125,19,33,50,102,193,52,245
SANTA ROSA DEL SARA,consulta externa,personas de 40 a 49 anos,2024-01-01,88,115,2,14,77,180,203,16,219
SANTIAGO DE CALLAPA,consulta externa,personas de 40 a 49 anos,2024-01-01,16,26,0,0,0,0,42,0,42
SANTIAGO DE HUARI,consulta externa,personas de 40 a 49 anos,2024-01-01,17,11,5,3,26,39,28,8,36
SANTIAGO DE HUATA,consulta externa,personas de 40 a 49 anos,2024-01-01,22,29,8,8,0,0,51,16,67
SANTIAGO DE MACHACA,consulta externa,personas de 40 a 49 anos,2024-01-01,15,12,1,0,0,0,27,1,28
SANTIVAÑES,consulta externa,personas de 40 a 49 anos,2024-01-01,33,77,3,9,0,0,110,12,122
SANTUARIO DE QUILLACAS,consulta externa,personas de 40 a 49 anos,2024-01-01,23,34,1,0,23,34,57,1,58
SAPAHAQUI,consulta externa,personas de 40 a 49 anos,2024-01-01,45,50,2,3,8,8,95,5,100
SENA,consulta externa,personas de 40 a 49 anos,2024-01-01,53,55,6,8,0,0,108,14,122
SHINAOTA,consulta externa,personas de 40 a 49 anos,2024-01-01,173,282,23,54,161,280,455,77,532
SICA SICA (VILLA AROMA),consulta externa,personas de 40 a 49 anos,2024-01-01,65,123,5,22,7,9,188,27,215
SICAYA,consulta externa,personas de 40 a 49 anos,2024-01-01,11,23,0,1,0,0,34,1,35
SIPE SIPE,consulta externa,personas de 40 a 49 anos,2024-01-01,129,328,36,90,0,0,457,126,583
SOPACHUY,consulta externa,personas de 40 a 49 anos,2024-01-01,57,125,11,39,0,0,182,50,232
SORACACHI,consulta externa,personas de 40 a 49 anos,2024-01-01,48,67,4,7,3,2,115,11,126
SORATA,consulta externa,personas de 40 a 49 anos,2024-01-01,109,155,15,24,0,0,264,39,303
SUCRE,consulta externa,personas de 40 a 49 anos,2024-01-01,3302,6992,975,1954,18,69,10294,2929,13223
TACACHI,consulta externa,personas de 40 a 49 anos,2024-01-01,4,9,0,0,0,0,13,0,13
TACACOMA,consulta externa,personas de 40 a 49 anos,2024-01-01,90,104,14,14,0,0,194,28,222
TACOBAMBA,consulta externa,personas de 40 a 49 anos,2024-01-01,46,65,0,0,0,0,111,0,111
TACOPAYA,consulta externa,personas de 40 a 49 anos,2024-01-01,23,33,0,4,3,17,56,4,60
TAHUA,consulta externa,personas de 40 a 49 anos,2024-01-01,7,15,0,0,0,0,22,0,22
TAPACARI,consulta externa,personas de 40 a 49 anos,2024-01-01,86,126,1,0,0,0,212,1,213
TARABUCO,consulta externa,personas de 40 a 49 anos,2024-01-01,50,115,8,18,21,43,165,26,191
TARACO,consulta externa,personas de 40 a 49 anos,2024-01-01,25,50,9,4,0,0,75,13,88
TARATA,consulta externa,personas de 40 a 49 anos,2024-01-01,17,41,9,22,0,0,58,31,89
TARIJA,consulta externa,personas de 40 a 49 anos,2024-01-01,2337,5202,810,1760,491,509,7539,2570,10109
TARVITA,consulta externa,personas de 40 a 49 anos,2024-01-01,85,166,4,21,93,185,251,25,276
TEOPONTE,consulta externa,personas de 40 a 49 anos,2024-01-01,47,80,1,10,0,0,127,11,138
TIAHUANACU,consulta externa,personas de 40 a 49 anos,2024-01-01,53,90,5,15,0,0,143,20,163
TINGUIPAYA,consulta externa,personas de 40 a 49 anos,2024-01-01,63,137,0,0,42,60,200,0,200
TIPUANI,consulta externa,personas de 40 a 49 anos,2024-01-01,45,65,6,13,0,0,110,19,129
TIQUIPAYA,consulta externa,personas de 40 a 49 anos,2024-01-01,186,549,76,217,0,0,735,293,1028
TIRAQUE (CBBA),consulta externa,personas de 40 a 49 anos,2024-01-01,38,117,2,20,3,8,155,22,177
TITO YUPANQUI (PARQUIPUJIO),consulta externa,personas de 40 a 49 anos,2024-01-01,10,22,1,4,0,0,32,5,37
TOCO,consulta externa,personas de 40 a 49 anos,2024-01-01,17,44,6,18,0,0,61,24,85
TODOS SANTOS,consulta externa,personas de 40 a 49 anos,2024-01-01,1,3,0,0,0,0,4,0,4
TOLATA,consulta externa,personas de 40 a 49 anos,2024-01-01,15,38,11,21,0,0,53,32,85
TOLEDO,consulta externa,personas de 40 a 49 anos,2024-01-01,23,45,1,4,23,45,68,5,73
TOMAVE,consulta externa,personas de 40 a 49 anos,2024-01-01,63,86,1,1,0,0,149,2,151
TOMINA,consulta externa,personas de 40 a 49 anos,2024-01-01,63,119,17,16,0,0,182,33,215
TORO TORO,consulta externa,personas de 40 a 49 anos,2024-01-01,80,115,0,0,0,0,195,0,195
TOTORA(CBBA),consulta externa,personas de 40 a 49 anos,2024-01-01,44,91,5,5,0,0,135,10,145
TOTORA(ORR),consulta externa,personas de 40 a 49 anos,2024-01-01,17,35,0,0,17,35,52,0,52
TRIGAL,consulta externa,personas de 40 a 49 anos,2024-01-01,17,23,1,4,0,0,40,5,45
TRINIDAD,consulta externa,personas de 40 a 49 anos,2024-01-01,1134,2294,575,914,648,1492,3428,1489,4917
TUPIZA,consulta externa,personas de 40 a 49 anos,2024-01-01,604,762,157,254,289,283,1366,411,1777
TURCO,consulta externa,personas de 40 a 49 anos,2024-01-01,27,40,2,5,0,0,67,7,74
UMALA,consulta externa,personas de 40 a 49 anos,2024-01-01,26,53,6,5,0,0,79,11,90
UNCIA,consulta externa,personas de 40 a 49 anos,2024-01-01,166,305,37,65,0,0,471,102,573
URIONDO (A. CONCEPCION),consulta externa,personas de 40 a 49 anos,2024-01-01,90,240,10,43,43,132,330,53,383
URUBICHA,consulta externa,personas de 40 a 49 anos,2024-01-01,0,0,0,2,30,55,0,2,2
UYUNI,consulta externa,personas de 40 a 49 anos,2024-01-01,290,487,31,94,8,5,777,125,902
VACAS,consulta externa,personas de 40 a 49 anos,2024-01-01,23,42,4,5,0,0,65,9,74
VALLEGRANDE,consulta externa,personas de 40 a 49 anos,2024-01-01,143,289,88,211,0,0,432,299,731
VIACHA,consulta externa,personas de 40 a 49 anos,2024-01-01,299,847,147,331,63,86,1146,478,1624
VILA VILA,consulta externa,personas de 40 a 49 anos,2024-01-01,66,66,0,0,67,68,132,0,132
VILLA CHARCAS,consulta externa,personas de 40 a 49 anos,2024-01-01,37,148,13,9,59,160,185,22,207
VILLA MONTES,consulta externa,personas de 40 a 49 anos,2024-01-01,451,765,63,134,31,75,1216,197,1413
VILLA NUEVA (LOMA ALTA),consulta externa,personas de 40 a 49 anos,2024-01-01,35,35,0,5,0,0,70,5,75
VILLA RIVERO,consulta externa,personas de 40 a 49 anos,2024-01-01,24,44,2,4,0,0,68,6,74
VILLA SERRANO,consulta externa,personas de 40 a 49 anos,2024-01-01,94,202,11,42,0,0,296,53,349
VILLA TUNARI,consulta externa,personas de 40 a 49 anos,2024-01-01,737,1141,104,171,184,316,1878,275,2153
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,personas de 40 a 49 anos,2024-01-01,124,183,17,30,0,0,307,47,354
VILLAZON,consulta externa,personas de 40 a 49 anos,2024-01-01,249,519,70,206,232,488,768,276,1044
VINTO,consulta externa,personas de 40 a 49 anos,2024-01-01,150,492,33,117,0,0,642,150,792
VITICHI,consulta externa,personas de 40 a 49 anos,2024-01-01,56,86,0,0,54,71,142,0,142
WALDO BALLIVIAN,consulta externa,personas de 40 a 49 anos,2024-01-01,6,14,0,3,0,0,20,3,23
WARNES,consulta externa,personas de 40 a 49 anos,2024-01-01,674,1385,203,406,0,0,2059,609,2668
YACO,consulta externa,personas de 40 a 49 anos,2024-01-01,42,66,2,3,0,0,108,5,113
YACUIBA,consulta externa,personas de 40 a 49 anos,2024-01-01,812,1627,300,559,403,699,2439,859,3298
YAMPARAEZ,consulta externa,personas de 40 a 49 anos,2024-01-01,68,94,1,3,54,77,162,4,166
YANACACHI,consulta externa,personas de 40 a 49 anos,2024-01-01,44,65,0,1,0,0,109,1,110
YAPACANI,consulta externa,personas de 40 a 49 anos,2024-01-01,293,397,28,65,0,0,690,93,783
YOCALLA,consulta externa,personas de 40 a 49 anos,2024-01-01,16,45,0,1,1,9,61,1,62
YOTALA,consulta externa,personas de 40 a 49 anos,2024-01-01,64,112,6,5,29,56,176,11,187
YUNCHARA,consulta externa,personas de 40 a 49 anos,2024-01-01,31,80,1,30,0,0,111,31,142
YUNGUYO DE LITORAL,consulta externa,personas de 40 a 49 anos,2024-01-01,13,10,0,0,13,10,23,0,23
ZUDAÑEZ,consulta externa,personas de 40 a 49 anos,2024-01-01,54,108,28,45,0,0,162,73,235
ACACIO,consulta externa,personas de 40 a 49 anos,2024-02-01,14,33,0,0,0,0,47,0,47
ACHACACHI,consulta externa,personas de 40 a 49 anos,2024-02-01,125,207,19,25,0,0,332,44,376
ACHOCALLA,consulta externa,personas de 40 a 49 anos,2024-02-01,39,158,4,25,2,0,197,29,226
AIQUILE,consulta externa,personas de 40 a 49 anos,2024-02-01,117,205,40,59,55,82,322,99,421
ALALAY,consulta externa,personas de 40 a 49 anos,2024-02-01,5,15,1,3,4,9,20,4,24
ALCALA,consulta externa,personas de 40 a 49 anos,2024-02-01,32,65,4,16,18,18,97,20,117
ALTO BENI,consulta externa,personas de 40 a 49 anos,2024-02-01,81,136,7,11,0,0,217,18,235
ANCORAIMES,consulta externa,personas de 40 a 49 anos,2024-02-01,25,33,9,7,4,6,58,16,74
ANDAMARCA,consulta externa,personas de 40 a 49 anos,2024-02-01,16,15,1,7,0,0,31,8,39
ANTEQUERA,consulta externa,personas de 40 a 49 anos,2024-02-01,6,17,0,1,0,0,23,1,24
ANZALDO,consulta externa,personas de 40 a 49 anos,2024-02-01,40,48,4,7,0,0,88,11,99
APOLO,consulta externa,personas de 40 a 49 anos,2024-02-01,61,101,14,23,19,37,162,37,199
ARAMPAMPA,consulta externa,personas de 40 a 49 anos,2024-02-01,11,26,0,0,2,5,37,0,37
ARANI,consulta externa,personas de 40 a 49 anos,2024-02-01,13,30,3,13,0,0,43,16,59
ARBIETO,consulta externa,personas de 40 a 49 anos,2024-02-01,43,107,2,16,0,0,150,18,168
ARQUE,consulta externa,personas de 40 a 49 anos,2024-02-01,44,69,0,0,0,0,113,0,113
ASCENCION DE GUARAYOS,consulta externa,personas de 40 a 49 anos,2024-02-01,44,90,2,3,35,89,134,5,139
ATOCHA,consulta externa,personas de 40 a 49 anos,2024-02-01,256,234,84,78,43,22,490,162,652
AUCAPATA,consulta externa,personas de 40 a 49 anos,2024-02-01,22,29,1,4,14,11,51,5,56
AYATA,consulta externa,personas de 40 a 49 anos,2024-02-01,45,65,2,4,8,5,110,6,116
AYO AYO,consulta externa,personas de 40 a 49 anos,2024-02-01,31,46,0,0,0,0,77,0,77
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 40 a 49 anos,2024-02-01,136,169,28,12,3,5,305,40,345
AZURDUY,consulta externa,personas de 40 a 49 anos,2024-02-01,69,123,5,22,4,9,192,27,219
BATALLAS,consulta externa,personas de 40 a 49 anos,2024-02-01,20,52,7,17,0,0,72,24,96
BAURES,consulta externa,personas de 40 a 49 anos,2024-02-01,67,99,19,7,0,0,166,26,192
BELEN DE ANDAMARCA,consulta externa,personas de 40 a 49 anos,2024-02-01,7,13,0,1,0,0,20,1,21
BELEN DE URMIRI,consulta externa,personas de 40 a 49 anos,2024-02-01,8,6,0,0,1,5,14,0,14
BELLA FLOR,consulta externa,personas de 40 a 49 anos,2024-02-01,24,40,9,17,0,0,64,26,90
BERMEJO,consulta externa,personas de 40 a 49 anos,2024-02-01,351,655,81,154,18,22,1006,235,1241
BETANZOS,consulta externa,personas de 40 a 49 anos,2024-02-01,170,299,10,23,0,0,469,33,502
BOLIVAR,consulta externa,personas de 40 a 49 anos,2024-02-01,20,22,1,0,0,0,42,1,43
BOLPEBRA,consulta externa,personas de 40 a 49 anos,2024-02-01,18,17,5,5,0,0,35,10,45
BOYUIBE,consulta externa,personas de 40 a 49 anos,2024-02-01,33,82,8,33,0,0,115,41,156
BUENA VISTA,consulta externa,personas de 40 a 49 anos,2024-02-01,61,95,4,10,21,31,156,14,170
CABEZAS,consulta externa,personas de 40 a 49 anos,2024-02-01,143,257,20,16,8,10,400,36,436
CAIROMA,consulta externa,personas de 40 a 49 anos,2024-02-01,77,93,13,9,0,0,170,22,192
"CAIZA ""D""",consulta externa,personas de 40 a 49 anos,2024-02-01,78,88,2,2,0,0,166,4,170
CAJUATA,consulta externa,personas de 40 a 49 anos,2024-02-01,57,80,26,32,13,18,137,58,195
CALACOTO,consulta externa,personas de 40 a 49 anos,2024-02-01,9,29,0,1,0,0,38,1,39
CALAMARCA,consulta externa,personas de 40 a 49 anos,2024-02-01,40,93,1,4,0,0,133,5,138
CAMARGO,consulta externa,personas de 40 a 49 anos,2024-02-01,166,237,24,47,0,0,403,71,474
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 40 a 49 anos,2024-02-01,35,51,2,5,0,0,86,7,93
CAMIRI,consulta externa,personas de 40 a 49 anos,2024-02-01,53,160,32,56,0,0,213,88,301
CAPINOTA,consulta externa,personas de 40 a 49 anos,2024-02-01,97,202,19,42,0,0,299,61,360
CAQUIAVIRI,consulta externa,personas de 40 a 49 anos,2024-02-01,25,39,0,1,0,0,64,1,65
CARACOLLO,consulta externa,personas de 40 a 49 anos,2024-02-01,61,121,8,12,6,9,182,20,202
CARANAVI,consulta externa,personas de 40 a 49 anos,2024-02-01,308,502,22,76,27,42,810,98,908
CARANGAS,consulta externa,personas de 40 a 49 anos,2024-02-01,5,7,0,0,0,0,12,0,12
CARAPARI,consulta externa,personas de 40 a 49 anos,2024-02-01,133,267,19,55,2,8,400,74,474
CARIPUYO,consulta externa,personas de 40 a 49 anos,2024-02-01,25,49,0,0,0,0,74,0,74
CARMEN RIVERO TORREZ,consulta externa,personas de 40 a 49 anos,2024-02-01,25,52,1,6,0,0,77,7,84
CATACORA,consulta externa,personas de 40 a 49 anos,2024-02-01,8,9,1,0,0,0,17,1,18
CHACARILLA,consulta externa,personas de 40 a 49 anos,2024-02-01,14,11,3,1,0,0,25,4,29
CHALLAPATA,consulta externa,personas de 40 a 49 anos,2024-02-01,96,165,5,18,28,47,261,23,284
CHAQUI,consulta externa,personas de 40 a 49 anos,2024-02-01,24,54,0,0,0,0,78,0,78
CHARAGUA,consulta externa,personas de 40 a 49 anos,2024-02-01,173,359,6,34,0,0,532,40,572
CHARAÑA,consulta externa,personas de 40 a 49 anos,2024-02-01,14,15,3,3,0,0,29,6,35
CHAYANTA,consulta externa,personas de 40 a 49 anos,2024-02-01,76,100,14,6,10,20,176,20,196
CHIMORE,consulta externa,personas de 40 a 49 anos,2024-02-01,205,241,16,19,2,3,446,35,481
CHIPAYA,consulta externa,personas de 40 a 49 anos,2024-02-01,10,13,1,0,0,0,23,1,24
CHOQUE COTA,consulta externa,personas de 40 a 49 anos,2024-02-01,5,9,0,0,0,0,14,0,14
CHUA COCANI,consulta externa,personas de 40 a 49 anos,2024-02-01,3,15,2,1,0,0,18,3,21
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 40 a 49 anos,2024-02-01,103,159,15,26,2,0,262,41,303
CHUMA,consulta externa,personas de 40 a 49 anos,2024-02-01,50,76,2,1,32,60,126,3,129
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 40 a 49 anos,2024-02-01,40,66,13,10,0,0,106,23,129
CKOCHAS,consulta externa,personas de 40 a 49 anos,2024-02-01,85,120,1,0,12,5,205,1,206
CLIZA,consulta externa,personas de 40 a 49 anos,2024-02-01,49,139,32,74,0,0,188,106,294
COBIJA,consulta externa,personas de 40 a 49 anos,2024-02-01,479,612,193,309,0,43,1091,502,1593
COCAPATA,consulta externa,personas de 40 a 49 anos,2024-02-01,77,124,1,3,0,0,201,4,205
COCHABAMBA,consulta externa,personas de 40 a 49 anos,2024-02-01,6486,11314,3563,7225,1018,1094,17800,10788,28588
COIPASA,consulta externa,personas de 40 a 49 anos,2024-02-01,5,11,0,0,0,0,16,0,16
COLCAPIRHUA,consulta externa,personas de 40 a 49 anos,2024-02-01,165,394,146,202,0,0,559,348,907
"COLCHA ""K""",consulta externa,personas de 40 a 49 anos,2024-02-01,227,194,19,2,66,31,421,21,442
COLLANA,consulta externa,personas de 40 a 49 anos,2024-02-01,11,37,5,6,0,0,48,11,59
COLOMI,consulta externa,personas de 40 a 49 anos,2024-02-01,54,101,5,8,36,65,155,13,168
COLPA BELGICA,consulta externa,personas de 40 a 49 anos,2024-02-01,41,67,9,32,35,48,108,41,149
COLQUECHACA,consulta externa,personas de 40 a 49 anos,2024-02-01,81,119,1,2,31,24,200,3,203
COLQUENCHA,consulta externa,personas de 40 a 49 anos,2024-02-01,25,65,0,3,0,0,90,3,93
COLQUIRI,consulta externa,personas de 40 a 49 anos,2024-02-01,132,107,81,55,27,44,239,136,375
COMANCHE,consulta externa,personas de 40 a 49 anos,2024-02-01,7,7,0,0,0,0,14,0,14
COMARAPA,consulta externa,personas de 40 a 49 anos,2024-02-01,108,214,16,27,5,5,322,43,365
COMBAYA,consulta externa,personas de 40 a 49 anos,2024-02-01,8,20,3,3,0,0,28,6,34
CONCEPCION,consulta externa,personas de 40 a 49 anos,2024-02-01,59,60,0,5,4,2,119,5,124
COPACABANA,consulta externa,personas de 40 a 49 anos,2024-02-01,31,75,2,2,0,0,106,4,110
CORIPATA,consulta externa,personas de 40 a 49 anos,2024-02-01,79,118,12,14,0,0,197,26,223
CORO CORO,consulta externa,personas de 40 a 49 anos,2024-02-01,36,61,5,6,0,0,97,11,108
COROICO,consulta externa,personas de 40 a 49 anos,2024-02-01,81,149,14,53,8,11,230,67,297
CORQUE,consulta externa,personas de 40 a 49 anos,2024-02-01,16,31,0,3,0,0,47,3,50
COTAGAITA,consulta externa,personas de 40 a 49 anos,2024-02-01,198,314,30,31,49,106,512,61,573
COTOCA,consulta externa,personas de 40 a 49 anos,2024-02-01,275,752,30,55,162,338,1027,85,1112
CRUZ DE MACHACAMARCA,consulta externa,personas de 40 a 49 anos,2024-02-01,3,1,1,0,1,0,4,1,5
CUATRO CAÑADAS,consulta externa,personas de 40 a 49 anos,2024-02-01,92,148,20,52,1,2,240,72,312
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 40 a 49 anos,2024-02-01,2,19,0,0,0,0,21,0,21
CUEVO,consulta externa,personas de 40 a 49 anos,2024-02-01,45,49,2,7,0,0,94,9,103
CULPINA,consulta externa,personas de 40 a 49 anos,2024-02-01,87,209,7,9,0,0,296,16,312
CURAHUARA DE CARANGAS,consulta externa,personas de 40 a 49 anos,2024-02-01,16,26,0,0,11,19,42,0,42
CURVA,consulta externa,personas de 40 a 49 anos,2024-02-01,18,17,1,3,13,13,35,4,39
DESAGUADERO,consulta externa,personas de 40 a 49 anos,2024-02-01,23,29,2,4,5,11,52,6,58
EL ALTO,consulta externa,personas de 40 a 49 anos,2024-02-01,2785,5680,1493,3022,287,483,8465,4515,12980
EL CHORO,consulta externa,personas de 40 a 49 anos,2024-02-01,12,34,1,0,0,1,46,1,47
EL PUENTE(STC),consulta externa,personas de 40 a 49 anos,2024-02-01,65,118,4,6,9,13,183,10,193
EL PUENTE(TJA),consulta externa,personas de 40 a 49 anos,2024-02-01,79,141,7,14,52,95,220,21,241
EL TORNO,consulta externa,personas de 40 a 49 anos,2024-02-01,362,710,447,473,7,10,1072,920,1992
EL VILLAR,consulta externa,personas de 40 a 49 anos,2024-02-01,48,96,6,6,0,0,144,12,156
ENTRE RIOS TRJ,consulta externa,personas de 40 a 49 anos,2024-02-01,203,330,12,54,0,0,533,66,599
ENTRE RIOS CBBA,consulta externa,personas de 40 a 49 anos,2024-02-01,245,402,31,23,0,0,647,54,701
ESCARA,consulta externa,personas de 40 a 49 anos,2024-02-01,1,5,0,1,0,0,6,1,7
ESCOMA,consulta externa,personas de 40 a 49 anos,2024-02-01,18,25,1,1,0,0,43,2,45
ESMERALDA,consulta externa,personas de 40 a 49 anos,2024-02-01,7,11,0,0,5,2,18,0,18
EUCALIPTUS,consulta externa,personas de 40 a 49 anos,2024-02-01,9,21,0,1,7,9,30,1,31
EUREKA (SANTOS MERCADO),consulta externa,personas de 40 a 49 anos,2024-02-01,10,15,0,1,0,0,25,1,26
EXALTACION,consulta externa,personas de 40 a 49 anos,2024-02-01,20,34,0,0,0,0,54,0,54
FERNANDEZ ALONSO,consulta externa,personas de 40 a 49 anos,2024-02-01,54,154,6,18,2,1,208,24,232
FILADELFIA,consulta externa,personas de 40 a 49 anos,2024-02-01,97,98,10,13,51,74,195,23,218
GAIOC JATUN AYLLU YURA,consulta externa,personas de 40 a 49 anos,2024-02-01,20,53,0,1,6,6,73,1,74
GENERAL SAAVEDRA,consulta externa,personas de 40 a 49 anos,2024-02-01,123,238,9,24,0,0,361,33,394
GIA-TIM,consulta externa,personas de 40 a 49 anos,2024-02-01,35,44,0,1,0,3,79,1,80
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 40 a 49 anos,2024-02-01,55,68,1,1,3,4,123,2,125
GUANAY,consulta externa,personas de 40 a 49 anos,2024-02-01,81,113,18,31,0,0,194,49,243
GUAQUI,consulta externa,personas de 40 a 49 anos,2024-02-01,25,35,2,1,11,10,60,3,63
GUAYARAMERIN,consulta externa,personas de 40 a 49 anos,2024-02-01,270,440,37,89,22,48,710,126,836
GUTIERREZ,consulta externa,personas de 40 a 49 anos,2024-02-01,93,212,15,30,0,0,305,45,350
HUACARAJE,consulta externa,personas de 40 a 49 anos,2024-02-01,9,33,0,2,0,0,42,2,44
HUACARETA,consulta externa,personas de 40 a 49 anos,2024-02-01,91,106,19,20,0,0,197,39,236
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 40 a 49 anos,2024-02-01,33,42,5,9,0,0,75,14,89
HUACHACALLA,consulta externa,personas de 40 a 49 anos,2024-02-01,13,8,1,1,1,2,21,2,23
HUANUNI,consulta externa,personas de 40 a 49 anos,2024-02-01,499,334,246,129,37,30,833,375,1208
HUARINA,consulta externa,personas de 40 a 49 anos,2024-02-01,13,34,12,24,0,0,47,36,83
HUATAJATA,consulta externa,personas de 40 a 49 anos,2024-02-01,13,24,1,7,0,0,37,8,45
HUAYLLAMARCA,consulta externa,personas de 40 a 49 anos,2024-02-01,28,59,1,2,0,0,87,3,90
HUMANATA,consulta externa,personas de 40 a 49 anos,2024-02-01,4,4,2,1,0,0,8,3,11
ICHOCA,consulta externa,personas de 40 a 49 anos,2024-02-01,20,39,8,8,7,5,59,16,75
ICLA,consulta externa,personas de 40 a 49 anos,2024-02-01,38,87,10,20,0,0,125,30,155
INCAHUASI,consulta externa,personas de 40 a 49 anos,2024-02-01,73,150,6,4,27,47,223,10,233
INGAVI (HUMAITA),consulta externa,personas de 40 a 49 anos,2024-02-01,19,15,0,4,0,0,34,4,38
INQUISIVI,consulta externa,personas de 40 a 49 anos,2024-02-01,58,88,4,1,2,0,146,5,151
IRUPANA (VILLA DE LANZA),consulta externa,personas de 40 a 49 anos,2024-02-01,123,182,22,22,0,0,305,44,349
IXIAMAS,consulta externa,personas de 40 a 49 anos,2024-02-01,64,84,5,2,0,0,148,7,155
JESUS DE MACHACA,consulta externa,personas de 40 a 49 anos,2024-02-01,38,71,15,16,4,8,109,31,140
LA ASUNTA,consulta externa,personas de 40 a 49 anos,2024-02-01,189,317,12,19,126,221,506,31,537
LA GUARDIA,consulta externa,personas de 40 a 49 anos,2024-02-01,499,932,129,327,61,61,1431,456,1887
LA PAZ,consulta externa,personas de 40 a 49 anos,2024-02-01,6508,13341,3672,8715,1105,1663,19849,12387,32236
LA RIVERA,consulta externa,personas de 40 a 49 anos,2024-02-01,4,4,0,0,0,0,8,0,8
LAGUNILLAS,consulta externa,personas de 40 a 49 anos,2024-02-01,43,82,12,25,0,0,125,37,162
LAJA,consulta externa,personas de 40 a 49 anos,2024-02-01,36,75,9,33,0,0,111,42,153
LAS CARRERAS,consulta externa,personas de 40 a 49 anos,2024-02-01,20,46,1,4,0,0,66,5,71
LICOMA PAMPA,consulta externa,personas de 40 a 49 anos,2024-02-01,8,29,0,2,0,0,37,2,39
