,group,variable,month,PERSONAS DE 10 A 14 AÑOS NUEVO,PERSONAS DE 10 A 14 AÑOS NUEVO,PERSONAS DE 10 A 14 AÑOS REPETIDO,PERSONAS DE 10 A 14 AÑOS REPETIDO,PERSONAS DE 10 A 14 AÑOS PRIMERA,PERSONAS DE 10 A 14 AÑOS PRIMERA,TOTALES,TOTALES,TOTALES
SAN PEDRO DE CURAHUARA,consulta externa,personas de 10 a 14 anos,2024-01-01,22,17,0,4,0,0,39,4,43
SAN PEDRO DE MACHA,consulta externa,personas de 10 a 14 anos,2024-01-01,56,66,0,0,0,0,122,0,122
SAN PEDRO DE QUEMES,consulta externa,personas de 10 a 14 anos,2024-01-01,3,4,0,0,0,0,7,0,7
SAN PEDRO DE TIQUINA,consulta externa,personas de 10 a 14 anos,2024-01-01,29,27,5,11,0,0,56,16,72
SAN PEDRO(PND),consulta externa,personas de 10 a 14 anos,2024-01-01,7,17,0,0,7,17,24,0,24
SAN RAFAEL,consulta externa,personas de 10 a 14 anos,2024-01-01,25,39,2,3,0,0,64,5,69
SAN RAMON BENI,consulta externa,personas de 10 a 14 anos,2024-01-01,31,46,4,8,0,0,77,12,89
SAN RAMON SCZ,consulta externa,personas de 10 a 14 anos,2024-01-01,18,31,0,0,0,0,49,0,49
SANTA ANA,consulta externa,personas de 10 a 14 anos,2024-01-01,52,72,2,6,0,0,124,8,132
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 10 a 14 anos,2024-01-01,4786,5087,1374,1495,1284,1327,9873,2869,12742
SANTA ROSA,consulta externa,personas de 10 a 14 anos,2024-01-01,56,65,6,9,49,52,121,15,136
SANTA ROSA DEL SARA,consulta externa,personas de 10 a 14 anos,2024-01-01,46,48,1,3,50,72,94,4,98
SANTIAGO DE CALLAPA,consulta externa,personas de 10 a 14 anos,2024-01-01,10,12,0,0,0,0,22,0,22
SANTIAGO DE HUARI,consulta externa,personas de 10 a 14 anos,2024-01-01,4,3,1,0,25,23,7,1,8
SANTIAGO DE HUATA,consulta externa,personas de 10 a 14 anos,2024-01-01,9,16,2,2,0,0,25,4,29
SANTIAGO DE MACHACA,consulta externa,personas de 10 a 14 anos,2024-01-01,5,7,0,0,0,0,12,0,12
SANTIVAÑES,consulta externa,personas de 10 a 14 anos,2024-01-01,29,31,4,3,0,0,60,7,67
SANTUARIO DE QUILLACAS,consulta externa,personas de 10 a 14 anos,2024-01-01,11,18,2,2,11,18,29,4,33
SAPAHAQUI,consulta externa,personas de 10 a 14 anos,2024-01-01,29,20,0,1,3,3,49,1,50
SENA,consulta externa,personas de 10 a 14 anos,2024-01-01,54,46,0,0,0,0,100,0,100
SHINAOTA,consulta externa,personas de 10 a 14 anos,2024-01-01,146,137,4,6,140,137,283,10,293
SICA SICA (VILLA AROMA),consulta externa,personas de 10 a 14 anos,2024-01-01,46,56,1,0,2,5,102,1,103
SICAYA,consulta externa,personas de 10 a 14 anos,2024-01-01,12,15,0,0,0,0,27,0,27
SIPE SIPE,consulta externa,personas de 10 a 14 anos,2024-01-01,130,168,42,44,0,0,298,86,384
SOPACHUY,consulta externa,personas de 10 a 14 anos,2024-01-01,17,29,7,3,0,0,46,10,56
SORACACHI,consulta externa,personas de 10 a 14 anos,2024-01-01,28,31,4,2,1,2,59,6,65
SORATA,consulta externa,personas de 10 a 14 anos,2024-01-01,44,49,2,5,0,0,93,7,100
SUCRE,consulta externa,personas de 10 a 14 anos,2024-01-01,1838,1871,458,486,15,16,3709,944,4653
TACACHI,consulta externa,personas de 10 a 14 anos,2024-01-01,1,7,0,2,0,0,8,2,10
TACACOMA,consulta externa,personas de 10 a 14 anos,2024-01-01,47,35,4,0,0,0,82,4,86
TACOBAMBA,consulta externa,personas de 10 a 14 anos,2024-01-01,8,26,0,0,0,0,34,0,34
TACOPAYA,consulta externa,personas de 10 a 14 anos,2024-01-01,5,17,1,0,1,2,22,1,23
TAHUA,consulta externa,personas de 10 a 14 anos,2024-01-01,5,4,0,0,0,0,9,0,9
TAPACARI,consulta externa,personas de 10 a 14 anos,2024-01-01,26,44,0,0,0,0,70,0,70
TARABUCO,consulta externa,personas de 10 a 14 anos,2024-01-01,22,26,2,3,5,8,48,5,53
TARACO,consulta externa,personas de 10 a 14 anos,2024-01-01,9,11,1,1,0,0,20,2,22
TARATA,consulta externa,personas de 10 a 14 anos,2024-01-01,21,17,3,4,0,0,38,7,45
TARIJA,consulta externa,personas de 10 a 14 anos,2024-01-01,1280,1341,366,299,105,121,2621,665,3286
TARVITA,consulta externa,personas de 10 a 14 anos,2024-01-01,34,61,1,0,38,65,95,1,96
TEOPONTE,consulta externa,personas de 10 a 14 anos,2024-01-01,36,43,0,0,0,0,79,0,79
TIAHUANACU,consulta externa,personas de 10 a 14 anos,2024-01-01,30,46,3,6,0,0,76,9,85
TINGUIPAYA,consulta externa,personas de 10 a 14 anos,2024-01-01,44,64,0,0,21,26,108,0,108
TIPUANI,consulta externa,personas de 10 a 14 anos,2024-01-01,42,45,0,1,0,0,87,1,88
TIQUIPAYA,consulta externa,personas de 10 a 14 anos,2024-01-01,211,207,28,27,0,0,418,55,473
TIRAQUE (CBBA),consulta externa,personas de 10 a 14 anos,2024-01-01,24,46,7,14,2,1,70,21,91
TITO YUPANQUI (PARQUIPUJIO),consulta externa,personas de 10 a 14 anos,2024-01-01,8,4,0,1,0,0,12,1,13
TOCO,consulta externa,personas de 10 a 14 anos,2024-01-01,13,24,7,9,0,0,37,16,53
TODOS SANTOS,consulta externa,personas de 10 a 14 anos,2024-01-01,1,0,0,0,0,0,1,0,1
TOLATA,consulta externa,personas de 10 a 14 anos,2024-01-01,13,12,6,6,0,0,25,12,37
TOLEDO,consulta externa,personas de 10 a 14 anos,2024-01-01,16,17,0,0,16,17,33,0,33
TOMAVE,consulta externa,personas de 10 a 14 anos,2024-01-01,20,33,0,0,0,0,53,0,53
TOMINA,consulta externa,personas de 10 a 14 anos,2024-01-01,43,43,1,2,0,0,86,3,89
TORO TORO,consulta externa,personas de 10 a 14 anos,2024-01-01,26,48,0,0,0,0,74,0,74
TOTORA(CBBA),consulta externa,personas de 10 a 14 anos,2024-01-01,28,38,4,3,0,0,66,7,73
TOTORA(ORR),consulta externa,personas de 10 a 14 anos,2024-01-01,11,11,0,0,11,11,22,0,22
TRIGAL,consulta externa,personas de 10 a 14 anos,2024-01-01,10,7,0,0,0,0,17,0,17
TRINIDAD,consulta externa,personas de 10 a 14 anos,2024-01-01,791,752,248,162,341,350,1543,410,1953
TUPIZA,consulta externa,personas de 10 a 14 anos,2024-01-01,270,276,93,60,104,77,546,153,699
TURCO,consulta externa,personas de 10 a 14 anos,2024-01-01,27,31,0,1,0,0,58,1,59
UMALA,consulta externa,personas de 10 a 14 anos,2024-01-01,22,27,4,2,0,0,49,6,55
UNCIA,consulta externa,personas de 10 a 14 anos,2024-01-01,79,109,16,9,0,0,188,25,213
URIONDO (A. CONCEPCION),consulta externa,personas de 10 a 14 anos,2024-01-01,75,81,4,2,45,35,156,6,162
URUBICHA,consulta externa,personas de 10 a 14 anos,2024-01-01,0,0,0,0,14,40,0,0,0
UYUNI,consulta externa,personas de 10 a 14 anos,2024-01-01,145,171,12,14,7,6,316,26,342
VACAS,consulta externa,personas de 10 a 14 anos,2024-01-01,13,18,5,4,0,0,31,9,40
VALLEGRANDE,consulta externa,personas de 10 a 14 anos,2024-01-01,89,119,21,35,0,0,208,56,264
VIACHA,consulta externa,personas de 10 a 14 anos,2024-01-01,278,279,84,65,32,33,557,149,706
VILA VILA,consulta externa,personas de 10 a 14 anos,2024-01-01,19,35,0,0,23,36,54,0,54
VILLA CHARCAS,consulta externa,personas de 10 a 14 anos,2024-01-01,40,43,2,4,42,51,83,6,89
VILLA MONTES,consulta externa,personas de 10 a 14 anos,2024-01-01,239,295,14,17,26,27,534,31,565
VILLA NUEVA (LOMA ALTA),consulta externa,personas de 10 a 14 anos,2024-01-01,15,25,0,0,0,0,40,0,40
VILLA RIVERO,consulta externa,personas de 10 a 14 anos,2024-01-01,16,13,0,4,0,0,29,4,33
VILLA SERRANO,consulta externa,personas de 10 a 14 anos,2024-01-01,60,98,1,2,0,0,158,3,161
VILLA TUNARI,consulta externa,personas de 10 a 14 anos,2024-01-01,575,627,55,45,161,173,1202,100,1302
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,personas de 10 a 14 anos,2024-01-01,83,73,2,1,0,0,156,3,159
VILLAZON,consulta externa,personas de 10 a 14 anos,2024-01-01,176,195,18,28,166,172,371,46,417
VINTO,consulta externa,personas de 10 a 14 anos,2024-01-01,148,172,22,25,0,0,320,47,367
VITICHI,consulta externa,personas de 10 a 14 anos,2024-01-01,36,32,0,0,33,29,68,0,68
WALDO BALLIVIAN,consulta externa,personas de 10 a 14 anos,2024-01-01,9,6,2,0,0,0,15,2,17
WARNES,consulta externa,personas de 10 a 14 anos,2024-01-01,558,613,87,113,0,0,1171,200,1371
YACO,consulta externa,personas de 10 a 14 anos,2024-01-01,22,23,1,0,0,0,45,1,46
YACUIBA,consulta externa,personas de 10 a 14 anos,2024-01-01,618,635,131,140,299,325,1253,271,1524
YAMPARAEZ,consulta externa,personas de 10 a 14 anos,2024-01-01,17,18,2,0,19,19,35,2,37
YANACACHI,consulta externa,personas de 10 a 14 anos,2024-01-01,14,33,3,3,0,0,47,6,53
YAPACANI,consulta externa,personas de 10 a 14 anos,2024-01-01,206,220,6,12,0,0,426,18,444
YOCALLA,consulta externa,personas de 10 a 14 anos,2024-01-01,20,19,0,0,1,1,39,0,39
YOTALA,consulta externa,personas de 10 a 14 anos,2024-01-01,48,43,2,4,34,23,91,6,97
YUNCHARA,consulta externa,personas de 10 a 14 anos,2024-01-01,28,46,0,0,0,0,74,0,74
YUNGUYO DE LITORAL,consulta externa,personas de 10 a 14 anos,2024-01-01,6,3,0,0,6,3,9,0,9
ZUDAÑEZ,consulta externa,personas de 10 a 14 anos,2024-01-01,34,36,7,18,0,0,70,25,95
ACACIO,consulta externa,personas de 10 a 14 anos,2024-02-01,14,17,0,0,0,0,31,0,31
ACHACACHI,consulta externa,personas de 10 a 14 anos,2024-02-01,77,64,14,5,0,0,141,19,160
ACHOCALLA,consulta externa,personas de 10 a 14 anos,2024-02-01,49,49,7,3,3,1,98,10,108
AIQUILE,consulta externa,personas de 10 a 14 anos,2024-02-01,62,68,4,4,41,39,130,8,138
ALALAY,consulta externa,personas de 10 a 14 anos,2024-02-01,3,5,2,2,5,5,8,4,12
ALCALA,consulta externa,personas de 10 a 14 anos,2024-02-01,15,26,0,5,11,15,41,5,46
ALTO BENI,consulta externa,personas de 10 a 14 anos,2024-02-01,59,57,0,0,0,0,116,0,116
ANCORAIMES,consulta externa,personas de 10 a 14 anos,2024-02-01,10,23,4,4,0,6,33,8,41
ANDAMARCA,consulta externa,personas de 10 a 14 anos,2024-02-01,9,10,0,0,0,0,19,0,19
ANTEQUERA,consulta externa,personas de 10 a 14 anos,2024-02-01,7,12,0,0,0,0,19,0,19
ANZALDO,consulta externa,personas de 10 a 14 anos,2024-02-01,29,28,1,0,0,0,57,1,58
APOLO,consulta externa,personas de 10 a 14 anos,2024-02-01,37,24,2,3,12,11,61,5,66
ARAMPAMPA,consulta externa,personas de 10 a 14 anos,2024-02-01,6,6,0,0,1,0,12,0,12
ARANI,consulta externa,personas de 10 a 14 anos,2024-02-01,6,12,5,2,0,0,18,7,25
ARBIETO,consulta externa,personas de 10 a 14 anos,2024-02-01,59,60,3,4,0,0,119,7,126
ARQUE,consulta externa,personas de 10 a 14 anos,2024-02-01,43,34,1,0,0,0,77,1,78
ASCENCION DE GUARAYOS,consulta externa,personas de 10 a 14 anos,2024-02-01,20,33,1,1,36,58,53,2,55
ATOCHA,consulta externa,personas de 10 a 14 anos,2024-02-01,68,68,8,8,16,10,136,16,152
AUCAPATA,consulta externa,personas de 10 a 14 anos,2024-02-01,9,18,0,0,3,6,27,0,27
AYATA,consulta externa,personas de 10 a 14 anos,2024-02-01,26,32,0,3,6,11,58,3,61
AYO AYO,consulta externa,personas de 10 a 14 anos,2024-02-01,59,69,0,0,0,0,128,0,128
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 10 a 14 anos,2024-02-01,60,67,2,7,2,5,127,9,136
AZURDUY,consulta externa,personas de 10 a 14 anos,2024-02-01,27,34,2,3,2,2,61,5,66
BATALLAS,consulta externa,personas de 10 a 14 anos,2024-02-01,22,18,3,8,0,0,40,11,51
BAURES,consulta externa,personas de 10 a 14 anos,2024-02-01,59,68,7,2,0,0,127,9,136
BELEN DE ANDAMARCA,consulta externa,personas de 10 a 14 anos,2024-02-01,6,4,0,0,0,0,10,0,10
BELEN DE URMIRI,consulta externa,personas de 10 a 14 anos,2024-02-01,2,4,0,0,1,3,6,0,6
BELLA FLOR,consulta externa,personas de 10 a 14 anos,2024-02-01,22,23,5,2,0,0,45,7,52
BERMEJO,consulta externa,personas de 10 a 14 anos,2024-02-01,219,232,23,20,0,2,451,43,494
BETANZOS,consulta externa,personas de 10 a 14 anos,2024-02-01,74,100,2,4,0,0,174,6,180
BOLIVAR,consulta externa,personas de 10 a 14 anos,2024-02-01,8,13,0,4,0,0,21,4,25
BOLPEBRA,consulta externa,personas de 10 a 14 anos,2024-02-01,13,25,1,0,0,0,38,1,39
BOYUIBE,consulta externa,personas de 10 a 14 anos,2024-02-01,26,26,2,1,0,0,52,3,55
BUENA VISTA,consulta externa,personas de 10 a 14 anos,2024-02-01,40,31,2,1,8,6,71,3,74
CABEZAS,consulta externa,personas de 10 a 14 anos,2024-02-01,106,143,3,2,5,9,249,5,254
CAIROMA,consulta externa,personas de 10 a 14 anos,2024-02-01,32,45,1,1,0,0,77,2,79
"CAIZA ""D""",consulta externa,personas de 10 a 14 anos,2024-02-01,69,87,0,1,0,0,156,1,157
CAJUATA,consulta externa,personas de 10 a 14 anos,2024-02-01,40,47,19,8,20,9,87,27,114
CALACOTO,consulta externa,personas de 10 a 14 anos,2024-02-01,7,6,0,1,0,0,13,1,14
CALAMARCA,consulta externa,personas de 10 a 14 anos,2024-02-01,23,26,4,0,0,0,49,4,53
CAMARGO,consulta externa,personas de 10 a 14 anos,2024-02-01,77,82,3,6,0,0,159,9,168
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 10 a 14 anos,2024-02-01,12,10,2,0,0,0,22,2,24
CAMIRI,consulta externa,personas de 10 a 14 anos,2024-02-01,46,67,12,8,0,0,113,20,133
CAPINOTA,consulta externa,personas de 10 a 14 anos,2024-02-01,83,82,12,13,0,0,165,25,190
CAQUIAVIRI,consulta externa,personas de 10 a 14 anos,2024-02-01,27,26,0,0,0,0,53,0,53
CARACOLLO,consulta externa,personas de 10 a 14 anos,2024-02-01,48,53,8,7,9,6,101,15,116
CARANAVI,consulta externa,personas de 10 a 14 anos,2024-02-01,185,217,23,26,11,5,402,49,451
CARANGAS,consulta externa,personas de 10 a 14 anos,2024-02-01,1,2,1,0,0,0,3,1,4
CARAPARI,consulta externa,personas de 10 a 14 anos,2024-02-01,120,111,3,1,4,4,231,4,235
CARIPUYO,consulta externa,personas de 10 a 14 anos,2024-02-01,25,26,1,0,0,0,51,1,52
CARMEN RIVERO TORREZ,consulta externa,personas de 10 a 14 anos,2024-02-01,25,37,1,4,0,0,62,5,67
CATACORA,consulta externa,personas de 10 a 14 anos,2024-02-01,1,4,0,1,0,0,5,1,6
CHACARILLA,consulta externa,personas de 10 a 14 anos,2024-02-01,9,2,0,0,0,0,11,0,11
CHALLAPATA,consulta externa,personas de 10 a 14 anos,2024-02-01,74,88,5,5,29,43,162,10,172
CHAQUI,consulta externa,personas de 10 a 14 anos,2024-02-01,28,27,0,0,0,0,55,0,55
CHARAGUA,consulta externa,personas de 10 a 14 anos,2024-02-01,131,131,8,12,0,0,262,20,282
CHARAÑA,consulta externa,personas de 10 a 14 anos,2024-02-01,5,5,1,5,0,0,10,6,16
CHAYANTA,consulta externa,personas de 10 a 14 anos,2024-02-01,39,48,1,1,7,8,87,2,89
CHIMORE,consulta externa,personas de 10 a 14 anos,2024-02-01,159,143,9,5,7,0,302,14,316
CHIPAYA,consulta externa,personas de 10 a 14 anos,2024-02-01,6,7,0,0,0,1,13,0,13
CHOQUE COTA,consulta externa,personas de 10 a 14 anos,2024-02-01,6,0,0,0,0,0,6,0,6
CHUA COCANI,consulta externa,personas de 10 a 14 anos,2024-02-01,3,2,1,1,0,0,5,2,7
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 10 a 14 anos,2024-02-01,71,79,5,8,1,2,150,13,163
CHUMA,consulta externa,personas de 10 a 14 anos,2024-02-01,29,29,1,0,24,22,58,1,59
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 10 a 14 anos,2024-02-01,18,23,2,0,0,0,41,2,43
CKOCHAS,consulta externa,personas de 10 a 14 anos,2024-02-01,56,63,1,0,4,4,119,1,120
CLIZA,consulta externa,personas de 10 a 14 anos,2024-02-01,47,54,14,7,0,0,101,21,122
COBIJA,consulta externa,personas de 10 a 14 anos,2024-02-01,306,267,52,50,0,40,573,102,675
COCAPATA,consulta externa,personas de 10 a 14 anos,2024-02-01,34,46,0,0,0,0,80,0,80
COCHABAMBA,consulta externa,personas de 10 a 14 anos,2024-02-01,3438,3250,1517,1275,484,332,6688,2792,9480
COIPASA,consulta externa,personas de 10 a 14 anos,2024-02-01,2,3,0,1,0,0,5,1,6
COLCAPIRHUA,consulta externa,personas de 10 a 14 anos,2024-02-01,243,211,48,37,0,0,454,85,539
"COLCHA ""K""",consulta externa,personas de 10 a 14 anos,2024-02-01,67,79,6,5,17,14,146,11,157
COLLANA,consulta externa,personas de 10 a 14 anos,2024-02-01,19,20,3,0,0,0,39,3,42
COLOMI,consulta externa,personas de 10 a 14 anos,2024-02-01,77,70,5,1,45,41,147,6,153
COLPA BELGICA,consulta externa,personas de 10 a 14 anos,2024-02-01,23,32,1,5,19,29,55,6,61
COLQUECHACA,consulta externa,personas de 10 a 14 anos,2024-02-01,24,44,1,1,1,0,68,2,70
COLQUENCHA,consulta externa,personas de 10 a 14 anos,2024-02-01,49,67,5,0,0,0,116,5,121
COLQUIRI,consulta externa,personas de 10 a 14 anos,2024-02-01,53,80,50,39,15,18,133,89,222
COMANCHE,consulta externa,personas de 10 a 14 anos,2024-02-01,7,2,0,0,0,0,9,0,9
COMARAPA,consulta externa,personas de 10 a 14 anos,2024-02-01,48,69,1,4,1,0,117,5,122
COMBAYA,consulta externa,personas de 10 a 14 anos,2024-02-01,10,7,2,1,0,0,17,3,20
CONCEPCION,consulta externa,personas de 10 a 14 anos,2024-02-01,34,39,2,2,0,0,73,4,77
COPACABANA,consulta externa,personas de 10 a 14 anos,2024-02-01,18,30,0,2,0,0,48,2,50
CORIPATA,consulta externa,personas de 10 a 14 anos,2024-02-01,63,62,7,2,1,0,125,9,134
CORO CORO,consulta externa,personas de 10 a 14 anos,2024-02-01,35,38,4,3,0,0,73,7,80
COROICO,consulta externa,personas de 10 a 14 anos,2024-02-01,76,46,15,4,1,4,122,19,141
CORQUE,consulta externa,personas de 10 a 14 anos,2024-02-01,13,25,0,1,0,0,38,1,39
COTAGAITA,consulta externa,personas de 10 a 14 anos,2024-02-01,107,115,10,9,41,53,222,19,241
COTOCA,consulta externa,personas de 10 a 14 anos,2024-02-01,199,237,22,16,166,179,436,38,474
CRUZ DE MACHACAMARCA,consulta externa,personas de 10 a 14 anos,2024-02-01,1,0,0,0,0,0,1,0,1
CUATRO CAÑADAS,consulta externa,personas de 10 a 14 anos,2024-02-01,79,87,6,8,3,1,166,14,180
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 10 a 14 anos,2024-02-01,4,7,0,0,0,0,11,0,11
CUEVO,consulta externa,personas de 10 a 14 anos,2024-02-01,18,43,0,2,0,0,61,2,63
CULPINA,consulta externa,personas de 10 a 14 anos,2024-02-01,57,68,7,14,0,0,125,21,146
CURAHUARA DE CARANGAS,consulta externa,personas de 10 a 14 anos,2024-02-01,12,14,0,0,10,12,26,0,26
CURVA,consulta externa,personas de 10 a 14 anos,2024-02-01,9,8,1,0,10,6,17,1,18
DESAGUADERO,consulta externa,personas de 10 a 14 anos,2024-02-01,11,7,1,0,1,4,18,1,19
EL ALTO,consulta externa,personas de 10 a 14 anos,2024-02-01,1687,1644,633,553,157,108,3331,1186,4517
EL CHORO,consulta externa,personas de 10 a 14 anos,2024-02-01,14,18,0,1,1,0,32,1,33
EL PUENTE(STC),consulta externa,personas de 10 a 14 anos,2024-02-01,45,64,0,1,18,11,109,1,110
EL PUENTE(TJA),consulta externa,personas de 10 a 14 anos,2024-02-01,39,37,0,0,25,24,76,0,76
EL TORNO,consulta externa,personas de 10 a 14 anos,2024-02-01,344,320,235,242,4,3,664,477,1141
EL VILLAR,consulta externa,personas de 10 a 14 anos,2024-02-01,23,23,0,0,0,0,46,0,46
ENTRE RIOS TRJ,consulta externa,personas de 10 a 14 anos,2024-02-01,139,156,1,1,0,0,295,2,297
ENTRE RIOS CBBA,consulta externa,personas de 10 a 14 anos,2024-02-01,221,184,9,7,0,0,405,16,421
ESCARA,consulta externa,personas de 10 a 14 anos,2024-02-01,1,6,1,1,0,0,7,2,9
ESCOMA,consulta externa,personas de 10 a 14 anos,2024-02-01,11,13,0,0,0,0,24,0,24
ESMERALDA,consulta externa,personas de 10 a 14 anos,2024-02-01,3,3,0,0,1,1,6,0,6
EUCALIPTUS,consulta externa,personas de 10 a 14 anos,2024-02-01,17,10,0,2,11,7,27,2,29
EUREKA (SANTOS MERCADO),consulta externa,personas de 10 a 14 anos,2024-02-01,9,6,0,0,0,0,15,0,15
EXALTACION,consulta externa,personas de 10 a 14 anos,2024-02-01,22,33,0,0,0,0,55,0,55
FERNANDEZ ALONSO,consulta externa,personas de 10 a 14 anos,2024-02-01,80,90,3,4,0,0,170,7,177
FILADELFIA,consulta externa,personas de 10 a 14 anos,2024-02-01,53,63,0,0,63,55,116,0,116
GAIOC JATUN AYLLU YURA,consulta externa,personas de 10 a 14 anos,2024-02-01,15,24,0,0,2,4,39,0,39
GENERAL SAAVEDRA,consulta externa,personas de 10 a 14 anos,2024-02-01,127,112,4,3,0,0,239,7,246
GIA-TIM,consulta externa,personas de 10 a 14 anos,2024-02-01,25,35,0,0,2,1,60,0,60
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 10 a 14 anos,2024-02-01,38,23,0,0,0,1,61,0,61
GUANAY,consulta externa,personas de 10 a 14 anos,2024-02-01,26,58,8,17,0,0,84,25,109
GUAQUI,consulta externa,personas de 10 a 14 anos,2024-02-01,18,9,2,1,6,5,27,3,30
GUAYARAMERIN,consulta externa,personas de 10 a 14 anos,2024-02-01,214,236,28,38,29,17,450,66,516
GUTIERREZ,consulta externa,personas de 10 a 14 anos,2024-02-01,70,117,2,0,0,0,187,2,189
HUACARAJE,consulta externa,personas de 10 a 14 anos,2024-02-01,10,23,1,1,1,1,33,2,35
HUACARETA,consulta externa,personas de 10 a 14 anos,2024-02-01,47,46,2,7,0,0,93,9,102
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 10 a 14 anos,2024-02-01,12,23,0,1,0,0,35,1,36
HUACHACALLA,consulta externa,personas de 10 a 14 anos,2024-02-01,3,6,0,0,0,2,9,0,9
HUANUNI,consulta externa,personas de 10 a 14 anos,2024-02-01,102,109,22,17,8,8,211,39,250
HUARINA,consulta externa,personas de 10 a 14 anos,2024-02-01,6,15,5,9,0,0,21,14,35
HUATAJATA,consulta externa,personas de 10 a 14 anos,2024-02-01,8,2,1,0,0,0,10,1,11
HUAYLLAMARCA,consulta externa,personas de 10 a 14 anos,2024-02-01,17,21,0,1,0,0,38,1,39
HUMANATA,consulta externa,personas de 10 a 14 anos,2024-02-01,3,4,0,0,0,0,7,0,7
ICHOCA,consulta externa,personas de 10 a 14 anos,2024-02-01,13,14,4,2,0,3,27,6,33
ICLA,consulta externa,personas de 10 a 14 anos,2024-02-01,21,52,0,1,0,0,73,1,74
INCAHUASI,consulta externa,personas de 10 a 14 anos,2024-02-01,41,69,0,0,16,23,110,0,110
INGAVI (HUMAITA),consulta externa,personas de 10 a 14 anos,2024-02-01,12,13,0,0,0,0,25,0,25
INQUISIVI,consulta externa,personas de 10 a 14 anos,2024-02-01,18,22,1,0,4,1,40,1,41
IRUPANA (VILLA DE LANZA),consulta externa,personas de 10 a 14 anos,2024-02-01,62,71,4,3,0,0,133,7,140
IXIAMAS,consulta externa,personas de 10 a 14 anos,2024-02-01,50,60,0,3,0,0,110,3,113
JESUS DE MACHACA,consulta externa,personas de 10 a 14 anos,2024-02-01,22,32,5,4,3,1,54,9,63
LA ASUNTA,consulta externa,personas de 10 a 14 anos,2024-02-01,143,149,3,4,115,113,292,7,299
LA GUARDIA,consulta externa,personas de 10 a 14 anos,2024-02-01,315,314,89,82,33,47,629,171,800
LA PAZ,consulta externa,personas de 10 a 14 anos,2024-02-01,3361,3101,1251,1183,607,636,6462,2434,8896
LA RIVERA,consulta externa,personas de 10 a 14 anos,2024-02-01,1,7,0,0,0,0,8,0,8
LAGUNILLAS,consulta externa,personas de 10 a 14 anos,2024-02-01,44,41,1,1,0,0,85,2,87
LAJA,consulta externa,personas de 10 a 14 anos,2024-02-01,34,45,7,3,0,0,79,10,89
LAS CARRERAS,consulta externa,personas de 10 a 14 anos,2024-02-01,21,35,0,0,0,0,56,0,56
LICOMA PAMPA,consulta externa,personas de 10 a 14 anos,2024-02-01,9,6,0,0,0,0,15,0,15
LLALLAGUA,consulta externa,personas de 10 a 14 anos,2024-02-01,124,116,17,8,0,0,240,25,265
LLICA,consulta externa,personas de 10 a 14 anos,2024-02-01,15,16,0,1,0,0,31,1,32
LORETO,consulta externa,personas de 10 a 14 anos,2024-02-01,17,25,9,9,0,0,42,18,60
LURIBAY,consulta externa,personas de 10 a 14 anos,2024-02-01,27,31,0,5,0,0,58,5,63
MACHACAMARCA,consulta externa,personas de 10 a 14 anos,2024-02-01,19,21,1,0,15,10,40,1,41
MACHARETI,consulta externa,personas de 10 a 14 anos,2024-02-01,42,42,1,3,19,22,84,4,88
MAGDALENA,consulta externa,personas de 10 a 14 anos,2024-02-01,53,65,6,21,4,8,118,27,145
MAIRANA,consulta externa,personas de 10 a 14 anos,2024-02-01,48,32,11,12,0,0,80,23,103
MALLA,consulta externa,personas de 10 a 14 anos,2024-02-01,8,4,0,0,0,0,12,0,12
MAPIRI,consulta externa,personas de 10 a 14 anos,2024-02-01,65,72,5,1,0,0,137,6,143
MECAPACA,consulta externa,personas de 10 a 14 anos,2024-02-01,2,1,0,0,0,0,3,0,3
MINEROS,consulta externa,personas de 10 a 14 anos,2024-02-01,39,54,11,4,0,0,93,15,108
MIZQUE,consulta externa,personas de 10 a 14 anos,2024-02-01,71,80,5,6,42,39,151,11,162
MOCOMOCO,consulta externa,personas de 10 a 14 anos,2024-02-01,16,28,0,0,0,0,44,0,44
