,group,variable,month,PERSONAS DE 20 A 39 AÑOS NUEVO,PERSONAS DE 20 A 39 AÑOS NUEVO,PERSONAS DE 20 A 39 AÑOS REPETIDO,PERSONAS DE 20 A 39 AÑOS REPETIDO,PERSONAS DE 20 A 39 AÑOS PRIMERA,PERSONAS DE 20 A 39 AÑOS PRIMERA,TOTALES,TOTALES,TOTALES
SAN PEDRO,consulta externa,personas de 20 a 39 anos,2024-01-01,406,1027,29,88,0,0,1433,117,1550
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 20 a 39 anos,2024-01-01,83,144,1,2,51,134,227,3,230
SAN PEDRO DE CURAHUARA,consulta externa,personas de 20 a 39 anos,2024-01-01,53,122,3,1,0,0,175,4,179
SAN PEDRO DE MACHA,consulta externa,personas de 20 a 39 anos,2024-01-01,139,329,1,0,0,0,468,1,469
SAN PEDRO DE QUEMES,consulta externa,personas de 20 a 39 anos,2024-01-01,21,48,0,2,0,0,69,2,71
SAN PEDRO DE TIQUINA,consulta externa,personas de 20 a 39 anos,2024-01-01,77,140,26,38,0,0,217,64,281
SAN PEDRO(PND),consulta externa,personas de 20 a 39 anos,2024-01-01,34,61,2,1,34,61,95,3,98
SAN RAFAEL,consulta externa,personas de 20 a 39 anos,2024-01-01,89,191,13,38,0,0,280,51,331
SAN RAMON BENI,consulta externa,personas de 20 a 39 anos,2024-01-01,38,123,6,23,0,0,161,29,190
SAN RAMON SCZ,consulta externa,personas de 20 a 39 anos,2024-01-01,85,232,7,12,0,0,317,19,336
SANTA ANA,consulta externa,personas de 20 a 39 anos,2024-01-01,133,378,8,29,0,0,511,37,548
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 20 a 39 anos,2024-01-01,20251,49050,5768,17690,3502,7101,69301,23458,92759
SANTA ROSA,consulta externa,personas de 20 a 39 anos,2024-01-01,111,372,9,27,98,347,483,36,519
SANTA ROSA DEL SARA,consulta externa,personas de 20 a 39 anos,2024-01-01,128,280,5,11,123,401,408,16,424
SANTIAGO DE CALLAPA,consulta externa,personas de 20 a 39 anos,2024-01-01,21,41,0,1,0,0,62,1,63
SANTIAGO DE HUARI,consulta externa,personas de 20 a 39 anos,2024-01-01,4,11,0,2,85,152,15,2,17
SANTIAGO DE HUATA,consulta externa,personas de 20 a 39 anos,2024-01-01,47,94,17,19,0,0,141,36,177
SANTIAGO DE MACHACA,consulta externa,personas de 20 a 39 anos,2024-01-01,23,52,2,0,0,0,75,2,77
SANTIVAÑES,consulta externa,personas de 20 a 39 anos,2024-01-01,74,234,5,16,0,0,308,21,329
SANTUARIO DE QUILLACAS,consulta externa,personas de 20 a 39 anos,2024-01-01,23,82,1,6,23,82,105,7,112
SAPAHAQUI,consulta externa,personas de 20 a 39 anos,2024-01-01,75,125,4,12,18,36,200,16,216
SENA,consulta externa,personas de 20 a 39 anos,2024-01-01,143,244,8,11,0,0,387,19,406
SHINAOTA,consulta externa,personas de 20 a 39 anos,2024-01-01,521,768,80,206,529,1063,1289,286,1575
SICA SICA (VILLA AROMA),consulta externa,personas de 20 a 39 anos,2024-01-01,129,333,10,19,8,19,462,29,491
SICAYA,consulta externa,personas de 20 a 39 anos,2024-01-01,29,109,0,14,0,0,138,14,152
SIPE SIPE,consulta externa,personas de 20 a 39 anos,2024-01-01,306,1120,91,277,0,0,1426,368,1794
SOPACHUY,consulta externa,personas de 20 a 39 anos,2024-01-01,80,192,13,44,0,0,272,57,329
SORACACHI,consulta externa,personas de 20 a 39 anos,2024-01-01,75,148,1,8,3,1,223,9,232
SORATA,consulta externa,personas de 20 a 39 anos,2024-01-01,244,490,38,50,0,0,734,88,822
SUCRE,consulta externa,personas de 20 a 39 anos,2024-01-01,7652,17589,2063,3622,79,249,25241,5685,30926
TACACHI,consulta externa,personas de 20 a 39 anos,2024-01-01,7,24,0,1,0,0,31,1,32
TACACOMA,consulta externa,personas de 20 a 39 anos,2024-01-01,183,292,5,9,0,0,475,14,489
TACOBAMBA,consulta externa,personas de 20 a 39 anos,2024-01-01,65,76,0,0,0,0,141,0,141
TACOPAYA,consulta externa,personas de 20 a 39 anos,2024-01-01,25,68,1,6,2,13,93,7,100
TAHUA,consulta externa,personas de 20 a 39 anos,2024-01-01,32,43,0,1,0,0,75,1,76
TAPACARI,consulta externa,personas de 20 a 39 anos,2024-01-01,88,239,0,0,0,0,327,0,327
TARABUCO,consulta externa,personas de 20 a 39 anos,2024-01-01,73,235,9,35,54,104,308,44,352
TARACO,consulta externa,personas de 20 a 39 anos,2024-01-01,39,102,9,15,0,0,141,24,165
TARATA,consulta externa,personas de 20 a 39 anos,2024-01-01,45,107,25,159,0,0,152,184,336
TARIJA,consulta externa,personas de 20 a 39 anos,2024-01-01,4466,10726,1315,2910,925,1048,15192,4225,19417
TARVITA,consulta externa,personas de 20 a 39 anos,2024-01-01,121,339,7,23,134,360,460,30,490
TEOPONTE,consulta externa,personas de 20 a 39 anos,2024-01-01,135,273,2,14,0,0,408,16,424
TIAHUANACU,consulta externa,personas de 20 a 39 anos,2024-01-01,80,231,28,40,0,0,311,68,379
TINGUIPAYA,consulta externa,personas de 20 a 39 anos,2024-01-01,67,228,0,0,13,68,295,0,295
TIPUANI,consulta externa,personas de 20 a 39 anos,2024-01-01,140,231,9,14,0,0,371,23,394
TIQUIPAYA,consulta externa,personas de 20 a 39 anos,2024-01-01,524,1933,86,365,0,0,2457,451,2908
TIRAQUE (CBBA),consulta externa,personas de 20 a 39 anos,2024-01-01,104,340,4,34,7,17,444,38,482
TITO YUPANQUI (PARQUIPUJIO),consulta externa,personas de 20 a 39 anos,2024-01-01,34,29,0,5,0,0,63,5,68
TOCO,consulta externa,personas de 20 a 39 anos,2024-01-01,65,154,17,101,0,0,219,118,337
TODOS SANTOS,consulta externa,personas de 20 a 39 anos,2024-01-01,5,10,0,0,0,0,15,0,15
TOLATA,consulta externa,personas de 20 a 39 anos,2024-01-01,51,135,18,69,0,0,186,87,273
TOLEDO,consulta externa,personas de 20 a 39 anos,2024-01-01,50,106,3,3,50,106,156,6,162
TOMAVE,consulta externa,personas de 20 a 39 anos,2024-01-01,143,187,3,0,0,0,330,3,333
TOMINA,consulta externa,personas de 20 a 39 anos,2024-01-01,141,267,14,33,0,0,408,47,455
TORO TORO,consulta externa,personas de 20 a 39 anos,2024-01-01,138,251,1,1,0,0,389,2,391
TOTORA(CBBA),consulta externa,personas de 20 a 39 anos,2024-01-01,115,404,14,87,0,0,519,101,620
TOTORA(ORR),consulta externa,personas de 20 a 39 anos,2024-01-01,53,83,1,2,53,66,136,3,139
TRIGAL,consulta externa,personas de 20 a 39 anos,2024-01-01,36,47,4,10,0,0,83,14,97
TRINIDAD,consulta externa,personas de 20 a 39 anos,2024-01-01,1894,4485,799,1466,895,2109,6379,2265,8644
TUPIZA,consulta externa,personas de 20 a 39 anos,2024-01-01,1113,1601,250,536,386,419,2714,786,3500
TURCO,consulta externa,personas de 20 a 39 anos,2024-01-01,69,99,2,6,0,0,168,8,176
UMALA,consulta externa,personas de 20 a 39 anos,2024-01-01,49,123,5,25,0,0,172,30,202
UNCIA,consulta externa,personas de 20 a 39 anos,2024-01-01,275,614,47,79,0,0,889,126,1015
URIONDO (A. CONCEPCION),consulta externa,personas de 20 a 39 anos,2024-01-01,259,559,16,31,98,304,818,47,865
URUBICHA,consulta externa,personas de 20 a 39 anos,2024-01-01,0,0,0,0,65,108,0,0,0
UYUNI,consulta externa,personas de 20 a 39 anos,2024-01-01,540,1180,80,239,21,35,1720,319,2039
VACAS,consulta externa,personas de 20 a 39 anos,2024-01-01,36,121,8,3,0,0,157,11,168
VALLEGRANDE,consulta externa,personas de 20 a 39 anos,2024-01-01,253,571,61,267,0,0,824,328,1152
VIACHA,consulta externa,personas de 20 a 39 anos,2024-01-01,749,2234,262,598,102,131,2983,860,3843
VILA VILA,consulta externa,personas de 20 a 39 anos,2024-01-01,74,104,0,1,76,98,178,1,179
VILLA CHARCAS,consulta externa,personas de 20 a 39 anos,2024-01-01,125,368,4,16,143,404,493,20,513
VILLA MONTES,consulta externa,personas de 20 a 39 anos,2024-01-01,870,1947,68,144,70,226,2817,212,3029
VILLA NUEVA (LOMA ALTA),consulta externa,personas de 20 a 39 anos,2024-01-01,35,124,12,0,0,0,159,12,171
VILLA RIVERO,consulta externa,personas de 20 a 39 anos,2024-01-01,100,172,13,12,0,0,272,25,297
VILLA SERRANO,consulta externa,personas de 20 a 39 anos,2024-01-01,195,371,11,38,0,0,566,49,615
VILLA TUNARI,consulta externa,personas de 20 a 39 anos,2024-01-01,1971,4054,196,408,637,1228,6025,604,6629
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,personas de 20 a 39 anos,2024-01-01,180,479,11,15,0,0,659,26,685
VILLAZON,consulta externa,personas de 20 a 39 anos,2024-01-01,403,1413,92,505,371,1233,1816,597,2413
VINTO,consulta externa,personas de 20 a 39 anos,2024-01-01,515,2196,102,410,0,0,2711,512,3223
VITICHI,consulta externa,personas de 20 a 39 anos,2024-01-01,86,186,0,0,81,179,272,0,272
WALDO BALLIVIAN,consulta externa,personas de 20 a 39 anos,2024-01-01,15,43,2,4,0,0,58,6,64
WARNES,consulta externa,personas de 20 a 39 anos,2024-01-01,1558,4101,380,1091,0,0,5659,1471,7130
YACO,consulta externa,personas de 20 a 39 anos,2024-01-01,69,149,0,3,0,0,218,3,221
YACUIBA,consulta externa,personas de 20 a 39 anos,2024-01-01,1636,3768,428,1179,834,1644,5404,1607,7011
YAMPARAEZ,consulta externa,personas de 20 a 39 anos,2024-01-01,81,165,1,4,57,120,246,5,251
YANACACHI,consulta externa,personas de 20 a 39 anos,2024-01-01,116,156,2,9,0,0,272,11,283
YAPACANI,consulta externa,personas de 20 a 39 anos,2024-01-01,657,1409,53,185,0,0,2066,238,2304
YOCALLA,consulta externa,personas de 20 a 39 anos,2024-01-01,48,92,0,0,5,23,140,0,140
YOTALA,consulta externa,personas de 20 a 39 anos,2024-01-01,136,229,11,16,87,152,365,27,392
YUNCHARA,consulta externa,personas de 20 a 39 anos,2024-01-01,88,192,23,11,0,0,280,34,314
YUNGUYO DE LITORAL,consulta externa,personas de 20 a 39 anos,2024-01-01,31,26,0,0,31,26,57,0,57
ZUDAÑEZ,consulta externa,personas de 20 a 39 anos,2024-01-01,128,225,30,64,0,0,353,94,447
ACACIO,consulta externa,personas de 20 a 39 anos,2024-02-01,28,39,0,0,0,0,67,0,67
ACHACACHI,consulta externa,personas de 20 a 39 anos,2024-02-01,296,659,36,98,0,0,955,134,1089
ACHOCALLA,consulta externa,personas de 20 a 39 anos,2024-02-01,111,474,19,41,1,7,585,60,645
AIQUILE,consulta externa,personas de 20 a 39 anos,2024-02-01,205,427,38,134,95,214,632,172,804
ALALAY,consulta externa,personas de 20 a 39 anos,2024-02-01,11,18,3,13,7,15,29,16,45
ALCALA,consulta externa,personas de 20 a 39 anos,2024-02-01,53,137,14,14,36,58,190,28,218
ALTO BENI,consulta externa,personas de 20 a 39 anos,2024-02-01,201,338,17,11,0,0,539,28,567
ANCORAIMES,consulta externa,personas de 20 a 39 anos,2024-02-01,45,85,6,21,9,26,130,27,157
ANDAMARCA,consulta externa,personas de 20 a 39 anos,2024-02-01,26,54,3,4,0,0,80,7,87
ANTEQUERA,consulta externa,personas de 20 a 39 anos,2024-02-01,19,59,0,5,0,0,78,5,83
ANZALDO,consulta externa,personas de 20 a 39 anos,2024-02-01,41,122,2,7,0,0,163,9,172
APOLO,consulta externa,personas de 20 a 39 anos,2024-02-01,110,313,19,63,32,69,423,82,505
ARAMPAMPA,consulta externa,personas de 20 a 39 anos,2024-02-01,26,33,0,0,6,9,59,0,59
ARANI,consulta externa,personas de 20 a 39 anos,2024-02-01,59,100,22,75,0,0,159,97,256
ARBIETO,consulta externa,personas de 20 a 39 anos,2024-02-01,102,379,5,37,0,0,481,42,523
ARQUE,consulta externa,personas de 20 a 39 anos,2024-02-01,74,135,0,0,0,0,209,0,209
ASCENCION DE GUARAYOS,consulta externa,personas de 20 a 39 anos,2024-02-01,41,113,3,7,57,190,154,10,164
ATOCHA,consulta externa,personas de 20 a 39 anos,2024-02-01,313,493,86,127,63,65,806,213,1019
AUCAPATA,consulta externa,personas de 20 a 39 anos,2024-02-01,65,106,5,2,38,43,171,7,178
AYATA,consulta externa,personas de 20 a 39 anos,2024-02-01,79,125,2,10,21,30,204,12,216
AYO AYO,consulta externa,personas de 20 a 39 anos,2024-02-01,60,136,2,1,0,0,196,3,199
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 20 a 39 anos,2024-02-01,278,451,38,48,14,36,729,86,815
AZURDUY,consulta externa,personas de 20 a 39 anos,2024-02-01,77,205,7,24,9,14,282,31,313
BATALLAS,consulta externa,personas de 20 a 39 anos,2024-02-01,49,187,12,65,0,0,236,77,313
BAURES,consulta externa,personas de 20 a 39 anos,2024-02-01,164,224,20,15,0,0,388,35,423
BELEN DE ANDAMARCA,consulta externa,personas de 20 a 39 anos,2024-02-01,7,30,1,1,0,0,37,2,39
BELEN DE URMIRI,consulta externa,personas de 20 a 39 anos,2024-02-01,5,6,0,0,1,7,11,0,11
BELLA FLOR,consulta externa,personas de 20 a 39 anos,2024-02-01,68,137,5,25,0,0,205,30,235
BERMEJO,consulta externa,personas de 20 a 39 anos,2024-02-01,666,1616,119,250,5,9,2282,369,2651
BETANZOS,consulta externa,personas de 20 a 39 anos,2024-02-01,263,540,7,17,0,0,803,24,827
BOLIVAR,consulta externa,personas de 20 a 39 anos,2024-02-01,22,43,0,1,0,0,65,1,66
BOLPEBRA,consulta externa,personas de 20 a 39 anos,2024-02-01,47,73,4,4,0,0,120,8,128
BOYUIBE,consulta externa,personas de 20 a 39 anos,2024-02-01,60,139,9,25,0,0,199,34,233
BUENA VISTA,consulta externa,personas de 20 a 39 anos,2024-02-01,100,235,1,6,28,52,335,7,342
CABEZAS,consulta externa,personas de 20 a 39 anos,2024-02-01,277,599,8,28,20,29,876,36,912
CAIROMA,consulta externa,personas de 20 a 39 anos,2024-02-01,141,217,9,16,0,0,358,25,383
"CAIZA ""D""",consulta externa,personas de 20 a 39 anos,2024-02-01,177,349,1,2,0,0,526,3,529
CAJUATA,consulta externa,personas de 20 a 39 anos,2024-02-01,122,273,27,87,50,69,395,114,509
CALACOTO,consulta externa,personas de 20 a 39 anos,2024-02-01,25,40,2,0,0,0,65,2,67
CALAMARCA,consulta externa,personas de 20 a 39 anos,2024-02-01,66,188,6,5,0,0,254,11,265
CAMARGO,consulta externa,personas de 20 a 39 anos,2024-02-01,224,544,15,67,0,0,768,82,850
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 20 a 39 anos,2024-02-01,53,100,7,5,0,0,153,12,165
CAMIRI,consulta externa,personas de 20 a 39 anos,2024-02-01,109,385,49,223,0,0,494,272,766
CAPINOTA,consulta externa,personas de 20 a 39 anos,2024-02-01,191,535,25,116,0,0,726,141,867
CAQUIAVIRI,consulta externa,personas de 20 a 39 anos,2024-02-01,39,111,0,1,0,0,150,1,151
CARACOLLO,consulta externa,personas de 20 a 39 anos,2024-02-01,179,471,21,75,22,18,650,96,746
CARANAVI,consulta externa,personas de 20 a 39 anos,2024-02-01,702,1305,45,85,31,87,2007,130,2137
CARANGAS,consulta externa,personas de 20 a 39 anos,2024-02-01,13,7,1,0,0,0,20,1,21
CARAPARI,consulta externa,personas de 20 a 39 anos,2024-02-01,293,559,18,98,12,18,852,116,968
CARIPUYO,consulta externa,personas de 20 a 39 anos,2024-02-01,33,104,0,1,0,0,137,1,138
CARMEN RIVERO TORREZ,consulta externa,personas de 20 a 39 anos,2024-02-01,50,150,3,10,0,0,200,13,213
CATACORA,consulta externa,personas de 20 a 39 anos,2024-02-01,25,56,4,2,0,0,81,6,87
CHACARILLA,consulta externa,personas de 20 a 39 anos,2024-02-01,21,48,1,1,0,0,69,2,71
CHALLAPATA,consulta externa,personas de 20 a 39 anos,2024-02-01,204,734,11,80,74,240,938,91,1029
CHAQUI,consulta externa,personas de 20 a 39 anos,2024-02-01,65,130,1,3,0,0,195,4,199
CHARAGUA,consulta externa,personas de 20 a 39 anos,2024-02-01,291,742,36,78,0,0,1033,114,1147
CHARAÑA,consulta externa,personas de 20 a 39 anos,2024-02-01,28,41,4,9,0,0,69,13,82
CHAYANTA,consulta externa,personas de 20 a 39 anos,2024-02-01,183,293,7,10,16,38,476,17,493
CHIMORE,consulta externa,personas de 20 a 39 anos,2024-02-01,455,860,25,44,7,13,1315,69,1384
CHIPAYA,consulta externa,personas de 20 a 39 anos,2024-02-01,18,60,0,1,0,1,78,1,79
CHOQUE COTA,consulta externa,personas de 20 a 39 anos,2024-02-01,0,19,0,0,0,0,19,0,19
CHUA COCANI,consulta externa,personas de 20 a 39 anos,2024-02-01,13,28,5,5,0,0,41,10,51
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 20 a 39 anos,2024-02-01,184,387,33,62,2,2,571,95,666
CHUMA,consulta externa,personas de 20 a 39 anos,2024-02-01,86,154,8,10,61,113,240,18,258
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 20 a 39 anos,2024-02-01,129,173,14,19,0,0,302,33,335
CKOCHAS,consulta externa,personas de 20 a 39 anos,2024-02-01,102,210,0,0,18,20,312,0,312
CLIZA,consulta externa,personas de 20 a 39 anos,2024-02-01,169,534,66,162,0,0,703,228,931
COBIJA,consulta externa,personas de 20 a 39 anos,2024-02-01,1077,1827,391,617,0,123,2904,1008,3912
COCAPATA,consulta externa,personas de 20 a 39 anos,2024-02-01,137,305,2,5,0,0,442,7,449
COCHABAMBA,consulta externa,personas de 20 a 39 anos,2024-02-01,11658,25303,5425,13522,2104,2425,36961,18947,55908
COIPASA,consulta externa,personas de 20 a 39 anos,2024-02-01,6,19,1,0,0,0,25,1,26
COLCAPIRHUA,consulta externa,personas de 20 a 39 anos,2024-02-01,445,1149,446,545,0,0,1594,991,2585
"COLCHA ""K""",consulta externa,personas de 20 a 39 anos,2024-02-01,297,487,18,19,63,49,784,37,821
COLLANA,consulta externa,personas de 20 a 39 anos,2024-02-01,30,71,10,11,0,0,101,21,122
COLOMI,consulta externa,personas de 20 a 39 anos,2024-02-01,135,343,5,12,73,198,478,17,495
COLPA BELGICA,consulta externa,personas de 20 a 39 anos,2024-02-01,73,165,11,40,60,151,238,51,289
COLQUECHACA,consulta externa,personas de 20 a 39 anos,2024-02-01,129,280,5,2,10,20,409,7,416
COLQUENCHA,consulta externa,personas de 20 a 39 anos,2024-02-01,62,226,8,33,0,0,288,41,329
COLQUIRI,consulta externa,personas de 20 a 39 anos,2024-02-01,163,234,75,75,60,171,397,150,547
COMANCHE,consulta externa,personas de 20 a 39 anos,2024-02-01,11,31,0,1,0,0,42,1,43
COMARAPA,consulta externa,personas de 20 a 39 anos,2024-02-01,176,515,11,84,10,15,691,95,786
COMBAYA,consulta externa,personas de 20 a 39 anos,2024-02-01,20,31,4,4,0,0,51,8,59
CONCEPCION,consulta externa,personas de 20 a 39 anos,2024-02-01,82,114,5,2,15,16,196,7,203
COPACABANA,consulta externa,personas de 20 a 39 anos,2024-02-01,69,199,1,12,0,0,268,13,281
CORIPATA,consulta externa,personas de 20 a 39 anos,2024-02-01,172,309,16,55,3,2,481,71,552
CORO CORO,consulta externa,personas de 20 a 39 anos,2024-02-01,48,127,6,21,0,0,175,27,202
COROICO,consulta externa,personas de 20 a 39 anos,2024-02-01,190,466,38,152,15,29,656,190,846
CORQUE,consulta externa,personas de 20 a 39 anos,2024-02-01,51,106,2,15,0,0,157,17,174
COTAGAITA,consulta externa,personas de 20 a 39 anos,2024-02-01,380,687,23,42,168,261,1067,65,1132
COTOCA,consulta externa,personas de 20 a 39 anos,2024-02-01,679,2084,71,177,432,1103,2763,248,3011
CRUZ DE MACHACAMARCA,consulta externa,personas de 20 a 39 anos,2024-02-01,4,6,0,0,0,2,10,0,10
CUATRO CAÑADAS,consulta externa,personas de 20 a 39 anos,2024-02-01,200,442,30,118,6,8,642,148,790
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 20 a 39 anos,2024-02-01,29,37,0,1,0,0,66,1,67
CUEVO,consulta externa,personas de 20 a 39 anos,2024-02-01,69,141,4,12,0,0,210,16,226
CULPINA,consulta externa,personas de 20 a 39 anos,2024-02-01,127,375,2,20,0,0,502,22,524
CURAHUARA DE CARANGAS,consulta externa,personas de 20 a 39 anos,2024-02-01,27,55,0,5,26,31,82,5,87
CURVA,consulta externa,personas de 20 a 39 anos,2024-02-01,28,57,1,6,25,38,85,7,92
DESAGUADERO,consulta externa,personas de 20 a 39 anos,2024-02-01,33,96,1,12,2,12,129,13,142
EL ALTO,consulta externa,personas de 20 a 39 anos,2024-02-01,5060,16807,2244,5744,657,1645,21867,7988,29855
EL CHORO,consulta externa,personas de 20 a 39 anos,2024-02-01,28,66,1,0,1,0,94,1,95
EL PUENTE(STC),consulta externa,personas de 20 a 39 anos,2024-02-01,101,333,3,1,18,63,434,4,438
EL PUENTE(TJA),consulta externa,personas de 20 a 39 anos,2024-02-01,138,352,5,6,101,227,490,11,501
EL TORNO,consulta externa,personas de 20 a 39 anos,2024-02-01,776,1833,298,637,6,13,2609,935,3544
EL VILLAR,consulta externa,personas de 20 a 39 anos,2024-02-01,86,134,8,7,0,0,220,15,235
ENTRE RIOS TRJ,consulta externa,personas de 20 a 39 anos,2024-02-01,308,794,13,23,0,0,1102,36,1138
ENTRE RIOS CBBA,consulta externa,personas de 20 a 39 anos,2024-02-01,604,1593,71,107,0,0,2197,178,2375
ESCARA,consulta externa,personas de 20 a 39 anos,2024-02-01,1,7,0,0,0,0,8,0,8
ESCOMA,consulta externa,personas de 20 a 39 anos,2024-02-01,23,66,0,0,0,0,89,0,89
ESMERALDA,consulta externa,personas de 20 a 39 anos,2024-02-01,26,11,1,0,9,2,37,1,38
EUCALIPTUS,consulta externa,personas de 20 a 39 anos,2024-02-01,12,71,6,10,10,48,83,16,99
EUREKA (SANTOS MERCADO),consulta externa,personas de 20 a 39 anos,2024-02-01,23,51,0,3,0,0,74,3,77
EXALTACION,consulta externa,personas de 20 a 39 anos,2024-02-01,55,118,1,0,0,0,173,1,174
FERNANDEZ ALONSO,consulta externa,personas de 20 a 39 anos,2024-02-01,122,479,15,42,0,0,601,57,658
FILADELFIA,consulta externa,personas de 20 a 39 anos,2024-02-01,212,319,0,13,156,252,531,13,544
GAIOC JATUN AYLLU YURA,consulta externa,personas de 20 a 39 anos,2024-02-01,49,89,0,0,4,2,138,0,138
GENERAL SAAVEDRA,consulta externa,personas de 20 a 39 anos,2024-02-01,238,596,9,50,0,0,834,59,893
GIA-TIM,consulta externa,personas de 20 a 39 anos,2024-02-01,51,93,0,1,6,22,144,1,145
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 20 a 39 anos,2024-02-01,116,200,1,5,11,12,316,6,322
GUANAY,consulta externa,personas de 20 a 39 anos,2024-02-01,162,315,30,102,0,0,477,132,609
GUAQUI,consulta externa,personas de 20 a 39 anos,2024-02-01,28,76,4,3,9,14,104,7,111
GUAYARAMERIN,consulta externa,personas de 20 a 39 anos,2024-02-01,549,1112,71,186,69,187,1661,257,1918
GUTIERREZ,consulta externa,personas de 20 a 39 anos,2024-02-01,197,487,12,20,0,0,684,32,716
HUACARAJE,consulta externa,personas de 20 a 39 anos,2024-02-01,31,68,3,10,0,0,99,13,112
HUACARETA,consulta externa,personas de 20 a 39 anos,2024-02-01,103,229,12,15,0,0,332,27,359
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 20 a 39 anos,2024-02-01,43,94,0,9,0,0,137,9,146
HUACHACALLA,consulta externa,personas de 20 a 39 anos,2024-02-01,8,16,0,2,3,2,24,2,26
HUANUNI,consulta externa,personas de 20 a 39 anos,2024-02-01,369,546,102,126,124,136,915,228,1143
HUARINA,consulta externa,personas de 20 a 39 anos,2024-02-01,23,69,19,41,0,0,92,60,152
HUATAJATA,consulta externa,personas de 20 a 39 anos,2024-02-01,12,40,5,9,0,0,52,14,66
HUAYLLAMARCA,consulta externa,personas de 20 a 39 anos,2024-02-01,37,74,1,3,0,0,111,4,115
HUMANATA,consulta externa,personas de 20 a 39 anos,2024-02-01,12,17,5,1,0,0,29,6,35
ICHOCA,consulta externa,personas de 20 a 39 anos,2024-02-01,45,117,7,22,3,12,162,29,191
ICLA,consulta externa,personas de 20 a 39 anos,2024-02-01,76,126,8,37,0,0,202,45,247
INCAHUASI,consulta externa,personas de 20 a 39 anos,2024-02-01,139,353,5,18,56,86,492,23,515
INGAVI (HUMAITA),consulta externa,personas de 20 a 39 anos,2024-02-01,50,64,3,0,0,0,114,3,117
INQUISIVI,consulta externa,personas de 20 a 39 anos,2024-02-01,131,214,4,4,14,11,345,8,353
