,group,variable,month,PERSONAS DE 15 A 19 AÑOS NUEVO,PERSONAS DE 15 A 19 AÑOS NUEVO,PERSONAS DE 15 A 19 AÑOS REPETIDO,PERSONAS DE 15 A 19 AÑOS REPETIDO,PERSONAS DE 15 A 19 AÑOS PRIMERA,PERSONAS DE 15 A 19 AÑOS PRIMERA,TOTALES,TOTALES,TOTALES
SAN PEDRO DE CURAHUARA,consulta externa,personas de 15 a 19 anos,2024-01-01,8,20,0,0,0,0,28,0,28
SAN PEDRO DE MACHA,consulta externa,personas de 15 a 19 anos,2024-01-01,31,61,0,0,0,0,92,0,92
SAN PEDRO DE QUEMES,consulta externa,personas de 15 a 19 anos,2024-01-01,9,8,1,1,0,0,17,2,19
SAN PEDRO DE TIQUINA,consulta externa,personas de 15 a 19 anos,2024-01-01,29,31,6,4,0,0,60,10,70
SAN PEDRO(PND),consulta externa,personas de 15 a 19 anos,2024-01-01,7,8,1,0,7,8,15,1,16
SAN RAFAEL,consulta externa,personas de 15 a 19 anos,2024-01-01,22,40,2,4,0,0,62,6,68
SAN RAMON BENI,consulta externa,personas de 15 a 19 anos,2024-01-01,18,50,2,7,0,0,68,9,77
SAN RAMON SCZ,consulta externa,personas de 15 a 19 anos,2024-01-01,26,51,0,4,0,0,77,4,81
SANTA ANA,consulta externa,personas de 15 a 19 anos,2024-01-01,46,85,4,4,0,0,131,8,139
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 15 a 19 anos,2024-01-01,4375,8553,1248,2235,982,1435,12928,3483,16411
SANTA ROSA,consulta externa,personas de 15 a 19 anos,2024-01-01,68,92,4,6,49,81,160,10,170
SANTA ROSA DEL SARA,consulta externa,personas de 15 a 19 anos,2024-01-01,35,70,3,4,52,92,105,7,112
SANTIAGO DE CALLAPA,consulta externa,personas de 15 a 19 anos,2024-01-01,15,18,0,0,0,0,33,0,33
SANTIAGO DE HUARI,consulta externa,personas de 15 a 19 anos,2024-01-01,9,5,0,4,20,44,14,4,18
SANTIAGO DE HUATA,consulta externa,personas de 15 a 19 anos,2024-01-01,9,18,1,2,0,0,27,3,30
SANTIAGO DE MACHACA,consulta externa,personas de 15 a 19 anos,2024-01-01,8,6,1,0,0,0,14,1,15
SANTIVAÑES,consulta externa,personas de 15 a 19 anos,2024-01-01,29,49,3,2,0,0,78,5,83
SANTUARIO DE QUILLACAS,consulta externa,personas de 15 a 19 anos,2024-01-01,19,16,1,1,19,16,35,2,37
SAPAHAQUI,consulta externa,personas de 15 a 19 anos,2024-01-01,16,30,2,2,4,2,46,4,50
SENA,consulta externa,personas de 15 a 19 anos,2024-01-01,51,82,0,0,0,0,133,0,133
SHINAOTA,consulta externa,personas de 15 a 19 anos,2024-01-01,123,143,38,27,139,177,266,65,331
SICA SICA (VILLA AROMA),consulta externa,personas de 15 a 19 anos,2024-01-01,41,55,4,2,0,0,96,6,102
SICAYA,consulta externa,personas de 15 a 19 anos,2024-01-01,12,32,0,1,0,0,44,1,45
SIPE SIPE,consulta externa,personas de 15 a 19 anos,2024-01-01,90,186,25,54,0,0,276,79,355
SOPACHUY,consulta externa,personas de 15 a 19 anos,2024-01-01,20,41,1,4,0,0,61,5,66
SORACACHI,consulta externa,personas de 15 a 19 anos,2024-01-01,33,41,0,0,0,0,74,0,74
SORATA,consulta externa,personas de 15 a 19 anos,2024-01-01,70,98,3,17,0,0,168,20,188
SUCRE,consulta externa,personas de 15 a 19 anos,2024-01-01,2416,3457,532,664,32,50,5873,1196,7069
TACACHI,consulta externa,personas de 15 a 19 anos,2024-01-01,2,4,0,0,0,0,6,0,6
TACACOMA,consulta externa,personas de 15 a 19 anos,2024-01-01,30,42,3,4,0,0,72,7,79
TACOBAMBA,consulta externa,personas de 15 a 19 anos,2024-01-01,14,27,0,0,0,0,41,0,41
TACOPAYA,consulta externa,personas de 15 a 19 anos,2024-01-01,5,14,1,0,2,5,19,1,20
TAHUA,consulta externa,personas de 15 a 19 anos,2024-01-01,4,7,0,0,0,0,11,0,11
TAPACARI,consulta externa,personas de 15 a 19 anos,2024-01-01,26,51,1,0,0,0,77,1,78
TARABUCO,consulta externa,personas de 15 a 19 anos,2024-01-01,15,58,4,5,9,19,73,9,82
TARACO,consulta externa,personas de 15 a 19 anos,2024-01-01,10,29,2,4,0,0,39,6,45
TARATA,consulta externa,personas de 15 a 19 anos,2024-01-01,23,32,5,28,0,0,55,33,88
TARIJA,consulta externa,personas de 15 a 19 anos,2024-01-01,1180,1672,344,382,154,204,2852,726,3578
TARVITA,consulta externa,personas de 15 a 19 anos,2024-01-01,42,62,2,4,46,66,104,6,110
TEOPONTE,consulta externa,personas de 15 a 19 anos,2024-01-01,24,55,0,0,0,0,79,0,79
TIAHUANACU,consulta externa,personas de 15 a 19 anos,2024-01-01,35,64,5,9,0,0,99,14,113
TINGUIPAYA,consulta externa,personas de 15 a 19 anos,2024-01-01,32,51,0,0,11,23,83,0,83
TIPUANI,consulta externa,personas de 15 a 19 anos,2024-01-01,29,39,1,2,0,0,68,3,71
TIQUIPAYA,consulta externa,personas de 15 a 19 anos,2024-01-01,182,305,42,49,0,0,487,91,578
TIRAQUE (CBBA),consulta externa,personas de 15 a 19 anos,2024-01-01,37,93,1,5,5,6,130,6,136
TITO YUPANQUI (PARQUIPUJIO),consulta externa,personas de 15 a 19 anos,2024-01-01,6,16,1,2,0,0,22,3,25
TOCO,consulta externa,personas de 15 a 19 anos,2024-01-01,18,30,6,15,0,0,48,21,69
TODOS SANTOS,consulta externa,personas de 15 a 19 anos,2024-01-01,1,8,0,0,0,0,9,0,9
TOLATA,consulta externa,personas de 15 a 19 anos,2024-01-01,16,35,6,24,0,0,51,30,81
TOLEDO,consulta externa,personas de 15 a 19 anos,2024-01-01,16,34,0,1,16,34,50,1,51
TOMAVE,consulta externa,personas de 15 a 19 anos,2024-01-01,30,41,0,2,0,0,71,2,73
TOMINA,consulta externa,personas de 15 a 19 anos,2024-01-01,31,51,2,5,0,0,82,7,89
TORO TORO,consulta externa,personas de 15 a 19 anos,2024-01-01,26,56,0,0,0,0,82,0,82
TOTORA(CBBA),consulta externa,personas de 15 a 19 anos,2024-01-01,30,103,2,30,0,0,133,32,165
TOTORA(ORR),consulta externa,personas de 15 a 19 anos,2024-01-01,10,27,0,1,10,27,37,1,38
TRIGAL,consulta externa,personas de 15 a 19 anos,2024-01-01,16,20,0,0,0,0,36,0,36
TRINIDAD,consulta externa,personas de 15 a 19 anos,2024-01-01,761,1109,232,248,309,356,1870,480,2350
TUPIZA,consulta externa,personas de 15 a 19 anos,2024-01-01,245,353,58,67,111,90,598,125,723
TURCO,consulta externa,personas de 15 a 19 anos,2024-01-01,15,17,0,0,0,0,32,0,32
UMALA,consulta externa,personas de 15 a 19 anos,2024-01-01,11,31,1,3,0,0,42,4,46
UNCIA,consulta externa,personas de 15 a 19 anos,2024-01-01,90,124,11,13,0,0,214,24,238
URIONDO (A. CONCEPCION),consulta externa,personas de 15 a 19 anos,2024-01-01,49,97,4,4,22,54,146,8,154
URUBICHA,consulta externa,personas de 15 a 19 anos,2024-01-01,0,0,0,0,26,38,0,0,0
UYUNI,consulta externa,personas de 15 a 19 anos,2024-01-01,140,217,9,24,25,16,357,33,390
VACAS,consulta externa,personas de 15 a 19 anos,2024-01-01,20,32,1,5,0,0,52,6,58
VALLEGRANDE,consulta externa,personas de 15 a 19 anos,2024-01-01,97,122,14,28,0,0,219,42,261
VIACHA,consulta externa,personas de 15 a 19 anos,2024-01-01,246,389,66,109,47,37,635,175,810
VILA VILA,consulta externa,personas de 15 a 19 anos,2024-01-01,21,30,0,0,21,32,51,0,51
VILLA CHARCAS,consulta externa,personas de 15 a 19 anos,2024-01-01,29,57,2,2,31,66,86,4,90
VILLA MONTES,consulta externa,personas de 15 a 19 anos,2024-01-01,190,429,18,21,28,56,619,39,658
VILLA NUEVA (LOMA ALTA),consulta externa,personas de 15 a 19 anos,2024-01-01,17,40,1,0,0,0,57,1,58
VILLA RIVERO,consulta externa,personas de 15 a 19 anos,2024-01-01,22,44,1,6,0,0,66,7,73
VILLA SERRANO,consulta externa,personas de 15 a 19 anos,2024-01-01,37,83,2,9,0,0,120,11,131
VILLA TUNARI,consulta externa,personas de 15 a 19 anos,2024-01-01,523,755,53,79,191,193,1278,132,1410
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,personas de 15 a 19 anos,2024-01-01,52,95,2,4,0,0,147,6,153
VILLAZON,consulta externa,personas de 15 a 19 anos,2024-01-01,149,241,23,54,141,235,390,77,467
VINTO,consulta externa,personas de 15 a 19 anos,2024-01-01,145,341,30,61,0,0,486,91,577
VITICHI,consulta externa,personas de 15 a 19 anos,2024-01-01,32,42,0,0,30,40,74,0,74
WALDO BALLIVIAN,consulta externa,personas de 15 a 19 anos,2024-01-01,6,8,3,1,0,0,14,4,18
WARNES,consulta externa,personas de 15 a 19 anos,2024-01-01,426,915,62,143,0,0,1341,205,1546
YACO,consulta externa,personas de 15 a 19 anos,2024-01-01,20,33,1,0,0,0,53,1,54
YACUIBA,consulta externa,personas de 15 a 19 anos,2024-01-01,430,755,112,182,215,392,1185,294,1479
YAMPARAEZ,consulta externa,personas de 15 a 19 anos,2024-01-01,24,38,1,0,23,54,62,1,63
YANACACHI,consulta externa,personas de 15 a 19 anos,2024-01-01,8,16,0,0,0,0,24,0,24
YAPACANI,consulta externa,personas de 15 a 19 anos,2024-01-01,165,311,22,22,0,0,476,44,520
YOCALLA,consulta externa,personas de 15 a 19 anos,2024-01-01,14,13,0,0,1,8,27,0,27
YOTALA,consulta externa,personas de 15 a 19 anos,2024-01-01,41,64,2,3,17,46,105,5,110
YUNCHARA,consulta externa,personas de 15 a 19 anos,2024-01-01,12,29,0,2,0,0,41,2,43
YUNGUYO DE LITORAL,consulta externa,personas de 15 a 19 anos,2024-01-01,4,2,0,0,4,2,6,0,6
ZUDAÑEZ,consulta externa,personas de 15 a 19 anos,2024-01-01,37,73,4,6,0,0,110,10,120
ACACIO,consulta externa,personas de 15 a 19 anos,2024-02-01,12,29,0,0,0,0,41,0,41
ACHACACHI,consulta externa,personas de 15 a 19 anos,2024-02-01,82,159,8,16,0,0,241,24,265
ACHOCALLA,consulta externa,personas de 15 a 19 anos,2024-02-01,33,73,7,14,0,0,106,21,127
AIQUILE,consulta externa,personas de 15 a 19 anos,2024-02-01,70,112,9,41,54,66,182,50,232
ALALAY,consulta externa,personas de 15 a 19 anos,2024-02-01,6,6,1,3,7,4,12,4,16
ALCALA,consulta externa,personas de 15 a 19 anos,2024-02-01,12,17,3,3,9,10,29,6,35
ALTO BENI,consulta externa,personas de 15 a 19 anos,2024-02-01,58,88,1,5,0,0,146,6,152
ANCORAIMES,consulta externa,personas de 15 a 19 anos,2024-02-01,29,20,2,2,8,1,49,4,53
ANDAMARCA,consulta externa,personas de 15 a 19 anos,2024-02-01,9,17,0,2,0,0,26,2,28
ANTEQUERA,consulta externa,personas de 15 a 19 anos,2024-02-01,11,23,2,0,0,0,34,2,36
ANZALDO,consulta externa,personas de 15 a 19 anos,2024-02-01,13,19,0,2,0,0,32,2,34
APOLO,consulta externa,personas de 15 a 19 anos,2024-02-01,36,70,9,16,5,13,106,25,131
ARAMPAMPA,consulta externa,personas de 15 a 19 anos,2024-02-01,5,10,0,0,0,2,15,0,15
ARANI,consulta externa,personas de 15 a 19 anos,2024-02-01,12,19,8,12,0,0,31,20,51
ARBIETO,consulta externa,personas de 15 a 19 anos,2024-02-01,35,82,0,3,0,0,117,3,120
ARQUE,consulta externa,personas de 15 a 19 anos,2024-02-01,26,49,0,0,0,0,75,0,75
ASCENCION DE GUARAYOS,consulta externa,personas de 15 a 19 anos,2024-02-01,24,38,1,2,26,68,62,3,65
ATOCHA,consulta externa,personas de 15 a 19 anos,2024-02-01,50,104,17,9,15,11,154,26,180
AUCAPATA,consulta externa,personas de 15 a 19 anos,2024-02-01,7,19,0,0,8,4,26,0,26
AYATA,consulta externa,personas de 15 a 19 anos,2024-02-01,22,39,1,1,10,18,61,2,63
AYO AYO,consulta externa,personas de 15 a 19 anos,2024-02-01,24,32,1,0,0,0,56,1,57
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 15 a 19 anos,2024-02-01,58,108,9,9,3,6,166,18,184
AZURDUY,consulta externa,personas de 15 a 19 anos,2024-02-01,23,66,3,2,2,4,89,5,94
BATALLAS,consulta externa,personas de 15 a 19 anos,2024-02-01,23,35,2,16,0,0,58,18,76
BAURES,consulta externa,personas de 15 a 19 anos,2024-02-01,112,72,3,3,0,0,184,6,190
BELEN DE ANDAMARCA,consulta externa,personas de 15 a 19 anos,2024-02-01,7,13,0,1,0,0,20,1,21
BELEN DE URMIRI,consulta externa,personas de 15 a 19 anos,2024-02-01,2,2,0,0,0,0,4,0,4
BELLA FLOR,consulta externa,personas de 15 a 19 anos,2024-02-01,64,38,8,16,0,0,102,24,126
BERMEJO,consulta externa,personas de 15 a 19 anos,2024-02-01,178,225,15,26,0,0,403,41,444
BETANZOS,consulta externa,personas de 15 a 19 anos,2024-02-01,92,118,2,6,0,0,210,8,218
BOLIVAR,consulta externa,personas de 15 a 19 anos,2024-02-01,12,16,0,0,0,0,28,0,28
BOLPEBRA,consulta externa,personas de 15 a 19 anos,2024-02-01,13,17,0,0,0,0,30,0,30
BOYUIBE,consulta externa,personas de 15 a 19 anos,2024-02-01,33,20,1,7,0,1,53,8,61
BUENA VISTA,consulta externa,personas de 15 a 19 anos,2024-02-01,36,49,1,3,8,6,85,4,89
CABEZAS,consulta externa,personas de 15 a 19 anos,2024-02-01,93,151,4,2,2,1,244,6,250
CAIROMA,consulta externa,personas de 15 a 19 anos,2024-02-01,25,27,1,1,0,0,52,2,54
"CAIZA ""D""",consulta externa,personas de 15 a 19 anos,2024-02-01,42,99,0,2,0,0,141,2,143
CAJUATA,consulta externa,personas de 15 a 19 anos,2024-02-01,37,44,10,7,9,6,81,17,98
CALACOTO,consulta externa,personas de 15 a 19 anos,2024-02-01,10,10,0,0,0,0,20,0,20
CALAMARCA,consulta externa,personas de 15 a 19 anos,2024-02-01,23,57,0,4,0,0,80,4,84
CAMARGO,consulta externa,personas de 15 a 19 anos,2024-02-01,49,89,4,9,0,0,138,13,151
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 15 a 19 anos,2024-02-01,9,17,5,8,0,0,26,13,39
CAMIRI,consulta externa,personas de 15 a 19 anos,2024-02-01,34,78,8,45,0,0,112,53,165
CAPINOTA,consulta externa,personas de 15 a 19 anos,2024-02-01,55,122,9,23,0,0,177,32,209
CAQUIAVIRI,consulta externa,personas de 15 a 19 anos,2024-02-01,13,30,0,0,0,0,43,0,43
CARACOLLO,consulta externa,personas de 15 a 19 anos,2024-02-01,52,114,0,15,14,15,166,15,181
CARANAVI,consulta externa,personas de 15 a 19 anos,2024-02-01,173,244,4,10,9,14,417,14,431
CARANGAS,consulta externa,personas de 15 a 19 anos,2024-02-01,2,3,0,0,0,0,5,0,5
CARAPARI,consulta externa,personas de 15 a 19 anos,2024-02-01,68,84,3,12,3,2,152,15,167
CARIPUYO,consulta externa,personas de 15 a 19 anos,2024-02-01,10,29,0,0,0,0,39,0,39
CARMEN RIVERO TORREZ,consulta externa,personas de 15 a 19 anos,2024-02-01,27,48,1,3,0,0,75,4,79
CATACORA,consulta externa,personas de 15 a 19 anos,2024-02-01,13,17,0,0,0,0,30,0,30
CHACARILLA,consulta externa,personas de 15 a 19 anos,2024-02-01,3,3,0,1,0,0,6,1,7
CHALLAPATA,consulta externa,personas de 15 a 19 anos,2024-02-01,48,135,4,17,19,57,183,21,204
CHAQUI,consulta externa,personas de 15 a 19 anos,2024-02-01,36,36,0,1,0,0,72,1,73
CHARAGUA,consulta externa,personas de 15 a 19 anos,2024-02-01,92,222,12,20,0,0,314,32,346
CHARAÑA,consulta externa,personas de 15 a 19 anos,2024-02-01,7,12,0,0,0,0,19,0,19
CHAYANTA,consulta externa,personas de 15 a 19 anos,2024-02-01,28,70,0,3,6,8,98,3,101
CHIMORE,consulta externa,personas de 15 a 19 anos,2024-02-01,100,189,3,12,2,3,289,15,304
CHIPAYA,consulta externa,personas de 15 a 19 anos,2024-02-01,3,8,0,0,0,0,11,0,11
CHOQUE COTA,consulta externa,personas de 15 a 19 anos,2024-02-01,6,6,0,0,0,0,12,0,12
CHUA COCANI,consulta externa,personas de 15 a 19 anos,2024-02-01,0,4,1,1,0,0,4,2,6
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 15 a 19 anos,2024-02-01,46,55,5,5,3,4,101,10,111
CHUMA,consulta externa,personas de 15 a 19 anos,2024-02-01,21,44,2,4,21,35,65,6,71
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 15 a 19 anos,2024-02-01,19,41,1,3,0,0,60,4,64
CKOCHAS,consulta externa,personas de 15 a 19 anos,2024-02-01,47,68,0,0,2,13,115,0,115
CLIZA,consulta externa,personas de 15 a 19 anos,2024-02-01,29,139,12,37,0,0,168,49,217
COBIJA,consulta externa,personas de 15 a 19 anos,2024-02-01,517,356,45,88,0,59,873,133,1006
COCAPATA,consulta externa,personas de 15 a 19 anos,2024-02-01,26,71,0,5,0,0,97,5,102
COCHABAMBA,consulta externa,personas de 15 a 19 anos,2024-02-01,3027,4062,1207,1596,491,488,7089,2803,9892
COIPASA,consulta externa,personas de 15 a 19 anos,2024-02-01,5,4,0,1,0,0,9,1,10
COLCAPIRHUA,consulta externa,personas de 15 a 19 anos,2024-02-01,136,166,90,100,0,0,302,190,492
"COLCHA ""K""",consulta externa,personas de 15 a 19 anos,2024-02-01,54,79,2,3,9,8,133,5,138
COLLANA,consulta externa,personas de 15 a 19 anos,2024-02-01,13,17,1,0,0,0,30,1,31
COLOMI,consulta externa,personas de 15 a 19 anos,2024-02-01,47,88,0,2,28,44,135,2,137
COLPA BELGICA,consulta externa,personas de 15 a 19 anos,2024-02-01,18,53,2,5,17,50,71,7,78
COLQUECHACA,consulta externa,personas de 15 a 19 anos,2024-02-01,26,78,0,3,0,7,104,3,107
COLQUENCHA,consulta externa,personas de 15 a 19 anos,2024-02-01,42,64,1,3,0,0,106,4,110
COLQUIRI,consulta externa,personas de 15 a 19 anos,2024-02-01,55,92,35,38,15,49,147,73,220
COMANCHE,consulta externa,personas de 15 a 19 anos,2024-02-01,6,10,0,0,0,0,16,0,16
COMARAPA,consulta externa,personas de 15 a 19 anos,2024-02-01,56,94,9,9,2,1,150,18,168
COMBAYA,consulta externa,personas de 15 a 19 anos,2024-02-01,12,16,2,2,0,0,28,4,32
CONCEPCION,consulta externa,personas de 15 a 19 anos,2024-02-01,40,62,0,2,1,3,102,2,104
COPACABANA,consulta externa,personas de 15 a 19 anos,2024-02-01,24,41,0,0,0,0,65,0,65
CORIPATA,consulta externa,personas de 15 a 19 anos,2024-02-01,34,62,9,10,2,0,96,19,115
CORO CORO,consulta externa,personas de 15 a 19 anos,2024-02-01,14,32,3,7,0,0,46,10,56
COROICO,consulta externa,personas de 15 a 19 anos,2024-02-01,55,79,3,23,2,10,134,26,160
CORQUE,consulta externa,personas de 15 a 19 anos,2024-02-01,16,34,0,4,0,0,50,4,54
COTAGAITA,consulta externa,personas de 15 a 19 anos,2024-02-01,102,168,2,15,52,70,270,17,287
COTOCA,consulta externa,personas de 15 a 19 anos,2024-02-01,206,404,12,30,155,255,610,42,652
CRUZ DE MACHACAMARCA,consulta externa,personas de 15 a 19 anos,2024-02-01,3,0,0,0,0,0,3,0,3
CUATRO CAÑADAS,consulta externa,personas de 15 a 19 anos,2024-02-01,74,99,5,10,0,0,173,15,188
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 15 a 19 anos,2024-02-01,9,7,0,0,0,0,16,0,16
CUEVO,consulta externa,personas de 15 a 19 anos,2024-02-01,18,30,1,3,0,0,48,4,52
CULPINA,consulta externa,personas de 15 a 19 anos,2024-02-01,36,76,6,14,0,0,112,20,132
CURAHUARA DE CARANGAS,consulta externa,personas de 15 a 19 anos,2024-02-01,14,13,0,0,13,12,27,0,27
CURVA,consulta externa,personas de 15 a 19 anos,2024-02-01,6,10,1,0,6,8,16,1,17
DESAGUADERO,consulta externa,personas de 15 a 19 anos,2024-02-01,9,25,1,0,3,7,34,1,35
EL ALTO,consulta externa,personas de 15 a 19 anos,2024-02-01,1562,2485,639,958,193,244,4047,1597,5644
EL CHORO,consulta externa,personas de 15 a 19 anos,2024-02-01,6,18,0,0,1,1,24,0,24
EL PUENTE(STC),consulta externa,personas de 15 a 19 anos,2024-02-01,38,74,2,3,9,11,112,5,117
EL PUENTE(TJA),consulta externa,personas de 15 a 19 anos,2024-02-01,26,38,0,0,21,24,64,0,64
EL TORNO,consulta externa,personas de 15 a 19 anos,2024-02-01,269,436,152,311,0,4,705,463,1168
EL VILLAR,consulta externa,personas de 15 a 19 anos,2024-02-01,20,34,2,1,0,0,54,3,57
ENTRE RIOS TRJ,consulta externa,personas de 15 a 19 anos,2024-02-01,88,176,2,0,0,0,264,2,266
ENTRE RIOS CBBA,consulta externa,personas de 15 a 19 anos,2024-02-01,210,334,12,19,0,0,544,31,575
ESCARA,consulta externa,personas de 15 a 19 anos,2024-02-01,2,7,0,0,0,0,9,0,9
ESCOMA,consulta externa,personas de 15 a 19 anos,2024-02-01,11,22,0,0,0,0,33,0,33
ESMERALDA,consulta externa,personas de 15 a 19 anos,2024-02-01,1,3,0,0,1,3,4,0,4
EUCALIPTUS,consulta externa,personas de 15 a 19 anos,2024-02-01,10,7,0,2,9,6,17,2,19
EUREKA (SANTOS MERCADO),consulta externa,personas de 15 a 19 anos,2024-02-01,9,4,0,0,0,0,13,0,13
EXALTACION,consulta externa,personas de 15 a 19 anos,2024-02-01,20,31,0,1,0,0,51,1,52
FERNANDEZ ALONSO,consulta externa,personas de 15 a 19 anos,2024-02-01,67,94,3,8,0,0,161,11,172
FILADELFIA,consulta externa,personas de 15 a 19 anos,2024-02-01,47,64,0,0,33,32,111,0,111
GAIOC JATUN AYLLU YURA,consulta externa,personas de 15 a 19 anos,2024-02-01,16,33,0,1,3,2,49,1,50
GENERAL SAAVEDRA,consulta externa,personas de 15 a 19 anos,2024-02-01,86,148,2,13,0,0,234,15,249
GIA-TIM,consulta externa,personas de 15 a 19 anos,2024-02-01,23,24,0,0,0,1,47,0,47
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 15 a 19 anos,2024-02-01,24,40,0,0,2,4,64,0,64
GUANAY,consulta externa,personas de 15 a 19 anos,2024-02-01,28,88,7,21,0,0,116,28,144
GUAQUI,consulta externa,personas de 15 a 19 anos,2024-02-01,6,18,0,0,1,3,24,0,24
GUAYARAMERIN,consulta externa,personas de 15 a 19 anos,2024-02-01,141,303,24,25,21,44,444,49,493
GUTIERREZ,consulta externa,personas de 15 a 19 anos,2024-02-01,53,118,2,4,0,0,171,6,177
HUACARAJE,consulta externa,personas de 15 a 19 anos,2024-02-01,5,8,0,2,0,0,13,2,15
HUACARETA,consulta externa,personas de 15 a 19 anos,2024-02-01,29,49,4,4,0,0,78,8,86
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 15 a 19 anos,2024-02-01,14,13,0,0,0,0,27,0,27
HUACHACALLA,consulta externa,personas de 15 a 19 anos,2024-02-01,4,3,0,0,1,0,7,0,7
HUANUNI,consulta externa,personas de 15 a 19 anos,2024-02-01,119,151,18,23,11,26,270,41,311
HUARINA,consulta externa,personas de 15 a 19 anos,2024-02-01,5,10,3,9,0,0,15,12,27
HUATAJATA,consulta externa,personas de 15 a 19 anos,2024-02-01,7,3,4,3,0,0,10,7,17
HUAYLLAMARCA,consulta externa,personas de 15 a 19 anos,2024-02-01,14,32,0,2,0,0,46,2,48
HUMANATA,consulta externa,personas de 15 a 19 anos,2024-02-01,4,5,0,0,0,0,9,0,9
ICHOCA,consulta externa,personas de 15 a 19 anos,2024-02-01,7,24,2,5,2,5,31,7,38
ICLA,consulta externa,personas de 15 a 19 anos,2024-02-01,35,67,2,6,0,0,102,8,110
INCAHUASI,consulta externa,personas de 15 a 19 anos,2024-02-01,21,70,1,4,9,27,91,5,96
INGAVI (HUMAITA),consulta externa,personas de 15 a 19 anos,2024-02-01,9,19,0,0,0,0,28,0,28
INQUISIVI,consulta externa,personas de 15 a 19 anos,2024-02-01,26,63,0,0,4,2,89,0,89
IRUPANA (VILLA DE LANZA),consulta externa,personas de 15 a 19 anos,2024-02-01,50,59,3,6,0,0,109,9,118
IXIAMAS,consulta externa,personas de 15 a 19 anos,2024-02-01,30,43,1,1,0,0,73,2,75
JESUS DE MACHACA,consulta externa,personas de 15 a 19 anos,2024-02-01,10,39,4,6,0,2,49,10,59
LA ASUNTA,consulta externa,personas de 15 a 19 anos,2024-02-01,134,179,4,7,93,133,313,11,324
LA GUARDIA,consulta externa,personas de 15 a 19 anos,2024-02-01,319,597,61,179,65,64,916,240,1156
LA PAZ,consulta externa,personas de 15 a 19 anos,2024-02-01,2766,3467,1262,1485,418,474,6233,2747,8980
LA RIVERA,consulta externa,personas de 15 a 19 anos,2024-02-01,1,3,0,0,0,0,4,0,4
LAGUNILLAS,consulta externa,personas de 15 a 19 anos,2024-02-01,24,45,6,8,0,0,69,14,83
LAJA,consulta externa,personas de 15 a 19 anos,2024-02-01,35,55,7,6,0,0,90,13,103
LAS CARRERAS,consulta externa,personas de 15 a 19 anos,2024-02-01,36,27,1,1,0,0,63,2,65
LICOMA PAMPA,consulta externa,personas de 15 a 19 anos,2024-02-01,7,13,0,0,0,0,20,0,20
LLALLAGUA,consulta externa,personas de 15 a 19 anos,2024-02-01,288,719,12,28,0,0,1007,40,1047
LLICA,consulta externa,personas de 15 a 19 anos,2024-02-01,14,23,0,0,0,0,37,0,37
LORETO,consulta externa,personas de 15 a 19 anos,2024-02-01,9,23,1,2,0,0,32,3,35
LURIBAY,consulta externa,personas de 15 a 19 anos,2024-02-01,29,33,3,1,0,0,62,4,66
MACHACAMARCA,consulta externa,personas de 15 a 19 anos,2024-02-01,19,26,3,1,8,16,45,4,49
MACHARETI,consulta externa,personas de 15 a 19 anos,2024-02-01,39,58,0,6,27,24,97,6,103
MAGDALENA,consulta externa,personas de 15 a 19 anos,2024-02-01,52,60,8,19,3,8,112,27,139
MAIRANA,consulta externa,personas de 15 a 19 anos,2024-02-01,18,44,3,10,0,0,62,13,75
MALLA,consulta externa,personas de 15 a 19 anos,2024-02-01,8,7,0,0,0,0,15,0,15
MAPIRI,consulta externa,personas de 15 a 19 anos,2024-02-01,26,73,2,2,0,0,99,4,103
MECAPACA,consulta externa,personas de 15 a 19 anos,2024-02-01,2,3,0,1,0,0,5,1,6
MINEROS,consulta externa,personas de 15 a 19 anos,2024-02-01,37,109,14,28,0,0,146,42,188
