municipality,group,variable,month,Partos atendidos por partera capacitada,TOTAL
SAN JAVIER(STC),atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,1,1
SAN LORENZO(TJA),atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,2,2
SAN LUCAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,4,4
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,2,2
SAN PEDRO DE TIQUINA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,1,1
SANTIVAÑES,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,1,1
SOPACHUY,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,3,3
SORACACHI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,4,4
SUCRE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,3,3
TACOPAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,12,12
TAPACARI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,5,5
TARABUCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,1,1
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,8,8
TOMAVE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,3,3
TORO TORO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,4,4
TUPIZA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,3,3
VILA VILA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,1,1
VILLA MONTES,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,1,1
VILLAZON,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,1,1
VITICHI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,1,1
WARNES,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,2,2
YOTALA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,1,1
