,group,variable,month,N° DE TBP BAAR (+) NUEVOS CANTIDAD,N° DE TBP BAAR (+) NUEVOS CANTIDAD,TOTALES
BUENA VISTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,1,0,1
CAMIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,0,1,1
CAPINOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,2,0,2
CARANAVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,8,6,14
CARAPARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,0,1,1
CARMEN RIVERO TORREZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,0,1,1
CHALLAPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,2,0,2
CHIMORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,6,0,6
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,1,0,1
COBIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,7,0,7
COCHABAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,21,8,29
COLCAPIRHUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,3,0,3
COLOMI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,1,0,1
COLQUECHACA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,0,1,1
CONCEPCION,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,2,0,2
COPACABANA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,1,0,1
CORIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,1,0,1
CORO CORO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,0,1,1
CORQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,1,0,1
COTOCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,5,5,10
CUATRO CAÑADAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,1,1,2
CURAHUARA DE CARANGAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,1,0,1
EL ALTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,17,10,27
EL PUENTE(STC),tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,0,1,1
EL TORNO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,2,0,2
ENTRE RIOS TRJ,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,1,0,1
ENTRE RIOS CBBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,1,3,4
GUANAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,2,0,2
GUAYARAMERIN,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,4,0,4
HUANUNI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,1,0,1
ICLA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,1,0,1
LA ASUNTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,1,1,2
LA GUARDIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,7,5,12
LA PAZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,19,11,30
LLALLAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,1,0,1
MAPIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,2,1,3
MINEROS,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,3,0,3
MOJOCOYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,0,1,1
MONTERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,31,3,34
OMEREQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,2,1,3
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,8,5,13
PALOS BLANCOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,2,1,3
PATACAMAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,1,0,1
POTOSI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,3,1,4
PUERTO GONZALO MORENO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,0,2,2
PUERTO SUAREZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,2,0,2
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,6,3,9
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,3,2,5
REYES,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,1,0,1
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,8,3,11
RURRENABAQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,1,0,1
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,8,1,9
SAN BORJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,2,0,2
SAN IGNACIO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,1,0,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,2,0,2
SAN JAVIER(BNI),tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,1,0,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,1,0,1
SAN JULIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,2,0,2
SAN LORENZO(TJA),tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,1,0,1
SAN PEDRO DE TIQUINA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,90,59,149
SANTA ROSA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,3,0,3
SANTA ROSA DEL SARA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,0,1,1
SAPAHAQUI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,0,1,1
SENA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,1,0,1
SIPE SIPE,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,2,0,2
SORATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,0,2,2
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,3,2,5
TACACOMA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,1,0,1
TARABUCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,0,1,1
TARATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,1,0,1
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,3,5,8
TEOPONTE,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,1,0,1
TIPUANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,1,0,1
TIQUIPAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,1,0,1
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,13,1,14
TUPIZA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,1,0,1
URIONDO (A. CONCEPCION),tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,0,1,1
VACAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,1,0,1
VIACHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,1,1,2
VILLA MONTES,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,2,2,4
VILLA RIVERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,1,1,2
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,4,5,9
VILLAZON,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,0,1,1
VINTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,1,1,2
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,9,2,11
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,11,3,14
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,2,2,4
