,group,variable,month,Nº DE PERSONAS CON TB EN TSF CON PRUEBA RÁPIDA CANTIDAD,Nº DE PERSONAS CON TB EN TSF CON PRUEBA RÁPIDA CANTIDAD,TOTALES
ENTRE RIOS CBBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,2,4,6
GENERAL SAAVEDRA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,0,1,1
GUANAY,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,2,0,2
GUAYARAMERIN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,5,0,5
HUANUNI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,1,1,2
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,2,0,2
IXIAMAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,1,0,1
LA ASUNTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,6,1,7
LA GUARDIA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,7,6,13
LA PAZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,35,26,61
LAJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,0,1,1
LLALLAGUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,1,0,1
MACHARETI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,1,0,1
MAPIRI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,4,0,4
MINEROS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,2,0,2
MOCOMOCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,1,1,2
MONTERO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,23,8,31
OCURI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,3,0,3
ORURO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,8,7,15
PALCA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,1,1,2
PALOS BLANCOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,4,2,6
PATACAMAYA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,1,0,1
POTOSI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,4,2,6
PUCARANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,2,1,3
PUERTO SUAREZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,0,1,1
PUERTO VILLARROEL,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,6,3,9
PUNATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,0,1,1
QUILLACOLLO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,5,2,7
QUIME,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,1,0,1
RIBERALTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,1,5,6
ROBORE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,1,0,1
RURRENABAQUE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,1,0,1
SACABA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,8,4,12
SAMAIPATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,0,1,1
SAN BORJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,1,0,1
SAN BUENA VENTURA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,0,1,1
SAN IGNACIO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,1,1,2
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,0,2,2
SAN JULIAN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,3,3,6
SAN LUCAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,2,0,2
SAN RAMON SCZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,1,1,2
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,104,66,170
SANTA ROSA DEL SARA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,1,0,1
SANTIAGO DE HUATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,0,1,1
SANTUARIO DE QUILLACAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,0,1,1
SHINAOTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,5,0,5
SICA SICA (VILLA AROMA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,2,0,2
SIPE SIPE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,1,1,2
SORATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,3,0,3
SUCRE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,4,5,9
TARATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,1,0,1
TARIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,9,6,15
TIQUIPAYA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,2,1,3
TRINIDAD,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,6,4,10
URIONDO (A. CONCEPCION),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,1,0,1
UYUNI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,1,0,1
VACAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,0,1,1
VIACHA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,4,4,8
VILLA MONTES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,2,1,3
VILLA RIVERO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,0,2,2
VILLA SERRANO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,5,5,10
VINTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,1,2,3
WARNES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,8,3,11
YACUIBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,7,2,9
YAPACANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,4,4,8
YUNCHARA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,1,0,1
ZUDAÑEZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,1,0,1
ACHOCALLA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,1,0,1
AIQUILE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,0,3,3
ALTO BENI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,2,0,2
ASCENCION DE GUARAYOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,2,1,3
BELLA FLOR,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,1,0,1
BERMEJO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,2,0,2
BETANZOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,2,0,2
BUENA VISTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,1,0,1
CAMARGO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,1,0,1
CAMIRI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,0,1,1
CAPINOTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,2,0,2
CARACOLLO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,1,0,1
CARANAVI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,9,7,16
CARAPARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,0,1,1
CARMEN RIVERO TORREZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,0,1,1
CHALLAPATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,2,2,4
CHIMORE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,6,0,6
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,1,0,1
COBIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,11,0,11
COCHABAMBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,24,16,40
COLCAPIRHUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,3,0,3
COLOMI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,1,0,1
COLQUECHACA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,0,1,1
COPACABANA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,2,0,2
CORIPATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,2,0,2
CORO CORO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,0,1,1
CORQUE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,1,0,1
COTAGAITA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,0,1,1
COTOCA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,5,6,11
CURAHUARA DE CARANGAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,1,0,1
EL ALTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,24,10,34
EL TORNO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,2,1,3
ENTRE RIOS TRJ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,2,0,2
ENTRE RIOS CBBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,1,3,4
GUANAY,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,3,0,3
GUAYARAMERIN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,2,0,2
HUANUNI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,1,0,1
ICLA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,1,0,1
LA ASUNTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,4,0,4
LA GUARDIA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,9,6,15
LA PAZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,27,19,46
LLALLAGUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,2,0,2
MAPIRI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,2,1,3
MINEROS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,3,0,3
MIZQUE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,1,0,1
MOJOCOYA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,0,1,1
MONTEAGUDO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,1,0,1
MONTERO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,23,3,26
OMEREQUE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,3,3,6
ORURO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,14,4,18
PALOS BLANCOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,3,1,4
PATACAMAYA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,1,0,1
PORTACHUELO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,0,1,1
POTOSI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,1,2,3
PUCARANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,0,1,1
PUERTO CARABUCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,0,1,1
PUERTO VILLARROEL,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,7,3,10
PUNATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,1,0,1
QUILLACOLLO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,3,4,7
REYES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,1,0,1
RIBERALTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,9,5,14
RURRENABAQUE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,0,1,1
SACABA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,11,1,12
SAIPINA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,0,1,1
SAMAIPATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,0,1,1
SAN BENITO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,0,1,1
SAN BORJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,1,2,3
SAN IGNACIO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,1,0,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,2,0,2
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,2,0,2
SAN JULIAN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,2,0,2
SAN LORENZO(TJA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,1,0,1
SAN PEDRO DE TIQUINA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,98,60,158
SANTA ROSA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,3,0,3
SAPAHAQUI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,0,1,1
SENA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,1,0,1
SIPE SIPE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,4,0,4
SORATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,2,2,4
SUCRE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,6,3,9
TACACOMA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,1,0,1
TACOBAMBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,1,0,1
TARABUCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,0,1,1
TARATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,1,0,1
TARIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,4,4,8
TEOPONTE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,1,0,1
TIPUANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,1,1,2
TIQUIPAYA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,2,0,2
TRINIDAD,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,12,1,13
URIONDO (A. CONCEPCION),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,1,3,4
VACAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,1,0,1
VIACHA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,2,2,4
VILLA MONTES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,2,2,4
VILLA RIVERO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,1,1,2
VILLA TUNARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,5,5,10
VILLAZON,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,0,1,1
VINTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,1,1,2
WARNES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,6,2,8
YACUIBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,9,3,12
YAPACANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-12-01,3,2,5
