,group,variable,month,TRATAMIENTOS INICIADOS CON ESQUEMA I CANTIDAD,TRATAMIENTOS INICIADOS CON ESQUEMA I CANTIDAD,TOTALES
PATACAMAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,1,0,1
PORCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,0,1,1
POTOSI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,3,2,5
PUCARANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,2,1,3
PUERTO CARABUCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,1,0,1
PUERTO SUAREZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,0,1,1
PUERTO VILLARROEL,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,4,3,7
PUNATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,0,1,1
QUILLACOLLO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,5,1,6
QUIME,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,1,0,1
RIBERALTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,1,7,8
ROBORE,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,1,0,1
RURRENABAQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,1,0,1
SACABA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,8,4,12
SACABAMBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,0,1,1
SAMAIPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,0,1,1
SAN BORJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,3,0,3
SAN BUENA VENTURA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,1,0,1
SAN IGNACIO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,1,1,2
SAN IGNACIO DE VELASCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,0,2,2
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,1,0,1
SAN JULIAN,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,3,3,6
SAN LORENZO(TJA),tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,1,0,1
SAN LUCAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,2,0,2
SAN MATIAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,1,0,1
SAN RAMON SCZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,1,1,2
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,129,73,202
SANTA ROSA DEL SARA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,2,0,2
SANTIAGO DE HUATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,0,1,1
SANTUARIO DE QUILLACAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,0,1,1
SHINAOTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,5,0,5
SICA SICA (VILLA AROMA),tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,2,0,2
SIPE SIPE,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,1,1,2
SORATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,4,0,4
SUCRE,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,4,4,8
TACOBAMBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,1,0,1
TARIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,9,7,16
TIQUIPAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,2,1,3
TRINIDAD,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,5,2,7
URIONDO (A. CONCEPCION),tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,1,0,1
UYUNI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,1,0,1
VACAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,0,1,1
VIACHA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,3,3,6
VILLA MONTES,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,3,1,4
VILLA RIVERO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,0,2,2
VILLA SERRANO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,4,5,9
VILLAZON,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,1,0,1
VINTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,1,2,3
WARNES,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,12,4,16
YACUIBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,9,2,11
YAPACANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,4,4,8
YUNCHARA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,1,0,1
ACHOCALLA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,1,0,1
AIQUILE,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,0,1,1
ALTO BENI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,2,0,2
ASCENCION DE GUARAYOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,2,1,3
ATOCHA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,0,1,1
BERMEJO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,2,1,3
BETANZOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,2,0,2
BUENA VISTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,1,0,1
CAMIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,0,1,1
CAPINOTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,2,0,2
CARACOLLO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,1,0,1
CARANAVI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,9,7,16
CARAPARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,0,1,1
CHALLAPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,2,2,4
CHIMORE,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,6,0,6
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,1,0,1
CKOCHAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,0,1,1
COBIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,7,0,7
COCHABAMBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,25,10,35
COLCAPIRHUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,3,0,3
COLOMI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,1,0,1
COPACABANA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,2,0,2
CORIPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,2,0,2
CORO CORO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,0,1,1
CORQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,1,0,1
COTAGAITA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,0,2,2
COTOCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,5,6,11
CURAHUARA DE CARANGAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,1,0,1
EL ALTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,33,12,45
EL PUENTE(STC),tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,0,1,1
EL TORNO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,2,1,3
ENTRE RIOS TRJ,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,2,0,2
ENTRE RIOS CBBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,1,3,4
GUANAY,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,3,0,3
GUAYARAMERIN,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,4,0,4
HUANUNI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,1,0,1
ICLA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,1,0,1
LA ASUNTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,2,1,3
LA GUARDIA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,10,5,15
LA PAZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,33,19,52
LLALLAGUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,2,0,2
MAPIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,2,1,3
MINEROS,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,3,0,3
MOJOCOYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,0,1,1
MONTEAGUDO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,1,0,1
MONTERO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,29,3,32
OMEREQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,1,1,2
ORURO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,15,5,20
PALOS BLANCOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,3,1,4
POCOATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,1,0,1
PORTACHUELO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,0,1,1
POTOSI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,3,2,5
PUERTO GONZALO MORENO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,0,1,1
PUERTO SUAREZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,2,0,2
PUERTO VILLARROEL,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,7,3,10
QUILLACOLLO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,3,4,7
REYES,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,1,0,1
RIBERALTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,10,5,15
RURRENABAQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,1,1,2
SACABA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,11,1,12
SAIPINA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,0,1,1
SAN BENITO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,0,1,1
SAN BORJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,2,2,4
SAN IGNACIO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,1,0,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,2,0,2
SAN JAVIER(BNI),tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,1,0,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,2,0,2
SAN JULIAN,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,3,0,3
SAN LORENZO(TJA),tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,2,0,2
SAN PEDRO DE TIQUINA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,108,69,177
SANTA ROSA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,3,0,3
SANTA ROSA DEL SARA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,1,0,1
SAPAHAQUI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,0,1,1
SENA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,1,0,1
SIPE SIPE,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,3,0,3
SORATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,1,2,3
SUCRE,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,6,3,9
TACACOMA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,1,0,1
TARABUCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,0,1,1
TARATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,1,0,1
TARIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,4,5,9
TEOPONTE,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,1,0,1
TIPUANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,1,1,2
TIQUIPAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,2,0,2
TORO TORO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,1,0,1
TRINIDAD,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,14,1,15
TUPIZA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,1,0,1
URIONDO (A. CONCEPCION),tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,0,1,1
VACAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,1,0,1
VIACHA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,3,1,4
VILLA MONTES,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,2,2,4
VILLA RIVERO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,1,1,2
VILLA TUNARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,5,5,10
VILLAZON,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,0,1,1
VINTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,1,1,2
WARNES,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,12,2,14
YACUIBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,11,3,14
YAPACANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-12-01,3,2,5
