,group,variable,month,DPT 1RA DOSIS,DPT 1RA DOSIS,TOTALES,TOTALES,TOTALES
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,13,0,13,0,13
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,7,0,7,0,7
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,6,4,6,4,10
PUNATA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,2,4,2,4,6
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,8,7,8,7,15
RAVELO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,0,3,0,3,3
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,68,4,68,4,72
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,1,0,1,0,1
SACABA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,10,6,10,6,16
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,0,1,0,1,1
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,0,1,0,1,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,1,1,1,1,2
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,0,1,0,1,1
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,3,0,3,0,3
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,1,0,1,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,2,0,2,0,2
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,5,0,5,0,5
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,12,24,12,24,36
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,2,4,2,4,6
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,0,1,0,1,1
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,5,5,5,5,10
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,4,0,4,0,4
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,5,0,5,0,5
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,281,31,281,31,312
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,0,2,0,2,2
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,1,0,1,0,1
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,7,5,7,5,12
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,1,1,1,1,2
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,17,1,17,1,18
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,2,4,2,4,6
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,1,1,1,1,2
SORACACHI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,1,0,1,0,1
SORATA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,0,1,0,1,1
SUCRE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,45,3,45,3,48
TAPACARI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,8,10,8,10,18
TARIJA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,4,0,4,0,4
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,2,1,2,1,3
TOMAVE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,0,6,0,6,6
TOMINA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,0,1,0,1,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,15,4,15,4,19
TUPIZA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,16,3,16,3,19
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,0,1,0,1,1
VIACHA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,25,0,25,0,25
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,9,3,9,3,12
VINTO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,67,11,67,11,78
WARNES,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,3,0,3,0,3
YACUIBA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,3,1,3,1,4
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,1,0,1,0,1
YAPACANI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,1,13,1,13,14
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,0,1,0,1,1
ACACIO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,5,2,5,2,7
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,2,8,2,8,10
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,0,1,0,1,1
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,1,0,1,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,3,0,3,0,3
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,1,5,1,5,6
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,3,3,3,3,6
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,1,0,1,0,1
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,2,0,2,0,2
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,8,0,8,0,8
CAIROMA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,10,1,10,1,11
CALACOTO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,1,1,1,1,2
CAMIRI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,10,0,10,0,10
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,1,0,1,0,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,0,1,0,1,1
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,0,9,0,9,9
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,2,0,2,0,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,1,0,1,0,1
CLIZA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,0,1,0,1,1
COBIJA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,1,3,1,3,4
COCAPATA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,0,1,0,1,1
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,96,5,96,5,101
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,10,0,10,0,10
COLOMI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,0,3,0,3,3
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,4,8,4,8,12
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,0,1,0,1,1
COMANCHE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,5,2,5,2,7
COROICO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,1,1,1,1,2
COTOCA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,1,0,1,0,1
CUEVO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,14,9,14,9,23
EL ALTO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,67,25,67,25,92
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,0,1,0,1,1
EXALTACION,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,1,0,1,0,1
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,1,0,1,0,1
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,0,4,0,4,4
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,4,1,4,1,5
GUANAY,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,1,5,1,5,6
GUAQUI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,2,3,2,3,5
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,1,0,1,0,1
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,1,0,1,0,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,9,0,9,0,9
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,0,1,0,1,1
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,8,0,8,0,8
ICHOCA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,0,1,0,1,1
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,1,3,1,3,4
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,13,2,13,2,15
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,0,2,0,2,2
LA PAZ,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,80,3,80,3,83
LAJA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,0,3,0,3,3
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,3,0,3,0,3
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,0,3,0,3,3
LLICA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,1,0,1,0,1
LORETO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,0,2,0,2,2
LURIBAY,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,1,4,1,4,5
MIZQUE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,10,0,10,0,10
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,3,1,3,1,4
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,4,5,4,5,9
MONTERO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,34,11,34,11,45
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,0,1,0,1,1
ORURO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,11,0,11,0,11
PADCAYA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,7,3,7,3,10
PAILON,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,14,5,14,5,19
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,0,6,0,6,6
PASORAPA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,0,1,0,1,1
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,0,1,0,1,1
POCOATA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,0,1,0,1,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,9,3,9,3,12
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,0,1,0,1,1
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,1,1,1,1,2
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,5,1,5,1,6
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,3,1,3,1,4
PUNATA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,5,0,5,0,5
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,17,9,17,9,26
RAVELO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,0,1,0,1,1
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,51,6,51,6,57
ROBORE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,4,1,4,1,5
SACABA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,18,0,18,0,18
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,0,1,0,1,1
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,0,5,0,5,5
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,6,0,6,0,6
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,1,1,1,1,2
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,1,0,1,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,1,3,1,3,4
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,31,6,31,6,37
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,4,0,4,0,4
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,4,2,4,2,6
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,10,0,10,0,10
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,1,2,1,2,3
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,3,0,3,0,3
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,357,48,357,48,405
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,0,4,0,4,4
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,1,1,1,1,2
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,12,2,12,2,14
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,1,1,1,1,2
SORATA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,0,2,0,2,2
SUCRE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,41,2,41,2,43
TAPACARI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,7,8,7,8,15
TARACO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,0,2,0,2,2
TARIJA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,7,0,7,0,7
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,3,10,3,10,13
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,26,2,26,2,28
TOMAVE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,1,2,1,2,3
TOMINA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,0,4,0,4,4
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,1,0,1,0,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,9,1,9,1,10
TUPIZA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,20,1,20,1,21
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,1,0,1,0,1
URUBICHA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,0,18,0,18,18
VIACHA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,2,0,2,0,2
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,18,0,18,0,18
VINTO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,45,0,45,0,45
VITICHI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,2,0,2,0,2
WARNES,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,2,0,2,0,2
YACUIBA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,2,5,2,5,7
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-10-01,1,0,1,0,1
ACACIO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,4,0,4,0,4
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,1,1,1,1,2
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,6,0,6,0,6
APOLO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,11,0,11,0,11
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,6,0,6,0,6
ATOCHA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,2,0,2,0,2
AYATA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,5,2,5,2,7
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,11,8,11,8,19
BATALLAS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,6,2,6,2,8
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,3,2,3,2,5
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,1,0,1,0,1
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,4,2,4,2,6
CALACOTO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,5,5,5,5,10
CAMIRI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,17,0,17,0,17
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,12,1,12,1,13
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,5,0,5,0,5
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,0,1,0,1,1
CARAPARI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,1,0,1,0,1
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,1,1,1,1,2
CATACORA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,1,1,1,1,2
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,0,5,0,5,5
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,0,1,0,1,1
CHIMORE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,8,1,8,1,9
CHUMA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,0,1,0,1,1
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,2,0,2,0,2
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,113,4,113,4,117
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,7,1,7,1,8
COLOMI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,2,3,2,3,5
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,20,6,20,6,26
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,0,1,0,1,1
COMANCHE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,2,0,2,0,2
CORO CORO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,1,3,1,3,4
COROICO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,3,3,3,3,6
CORQUE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,1,1,1,1,2
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,2,0,2,0,2
COTOCA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,2,1,2,1,3
CUEVO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,2,3,2,3,5
EL ALTO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,75,25,75,25,100
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,1,0,1,0,1
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,11,0,11,0,11
EL TORNO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,1,2,1,2,3
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,7,0,7,0,7
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,2,0,2,0,2
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,7,1,7,1,8
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,0,7,0,7,7
HUANUNI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,7,6,7,6,13
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,3,0,3,0,3
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,14,1,14,1,15
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,2,0,2,0,2
LA PAZ,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,152,56,152,56,208
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,0,2,0,2,2
LORETO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,0,2,0,2,2
LURIBAY,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,1,1,1,1,2
MIZQUE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,3,1,3,1,4
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,6,1,6,1,7
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,2,3,2,3,5
MONTERO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,35,8,35,8,43
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,0,1,0,1,1
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,1,0,1,0,1
ORURO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,7,0,7,0,7
PADCAYA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,7,3,7,3,10
PAILON,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,0,2,0,2,2
PASORAPA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,3,2,3,2,5
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,0,22,0,22,22
PAZÑA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,2,2,2,2,4
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,1,3,1,3,4
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,0,3,0,3,3
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,0,1,0,1,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,5,1,5,1,6
PUCARANI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,0,9,0,9,9
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,0,1,0,1,1
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,2,5,2,5,7
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,2,0,2,0,2
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,2,0,2,0,2
