,group,variable,month,PRIMERA CONSULTA MENORES DE 5 AÑOS,PRIMERA CONSULTA MENORES DE 5 AÑOS,PRIMERA CONSULTA 5 A 13 AÑOS,PRIMERA CONSULTA 5 A 13 AÑOS,PRIMERA CONSULTA 14 A 19 AÑOS,PRIMERA CONSULTA 14 A 19 AÑOS,PRIMERA CONSULTA 20 A 59 AÑOS,PRIMERA CONSULTA 20 A 59 AÑOS,PRIMERA CONSULTA 60 AÑOS Y MAS,PRIMERA CONSULTA 60 AÑOS Y MAS,PRIMERA CONSULTA EMB,PRIMERA CONSULTA EMB,PRIMERA CONSULTA POST,PRIMERA CONSULTA POST,TOTALES
SAN IGNACIO DE VELASCO,atencion odontologica,primera consulta,2021-01-01,16,7,12,6,3,18,15,53,19,11,0,42,0,3,205
SAN JAVIER(BNI),atencion odontologica,primera consulta,2021-01-01,1,0,1,2,0,0,1,3,0,0,0,0,0,0,8
SAN JAVIER(STC),atencion odontologica,primera consulta,2021-01-01,11,4,5,3,0,3,7,12,3,5,0,2,0,3,58
SAN JOAQUIN,atencion odontologica,primera consulta,2021-01-01,2,0,4,13,3,14,10,0,0,0,0,0,0,0,46
SAN JOSE DE CHIQUITOS,atencion odontologica,primera consulta,2021-01-01,0,0,9,1,3,2,8,15,2,2,0,0,0,0,42
SAN JUAN DE YAPACANI,atencion odontologica,primera consulta,2021-01-01,16,14,28,19,5,11,10,31,11,8,0,2,0,4,159
SAN JULIAN,atencion odontologica,primera consulta,2021-01-01,60,59,23,33,11,17,24,106,9,11,0,28,0,7,388
SAN LORENZO(PND),atencion odontologica,primera consulta,2021-01-01,0,0,2,4,1,3,3,14,1,0,0,1,0,0,29
SAN LORENZO(TJA),atencion odontologica,primera consulta,2021-01-01,9,6,32,40,9,20,27,100,5,2,0,3,0,0,253
SAN LUCAS,atencion odontologica,primera consulta,2021-01-01,52,49,12,38,20,49,31,114,3,4,0,21,0,5,398
SAN MATIAS,atencion odontologica,primera consulta,2021-01-01,2,6,2,3,3,6,4,6,2,2,0,2,0,2,40
SAN MIGUEL DE VELASCO,atencion odontologica,primera consulta,2021-01-01,30,31,13,17,11,19,15,58,5,3,0,4,0,1,207
SAN PABLO DE LIPEZ,atencion odontologica,primera consulta,2021-01-01,0,5,2,4,1,6,5,4,5,0,0,1,0,0,33
SAN PEDRO,atencion odontologica,primera consulta,2021-01-01,10,5,16,17,12,22,29,51,7,4,0,7,0,1,181
SAN PEDRO DE BUENA VISTA,atencion odontologica,primera consulta,2021-01-01,14,12,28,32,7,19,59,112,31,48,0,10,0,8,380
SAN PEDRO DE CURAHUARA,atencion odontologica,primera consulta,2021-01-01,1,0,3,2,0,6,2,1,0,1,0,0,0,0,16
SAN PEDRO DE MACHA,atencion odontologica,primera consulta,2021-01-01,55,50,93,104,35,58,103,200,75,67,0,23,0,12,875
SAN PEDRO DE QUEMES,atencion odontologica,primera consulta,2021-01-01,0,1,2,2,0,2,0,2,0,0,0,1,0,0,10
SAN PEDRO DE TIQUINA,atencion odontologica,primera consulta,2021-01-01,0,0,5,4,5,3,13,9,0,0,0,0,0,0,39
SAN RAFAEL,atencion odontologica,primera consulta,2021-01-01,0,0,1,0,0,1,1,2,1,0,0,0,0,0,6
SAN RAMON BENI,atencion odontologica,primera consulta,2021-01-01,0,0,3,4,1,5,1,12,0,0,0,0,0,0,26
SAN RAMON SCZ,atencion odontologica,primera consulta,2021-01-01,3,2,4,6,3,4,0,15,0,1,0,11,0,0,49
SANTA CRUZ DE LA SIERRA,atencion odontologica,primera consulta,2021-01-01,564,548,344,349,88,254,445,1782,216,235,0,758,0,99,5682
SANTA ROSA,atencion odontologica,primera consulta,2021-01-01,1,0,1,1,0,0,3,5,0,0,0,0,0,0,11
SANTA ROSA DEL SARA,atencion odontologica,primera consulta,2021-01-01,6,10,20,14,10,14,20,65,5,3,0,1,0,0,168
SANTIAGO DE CALLAPA,atencion odontologica,primera consulta,2021-01-01,1,2,3,9,4,3,9,14,7,1,0,3,0,0,56
SANTIAGO DE HUARI,atencion odontologica,primera consulta,2021-01-01,9,6,29,28,7,12,24,48,15,17,0,10,0,2,207
SANTIAGO DE HUATA,atencion odontologica,primera consulta,2021-01-01,11,4,5,10,7,8,14,23,4,6,0,1,0,0,93
SANTIAGO DE MACHACA,atencion odontologica,primera consulta,2021-01-01,1,5,5,10,4,12,1,14,2,1,0,1,0,0,56
SANTIVAÑES,atencion odontologica,primera consulta,2021-01-01,7,2,12,13,3,9,7,28,4,7,0,0,0,0,92
SANTUARIO DE QUILLACAS,atencion odontologica,primera consulta,2021-01-01,6,6,8,16,4,10,3,26,5,3,0,3,0,6,96
SAPAHAQUI,atencion odontologica,primera consulta,2021-01-01,7,4,9,12,6,5,15,25,1,3,0,7,0,1,95
SENA,atencion odontologica,primera consulta,2021-01-01,2,4,8,20,3,9,14,22,4,0,0,4,0,3,93
SHINAOTA,atencion odontologica,primera consulta,2021-01-01,9,8,16,16,8,6,25,34,5,4,0,7,0,5,143
SICA SICA (VILLA AROMA),atencion odontologica,primera consulta,2021-01-01,2,2,17,12,28,26,27,52,7,4,0,1,0,1,179
SICAYA,atencion odontologica,primera consulta,2021-01-01,3,2,5,12,0,8,5,26,0,1,0,0,0,0,62
SIPE SIPE,atencion odontologica,primera consulta,2021-01-01,28,34,42,65,13,33,21,101,13,17,0,3,0,4,374
SOPACHUY,atencion odontologica,primera consulta,2021-01-01,1,3,6,9,3,16,8,29,1,1,0,6,0,0,83
SORACACHI,atencion odontologica,primera consulta,2021-01-01,12,16,27,37,14,30,40,68,23,19,0,7,0,2,295
SORATA,atencion odontologica,primera consulta,2021-01-01,7,9,17,25,8,13,17,30,2,4,0,1,0,1,134
SUCRE,atencion odontologica,primera consulta,2021-01-01,396,401,256,306,87,197,288,928,78,71,0,374,0,41,3423
TACACHI,atencion odontologica,primera consulta,2021-01-01,0,1,2,2,1,2,1,1,0,0,0,0,0,0,10
TACACOMA,atencion odontologica,primera consulta,2021-01-01,0,0,9,3,1,7,6,25,2,3,0,7,0,1,64
TACOBAMBA,atencion odontologica,primera consulta,2021-01-01,4,3,5,6,4,5,6,22,4,3,0,6,0,5,73
TACOPAYA,atencion odontologica,primera consulta,2021-01-01,0,3,3,6,7,12,12,20,6,6,0,0,0,0,75
TAHUA,atencion odontologica,primera consulta,2021-01-01,2,0,1,1,0,2,1,3,1,1,0,1,0,0,13
TAPACARI,atencion odontologica,primera consulta,2021-01-01,10,8,22,17,5,13,15,38,1,4,0,5,0,3,141
TARABUCO,atencion odontologica,primera consulta,2021-01-01,4,19,2,5,5,11,6,35,3,6,0,11,0,4,111
TARACO,atencion odontologica,primera consulta,2021-01-01,2,6,8,3,10,7,14,22,13,6,0,1,0,2,94
TARATA,atencion odontologica,primera consulta,2021-01-01,2,4,6,12,3,10,7,26,3,3,0,0,0,0,76
TARIJA,atencion odontologica,primera consulta,2021-01-01,24,28,95,87,45,89,166,407,35,26,0,88,0,1,1091
TARVITA,atencion odontologica,primera consulta,2021-01-01,39,40,19,28,9,34,28,79,7,5,0,13,0,2,303
TEOPONTE,atencion odontologica,primera consulta,2021-01-01,3,6,16,21,5,14,14,41,5,1,0,4,0,0,130
TIAHUANACU,atencion odontologica,primera consulta,2021-01-01,6,10,12,21,11,21,26,40,5,6,0,11,0,6,175
TINGUIPAYA,atencion odontologica,primera consulta,2021-01-01,14,19,7,12,1,14,17,27,3,6,0,3,0,0,123
TIPUANI,atencion odontologica,primera consulta,2021-01-01,1,0,3,3,4,4,5,10,0,0,0,0,0,0,30
TIQUIPAYA,atencion odontologica,primera consulta,2021-01-01,21,20,33,32,3,19,19,51,1,3,0,9,0,4,215
TIRAQUE (CBBA),atencion odontologica,primera consulta,2021-01-01,10,9,20,31,15,23,14,52,2,8,0,1,0,1,186
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,primera consulta,2021-01-01,0,0,3,1,0,4,3,4,0,1,0,0,0,0,16
TOCO,atencion odontologica,primera consulta,2021-01-01,5,1,7,6,5,0,10,10,1,4,0,0,0,0,49
TODOS SANTOS,atencion odontologica,primera consulta,2021-01-01,1,0,1,0,3,1,2,2,1,2,0,0,0,0,13
TOLATA,atencion odontologica,primera consulta,2021-01-01,2,0,1,6,1,2,3,5,0,0,0,0,0,0,20
TOLEDO,atencion odontologica,primera consulta,2021-01-01,0,2,4,6,1,4,5,14,2,0,0,5,0,0,43
TOMAVE,atencion odontologica,primera consulta,2021-01-01,4,3,6,20,16,24,17,42,6,2,0,5,0,0,145
TOMINA,atencion odontologica,primera consulta,2021-01-01,5,8,8,14,7,11,12,41,2,3,0,3,0,2,116
TORO TORO,atencion odontologica,primera consulta,2021-01-01,3,2,6,8,5,11,15,48,4,5,0,11,0,3,121
TOTORA(CBBA),atencion odontologica,primera consulta,2021-01-01,5,4,11,13,5,14,13,22,1,3,0,1,0,3,95
TOTORA(ORR),atencion odontologica,primera consulta,2021-01-01,5,1,7,4,4,6,4,14,3,1,0,0,0,0,49
TRIGAL,atencion odontologica,primera consulta,2021-01-01,0,0,0,1,0,2,2,5,2,1,0,2,0,1,16
TRINIDAD,atencion odontologica,primera consulta,2021-01-01,43,31,89,78,38,45,102,205,73,15,0,34,0,0,753
TUPIZA,atencion odontologica,primera consulta,2021-01-01,14,10,18,32,15,19,26,63,18,17,0,13,0,5,250
TURCO,atencion odontologica,primera consulta,2021-01-01,6,2,3,11,0,10,9,34,8,5,0,7,0,0,95
UMALA,atencion odontologica,primera consulta,2021-01-01,4,1,3,7,4,8,5,12,0,1,0,2,0,0,47
UNCIA,atencion odontologica,primera consulta,2021-01-01,12,8,19,32,19,31,15,68,7,12,0,7,0,2,232
URIONDO (A. CONCEPCION),atencion odontologica,primera consulta,2021-01-01,8,10,31,41,13,33,57,169,17,16,0,1,0,1,397
URUBICHA,atencion odontologica,primera consulta,2021-01-01,0,3,4,3,2,1,4,11,1,1,0,0,0,0,30
UYUNI,atencion odontologica,primera consulta,2021-01-01,11,19,30,37,13,26,35,61,15,9,0,8,0,1,265
VACAS,atencion odontologica,primera consulta,2021-01-01,9,5,19,18,12,26,11,37,1,10,0,0,0,3,151
VALLEGRANDE,atencion odontologica,primera consulta,2021-01-01,56,58,10,11,12,14,13,52,7,9,0,38,0,5,285
VIACHA,atencion odontologica,primera consulta,2021-01-01,23,29,61,57,37,39,42,141,14,9,0,10,0,2,464
VILA VILA,atencion odontologica,primera consulta,2021-01-01,0,1,2,7,3,0,8,13,2,3,0,0,0,0,39
VILLA CHARCAS,atencion odontologica,primera consulta,2021-01-01,7,3,9,16,3,19,8,28,1,3,0,7,0,1,105
VILLA MONTES,atencion odontologica,primera consulta,2021-01-01,5,5,19,23,19,33,44,110,12,6,0,9,0,1,286
VILLA NUEVA (LOMA ALTA),atencion odontologica,primera consulta,2021-01-01,1,1,3,4,0,3,2,9,0,0,0,3,0,1,27
VILLA RIVERO,atencion odontologica,primera consulta,2021-01-01,2,6,13,15,6,11,10,33,5,9,0,8,0,4,122
VILLA SERRANO,atencion odontologica,primera consulta,2021-01-01,34,39,2,1,0,2,4,5,1,0,0,12,0,1,101
VILLA TUNARI,atencion odontologica,primera consulta,2021-01-01,24,23,58,76,29,46,62,141,6,4,0,1,0,0,470
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,primera consulta,2021-01-01,8,4,20,18,8,18,15,43,1,0,0,11,0,0,146
VILLAZON,atencion odontologica,primera consulta,2021-01-01,14,11,18,24,20,20,18,75,15,13,0,15,0,2,245
VINTO,atencion odontologica,primera consulta,2021-01-01,28,22,49,60,25,48,39,110,5,17,0,0,0,0,403
VITICHI,atencion odontologica,primera consulta,2021-01-01,9,17,22,22,11,30,24,61,5,13,0,3,0,2,219
WALDO BALLIVIAN,atencion odontologica,primera consulta,2021-01-01,0,0,3,5,2,2,5,9,1,0,0,2,0,0,29
WARNES,atencion odontologica,primera consulta,2021-01-01,9,5,14,23,6,14,50,64,0,6,0,0,0,0,191
YACO,atencion odontologica,primera consulta,2021-01-01,1,2,1,1,3,3,10,8,4,5,0,0,0,0,38
YACUIBA,atencion odontologica,primera consulta,2021-01-01,39,39,101,103,25,63,95,256,39,36,0,15,0,5,816
YAMPARAEZ,atencion odontologica,primera consulta,2021-01-01,22,23,10,15,5,16,11,41,5,10,0,12,0,1,171
YANACACHI,atencion odontologica,primera consulta,2021-01-01,2,0,2,3,1,0,2,1,0,0,0,0,0,0,11
YAPACANI,atencion odontologica,primera consulta,2021-01-01,20,19,44,52,17,32,33,76,4,4,0,10,0,13,324
YOCALLA,atencion odontologica,primera consulta,2021-01-01,2,1,2,0,2,6,4,14,0,1,0,2,0,1,35
YOTALA,atencion odontologica,primera consulta,2021-01-01,5,8,2,2,0,7,6,16,1,0,0,8,0,3,58
YUNCHARA,atencion odontologica,primera consulta,2021-01-01,3,1,3,6,3,9,9,23,2,2,0,0,0,0,61
YUNGUYO DE LITORAL,atencion odontologica,primera consulta,2021-01-01,1,0,0,2,0,0,1,1,1,0,0,0,0,0,6
ZUDAÑEZ,atencion odontologica,primera consulta,2021-01-01,1,4,6,6,5,15,7,22,2,0,0,9,0,0,77
ACACIO,atencion odontologica,primera consulta,2021-02-01,1,4,7,6,1,10,5,17,2,2,0,1,0,4,60
ACHACACHI,atencion odontologica,primera consulta,2021-02-01,13,9,33,32,7,27,24,79,14,12,0,30,0,1,281
ACHOCALLA,atencion odontologica,primera consulta,2021-02-01,99,108,64,53,19,33,42,153,25,32,0,24,0,21,673
AIQUILE,atencion odontologica,primera consulta,2021-02-01,3,2,3,6,4,0,6,16,7,8,0,1,0,0,56
ALALAY,atencion odontologica,primera consulta,2021-02-01,1,0,0,3,0,1,4,4,1,1,0,0,0,2,17
ALCALA,atencion odontologica,primera consulta,2021-02-01,16,12,8,4,4,5,5,17,0,1,0,3,0,4,79
ALTO BENI,atencion odontologica,primera consulta,2021-02-01,6,8,12,20,9,8,27,45,6,3,0,5,0,2,151
ANCORAIMES,atencion odontologica,primera consulta,2021-02-01,4,6,22,25,6,16,22,60,20,24,0,1,0,1,207
ANDAMARCA,atencion odontologica,primera consulta,2021-02-01,9,7,14,16,3,5,4,18,11,12,0,5,0,1,105
ANTEQUERA,atencion odontologica,primera consulta,2021-02-01,2,1,4,7,1,6,11,13,0,0,0,1,0,0,46
ANZALDO,atencion odontologica,primera consulta,2021-02-01,1,0,6,2,3,5,2,14,0,1,0,1,0,1,36
APOLO,atencion odontologica,primera consulta,2021-02-01,4,1,4,2,4,3,5,17,1,0,0,12,0,2,55
ARAMPAMPA,atencion odontologica,primera consulta,2021-02-01,5,7,12,10,2,1,3,18,6,8,0,4,0,1,77
ARANI,atencion odontologica,primera consulta,2021-02-01,4,0,5,5,0,4,4,14,1,1,0,1,0,0,39
ARBIETO,atencion odontologica,primera consulta,2021-02-01,20,17,40,35,9,21,18,86,2,8,0,3,0,3,262
ARQUE,atencion odontologica,primera consulta,2021-02-01,18,20,51,45,4,14,20,41,9,15,0,8,0,7,252
ASCENCION DE GUARAYOS,atencion odontologica,primera consulta,2021-02-01,21,28,23,21,7,13,30,33,4,11,0,10,0,3,204
ATOCHA,atencion odontologica,primera consulta,2021-02-01,8,6,28,31,14,16,53,50,3,3,0,7,0,0,219
AUCAPATA,atencion odontologica,primera consulta,2021-02-01,1,0,1,2,0,0,3,9,1,0,0,0,0,0,17
AYATA,atencion odontologica,primera consulta,2021-02-01,15,9,4,10,5,14,31,47,7,8,0,4,0,5,159
AYO AYO,atencion odontologica,primera consulta,2021-02-01,1,2,6,6,5,14,5,22,3,1,0,0,0,0,65
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,primera consulta,2021-02-01,4,4,8,10,5,11,29,40,10,4,0,5,0,1,131
AZURDUY,atencion odontologica,primera consulta,2021-02-01,0,1,7,6,3,13,20,44,3,1,0,11,0,0,109
BATALLAS,atencion odontologica,primera consulta,2021-02-01,1,0,4,4,5,4,9,19,6,6,0,3,0,8,69
BAURES,atencion odontologica,primera consulta,2021-02-01,0,0,1,2,0,0,8,7,0,1,0,1,0,0,20
BELEN DE ANDAMARCA,atencion odontologica,primera consulta,2021-02-01,0,1,2,0,0,1,2,2,1,0,0,1,0,0,10
BELEN DE URMIRI,atencion odontologica,primera consulta,2021-02-01,3,3,2,2,0,3,2,8,1,4,0,3,0,0,31
BELLA FLOR,atencion odontologica,primera consulta,2021-02-01,1,0,0,1,0,4,2,6,0,0,0,3,0,0,17
BERMEJO,atencion odontologica,primera consulta,2021-02-01,2,1,6,9,3,7,18,22,6,3,0,10,0,0,87
BETANZOS,atencion odontologica,primera consulta,2021-02-01,23,25,20,29,16,36,29,88,18,8,0,7,0,4,303
BOLIVAR,atencion odontologica,primera consulta,2021-02-01,1,3,2,3,1,6,7,11,3,1,0,2,0,0,40
BOLPEBRA,atencion odontologica,primera consulta,2021-02-01,0,0,3,2,1,1,2,0,0,0,0,0,0,1,10
BOYUIBE,atencion odontologica,primera consulta,2021-02-01,0,0,1,0,1,0,1,3,0,0,0,1,0,0,7
BUENA VISTA,atencion odontologica,primera consulta,2021-02-01,12,5,8,15,4,7,9,19,1,2,0,1,0,1,84
CABEZAS,atencion odontologica,primera consulta,2021-02-01,9,8,15,18,7,14,12,45,6,7,0,23,0,9,173
CAIROMA,atencion odontologica,primera consulta,2021-02-01,0,1,6,6,1,6,6,6,1,0,0,0,0,0,33
"CAIZA ""D""",atencion odontologica,primera consulta,2021-02-01,1,2,4,2,3,3,16,31,17,31,0,3,0,2,115
CAJUATA,atencion odontologica,primera consulta,2021-02-01,3,0,6,0,1,3,7,15,4,1,0,5,0,0,45
CALACOTO,atencion odontologica,primera consulta,2021-02-01,2,2,4,1,1,2,1,1,7,2,0,2,0,0,25
CALAMARCA,atencion odontologica,primera consulta,2021-02-01,1,4,5,11,7,8,10,26,5,6,0,2,0,1,86
CAMARGO,atencion odontologica,primera consulta,2021-02-01,9,11,15,10,2,14,7,39,3,3,0,18,0,2,133
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,primera consulta,2021-02-01,1,0,2,2,1,1,3,4,0,2,0,1,0,0,17
CAMIRI,atencion odontologica,primera consulta,2021-02-01,19,22,20,19,8,17,21,67,21,7,0,19,0,2,242
CAPINOTA,atencion odontologica,primera consulta,2021-02-01,15,14,17,29,7,16,20,63,11,8,0,5,0,4,209
CAQUIAVIRI,atencion odontologica,primera consulta,2021-02-01,1,0,16,11,6,3,9,15,6,2,0,3,0,0,72
CARACOLLO,atencion odontologica,primera consulta,2021-02-01,2,8,9,16,2,13,20,52,7,4,0,9,0,3,145
CARANAVI,atencion odontologica,primera consulta,2021-02-01,24,23,28,24,23,24,31,95,8,2,0,19,0,7,308
CARAPARI,atencion odontologica,primera consulta,2021-02-01,6,5,18,18,9,10,37,64,5,2,0,5,0,0,179
CARIPUYO,atencion odontologica,primera consulta,2021-02-01,1,2,4,3,4,3,10,14,5,1,0,1,0,2,50
CARMEN RIVERO TORREZ,atencion odontologica,primera consulta,2021-02-01,0,6,1,1,0,0,2,10,0,0,0,0,0,1,21
CATACORA,atencion odontologica,primera consulta,2021-02-01,0,1,1,3,0,1,3,4,0,1,0,0,0,0,14
CHACARILLA,atencion odontologica,primera consulta,2021-02-01,4,3,11,11,2,1,5,7,1,1,0,0,0,2,48
CHALLAPATA,atencion odontologica,primera consulta,2021-02-01,47,49,47,60,17,33,44,154,41,50,0,47,0,10,599
CHAQUI,atencion odontologica,primera consulta,2021-02-01,4,8,11,5,8,7,10,35,4,7,0,8,0,2,109
CHARAGUA,atencion odontologica,primera consulta,2021-02-01,16,9,6,2,7,13,24,57,8,3,0,10,0,3,158
CHARAÑA,atencion odontologica,primera consulta,2021-02-01,0,2,6,3,2,4,1,9,2,2,0,0,0,0,31
CHAYANTA,atencion odontologica,primera consulta,2021-02-01,2,7,6,11,2,8,9,33,7,4,0,8,0,2,99
CHIMORE,atencion odontologica,primera consulta,2021-02-01,15,8,23,35,9,23,29,62,2,0,0,2,0,0,208
CHIPAYA,atencion odontologica,primera consulta,2021-02-01,2,3,3,0,1,2,3,6,1,0,0,1,0,1,23
CHUA COCANI,atencion odontologica,primera consulta,2021-02-01,2,1,2,5,0,3,3,18,6,2,0,4,0,0,46
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,primera consulta,2021-02-01,2,1,5,3,1,2,3,6,1,0,0,0,0,0,24
CHUMA,atencion odontologica,primera consulta,2021-02-01,13,8,14,16,8,27,42,68,13,15,0,3,0,0,227
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,primera consulta,2021-02-01,2,1,3,8,2,2,11,17,3,0,0,0,0,0,49
CKOCHAS,atencion odontologica,primera consulta,2021-02-01,14,10,7,20,4,15,28,44,16,14,0,9,0,3,184
CLIZA,atencion odontologica,primera consulta,2021-02-01,4,4,10,6,6,11,13,24,7,10,0,1,0,0,96
COBIJA,atencion odontologica,primera consulta,2021-02-01,74,79,25,21,9,44,35,126,15,13,0,73,0,36,550
COCAPATA,atencion odontologica,primera consulta,2021-02-01,25,27,32,17,15,40,37,87,25,28,0,14,0,9,356
COCHABAMBA,atencion odontologica,primera consulta,2021-02-01,162,135,168,186,70,100,237,606,102,91,0,127,0,16,2000
COIPASA,atencion odontologica,primera consulta,2021-02-01,0,1,2,0,0,4,1,4,0,0,0,1,0,0,13
COLCAPIRHUA,atencion odontologica,primera consulta,2021-02-01,17,14,17,13,7,13,16,44,6,3,0,17,0,11,178
"COLCHA ""K""",atencion odontologica,primera consulta,2021-02-01,2,0,3,3,1,2,5,4,0,3,0,0,0,0,23
COLLANA,atencion odontologica,primera consulta,2021-02-01,1,2,4,8,5,5,2,12,0,0,0,2,0,1,42
COLOMI,atencion odontologica,primera consulta,2021-02-01,29,25,29,22,11,19,18,51,5,7,0,21,0,9,246
COLPA BELGICA,atencion odontologica,primera consulta,2021-02-01,3,0,1,4,0,0,1,2,1,0,0,0,0,0,12
COLQUECHACA,atencion odontologica,primera consulta,2021-02-01,14,20,35,35,12,35,47,79,29,38,0,6,0,3,353
COLQUENCHA,atencion odontologica,primera consulta,2021-02-01,6,9,15,9,5,17,8,35,2,5,0,8,0,1,120
COLQUIRI,atencion odontologica,primera consulta,2021-02-01,15,8,22,25,9,13,27,40,19,15,0,7,0,1,201
COMANCHE,atencion odontologica,primera consulta,2021-02-01,0,0,1,1,0,4,0,1,1,0,0,0,0,0,8
COMARAPA,atencion odontologica,primera consulta,2021-02-01,4,3,8,2,1,1,5,14,5,7,0,4,0,0,54
COPACABANA,atencion odontologica,primera consulta,2021-02-01,1,1,2,3,0,2,1,3,1,1,0,1,0,0,16
CORIPATA,atencion odontologica,primera consulta,2021-02-01,0,1,4,0,1,0,0,5,1,0,0,0,0,0,12
CORO CORO,atencion odontologica,primera consulta,2021-02-01,1,1,6,9,3,3,11,9,2,1,0,0,0,0,46
COROICO,atencion odontologica,primera consulta,2021-02-01,1,0,4,6,3,2,11,19,0,0,0,0,0,0,46
CORQUE,atencion odontologica,primera consulta,2021-02-01,7,2,9,11,1,2,15,22,6,3,0,2,0,0,80
COTAGAITA,atencion odontologica,primera consulta,2021-02-01,26,27,59,46,14,17,59,99,19,23,0,10,0,6,405
COTOCA,atencion odontologica,primera consulta,2021-02-01,43,44,27,22,4,10,17,58,13,17,0,2,0,1,258
CRUZ DE MACHACAMARCA,atencion odontologica,primera consulta,2021-02-01,0,0,0,0,1,0,0,2,2,2,0,0,0,0,7
CUATRO CAÑADAS,atencion odontologica,primera consulta,2021-02-01,7,7,12,29,3,13,8,37,3,3,0,11,0,0,133
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,primera consulta,2021-02-01,5,4,6,5,2,4,9,12,4,3,0,1,0,0,55
CUEVO,atencion odontologica,primera consulta,2021-02-01,1,0,9,8,1,10,11,16,0,3,0,1,0,0,60
CULPINA,atencion odontologica,primera consulta,2021-02-01,5,7,14,20,7,15,27,66,5,6,0,8,0,2,182
CURAHUARA DE CARANGAS,atencion odontologica,primera consulta,2021-02-01,5,3,4,2,3,5,6,19,2,3,0,1,0,0,53
CURVA,atencion odontologica,primera consulta,2021-02-01,2,2,3,4,0,5,10,8,0,2,0,2,0,4,42
DESAGUADERO,atencion odontologica,primera consulta,2021-02-01,0,1,1,4,0,4,1,10,2,1,0,3,0,4,31
EL ALTO,atencion odontologica,primera consulta,2021-02-01,104,103,104,149,53,101,103,356,46,34,0,92,0,8,1253
EL CHORO,atencion odontologica,primera consulta,2021-02-01,2,5,8,6,0,1,2,4,1,1,0,0,0,0,30
EL PUENTE(STC),atencion odontologica,primera consulta,2021-02-01,12,11,23,31,7,13,24,35,8,8,0,3,0,1,176
EL PUENTE(TJA),atencion odontologica,primera consulta,2021-02-01,2,1,19,7,8,14,34,75,6,9,0,4,0,0,179
EL TORNO,atencion odontologica,primera consulta,2021-02-01,108,95,18,16,17,25,32,80,13,18,0,18,0,7,447
EL VILLAR,atencion odontologica,primera consulta,2021-02-01,1,0,7,5,5,15,10,28,4,1,0,2,0,0,78
ENTRE RIOS TRJ,atencion odontologica,primera consulta,2021-02-01,6,7,12,20,15,16,28,44,7,1,0,10,0,1,167
ENTRE RIOS CBBA,atencion odontologica,primera consulta,2021-02-01,19,23,24,28,8,18,13,57,3,3,0,4,0,2,202
ESCARA,atencion odontologica,primera consulta,2021-02-01,0,0,2,2,2,2,3,3,4,1,0,0,0,0,19
ESCOMA,atencion odontologica,primera consulta,2021-02-01,1,3,1,1,4,5,4,13,4,2,0,0,0,0,38
ESMERALDA,atencion odontologica,primera consulta,2021-02-01,3,1,1,1,0,0,1,0,2,1,0,0,0,0,10
EUCALIPTUS,atencion odontologica,primera consulta,2021-02-01,2,2,1,3,3,3,7,15,2,2,0,8,0,1,49
FERNANDEZ ALONSO,atencion odontologica,primera consulta,2021-02-01,2,2,10,16,3,4,6,24,8,1,0,1,0,0,77
FILADELFIA,atencion odontologica,primera consulta,2021-02-01,7,10,18,12,6,9,5,11,0,0,0,4,0,0,82
GENERAL SAAVEDRA,atencion odontologica,primera consulta,2021-02-01,6,5,9,10,8,10,6,27,3,3,0,2,0,1,90
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,primera consulta,2021-02-01,7,21,4,10,10,14,26,50,7,7,0,5,0,2,163
GUANAY,atencion odontologica,primera consulta,2021-02-01,2,5,5,7,1,1,5,11,1,0,0,1,0,1,40
GUAQUI,atencion odontologica,primera consulta,2021-02-01,8,5,11,6,7,19,26,44,16,19,0,11,0,2,174
GUAYARAMERIN,atencion odontologica,primera consulta,2021-02-01,4,6,21,36,6,25,21,61,2,1,0,33,0,1,217
GUTIERREZ,atencion odontologica,primera consulta,2021-02-01,5,2,3,1,2,11,13,15,1,2,0,1,0,2,58
HUACARETA,atencion odontologica,primera consulta,2021-02-01,4,3,6,8,0,0,4,10,2,1,0,1,0,0,39
HUACAYA (VILLA DE HUACAYA),atencion odontologica,primera consulta,2021-02-01,7,2,5,9,1,2,1,15,0,0,0,1,0,0,43
HUACHACALLA,atencion odontologica,primera consulta,2021-02-01,4,1,3,1,0,0,2,12,1,1,0,3,0,1,29
HUANUNI,atencion odontologica,primera consulta,2021-02-01,11,14,41,53,11,22,38,74,5,8,0,22,0,0,299
HUARACAJE,atencion odontologica,primera consulta,2021-02-01,1,0,1,0,0,0,3,3,1,0,0,0,0,0,9
HUATAJATA,atencion odontologica,primera consulta,2021-02-01,1,3,5,5,3,1,4,10,3,4,0,0,0,0,39
HUAYLLAMARCA,atencion odontologica,primera consulta,2021-02-01,6,5,11,14,2,6,8,16,8,7,0,1,0,0,84
HUMANATA,atencion odontologica,primera consulta,2021-02-01,1,0,5,4,3,2,3,6,4,6,0,0,0,0,34
