,group,variable,month,RESTAURACIONES MENORES DE 5 AÑOS,RESTAURACIONES MENORES DE 5 AÑOS,RESTAURACIONES 5 A 13 AÑOS,RESTAURACIONES 5 A 13 AÑOS,RESTAURACIONES 14 A 19 AÑOS,RESTAURACIONES 14 A 19 AÑOS,RESTAURACIONES 20 A 59 AÑOS,RESTAURACIONES 20 A 59 AÑOS,RESTAURACIONES 60 AÑOS Y MAS,RESTAURACIONES 60 AÑOS Y MAS,RESTAURACIONES EMB,RESTAURACIONES EMB,RESTAURACIONES POST,RESTAURACIONES POST,TOTALES
SAN PEDRO DE BUENA VISTA,atencion odontologica,restauraciones,2021-01-01,6,3,13,29,19,20,49,93,5,5,0,0,0,0,242
SAN PEDRO DE CURAHUARA,atencion odontologica,restauraciones,2021-01-01,0,0,1,2,0,6,1,0,0,0,0,0,0,0,10
SAN PEDRO DE MACHA,atencion odontologica,restauraciones,2021-01-01,3,12,9,34,19,28,26,66,5,2,0,0,0,0,204
SAN PEDRO DE QUEMES,atencion odontologica,restauraciones,2021-01-01,0,0,1,2,0,1,0,1,0,0,0,0,0,0,5
SAN PEDRO DE TIQUINA,atencion odontologica,restauraciones,2021-01-01,0,0,1,0,1,1,2,0,0,0,0,0,0,0,5
SAN RAFAEL,atencion odontologica,restauraciones,2021-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SAN RAMON BENI,atencion odontologica,restauraciones,2021-01-01,0,0,3,1,1,0,0,4,0,0,0,0,0,0,9
SANTA CRUZ DE LA SIERRA,atencion odontologica,restauraciones,2021-01-01,46,46,149,170,56,58,332,467,66,44,0,0,0,0,1434
SANTA ROSA DEL SARA,atencion odontologica,restauraciones,2021-01-01,0,2,10,6,5,16,12,43,2,1,0,0,0,0,97
SANTIAGO DE CALLAPA,atencion odontologica,restauraciones,2021-01-01,3,8,2,2,0,1,2,4,3,0,0,0,0,0,25
SANTIAGO DE HUARI,atencion odontologica,restauraciones,2021-01-01,11,6,31,20,10,19,19,46,18,8,0,0,0,0,188
SANTIAGO DE HUATA,atencion odontologica,restauraciones,2021-01-01,2,0,4,7,3,4,6,12,0,0,0,0,0,0,38
SANTIAGO DE MACHACA,atencion odontologica,restauraciones,2021-01-01,2,9,2,8,6,7,1,8,1,0,0,0,0,0,44
SANTIVAÑES,atencion odontologica,restauraciones,2021-01-01,7,0,12,9,16,36,10,63,4,7,0,0,0,0,164
SANTUARIO DE QUILLACAS,atencion odontologica,restauraciones,2021-01-01,4,5,6,18,7,11,7,21,0,1,0,0,0,0,80
SAPAHAQUI,atencion odontologica,restauraciones,2021-01-01,0,1,3,11,2,2,4,7,0,0,0,0,0,0,30
SENA,atencion odontologica,restauraciones,2021-01-01,0,7,5,14,4,4,7,6,0,0,0,0,0,0,47
SHINAOTA,atencion odontologica,restauraciones,2021-01-01,6,5,7,2,3,1,31,10,5,0,0,0,0,0,70
SICA SICA (VILLA AROMA),atencion odontologica,restauraciones,2021-01-01,1,0,2,1,7,11,11,31,0,1,0,0,0,0,65
SICAYA,atencion odontologica,restauraciones,2021-01-01,2,0,0,2,3,4,4,15,0,0,0,0,0,0,30
SIPE SIPE,atencion odontologica,restauraciones,2021-01-01,28,32,34,58,8,15,10,63,3,7,0,0,0,0,258
SOPACHUY,atencion odontologica,restauraciones,2021-01-01,1,1,8,10,8,21,6,17,1,0,0,0,0,0,73
SORACACHI,atencion odontologica,restauraciones,2021-01-01,9,9,43,41,28,27,41,71,8,8,0,0,0,0,285
SORATA,atencion odontologica,restauraciones,2021-01-01,6,8,23,28,27,16,33,43,6,1,0,0,0,0,191
SUCRE,atencion odontologica,restauraciones,2021-01-01,133,138,387,503,196,368,609,990,120,107,0,0,0,0,3551
TACACHI,atencion odontologica,restauraciones,2021-01-01,0,0,0,7,3,9,2,17,0,0,0,0,0,0,38
TACACOMA,atencion odontologica,restauraciones,2021-01-01,0,0,2,0,2,4,1,11,0,0,0,0,0,0,20
TACOBAMBA,atencion odontologica,restauraciones,2021-01-01,0,0,0,6,1,4,2,6,0,0,0,0,0,0,19
TACOPAYA,atencion odontologica,restauraciones,2021-01-01,0,2,3,2,9,12,4,24,7,16,0,0,0,0,79
TAHUA,atencion odontologica,restauraciones,2021-01-01,4,0,0,0,0,0,0,0,2,0,0,0,0,0,6
TAPACARI,atencion odontologica,restauraciones,2021-01-01,17,20,18,19,6,9,14,29,2,4,0,0,0,0,138
TARABUCO,atencion odontologica,restauraciones,2021-01-01,0,11,9,16,10,25,6,48,0,6,0,0,0,0,131
TARACO,atencion odontologica,restauraciones,2021-01-01,1,4,2,0,9,11,17,15,13,2,0,0,0,0,74
TARATA,atencion odontologica,restauraciones,2021-01-01,3,2,5,13,7,8,6,30,2,2,0,0,0,0,78
TARIJA,atencion odontologica,restauraciones,2021-01-01,23,25,99,124,84,95,236,371,43,21,0,0,0,0,1121
TARVITA,atencion odontologica,restauraciones,2021-01-01,3,3,21,30,14,30,23,83,0,0,0,0,0,0,207
TEOPONTE,atencion odontologica,restauraciones,2021-01-01,1,2,16,22,21,21,18,37,3,0,0,0,0,0,141
TIAHUANACU,atencion odontologica,restauraciones,2021-01-01,0,1,5,6,13,9,6,16,0,0,0,0,0,0,56
TINGUIPAYA,atencion odontologica,restauraciones,2021-01-01,0,1,2,7,0,7,5,14,1,3,0,0,0,0,40
TIPUANI,atencion odontologica,restauraciones,2021-01-01,1,0,0,1,2,2,3,8,0,0,0,0,0,0,17
TIQUIPAYA,atencion odontologica,restauraciones,2021-01-01,54,36,48,31,8,17,10,40,0,1,0,0,0,0,245
TIRAQUE (CBBA),atencion odontologica,restauraciones,2021-01-01,17,17,23,52,35,31,21,48,0,3,0,0,0,0,247
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,restauraciones,2021-01-01,0,0,3,0,1,2,3,1,0,0,0,0,0,0,10
TOCO,atencion odontologica,restauraciones,2021-01-01,4,1,5,6,22,0,6,13,1,0,0,0,0,0,58
TODOS SANTOS,atencion odontologica,restauraciones,2021-01-01,0,0,0,0,0,0,1,2,1,3,0,0,0,0,7
TOLATA,atencion odontologica,restauraciones,2021-01-01,6,2,1,7,1,3,2,6,0,1,0,0,0,0,29
TOLEDO,atencion odontologica,restauraciones,2021-01-01,0,5,5,6,5,2,14,13,3,0,0,0,0,0,53
TOMAVE,atencion odontologica,restauraciones,2021-01-01,5,2,2,10,17,27,11,18,4,0,0,0,0,0,96
TOMINA,atencion odontologica,restauraciones,2021-01-01,8,8,8,21,14,22,35,57,1,0,0,0,0,0,174
TORO TORO,atencion odontologica,restauraciones,2021-01-01,0,2,3,15,4,13,7,49,1,4,0,0,0,0,98
TOTORA(CBBA),atencion odontologica,restauraciones,2021-01-01,4,5,1,17,4,18,4,12,0,1,0,0,0,0,66
TOTORA(ORR),atencion odontologica,restauraciones,2021-01-01,5,0,11,4,3,6,5,13,4,0,0,0,0,0,51
TRIGAL,atencion odontologica,restauraciones,2021-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TRINIDAD,atencion odontologica,restauraciones,2021-01-01,15,8,42,59,45,35,83,166,16,6,0,0,0,0,475
TUPIZA,atencion odontologica,restauraciones,2021-01-01,3,1,3,7,10,11,6,9,3,6,0,0,0,0,59
TURCO,atencion odontologica,restauraciones,2021-01-01,0,0,1,7,13,5,3,21,1,5,0,0,0,0,56
UMALA,atencion odontologica,restauraciones,2021-01-01,0,0,0,1,5,5,1,6,0,0,0,0,0,0,18
UNCIA,atencion odontologica,restauraciones,2021-01-01,6,2,7,16,28,45,8,72,4,3,0,0,0,0,191
URIONDO (A. CONCEPCION),atencion odontologica,restauraciones,2021-01-01,0,1,9,13,12,33,38,106,6,4,0,0,0,0,222
UYUNI,atencion odontologica,restauraciones,2021-01-01,10,7,55,39,40,63,39,69,13,4,0,0,0,0,339
VACAS,atencion odontologica,restauraciones,2021-01-01,33,5,27,24,42,51,26,53,1,6,0,0,0,0,268
VALLEGRANDE,atencion odontologica,restauraciones,2021-01-01,51,47,7,3,10,11,6,8,0,2,0,0,0,0,145
VIACHA,atencion odontologica,restauraciones,2021-01-01,10,28,20,7,9,12,6,25,1,2,0,0,0,0,120
VILA VILA,atencion odontologica,restauraciones,2021-01-01,0,2,0,7,9,0,5,11,1,0,0,0,0,0,35
VILLA MONTES,atencion odontologica,restauraciones,2021-01-01,6,0,17,29,15,53,38,77,10,2,0,0,0,0,247
VILLA RIVERO,atencion odontologica,restauraciones,2021-01-01,1,8,2,8,10,14,14,68,0,12,0,0,0,0,137
VILLA SERRANO,atencion odontologica,restauraciones,2021-01-01,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
VILLA TUNARI,atencion odontologica,restauraciones,2021-01-01,40,52,70,103,37,87,77,201,5,4,0,0,0,0,676
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,restauraciones,2021-01-01,8,2,18,29,29,35,18,60,0,0,0,0,0,0,199
VILLAZON,atencion odontologica,restauraciones,2021-01-01,2,5,12,9,14,31,11,43,14,0,0,0,0,0,141
VINTO,atencion odontologica,restauraciones,2021-01-01,37,22,60,101,21,78,79,178,9,11,0,0,0,0,596
VITICHI,atencion odontologica,restauraciones,2021-01-01,0,2,9,1,17,14,9,33,1,2,0,0,0,0,88
WALDO BALLIVIAN,atencion odontologica,restauraciones,2021-01-01,0,0,4,1,13,0,7,4,0,0,0,0,0,0,29
WARNES,atencion odontologica,restauraciones,2021-01-01,2,1,1,2,2,2,0,2,0,0,0,0,0,0,12
YACO,atencion odontologica,restauraciones,2021-01-01,0,1,0,0,3,2,1,1,0,0,0,0,0,0,8
YACUIBA,atencion odontologica,restauraciones,2021-01-01,7,15,69,171,57,65,126,208,27,22,0,0,0,0,767
YAMPARAEZ,atencion odontologica,restauraciones,2021-01-01,11,3,4,10,6,25,3,20,0,3,0,0,0,0,85
YANACACHI,atencion odontologica,restauraciones,2021-01-01,5,0,2,5,0,0,0,0,0,0,0,0,0,0,12
YAPACANI,atencion odontologica,restauraciones,2021-01-01,16,14,43,54,29,51,46,97,4,3,0,0,0,0,357
YOCALLA,atencion odontologica,restauraciones,2021-01-01,1,1,3,0,2,2,2,6,0,0,0,0,0,0,17
YUNCHARA,atencion odontologica,restauraciones,2021-01-01,0,0,1,0,1,2,1,12,0,1,0,0,0,0,18
ZUDAÑEZ,atencion odontologica,restauraciones,2021-01-01,0,4,13,5,3,14,3,19,1,0,0,0,0,0,62
ACACIO,atencion odontologica,restauraciones,2021-02-01,0,1,3,2,1,20,1,10,0,0,0,0,0,0,38
ACHACACHI,atencion odontologica,restauraciones,2021-02-01,13,6,10,18,16,24,29,36,6,0,0,0,0,0,158
ACHOCALLA,atencion odontologica,restauraciones,2021-02-01,21,18,32,34,3,22,6,44,0,2,0,0,0,0,182
AIQUILE,atencion odontologica,restauraciones,2021-02-01,5,3,7,15,2,5,14,17,5,10,0,0,0,0,83
ALALAY,atencion odontologica,restauraciones,2021-02-01,0,0,0,1,0,1,2,2,0,0,0,0,0,0,6
ALCALA,atencion odontologica,restauraciones,2021-02-01,8,0,3,0,0,0,0,1,0,0,0,0,0,0,12
ALTO BENI,atencion odontologica,restauraciones,2021-02-01,6,0,10,19,10,7,15,42,1,4,0,0,0,0,114
ANCORAIMES,atencion odontologica,restauraciones,2021-02-01,2,4,7,9,2,9,20,32,7,8,0,0,0,0,100
ANDAMARCA,atencion odontologica,restauraciones,2021-02-01,0,3,2,7,2,2,3,18,1,4,0,0,0,0,42
ANTEQUERA,atencion odontologica,restauraciones,2021-02-01,0,0,3,7,3,4,20,25,4,3,0,0,0,0,69
ANZALDO,atencion odontologica,restauraciones,2021-02-01,2,0,3,3,2,12,11,17,1,0,0,0,0,0,51
APOLO,atencion odontologica,restauraciones,2021-02-01,3,3,3,0,0,0,0,1,0,0,0,0,0,0,10
ARAMPAMPA,atencion odontologica,restauraciones,2021-02-01,9,0,0,2,3,0,0,12,2,1,0,0,0,0,29
ARANI,atencion odontologica,restauraciones,2021-02-01,29,8,18,18,2,16,13,59,1,1,0,0,0,0,165
ARBIETO,atencion odontologica,restauraciones,2021-02-01,40,21,39,29,8,33,20,99,5,7,0,0,0,0,301
ARQUE,atencion odontologica,restauraciones,2021-02-01,4,0,4,15,4,14,17,29,0,2,0,0,0,0,89
ASCENCION DE GUARAYOS,atencion odontologica,restauraciones,2021-02-01,14,25,36,26,25,16,28,71,0,10,0,0,0,0,251
ATOCHA,atencion odontologica,restauraciones,2021-02-01,3,5,55,47,33,49,60,64,2,0,0,0,0,0,318
AUCAPATA,atencion odontologica,restauraciones,2021-02-01,1,0,1,2,0,0,5,8,0,0,0,0,0,0,17
AYATA,atencion odontologica,restauraciones,2021-02-01,6,2,2,13,0,17,9,22,2,0,0,0,0,0,73
AYO AYO,atencion odontologica,restauraciones,2021-02-01,0,0,3,2,0,5,0,3,4,0,0,0,0,0,17
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,restauraciones,2021-02-01,2,5,13,31,8,27,54,98,2,6,0,0,0,0,246
AZURDUY,atencion odontologica,restauraciones,2021-02-01,0,2,10,4,3,34,31,39,2,1,0,0,0,0,126
BATALLAS,atencion odontologica,restauraciones,2021-02-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BAURES,atencion odontologica,restauraciones,2021-02-01,0,0,0,0,0,0,2,6,1,0,0,0,0,0,9
BELEN DE ANDAMARCA,atencion odontologica,restauraciones,2021-02-01,0,0,0,0,0,1,1,3,0,0,0,0,0,0,5
BELEN DE URMIRI,atencion odontologica,restauraciones,2021-02-01,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4
BERMEJO,atencion odontologica,restauraciones,2021-02-01,0,2,4,12,7,4,36,26,22,2,0,0,0,0,115
BETANZOS,atencion odontologica,restauraciones,2021-02-01,17,14,14,22,25,57,39,81,6,3,0,0,0,0,278
BOLIVAR,atencion odontologica,restauraciones,2021-02-01,1,3,2,1,1,5,0,6,3,0,0,0,0,0,22
BUENA VISTA,atencion odontologica,restauraciones,2021-02-01,3,2,4,6,9,13,6,21,0,1,0,0,0,0,65
CABEZAS,atencion odontologica,restauraciones,2021-02-01,0,0,2,1,1,1,2,4,0,0,0,0,0,0,11
CAIROMA,atencion odontologica,restauraciones,2021-02-01,0,0,5,8,0,14,1,10,0,0,0,0,0,0,38
"CAIZA ""D""",atencion odontologica,restauraciones,2021-02-01,0,0,4,3,3,7,9,22,0,0,0,0,0,0,48
CAJUATA,atencion odontologica,restauraciones,2021-02-01,2,0,0,0,0,1,1,5,0,0,0,0,0,0,9
CALAMARCA,atencion odontologica,restauraciones,2021-02-01,0,4,3,6,3,9,7,15,0,3,0,0,0,0,50
CAMARGO,atencion odontologica,restauraciones,2021-02-01,6,1,14,13,9,17,14,65,6,1,0,0,0,0,146
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,restauraciones,2021-02-01,0,0,2,0,2,0,4,4,0,1,0,0,0,0,13
CAMIRI,atencion odontologica,restauraciones,2021-02-01,1,10,1,5,6,5,11,44,3,0,0,0,0,0,86
CAPINOTA,atencion odontologica,restauraciones,2021-02-01,16,11,19,53,8,21,30,64,12,5,0,0,0,0,239
CAQUIAVIRI,atencion odontologica,restauraciones,2021-02-01,0,0,0,1,1,1,0,3,0,0,0,0,0,0,6
CARACOLLO,atencion odontologica,restauraciones,2021-02-01,11,11,31,25,7,9,25,81,9,3,0,0,0,0,212
CARANAVI,atencion odontologica,restauraciones,2021-02-01,10,8,18,13,28,16,13,59,1,0,0,0,0,0,166
CARAPARI,atencion odontologica,restauraciones,2021-02-01,3,2,17,15,9,9,14,53,1,3,0,0,0,0,126
CARIPUYO,atencion odontologica,restauraciones,2021-02-01,0,0,0,2,2,0,6,27,2,0,0,0,0,0,39
CARMEN RIVERO TORREZ,atencion odontologica,restauraciones,2021-02-01,0,0,0,2,0,0,0,1,0,0,0,0,0,0,3
CATACORA,atencion odontologica,restauraciones,2021-02-01,0,0,0,4,0,3,2,2,0,0,0,0,0,0,11
CHACARILLA,atencion odontologica,restauraciones,2021-02-01,5,4,0,0,0,0,0,2,0,0,0,0,0,0,11
CHALLAPATA,atencion odontologica,restauraciones,2021-02-01,26,19,53,45,13,50,32,129,25,14,0,0,0,0,406
CHAQUI,atencion odontologica,restauraciones,2021-02-01,8,6,11,8,11,21,8,51,1,7,0,0,0,0,132
CHARAGUA,atencion odontologica,restauraciones,2021-02-01,2,2,1,4,3,16,5,17,0,0,0,0,0,0,50
CHARAÑA,atencion odontologica,restauraciones,2021-02-01,0,0,1,0,0,1,1,12,4,1,0,0,0,0,20
CHAYANTA,atencion odontologica,restauraciones,2021-02-01,1,4,6,3,7,1,6,23,0,2,0,0,0,0,53
CHIMORE,atencion odontologica,restauraciones,2021-02-01,7,9,16,17,33,31,40,63,1,2,0,0,0,0,219
CHIPAYA,atencion odontologica,restauraciones,2021-02-01,0,6,1,0,0,0,1,20,0,0,0,0,0,0,28
CHUA COCANI,atencion odontologica,restauraciones,2021-02-01,0,1,0,2,0,0,1,0,0,0,0,0,0,0,4
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,restauraciones,2021-02-01,5,0,0,1,2,0,0,0,0,0,0,0,0,0,8
CHUMA,atencion odontologica,restauraciones,2021-02-01,1,1,8,21,3,35,24,41,3,3,0,0,0,0,140
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,restauraciones,2021-02-01,0,2,1,5,5,3,4,25,2,1,0,0,0,0,48
CKOCHAS,atencion odontologica,restauraciones,2021-02-01,2,2,3,7,0,8,10,19,2,0,0,0,0,0,53
CLIZA,atencion odontologica,restauraciones,2021-02-01,11,5,26,22,18,23,32,76,10,4,0,0,0,0,227
COBIJA,atencion odontologica,restauraciones,2021-02-01,5,5,15,28,14,6,30,40,23,2,0,0,0,0,168
COCAPATA,atencion odontologica,restauraciones,2021-02-01,0,12,11,8,15,36,32,57,1,1,0,0,0,0,173
COCHABAMBA,atencion odontologica,restauraciones,2021-02-01,329,266,319,374,158,301,606,1282,239,139,0,0,0,0,4013
COIPASA,atencion odontologica,restauraciones,2021-02-01,0,2,2,0,0,0,2,1,0,0,0,0,0,0,7
COLCAPIRHUA,atencion odontologica,restauraciones,2021-02-01,6,15,17,23,3,25,20,78,8,3,0,0,0,0,198
"COLCHA ""K""",atencion odontologica,restauraciones,2021-02-01,3,0,3,1,1,6,2,5,0,4,0,0,0,0,25
COLLANA,atencion odontologica,restauraciones,2021-02-01,2,4,5,3,7,4,2,7,1,0,0,0,0,0,35
COLOMI,atencion odontologica,restauraciones,2021-02-01,18,10,12,8,9,37,20,47,0,3,0,0,0,0,164
COLPA BELGICA,atencion odontologica,restauraciones,2021-02-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
COLQUECHACA,atencion odontologica,restauraciones,2021-02-01,0,5,5,15,5,39,17,60,1,0,0,0,0,0,147
COLQUENCHA,atencion odontologica,restauraciones,2021-02-01,0,0,5,5,8,4,2,27,0,3,0,0,0,0,54
COLQUIRI,atencion odontologica,restauraciones,2021-02-01,21,6,18,24,11,13,24,41,0,2,0,0,0,0,160
COMARAPA,atencion odontologica,restauraciones,2021-02-01,0,2,2,0,4,2,4,8,5,3,0,0,0,0,30
CORO CORO,atencion odontologica,restauraciones,2021-02-01,0,0,1,4,1,1,3,1,0,0,0,0,0,0,11
COROICO,atencion odontologica,restauraciones,2021-02-01,0,0,3,3,1,1,9,35,3,2,0,0,0,0,57
CORQUE,atencion odontologica,restauraciones,2021-02-01,3,0,3,4,7,10,28,21,2,6,0,0,0,0,84
COTAGAITA,atencion odontologica,restauraciones,2021-02-01,5,10,24,24,10,19,54,92,5,4,0,0,0,0,247
COTOCA,atencion odontologica,restauraciones,2021-02-01,5,8,17,14,7,20,65,93,0,3,0,0,0,0,232
CRUZ DE MACHACAMARCA,atencion odontologica,restauraciones,2021-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CUATRO CAÑADAS,atencion odontologica,restauraciones,2021-02-01,14,0,15,50,2,56,9,51,2,0,0,0,0,0,199
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,restauraciones,2021-02-01,0,2,3,5,2,13,13,10,2,0,0,0,0,0,50
CUEVO,atencion odontologica,restauraciones,2021-02-01,0,0,3,2,0,4,7,6,0,0,0,0,0,0,22
CULPINA,atencion odontologica,restauraciones,2021-02-01,1,2,7,29,4,12,20,22,3,24,0,0,0,0,124
CURAHUARA DE CARANGAS,atencion odontologica,restauraciones,2021-02-01,6,11,11,11,2,9,9,14,1,4,0,0,0,0,78
CURVA,atencion odontologica,restauraciones,2021-02-01,0,1,1,0,0,3,8,5,0,1,0,0,0,0,19
DESAGUADERO,atencion odontologica,restauraciones,2021-02-01,0,0,0,0,0,4,1,5,0,0,0,0,0,0,10
EL ALTO,atencion odontologica,restauraciones,2021-02-01,88,79,171,179,110,108,103,185,33,23,0,0,0,0,1079
EL CHORO,atencion odontologica,restauraciones,2021-02-01,2,3,9,17,10,4,3,8,2,0,0,0,0,0,58
EL PUENTE(STC),atencion odontologica,restauraciones,2021-02-01,0,8,3,11,4,8,17,27,1,0,0,0,0,0,79
EL PUENTE(TJA),atencion odontologica,restauraciones,2021-02-01,1,0,3,1,2,15,12,38,2,4,0,0,0,0,78
EL TORNO,atencion odontologica,restauraciones,2021-02-01,63,64,12,9,18,24,18,81,23,15,0,0,0,0,327
EL VILLAR,atencion odontologica,restauraciones,2021-02-01,3,0,5,9,25,16,19,60,4,4,0,0,0,0,145
ENTRE RIOS TRJ,atencion odontologica,restauraciones,2021-02-01,0,2,4,8,5,17,2,34,3,0,0,0,0,0,75
ENTRE RIOS CBBA,atencion odontologica,restauraciones,2021-02-01,15,15,32,44,12,42,20,92,7,3,0,0,0,0,282
ESCARA,atencion odontologica,restauraciones,2021-02-01,0,0,0,2,1,3,0,10,1,0,0,0,0,0,17
ESCOMA,atencion odontologica,restauraciones,2021-02-01,0,3,1,1,2,0,0,4,0,1,0,0,0,0,12
ESMERALDA,atencion odontologica,restauraciones,2021-02-01,0,0,1,0,0,0,3,1,2,1,0,0,0,0,8
EUCALIPTUS,atencion odontologica,restauraciones,2021-02-01,0,6,2,6,0,6,3,21,0,3,0,0,0,0,47
FERNANDEZ ALONSO,atencion odontologica,restauraciones,2021-02-01,4,1,8,5,0,2,2,11,1,0,0,0,0,0,34
FILADELFIA,atencion odontologica,restauraciones,2021-02-01,0,0,1,1,2,3,1,5,0,0,0,0,0,0,13
GENERAL SAAVEDRA,atencion odontologica,restauraciones,2021-02-01,0,0,3,4,6,16,5,17,0,1,0,0,0,0,52
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,restauraciones,2021-02-01,3,13,12,10,10,21,20,48,2,2,0,0,0,0,141
GUANAY,atencion odontologica,restauraciones,2021-02-01,1,5,3,11,1,3,7,31,0,1,0,0,0,0,63
GUAQUI,atencion odontologica,restauraciones,2021-02-01,2,2,3,3,5,6,7,13,3,1,0,0,0,0,45
GUAYARAMERIN,atencion odontologica,restauraciones,2021-02-01,0,2,6,7,4,12,3,25,0,0,0,0,0,0,59
GUTIERREZ,atencion odontologica,restauraciones,2021-02-01,0,0,0,0,1,12,6,5,2,0,0,0,0,0,26
HUACARETA,atencion odontologica,restauraciones,2021-02-01,3,0,0,0,0,0,0,3,0,0,0,0,0,0,6
HUACAYA (VILLA DE HUACAYA),atencion odontologica,restauraciones,2021-02-01,0,0,2,3,0,0,1,3,0,0,0,0,0,0,9
HUACHACALLA,atencion odontologica,restauraciones,2021-02-01,0,0,1,4,0,0,0,3,1,0,0,0,0,0,9
HUANUNI,atencion odontologica,restauraciones,2021-02-01,13,23,56,63,53,89,62,114,14,10,0,0,0,0,497
HUARACAJE,atencion odontologica,restauraciones,2021-02-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
HUATAJATA,atencion odontologica,restauraciones,2021-02-01,4,1,5,3,2,2,2,15,3,0,0,0,0,0,37
HUAYLLAMARCA,atencion odontologica,restauraciones,2021-02-01,1,0,16,12,2,27,7,11,2,2,0,0,0,0,80
HUMANATA,atencion odontologica,restauraciones,2021-02-01,0,0,4,4,2,2,5,9,0,5,0,0,0,0,31
ICHOCA,atencion odontologica,restauraciones,2021-02-01,1,2,3,7,4,5,13,27,5,1,0,0,0,0,68
ICLA,atencion odontologica,restauraciones,2021-02-01,11,2,5,15,8,33,16,31,1,0,0,0,0,0,122
INCAHUASI,atencion odontologica,restauraciones,2021-02-01,3,5,4,3,2,0,3,16,2,0,0,0,0,0,38
INQUISIVI,atencion odontologica,restauraciones,2021-02-01,0,0,6,2,3,4,5,7,0,0,0,0,0,0,27
IRUPANA (VILLA DE LANZA),atencion odontologica,restauraciones,2021-02-01,2,9,6,9,4,11,14,14,5,0,0,0,0,0,74
IXIAMAS,atencion odontologica,restauraciones,2021-02-01,0,1,3,3,2,13,3,23,0,0,0,0,0,0,48
JESUS DE MACHACA,atencion odontologica,restauraciones,2021-02-01,6,4,8,16,14,17,9,29,2,5,0,0,0,0,110
LA ASUNTA,atencion odontologica,restauraciones,2021-02-01,5,7,3,19,0,24,36,39,1,2,0,0,0,0,136
LA PAZ,atencion odontologica,restauraciones,2021-02-01,209,219,358,252,122,173,516,966,214,120,0,0,0,0,3149
LA RIVERA,atencion odontologica,restauraciones,2021-02-01,2,0,14,2,1,0,0,11,0,4,0,0,0,0,34
LAGUNILLAS,atencion odontologica,restauraciones,2021-02-01,0,0,0,2,0,2,5,8,0,0,0,0,0,0,17
LAJA,atencion odontologica,restauraciones,2021-02-01,7,9,3,12,4,24,5,8,3,0,0,0,0,0,75
LAS CARRERAS,atencion odontologica,restauraciones,2021-02-01,0,0,2,2,0,4,7,7,3,1,0,0,0,0,26
LLALLAGUA,atencion odontologica,restauraciones,2021-02-01,17,12,16,21,27,45,29,73,1,5,0,0,0,0,246
LURIBAY,atencion odontologica,restauraciones,2021-02-01,2,0,5,3,0,2,4,7,2,2,0,0,0,0,27
MACHACAMARCA,atencion odontologica,restauraciones,2021-02-01,0,2,7,3,2,20,3,32,6,6,0,0,0,0,81
MACHARETI,atencion odontologica,restauraciones,2021-02-01,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3
MAGDALENA,atencion odontologica,restauraciones,2021-02-01,0,0,0,1,0,2,1,3,0,0,0,0,0,0,7
MALLA,atencion odontologica,restauraciones,2021-02-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
MAPIRI,atencion odontologica,restauraciones,2021-02-01,1,2,5,8,0,8,1,3,0,0,0,0,0,0,28
MECAPACA,atencion odontologica,restauraciones,2021-02-01,4,6,8,10,11,9,14,27,11,5,0,0,0,0,105
MIZQUE,atencion odontologica,restauraciones,2021-02-01,9,7,11,26,6,14,8,39,6,0,0,0,0,0,126
MOCOMOCO,atencion odontologica,restauraciones,2021-02-01,1,0,1,4,7,7,3,7,2,0,0,0,0,0,32
MOJINETE,atencion odontologica,restauraciones,2021-02-01,0,0,3,0,0,0,0,2,0,0,0,0,0,0,5
MOJOCOYA,atencion odontologica,restauraciones,2021-02-01,3,7,12,20,0,26,30,39,2,0,0,0,0,0,139
MONTEAGUDO,atencion odontologica,restauraciones,2021-02-01,10,4,37,69,39,56,71,88,9,2,0,0,0,0,385
MONTERO,atencion odontologica,restauraciones,2021-02-01,19,6,45,92,21,53,27,114,9,14,0,0,0,0,400
MORO MORO,atencion odontologica,restauraciones,2021-02-01,0,0,2,1,2,2,3,12,0,0,0,0,0,0,22
MOROCHATA,atencion odontologica,restauraciones,2021-02-01,4,0,5,10,5,13,19,54,25,16,0,0,0,0,151
OCURI,atencion odontologica,restauraciones,2021-02-01,0,0,2,2,4,21,16,35,3,3,0,0,0,0,86
