,group,variable,month,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA EMB,CONSULTA NUEVA EMB,CONSULTA NUEVA POST,CONSULTA NUEVA POST,TOTALES
SAN ANTONIO DE LOMERIO,atencion odontologica,consulta nueva,2021-01-01,3,0,2,3,7,3,8,25,0,2,0,0,0,0,53
SAN BENITO,atencion odontologica,consulta nueva,2021-01-01,7,6,14,33,12,26,18,48,11,2,0,4,0,6,187
SAN BORJA,atencion odontologica,consulta nueva,2021-01-01,13,16,44,88,18,47,42,118,12,0,0,5,0,1,404
SAN BUENA VENTURA,atencion odontologica,consulta nueva,2021-01-01,1,4,16,21,7,17,15,41,1,4,0,4,0,3,134
SAN CARLOS,atencion odontologica,consulta nueva,2021-01-01,11,4,14,20,14,24,14,20,4,3,0,7,0,5,140
SAN IGNACIO,atencion odontologica,consulta nueva,2021-01-01,5,4,51,77,39,65,27,120,6,5,0,3,0,1,403
SAN IGNACIO DE VELASCO,atencion odontologica,consulta nueva,2021-01-01,16,7,23,11,5,18,32,63,24,12,0,39,0,3,253
SAN JAVIER(BNI),atencion odontologica,consulta nueva,2021-01-01,1,0,2,4,0,0,2,5,0,0,0,0,0,0,14
SAN JAVIER(STC),atencion odontologica,consulta nueva,2021-01-01,7,5,5,1,0,3,1,18,1,1,0,2,0,2,46
SAN JOAQUIN,atencion odontologica,consulta nueva,2021-01-01,2,1,25,52,5,28,31,4,0,0,0,0,0,0,148
SAN JOSE DE CHIQUITOS,atencion odontologica,consulta nueva,2021-01-01,0,0,13,3,5,2,9,15,4,3,0,0,0,0,54
SAN JUAN DE YAPACANI,atencion odontologica,consulta nueva,2021-01-01,23,16,41,35,13,19,18,39,12,8,0,4,0,4,232
SAN JULIAN,atencion odontologica,consulta nueva,2021-01-01,82,95,52,73,20,28,36,164,10,15,0,32,0,6,613
SAN LORENZO(PND),atencion odontologica,consulta nueva,2021-01-01,0,0,3,5,1,3,2,18,2,0,0,1,0,0,35
SAN LORENZO(TJA),atencion odontologica,consulta nueva,2021-01-01,10,6,45,56,17,40,43,161,9,2,0,3,0,0,392
SAN LUCAS,atencion odontologica,consulta nueva,2021-01-01,55,63,38,96,45,115,76,264,5,9,0,23,0,7,796
SAN MATIAS,atencion odontologica,consulta nueva,2021-01-01,2,6,2,3,2,3,5,10,3,2,0,2,0,2,42
SAN MIGUEL DE VELASCO,atencion odontologica,consulta nueva,2021-01-01,29,41,30,36,21,40,43,97,13,5,0,4,0,1,360
SAN PABLO DE LIPEZ,atencion odontologica,consulta nueva,2021-01-01,0,24,6,39,2,20,8,11,7,0,0,5,0,0,122
SAN PEDRO,atencion odontologica,consulta nueva,2021-01-01,25,11,23,19,16,28,39,72,8,9,0,6,0,1,257
SAN PEDRO DE BUENA VISTA,atencion odontologica,consulta nueva,2021-01-01,23,22,50,105,36,56,105,239,20,33,0,20,0,15,724
SAN PEDRO DE CURAHUARA,atencion odontologica,consulta nueva,2021-01-01,2,0,5,5,0,10,2,1,0,1,0,0,0,0,26
SAN PEDRO DE MACHA,atencion odontologica,consulta nueva,2021-01-01,42,38,100,133,64,86,122,290,60,58,0,26,0,9,1028
SAN PEDRO DE QUEMES,atencion odontologica,consulta nueva,2021-01-01,0,1,3,3,0,3,0,2,0,0,0,1,0,0,13
SAN PEDRO DE TIQUINA,atencion odontologica,consulta nueva,2021-01-01,0,1,7,5,5,4,15,12,0,0,0,0,0,0,49
SAN RAFAEL,atencion odontologica,consulta nueva,2021-01-01,0,0,1,0,0,1,1,2,1,0,0,0,0,0,6
SAN RAMON BENI,atencion odontologica,consulta nueva,2021-01-01,0,0,2,0,0,0,0,3,0,0,0,0,0,0,5
SAN RAMON SCZ,atencion odontologica,consulta nueva,2021-01-01,1,3,3,3,2,3,0,12,0,0,0,6,0,0,33
SANTA CRUZ DE LA SIERRA,atencion odontologica,consulta nueva,2021-01-01,255,317,388,432,144,205,865,1433,268,181,0,115,0,15,4618
SANTA ROSA,atencion odontologica,consulta nueva,2021-01-01,0,0,0,0,0,0,3,5,0,0,0,0,0,0,8
SANTA ROSA DEL SARA,atencion odontologica,consulta nueva,2021-01-01,7,12,35,21,13,26,30,100,8,3,0,0,0,1,256
SANTIAGO DE CALLAPA,atencion odontologica,consulta nueva,2021-01-01,7,11,9,21,5,7,20,31,22,2,0,3,0,0,138
SANTIAGO DE HUARI,atencion odontologica,consulta nueva,2021-01-01,18,14,82,60,15,35,30,72,30,39,0,12,0,7,414
SANTIAGO DE HUATA,atencion odontologica,consulta nueva,2021-01-01,30,13,12,20,10,13,32,40,6,11,0,0,0,0,187
SANTIAGO DE MACHACA,atencion odontologica,consulta nueva,2021-01-01,2,11,10,17,10,28,1,21,4,1,0,1,0,0,106
SANTIVAÑES,atencion odontologica,consulta nueva,2021-01-01,27,3,46,36,22,73,25,125,9,27,0,0,0,1,394
SANTUARIO DE QUILLACAS,atencion odontologica,consulta nueva,2021-01-01,15,14,20,50,12,22,13,48,8,6,0,2,0,6,216
SAPAHAQUI,atencion odontologica,consulta nueva,2021-01-01,9,7,26,35,11,12,22,39,3,4,0,11,0,3,182
SENA,atencion odontologica,consulta nueva,2021-01-01,3,8,16,38,6,14,20,31,5,0,0,5,0,4,150
SHINAOTA,atencion odontologica,consulta nueva,2021-01-01,24,20,44,45,24,16,24,89,19,11,0,5,0,14,335
SICA SICA (VILLA AROMA),atencion odontologica,consulta nueva,2021-01-01,2,2,19,13,41,35,29,66,7,4,0,1,0,0,219
SICAYA,atencion odontologica,consulta nueva,2021-01-01,4,1,7,13,8,11,8,47,0,1,0,0,0,0,100
SIPE SIPE,atencion odontologica,consulta nueva,2021-01-01,81,90,124,210,34,89,43,236,28,39,0,2,0,2,978
SOPACHUY,atencion odontologica,consulta nueva,2021-01-01,1,3,19,29,9,29,12,44,1,1,0,0,0,0,148
SORACACHI,atencion odontologica,consulta nueva,2021-01-01,23,42,98,102,52,64,89,153,26,26,0,15,0,6,696
SORATA,atencion odontologica,consulta nueva,2021-01-01,13,27,52,76,34,36,55,89,17,9,0,1,0,1,410
SUCRE,atencion odontologica,consulta nueva,2021-01-01,346,419,627,708,236,406,608,1457,93,107,0,163,0,24,5194
TACACHI,atencion odontologica,consulta nueva,2021-01-01,0,1,6,12,6,11,3,18,0,2,0,0,0,0,59
TACACOMA,atencion odontologica,consulta nueva,2021-01-01,0,0,10,6,2,8,6,31,2,5,0,7,0,1,78
TACOBAMBA,atencion odontologica,consulta nueva,2021-01-01,4,3,6,12,6,8,7,29,4,3,0,7,0,6,95
TACOPAYA,atencion odontologica,consulta nueva,2021-01-01,3,9,7,10,11,19,20,42,20,25,0,1,0,0,167
TAHUA,atencion odontologica,consulta nueva,2021-01-01,12,0,2,1,0,3,1,3,5,0,0,3,0,0,30
TAPACARI,atencion odontologica,consulta nueva,2021-01-01,34,29,57,50,14,34,38,85,4,12,0,12,0,8,377
TARABUCO,atencion odontologica,consulta nueva,2021-01-01,9,43,19,43,19,57,17,121,8,31,0,16,0,5,388
TARACO,atencion odontologica,consulta nueva,2021-01-01,6,9,10,4,22,20,33,38,25,13,0,2,0,4,186
TARATA,atencion odontologica,consulta nueva,2021-01-01,5,7,13,34,10,21,15,65,5,10,0,0,0,0,185
TARIJA,atencion odontologica,consulta nueva,2021-01-01,40,51,207,220,105,199,302,642,65,43,0,103,0,1,1978
TARVITA,atencion odontologica,consulta nueva,2021-01-01,71,69,38,68,31,64,40,175,9,5,0,18,0,18,606
TEOPONTE,atencion odontologica,consulta nueva,2021-01-01,3,11,33,42,24,43,34,70,7,2,0,5,0,0,274
TIAHUANACU,atencion odontologica,consulta nueva,2021-01-01,9,14,19,43,25,28,37,56,6,13,0,11,0,4,265
TINGUIPAYA,atencion odontologica,consulta nueva,2021-01-01,17,21,14,17,1,20,30,42,3,13,0,6,0,0,184
TIPUANI,atencion odontologica,consulta nueva,2021-01-01,1,0,5,7,4,8,9,16,0,0,0,0,0,0,50
TIQUIPAYA,atencion odontologica,consulta nueva,2021-01-01,89,61,108,68,14,56,40,119,2,7,0,16,0,6,586
TIRAQUE (CBBA),atencion odontologica,consulta nueva,2021-01-01,48,45,75,134,77,92,53,170,5,22,0,4,0,6,731
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,consulta nueva,2021-01-01,0,0,8,1,1,8,8,8,1,2,0,0,0,0,37
TOCO,atencion odontologica,consulta nueva,2021-01-01,7,1,12,16,29,0,18,27,1,6,0,0,0,0,117
TODOS SANTOS,atencion odontologica,consulta nueva,2021-01-01,2,0,2,0,3,2,2,4,2,4,0,0,0,0,21
TOLATA,atencion odontologica,consulta nueva,2021-01-01,7,2,4,12,5,6,9,14,0,3,0,0,0,0,62
TOLEDO,atencion odontologica,consulta nueva,2021-01-01,0,6,7,13,11,12,17,32,10,1,0,3,0,0,112
TOMAVE,atencion odontologica,consulta nueva,2021-01-01,6,4,9,34,43,48,24,74,9,3,0,9,0,0,263
TOMINA,atencion odontologica,consulta nueva,2021-01-01,9,20,20,53,21,50,51,126,2,7,0,1,0,1,361
TORO TORO,atencion odontologica,consulta nueva,2021-01-01,2,2,1,2,3,2,8,27,2,10,0,10,0,2,71
TOTORA(CBBA),atencion odontologica,consulta nueva,2021-01-01,8,8,15,23,15,26,18,32,1,3,0,1,0,3,153
TOTORA(ORR),atencion odontologica,consulta nueva,2021-01-01,6,1,15,4,4,9,6,20,5,1,0,0,0,0,71
TRIGAL,atencion odontologica,consulta nueva,2021-01-01,0,0,0,0,0,0,1,3,3,1,0,0,0,1,9
TRINIDAD,atencion odontologica,consulta nueva,2021-01-01,47,38,121,126,65,70,160,344,30,21,0,33,0,0,1055
TUPIZA,atencion odontologica,consulta nueva,2021-01-01,13,7,23,35,21,22,36,52,10,4,0,6,0,1,230
TURCO,atencion odontologica,consulta nueva,2021-01-01,13,7,5,21,26,14,14,51,10,10,0,7,0,0,178
UMALA,atencion odontologica,consulta nueva,2021-01-01,8,3,6,13,8,17,6,17,0,2,0,4,0,0,84
UNCIA,atencion odontologica,consulta nueva,2021-01-01,19,10,44,56,52,65,19,119,10,7,0,9,0,3,413
URIONDO (A. CONCEPCION),atencion odontologica,consulta nueva,2021-01-01,9,11,46,66,29,65,95,250,17,24,0,1,0,1,614
URUBICHA,atencion odontologica,consulta nueva,2021-01-01,0,1,0,0,2,0,1,3,0,0,0,0,0,0,7
UYUNI,atencion odontologica,consulta nueva,2021-01-01,19,48,63,76,39,39,51,76,19,7,0,4,0,1,442
VACAS,atencion odontologica,consulta nueva,2021-01-01,44,11,77,46,84,87,39,105,3,14,0,0,0,9,519
VALLEGRANDE,atencion odontologica,consulta nueva,2021-01-01,61,61,14,8,14,20,16,29,4,6,0,8,0,8,249
VIACHA,atencion odontologica,consulta nueva,2021-01-01,43,106,148,109,70,93,69,233,23,12,0,15,0,5,926
VILA VILA,atencion odontologica,consulta nueva,2021-01-01,0,5,6,15,28,0,15,46,13,14,0,0,0,0,142
VILLA CHARCAS,atencion odontologica,consulta nueva,2021-01-01,21,12,21,49,6,36,18,56,2,12,0,11,0,2,246
VILLA MONTES,atencion odontologica,consulta nueva,2021-01-01,11,8,33,51,33,62,63,152,26,8,0,9,0,1,457
VILLA NUEVA (LOMA ALTA),atencion odontologica,consulta nueva,2021-01-01,2,4,6,8,0,2,2,7,0,0,0,2,0,0,33
VILLA RIVERO,atencion odontologica,consulta nueva,2021-01-01,12,28,41,65,35,56,31,122,3,23,0,7,0,9,432
VILLA SERRANO,atencion odontologica,consulta nueva,2021-01-01,30,29,4,6,0,3,2,4,1,0,0,5,0,1,85
VILLA TUNARI,atencion odontologica,consulta nueva,2021-01-01,46,72,132,160,54,129,132,307,10,7,0,5,0,3,1057
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consulta nueva,2021-01-01,24,5,38,48,40,35,34,86,0,0,0,7,0,0,317
VILLAZON,atencion odontologica,consulta nueva,2021-01-01,42,42,39,54,53,55,33,176,30,20,0,34,0,6,584
VINTO,atencion odontologica,consulta nueva,2021-01-01,108,87,241,332,95,270,175,402,19,45,0,4,0,2,1780
VITICHI,atencion odontologica,consulta nueva,2021-01-01,17,33,63,53,28,66,41,109,8,20,0,3,0,3,444
WALDO BALLIVIAN,atencion odontologica,consulta nueva,2021-01-01,0,0,9,6,13,2,9,10,1,0,0,2,0,0,52
WARNES,atencion odontologica,consulta nueva,2021-01-01,12,5,23,29,9,18,61,115,3,8,0,0,0,0,283
YACO,atencion odontologica,consulta nueva,2021-01-01,1,2,1,1,8,4,12,7,4,5,0,0,0,0,45
YACUIBA,atencion odontologica,consulta nueva,2021-01-01,50,62,161,192,54,95,175,445,62,61,0,19,0,7,1383
YAMPARAEZ,atencion odontologica,consulta nueva,2021-01-01,42,46,14,31,11,35,15,59,5,13,0,19,0,2,292
YANACACHI,atencion odontologica,consulta nueva,2021-01-01,9,0,5,10,2,0,4,3,0,0,0,0,0,0,33
YAPACANI,atencion odontologica,consulta nueva,2021-01-01,50,51,108,142,57,87,93,180,9,10,0,10,0,10,807
YOCALLA,atencion odontologica,consulta nueva,2021-01-01,3,3,9,4,3,8,10,26,0,1,0,4,0,2,73
YOTALA,atencion odontologica,consulta nueva,2021-01-01,3,4,2,1,0,4,6,8,1,0,0,0,0,1,30
YUNCHARA,atencion odontologica,consulta nueva,2021-01-01,3,1,4,7,3,11,13,33,2,3,0,0,0,0,80
YUNGUYO DE LITORAL,atencion odontologica,consulta nueva,2021-01-01,1,0,0,2,0,0,1,1,1,0,0,0,0,0,6
ZUDAÑEZ,atencion odontologica,consulta nueva,2021-01-01,2,15,16,21,8,32,9,68,4,0,0,21,0,1,197
ACACIO,atencion odontologica,consulta nueva,2021-02-01,14,28,12,18,1,36,5,22,2,4,0,1,0,4,147
ACHACACHI,atencion odontologica,consulta nueva,2021-02-01,38,24,63,69,31,91,64,192,31,33,0,62,0,2,700
ACHOCALLA,atencion odontologica,consulta nueva,2021-02-01,146,133,89,102,20,66,49,199,26,36,0,29,0,31,926
AIQUILE,atencion odontologica,consulta nueva,2021-02-01,5,8,9,20,5,3,10,24,11,16,0,4,0,0,115
ALALAY,atencion odontologica,consulta nueva,2021-02-01,0,0,0,5,0,2,7,9,2,1,0,0,0,3,29
ALCALA,atencion odontologica,consulta nueva,2021-02-01,12,1,5,2,3,5,7,16,0,0,0,1,0,1,53
ALTO BENI,atencion odontologica,consulta nueva,2021-02-01,10,8,19,32,15,11,42,84,9,6,0,5,0,4,245
ANCORAIMES,atencion odontologica,consulta nueva,2021-02-01,6,11,27,32,8,24,44,99,38,34,0,4,0,1,328
ANDAMARCA,atencion odontologica,consulta nueva,2021-02-01,22,18,42,44,8,8,9,45,18,24,0,1,0,3,242
ANTEQUERA,atencion odontologica,consulta nueva,2021-02-01,8,1,11,29,5,14,46,60,5,4,0,8,0,2,193
ANZALDO,atencion odontologica,consulta nueva,2021-02-01,4,0,13,6,5,24,16,43,3,2,0,2,0,2,120
APOLO,atencion odontologica,consulta nueva,2021-02-01,4,3,8,3,5,4,7,20,1,0,0,12,0,2,69
ARAMPAMPA,atencion odontologica,consulta nueva,2021-02-01,21,12,26,28,6,4,8,50,12,7,0,11,0,3,188
ARANI,atencion odontologica,consulta nueva,2021-02-01,36,10,39,48,8,26,20,118,3,3,0,2,0,0,313
ARBIETO,atencion odontologica,consulta nueva,2021-02-01,70,51,115,99,31,84,54,249,11,23,0,2,0,3,792
ARQUE,atencion odontologica,consulta nueva,2021-02-01,32,35,108,87,10,30,45,84,10,19,0,11,0,8,479
ASCENCION DE GUARAYOS,atencion odontologica,consulta nueva,2021-02-01,53,72,67,65,34,31,39,139,11,30,0,31,0,12,584
ATOCHA,atencion odontologica,consulta nueva,2021-02-01,12,5,66,62,36,60,93,102,5,8,0,6,0,0,455
AUCAPATA,atencion odontologica,consulta nueva,2021-02-01,1,0,1,4,1,0,5,12,1,0,0,0,0,0,25
AYATA,atencion odontologica,consulta nueva,2021-02-01,18,10,8,20,7,24,36,77,4,9,0,4,0,4,221
AYO AYO,atencion odontologica,consulta nueva,2021-02-01,2,5,11,12,6,18,6,28,6,4,0,0,0,0,98
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consulta nueva,2021-02-01,12,10,28,47,14,42,87,156,22,9,0,14,0,6,447
AZURDUY,atencion odontologica,consulta nueva,2021-02-01,1,3,22,8,4,45,47,111,7,3,0,13,0,0,264
BATALLAS,atencion odontologica,consulta nueva,2021-02-01,3,0,5,5,5,4,9,25,11,7,0,3,0,10,87
BAURES,atencion odontologica,consulta nueva,2021-02-01,1,0,1,2,0,1,11,4,0,2,0,1,0,0,23
BELEN DE ANDAMARCA,atencion odontologica,consulta nueva,2021-02-01,0,2,7,0,0,3,5,7,4,0,0,3,0,0,31
BELEN DE URMIRI,atencion odontologica,consulta nueva,2021-02-01,7,14,4,8,0,11,15,23,1,7,0,11,0,2,103
BELLA FLOR,atencion odontologica,consulta nueva,2021-02-01,1,0,0,1,0,4,2,6,0,0,0,1,0,0,15
BERMEJO,atencion odontologica,consulta nueva,2021-02-01,2,1,14,19,9,14,48,49,29,3,0,2,0,0,190
BETANZOS,atencion odontologica,consulta nueva,2021-02-01,46,31,28,64,33,83,53,156,29,11,0,16,0,7,557
BOLIVAR,atencion odontologica,consulta nueva,2021-02-01,1,3,3,7,2,14,9,21,9,0,0,0,0,0,69
BOLPEBRA,atencion odontologica,consulta nueva,2021-02-01,0,0,3,2,1,1,2,0,0,0,0,0,0,1,10
BOYUIBE,atencion odontologica,consulta nueva,2021-02-01,0,0,4,0,2,0,2,10,0,0,0,2,0,0,20
BUENA VISTA,atencion odontologica,consulta nueva,2021-02-01,26,18,13,24,10,15,7,31,2,2,0,0,0,0,148
CABEZAS,atencion odontologica,consulta nueva,2021-02-01,18,22,45,31,8,19,19,68,15,17,0,11,0,2,275
CAIROMA,atencion odontologica,consulta nueva,2021-02-01,0,1,22,21,4,26,19,24,1,2,0,1,0,0,121
"CAIZA ""D""",atencion odontologica,consulta nueva,2021-02-01,0,0,5,7,4,11,11,30,2,1,0,0,0,1,72
CAJUATA,atencion odontologica,consulta nueva,2021-02-01,2,0,7,0,1,4,7,18,9,1,0,0,0,0,49
CALACOTO,atencion odontologica,consulta nueva,2021-02-01,5,3,5,1,2,2,2,5,10,3,0,2,0,0,40
CALAMARCA,atencion odontologica,consulta nueva,2021-02-01,1,10,9,17,10,17,23,39,8,9,0,4,0,4,151
CAMARGO,atencion odontologica,consulta nueva,2021-02-01,22,16,51,42,13,45,31,152,12,8,0,24,0,7,423
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consulta nueva,2021-02-01,0,0,6,8,3,1,6,14,0,1,0,0,0,0,39
CAMIRI,atencion odontologica,consulta nueva,2021-02-01,26,41,22,22,9,21,33,106,39,9,0,39,0,3,370
CAPINOTA,atencion odontologica,consulta nueva,2021-02-01,44,44,68,120,26,70,50,164,26,14,0,17,0,11,654
CAQUIAVIRI,atencion odontologica,consulta nueva,2021-02-01,1,0,15,9,6,4,8,24,8,3,0,4,0,0,82
CARACOLLO,atencion odontologica,consulta nueva,2021-02-01,14,27,51,56,9,35,46,157,13,5,0,13,0,6,432
CARANAVI,atencion odontologica,consulta nueva,2021-02-01,59,56,81,63,60,77,70,216,19,5,0,33,0,9,748
CARAPARI,atencion odontologica,consulta nueva,2021-02-01,6,9,18,34,12,18,45,72,2,4,0,6,0,0,226
CARIPUYO,atencion odontologica,consulta nueva,2021-02-01,1,2,5,7,4,3,13,35,5,1,0,1,0,2,79
CARMEN RIVERO TORREZ,atencion odontologica,consulta nueva,2021-02-01,0,12,1,6,0,0,4,13,0,0,0,0,0,1,37
CATACORA,atencion odontologica,consulta nueva,2021-02-01,0,1,2,7,0,3,5,7,0,2,0,0,0,0,27
CHACARILLA,atencion odontologica,consulta nueva,2021-02-01,8,8,15,15,2,1,5,11,2,4,0,0,0,3,74
CHALLAPATA,atencion odontologica,consulta nueva,2021-02-01,86,85,159,165,33,112,74,318,72,72,0,67,0,15,1258
CHAQUI,atencion odontologica,consulta nueva,2021-02-01,13,11,27,13,23,28,15,78,6,14,0,13,0,6,247
CHARAGUA,atencion odontologica,consulta nueva,2021-02-01,30,20,10,14,9,32,28,101,19,5,0,18,0,7,293
CHARAÑA,atencion odontologica,consulta nueva,2021-02-01,0,5,6,5,2,6,3,16,3,2,0,0,0,0,48
CHAYANTA,atencion odontologica,consulta nueva,2021-02-01,7,23,13,20,8,9,21,69,13,10,0,16,0,5,214
CHIMORE,atencion odontologica,consulta nueva,2021-02-01,37,23,47,89,47,80,72,159,5,3,0,4,0,0,566
CHIPAYA,atencion odontologica,consulta nueva,2021-02-01,2,7,7,0,4,6,6,24,1,0,0,1,0,1,59
CHUA COCANI,atencion odontologica,consulta nueva,2021-02-01,4,3,5,11,0,8,12,46,18,4,0,4,0,0,115
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consulta nueva,2021-02-01,8,1,11,5,6,2,6,12,2,0,0,0,0,0,53
CHUMA,atencion odontologica,consulta nueva,2021-02-01,25,19,26,46,16,65,86,148,24,32,0,10,0,0,497
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consulta nueva,2021-02-01,2,0,2,8,4,2,12,37,5,0,0,0,0,0,72
CKOCHAS,atencion odontologica,consulta nueva,2021-02-01,18,12,4,25,6,23,40,72,25,17,0,8,0,3,253
CLIZA,atencion odontologica,consulta nueva,2021-02-01,9,12,45,38,35,46,56,120,23,35,0,3,0,0,422
COBIJA,atencion odontologica,consulta nueva,2021-02-01,141,147,65,59,28,62,116,223,20,13,0,76,0,35,985
COCAPATA,atencion odontologica,consulta nueva,2021-02-01,27,51,86,48,60,109,81,183,30,25,0,15,0,17,732
COCHABAMBA,atencion odontologica,consulta nueva,2021-02-01,491,489,810,891,395,578,982,1806,407,291,0,152,0,29,7321
COIPASA,atencion odontologica,consulta nueva,2021-02-01,0,3,4,0,0,6,3,8,0,0,0,2,0,0,26
COLCAPIRHUA,atencion odontologica,consulta nueva,2021-02-01,45,55,92,89,26,74,88,216,40,21,0,17,0,13,776
"COLCHA ""K""",atencion odontologica,consulta nueva,2021-02-01,4,0,4,4,1,12,5,14,0,4,0,0,0,0,48
COLLANA,atencion odontologica,consulta nueva,2021-02-01,4,10,24,27,23,22,6,40,3,0,0,2,0,2,163
COLOMI,atencion odontologica,consulta nueva,2021-02-01,45,41,36,53,28,74,31,78,7,6,0,13,0,11,423
COLPA BELGICA,atencion odontologica,consulta nueva,2021-02-01,7,0,4,8,0,0,2,3,2,0,0,0,0,0,26
COLQUECHACA,atencion odontologica,consulta nueva,2021-02-01,15,16,24,38,9,59,50,118,20,19,0,3,0,2,373
COLQUENCHA,atencion odontologica,consulta nueva,2021-02-01,3,15,21,14,14,27,13,71,2,11,0,8,0,1,200
COLQUIRI,atencion odontologica,consulta nueva,2021-02-01,45,15,39,56,18,28,47,82,23,20,0,13,0,1,387
COMANCHE,atencion odontologica,consulta nueva,2021-02-01,0,0,4,1,0,4,0,1,1,0,0,0,0,0,11
COMARAPA,atencion odontologica,consulta nueva,2021-02-01,24,7,8,2,5,13,6,24,1,13,0,6,0,0,109
COPACABANA,atencion odontologica,consulta nueva,2021-02-01,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3
CORIPATA,atencion odontologica,consulta nueva,2021-02-01,0,1,7,1,1,1,0,9,1,0,0,0,0,0,21
CORO CORO,atencion odontologica,consulta nueva,2021-02-01,1,1,13,14,3,9,12,20,2,1,0,0,0,0,76
COROICO,atencion odontologica,consulta nueva,2021-02-01,3,0,16,12,8,5,29,74,7,4,0,0,0,0,158
CORQUE,atencion odontologica,consulta nueva,2021-02-01,12,3,21,27,9,16,46,54,11,14,0,4,0,0,217
COTAGAITA,atencion odontologica,consulta nueva,2021-02-01,47,39,110,97,31,46,118,209,31,36,0,14,0,12,790
COTOCA,atencion odontologica,consulta nueva,2021-02-01,56,83,69,52,19,46,110,228,29,37,0,4,0,2,735
CRUZ DE MACHACAMARCA,atencion odontologica,consulta nueva,2021-02-01,0,0,0,0,1,0,1,2,2,2,0,0,0,0,8
CUATRO CAÑADAS,atencion odontologica,consulta nueva,2021-02-01,27,35,45,114,11,84,27,141,8,7,0,23,0,0,522
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consulta nueva,2021-02-01,3,6,13,16,8,21,26,31,9,4,0,2,0,0,139
CUEVO,atencion odontologica,consulta nueva,2021-02-01,1,0,8,10,1,12,12,21,0,4,0,1,0,0,70
CULPINA,atencion odontologica,consulta nueva,2021-02-01,8,13,25,56,13,29,46,94,12,24,0,9,0,2,331
CURAHUARA DE CARANGAS,atencion odontologica,consulta nueva,2021-02-01,12,13,15,14,7,14,13,28,4,8,0,0,0,0,128
CURVA,atencion odontologica,consulta nueva,2021-02-01,4,3,3,7,0,9,15,14,0,3,0,1,0,4,63
DESAGUADERO,atencion odontologica,consulta nueva,2021-02-01,0,2,2,4,1,12,2,16,3,1,0,3,0,5,51
EL ALTO,atencion odontologica,consulta nueva,2021-02-01,224,166,403,442,182,243,300,756,111,72,0,138,0,17,3054
EL CHORO,atencion odontologica,consulta nueva,2021-02-01,6,20,30,34,11,12,11,20,6,3,0,0,0,0,153
EL PUENTE(STC),atencion odontologica,consulta nueva,2021-02-01,27,31,73,83,14,34,64,115,17,22,0,1,0,5,486
EL PUENTE(TJA),atencion odontologica,consulta nueva,2021-02-01,6,1,26,9,12,28,44,130,9,17,0,5,0,0,287
EL TORNO,atencion odontologica,consulta nueva,2021-02-01,333,328,29,23,24,41,32,147,33,36,0,46,0,23,1095
EL VILLAR,atencion odontologica,consulta nueva,2021-02-01,4,2,15,14,27,37,25,100,10,4,0,3,0,0,241
ENTRE RIOS TRJ,atencion odontologica,consulta nueva,2021-02-01,8,9,17,29,18,29,32,85,6,2,0,10,0,1,246
ENTRE RIOS CBBA,atencion odontologica,consulta nueva,2021-02-01,71,63,74,102,34,86,48,201,16,8,0,22,0,19,744
ESCARA,atencion odontologica,consulta nueva,2021-02-01,0,0,5,7,1,5,2,10,8,0,0,0,0,0,38
ESCOMA,atencion odontologica,consulta nueva,2021-02-01,1,3,1,1,4,5,4,13,4,2,0,0,0,0,38
ESMERALDA,atencion odontologica,consulta nueva,2021-02-01,5,2,3,2,0,0,4,1,5,3,0,0,0,0,25
EUCALIPTUS,atencion odontologica,consulta nueva,2021-02-01,4,17,1,2,2,8,9,34,2,1,0,19,0,2,101
FERNANDEZ ALONSO,atencion odontologica,consulta nueva,2021-02-01,9,2,18,23,7,8,12,48,15,2,0,1,0,0,145
FILADELFIA,atencion odontologica,consulta nueva,2021-02-01,11,18,35,23,9,17,8,17,0,0,0,3,0,0,141
GENERAL SAAVEDRA,atencion odontologica,consulta nueva,2021-02-01,4,5,11,9,11,23,9,29,3,3,0,2,0,1,110
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consulta nueva,2021-02-01,13,53,33,23,23,37,73,111,10,16,0,5,0,4,401
GUANAY,atencion odontologica,consulta nueva,2021-02-01,5,10,9,9,1,1,11,37,2,0,0,3,0,0,88
GUAQUI,atencion odontologica,consulta nueva,2021-02-01,9,6,14,11,9,20,32,68,19,24,0,11,0,2,225
GUAYARAMERIN,atencion odontologica,consulta nueva,2021-02-01,3,1,24,45,12,33,29,65,3,0,0,27,0,0,242
