,group,variable,month,ENDODONCIA MENORES DE 5 AÑOS,ENDODONCIA MENORES DE 5 AÑOS,ENDODONCIA 5 A 13 AÑOS,ENDODONCIA 5 A 13 AÑOS,ENDODONCIA 14 A 19 AÑOS,ENDODONCIA 14 A 19 AÑOS,ENDODONCIA 20 A 59 AÑOS,ENDODONCIA 20 A 59 AÑOS,ENDODONCIA 60 AÑOS Y MAS,ENDODONCIA 60 AÑOS Y MAS,ENDODONCIA EMB,ENDODONCIA EMB,ENDODONCIA POST,ENDODONCIA POST,TOTALES
TORO TORO,atencion odontologica,endodoncia,2021-01-01,3,0,0,1,1,5,6,4,0,0,0,0,0,0,20
TOTORA(CBBA),atencion odontologica,endodoncia,2021-01-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
TRINIDAD,atencion odontologica,endodoncia,2021-01-01,2,0,6,4,2,2,14,22,3,0,0,0,0,0,55
TUPIZA,atencion odontologica,endodoncia,2021-01-01,2,4,14,6,9,12,17,23,11,6,0,0,0,0,104
TURCO,atencion odontologica,endodoncia,2021-01-01,2,2,1,1,0,0,0,2,1,2,0,0,0,0,11
UNCIA,atencion odontologica,endodoncia,2021-01-01,0,0,1,1,1,1,2,3,0,0,0,0,0,0,9
URIONDO (A. CONCEPCION),atencion odontologica,endodoncia,2021-01-01,0,0,2,0,1,2,5,4,1,0,0,0,0,0,15
UYUNI,atencion odontologica,endodoncia,2021-01-01,0,0,8,2,3,13,6,10,1,0,0,0,0,0,43
VACAS,atencion odontologica,endodoncia,2021-01-01,1,1,3,2,1,1,1,8,0,1,0,0,0,0,19
VALLEGRANDE,atencion odontologica,endodoncia,2021-01-01,3,1,2,1,0,5,2,17,0,0,0,0,0,0,31
VIACHA,atencion odontologica,endodoncia,2021-01-01,7,14,61,62,15,34,31,104,4,1,0,0,0,0,333
VILA VILA,atencion odontologica,endodoncia,2021-01-01,0,0,0,0,1,0,0,0,2,0,0,0,0,0,3
VILLA CHARCAS,atencion odontologica,endodoncia,2021-01-01,4,3,0,12,2,9,3,13,0,0,0,0,0,0,46
VILLA MONTES,atencion odontologica,endodoncia,2021-01-01,0,0,3,0,0,0,3,4,2,2,0,0,0,0,14
VILLA RIVERO,atencion odontologica,endodoncia,2021-01-01,1,1,2,0,0,0,1,2,0,0,0,0,0,0,7
VILLA TUNARI,atencion odontologica,endodoncia,2021-01-01,4,6,12,11,3,14,16,30,0,0,0,0,0,0,96
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,endodoncia,2021-01-01,1,0,3,1,0,0,0,3,0,0,0,0,0,0,8
VILLAZON,atencion odontologica,endodoncia,2021-01-01,6,2,6,5,1,6,2,4,16,11,0,0,0,0,59
VINTO,atencion odontologica,endodoncia,2021-01-01,2,2,13,6,2,5,5,31,1,5,0,0,0,0,72
VITICHI,atencion odontologica,endodoncia,2021-01-01,0,1,3,1,0,4,1,6,0,2,0,0,0,0,18
WARNES,atencion odontologica,endodoncia,2021-01-01,8,2,7,11,4,7,31,40,2,4,0,0,0,0,116
YACO,atencion odontologica,endodoncia,2021-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
YACUIBA,atencion odontologica,endodoncia,2021-01-01,5,2,11,13,3,5,23,48,8,0,0,0,0,0,118
YAMPARAEZ,atencion odontologica,endodoncia,2021-01-01,1,0,1,2,0,3,0,9,0,2,0,0,0,0,18
YAPACANI,atencion odontologica,endodoncia,2021-01-01,5,5,11,7,10,9,15,29,1,2,0,0,0,0,94
YOCALLA,atencion odontologica,endodoncia,2021-01-01,1,0,0,2,1,1,2,4,0,0,0,0,0,0,11
YUNCHARA,atencion odontologica,endodoncia,2021-01-01,0,0,1,1,0,1,1,0,0,0,0,0,0,0,4
ZUDAÑEZ,atencion odontologica,endodoncia,2021-01-01,0,1,0,1,0,0,0,5,0,0,0,0,0,0,7
ACACIO,atencion odontologica,endodoncia,2021-02-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
ACHACACHI,atencion odontologica,endodoncia,2021-02-01,3,6,2,6,6,7,4,29,1,2,0,0,0,0,66
ACHOCALLA,atencion odontologica,endodoncia,2021-02-01,6,2,4,11,2,6,1,9,1,0,0,0,0,0,42
AIQUILE,atencion odontologica,endodoncia,2021-02-01,0,0,0,1,2,0,2,3,2,2,0,0,0,0,12
ALTO BENI,atencion odontologica,endodoncia,2021-02-01,0,0,0,2,1,0,7,4,0,0,0,0,0,0,14
ANCORAIMES,atencion odontologica,endodoncia,2021-02-01,0,0,3,12,6,4,7,8,4,0,0,0,0,0,44
ANDAMARCA,atencion odontologica,endodoncia,2021-02-01,0,0,0,2,0,1,0,0,0,0,0,0,0,0,3
ANTEQUERA,atencion odontologica,endodoncia,2021-02-01,0,0,0,1,0,2,0,3,0,0,0,0,0,0,6
ARAMPAMPA,atencion odontologica,endodoncia,2021-02-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
ARANI,atencion odontologica,endodoncia,2021-02-01,0,0,1,0,0,1,0,2,0,0,0,0,0,0,4
ARBIETO,atencion odontologica,endodoncia,2021-02-01,3,0,3,5,5,3,2,14,1,2,0,0,0,0,38
ARQUE,atencion odontologica,endodoncia,2021-02-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ASCENCION DE GUARAYOS,atencion odontologica,endodoncia,2021-02-01,0,10,1,0,0,1,3,3,2,6,0,0,0,0,26
ATOCHA,atencion odontologica,endodoncia,2021-02-01,0,0,6,20,4,19,31,21,0,0,0,0,0,0,101
AUCAPATA,atencion odontologica,endodoncia,2021-02-01,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
AYATA,atencion odontologica,endodoncia,2021-02-01,0,0,0,0,2,0,1,5,0,0,0,0,0,0,8
AYO AYO,atencion odontologica,endodoncia,2021-02-01,0,0,2,0,0,0,0,4,0,0,0,0,0,0,6
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,endodoncia,2021-02-01,2,1,8,11,1,8,16,20,3,3,0,0,0,0,73
AZURDUY,atencion odontologica,endodoncia,2021-02-01,1,0,4,0,1,1,2,4,0,0,0,0,0,0,13
BELEN DE ANDAMARCA,atencion odontologica,endodoncia,2021-02-01,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
BELEN DE URMIRI,atencion odontologica,endodoncia,2021-02-01,0,0,0,2,0,2,2,8,0,3,0,0,0,0,17
BERMEJO,atencion odontologica,endodoncia,2021-02-01,0,0,2,11,0,2,5,2,3,0,0,0,0,0,25
BETANZOS,atencion odontologica,endodoncia,2021-02-01,1,0,5,0,1,0,4,2,1,4,0,0,0,0,18
BUENA VISTA,atencion odontologica,endodoncia,2021-02-01,1,0,0,0,0,0,4,0,0,0,0,0,0,0,5
CABEZAS,atencion odontologica,endodoncia,2021-02-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
CAIROMA,atencion odontologica,endodoncia,2021-02-01,0,0,0,11,5,11,8,12,0,0,0,0,0,0,47
"CAIZA ""D""",atencion odontologica,endodoncia,2021-02-01,0,0,0,1,1,1,1,2,0,0,0,0,0,0,6
CAJUATA,atencion odontologica,endodoncia,2021-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CALAMARCA,atencion odontologica,endodoncia,2021-02-01,0,3,0,1,2,1,0,4,0,0,0,0,0,0,11
CAMARGO,atencion odontologica,endodoncia,2021-02-01,3,1,0,2,0,2,2,6,1,0,0,0,0,0,17
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,endodoncia,2021-02-01,0,0,3,2,0,0,0,0,0,0,0,0,0,0,5
CAMIRI,atencion odontologica,endodoncia,2021-02-01,0,0,7,7,10,11,8,13,16,1,0,0,0,0,73
CAPINOTA,atencion odontologica,endodoncia,2021-02-01,0,0,2,3,2,2,6,19,5,1,0,0,0,0,40
CAQUIAVIRI,atencion odontologica,endodoncia,2021-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CARACOLLO,atencion odontologica,endodoncia,2021-02-01,5,4,5,3,0,0,2,5,0,1,0,0,0,0,25
CARANAVI,atencion odontologica,endodoncia,2021-02-01,0,1,5,3,8,10,10,25,2,0,0,0,0,0,64
CARAPARI,atencion odontologica,endodoncia,2021-02-01,2,1,14,6,7,5,15,22,0,0,0,0,0,0,72
CARIPUYO,atencion odontologica,endodoncia,2021-02-01,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3
CARMEN RIVERO TORREZ,atencion odontologica,endodoncia,2021-02-01,0,1,0,0,0,0,1,2,0,0,0,0,0,0,4
CHALLAPATA,atencion odontologica,endodoncia,2021-02-01,3,0,6,1,0,2,0,8,1,1,0,0,0,0,22
CHAQUI,atencion odontologica,endodoncia,2021-02-01,1,0,2,0,2,0,0,5,0,0,0,0,0,0,10
CHARAGUA,atencion odontologica,endodoncia,2021-02-01,1,0,0,0,0,1,7,6,0,0,0,0,0,0,15
CHARAÑA,atencion odontologica,endodoncia,2021-02-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
CHAYANTA,atencion odontologica,endodoncia,2021-02-01,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3
CHIMORE,atencion odontologica,endodoncia,2021-02-01,0,0,1,1,0,4,0,4,0,0,0,0,0,0,10
CHIPAYA,atencion odontologica,endodoncia,2021-02-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,endodoncia,2021-02-01,0,0,0,0,5,0,2,0,0,0,0,0,0,0,7
CHUMA,atencion odontologica,endodoncia,2021-02-01,0,0,1,0,0,3,2,3,0,0,0,0,0,0,9
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,endodoncia,2021-02-01,0,2,0,2,0,2,2,4,0,0,0,0,0,0,12
CKOCHAS,atencion odontologica,endodoncia,2021-02-01,0,1,0,0,1,1,2,1,0,0,0,0,0,0,6
CLIZA,atencion odontologica,endodoncia,2021-02-01,0,1,2,8,0,6,0,4,2,2,0,0,0,0,25
COBIJA,atencion odontologica,endodoncia,2021-02-01,1,2,2,4,1,1,1,13,0,0,0,0,0,0,25
COCAPATA,atencion odontologica,endodoncia,2021-02-01,0,0,1,2,2,0,1,3,0,0,0,0,0,0,9
COCHABAMBA,atencion odontologica,endodoncia,2021-02-01,65,62,79,83,94,103,254,355,134,104,0,0,0,0,1333
COLCAPIRHUA,atencion odontologica,endodoncia,2021-02-01,0,1,0,0,0,1,2,2,2,2,0,0,0,0,10
"COLCHA ""K""",atencion odontologica,endodoncia,2021-02-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
COLLANA,atencion odontologica,endodoncia,2021-02-01,0,0,0,0,2,2,0,0,0,0,0,0,0,0,4
COLOMI,atencion odontologica,endodoncia,2021-02-01,0,2,0,0,0,1,0,3,0,0,0,0,0,0,6
COLQUECHACA,atencion odontologica,endodoncia,2021-02-01,3,1,0,2,1,5,3,14,0,0,0,0,0,0,29
COLQUENCHA,atencion odontologica,endodoncia,2021-02-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
COLQUIRI,atencion odontologica,endodoncia,2021-02-01,3,0,2,1,2,2,3,11,0,0,0,0,0,0,24
COMARAPA,atencion odontologica,endodoncia,2021-02-01,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6
CORO CORO,atencion odontologica,endodoncia,2021-02-01,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
COROICO,atencion odontologica,endodoncia,2021-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CORQUE,atencion odontologica,endodoncia,2021-02-01,1,0,0,0,1,2,0,1,0,0,0,0,0,0,5
COTAGAITA,atencion odontologica,endodoncia,2021-02-01,2,0,3,3,3,2,10,34,1,0,0,0,0,0,58
COTOCA,atencion odontologica,endodoncia,2021-02-01,0,0,0,0,0,0,2,5,0,0,0,0,0,0,7
CUATRO CAÑADAS,atencion odontologica,endodoncia,2021-02-01,1,2,0,1,1,0,2,3,0,0,0,0,0,0,10
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,endodoncia,2021-02-01,0,0,3,5,0,0,0,4,0,0,0,0,0,0,12
CULPINA,atencion odontologica,endodoncia,2021-02-01,0,1,4,3,4,4,2,6,1,1,0,0,0,0,26
CURAHUARA DE CARANGAS,atencion odontologica,endodoncia,2021-02-01,0,0,0,0,2,0,0,3,0,0,0,0,0,0,5
CURVA,atencion odontologica,endodoncia,2021-02-01,0,0,0,2,0,3,1,2,0,0,0,0,0,0,8
DESAGUADERO,atencion odontologica,endodoncia,2021-02-01,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3
EL ALTO,atencion odontologica,endodoncia,2021-02-01,55,32,68,88,50,100,125,245,56,28,0,0,0,0,847
EL CHORO,atencion odontologica,endodoncia,2021-02-01,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
EL PUENTE(STC),atencion odontologica,endodoncia,2021-02-01,4,0,11,11,4,6,5,10,0,6,0,0,0,0,57
EL PUENTE(TJA),atencion odontologica,endodoncia,2021-02-01,0,0,2,0,0,1,1,5,0,0,0,0,0,0,9
EL TORNO,atencion odontologica,endodoncia,2021-02-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EL VILLAR,atencion odontologica,endodoncia,2021-02-01,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
ENTRE RIOS TRJ,atencion odontologica,endodoncia,2021-02-01,0,1,0,1,0,1,2,6,0,0,0,0,0,0,11
ENTRE RIOS CBBA,atencion odontologica,endodoncia,2021-02-01,0,0,1,1,0,2,2,6,2,0,0,0,0,0,14
ESCOMA,atencion odontologica,endodoncia,2021-02-01,0,0,1,0,1,2,0,3,0,1,0,0,0,0,8
ESMERALDA,atencion odontologica,endodoncia,2021-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
EUCALIPTUS,atencion odontologica,endodoncia,2021-02-01,0,2,0,2,0,0,3,0,0,0,0,0,0,0,7
FERNANDEZ ALONSO,atencion odontologica,endodoncia,2021-02-01,0,0,1,0,0,0,1,4,4,0,0,0,0,0,10
GENERAL SAAVEDRA,atencion odontologica,endodoncia,2021-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,endodoncia,2021-02-01,1,0,1,0,3,4,10,6,0,1,0,0,0,0,26
GUANAY,atencion odontologica,endodoncia,2021-02-01,2,0,2,1,1,1,3,19,0,1,0,0,0,0,30
GUAQUI,atencion odontologica,endodoncia,2021-02-01,0,0,0,2,0,4,3,6,0,2,0,0,0,0,17
GUAYARAMERIN,atencion odontologica,endodoncia,2021-02-01,0,0,0,1,1,1,1,2,0,0,0,0,0,0,6
GUTIERREZ,atencion odontologica,endodoncia,2021-02-01,0,0,0,0,0,5,3,3,0,0,0,0,0,0,11
HUACARETA,atencion odontologica,endodoncia,2021-02-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
HUACHACALLA,atencion odontologica,endodoncia,2021-02-01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
HUANUNI,atencion odontologica,endodoncia,2021-02-01,0,0,3,8,1,5,7,13,1,2,0,0,0,0,40
HUATAJATA,atencion odontologica,endodoncia,2021-02-01,0,0,0,0,1,0,2,8,1,0,0,0,0,0,12
HUAYLLAMARCA,atencion odontologica,endodoncia,2021-02-01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
HUMANATA,atencion odontologica,endodoncia,2021-02-01,0,0,0,1,1,0,0,1,0,1,0,0,0,0,4
ICHOCA,atencion odontologica,endodoncia,2021-02-01,0,0,0,0,1,3,0,3,0,2,0,0,0,0,9
ICLA,atencion odontologica,endodoncia,2021-02-01,0,0,2,4,0,0,0,5,0,0,0,0,0,0,11
INCAHUASI,atencion odontologica,endodoncia,2021-02-01,0,0,1,2,0,1,1,9,0,0,0,0,0,0,14
INQUISIVI,atencion odontologica,endodoncia,2021-02-01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
IRUPANA (VILLA DE LANZA),atencion odontologica,endodoncia,2021-02-01,2,1,3,1,2,3,3,2,0,0,0,0,0,0,17
IXIAMAS,atencion odontologica,endodoncia,2021-02-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
JESUS DE MACHACA,atencion odontologica,endodoncia,2021-02-01,0,0,0,2,1,14,3,22,1,3,0,0,0,0,46
LA ASUNTA,atencion odontologica,endodoncia,2021-02-01,4,1,7,6,6,10,19,20,0,1,0,0,0,0,74
LA PAZ,atencion odontologica,endodoncia,2021-02-01,50,41,87,107,18,59,141,352,84,38,0,0,0,0,977
LAGUNILLAS,atencion odontologica,endodoncia,2021-02-01,1,0,0,1,0,0,5,10,1,0,0,0,0,0,18
LAJA,atencion odontologica,endodoncia,2021-02-01,0,0,0,1,0,1,0,0,1,1,0,0,0,0,4
LAS CARRERAS,atencion odontologica,endodoncia,2021-02-01,0,0,0,1,1,0,1,3,0,0,0,0,0,0,6
LLALLAGUA,atencion odontologica,endodoncia,2021-02-01,3,2,0,6,0,2,0,6,2,0,0,0,0,0,21
LLICA,atencion odontologica,endodoncia,2021-02-01,0,0,1,0,0,2,3,6,0,1,0,0,0,0,13
LURIBAY,atencion odontologica,endodoncia,2021-02-01,4,0,0,0,0,1,0,1,0,0,0,0,0,0,6
MACHACAMARCA,atencion odontologica,endodoncia,2021-02-01,0,1,1,1,0,1,0,4,6,1,0,0,0,0,15
MAPIRI,atencion odontologica,endodoncia,2021-02-01,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4
MECAPACA,atencion odontologica,endodoncia,2021-02-01,0,2,7,4,3,6,25,17,1,1,0,0,0,0,66
MIZQUE,atencion odontologica,endodoncia,2021-02-01,0,0,1,3,0,1,0,2,0,0,0,0,0,0,7
MOCOMOCO,atencion odontologica,endodoncia,2021-02-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
MOJOCOYA,atencion odontologica,endodoncia,2021-02-01,0,3,1,0,1,2,6,8,0,0,0,0,0,0,21
MONTEAGUDO,atencion odontologica,endodoncia,2021-02-01,2,4,5,2,0,9,2,14,2,0,0,0,0,0,40
MONTERO,atencion odontologica,endodoncia,2021-02-01,0,0,2,2,1,0,1,9,0,0,0,0,0,0,15
MOROCHATA,atencion odontologica,endodoncia,2021-02-01,0,0,1,3,1,0,4,7,2,6,0,0,0,0,24
OCURI,atencion odontologica,endodoncia,2021-02-01,0,0,0,2,2,4,5,5,1,0,0,0,0,0,19
OMEREQUE,atencion odontologica,endodoncia,2021-02-01,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3
ORURO,atencion odontologica,endodoncia,2021-02-01,13,26,59,45,27,35,89,90,23,1,0,0,0,0,408
PADCAYA,atencion odontologica,endodoncia,2021-02-01,0,0,0,1,1,2,3,3,0,0,0,0,0,0,10
PADILLA,atencion odontologica,endodoncia,2021-02-01,0,0,0,0,0,2,0,2,0,0,0,0,0,0,4
PAILON,atencion odontologica,endodoncia,2021-02-01,5,0,0,1,0,0,1,6,0,0,0,0,0,0,13
PALCA,atencion odontologica,endodoncia,2021-02-01,0,2,1,5,2,1,7,5,1,0,0,0,0,0,24
PALOS BLANCOS,atencion odontologica,endodoncia,2021-02-01,0,0,0,0,0,2,4,0,1,0,0,0,0,0,7
PAMPA GRANDE,atencion odontologica,endodoncia,2021-02-01,0,0,0,1,0,4,1,5,0,0,0,0,0,0,11
PAPEL PAMPA,atencion odontologica,endodoncia,2021-02-01,0,0,0,0,1,0,2,4,5,1,0,0,0,0,13
PASORAPA,atencion odontologica,endodoncia,2021-02-01,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4
PATACAMAYA,atencion odontologica,endodoncia,2021-02-01,3,3,5,11,1,5,4,4,0,0,0,0,0,0,36
PAZÑA,atencion odontologica,endodoncia,2021-02-01,1,1,0,3,0,1,0,0,1,1,0,0,0,0,8
PELECHUCO,atencion odontologica,endodoncia,2021-02-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
POCOATA,atencion odontologica,endodoncia,2021-02-01,0,0,0,0,0,3,2,5,0,1,0,0,0,0,11
POCONA,atencion odontologica,endodoncia,2021-02-01,0,0,0,1,0,0,3,0,0,1,0,0,0,0,5
POJO (CBBA),atencion odontologica,endodoncia,2021-02-01,0,1,2,6,1,5,1,1,0,1,0,0,0,0,18
POOPO,atencion odontologica,endodoncia,2021-02-01,0,2,3,0,0,0,9,4,0,0,0,0,0,0,18
PORCO,atencion odontologica,endodoncia,2021-02-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
POROMA,atencion odontologica,endodoncia,2021-02-01,0,0,4,3,0,0,3,4,1,0,0,0,0,0,15
PORONGO,atencion odontologica,endodoncia,2021-02-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
POTOSI,atencion odontologica,endodoncia,2021-02-01,17,17,30,35,5,9,29,78,3,0,0,0,0,0,223
PRESTO,atencion odontologica,endodoncia,2021-02-01,1,4,2,2,3,4,6,11,0,0,0,0,0,0,33
PUCARA,atencion odontologica,endodoncia,2021-02-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
PUCARANI,atencion odontologica,endodoncia,2021-02-01,1,0,1,3,0,6,3,9,0,0,0,0,0,0,23
PUERTO ACOSTA,atencion odontologica,endodoncia,2021-02-01,3,0,1,0,3,6,4,7,0,2,0,0,0,0,26
PUERTO CARABUCO,atencion odontologica,endodoncia,2021-02-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
PUERTO PEREZ,atencion odontologica,endodoncia,2021-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
PUERTO QUIJARRO,atencion odontologica,endodoncia,2021-02-01,0,1,4,2,0,2,2,4,1,0,0,0,0,0,16
PUERTO RICO,atencion odontologica,endodoncia,2021-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PUERTO SUAREZ,atencion odontologica,endodoncia,2021-02-01,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
PUERTO VILLARROEL,atencion odontologica,endodoncia,2021-02-01,0,7,5,3,4,8,8,19,7,0,0,0,0,0,61
PUNA,atencion odontologica,endodoncia,2021-02-01,0,0,0,0,0,0,0,3,0,1,0,0,0,0,4
PUNATA,atencion odontologica,endodoncia,2021-02-01,4,5,0,4,2,8,5,12,4,0,0,0,0,0,44
QUIABAYA,atencion odontologica,endodoncia,2021-02-01,1,1,0,0,0,3,0,3,0,0,0,0,0,0,8
QUILLACOLLO,atencion odontologica,endodoncia,2021-02-01,10,8,21,14,9,12,17,34,23,2,0,0,0,0,150
QUIME,atencion odontologica,endodoncia,2021-02-01,1,2,8,10,3,6,23,4,0,0,0,0,0,0,57
RAVELO,atencion odontologica,endodoncia,2021-02-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
REYES,atencion odontologica,endodoncia,2021-02-01,0,0,2,4,0,7,5,18,0,0,0,0,0,0,36
RIBERALTA,atencion odontologica,endodoncia,2021-02-01,9,1,15,20,9,2,1,28,0,0,0,0,0,0,85
ROBORE,atencion odontologica,endodoncia,2021-02-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
RURRENABAQUE,atencion odontologica,endodoncia,2021-02-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
SABAYA,atencion odontologica,endodoncia,2021-02-01,0,1,2,0,0,0,0,2,0,0,0,0,0,0,5
SACABA,atencion odontologica,endodoncia,2021-02-01,7,5,16,13,1,1,10,37,0,2,0,0,0,0,92
SACABAMBA,atencion odontologica,endodoncia,2021-02-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SACACA,atencion odontologica,endodoncia,2021-02-01,0,0,0,0,0,1,1,7,0,0,0,0,0,0,9
SAIPINA,atencion odontologica,endodoncia,2021-02-01,2,0,1,1,3,0,2,2,4,0,0,0,0,0,15
SALINAS DE GARCI MENDOZA,atencion odontologica,endodoncia,2021-02-01,1,1,2,2,0,2,0,5,1,0,0,0,0,0,14
SAN ANDRES,atencion odontologica,endodoncia,2021-02-01,0,0,0,0,0,0,2,3,2,3,0,0,0,0,10
SAN ANDRES DE MACHACA,atencion odontologica,endodoncia,2021-02-01,0,0,2,0,3,4,1,4,3,0,0,0,0,0,17
SAN BORJA,atencion odontologica,endodoncia,2021-02-01,0,0,1,0,0,0,0,3,1,1,0,0,0,0,6
SAN CARLOS,atencion odontologica,endodoncia,2021-02-01,2,2,1,1,1,5,5,8,1,1,0,0,0,0,27
SAN IGNACIO,atencion odontologica,endodoncia,2021-02-01,2,0,5,11,4,3,6,12,0,0,0,0,0,0,43
SAN IGNACIO DE VELASCO,atencion odontologica,endodoncia,2021-02-01,0,0,2,0,0,0,1,4,3,0,0,0,0,0,10
SAN JAVIER(STC),atencion odontologica,endodoncia,2021-02-01,0,1,0,0,0,0,0,5,1,0,0,0,0,0,7
SAN JOAQUIN,atencion odontologica,endodoncia,2021-02-01,0,0,0,0,0,0,4,8,0,0,0,0,0,0,12
SAN JUAN DE YAPACANI,atencion odontologica,endodoncia,2021-02-01,1,1,1,0,0,0,0,1,0,0,0,0,0,0,4
SAN JULIAN,atencion odontologica,endodoncia,2021-02-01,4,4,2,1,0,0,0,1,0,0,0,0,0,0,12
SAN LORENZO(PND),atencion odontologica,endodoncia,2021-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
SAN LORENZO(TJA),atencion odontologica,endodoncia,2021-02-01,0,0,2,1,0,2,4,8,0,0,0,0,0,0,17
SAN LUCAS,atencion odontologica,endodoncia,2021-02-01,3,0,3,7,6,14,7,28,2,1,0,0,0,0,71
SAN MATIAS,atencion odontologica,endodoncia,2021-02-01,0,0,4,0,1,2,2,13,0,0,0,0,0,0,22
SAN MIGUEL DE VELASCO,atencion odontologica,endodoncia,2021-02-01,0,0,0,0,1,0,2,1,0,0,0,0,0,0,4
SAN PABLO DE LIPEZ,atencion odontologica,endodoncia,2021-02-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
SAN PEDRO DE BUENA VISTA,atencion odontologica,endodoncia,2021-02-01,0,2,1,3,0,1,1,10,0,0,0,0,0,0,18
SAN PEDRO DE CURAHUARA,atencion odontologica,endodoncia,2021-02-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
SAN PEDRO DE MACHA,atencion odontologica,endodoncia,2021-02-01,5,6,17,2,8,11,7,29,0,0,0,0,0,0,85
SAN PEDRO DE TIQUINA,atencion odontologica,endodoncia,2021-02-01,0,0,1,0,0,1,0,1,0,0,0,0,0,0,3
SAN RAFAEL,atencion odontologica,endodoncia,2021-02-01,0,1,0,0,1,0,0,4,1,0,0,0,0,0,7
SAN RAMON BENI,atencion odontologica,endodoncia,2021-02-01,0,0,1,0,0,1,2,10,0,0,0,0,0,0,14
SANTA CRUZ DE LA SIERRA,atencion odontologica,endodoncia,2021-02-01,21,22,53,62,37,28,147,296,72,69,0,0,0,0,807
SANTA ROSA DEL SARA,atencion odontologica,endodoncia,2021-02-01,0,0,1,2,0,2,1,1,0,0,0,0,0,0,7
SANTIAGO DE HUARI,atencion odontologica,endodoncia,2021-02-01,0,0,3,2,0,2,1,0,1,0,0,0,0,0,9
SANTIAGO DE HUATA,atencion odontologica,endodoncia,2021-02-01,0,0,0,2,1,0,0,2,0,0,0,0,0,0,5
SANTIVAÑES,atencion odontologica,endodoncia,2021-02-01,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3
SAPAHAQUI,atencion odontologica,endodoncia,2021-02-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
SICA SICA (VILLA AROMA),atencion odontologica,endodoncia,2021-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SIPE SIPE,atencion odontologica,endodoncia,2021-02-01,6,3,6,6,0,1,0,7,0,2,0,0,0,0,31
