,group,variable,month,MEDIDAS PREVENTIVAS MENORES DE 5 AÑOS,MEDIDAS PREVENTIVAS MENORES DE 5 AÑOS,MEDIDAS PREVENTIVAS 5 A 13 AÑOS,MEDIDAS PREVENTIVAS 5 A 13 AÑOS,MEDIDAS PREVENTIVAS 14 A 19 AÑOS,MEDIDAS PREVENTIVAS 14 A 19 AÑOS,MEDIDAS PREVENTIVAS 20 A 59 AÑOS,MEDIDAS PREVENTIVAS 20 A 59 AÑOS,MEDIDAS PREVENTIVAS 60 AÑOS Y MAS,MEDIDAS PREVENTIVAS 60 AÑOS Y MAS,MEDIDAS PREVENTIVAS EMB,MEDIDAS PREVENTIVAS EMB,MEDIDAS PREVENTIVAS POST,MEDIDAS PREVENTIVAS POST,TOTALES
SAN LUCAS,atencion odontologica,medidas preventivas,2021-01-01,49,45,5,9,0,3,1,15,0,0,0,0,0,0,127
SAN MATIAS,atencion odontologica,medidas preventivas,2021-01-01,2,5,0,0,0,1,0,3,1,2,0,0,0,0,14
SAN MIGUEL DE VELASCO,atencion odontologica,medidas preventivas,2021-01-01,2,14,27,36,16,37,47,82,9,0,0,0,0,0,270
SAN PABLO DE LIPEZ,atencion odontologica,medidas preventivas,2021-01-01,0,16,3,14,9,13,0,0,0,0,0,0,0,0,55
SAN PEDRO,atencion odontologica,medidas preventivas,2021-01-01,1,0,1,1,0,0,2,3,0,0,0,0,0,0,8
SAN PEDRO DE BUENA VISTA,atencion odontologica,medidas preventivas,2021-01-01,14,12,19,45,16,19,15,44,8,15,0,0,0,0,207
SAN PEDRO DE CURAHUARA,atencion odontologica,medidas preventivas,2021-01-01,2,0,0,1,0,0,0,0,0,1,0,0,0,0,4
SAN PEDRO DE MACHA,atencion odontologica,medidas preventivas,2021-01-01,28,22,59,67,15,30,53,97,38,35,0,0,0,0,444
SAN PEDRO DE QUEMES,atencion odontologica,medidas preventivas,2021-01-01,0,1,2,1,0,0,0,0,0,0,0,0,0,0,4
SAN PEDRO DE TIQUINA,atencion odontologica,medidas preventivas,2021-01-01,0,1,1,0,0,0,2,2,0,0,0,0,0,0,6
SAN RAFAEL,atencion odontologica,medidas preventivas,2021-01-01,0,0,2,0,0,2,2,4,2,0,0,0,0,0,12
SAN RAMON SCZ,atencion odontologica,medidas preventivas,2021-01-01,2,1,4,2,0,1,0,1,0,0,0,0,0,0,11
SANTA CRUZ DE LA SIERRA,atencion odontologica,medidas preventivas,2021-01-01,177,218,173,199,173,130,564,830,109,67,0,0,0,0,2640
SANTA ROSA,atencion odontologica,medidas preventivas,2021-01-01,0,2,1,1,0,0,0,1,0,0,0,0,0,0,5
SANTA ROSA DEL SARA,atencion odontologica,medidas preventivas,2021-01-01,9,16,11,8,2,7,6,22,1,2,0,0,0,0,84
SANTIAGO DE CALLAPA,atencion odontologica,medidas preventivas,2021-01-01,3,2,0,3,0,3,2,5,0,0,0,0,0,0,18
SANTIAGO DE HUARI,atencion odontologica,medidas preventivas,2021-01-01,0,3,20,20,4,2,4,11,0,1,0,0,0,0,65
SANTIAGO DE HUATA,atencion odontologica,medidas preventivas,2021-01-01,19,2,6,4,0,4,2,2,0,0,0,0,0,0,39
SANTIVAÑES,atencion odontologica,medidas preventivas,2021-01-01,14,2,15,21,4,22,7,27,3,7,0,0,0,0,122
SANTUARIO DE QUILLACAS,atencion odontologica,medidas preventivas,2021-01-01,8,7,0,11,1,3,0,2,0,0,0,0,0,0,32
SAPAHAQUI,atencion odontologica,medidas preventivas,2021-01-01,5,4,11,18,1,3,2,3,0,0,0,0,0,0,47
SENA,atencion odontologica,medidas preventivas,2021-01-01,1,1,2,7,0,0,1,2,0,0,0,0,0,0,14
SHINAOTA,atencion odontologica,medidas preventivas,2021-01-01,9,10,15,30,11,8,7,34,5,4,0,0,0,0,133
SICA SICA (VILLA AROMA),atencion odontologica,medidas preventivas,2021-01-01,1,0,0,0,0,0,2,0,0,0,0,0,0,0,3
SICAYA,atencion odontologica,medidas preventivas,2021-01-01,2,0,2,0,0,1,0,4,0,0,0,0,0,0,9
SIPE SIPE,atencion odontologica,medidas preventivas,2021-01-01,38,39,54,93,14,38,14,91,11,13,0,0,0,0,405
SOPACHUY,atencion odontologica,medidas preventivas,2021-01-01,0,0,0,10,0,2,0,0,0,0,0,0,0,0,12
SORACACHI,atencion odontologica,medidas preventivas,2021-01-01,5,23,31,30,12,11,7,14,0,1,0,0,0,0,134
SORATA,atencion odontologica,medidas preventivas,2021-01-01,3,6,10,12,2,6,4,5,0,1,0,0,0,0,49
SUCRE,atencion odontologica,medidas preventivas,2021-01-01,168,230,155,220,56,103,83,262,33,17,0,0,0,0,1327
TACACHI,atencion odontologica,medidas preventivas,2021-01-01,0,0,4,3,3,1,1,0,0,0,0,0,0,0,12
TACACOMA,atencion odontologica,medidas preventivas,2021-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TACOBAMBA,atencion odontologica,medidas preventivas,2021-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TACOPAYA,atencion odontologica,medidas preventivas,2021-01-01,0,0,1,1,3,2,3,5,1,1,0,0,0,0,17
TAHUA,atencion odontologica,medidas preventivas,2021-01-01,8,0,2,0,0,2,0,0,2,0,0,0,0,0,14
TAPACARI,atencion odontologica,medidas preventivas,2021-01-01,17,8,26,19,4,15,11,33,1,4,0,0,0,0,138
TARABUCO,atencion odontologica,medidas preventivas,2021-01-01,8,30,1,6,0,4,0,19,1,6,0,0,0,0,75
TARACO,atencion odontologica,medidas preventivas,2021-01-01,5,5,3,0,3,1,6,4,5,3,0,0,0,0,35
TARATA,atencion odontologica,medidas preventivas,2021-01-01,2,4,6,13,2,10,7,24,3,3,0,0,0,0,74
TARIJA,atencion odontologica,medidas preventivas,2021-01-01,15,23,74,62,21,53,54,91,12,5,0,0,0,0,410
TARVITA,atencion odontologica,medidas preventivas,2021-01-01,56,60,12,11,0,3,0,5,0,0,0,0,0,0,147
TEOPONTE,atencion odontologica,medidas preventivas,2021-01-01,1,4,9,9,0,5,0,5,0,0,0,0,0,0,33
TIAHUANACU,atencion odontologica,medidas preventivas,2021-01-01,7,8,11,19,11,16,22,34,3,6,0,0,0,0,137
TINGUIPAYA,atencion odontologica,medidas preventivas,2021-01-01,17,20,5,1,0,1,1,6,0,0,0,0,0,0,51
TIPUANI,atencion odontologica,medidas preventivas,2021-01-01,0,0,0,4,1,2,0,0,0,0,0,0,0,0,7
TIQUIPAYA,atencion odontologica,medidas preventivas,2021-01-01,18,19,27,6,3,17,7,28,0,1,0,0,0,0,126
TIRAQUE (CBBA),atencion odontologica,medidas preventivas,2021-01-01,20,16,20,36,17,21,10,31,1,2,0,0,0,0,174
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,medidas preventivas,2021-01-01,0,0,1,1,0,1,0,1,0,0,0,0,0,0,4
TOCO,atencion odontologica,medidas preventivas,2021-01-01,2,0,4,2,1,0,4,3,0,0,0,0,0,0,16
TODOS SANTOS,atencion odontologica,medidas preventivas,2021-01-01,1,0,2,0,0,2,0,0,0,0,0,0,0,0,5
TOLATA,atencion odontologica,medidas preventivas,2021-01-01,1,0,1,5,1,1,2,2,0,0,0,0,0,0,13
TOLEDO,atencion odontologica,medidas preventivas,2021-01-01,0,0,1,1,5,7,1,4,3,0,0,0,0,0,22
TOMAVE,atencion odontologica,medidas preventivas,2021-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TOMINA,atencion odontologica,medidas preventivas,2021-01-01,1,4,0,18,0,10,4,3,0,0,0,0,0,0,40
TORO TORO,atencion odontologica,medidas preventivas,2021-01-01,2,0,1,2,0,0,0,2,0,0,0,0,0,0,7
TOTORA(CBBA),atencion odontologica,medidas preventivas,2021-01-01,0,0,2,3,0,0,0,0,0,0,0,0,0,0,5
TOTORA(ORR),atencion odontologica,medidas preventivas,2021-01-01,0,1,0,0,0,0,0,1,0,1,0,0,0,0,3
TRINIDAD,atencion odontologica,medidas preventivas,2021-01-01,22,29,38,62,38,21,51,95,5,5,0,0,0,0,366
TUPIZA,atencion odontologica,medidas preventivas,2021-01-01,15,5,22,36,23,27,29,29,43,32,0,0,0,0,261
TURCO,atencion odontologica,medidas preventivas,2021-01-01,3,4,2,4,0,0,0,7,1,0,0,0,0,0,21
UMALA,atencion odontologica,medidas preventivas,2021-01-01,7,3,5,8,1,5,1,1,0,0,0,0,0,0,31
UNCIA,atencion odontologica,medidas preventivas,2021-01-01,6,4,7,0,4,8,1,2,0,0,0,0,0,0,32
URIONDO (A. CONCEPCION),atencion odontologica,medidas preventivas,2021-01-01,1,4,3,16,0,9,9,32,6,11,0,0,0,0,91
UYUNI,atencion odontologica,medidas preventivas,2021-01-01,5,30,21,26,13,33,27,43,14,4,0,0,0,0,216
VACAS,atencion odontologica,medidas preventivas,2021-01-01,6,3,29,10,28,28,2,10,0,1,0,0,0,0,117
VALLEGRANDE,atencion odontologica,medidas preventivas,2021-01-01,58,54,16,6,17,19,14,17,2,2,0,0,0,0,205
VIACHA,atencion odontologica,medidas preventivas,2021-01-01,30,65,54,45,17,23,12,70,5,1,0,0,0,0,322
VILA VILA,atencion odontologica,medidas preventivas,2021-01-01,0,2,1,2,8,0,2,9,4,4,0,0,0,0,32
VILLA CHARCAS,atencion odontologica,medidas preventivas,2021-01-01,8,6,2,4,0,0,0,0,0,0,0,0,0,0,20
VILLA MONTES,atencion odontologica,medidas preventivas,2021-01-01,13,7,19,53,11,29,23,50,3,7,0,0,0,0,215
VILLA NUEVA (LOMA ALTA),atencion odontologica,medidas preventivas,2021-01-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
VILLA RIVERO,atencion odontologica,medidas preventivas,2021-01-01,8,12,21,44,16,30,8,15,2,4,0,0,0,0,160
VILLA SERRANO,atencion odontologica,medidas preventivas,2021-01-01,8,11,0,0,0,0,0,0,0,0,0,0,0,0,19
VILLA TUNARI,atencion odontologica,medidas preventivas,2021-01-01,23,17,60,58,12,44,67,61,2,4,0,0,0,0,348
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,medidas preventivas,2021-01-01,5,2,6,2,2,3,1,5,0,0,0,0,0,0,26
VILLAZON,atencion odontologica,medidas preventivas,2021-01-01,18,35,14,17,16,27,10,19,8,6,0,0,0,0,170
VINTO,atencion odontologica,medidas preventivas,2021-01-01,48,42,96,121,52,94,29,38,1,8,0,0,0,0,529
VITICHI,atencion odontologica,medidas preventivas,2021-01-01,8,16,31,19,3,4,0,5,0,0,0,0,0,0,86
WALDO BALLIVIAN,atencion odontologica,medidas preventivas,2021-01-01,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
WARNES,atencion odontologica,medidas preventivas,2021-01-01,13,4,18,19,8,8,52,65,7,5,0,0,0,0,199
YACUIBA,atencion odontologica,medidas preventivas,2021-01-01,18,21,130,134,46,37,56,107,4,6,0,0,0,0,559
YAMPARAEZ,atencion odontologica,medidas preventivas,2021-01-01,25,42,2,2,0,3,0,8,0,3,0,0,0,0,85
YANACACHI,atencion odontologica,medidas preventivas,2021-01-01,2,0,1,1,0,0,0,0,0,0,0,0,0,0,4
YAPACANI,atencion odontologica,medidas preventivas,2021-01-01,18,20,31,51,7,25,13,22,1,0,0,0,0,0,188
YOCALLA,atencion odontologica,medidas preventivas,2021-01-01,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3
YOTALA,atencion odontologica,medidas preventivas,2021-01-01,2,3,0,0,0,0,0,0,0,0,0,0,0,0,5
YUNCHARA,atencion odontologica,medidas preventivas,2021-01-01,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3
YUNGUYO DE LITORAL,atencion odontologica,medidas preventivas,2021-01-01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
ZUDAÑEZ,atencion odontologica,medidas preventivas,2021-01-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
ACACIO,atencion odontologica,medidas preventivas,2021-02-01,14,26,0,11,0,13,0,1,0,0,0,0,0,0,65
ACHACACHI,atencion odontologica,medidas preventivas,2021-02-01,13,2,34,27,8,24,5,39,0,1,0,0,0,0,153
ACHOCALLA,atencion odontologica,medidas preventivas,2021-02-01,99,92,27,30,0,9,2,47,8,10,0,0,0,0,324
AIQUILE,atencion odontologica,medidas preventivas,2021-02-01,7,18,16,46,6,8,26,47,24,28,0,0,0,0,226
ALALAY,atencion odontologica,medidas preventivas,2021-02-01,0,0,0,2,0,0,0,2,0,0,0,0,0,0,4
ALCALA,atencion odontologica,medidas preventivas,2021-02-01,3,0,0,0,0,0,0,1,0,0,0,0,0,0,4
ALTO BENI,atencion odontologica,medidas preventivas,2021-02-01,3,5,3,0,3,1,3,9,2,1,0,0,0,0,30
ANCORAIMES,atencion odontologica,medidas preventivas,2021-02-01,1,1,0,0,0,0,2,3,0,0,0,0,0,0,7
ANDAMARCA,atencion odontologica,medidas preventivas,2021-02-01,14,8,24,22,0,0,0,7,4,5,0,0,0,0,84
ANTEQUERA,atencion odontologica,medidas preventivas,2021-02-01,7,1,1,16,1,1,4,5,0,0,0,0,0,0,36
ANZALDO,atencion odontologica,medidas preventivas,2021-02-01,1,0,6,2,3,8,2,13,1,1,0,0,0,0,37
APOLO,atencion odontologica,medidas preventivas,2021-02-01,0,0,0,1,2,1,1,4,0,0,0,0,0,0,9
ARAMPAMPA,atencion odontologica,medidas preventivas,2021-02-01,7,11,15,16,2,1,3,14,6,2,0,0,0,0,77
ARANI,atencion odontologica,medidas preventivas,2021-02-01,4,0,10,18,0,6,4,23,1,0,0,0,0,0,66
ARBIETO,atencion odontologica,medidas preventivas,2021-02-01,31,32,58,45,12,36,13,67,1,5,0,0,0,0,300
ARQUE,atencion odontologica,medidas preventivas,2021-02-01,26,30,86,61,2,8,5,3,7,13,0,0,0,0,241
ASCENCION DE GUARAYOS,atencion odontologica,medidas preventivas,2021-02-01,59,44,2,13,1,1,2,3,0,2,0,0,0,0,127
ATOCHA,atencion odontologica,medidas preventivas,2021-02-01,7,5,37,33,15,26,53,42,3,3,0,0,0,0,224
AUCAPATA,atencion odontologica,medidas preventivas,2021-02-01,1,0,1,2,0,0,2,8,1,0,0,0,0,0,15
AYATA,atencion odontologica,medidas preventivas,2021-02-01,11,6,0,0,0,0,0,0,0,0,0,0,0,0,17
AYO AYO,atencion odontologica,medidas preventivas,2021-02-01,2,4,0,0,0,0,0,0,0,0,0,0,0,0,6
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,medidas preventivas,2021-02-01,5,4,20,28,4,17,47,73,5,6,0,0,0,0,209
AZURDUY,atencion odontologica,medidas preventivas,2021-02-01,0,0,1,0,0,2,3,6,0,0,0,0,0,0,12
BATALLAS,atencion odontologica,medidas preventivas,2021-02-01,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3
BELEN DE ANDAMARCA,atencion odontologica,medidas preventivas,2021-02-01,0,2,4,0,0,1,2,4,0,0,0,0,0,0,13
BELEN DE URMIRI,atencion odontologica,medidas preventivas,2021-02-01,6,12,2,2,0,2,2,6,1,3,0,0,0,0,36
BERMEJO,atencion odontologica,medidas preventivas,2021-02-01,3,8,4,14,9,10,27,33,9,9,0,0,0,0,126
BETANZOS,atencion odontologica,medidas preventivas,2021-02-01,27,17,5,5,0,0,0,2,0,0,0,0,0,0,56
BOLIVAR,atencion odontologica,medidas preventivas,2021-02-01,1,2,2,3,1,5,3,8,3,0,0,0,0,0,28
BUENA VISTA,atencion odontologica,medidas preventivas,2021-02-01,12,9,5,8,0,0,0,0,0,2,0,0,0,0,36
CABEZAS,atencion odontologica,medidas preventivas,2021-02-01,12,12,23,16,0,7,0,14,11,10,0,0,0,0,105
CAIROMA,atencion odontologica,medidas preventivas,2021-02-01,0,0,4,12,0,13,2,8,0,0,0,0,0,0,39
"CAIZA ""D""",atencion odontologica,medidas preventivas,2021-02-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
CAJUATA,atencion odontologica,medidas preventivas,2021-02-01,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
CALACOTO,atencion odontologica,medidas preventivas,2021-02-01,4,2,2,0,0,0,0,0,0,0,0,0,0,0,8
CALAMARCA,atencion odontologica,medidas preventivas,2021-02-01,0,2,2,0,2,0,0,2,1,0,0,0,0,0,9
CAMARGO,atencion odontologica,medidas preventivas,2021-02-01,4,2,13,11,3,5,0,5,0,0,0,0,0,0,43
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,medidas preventivas,2021-02-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
CAMIRI,atencion odontologica,medidas preventivas,2021-02-01,15,18,2,1,0,1,2,11,5,0,0,0,0,0,55
CAPINOTA,atencion odontologica,medidas preventivas,2021-02-01,31,35,55,100,15,50,28,91,20,8,0,0,0,0,433
CAQUIAVIRI,atencion odontologica,medidas preventivas,2021-02-01,0,0,2,0,0,2,0,3,0,0,0,0,0,0,7
CARACOLLO,atencion odontologica,medidas preventivas,2021-02-01,1,15,9,10,7,7,14,36,4,3,0,0,0,0,106
CARANAVI,atencion odontologica,medidas preventivas,2021-02-01,20,27,14,11,2,5,8,25,3,0,0,0,0,0,115
CARAPARI,atencion odontologica,medidas preventivas,2021-02-01,6,9,11,7,1,0,7,18,1,0,0,0,0,0,60
CARIPUYO,atencion odontologica,medidas preventivas,2021-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CARMEN RIVERO TORREZ,atencion odontologica,medidas preventivas,2021-02-01,0,4,1,2,0,0,0,0,0,0,0,0,0,0,7
CHACARILLA,atencion odontologica,medidas preventivas,2021-02-01,3,2,10,7,0,0,0,1,0,0,0,0,0,0,23
CHALLAPATA,atencion odontologica,medidas preventivas,2021-02-01,39,35,50,56,8,21,5,26,4,7,0,0,0,0,251
CHAQUI,atencion odontologica,medidas preventivas,2021-02-01,2,5,5,1,1,3,1,4,0,0,0,0,0,0,22
CHARAGUA,atencion odontologica,medidas preventivas,2021-02-01,24,16,5,5,1,6,4,18,10,4,0,0,0,0,93
CHARAÑA,atencion odontologica,medidas preventivas,2021-02-01,0,4,2,0,0,0,0,0,0,0,0,0,0,0,6
CHAYANTA,atencion odontologica,medidas preventivas,2021-02-01,5,10,0,4,0,1,2,14,0,0,0,0,0,0,36
CHIMORE,atencion odontologica,medidas preventivas,2021-02-01,22,14,15,45,6,24,13,31,0,0,0,0,0,0,170
CHIPAYA,atencion odontologica,medidas preventivas,2021-02-01,1,1,0,0,0,1,0,1,0,0,0,0,0,0,4
CHUA COCANI,atencion odontologica,medidas preventivas,2021-02-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,medidas preventivas,2021-02-01,2,0,0,0,3,0,0,0,0,0,0,0,0,0,5
CHUMA,atencion odontologica,medidas preventivas,2021-02-01,12,12,4,2,1,5,6,10,2,0,0,0,0,0,54
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,medidas preventivas,2021-02-01,3,5,1,8,3,6,5,14,0,2,0,0,0,0,47
CKOCHAS,atencion odontologica,medidas preventivas,2021-02-01,15,8,0,8,2,4,8,18,11,11,0,0,0,0,85
CLIZA,atencion odontologica,medidas preventivas,2021-02-01,2,2,10,5,8,2,4,6,1,1,0,0,0,0,41
COBIJA,atencion odontologica,medidas preventivas,2021-02-01,127,134,25,26,6,31,18,101,8,13,0,0,0,0,489
COCAPATA,atencion odontologica,medidas preventivas,2021-02-01,23,33,33,12,20,37,12,28,18,16,0,0,0,0,232
COCHABAMBA,atencion odontologica,medidas preventivas,2021-02-01,420,458,779,800,489,613,1052,1851,567,418,0,0,0,0,7447
COIPASA,atencion odontologica,medidas preventivas,2021-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
COLCAPIRHUA,atencion odontologica,medidas preventivas,2021-02-01,29,26,38,29,15,32,13,42,7,2,0,0,0,0,233
"COLCHA ""K""",atencion odontologica,medidas preventivas,2021-02-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
COLLANA,atencion odontologica,medidas preventivas,2021-02-01,1,1,12,6,3,4,2,9,0,0,0,0,0,0,38
COLOMI,atencion odontologica,medidas preventivas,2021-02-01,33,35,22,36,13,27,10,31,4,6,0,0,0,0,217
COLPA BELGICA,atencion odontologica,medidas preventivas,2021-02-01,4,0,4,10,0,0,2,2,2,0,0,0,0,0,24
COLQUECHACA,atencion odontologica,medidas preventivas,2021-02-01,10,11,17,33,6,57,27,77,10,9,0,0,0,0,257
COLQUENCHA,atencion odontologica,medidas preventivas,2021-02-01,2,14,2,0,0,4,2,12,0,1,0,0,0,0,37
COLQUIRI,atencion odontologica,medidas preventivas,2021-02-01,9,2,20,27,10,11,24,25,6,3,0,0,0,0,137
COMANCHE,atencion odontologica,medidas preventivas,2021-02-01,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4
COMARAPA,atencion odontologica,medidas preventivas,2021-02-01,18,1,1,1,0,0,1,2,2,4,0,0,0,0,30
COPACABANA,atencion odontologica,medidas preventivas,2021-02-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
CORO CORO,atencion odontologica,medidas preventivas,2021-02-01,0,1,12,13,5,5,10,3,1,0,0,0,0,0,50
COROICO,atencion odontologica,medidas preventivas,2021-02-01,2,0,2,1,2,0,0,1,1,0,0,0,0,0,9
CORQUE,atencion odontologica,medidas preventivas,2021-02-01,8,2,11,19,1,3,8,17,4,1,0,0,0,0,74
COTAGAITA,atencion odontologica,medidas preventivas,2021-02-01,25,30,27,27,4,8,19,32,8,8,0,0,0,0,188
COTOCA,atencion odontologica,medidas preventivas,2021-02-01,13,36,17,7,1,5,1,12,9,9,0,0,0,0,110
CRUZ DE MACHACAMARCA,atencion odontologica,medidas preventivas,2021-02-01,0,0,0,0,1,0,0,2,2,2,0,0,0,0,7
CUATRO CAÑADAS,atencion odontologica,medidas preventivas,2021-02-01,10,66,22,34,5,14,4,37,3,2,0,0,0,0,197
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,medidas preventivas,2021-02-01,3,4,6,5,2,5,8,8,3,3,0,0,0,0,47
CUEVO,atencion odontologica,medidas preventivas,2021-02-01,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3
CULPINA,atencion odontologica,medidas preventivas,2021-02-01,7,9,0,9,1,0,3,10,0,0,0,0,0,0,39
CURAHUARA DE CARANGAS,atencion odontologica,medidas preventivas,2021-02-01,2,1,4,2,0,0,2,2,0,1,0,0,0,0,14
CURVA,atencion odontologica,medidas preventivas,2021-02-01,4,2,0,3,0,2,2,3,0,1,0,0,0,0,17
DESAGUADERO,atencion odontologica,medidas preventivas,2021-02-01,0,2,1,0,0,3,0,2,0,0,0,0,0,0,8
EL ALTO,atencion odontologica,medidas preventivas,2021-02-01,74,76,147,129,72,104,143,387,71,25,0,0,0,0,1228
EL CHORO,atencion odontologica,medidas preventivas,2021-02-01,4,13,9,4,1,1,3,4,1,1,0,0,0,0,41
EL PUENTE(STC),atencion odontologica,medidas preventivas,2021-02-01,22,22,52,52,8,18,26,50,12,16,0,0,0,0,278
EL PUENTE(TJA),atencion odontologica,medidas preventivas,2021-02-01,4,0,0,1,3,1,2,3,0,0,0,0,0,0,14
EL TORNO,atencion odontologica,medidas preventivas,2021-02-01,292,305,5,2,1,7,0,11,3,1,0,0,0,0,627
EL VILLAR,atencion odontologica,medidas preventivas,2021-02-01,1,0,4,1,0,5,2,2,0,0,0,0,0,0,15
ENTRE RIOS TRJ,atencion odontologica,medidas preventivas,2021-02-01,3,2,3,1,0,3,0,4,1,1,0,0,0,0,18
ENTRE RIOS CBBA,atencion odontologica,medidas preventivas,2021-02-01,58,38,29,41,10,21,11,42,4,3,0,0,0,0,257
ESCARA,atencion odontologica,medidas preventivas,2021-02-01,0,0,2,4,0,3,1,0,0,0,0,0,0,0,10
ESCOMA,atencion odontologica,medidas preventivas,2021-02-01,1,0,0,0,1,1,0,1,0,0,0,0,0,0,4
ESMERALDA,atencion odontologica,medidas preventivas,2021-02-01,2,0,1,0,0,0,0,0,1,1,0,0,0,0,5
EUCALIPTUS,atencion odontologica,medidas preventivas,2021-02-01,0,8,0,0,2,3,0,6,0,0,0,0,0,0,19
FERNANDEZ ALONSO,atencion odontologica,medidas preventivas,2021-02-01,5,1,2,4,0,1,0,6,1,0,0,0,0,0,20
FILADELFIA,atencion odontologica,medidas preventivas,2021-02-01,9,18,29,19,4,9,0,6,0,0,0,0,0,0,94
GENERAL SAAVEDRA,atencion odontologica,medidas preventivas,2021-02-01,0,1,0,0,3,6,3,3,0,0,0,0,0,0,16
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,medidas preventivas,2021-02-01,5,26,2,4,0,4,8,10,2,0,0,0,0,0,61
GUANAY,atencion odontologica,medidas preventivas,2021-02-01,3,7,7,8,1,5,3,11,1,0,0,0,0,0,46
GUAQUI,atencion odontologica,medidas preventivas,2021-02-01,4,2,1,1,0,0,1,3,6,2,0,0,0,0,20
GUAYARAMERIN,atencion odontologica,medidas preventivas,2021-02-01,3,0,6,8,1,11,1,9,0,0,0,0,0,0,39
GUTIERREZ,atencion odontologica,medidas preventivas,2021-02-01,1,1,2,1,0,0,1,1,0,0,0,0,0,0,7
HUACARETA,atencion odontologica,medidas preventivas,2021-02-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
HUACAYA (VILLA DE HUACAYA),atencion odontologica,medidas preventivas,2021-02-01,7,2,0,6,0,0,0,1,0,0,0,0,0,0,16
HUANUNI,atencion odontologica,medidas preventivas,2021-02-01,15,9,78,81,26,33,24,48,6,7,0,0,0,0,327
HUARACAJE,atencion odontologica,medidas preventivas,2021-02-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUATAJATA,atencion odontologica,medidas preventivas,2021-02-01,1,1,4,5,0,0,0,2,0,0,0,0,0,0,13
HUAYLLAMARCA,atencion odontologica,medidas preventivas,2021-02-01,10,5,20,13,2,5,5,13,3,3,0,0,0,0,79
HUMANATA,atencion odontologica,medidas preventivas,2021-02-01,1,0,13,10,8,4,9,19,7,14,0,0,0,0,85
ICHOCA,atencion odontologica,medidas preventivas,2021-02-01,7,9,19,32,10,18,27,17,10,13,0,0,0,0,162
ICLA,atencion odontologica,medidas preventivas,2021-02-01,55,41,28,22,8,5,1,9,0,0,0,0,0,0,169
INCAHUASI,atencion odontologica,medidas preventivas,2021-02-01,1,0,2,3,1,0,0,1,0,0,0,0,0,0,8
INQUISIVI,atencion odontologica,medidas preventivas,2021-02-01,0,7,4,8,2,2,0,0,0,0,0,0,0,0,23
IRUPANA (VILLA DE LANZA),atencion odontologica,medidas preventivas,2021-02-01,11,9,12,12,7,6,4,6,0,1,0,0,0,0,68
IXIAMAS,atencion odontologica,medidas preventivas,2021-02-01,3,0,0,0,0,0,0,1,1,0,0,0,0,0,5
JESUS DE MACHACA,atencion odontologica,medidas preventivas,2021-02-01,22,13,0,1,0,4,2,14,3,5,0,0,0,0,64
LA ASUNTA,atencion odontologica,medidas preventivas,2021-02-01,20,16,21,26,7,10,16,50,2,1,0,0,0,0,169
LA GUARDIA,atencion odontologica,medidas preventivas,2021-02-01,62,44,0,0,1,1,0,17,17,21,0,0,0,0,163
LA PAZ,atencion odontologica,medidas preventivas,2021-02-01,310,324,468,386,87,161,414,876,256,156,0,0,0,0,3438
LA RIVERA,atencion odontologica,medidas preventivas,2021-02-01,0,0,1,2,0,0,0,6,0,0,0,0,0,0,9
LAGUNILLAS,atencion odontologica,medidas preventivas,2021-02-01,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3
LAJA,atencion odontologica,medidas preventivas,2021-02-01,32,28,2,6,0,0,0,1,0,0,0,0,0,0,69
LAS CARRERAS,atencion odontologica,medidas preventivas,2021-02-01,5,0,0,1,0,0,0,0,0,0,0,0,0,0,6
