,group,variable,month,RAYOS X DENTAL MENORES DE 5 AÑOS,RAYOS X DENTAL MENORES DE 5 AÑOS,RAYOS X DENTAL 5 A 13 AÑOS,RAYOS X DENTAL 5 A 13 AÑOS,RAYOS X DENTAL 14 A 19 AÑOS,RAYOS X DENTAL 14 A 19 AÑOS,RAYOS X DENTAL 20 A 59 AÑOS,RAYOS X DENTAL 20 A 59 AÑOS,RAYOS X DENTAL 60 AÑOS Y MAS,RAYOS X DENTAL 60 AÑOS Y MAS,RAYOS X DENTAL EMB,RAYOS X DENTAL EMB,RAYOS X DENTAL EMB,RAYOS X DENTAL EMB,TOTALES
ENTRE RIOS CBBA,atencion odontologica,rayos x dental,2021-10-01,2,0,9,5,1,8,10,13,1,0,0,0,0,0,49
ESCOMA,atencion odontologica,rayos x dental,2021-10-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
ESMERALDA,atencion odontologica,rayos x dental,2021-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
GENERAL SAAVEDRA,atencion odontologica,rayos x dental,2021-10-01,0,0,0,1,1,1,1,7,0,0,0,0,0,0,11
GUANAY,atencion odontologica,rayos x dental,2021-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
HUACAYA (VILLA DE HUACAYA),atencion odontologica,rayos x dental,2021-10-01,0,0,0,0,0,3,0,4,0,0,0,0,0,0,7
HUANUNI,atencion odontologica,rayos x dental,2021-10-01,0,0,4,7,8,19,11,14,1,1,0,0,0,0,65
HUARINA,atencion odontologica,rayos x dental,2021-10-01,0,0,2,3,1,2,1,6,3,0,0,0,0,0,18
HUATAJATA,atencion odontologica,rayos x dental,2021-10-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
INCAHUASI,atencion odontologica,rayos x dental,2021-10-01,0,0,1,0,3,1,2,8,0,0,0,0,0,0,15
IXIAMAS,atencion odontologica,rayos x dental,2021-10-01,0,0,0,0,2,2,3,10,1,0,0,0,0,0,18
LA ASUNTA,atencion odontologica,rayos x dental,2021-10-01,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3
LA PAZ,atencion odontologica,rayos x dental,2021-10-01,30,28,99,71,40,88,272,367,104,71,0,0,0,0,1170
LAJA,atencion odontologica,rayos x dental,2021-10-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
LAS CARRERAS,atencion odontologica,rayos x dental,2021-10-01,0,0,0,1,1,0,4,2,0,0,0,0,0,0,8
LLALLAGUA,atencion odontologica,rayos x dental,2021-10-01,2,0,1,2,1,2,1,4,2,0,0,0,0,0,15
MACHACAMARCA,atencion odontologica,rayos x dental,2021-10-01,0,0,2,0,3,4,3,11,1,0,0,0,0,0,24
MAPIRI,atencion odontologica,rayos x dental,2021-10-01,0,0,0,0,0,1,2,1,0,0,0,0,0,0,4
MECAPACA,atencion odontologica,rayos x dental,2021-10-01,0,1,0,3,0,0,0,2,0,3,0,0,0,0,9
MIZQUE,atencion odontologica,rayos x dental,2021-10-01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
MOJINETE,atencion odontologica,rayos x dental,2021-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
MOJOCOYA,atencion odontologica,rayos x dental,2021-10-01,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3
MONTEAGUDO,atencion odontologica,rayos x dental,2021-10-01,1,2,0,2,0,1,1,11,2,0,0,0,0,0,20
MONTERO,atencion odontologica,rayos x dental,2021-10-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
ORURO,atencion odontologica,rayos x dental,2021-10-01,9,9,17,20,14,24,70,96,8,7,0,0,0,0,274
PADCAYA,atencion odontologica,rayos x dental,2021-10-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
PADILLA,atencion odontologica,rayos x dental,2021-10-01,0,0,0,0,1,3,8,20,0,0,0,0,0,0,32
PAILON,atencion odontologica,rayos x dental,2021-10-01,0,0,0,2,0,0,1,0,0,0,0,0,0,0,3
PASORAPA,atencion odontologica,rayos x dental,2021-10-01,0,0,0,0,1,0,0,2,3,0,0,0,0,0,6
PAZÑA,atencion odontologica,rayos x dental,2021-10-01,1,0,2,5,1,2,5,9,2,2,0,0,0,0,29
POOPO,atencion odontologica,rayos x dental,2021-10-01,0,1,3,4,3,5,3,14,0,0,0,0,0,0,33
PORCO,atencion odontologica,rayos x dental,2021-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
POROMA,atencion odontologica,rayos x dental,2021-10-01,0,0,2,3,0,3,0,1,0,0,0,0,0,0,9
PORONGO,atencion odontologica,rayos x dental,2021-10-01,0,0,2,4,0,1,2,0,0,0,0,0,0,0,9
PORVENIR,atencion odontologica,rayos x dental,2021-10-01,0,0,1,0,0,1,3,2,0,0,0,0,0,0,7
POTOSI,atencion odontologica,rayos x dental,2021-10-01,0,0,1,1,1,9,2,8,0,2,0,0,0,0,24
PRESTO,atencion odontologica,rayos x dental,2021-10-01,0,0,1,0,1,1,1,8,1,0,0,0,0,0,13
PUCARANI,atencion odontologica,rayos x dental,2021-10-01,0,0,1,0,3,5,1,4,0,0,0,0,0,0,14
PUERTO GONZALO MORENO,atencion odontologica,rayos x dental,2021-10-01,0,0,0,0,0,6,6,2,0,0,0,0,0,0,14
PUERTO RICO,atencion odontologica,rayos x dental,2021-10-01,0,0,0,0,2,2,11,7,0,0,0,0,0,0,22
PUERTO SUAREZ,atencion odontologica,rayos x dental,2021-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PUERTO VILLARROEL,atencion odontologica,rayos x dental,2021-10-01,0,0,1,0,3,3,3,2,1,0,0,0,0,0,13
PUNA,atencion odontologica,rayos x dental,2021-10-01,0,0,0,0,0,1,2,1,1,0,0,0,0,0,5
PUNATA,atencion odontologica,rayos x dental,2021-10-01,0,0,0,2,1,0,0,3,1,1,0,0,0,0,8
QUIABAYA,atencion odontologica,rayos x dental,2021-10-01,0,0,0,1,0,0,2,1,0,0,0,0,0,0,4
RAVELO,atencion odontologica,rayos x dental,2021-10-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
REYES,atencion odontologica,rayos x dental,2021-10-01,0,0,2,0,0,0,0,1,0,1,0,0,0,0,4
RIBERALTA,atencion odontologica,rayos x dental,2021-10-01,0,0,1,1,0,0,1,4,0,0,0,0,0,0,7
SACABA,atencion odontologica,rayos x dental,2021-10-01,1,4,4,6,2,2,6,22,19,3,0,0,0,0,69
SACACA,atencion odontologica,rayos x dental,2021-10-01,0,0,0,0,0,0,1,2,1,1,0,0,0,0,5
SALINAS DE GARCI MENDOZA,atencion odontologica,rayos x dental,2021-10-01,0,0,0,1,1,4,3,6,0,1,0,0,0,0,16
SAMAIPATA,atencion odontologica,rayos x dental,2021-10-01,0,0,1,0,1,0,2,6,2,0,0,0,0,0,12
SAN BENITO,atencion odontologica,rayos x dental,2021-10-01,0,0,0,2,5,5,9,13,3,3,0,0,0,0,40
SAN BORJA,atencion odontologica,rayos x dental,2021-10-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
SAN IGNACIO DE VELASCO,atencion odontologica,rayos x dental,2021-10-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
SAN JOAQUIN,atencion odontologica,rayos x dental,2021-10-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
SAN LORENZO(TJA),atencion odontologica,rayos x dental,2021-10-01,0,0,2,1,0,0,1,8,0,1,0,0,0,0,13
SAN LUCAS,atencion odontologica,rayos x dental,2021-10-01,0,0,2,6,1,2,11,13,0,0,0,0,0,0,35
SAN MIGUEL DE VELASCO,atencion odontologica,rayos x dental,2021-10-01,0,0,2,1,2,1,3,8,1,1,0,0,0,0,19
SAN PEDRO,atencion odontologica,rayos x dental,2021-10-01,0,0,0,4,1,1,1,4,0,0,0,0,0,0,11
SAN PEDRO DE BUENA VISTA,atencion odontologica,rayos x dental,2021-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
SAN PEDRO DE MACHA,atencion odontologica,rayos x dental,2021-10-01,0,0,0,0,0,1,2,2,0,0,0,0,0,0,5
SANTA CRUZ DE LA SIERRA,atencion odontologica,rayos x dental,2021-10-01,26,32,72,101,49,59,337,519,54,105,0,0,0,0,1354
SANTA ROSA DEL SARA,atencion odontologica,rayos x dental,2021-10-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
SANTIAGO DE HUARI,atencion odontologica,rayos x dental,2021-10-01,1,0,1,1,1,2,2,10,2,0,0,0,0,0,20
SANTIAGO DE HUATA,atencion odontologica,rayos x dental,2021-10-01,0,0,0,1,0,0,0,4,0,0,0,0,0,0,5
SANTIVAÑES,atencion odontologica,rayos x dental,2021-10-01,0,0,2,1,1,1,0,3,2,0,0,0,0,0,10
SANTUARIO DE QUILLACAS,atencion odontologica,rayos x dental,2021-10-01,0,0,2,0,1,2,0,11,1,3,0,0,0,0,20
SAPAHAQUI,atencion odontologica,rayos x dental,2021-10-01,0,0,4,0,0,0,7,6,0,0,0,0,0,0,17
SICA SICA (VILLA AROMA),atencion odontologica,rayos x dental,2021-10-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
SIPE SIPE,atencion odontologica,rayos x dental,2021-10-01,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2
SOPACHUY,atencion odontologica,rayos x dental,2021-10-01,0,0,1,0,0,0,0,5,0,1,0,0,0,0,7
SORACACHI,atencion odontologica,rayos x dental,2021-10-01,0,0,1,0,1,0,2,3,0,1,0,0,0,0,8
SORATA,atencion odontologica,rayos x dental,2021-10-01,0,0,0,0,0,0,1,1,0,1,0,0,0,0,3
SUCRE,atencion odontologica,rayos x dental,2021-10-01,0,0,11,2,2,6,30,29,7,3,0,0,0,0,90
TACACOMA,atencion odontologica,rayos x dental,2021-10-01,1,0,1,4,1,3,3,10,2,0,0,0,0,0,25
TACOPAYA,atencion odontologica,rayos x dental,2021-10-01,0,0,0,0,3,1,0,3,0,0,0,0,0,0,7
TAPACARI,atencion odontologica,rayos x dental,2021-10-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
TARABUCO,atencion odontologica,rayos x dental,2021-10-01,0,0,2,1,1,0,4,9,0,0,0,0,0,0,17
TARIJA,atencion odontologica,rayos x dental,2021-10-01,0,0,0,1,3,3,5,10,1,1,0,0,0,0,24
TIAHUANACU,atencion odontologica,rayos x dental,2021-10-01,0,0,0,0,0,2,0,13,0,1,0,0,0,0,16
TIPUANI,atencion odontologica,rayos x dental,2021-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TIRAQUE (CBBA),atencion odontologica,rayos x dental,2021-10-01,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3
TOCO,atencion odontologica,rayos x dental,2021-10-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
TODOS SANTOS,atencion odontologica,rayos x dental,2021-10-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
TOMAVE,atencion odontologica,rayos x dental,2021-10-01,0,0,0,0,3,0,2,0,0,0,0,0,0,0,5
TORO TORO,atencion odontologica,rayos x dental,2021-10-01,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3
TRIGAL,atencion odontologica,rayos x dental,2021-10-01,0,0,0,0,0,0,1,5,0,0,0,0,0,0,6
TRINIDAD,atencion odontologica,rayos x dental,2021-10-01,0,0,2,3,0,0,7,7,7,0,0,0,0,0,26
TUPIZA,atencion odontologica,rayos x dental,2021-10-01,1,1,0,0,0,0,1,5,0,0,0,0,0,0,8
TURCO,atencion odontologica,rayos x dental,2021-10-01,0,0,2,3,1,0,3,15,1,1,0,0,0,0,26
UNCIA,atencion odontologica,rayos x dental,2021-10-01,0,0,6,0,3,2,6,5,3,3,0,0,0,0,28
URIONDO (A. CONCEPCION),atencion odontologica,rayos x dental,2021-10-01,0,0,0,5,0,3,4,11,0,3,0,0,0,0,26
UYUNI,atencion odontologica,rayos x dental,2021-10-01,0,0,1,2,0,0,5,8,0,0,0,0,0,0,16
VACAS,atencion odontologica,rayos x dental,2021-10-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
VALLEGRANDE,atencion odontologica,rayos x dental,2021-10-01,2,0,1,2,0,0,2,7,4,3,0,0,0,0,21
VIACHA,atencion odontologica,rayos x dental,2021-10-01,1,0,1,1,0,2,4,7,0,1,0,0,0,0,17
VILA VILA,atencion odontologica,rayos x dental,2021-10-01,0,0,1,0,0,0,0,3,2,0,0,0,0,0,6
VILLA CHARCAS,atencion odontologica,rayos x dental,2021-10-01,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
VILLA MONTES,atencion odontologica,rayos x dental,2021-10-01,0,0,0,0,1,0,3,2,0,1,0,0,0,0,7
VILLA SERRANO,atencion odontologica,rayos x dental,2021-10-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
VILLA TUNARI,atencion odontologica,rayos x dental,2021-10-01,0,0,3,1,4,1,2,6,1,2,0,0,0,0,20
VILLAZON,atencion odontologica,rayos x dental,2021-10-01,0,0,1,7,0,5,8,19,0,0,0,0,0,0,40
VINTO,atencion odontologica,rayos x dental,2021-10-01,0,0,0,0,0,1,0,6,0,0,0,0,0,0,7
YACUIBA,atencion odontologica,rayos x dental,2021-10-01,0,0,5,2,3,5,5,27,6,1,0,0,0,0,54
YAMPARAEZ,atencion odontologica,rayos x dental,2021-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
YOCALLA,atencion odontologica,rayos x dental,2021-10-01,0,1,6,0,0,1,3,5,2,0,0,0,0,0,18
YOTALA,atencion odontologica,rayos x dental,2021-10-01,0,0,3,2,1,1,1,9,0,0,0,0,0,0,17
YUNCHARA,atencion odontologica,rayos x dental,2021-10-01,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3
ZUDAÑEZ,atencion odontologica,rayos x dental,2021-10-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
ACHACACHI,atencion odontologica,rayos x dental,2021-11-01,0,0,4,0,0,3,2,8,1,1,0,0,0,0,19
AIQUILE,atencion odontologica,rayos x dental,2021-11-01,0,0,0,0,0,0,3,9,0,0,0,0,0,0,12
ANDAMARCA,atencion odontologica,rayos x dental,2021-11-01,0,0,1,0,0,0,0,7,2,0,0,0,0,0,10
ANTEQUERA,atencion odontologica,rayos x dental,2021-11-01,1,0,5,13,7,15,16,22,0,0,0,0,0,0,79
APOLO,atencion odontologica,rayos x dental,2021-11-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
ARANI,atencion odontologica,rayos x dental,2021-11-01,0,0,1,1,2,1,7,7,2,0,0,0,0,0,21
ARQUE,atencion odontologica,rayos x dental,2021-11-01,0,0,0,0,0,1,1,2,0,0,0,0,0,0,4
ATOCHA,atencion odontologica,rayos x dental,2021-11-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
AYO AYO,atencion odontologica,rayos x dental,2021-11-01,0,0,0,0,1,1,0,0,0,2,0,0,0,0,4
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,rayos x dental,2021-11-01,0,0,0,0,1,0,7,13,0,0,0,0,0,0,21
BERMEJO,atencion odontologica,rayos x dental,2021-11-01,0,0,1,0,0,1,12,7,3,2,0,0,0,0,26
BETANZOS,atencion odontologica,rayos x dental,2021-11-01,2,0,0,2,0,2,3,5,4,0,0,0,0,0,18
CAMARGO,atencion odontologica,rayos x dental,2021-11-01,0,0,0,1,1,2,6,5,0,0,0,0,0,0,15
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,rayos x dental,2021-11-01,0,0,1,2,0,0,3,8,0,0,0,0,0,0,14
CAMIRI,atencion odontologica,rayos x dental,2021-11-01,0,3,5,1,3,2,4,19,1,0,0,0,0,0,38
CAPINOTA,atencion odontologica,rayos x dental,2021-11-01,0,0,2,5,0,2,7,15,3,0,0,0,0,0,34
CARANGAS,atencion odontologica,rayos x dental,2021-11-01,0,0,0,0,0,0,2,3,0,0,0,0,0,0,5
CARIPUYO,atencion odontologica,rayos x dental,2021-11-01,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
CHAQUI,atencion odontologica,rayos x dental,2021-11-01,0,0,0,0,0,3,2,2,0,2,0,0,0,0,9
CHARAGUA,atencion odontologica,rayos x dental,2021-11-01,0,0,0,0,1,1,4,1,1,0,0,0,0,0,8
CHAYANTA,atencion odontologica,rayos x dental,2021-11-01,1,0,1,0,0,0,2,1,0,1,0,0,0,0,6
CHUA COCANI,atencion odontologica,rayos x dental,2021-11-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3
COBIJA,atencion odontologica,rayos x dental,2021-11-01,0,0,8,2,1,0,10,9,0,0,0,0,0,0,30
COCHABAMBA,atencion odontologica,rayos x dental,2021-11-01,6,6,52,39,49,37,194,338,143,89,0,0,0,0,953
COIPASA,atencion odontologica,rayos x dental,2021-11-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
COLCAPIRHUA,atencion odontologica,rayos x dental,2021-11-01,0,1,3,0,1,1,1,1,1,1,0,0,0,0,10
COLLANA,atencion odontologica,rayos x dental,2021-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
COLQUECHACA,atencion odontologica,rayos x dental,2021-11-01,0,0,3,0,1,3,5,13,0,2,0,0,0,0,27
COMARAPA,atencion odontologica,rayos x dental,2021-11-01,0,0,3,2,0,2,3,7,0,3,0,0,0,0,20
COPACABANA,atencion odontologica,rayos x dental,2021-11-01,0,1,0,0,2,0,0,4,2,0,0,0,0,0,9
COTAGAITA,atencion odontologica,rayos x dental,2021-11-01,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
COTOCA,atencion odontologica,rayos x dental,2021-11-01,0,0,1,0,1,0,0,4,0,1,0,0,0,0,7
CUEVO,atencion odontologica,rayos x dental,2021-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CULPINA,atencion odontologica,rayos x dental,2021-11-01,0,0,3,5,4,2,19,52,3,7,0,0,0,0,95
CURAHUARA DE CARANGAS,atencion odontologica,rayos x dental,2021-11-01,2,0,1,1,0,0,1,4,0,0,0,0,0,0,9
EL ALTO,atencion odontologica,rayos x dental,2021-11-01,0,0,11,7,3,5,10,14,1,1,0,0,0,0,52
EL PUENTE(TJA),atencion odontologica,rayos x dental,2021-11-01,0,0,1,0,0,0,2,1,0,0,0,0,0,0,4
EL TORNO,atencion odontologica,rayos x dental,2021-11-01,0,0,4,2,3,5,4,6,0,0,0,0,0,0,24
EL VILLAR,atencion odontologica,rayos x dental,2021-11-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
ENTRE RIOS CBBA,atencion odontologica,rayos x dental,2021-11-01,4,2,7,7,4,3,4,27,1,1,0,0,0,0,60
ESCOMA,atencion odontologica,rayos x dental,2021-11-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ESMERALDA,atencion odontologica,rayos x dental,2021-11-01,0,0,0,1,0,0,0,2,0,2,0,0,0,0,5
GENERAL SAAVEDRA,atencion odontologica,rayos x dental,2021-11-01,0,0,4,1,1,2,1,15,0,0,0,0,0,0,24
HUACARETA,atencion odontologica,rayos x dental,2021-11-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
HUACAYA (VILLA DE HUACAYA),atencion odontologica,rayos x dental,2021-11-01,0,0,0,0,0,2,1,4,0,0,0,0,0,0,7
HUANUNI,atencion odontologica,rayos x dental,2021-11-01,0,5,5,13,14,8,18,39,2,0,0,0,0,0,104
HUARINA,atencion odontologica,rayos x dental,2021-11-01,0,0,0,1,2,0,1,4,0,0,0,0,0,0,8
HUATAJATA,atencion odontologica,rayos x dental,2021-11-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
INCAHUASI,atencion odontologica,rayos x dental,2021-11-01,0,0,7,2,7,2,6,24,0,1,0,0,0,0,49
IXIAMAS,atencion odontologica,rayos x dental,2021-11-01,0,0,1,5,0,3,4,15,0,0,0,0,0,0,28
LA ASUNTA,atencion odontologica,rayos x dental,2021-11-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3
LA PAZ,atencion odontologica,rayos x dental,2021-11-01,51,50,141,98,52,24,389,445,165,85,0,0,0,0,1500
LAJA,atencion odontologica,rayos x dental,2021-11-01,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3
LAS CARRERAS,atencion odontologica,rayos x dental,2021-11-01,0,0,0,1,0,1,2,4,1,0,0,0,0,0,9
LLALLAGUA,atencion odontologica,rayos x dental,2021-11-01,1,0,3,2,2,0,5,7,1,0,0,0,0,0,21
MACHACAMARCA,atencion odontologica,rayos x dental,2021-11-01,0,0,5,2,0,3,0,15,2,1,0,0,0,0,28
MECAPACA,atencion odontologica,rayos x dental,2021-11-01,0,0,4,2,1,2,3,13,2,2,0,0,0,0,29
MIZQUE,atencion odontologica,rayos x dental,2021-11-01,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4
MOJOCOYA,atencion odontologica,rayos x dental,2021-11-01,0,0,0,1,0,0,3,9,0,0,0,0,0,0,13
MONTEAGUDO,atencion odontologica,rayos x dental,2021-11-01,1,1,2,6,1,1,4,10,1,1,0,0,0,0,28
ORURO,atencion odontologica,rayos x dental,2021-11-01,13,17,17,28,19,30,77,137,11,10,0,0,0,0,359
PADCAYA,atencion odontologica,rayos x dental,2021-11-01,0,0,0,0,0,0,3,4,0,0,0,0,0,0,7
PADILLA,atencion odontologica,rayos x dental,2021-11-01,0,0,5,2,3,2,3,12,0,0,0,0,0,0,27
PALOS BLANCOS,atencion odontologica,rayos x dental,2021-11-01,0,0,0,0,1,0,3,2,0,0,0,0,0,0,6
PASORAPA,atencion odontologica,rayos x dental,2021-11-01,0,0,0,0,0,0,1,5,2,0,0,0,0,0,8
PAZÑA,atencion odontologica,rayos x dental,2021-11-01,1,4,4,4,0,1,6,14,0,4,0,0,0,0,38
POCONA,atencion odontologica,rayos x dental,2021-11-01,0,0,0,0,0,2,0,2,0,0,0,0,0,0,4
POOPO,atencion odontologica,rayos x dental,2021-11-01,1,0,3,2,1,2,1,6,0,0,0,0,0,0,16
POROMA,atencion odontologica,rayos x dental,2021-11-01,0,0,0,0,0,0,0,4,1,0,0,0,0,0,5
PORONGO,atencion odontologica,rayos x dental,2021-11-01,0,0,2,4,0,1,4,5,3,3,0,0,0,0,22
PORVENIR,atencion odontologica,rayos x dental,2021-11-01,0,1,0,3,0,0,0,3,0,0,0,0,0,0,7
POTOSI,atencion odontologica,rayos x dental,2021-11-01,0,0,2,0,1,6,5,8,0,0,0,0,0,0,22
PRESTO,atencion odontologica,rayos x dental,2021-11-01,0,1,2,1,0,2,6,1,0,0,0,0,0,0,13
PUCARANI,atencion odontologica,rayos x dental,2021-11-01,0,0,1,1,0,1,2,4,0,0,0,0,0,0,9
PUERTO GONZALO MORENO,atencion odontologica,rayos x dental,2021-11-01,0,0,0,0,0,5,5,8,0,0,0,0,0,0,18
PUERTO RICO,atencion odontologica,rayos x dental,2021-11-01,0,1,0,0,3,2,19,27,0,0,0,0,0,0,52
PUERTO SUAREZ,atencion odontologica,rayos x dental,2021-11-01,0,0,0,1,1,0,2,0,0,1,0,0,0,0,5
PUERTO VILLARROEL,atencion odontologica,rayos x dental,2021-11-01,1,0,0,0,1,0,2,4,1,0,0,0,0,0,9
PUNA,atencion odontologica,rayos x dental,2021-11-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
PUNATA,atencion odontologica,rayos x dental,2021-11-01,0,0,1,2,2,1,0,0,0,1,0,0,0,0,7
QUIABAYA,atencion odontologica,rayos x dental,2021-11-01,0,0,1,0,0,0,2,4,0,0,0,0,0,0,7
RAVELO,atencion odontologica,rayos x dental,2021-11-01,0,0,0,0,0,1,2,4,0,1,0,0,0,0,8
RIBERALTA,atencion odontologica,rayos x dental,2021-11-01,0,0,0,1,0,0,1,3,0,0,0,0,0,0,5
SACABA,atencion odontologica,rayos x dental,2021-11-01,2,3,6,5,0,0,15,23,15,5,0,0,0,0,74
SACACA,atencion odontologica,rayos x dental,2021-11-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SALINAS DE GARCI MENDOZA,atencion odontologica,rayos x dental,2021-11-01,0,0,0,0,0,1,0,3,0,0,0,0,0,0,4
SAMAIPATA,atencion odontologica,rayos x dental,2021-11-01,1,2,5,5,0,0,5,6,0,2,0,0,0,0,26
SAN BENITO,atencion odontologica,rayos x dental,2021-11-01,1,0,0,5,3,8,11,7,0,2,0,0,0,0,37
SAN LORENZO(TJA),atencion odontologica,rayos x dental,2021-11-01,0,0,2,0,0,1,5,10,0,0,0,0,0,0,18
SAN LUCAS,atencion odontologica,rayos x dental,2021-11-01,0,0,1,4,2,11,8,31,0,9,0,0,0,0,66
SAN MIGUEL DE VELASCO,atencion odontologica,rayos x dental,2021-11-01,0,0,1,0,1,2,1,4,0,0,0,0,0,0,9
SAN PEDRO,atencion odontologica,rayos x dental,2021-11-01,0,0,0,3,0,0,2,2,0,0,0,0,0,0,7
SAN PEDRO DE MACHA,atencion odontologica,rayos x dental,2021-11-01,0,0,0,0,3,2,2,3,0,0,0,0,0,0,10
SAN PEDRO DE QUEMES,atencion odontologica,rayos x dental,2021-11-01,0,0,0,0,0,1,1,1,2,0,0,0,0,0,5
SANTA CRUZ DE LA SIERRA,atencion odontologica,rayos x dental,2021-11-01,10,18,69,43,45,56,296,484,71,86,0,0,0,0,1178
SANTA ROSA DEL SARA,atencion odontologica,rayos x dental,2021-11-01,0,0,0,0,0,0,2,3,0,0,0,0,0,0,5
SANTIAGO DE HUARI,atencion odontologica,rayos x dental,2021-11-01,0,0,0,0,0,3,4,7,2,2,0,0,0,0,18
SANTIAGO DE HUATA,atencion odontologica,rayos x dental,2021-11-01,0,0,0,2,1,0,1,3,0,1,0,0,0,0,8
SANTIAGO DE MACHACA,atencion odontologica,rayos x dental,2021-11-01,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
SANTIVAÑES,atencion odontologica,rayos x dental,2021-11-01,0,0,2,2,0,0,3,5,0,1,0,0,0,0,13
SANTUARIO DE QUILLACAS,atencion odontologica,rayos x dental,2021-11-01,0,0,0,2,0,2,1,4,1,0,0,0,0,0,10
SAPAHAQUI,atencion odontologica,rayos x dental,2021-11-01,7,0,5,0,0,6,13,5,0,0,0,0,0,0,36
SICA SICA (VILLA AROMA),atencion odontologica,rayos x dental,2021-11-01,0,0,0,0,1,1,0,3,0,0,0,0,0,0,5
SIPE SIPE,atencion odontologica,rayos x dental,2021-11-01,0,0,0,1,0,1,1,1,0,0,0,0,0,0,4
SOPACHUY,atencion odontologica,rayos x dental,2021-11-01,0,1,0,2,0,0,0,3,0,0,0,0,0,0,6
SORACACHI,atencion odontologica,rayos x dental,2021-11-01,0,0,0,0,1,1,3,1,0,0,0,0,0,0,6
SORATA,atencion odontologica,rayos x dental,2021-11-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
SUCRE,atencion odontologica,rayos x dental,2021-11-01,3,0,1,2,3,4,28,55,5,4,0,0,0,0,105
TACACOMA,atencion odontologica,rayos x dental,2021-11-01,0,0,1,0,0,2,4,8,0,1,0,0,0,0,16
TACOPAYA,atencion odontologica,rayos x dental,2021-11-01,0,0,0,1,0,4,1,6,0,0,0,0,0,0,12
TAPACARI,atencion odontologica,rayos x dental,2021-11-01,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
TARABUCO,atencion odontologica,rayos x dental,2021-11-01,0,0,1,1,4,1,4,8,0,2,0,0,0,0,21
TARIJA,atencion odontologica,rayos x dental,2021-11-01,0,1,2,1,1,1,2,13,3,0,0,0,0,0,24
TARVITA,atencion odontologica,rayos x dental,2021-11-01,0,0,0,0,2,1,1,4,0,0,0,0,0,0,8
