,group,variable,month,CIRUGIA BUCAL MENOR MENORES DE 5 AÑOS,CIRUGIA BUCAL MENOR MENORES DE 5 AÑOS,CIRUGIA BUCAL MENOR 5 A 13 AÑOS,CIRUGIA BUCAL MENOR 5 A 13 AÑOS,CIRUGIA BUCAL MENOR 14 A 19 AÑOS,CIRUGIA BUCAL MENOR 14 A 19 AÑOS,CIRUGIA BUCAL MENOR 20 A 59 AÑOS,CIRUGIA BUCAL MENOR 20 A 59 AÑOS,CIRUGIA BUCAL MENOR 60 AÑOS Y MAS,CIRUGIA BUCAL MENOR 60 AÑOS Y MAS,CIRUGIA BUCAL MENOR EMB,CIRUGIA BUCAL MENOR EMB,CIRUGIA BUCAL MENOR POST,CIRUGIA BUCAL MENOR POST,TOTALES
SAIPINA,atencion odontologica,cirugia bucal menor,2021-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
SALINAS DE GARCI MENDOZA,atencion odontologica,cirugia bucal menor,2021-01-01,1,1,7,15,2,4,5,21,2,8,0,0,0,0,66
SAMAIPATA,atencion odontologica,cirugia bucal menor,2021-01-01,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
SAN ANDRES DE MACHACA,atencion odontologica,cirugia bucal menor,2021-01-01,0,1,2,2,0,0,5,5,5,9,0,0,0,0,29
SAN ANTONIO DE ESMORUCO,atencion odontologica,cirugia bucal menor,2021-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
SAN ANTONIO DE LOMERIO,atencion odontologica,cirugia bucal menor,2021-01-01,0,0,3,4,11,5,5,35,0,1,0,0,0,0,64
SAN BENITO,atencion odontologica,cirugia bucal menor,2021-01-01,0,0,3,6,1,2,0,6,0,0,0,0,0,0,18
SAN BORJA,atencion odontologica,cirugia bucal menor,2021-01-01,0,1,18,15,7,12,12,47,1,0,0,0,0,0,113
SAN BUENA VENTURA,atencion odontologica,cirugia bucal menor,2021-01-01,0,0,6,7,4,7,9,20,1,4,0,0,0,0,58
SAN CARLOS,atencion odontologica,cirugia bucal menor,2021-01-01,1,0,0,5,1,1,1,8,4,0,0,0,0,0,21
SAN IGNACIO,atencion odontologica,cirugia bucal menor,2021-01-01,1,3,20,25,5,9,8,25,0,0,0,0,0,0,96
SAN IGNACIO DE VELASCO,atencion odontologica,cirugia bucal menor,2021-01-01,0,0,0,2,0,0,7,14,30,14,0,0,0,0,67
SAN JAVIER(BNI),atencion odontologica,cirugia bucal menor,2021-01-01,0,0,0,4,0,0,2,3,0,0,0,0,0,0,9
SAN JAVIER(STC),atencion odontologica,cirugia bucal menor,2021-01-01,0,0,3,1,0,2,1,9,2,1,0,0,0,0,19
SAN JOAQUIN,atencion odontologica,cirugia bucal menor,2021-01-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
SAN JOSE DE CHIQUITOS,atencion odontologica,cirugia bucal menor,2021-01-01,0,0,5,0,0,0,5,9,1,2,0,0,0,0,22
SAN JUAN DE YAPACANI,atencion odontologica,cirugia bucal menor,2021-01-01,1,0,8,6,0,0,4,10,2,1,0,0,0,0,32
SAN JULIAN,atencion odontologica,cirugia bucal menor,2021-01-01,4,1,19,22,5,6,11,28,0,1,0,0,0,0,97
SAN LORENZO(PND),atencion odontologica,cirugia bucal menor,2021-01-01,0,0,3,2,1,3,2,7,2,0,0,0,0,0,20
SAN LORENZO(TJA),atencion odontologica,cirugia bucal menor,2021-01-01,2,3,18,20,2,3,13,46,3,2,0,0,0,0,112
SAN LUCAS,atencion odontologica,cirugia bucal menor,2021-01-01,3,2,15,31,12,27,32,90,5,4,0,0,0,0,221
SAN MATIAS,atencion odontologica,cirugia bucal menor,2021-01-01,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
SAN MIGUEL DE VELASCO,atencion odontologica,cirugia bucal menor,2021-01-01,1,0,10,3,7,6,6,27,4,5,0,0,0,0,69
SAN PABLO DE LIPEZ,atencion odontologica,cirugia bucal menor,2021-01-01,0,0,0,2,0,1,3,1,2,0,0,0,0,0,9
SAN PEDRO,atencion odontologica,cirugia bucal menor,2021-01-01,1,0,9,3,2,9,9,14,3,0,0,0,0,0,50
SAN PEDRO DE BUENA VISTA,atencion odontologica,cirugia bucal menor,2021-01-01,1,2,13,16,3,6,18,51,3,10,0,0,0,0,123
SAN PEDRO DE CURAHUARA,atencion odontologica,cirugia bucal menor,2021-01-01,0,0,3,2,0,4,0,1,0,0,0,0,0,0,10
SAN PEDRO DE MACHA,atencion odontologica,cirugia bucal menor,2021-01-01,8,3,25,27,12,15,26,71,8,15,0,0,0,0,210
SAN PEDRO DE QUEMES,atencion odontologica,cirugia bucal menor,2021-01-01,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3
SAN PEDRO DE TIQUINA,atencion odontologica,cirugia bucal menor,2021-01-01,0,0,6,5,4,3,11,10,0,0,0,0,0,0,39
SAN RAFAEL,atencion odontologica,cirugia bucal menor,2021-01-01,0,0,1,0,0,1,1,1,1,0,0,0,0,0,5
SAN RAMON SCZ,atencion odontologica,cirugia bucal menor,2021-01-01,0,0,2,2,1,0,0,6,0,0,0,0,0,0,11
SANTA CRUZ DE LA SIERRA,atencion odontologica,cirugia bucal menor,2021-01-01,12,9,51,54,44,46,167,244,57,27,0,0,0,0,711
SANTA ROSA,atencion odontologica,cirugia bucal menor,2021-01-01,1,0,0,0,0,0,3,4,0,0,0,0,0,0,8
SANTA ROSA DEL SARA,atencion odontologica,cirugia bucal menor,2021-01-01,1,0,10,3,5,1,6,19,2,1,0,0,0,0,48
SANTIAGO DE CALLAPA,atencion odontologica,cirugia bucal menor,2021-01-01,1,1,7,16,5,3,16,22,19,2,0,0,0,0,92
SANTIAGO DE HUARI,atencion odontologica,cirugia bucal menor,2021-01-01,1,0,15,5,0,2,4,5,7,13,0,0,0,0,52
SANTIAGO DE HUATA,atencion odontologica,cirugia bucal menor,2021-01-01,2,11,0,5,4,3,13,13,5,9,0,0,0,0,65
SANTIAGO DE MACHACA,atencion odontologica,cirugia bucal menor,2021-01-01,0,1,8,9,2,15,0,6,3,1,0,0,0,0,45
SANTIVAÑES,atencion odontologica,cirugia bucal menor,2021-01-01,0,0,12,2,0,2,3,8,2,6,0,0,0,0,35
SANTUARIO DE QUILLACAS,atencion odontologica,cirugia bucal menor,2021-01-01,0,0,9,8,0,3,2,9,5,4,0,0,0,0,40
SAPAHAQUI,atencion odontologica,cirugia bucal menor,2021-01-01,0,0,5,3,2,4,12,15,1,4,0,0,0,0,46
SENA,atencion odontologica,cirugia bucal menor,2021-01-01,2,0,9,14,1,7,10,22,5,0,0,0,0,0,70
SHINAOTA,atencion odontologica,cirugia bucal menor,2021-01-01,0,0,8,2,0,0,1,3,1,1,0,0,0,0,16
SICA SICA (VILLA AROMA),atencion odontologica,cirugia bucal menor,2021-01-01,0,1,14,11,31,23,16,30,6,3,0,0,0,0,135
SICAYA,atencion odontologica,cirugia bucal menor,2021-01-01,0,1,3,8,3,4,4,16,0,1,0,0,0,0,40
SIPE SIPE,atencion odontologica,cirugia bucal menor,2021-01-01,2,6,23,27,3,12,7,22,7,8,0,0,0,0,117
SOPACHUY,atencion odontologica,cirugia bucal menor,2021-01-01,0,0,8,2,0,1,2,14,0,0,0,0,0,0,27
SORACACHI,atencion odontologica,cirugia bucal menor,2021-01-01,1,3,9,17,1,9,17,20,7,5,0,0,0,0,89
SORATA,atencion odontologica,cirugia bucal menor,2021-01-01,0,0,7,18,1,5,9,18,5,5,0,0,0,0,68
SUCRE,atencion odontologica,cirugia bucal menor,2021-01-01,19,23,151,140,24,31,95,241,41,47,0,0,0,0,812
TACACHI,atencion odontologica,cirugia bucal menor,2021-01-01,0,0,2,1,0,1,0,0,0,2,0,0,0,0,6
TACACOMA,atencion odontologica,cirugia bucal menor,2021-01-01,0,0,6,5,0,1,3,9,2,4,0,0,0,0,30
TACOBAMBA,atencion odontologica,cirugia bucal menor,2021-01-01,0,0,5,4,1,1,1,8,1,0,0,0,0,0,21
TACOPAYA,atencion odontologica,cirugia bucal menor,2021-01-01,2,5,4,9,2,12,14,19,11,11,0,0,0,0,89
TAHUA,atencion odontologica,cirugia bucal menor,2021-01-01,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3
TAPACARI,atencion odontologica,cirugia bucal menor,2021-01-01,0,0,9,9,3,7,8,15,0,2,0,0,0,0,53
TARABUCO,atencion odontologica,cirugia bucal menor,2021-01-01,0,1,7,16,6,8,7,26,3,12,0,0,0,0,86
TARACO,atencion odontologica,cirugia bucal menor,2021-01-01,0,0,4,5,7,4,8,13,7,5,0,0,0,0,53
TARATA,atencion odontologica,cirugia bucal menor,2021-01-01,0,0,2,2,0,2,1,5,0,1,0,0,0,0,13
TARIJA,atencion odontologica,cirugia bucal menor,2021-01-01,6,9,46,54,20,49,75,139,16,13,0,0,0,0,427
TARVITA,atencion odontologica,cirugia bucal menor,2021-01-01,2,4,11,20,4,13,14,72,5,4,0,0,0,0,149
TEOPONTE,atencion odontologica,cirugia bucal menor,2021-01-01,0,0,7,8,0,1,1,8,4,2,0,0,0,0,31
TIAHUANACU,atencion odontologica,cirugia bucal menor,2021-01-01,2,5,9,28,9,18,26,30,3,10,0,0,0,0,140
TINGUIPAYA,atencion odontologica,cirugia bucal menor,2021-01-01,0,0,4,6,1,8,11,13,1,9,0,0,0,0,53
TIPUANI,atencion odontologica,cirugia bucal menor,2021-01-01,0,0,5,1,0,2,4,2,0,0,0,0,0,0,14
TIQUIPAYA,atencion odontologica,cirugia bucal menor,2021-01-01,3,1,9,17,0,5,3,8,1,0,0,0,0,0,47
TIRAQUE (CBBA),atencion odontologica,cirugia bucal menor,2021-01-01,2,2,11,16,6,14,4,24,2,7,0,0,0,0,88
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,cirugia bucal menor,2021-01-01,0,0,1,0,0,2,3,2,1,1,0,0,0,0,10
TOCO,atencion odontologica,cirugia bucal menor,2021-01-01,1,0,2,7,3,0,4,3,0,6,0,0,0,0,26
TODOS SANTOS,atencion odontologica,cirugia bucal menor,2021-01-01,0,0,0,0,3,0,1,1,0,0,0,0,0,0,5
TOLATA,atencion odontologica,cirugia bucal menor,2021-01-01,0,0,2,2,0,0,2,1,0,1,0,0,0,0,8
TOLEDO,atencion odontologica,cirugia bucal menor,2021-01-01,0,0,1,1,1,1,1,2,0,0,0,0,0,0,7
TOMAVE,atencion odontologica,cirugia bucal menor,2021-01-01,0,0,2,14,14,7,6,20,3,2,0,0,0,0,68
TOMINA,atencion odontologica,cirugia bucal menor,2021-01-01,0,1,4,9,5,7,7,48,2,6,0,0,0,0,89
TORO TORO,atencion odontologica,cirugia bucal menor,2021-01-01,1,1,5,0,0,4,6,13,7,1,0,0,0,0,38
TOTORA(CBBA),atencion odontologica,cirugia bucal menor,2021-01-01,4,2,8,4,6,3,9,11,1,1,0,0,0,0,49
TOTORA(ORR),atencion odontologica,cirugia bucal menor,2021-01-01,1,0,3,1,1,2,1,4,0,0,0,0,0,0,13
TRIGAL,atencion odontologica,cirugia bucal menor,2021-01-01,0,0,0,0,0,0,1,2,3,1,0,0,0,0,7
TRINIDAD,atencion odontologica,cirugia bucal menor,2021-01-01,10,1,40,34,9,14,54,106,19,9,0,0,0,0,296
TUPIZA,atencion odontologica,cirugia bucal menor,2021-01-01,0,0,2,8,5,3,12,26,3,0,0,0,0,0,59
TURCO,atencion odontologica,cirugia bucal menor,2021-01-01,3,0,1,4,7,6,5,11,3,3,0,0,0,0,43
UMALA,atencion odontologica,cirugia bucal menor,2021-01-01,1,0,1,3,1,5,4,6,0,2,0,0,0,0,23
UNCIA,atencion odontologica,cirugia bucal menor,2021-01-01,9,4,18,29,7,13,5,23,7,1,0,0,0,0,116
URIONDO (A. CONCEPCION),atencion odontologica,cirugia bucal menor,2021-01-01,0,0,15,17,3,6,18,54,4,6,0,0,0,0,123
URUBICHA,atencion odontologica,cirugia bucal menor,2021-01-01,0,0,3,1,0,1,2,4,11,1,0,0,0,0,23
UYUNI,atencion odontologica,cirugia bucal menor,2021-01-01,0,1,18,14,9,9,15,27,9,5,0,0,0,0,107
VACAS,atencion odontologica,cirugia bucal menor,2021-01-01,0,1,7,8,3,3,4,15,0,4,0,0,0,0,45
VALLEGRANDE,atencion odontologica,cirugia bucal menor,2021-01-01,0,2,4,3,0,2,8,7,3,4,0,0,0,0,33
VIACHA,atencion odontologica,cirugia bucal menor,2021-01-01,4,4,27,21,17,32,15,63,10,2,0,0,0,0,195
VILA VILA,atencion odontologica,cirugia bucal menor,2021-01-01,0,0,3,4,4,0,5,12,5,8,0,0,0,0,41
VILLA CHARCAS,atencion odontologica,cirugia bucal menor,2021-01-01,0,0,2,10,0,6,4,7,0,8,0,0,0,0,37
VILLA MONTES,atencion odontologica,cirugia bucal menor,2021-01-01,4,0,16,16,13,22,31,74,15,2,0,0,0,0,193
VILLA NUEVA (LOMA ALTA),atencion odontologica,cirugia bucal menor,2021-01-01,1,0,5,6,0,2,1,4,0,0,0,0,0,0,19
VILLA RIVERO,atencion odontologica,cirugia bucal menor,2021-01-01,0,0,11,6,3,2,1,10,0,4,0,0,0,0,37
VILLA SERRANO,atencion odontologica,cirugia bucal menor,2021-01-01,1,0,4,0,1,2,2,2,0,0,0,0,0,0,12
VILLA TUNARI,atencion odontologica,cirugia bucal menor,2021-01-01,8,15,27,48,4,8,23,54,1,2,0,0,0,0,190
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,cirugia bucal menor,2021-01-01,3,0,14,14,2,2,15,24,1,0,0,0,0,0,75
VILLAZON,atencion odontologica,cirugia bucal menor,2021-01-01,6,4,13,20,18,10,16,64,10,11,0,0,0,0,172
VINTO,atencion odontologica,cirugia bucal menor,2021-01-01,9,4,42,56,13,31,30,53,3,18,0,0,0,0,259
VITICHI,atencion odontologica,cirugia bucal menor,2021-01-01,0,0,3,15,3,21,18,30,4,12,0,0,0,0,106
WALDO BALLIVIAN,atencion odontologica,cirugia bucal menor,2021-01-01,0,0,2,5,0,1,1,5,1,0,0,0,0,0,15
WARNES,atencion odontologica,cirugia bucal menor,2021-01-01,0,0,8,9,1,9,17,43,1,4,0,0,0,0,92
YACO,atencion odontologica,cirugia bucal menor,2021-01-01,1,1,1,1,5,2,11,6,4,4,0,0,0,0,36
YACUIBA,atencion odontologica,cirugia bucal menor,2021-01-01,0,4,39,58,10,16,35,122,17,12,0,0,0,0,313
YAMPARAEZ,atencion odontologica,cirugia bucal menor,2021-01-01,3,1,7,16,4,4,10,14,4,5,0,0,0,0,68
YANACACHI,atencion odontologica,cirugia bucal menor,2021-01-01,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
YAPACANI,atencion odontologica,cirugia bucal menor,2021-01-01,1,6,14,13,6,3,15,20,2,1,0,0,0,0,81
YOCALLA,atencion odontologica,cirugia bucal menor,2021-01-01,0,0,1,4,1,5,4,10,0,2,0,0,0,0,27
YOTALA,atencion odontologica,cirugia bucal menor,2021-01-01,0,0,2,1,0,3,2,4,0,0,0,0,0,0,12
YUNCHARA,atencion odontologica,cirugia bucal menor,2021-01-01,0,1,2,4,2,4,5,14,1,1,0,0,0,0,34
YUNGUYO DE LITORAL,atencion odontologica,cirugia bucal menor,2021-01-01,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2
ZUDAÑEZ,atencion odontologica,cirugia bucal menor,2021-01-01,0,1,3,11,4,4,5,16,3,0,0,0,0,0,47
ACACIO,atencion odontologica,cirugia bucal menor,2021-02-01,0,0,3,3,0,1,2,3,3,4,0,0,0,0,19
ACHACACHI,atencion odontologica,cirugia bucal menor,2021-02-01,6,6,13,9,7,19,14,65,15,22,0,0,0,0,176
ACHOCALLA,atencion odontologica,cirugia bucal menor,2021-02-01,4,1,20,18,7,15,4,26,4,4,0,0,0,0,103
AIQUILE,atencion odontologica,cirugia bucal menor,2021-02-01,0,0,2,3,0,0,0,9,5,1,0,0,0,0,20
ALALAY,atencion odontologica,cirugia bucal menor,2021-02-01,0,0,0,2,0,0,1,3,2,1,0,0,0,0,9
ALCALA,atencion odontologica,cirugia bucal menor,2021-02-01,0,1,6,3,4,6,8,15,0,0,0,0,0,0,43
ALTO BENI,atencion odontologica,cirugia bucal menor,2021-02-01,1,3,4,7,1,3,11,16,5,1,0,0,0,0,52
ANCORAIMES,atencion odontologica,cirugia bucal menor,2021-02-01,1,2,12,9,4,10,14,49,28,24,0,0,0,0,153
ANDAMARCA,atencion odontologica,cirugia bucal menor,2021-02-01,0,0,2,1,2,2,2,5,0,0,0,0,0,0,14
ANTEQUERA,atencion odontologica,cirugia bucal menor,2021-02-01,0,0,3,3,1,3,6,7,1,1,0,0,0,0,25
ANZALDO,atencion odontologica,cirugia bucal menor,2021-02-01,1,0,4,1,0,3,1,12,1,1,0,0,0,0,24
APOLO,atencion odontologica,cirugia bucal menor,2021-02-01,0,0,4,1,2,1,4,2,1,0,0,0,0,0,15
ARAMPAMPA,atencion odontologica,cirugia bucal menor,2021-02-01,1,0,1,1,0,3,2,2,0,2,0,0,0,0,12
ARANI,atencion odontologica,cirugia bucal menor,2021-02-01,2,2,7,3,4,0,1,5,0,1,0,0,0,0,25
ARBIETO,atencion odontologica,cirugia bucal menor,2021-02-01,2,3,27,28,5,9,5,34,4,4,0,0,0,0,121
ARQUE,atencion odontologica,cirugia bucal menor,2021-02-01,2,5,14,7,2,2,16,29,2,4,0,0,0,0,83
ASCENCION DE GUARAYOS,atencion odontologica,cirugia bucal menor,2021-02-01,8,8,40,31,8,9,6,47,7,29,0,0,0,0,193
ATOCHA,atencion odontologica,cirugia bucal menor,2021-02-01,4,0,21,23,10,18,37,49,4,11,0,0,0,0,177
AUCAPATA,atencion odontologica,cirugia bucal menor,2021-02-01,0,0,0,0,1,0,0,4,1,0,0,0,0,0,6
AYATA,atencion odontologica,cirugia bucal menor,2021-02-01,1,2,6,9,5,7,24,48,2,8,0,0,0,0,112
AYO AYO,atencion odontologica,cirugia bucal menor,2021-02-01,0,1,5,10,6,12,6,24,4,4,0,0,0,0,72
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,cirugia bucal menor,2021-02-01,3,1,8,13,2,14,22,37,10,2,0,0,0,0,112
AZURDUY,atencion odontologica,cirugia bucal menor,2021-02-01,0,1,3,3,1,6,13,50,3,2,0,0,0,0,82
BATALLAS,atencion odontologica,cirugia bucal menor,2021-02-01,1,0,5,5,5,4,9,25,11,7,0,0,0,0,72
BELEN DE ANDAMARCA,atencion odontologica,cirugia bucal menor,2021-02-01,0,0,3,0,0,1,2,0,1,0,0,0,0,0,7
BELEN DE URMIRI,atencion odontologica,cirugia bucal menor,2021-02-01,0,0,0,0,0,2,1,2,0,1,0,0,0,0,6
BERMEJO,atencion odontologica,cirugia bucal menor,2021-02-01,0,0,0,4,1,3,12,12,6,1,0,0,0,0,39
BETANZOS,atencion odontologica,cirugia bucal menor,2021-02-01,2,0,7,33,6,19,12,74,20,7,0,0,0,0,180
BOLIVAR,atencion odontologica,cirugia bucal menor,2021-02-01,0,0,1,5,0,5,8,6,2,1,0,0,0,0,28
BOYUIBE,atencion odontologica,cirugia bucal menor,2021-02-01,0,0,1,0,0,0,1,4,0,0,0,0,0,0,6
BUENA VISTA,atencion odontologica,cirugia bucal menor,2021-02-01,0,1,3,6,1,2,0,5,1,0,0,0,0,0,19
CABEZAS,atencion odontologica,cirugia bucal menor,2021-02-01,1,0,6,0,3,4,3,13,0,3,0,0,0,0,33
CAIROMA,atencion odontologica,cirugia bucal menor,2021-02-01,0,1,12,7,1,11,12,9,0,0,0,0,0,0,53
"CAIZA ""D""",atencion odontologica,cirugia bucal menor,2021-02-01,1,0,1,3,1,3,9,24,3,1,0,0,0,0,46
CAJUATA,atencion odontologica,cirugia bucal menor,2021-02-01,0,0,7,0,1,0,6,12,9,1,0,0,0,0,36
CALACOTO,atencion odontologica,cirugia bucal menor,2021-02-01,1,1,3,1,2,0,2,5,10,3,0,0,0,0,28
CALAMARCA,atencion odontologica,cirugia bucal menor,2021-02-01,1,0,4,9,3,7,16,16,6,6,0,0,0,0,68
CAMARGO,atencion odontologica,cirugia bucal menor,2021-02-01,1,1,3,5,1,2,7,21,4,5,0,0,0,0,50
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,cirugia bucal menor,2021-02-01,0,0,1,3,2,2,2,7,0,0,0,0,0,0,17
CAMIRI,atencion odontologica,cirugia bucal menor,2021-02-01,2,1,1,2,1,0,5,3,2,3,0,0,0,0,20
CAPINOTA,atencion odontologica,cirugia bucal menor,2021-02-01,4,4,16,17,4,5,4,23,6,3,0,0,0,0,86
CAQUIAVIRI,atencion odontologica,cirugia bucal menor,2021-02-01,1,0,13,8,5,1,8,18,7,2,0,0,0,0,63
CARACOLLO,atencion odontologica,cirugia bucal menor,2021-02-01,3,2,16,22,1,12,8,33,5,3,0,0,0,0,105
CARANAVI,atencion odontologica,cirugia bucal menor,2021-02-01,11,1,29,25,9,25,26,60,10,4,0,0,0,0,200
CARAPARI,atencion odontologica,cirugia bucal menor,2021-02-01,1,2,9,16,7,8,23,38,2,2,0,0,0,0,108
CARIPUYO,atencion odontologica,cirugia bucal menor,2021-02-01,0,1,5,4,0,1,4,5,0,0,0,0,0,0,20
CARMEN RIVERO TORREZ,atencion odontologica,cirugia bucal menor,2021-02-01,0,1,0,1,0,0,0,10,0,0,0,0,0,0,12
CATACORA,atencion odontologica,cirugia bucal menor,2021-02-01,0,1,2,3,0,0,3,5,0,2,0,0,0,0,16
CHACARILLA,atencion odontologica,cirugia bucal menor,2021-02-01,0,2,5,6,2,1,5,8,1,3,0,0,0,0,33
CHALLAPATA,atencion odontologica,cirugia bucal menor,2021-02-01,4,7,26,20,5,22,17,49,25,16,0,0,0,0,191
CHAQUI,atencion odontologica,cirugia bucal menor,2021-02-01,2,0,9,4,5,2,4,16,3,6,0,0,0,0,51
CHARAGUA,atencion odontologica,cirugia bucal menor,2021-02-01,2,0,3,2,4,8,14,56,10,0,0,0,0,0,99
CHARAÑA,atencion odontologica,cirugia bucal menor,2021-02-01,0,1,3,4,3,4,1,4,1,1,0,0,0,0,22
CHAYANTA,atencion odontologica,cirugia bucal menor,2021-02-01,0,1,5,7,1,4,4,16,11,5,0,0,0,0,54
CHIMORE,atencion odontologica,cirugia bucal menor,2021-02-01,7,0,13,15,4,8,10,31,4,0,0,0,0,0,92
CHIPAYA,atencion odontologica,cirugia bucal menor,2021-02-01,0,0,6,0,0,0,0,0,1,0,0,0,0,0,7
CHUA COCANI,atencion odontologica,cirugia bucal menor,2021-02-01,0,0,0,3,0,1,5,22,6,2,0,0,0,0,39
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,cirugia bucal menor,2021-02-01,0,0,6,1,0,0,2,6,1,0,0,0,0,0,16
CHUMA,atencion odontologica,cirugia bucal menor,2021-02-01,1,0,7,14,6,10,27,47,6,14,0,0,0,0,132
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,cirugia bucal menor,2021-02-01,1,1,3,5,0,0,8,8,1,2,0,0,0,0,29
CKOCHAS,atencion odontologica,cirugia bucal menor,2021-02-01,1,1,1,10,3,7,17,24,6,6,0,0,0,0,76
CLIZA,atencion odontologica,cirugia bucal menor,2021-02-01,2,5,10,15,3,7,11,16,2,17,0,0,0,0,88
COBIJA,atencion odontologica,cirugia bucal menor,2021-02-01,3,3,12,9,4,5,18,25,6,0,0,0,0,0,85
COCAPATA,atencion odontologica,cirugia bucal menor,2021-02-01,4,6,41,24,20,36,34,92,9,6,0,0,0,0,272
COCHABAMBA,atencion odontologica,cirugia bucal menor,2021-02-01,28,29,127,155,46,54,114,192,75,46,0,0,0,0,866
COIPASA,atencion odontologica,cirugia bucal menor,2021-02-01,0,0,0,0,0,2,0,2,0,0,0,0,0,0,4
COLCAPIRHUA,atencion odontologica,cirugia bucal menor,2021-02-01,4,0,15,10,2,1,5,18,3,7,0,0,0,0,65
"COLCHA ""K""",atencion odontologica,cirugia bucal menor,2021-02-01,1,0,1,3,0,4,2,5,0,0,0,0,0,0,16
COLLANA,atencion odontologica,cirugia bucal menor,2021-02-01,0,2,2,5,3,2,0,7,2,0,0,0,0,0,23
COLOMI,atencion odontologica,cirugia bucal menor,2021-02-01,3,5,16,20,6,8,4,14,3,1,0,0,0,0,80
COLQUECHACA,atencion odontologica,cirugia bucal menor,2021-02-01,4,6,17,24,3,28,32,60,9,9,0,0,0,0,192
COLQUENCHA,atencion odontologica,cirugia bucal menor,2021-02-01,2,1,14,10,6,19,8,25,2,7,0,0,0,0,94
COLQUIRI,atencion odontologica,cirugia bucal menor,2021-02-01,5,2,7,6,1,4,12,10,7,3,0,0,0,0,57
COMANCHE,atencion odontologica,cirugia bucal menor,2021-02-01,0,0,0,1,0,4,0,1,1,0,0,0,0,0,7
COMARAPA,atencion odontologica,cirugia bucal menor,2021-02-01,0,0,6,0,0,5,0,5,0,7,0,0,0,0,23
COPACABANA,atencion odontologica,cirugia bucal menor,2021-02-01,0,1,2,3,0,2,1,4,1,1,0,0,0,0,15
CORIPATA,atencion odontologica,cirugia bucal menor,2021-02-01,0,1,7,1,1,1,0,9,1,0,0,0,0,0,21
CORO CORO,atencion odontologica,cirugia bucal menor,2021-02-01,1,1,4,4,0,1,6,15,2,1,0,0,0,0,35
COROICO,atencion odontologica,cirugia bucal menor,2021-02-01,1,0,11,7,4,2,16,32,3,1,0,0,0,0,77
CORQUE,atencion odontologica,cirugia bucal menor,2021-02-01,0,0,7,3,2,1,7,7,0,6,0,0,0,0,33
COTAGAITA,atencion odontologica,cirugia bucal menor,2021-02-01,1,0,26,23,6,15,32,57,12,20,0,0,0,0,192
COTOCA,atencion odontologica,cirugia bucal menor,2021-02-01,0,0,16,20,5,10,10,43,5,8,0,0,0,0,117
CUATRO CAÑADAS,atencion odontologica,cirugia bucal menor,2021-02-01,0,0,6,11,2,3,2,15,2,3,0,0,0,0,44
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,cirugia bucal menor,2021-02-01,0,0,1,1,4,2,1,3,2,0,0,0,0,0,14
CUEVO,atencion odontologica,cirugia bucal menor,2021-02-01,0,0,5,3,1,3,0,0,0,1,0,0,0,0,13
CULPINA,atencion odontologica,cirugia bucal menor,2021-02-01,0,0,9,15,3,4,12,32,4,8,0,0,0,0,87
CURAHUARA DE CARANGAS,atencion odontologica,cirugia bucal menor,2021-02-01,0,0,0,1,3,3,1,3,0,2,0,0,0,0,13
CURVA,atencion odontologica,cirugia bucal menor,2021-02-01,0,0,2,0,0,1,3,3,0,1,0,0,0,0,10
DESAGUADERO,atencion odontologica,cirugia bucal menor,2021-02-01,0,0,0,1,1,3,0,4,3,1,0,0,0,0,13
EL ALTO,atencion odontologica,cirugia bucal menor,2021-02-01,63,47,124,177,54,74,93,213,31,26,0,0,0,0,902
EL CHORO,atencion odontologica,cirugia bucal menor,2021-02-01,0,0,4,5,1,7,2,6,3,1,0,0,0,0,29
EL PUENTE(STC),atencion odontologica,cirugia bucal menor,2021-02-01,2,1,10,21,4,7,14,18,4,1,0,0,0,0,82
EL PUENTE(TJA),atencion odontologica,cirugia bucal menor,2021-02-01,1,1,20,5,5,9,18,55,5,8,0,0,0,0,127
EL TORNO,atencion odontologica,cirugia bucal menor,2021-02-01,0,1,7,7,4,7,8,18,17,10,0,0,0,0,79
EL VILLAR,atencion odontologica,cirugia bucal menor,2021-02-01,0,0,16,11,1,12,8,30,2,0,0,0,0,0,80
ENTRE RIOS TRJ,atencion odontologica,cirugia bucal menor,2021-02-01,2,3,10,16,10,8,27,33,1,0,0,0,0,0,110
ENTRE RIOS CBBA,atencion odontologica,cirugia bucal menor,2021-02-01,5,4,7,10,3,4,3,15,0,0,0,0,0,0,51
