,group,variable,month,CONSULTAS NUEVAS A MUJER EMBARAZADA O PUÉRPERA CANTIDAD,CONSULTAS NUEVAS A MUJER EMBARAZADA O PUÉRPERA CANTIDAD,TOTALES,TOTALES,TOTALES
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-01-01,0,2,0,2,2
TOCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-01-01,0,16,0,16,16
TOLATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-01-01,0,31,0,31,31
TOLEDO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-01-01,0,9,0,9,9
TOMAVE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-01-01,0,3,0,3,3
TOMINA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-01-01,0,24,0,24,24
TORO TORO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-01-01,0,23,0,23,23
TOTORA(CBBA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-01-01,0,47,0,47,47
TRIGAL,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-01-01,0,8,0,8,8
TRINIDAD,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-01-01,0,75,0,75,75
TUPIZA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-01-01,0,40,0,40,40
UMALA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-01-01,0,1,0,1,1
UNCIA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-01-01,0,25,0,25,25
URIONDO (A. CONCEPCION),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-01-01,0,2,0,2,2
URUBICHA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-01-01,0,18,0,18,18
UYUNI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-01-01,0,16,0,16,16
VACAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-01-01,0,9,0,9,9
VALLEGRANDE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-01-01,0,96,0,96,96
VIACHA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-01-01,0,87,0,87,87
VILA VILA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-01-01,0,9,0,9,9
VILLA CHARCAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-01-01,0,15,0,15,15
VILLA MONTES,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-01-01,0,23,0,23,23
VILLA NUEVA (LOMA ALTA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-01-01,0,3,0,3,3
VILLA RIVERO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-01-01,0,7,0,7,7
VILLA SERRANO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-01-01,0,75,0,75,75
VILLA TUNARI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-01-01,0,300,0,300,300
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-01-01,0,29,0,29,29
VILLAZON,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-01-01,0,85,0,85,85
VINTO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-01-01,0,109,0,109,109
VITICHI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-01-01,0,13,0,13,13
WALDO BALLIVIAN,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-01-01,0,11,0,11,11
WARNES,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-01-01,0,165,0,165,165
YACO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-01-01,0,13,0,13,13
YACUIBA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-01-01,0,13,0,13,13
YAMPARAEZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-01-01,0,18,0,18,18
YANACACHI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-01-01,0,10,0,10,10
YAPACANI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-01-01,0,135,0,135,135
YOCALLA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-01-01,0,6,0,6,6
YOTALA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-01-01,0,10,0,10,10
YUNCHARA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-01-01,0,5,0,5,5
ZUDAÑEZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-01-01,0,2,0,2,2
ACACIO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,8,0,8,8
ACHACACHI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,28,0,28,28
ACHOCALLA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,31,0,31,31
AIQUILE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,30,0,30,30
ALALAY,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,9,0,9,9
ALCALA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,19,0,19,19
ALTO BENI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,4,0,4,4
ANCORAIMES,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,10,0,10,10
ANDAMARCA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,28,0,28,28
ANTEQUERA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,7,0,7,7
ANZALDO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,13,0,13,13
APOLO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,33,0,33,33
ARANI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,31,0,31,31
ARBIETO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,101,0,101,101
ARQUE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,98,0,98,98
ASCENCION DE GUARAYOS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,28,0,28,28
ATOCHA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,5,0,5,5
AUCAPATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,6,0,6,6
AYATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,14,0,14,14
AYO AYO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,12,0,12,12
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,61,0,61,61
AZURDUY,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,37,0,37,37
BATALLAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,20,0,20,20
BAURES,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,15,0,15,15
BELEN DE URMIRI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,1,0,1,1
BELLA FLOR,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,2,0,2,2
BERMEJO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,30,0,30,30
BETANZOS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,28,0,28,28
BOLIVAR,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,7,0,7,7
BOLPEBRA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,7,0,7,7
BOYUIBE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,16,0,16,16
BUENA VISTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,1,0,1,1
CABEZAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,68,0,68,68
CAIROMA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,3,0,3,3
"CAIZA ""D""",atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,14,0,14,14
CAJUATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,19,0,19,19
CALAMARCA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,50,0,50,50
CAMARGO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,70,0,70,70
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,11,0,11,11
CAMIRI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,260,0,260,260
CAPINOTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,22,0,22,22
CAQUIAVIRI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,18,0,18,18
CARACOLLO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,9,0,9,9
CARANAVI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,11,0,11,11
CARAPARI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,2,0,2,2
CARIPUYO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,9,0,9,9
CARMEN RIVERO TORREZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,12,0,12,12
CATACORA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,2,0,2,2
CHALLAPATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,34,0,34,34
CHAQUI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,15,0,15,15
CHARAGUA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,53,0,53,53
CHAYANTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,26,0,26,26
CHIMORE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,64,0,64,64
CHOQUE COTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,12,0,12,12
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,83,0,83,83
CHUMA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,33,0,33,33
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,10,0,10,10
CKOCHAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,10,0,10,10
CLIZA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,55,0,55,55
COBIJA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,167,0,167,167
COCAPATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,33,0,33,33
COCHABAMBA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,1272,0,1272,1272
COIPASA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,2,0,2,2
COLCAPIRHUA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,116,0,116,116
"COLCHA ""K""",atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,8,0,8,8
COLOMI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,58,0,58,58
COLPA BELGICA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,60,0,60,60
COLQUECHACA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,42,0,42,42
COLQUIRI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,10,0,10,10
COMANCHE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,21,0,21,21
COMARAPA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,28,0,28,28
CONCEPCION,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,5,0,5,5
COPACABANA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,5,0,5,5
CORIPATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,10,0,10,10
CORO CORO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,22,0,22,22
COROICO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,17,0,17,17
CORQUE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,2,0,2,2
COTAGAITA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,15,0,15,15
COTOCA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,77,0,77,77
CUATRO CAÑADAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,18,0,18,18
CUEVO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,10,0,10,10
CULPINA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,33,0,33,33
CURAHUARA DE CARANGAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,1,0,1,1
CURVA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,7,0,7,7
EL ALTO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,1128,0,1128,1128
EL CHORO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,5,0,5,5
EL PUENTE(STC),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,14,0,14,14
EL PUENTE(TJA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,2,0,2,2
EL TORNO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,47,0,47,47
EL VILLAR,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,11,0,11,11
ENTRE RIOS TRJ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,8,0,8,8
ENTRE RIOS CBBA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,89,0,89,89
ESCOMA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,3,0,3,3
EUCALIPTUS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,18,0,18,18
FERNANDEZ ALONSO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,58,0,58,58
FILADELFIA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,5,0,5,5
GENERAL SAAVEDRA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,12,0,12,12
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,29,0,29,29
GUANAY,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,46,0,46,46
GUAQUI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,18,0,18,18
GUAYARAMERIN,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,166,0,166,166
GUTIERREZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,11,0,11,11
HUACARETA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,12,0,12,12
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,12,0,12,12
HUANUNI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,17,0,17,17
HUARACAJE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,5,0,5,5
HUAYLLAMARCA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,2,0,2,2
HUMANATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,4,0,4,4
ICHOCA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,1,0,1,1
ICLA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,29,0,29,29
INCAHUASI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,1,0,1,1
INQUISIVI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,12,0,12,12
IRUPANA (VILLA DE LANZA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,27,0,27,27
IXIAMAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,6,0,6,6
JESUS DE MACHACA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,5,0,5,5
LA ASUNTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,21,0,21,21
LA GUARDIA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,68,0,68,68
LA PAZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,1634,0,1634,1634
LAGUNILLAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,11,0,11,11
LAJA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,18,0,18,18
LAS CARRERAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,4,0,4,4
LLALLAGUA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,157,0,157,157
LLICA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,12,0,12,12
LURIBAY,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,14,0,14,14
MACHACAMARCA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,4,0,4,4
MACHARETI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,8,0,8,8
MAGDALENA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,11,0,11,11
MAIRANA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,66,0,66,66
MALLA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,1,0,1,1
MAPIRI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,21,0,21,21
MECAPACA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,3,0,3,3
MINEROS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,13,0,13,13
MIZQUE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,10,0,10,10
MOCOMOCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,11,0,11,11
MOJOCOYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,8,0,8,8
MONTEAGUDO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,141,0,141,141
MONTERO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,170,0,170,170
MORO MORO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,13,0,13,13
MOROCHATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,58,0,58,58
NUEVO MANOA (NUEVA ESPERANZA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,5,0,5,5
OCURI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,18,0,18,18
OKINAWA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,13,0,13,13
OMEREQUE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,2,0,2,2
ORURO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-02-01,0,175,0,175,175
