,group,variable,month,CONSULTAS NUEVAS DE 60 AÑOS Y MÁS CANTIDAD,CONSULTAS NUEVAS DE 60 AÑOS Y MÁS CANTIDAD,TOTALES,TOTALES,TOTALES
YACO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-01-01,10,7,10,7,17
YACUIBA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-01-01,3,5,3,5,8
YAMPARAEZ,atencion odontologica,consultas nuevas de 60 anos y mas,2012-01-01,4,10,4,10,14
YAPACANI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-01-01,9,4,9,4,13
YOTALA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-01-01,4,1,4,1,5
YUNCHARA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-01-01,3,5,3,5,8
ACACIO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,0,1,0,1,1
ACHACACHI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,43,23,43,23,66
ACHOCALLA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,15,14,15,14,29
AIQUILE,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,1,7,1,7,8
ALCALA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,3,0,3,0,3
ANCORAIMES,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,11,14,11,14,25
ANDAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,4,1,4,1,5
ANTEQUERA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,2,2,2,2,4
ANZALDO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,5,9,5,9,14
APOLO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,1,0,1,0,1
ARAMPAMPA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,1,1,1,1,2
ARANI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,4,4,4,4,8
ARBIETO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,24,16,24,16,40
ARQUE,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,3,2,3,2,5
ASCENCION DE GUARAYOS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,2,2,2,2,4
ATOCHA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,5,11,5,11,16
AUCAPATA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,0,6,0,6,6
AYATA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,6,8,6,8,14
AYO AYO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,2,13,2,13,15
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,19,14,19,14,33
AZURDUY,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,0,6,0,6,6
BATALLAS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,11,2,11,2,13
BELEN DE URMIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,2,0,2,0,2
BERMEJO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,13,21,13,21,34
BETANZOS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,5,6,5,6,11
BOLIVAR,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,2,3,2,3,5
BOLPEBRA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,1,1,1,1,2
BOYUIBE,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,3,4,3,4,7
BUENA VISTA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,0,1,0,1,1
CABEZAS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,2,9,2,9,11
CAIROMA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,6,5,6,5,11
"CAIZA ""D""",atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,2,1,2,1,3
CAJUATA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,1,9,1,9,10
CALACOTO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,2,1,2,1,3
CALAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,13,12,13,12,25
CAMARGO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,4,6,4,6,10
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,0,2,0,2,2
CAMIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,24,10,24,10,34
CAPINOTA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,12,10,12,10,22
CAQUIAVIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,0,6,0,6,6
CARACOLLO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,8,4,8,4,12
CARANAVI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,6,1,6,1,7
CARAPARI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,7,1,7,1,8
CARIPUYO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,1,0,1,0,1
CARMEN RIVERO TORREZ,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,2,2,2,2,4
CATACORA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,2,0,2,0,2
CHALLAPATA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,13,5,13,5,18
CHAQUI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,0,1,0,1,1
CHARAGUA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,1,6,1,6,7
CHAYANTA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,2,8,2,8,10
CHIMORE,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,4,15,4,15,19
CHIPAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,2,1,2,1,3
CHOQUE COTA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,2,0,2,0,2
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,0,1,0,1,1
CHUMA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,27,12,27,12,39
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,1,0,1,0,1
CLIZA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,13,29,13,29,42
COBIJA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,7,2,7,2,9
COCHABAMBA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,294,403,294,403,697
COIPASA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,4,3,4,3,7
COLCAPIRHUA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,2,0,2,0,2
"COLCHA ""K""",atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,0,2,0,2,2
COLLANA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,0,1,0,1,1
COLOMI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,1,2,1,2,3
COLPA BELGICA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,6,1,6,1,7
COLQUECHACA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,8,6,8,6,14
COLQUIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,9,10,9,10,19
COMANCHE,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,14,7,14,7,21
COMARAPA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,14,8,14,8,22
CONCEPCION,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,4,1,4,1,5
COPACABANA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,12,17,12,17,29
CORIPATA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,9,9,9,9,18
CORO CORO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,5,0,5,0,5
COROICO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,12,6,12,6,18
CORQUE,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,0,1,0,1,1
COTAGAITA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,5,1,5,1,6
COTOCA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,5,0,5,0,5
CUATRO CAÑADAS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,12,2,12,2,14
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,5,10,5,10,15
CUEVO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,5,6,5,6,11
CULPINA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,6,3,6,3,9
CURAHUARA DE CARANGAS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,3,2,3,2,5
DESAGUADERO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,4,2,4,2,6
EL ALTO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,157,168,157,168,325
EL CHORO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,2,0,2,0,2
EL PUENTE(STC),atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,7,0,7,0,7
EL PUENTE(TJA),atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,1,9,1,9,10
EL TORNO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,16,14,16,14,30
EL VILLAR,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,1,0,1,0,1
ENTRE RIOS TRJ,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,7,2,7,2,9
ENTRE RIOS CBBA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,0,1,0,1,1
ESCOMA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,0,7,0,7,7
EUCALIPTUS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,2,3,2,3,5
FERNANDEZ ALONSO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,9,2,9,2,11
FILADELFIA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,3,2,3,2,5
GENERAL SAAVEDRA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,8,3,8,3,11
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,10,13,10,13,23
GUANAY,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,1,0,1,0,1
GUAQUI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,15,13,15,13,28
GUAYARAMERIN,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,21,8,21,8,29
GUTIERREZ,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,7,1,7,1,8
HUACARETA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,2,1,2,1,3
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,1,1,1,1,2
HUACHACALLA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,2,3,2,3,5
HUANUNI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,8,0,8,0,8
HUARACAJE,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,1,0,1,0,1
HUARINA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,5,6,5,6,11
HUAYLLAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,5,7,5,7,12
HUMANATA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,5,1,5,1,6
ICHOCA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,3,2,3,2,5
ICLA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,5,5,5,5,10
INCAHUASI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,4,1,4,1,5
INQUISIVI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,8,0,8,0,8
IRUPANA (VILLA DE LANZA),atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,6,8,6,8,14
IXIAMAS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,1,0,1,0,1
JESUS DE MACHACA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,17,31,17,31,48
LA ASUNTA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,4,1,4,1,5
LA GUARDIA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,24,33,24,33,57
LA PAZ,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,777,720,777,720,1497
LAGUNILLAS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,3,4,3,4,7
LAJA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,27,26,27,26,53
LAS CARRERAS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,4,4,4,4,8
LICOMA PAMPA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,3,0,3,0,3
LLALLAGUA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,8,17,8,17,25
LLICA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,2,3,2,3,5
LORETO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,1,0,1,0,1
LURIBAY,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,2,0,2,0,2
MACHACAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,13,13,13,13,26
MAGDALENA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,3,1,3,1,4
MAIRANA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,1,0,1,0,1
MALLA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,2,2,2,2,4
MAPIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,3,20,3,20,23
MECAPACA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,18,14,18,14,32
MINEROS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,5,8,5,8,13
MIZQUE,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,2,2,2,2,4
MOCOMOCO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,11,7,11,7,18
MOJOCOYA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,9,12,9,12,21
MONTEAGUDO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,12,6,12,6,18
MONTERO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,30,14,30,14,44
MORO MORO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,1,0,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,0,1,0,1,1
OCURI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,1,6,1,6,7
OKINAWA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,10,5,10,5,15
ORURO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,163,162,163,162,325
PADCAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,4,3,4,3,7
PADILLA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,5,21,5,21,26
PAILON,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,2,7,2,7,9
PALCA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,4,7,4,7,11
PALOS BLANCOS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,4,11,4,11,15
PAMPA GRANDE,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,2,1,2,1,3
PAPEL PAMPA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,9,10,9,10,19
PASORAPA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,2,1,2,1,3
PATACAMAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,4,0,4,0,4
PAZÑA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,6,0,6,0,6
PELECHUCO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,0,3,0,3,3
POCOATA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,15,2,15,2,17
POCONA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,2,2,2,2,4
POJO (CBBA),atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,4,2,4,2,6
POOPO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,7,2,7,2,9
PORCO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,0,1,0,1,1
PORTACHUELO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,3,0,3,0,3
PORVENIR,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,0,2,0,2,2
POSTRER VALLE,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,0,1,0,1,1
POTOSI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,56,58,56,58,114
PUCARA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,2,8,2,8,10
PUCARANI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,13,2,13,2,15
PUERTO ACOSTA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,14,10,14,10,24
PUERTO CARABUCO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,7,9,7,9,16
PUERTO PEREZ,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,5,1,5,1,6
PUERTO RICO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,9,4,9,4,13
PUERTO SUAREZ,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,7,23,7,23,30
PUERTO VILLARROEL,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,4,0,4,0,4
PUNA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,8,12,8,12,20
PUNATA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,12,17,12,17,29
QUILLACOLLO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,49,13,49,13,62
QUIME,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,8,1,8,1,9
QUIRUSILLAS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,3,2,3,2,5
RAVELO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,4,5,4,5,9
REYES,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,1,0,1,0,1
RIBERALTA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,24,140,24,140,164
ROBORE,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,3,1,3,1,4
RURRENABAQUE,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,11,5,11,5,16
SABAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,4,2,4,2,6
SACABA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,18,28,18,28,46
SACABAMBA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,4,13,4,13,17
SACACA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,1,0,1,0,1
SAIPINA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,0,1,0,1,1
SALINAS DE GARCI MENDOZA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,14,11,14,11,25
SAMAIPATA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,5,2,5,2,7
SAN ANDRES,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,19,15,19,15,34
SAN ANDRES DE MACHACA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,23,14,23,14,37
SAN ANTONIO DE LOMERIO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,1,2,1,2,3
SAN BENITO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,4,10,4,10,14
SAN BORJA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,5,3,5,3,8
SAN BUENA VENTURA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,5,2,5,2,7
SAN CARLOS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,7,4,7,4,11
SAN IGNACIO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,36,19,36,19,55
SAN IGNACIO DE VELASCO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,44,47,44,47,91
SAN JAVIER(STC),atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,2,0,2,0,2
SAN JOSE DE CHIQUITOS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,2,1,2,1,3
SAN JUAN DE YAPACANI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,18,23,18,23,41
SAN JULIAN,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,12,16,12,16,28
SAN LORENZO(PND),atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,2,0,2,0,2
SAN LORENZO(TJA),atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,11,19,11,19,30
SAN LUCAS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,4,8,4,8,12
SAN MATIAS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,11,10,11,10,21
SAN MIGUEL DE VELASCO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,4,7,4,7,11
SAN PEDRO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,3,2,3,2,5
SAN PEDRO DE BUENA VISTA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,1,4,1,4,5
SAN PEDRO DE CURAHUARA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,26,36,26,36,62
SAN PEDRO DE TIQUINA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,3,9,3,9,12
SAN RAFAEL,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,0,1,0,1,1
SAN RAMON SCZ,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,1,1,1,1,2
SANTA ANA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,8,4,8,4,12
SANTA CRUZ DE LA SIERRA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,215,150,215,150,365
SANTA ROSA DEL SARA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,6,0,6,0,6
SANTIAGO DE CALLAPA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,3,0,3,0,3
SANTIAGO DE HUARI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,15,8,15,8,23
SANTIAGO DE HUATA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,4,12,4,12,16
SANTIAGO DE MACHACA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,5,6,5,6,11
SANTIVAÑES,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,2,1,2,1,3
SANTUARIO DE QUILLACAS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,0,1,0,1,1
SAPAHAQUI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,6,7,6,7,13
SENA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-02-01,3,3,3,3,6
