municipality,group,variable,month,Pacientes referidos recibidos por el establecimiento,TOTAL
SACABA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,567,567
SACACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,1,1
SAMAIPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,3,3
SAN ANDRES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,2,2
SAN BENITO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,5,5
SAN BORJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,29,29
SAN CARLOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,112,112
SAN IGNACIO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,1,1
SAN IGNACIO DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,62,62
SAN JOSE DE CHIQUITOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,3,3
SAN JUAN DE YAPACANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,2,2
SAN JULIAN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,13,13
SAN LORENZO(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,28,28
SAN LUCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,63,63
SAN MATIAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,11,11
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,4,4
SAN PEDRO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,4,4
SAN PEDRO DE CURAHUARA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,2,2
SAN RAFAEL,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,1,1
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,12342,12342
SANTIAGO DE MACHACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,1,1
SENA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,3,3
SHINAOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,16,16
SOPACHUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,5,5
SUCRE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,1828,1828
TACACOMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,4,4
TAPACARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,3,3
TARABUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,37,37
TARACO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,1,1
TARATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,4,4
TARIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,2758,2758
TARVITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,25,25
TEOPONTE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,1,1
TIPUANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,1,1
TIQUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,105,105
TIRAQUE (CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,1,1
TOCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,2,2
TOLATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,3,3
TOMAVE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,1,1
TOMINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,4,4
TOTORA(CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,31,31
TRINIDAD,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,1362,1362
TUPIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,123,123
UMALA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,1,1
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,17,17
UYUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,16,16
VACAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,3,3
VALLEGRANDE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,50,50
VIACHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,27,27
VILLA CHARCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,4,4
VILLA MONTES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,137,137
VILLA NUEVA (LOMA ALTA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,2,2
VILLA RIVERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,1,1
VILLA SERRANO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,4,4
VILLA TUNARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,390,390
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,4,4
VILLAZON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,161,161
VINTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,135,135
WARNES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,538,538
YACO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,1,1
YACUIBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,857,857
YAMPARAEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,3,3
YAPACANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-02-01,505,505
ACHACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,303,303
AIQUILE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,11,11
ANZALDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,1,1
APOLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,4,4
ARANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,2,2
ARBIETO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,1,1
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,34,34
ATOCHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,191,191
AUCAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,1,1
AYO AYO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,7,7
AZURDUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,4,4
BAURES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,1,1
BELLA FLOR,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,1,1
BERMEJO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,898,898
BETANZOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,1,1
BOYUIBE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,1,1
BUENA VISTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,10,10
CABEZAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,18,18
CAMARGO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,114,114
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,3,3
CAMIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,12,12
CAPINOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,42,42
CARANAVI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,59,59
CARAPARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,18,18
CARMEN RIVERO TORREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,4,4
CHALLAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,19,19
CHAQUI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,3,3
CHARAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,88,88
CHAYANTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,1,1
CHIMORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,7,7
CHIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,1,1
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,60,60
CHUQUIHUTA AYLLU JUCUMANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,13,13
CKOCHAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,1,1
CLIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,249,249
COBIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,72,72
COCAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,1,1
COCHABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,8609,8609
COLCAPIRHUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,62,62
COLOMI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,1,1
COLQUECHACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,5,5
COMARAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,52,52
CONCEPCION,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,1,1
COPACABANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,1,1
CORO CORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,2,2
COROICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,228,228
COTAGAITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,8,8
COTOCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,43,43
CUATRO CAÑADAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,13,13
CULPINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,10,10
DESAGUADERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,2,2
EL ALTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,5302,5302
EL TORNO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,367,367
EL VILLAR,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,1,1
ENTRE RIOS TRJ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,11,11
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,61,61
ESCOMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,8,8
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,13,13
GAIOC JATUN AYLLU YURA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,2,2
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,10,10
GUANAY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,11,11
GUAYARAMERIN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,169,169
GUTIERREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,1,1
HUACARAJE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,1,1
HUACARETA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,2,2
