municipality,group,variable,month,Pacientes contrareferidos al establecimiento,TOTAL
POCONA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,1,1
POOPO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,5,5
POROMA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,1,1
PORTACHUELO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,1,1
POTOSI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,4,4
PRESTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,5,5
PUCARA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,1,1
PUERTO PEREZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,2,2
PUERTO SUAREZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,1,1
PUERTO VILLARROEL,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,10,10
PUNATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,19,19
QUILLACOLLO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,130,130
QUIRUSILLAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,2,2
RAVELO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,3,3
REYES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,1,1
RIBERALTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,35,35
RURRENABAQUE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,5,5
SACABA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,25,25
SACACA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,2,2
SALINAS DE GARCI MENDOZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,3,3
SAN BORJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,1,1
SAN BUENA VENTURA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,2,2
SAN CARLOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,18,18
SAN IGNACIO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,2,2
SAN JAVIER(STC),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,2,2
SAN JOAQUIN,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,2,2
SAN JUAN DE YAPACANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,3,3
SAN JULIAN,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,1,1
SAN LORENZO(PND),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,1,1
SAN LORENZO(TJA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,5,5
SAN LUCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,25,25
SAN MATIAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,1,1
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,5,5
SAN PEDRO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,2,2
SAN PEDRO DE TIQUINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,1,1
SAN RAFAEL,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,1,1
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,1288,1288
SHINAOTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,6,6
SOPACHUY,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,4,4
SUCRE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,349,349
TARABUCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,12,12
TARIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,55,55
TARVITA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,2,2
TOLEDO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,1,1
TOMINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,7,7
TRINIDAD,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,154,154
TUPIZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,79,79
VALLEGRANDE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,1,1
VIACHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,2,2
VILLA CHARCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,2,2
VILLA MONTES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,15,15
VILLA SERRANO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,7,7
VILLA TUNARI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,3,3
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,4,4
VILLAZON,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,12,12
VITICHI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,1,1
WARNES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,3,3
YACUIBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,17,17
YAMPARAEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,3,3
YAPACANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,5,5
ZUDAÑEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,5,5
ACHACACHI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,1,1
AIQUILE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,2,2
ALCALA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,8,8
ANCORAIMES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,1,1
ANTEQUERA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,5,5
ARBIETO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,6,6
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,31,31
ATOCHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,1,1
BERMEJO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,63,63
BETANZOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,3,3
BOYUIBE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,2,2
BUENA VISTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,8,8
"CAIZA ""D""",refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,2,2
CAJUATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,1,1
CALAMARCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,1,1
CAMARGO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,3,3
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,3,3
CAMIRI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,17,17
CARACOLLO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,1,1
CARAPARI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,3,3
CARMEN RIVERO TORREZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,4,4
CHALLAPATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,13,13
CHARAGUA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,6,6
CHIMORE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,1,1
CHUA COCANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,1,1
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,1,1
CKOCHAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,1,1
COBIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,35,35
COCHABAMBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,567,567
COLCAPIRHUA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,6,6
COLPA BELGICA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,1,1
COMARAPA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,5,5
CONCEPCION,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,3,3
CORIPATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,7,7
COROICO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,6,6
COTAGAITA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,3,3
COTOCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,168,168
EL ALTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,344,344
EL PUENTE(STC),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,4,4
EL PUENTE(TJA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,3,3
EL TORNO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,45,45
EL VILLAR,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,1,1
ENTRE RIOS TRJ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,1,1
ESMERALDA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,1,1
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,2,2
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,11,11
GUANAY,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,1,1
GUAYARAMERIN,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,195,195
GUTIERREZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,4,4
HUACARETA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,2,2
HUACAYA (VILLA DE HUACAYA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,2,2
HUACHACALLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,1,1
HUANUNI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,33,33
ICLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,1,1
INCAHUASI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,5,5
LA ASUNTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,4,4
LA GUARDIA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,21,21
LA PAZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,2258,2258
LAGUNILLAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,9,9
LAS CARRERAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,1,1
LLALLAGUA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,2,2
MACHACAMARCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,6,6
MACHARETI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,1,1
MAIRANA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,13,13
MINEROS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,3,3
MIZQUE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,12,12
MOJOCOYA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,3,3
MONTEAGUDO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,11,11
MONTERO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,121,121
OCURI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,3,3
OKINAWA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,1,1
ORURO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,571,571
PADCAYA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,3,3
PADILLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,7,7
PALCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,2,2
PALOS BLANCOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,2,2
PAMPA GRANDE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,2,2
PATACAMAYA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,2,2
POCOATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,1,1
POOPO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,6,6
POTOSI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,13,13
PRESTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,1,1
PUCARANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,1,1
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,1,1
PUERTO PEREZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,1,1
PUERTO QUIJARRO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,5,5
PUERTO RICO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,1,1
PUERTO SUAREZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,1,1
PUERTO VILLARROEL,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,13,13
PUNA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,1,1
PUNATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,9,9
QUILLACOLLO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,69,69
RAVELO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,3,3
RIBERALTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,47,47
RURRENABAQUE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,4,4
SACABA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,27,27
SAIPINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,4,4
SALINAS DE GARCI MENDOZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,4,4
SAMAIPATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,1,1
SAN ANDRES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,1,1
SAN BORJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,2,2
SAN BUENA VENTURA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,1,1
SAN CARLOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,21,21
SAN JAVIER(STC),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,3,3
SAN JUAN DE YAPACANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,5,5
SAN JULIAN,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,1,1
SAN LORENZO(TJA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,5,5
SAN LUCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,22,22
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,8,8
SAN PEDRO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,8,8
SAN PEDRO DE MACHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,1,1
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,1743,1743
SANTIAGO DE HUATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,1,1
SHINAOTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,20,20
SOPACHUY,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,1,1
SUCRE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,48,48
TACACOMA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,1,1
TARABUCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,12,12
TARIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,77,77
TIAHUANACU,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,1,1
TOLEDO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,3,3
TOMINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,7,7
TOTORA(CBBA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,1,1
TOTORA(ORR),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,1,1
TRINIDAD,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,1009,1009
TUPIZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,63,63
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,1,1
URUBICHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,5,5
VIACHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,15,15
VILLA CHARCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,1,1
VILLA MONTES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,14,14
VILLA SERRANO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,7,7
VILLA TUNARI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,7,7
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,3,3
VILLAZON,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,8,8
VINTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,1,1
VITICHI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,1,1
WARNES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,234,234
YACUIBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,22,22
YAMPARAEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,6,6
YAPACANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,1,1
YOTALA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,1,1
ZUDAÑEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-10-01,7,7
AIQUILE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,3,3
ALCALA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,18,18
ANTEQUERA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,2,2
ARBIETO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,7,7
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,27,27
ATOCHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,12,12
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,2,2
AZURDUY,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,1,1
BERMEJO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,62,62
BETANZOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,2,2
BOYUIBE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,1,1
BUENA VISTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,6,6
"CAIZA ""D""",refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,5,5
CAMARGO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,2,2
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,6,6
CAMIRI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,101,101
CARANGAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,1,1
CARAPARI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,4,4
CARMEN RIVERO TORREZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,5,5
CHALLAPATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,9,9
CHARAGUA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,3,3
CHUA COCANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,7,7
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,2,2
CKOCHAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,2,2
COBIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,32,32
COCAPATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,1,1
COCHABAMBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,735,735
COLCAPIRHUA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,2,2
"COLCHA ""K""",refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,1,1
COLQUECHACA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,1,1
COLQUIRI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,1,1
COMARAPA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,5,5
CONCEPCION,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,2,2
COPACABANA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,1,1
CORIPATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,5,5
CORO CORO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,1,1
COROICO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,7,7
COTAGAITA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,1,1
COTOCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,165,165
CULPINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,1,1
CURAHUARA DE CARANGAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,2,2
EL ALTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,365,365
EL PUENTE(STC),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,3,3
EL PUENTE(TJA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,3,3
EL TORNO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,45,45
EL VILLAR,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,3,3
ENTRE RIOS TRJ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,2,2
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,1,1
ESMERALDA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,1,1
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,8,8
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,8,8
GUAYARAMERIN,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,16,16
GUTIERREZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,2,2
HUACAYA (VILLA DE HUACAYA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,1,1
HUACHACALLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,1,1
HUANUNI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,26,26
ICLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,3,3
INCAHUASI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,9,9
IXIAMAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,1,1
JESUS DE MACHACA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,2,2
LA ASUNTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,6,6
LA GUARDIA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,15,15
LA PAZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,1780,1780
LAGUNILLAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,6,6
LAJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,1,1
LAS CARRERAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,3,3
LICOMA PAMPA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,1,1
LLALLAGUA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,1,1
LLICA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,2,2
MACHACAMARCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,2,2
MACHARETI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,1,1
MAGDALENA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,1,1
MAIRANA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,15,15
MINEROS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,3,3
MIZQUE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,1,1
MOJOCOYA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,5,5
MONTEAGUDO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,11,11
MONTERO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,113,113
MORO MORO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,1,1
OCURI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,4,4
OKINAWA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,1,1
ORURO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,718,718
PADCAYA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,2,2
PADILLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,3,3
