municipality,group,variable,month,Vacunaciones fiebre amarilla fuera de servici,TOTAL
TINGUIPAYA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-01-01,52,52
TIPUANI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-01-01,2,2
TIRAQUE (CBBA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-01-01,37,37
TOCO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-01-01,3,3
TOLATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-01-01,3,3
TOMAVE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-01-01,9,9
TOMINA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-01-01,12,12
TORO TORO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-01-01,1,1
TOTORA(CBBA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-01-01,2,2
TRIGAL,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-01-01,1,1
TRINIDAD,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-01-01,25,25
TUPIZA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-01-01,12,12
UNCIA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-01-01,26,26
URIONDO (A. CONCEPCION),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-01-01,9,9
UYUNI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-01-01,1,1
VACAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-01-01,3,3
VALLEGRANDE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-01-01,4,4
VIACHA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-01-01,10,10
VILLA MONTES,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-01-01,12,12
VILLA NUEVA (LOMA ALTA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-01-01,3,3
VILLA RIVERO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-01-01,7,7
VILLA SERRANO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-01-01,7,7
VILLA TUNARI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-01-01,25,25
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-01-01,9,9
VILLAZON,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-01-01,18,18
VINTO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-01-01,125,125
VITICHI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-01-01,4,4
WARNES,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-01-01,27,27
YACO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-01-01,7,7
YACUIBA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-01-01,14,14
YAMPARAEZ,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-01-01,4,4
YANACACHI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-01-01,1,1
YAPACANI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-01-01,17,17
YOCALLA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-01-01,4,4
YOTALA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-01-01,2,2
YUNCHARA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-01-01,1,1
ZUDAÑEZ,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-01-01,4,4
ACACIO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,5,5
ACHACACHI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,76,76
ACHOCALLA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,9,9
AIQUILE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,49,49
ALALAY,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,29,29
ALCALA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,5,5
ANCORAIMES,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,19,19
ANTEQUERA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,2,2
ANZALDO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,4,4
APOLO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,40,40
ARAMPAMPA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,7,7
ARANI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,5,5
ARBIETO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,17,17
ARQUE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,6,6
ATOCHA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,7,7
AUCAPATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,4,4
AYATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,21,21
AYO AYO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,19,19
AZURDUY,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,18,18
BATALLAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,9,9
BAURES,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,3,3
BELEN DE ANDAMARCA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,2,2
BELEN DE URMIRI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,1,1
BELLA FLOR,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,13,13
BERMEJO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,2,2
BETANZOS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,1,1
BOLIVAR,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,3,3
BOLPEBRA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,8,8
BOYUIBE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,3,3
BUENA VISTA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,7,7
CAIROMA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,16,16
"CAIZA ""D""",vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,14,14
CAJUATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,5,5
CALACOTO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,3,3
CALAMARCA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,16,16
CAMARGO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,19,19
CAMATAQUI (C. VILLA ABECIA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,6,6
CAMIRI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,9,9
CAPINOTA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,21,21
CAQUIAVIRI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,2,2
CARACOLLO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,12,12
CARANAVI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,58,58
CARAPARI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,9,9
CARIPUYO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,12,12
CARMEN RIVERO TORREZ,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,5,5
CATACORA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,1,1
CHACARILLA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,2,2
CHALLAPATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,4,4
CHARAGUA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,66,66
CHARAÑA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,4,4
CHAYANTA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,18,18
CHIMORE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,12,12
CHULUMANI (V. DE LA LIBERTAD),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,18,18
CHUMA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,14,14
CLIZA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,12,12
COBIJA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,14,14
COCHABAMBA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,130,130
COLCAPIRHUA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,4,4
COLOMI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,30,30
COLPA BELGICA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,7,7
COLQUECHACA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,66,66
COLQUENCHA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,11,11
COLQUIRI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,12,12
COMANCHE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,2,2
COMARAPA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,17,17
COMBAYA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,4,4
CONCEPCION,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,7,7
COPACABANA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,25,25
CORIPATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,17,17
CORO CORO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,4,4
COROICO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,14,14
CORQUE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,4,4
COTAGAITA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,22,22
COTOCA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,35,35
CUATRO CAÑADAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,2,2
CUCHUMUELA (V. G. VILLARROEL),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,5,5
CUEVO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,3,3
CULPINA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,41,41
CURAHUARA DE CARANGAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,1,1
CURVA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,1,1
DESAGUADERO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,8,8
EL ALTO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,204,204
EL CHORO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,4,4
EL TORNO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,7,7
EL VILLAR,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,8,8
ENTRE RIOS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,28,28
ENTRE RIOS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,18,18
EUCALIPTUS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,2,2
EXALTACION,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,2,2
FERNANDEZ ALONSO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,6,6
FILADELFIA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,4,4
GENERAL SAAVEDRA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,7,7
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,21,21
GUANAY,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,4,4
GUAQUI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,7,7
GUAYARAMERIN,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,38,38
GUTIERREZ,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,27,27
HUACARETA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,23,23
HUACAYA (VILLA DE HUACAYA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,8,8
HUANUNI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,2,2
HUARACAJE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,2,2
ICHOCA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,2,2
ICLA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,9,9
INCAHUASI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,36,36
INQUISIVI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,36,36
IRUPANA (VILLA DE LANZA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,26,26
IXIAMAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,3,3
JESUS DE MACHACA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,6,6
LA ASUNTA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,79,79
LA GUARDIA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,35,35
LA PAZ,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,341,341
LA RIVERA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,3,3
LAGUNILLAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,3,3
LAJA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,16,16
LAS CARRERAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,3,3
LICOMA PAMPA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,2,2
LLALLAGUA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,5,5
LORETO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,3,3
LURIBAY,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,15,15
MACHARETI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,5,5
MAGDALENA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,1,1
MAIRANA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,1,1
MALLA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,7,7
MAPIRI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,5,5
MECAPACA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,3,3
MINEROS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,9,9
MIZQUE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,34,34
MOCOMOCO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,35,35
MOJOCOYA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,1,1
MONTEAGUDO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-02-01,10,10
