municipality,group,variable,month,Nº de actividades educativas en Salud,TOTAL
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,13,13
ICLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,38,38
IXIAMAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,1,1
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,11,11
LA ASUNTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,2,2
LA GUARDIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,174,174
LA PAZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,138,138
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,7,7
LAJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,3,3
LAS CARRERAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,1,1
LLALLAGUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,9,9
MACHARETI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,12,12
MINEROS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,75,75
MIZQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,2,2
MOCOMOCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,5,5
MOJINETE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,4,4
MOJOCOYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,20,20
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,19,19
MONTERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,308,308
MORO MORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,12,12
MOROCHATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,1,1
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,4,4
OCURI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,15,15
OMEREQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,5,5
ORURO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,655,655
PADCAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,19,19
PADILLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,24,24
PAILON,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,9,9
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,3,3
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,14,14
PAMPA GRANDE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,4,4
PASORAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,2,2
PAZÑA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,4,4
POCOATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,1,1
POCONA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,9,9
POJO (CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,2,2
POOPO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,7,7
PORCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,2,2
POROMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,16,16
PORONGO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,6,6
POTOSI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,104,104
PRESTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,24,24
PUCARANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,35,35
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,4,4
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,2,2
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,37,37
PUERTO QUIJARRO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,4,4
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,17,17
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,25,25
PUNA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,32,32
PUNATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,32,32
QUIABAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,1,1
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,362,362
QUIRUSILLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,7,7
RAVELO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,21,21
REYES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,3,3
RIBERALTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,8,8
ROBORE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,9,9
SABAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,2,2
SACABA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,8,8
SACABAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,13,13
SACACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,26,26
SAIPINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,21,21
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,3,3
SAN AGUSTIN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,3,3
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,3,3
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,1,1
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,19,19
SAN BENITO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,40,40
SAN BORJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,14,14
SAN CARLOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,7,7
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,12,12
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,1,1
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,3,3
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,29,29
SAN JULIAN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,53,53
SAN LUCAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,57,57
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,53,53
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,2,2
SAN PEDRO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,27,27
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,60,60
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,9,9
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,38,38
SAN RAFAEL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,1,1
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,7,7
SANTA ANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,2,2
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,935,935
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,1,1
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,5,5
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,12,12
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,1,1
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,7,7
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,6,6
SHINAOTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,10,10
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,12,12
SICAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,1,1
SIPE SIPE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,8,8
SOPACHUY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,8,8
SORACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,11,11
SORATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,2,2
SUCRE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,55,55
TACOPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,20,20
TAPACARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,22,22
TARABUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-02-01,20,20
