municipality,group,variable,month,N°de actividades de la comunidad con participación del establecimiento,TOTAL
CHAYANTA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,3,3
CHIMORE,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,13,13
CHIPAYA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,1,1
CHOQUE COTA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,1,1
CHUMA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,3,3
CKOCHAS,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,6,6
CLIZA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,1,1
COBIJA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,10,10
COCHABAMBA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,23,23
COLCAPIRHUA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,6,6
"COLCHA ""K""",actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,1,1
COLPA BELGICA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,1,1
COLQUECHACA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,10,10
COLQUENCHA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,1,1
CORIPATA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,1,1
COROICO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,7,7
CORQUE,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,1,1
COTAGAITA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,31,31
COTOCA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,2,2
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,5,5
CUEVO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,2,2
CULPINA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,37,37
CURVA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,4,4
DESAGUADERO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,16,16
EL CHORO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,4,4
EL PUENTE(STC),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,1,1
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,16,16
EL TORNO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,10,10
EL VILLAR,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,15,15
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,12,12
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,3,3
EUCALIPTUS,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,3,3
EUREKA (SANTOS MERCADO),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,1,1
EXALTACION,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,2,2
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,12,12
FILADELFIA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,5,5
GUAQUI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,9,9
GUAYARAMERIN,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,1,1
HUACARETA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,35,35
HUANUNI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,1,1
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,2,2
ICLA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,36,36
INCAHUASI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,8,8
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,3,3
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,10,10
LA ASUNTA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,2,2
LA GUARDIA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,7,7
LA PAZ,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,9,9
LAGUNILLAS,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,6,6
LAS CARRERAS,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,2,2
LORETO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,2,2
MACHACAMARCA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,3,3
MACHARETI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,1,1
MAGDALENA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,1,1
MECAPACA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,3,3
MIZQUE,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,6,6
MOCOMOCO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,3,3
MOJINETE,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,2,2
MOJOCOYA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,19,19
MONTEAGUDO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,19,19
MONTERO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,15,15
MORO MORO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,1,1
MOROCHATA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,1,1
OCURI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,5,5
OMEREQUE,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,4,4
ORURO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,8,8
PADCAYA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-02-01,21,21
