municipality,group,variable,month,Nº de visitas familiares realizadas,TOTAL
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,73,73
ARANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,46,46
ARBIETO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,165,165
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,251,251
ATOCHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,125,125
AUCAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,1,1
AYATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,10,10
AYO AYO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,50,50
AZURDUY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,263,263
BATALLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,16,16
BAURES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,10,10
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,81,81
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,23,23
BERMEJO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,60,60
BETANZOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,255,255
BOLIVAR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,10,10
BOLPEBRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,17,17
BOYUIBE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,183,183
BUENA VISTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,167,167
CABEZAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,103,103
CAIROMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,18,18
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,157,157
CALAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,135,135
CAMARGO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,50,50
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,64,64
CAMIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,297,297
CAPINOTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,382,382
CARACOLLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,122,122
CARANAVI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,35,35
CARAPARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,72,72
CARIPUYO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,12,12
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,17,17
CATACORA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,16,16
CHALLAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,431,431
CHAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,107,107
CHARAGUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,72,72
CHAYANTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,55,55
CHIMORE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,175,175
CHIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,28,28
CHOQUE COTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,17,17
CHUA COCANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,73,73
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,20,20
CHUMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,103,103
CKOCHAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,35,35
CLIZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,210,210
COBIJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,524,524
COCAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,7,7
COCHABAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,329,329
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,203,203
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,93,93
COLLANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,6,6
COLOMI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,97,97
COLQUECHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,104,104
COLQUENCHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,18,18
COLQUIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,5,5
COMARAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,333,333
COMBAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,9,9
CONCEPCION,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,7,7
CORO CORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,22,22
COROICO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,8,8
CORQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,76,76
COTAGAITA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,383,383
COTOCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,13,13
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,123,123
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,52,52
CUEVO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,110,110
CULPINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,264,264
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,106,106
CURVA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,42,42
DESAGUADERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,20,20
EL ALTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,3725,3725
EL CHORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,5,5
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,24,24
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,202,202
EL TORNO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,647,647
EL VILLAR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,40,40
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,173,173
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,6,6
ESCOMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,16,16
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,169,169
FILADELFIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,17,17
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,256,256
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,12,12
GUANAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,15,15
GUAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,61,61
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,183,183
GUTIERREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,37,37
HUACARETA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,98,98
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,47,47
HUANUNI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,111,111
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,72,72
ICLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,162,162
INCAHUASI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,154,154
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,4,4
IXIAMAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,1,1
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,88,88
LA ASUNTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,217,217
LA GUARDIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,461,461
LA PAZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,47,47
LA RIVERA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,7,7
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,1,1
LAJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,31,31
LAS CARRERAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,75,75
LLALLAGUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,357,357
LLICA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,15,15
LORETO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,29,29
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,17,17
MACHARETI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,289,289
MAGDALENA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,5,5
MALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,3,3
MAPIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,30,30
MECAPACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-02-01,7,7
