municipality,group,variable,month,N°de visitas familiares planificadas,TOTAL
COBIJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,559,559
COCAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,3,3
COCHABAMBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,142,142
COLCAPIRHUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,94,94
COLLANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,6,6
COLOMI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,12,12
COLQUECHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,56,56
COLQUENCHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,1,1
COMARAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,114,114
CONCEPCION,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,3,3
COROICO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,7,7
CORQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,15,15
COTAGAITA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,44,44
COTOCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,80,80
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,100,100
CUEVO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,112,112
CULPINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,315,315
DESAGUADERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,12,12
EL ALTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,4264,4264
EL CHORO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,37,37
EL PUENTE(STC),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,15,15
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,75,75
EL TORNO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,550,550
EL VILLAR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,55,55
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,23,23
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,2,2
ESCOMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,15,15
EUCALIPTUS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,24,24
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,174,174
FILADELFIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,22,22
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,10,10
GUANAY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,20,20
GUAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,50,50
GUAYARAMERIN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,192,192
GUTIERREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,11,11
HUACARETA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,95,95
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,47,47
HUANUNI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,92,92
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,13,13
ICLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,145,145
INCAHUASI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,152,152
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,4,4
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,144,144
LA ASUNTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,4,4
LA GUARDIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,646,646
LA PAZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,42,42
LA RIVERA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,7,7
LAJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,43,43
LAS CARRERAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,45,45
LLALLAGUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,352,352
LORETO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,29,29
MACHARETI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,290,290
MALLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,3,3
MAPIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,60,60
MINEROS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,17,17
MIZQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,79,79
MOCOMOCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,86,86
MOJOCOYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,51,51
MONTEAGUDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,774,774
MONTERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,1203,1203
MOROCHATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,11,11
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,88,88
OCURI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,5,5
OMEREQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,96,96
ORURO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,2000,2000
PADCAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,106,106
PADILLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,127,127
PAILON,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,110,110
PALCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,40,40
PALOS BLANCOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,80,80
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,11,11
PAMPA GRANDE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,20,20
PAPEL PAMPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,120,120
PASORAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,65,65
PAZÑA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,50,50
POCOATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,198,198
POCONA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,20,20
POJO (CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,102,102
POOPO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,16,16
POROMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,158,158
PORONGO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,42,42
PORTACHUELO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,4,4
PORVENIR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,255,255
POTOSI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,2315,2315
PRESTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,140,140
PUCARANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,68,68
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,55,55
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,103,103
PUERTO PEREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,124,124
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,102,102
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,126,126
PUNA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,120,120
PUNATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,494,494
QUIABAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,30,30
QUILLACOLLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,1578,1578
QUIRUSILLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,25,25
RAVELO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,5,5
REYES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,60,60
RIBERALTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,150,150
ROBORE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,12,12
SABAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,12,12
SACABA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,786,786
SACABAMBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,102,102
SACACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,50,50
SAIPINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,120,120
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,35,35
SAMAIPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,40,40
SAN AGUSTIN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,4,4
SAN ANDRES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,74,74
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,5,5
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,50,50
SAN BENITO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-02-01,68,68
