municipality,group,variable,month,Total 7.1 Sueros,TOTAL
CHAQUI,otras actividades de enfermeria, sueros,2014-02-01,13,13
CHARAGUA,otras actividades de enfermeria, sueros,2014-02-01,122,122
CHARAÑA,otras actividades de enfermeria, sueros,2014-02-01,5,5
CHAYANTA,otras actividades de enfermeria, sueros,2014-02-01,22,22
CHIMORE,otras actividades de enfermeria, sueros,2014-02-01,27,27
CHUA COCANI,otras actividades de enfermeria, sueros,2014-02-01,5,5
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria, sueros,2014-02-01,300,300
CHUMA,otras actividades de enfermeria, sueros,2014-02-01,5,5
CHUQUIHUTA AYLLU JUCUMANI,otras actividades de enfermeria, sueros,2014-02-01,11,11
CKOCHAS,otras actividades de enfermeria, sueros,2014-02-01,29,29
CLIZA,otras actividades de enfermeria, sueros,2014-02-01,22,22
COBIJA,otras actividades de enfermeria, sueros,2014-02-01,1428,1428
COCAPATA,otras actividades de enfermeria, sueros,2014-02-01,11,11
COCHABAMBA,otras actividades de enfermeria, sueros,2014-02-01,12787,12787
COIPASA,otras actividades de enfermeria, sueros,2014-02-01,2,2
COLCAPIRHUA,otras actividades de enfermeria, sueros,2014-02-01,366,366
"COLCHA ""K""",otras actividades de enfermeria, sueros,2014-02-01,19,19
COLLANA,otras actividades de enfermeria, sueros,2014-02-01,5,5
COLOMI,otras actividades de enfermeria, sueros,2014-02-01,26,26
COLPA BELGICA,otras actividades de enfermeria, sueros,2014-02-01,61,61
COLQUECHACA,otras actividades de enfermeria, sueros,2014-02-01,30,30
COLQUENCHA,otras actividades de enfermeria, sueros,2014-02-01,5,5
COLQUIRI,otras actividades de enfermeria, sueros,2014-02-01,19,19
COMANCHE,otras actividades de enfermeria, sueros,2014-02-01,1,1
COMARAPA,otras actividades de enfermeria, sueros,2014-02-01,82,82
CONCEPCION,otras actividades de enfermeria, sueros,2014-02-01,18,18
COPACABANA,otras actividades de enfermeria, sueros,2014-02-01,39,39
CORIPATA,otras actividades de enfermeria, sueros,2014-02-01,7,7
CORO CORO,otras actividades de enfermeria, sueros,2014-02-01,8,8
COROICO,otras actividades de enfermeria, sueros,2014-02-01,135,135
CORQUE,otras actividades de enfermeria, sueros,2014-02-01,5,5
COTAGAITA,otras actividades de enfermeria, sueros,2014-02-01,268,268
COTOCA,otras actividades de enfermeria, sueros,2014-02-01,378,378
CRUZ DE MACHACAMARCA,otras actividades de enfermeria, sueros,2014-02-01,1,1
CUATRO CAÑADAS,otras actividades de enfermeria, sueros,2014-02-01,91,91
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria, sueros,2014-02-01,1,1
CUEVO,otras actividades de enfermeria, sueros,2014-02-01,16,16
CULPINA,otras actividades de enfermeria, sueros,2014-02-01,58,58
CURAHUARA DE CARANGAS,otras actividades de enfermeria, sueros,2014-02-01,10,10
CURVA,otras actividades de enfermeria, sueros,2014-02-01,1,1
DESAGUADERO,otras actividades de enfermeria, sueros,2014-02-01,4,4
EL ALTO,otras actividades de enfermeria, sueros,2014-02-01,6769,6769
EL CHORO,otras actividades de enfermeria, sueros,2014-02-01,23,23
EL PUENTE(STC),otras actividades de enfermeria, sueros,2014-02-01,34,34
EL PUENTE(TJA),otras actividades de enfermeria, sueros,2014-02-01,68,68
EL TORNO,otras actividades de enfermeria, sueros,2014-02-01,670,670
EL VILLAR,otras actividades de enfermeria, sueros,2014-02-01,31,31
ENTRE RIOS TRJ,otras actividades de enfermeria, sueros,2014-02-01,152,152
ENTRE RIOS CBBA,otras actividades de enfermeria, sueros,2014-02-01,41,41
ESCARA,otras actividades de enfermeria, sueros,2014-02-01,1,1
ESCOMA,otras actividades de enfermeria, sueros,2014-02-01,38,38
ESMERALDA,otras actividades de enfermeria, sueros,2014-02-01,1,1
EUCALIPTUS,otras actividades de enfermeria, sueros,2014-02-01,6,6
EUREKA (SANTOS MERCADO),otras actividades de enfermeria, sueros,2014-02-01,5,5
EXALTACION,otras actividades de enfermeria, sueros,2014-02-01,5,5
FERNANDEZ ALONSO,otras actividades de enfermeria, sueros,2014-02-01,51,51
FILADELFIA,otras actividades de enfermeria, sueros,2014-02-01,11,11
GENERAL SAAVEDRA,otras actividades de enfermeria, sueros,2014-02-01,68,68
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria, sueros,2014-02-01,4,4
GUANAY,otras actividades de enfermeria, sueros,2014-02-01,71,71
GUAQUI,otras actividades de enfermeria, sueros,2014-02-01,5,5
GUAYARAMERIN,otras actividades de enfermeria, sueros,2014-02-01,2615,2615
GUTIERREZ,otras actividades de enfermeria, sueros,2014-02-01,51,51
HUACARETA,otras actividades de enfermeria, sueros,2014-02-01,184,184
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria, sueros,2014-02-01,14,14
HUACHACALLA,otras actividades de enfermeria, sueros,2014-02-01,7,7
HUANUNI,otras actividades de enfermeria, sueros,2014-02-01,339,339
HUARACAJE,otras actividades de enfermeria, sueros,2014-02-01,11,11
HUARINA,otras actividades de enfermeria, sueros,2014-02-01,14,14
HUATAJATA,otras actividades de enfermeria, sueros,2014-02-01,3,3
HUAYLLAMARCA,otras actividades de enfermeria, sueros,2014-02-01,10,10
HUMANATA,otras actividades de enfermeria, sueros,2014-02-01,3,3
ICHOCA,otras actividades de enfermeria, sueros,2014-02-01,7,7
ICLA,otras actividades de enfermeria, sueros,2014-02-01,26,26
INCAHUASI,otras actividades de enfermeria, sueros,2014-02-01,37,37
INGAVI (HUMAITA),otras actividades de enfermeria, sueros,2014-02-01,1,1
INQUISIVI,otras actividades de enfermeria, sueros,2014-02-01,6,6
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria, sueros,2014-02-01,31,31
IXIAMAS,otras actividades de enfermeria, sueros,2014-02-01,35,35
JESUS DE MACHACA,otras actividades de enfermeria, sueros,2014-02-01,72,72
LA ASUNTA,otras actividades de enfermeria, sueros,2014-02-01,42,42
LA GUARDIA,otras actividades de enfermeria, sueros,2014-02-01,253,253
LA PAZ,otras actividades de enfermeria, sueros,2014-02-01,45819,45819
LAGUNILLAS,otras actividades de enfermeria, sueros,2014-02-01,31,31
LAJA,otras actividades de enfermeria, sueros,2014-02-01,22,22
LAS CARRERAS,otras actividades de enfermeria, sueros,2014-02-01,15,15
LICOMA PAMPA,otras actividades de enfermeria, sueros,2014-02-01,1,1
LLALLAGUA,otras actividades de enfermeria, sueros,2014-02-01,1678,1678
LLICA,otras actividades de enfermeria, sueros,2014-02-01,7,7
LORETO,otras actividades de enfermeria, sueros,2014-02-01,6,6
LURIBAY,otras actividades de enfermeria, sueros,2014-02-01,11,11
MACHACAMARCA,otras actividades de enfermeria, sueros,2014-02-01,4,4
MACHARETI,otras actividades de enfermeria, sueros,2014-02-01,54,54
MAGDALENA,otras actividades de enfermeria, sueros,2014-02-01,193,193
MAIRANA,otras actividades de enfermeria, sueros,2014-02-01,36,36
MALLA,otras actividades de enfermeria, sueros,2014-02-01,6,6
MAPIRI,otras actividades de enfermeria, sueros,2014-02-01,71,71
MECAPACA,otras actividades de enfermeria, sueros,2014-02-01,7,7
MINEROS,otras actividades de enfermeria, sueros,2014-02-01,79,79
MIZQUE,otras actividades de enfermeria, sueros,2014-02-01,122,122
MOCOMOCO,otras actividades de enfermeria, sueros,2014-02-01,5,5
MOJINETE,otras actividades de enfermeria, sueros,2014-02-01,11,11
MOJOCOYA,otras actividades de enfermeria, sueros,2014-02-01,14,14
MONTEAGUDO,otras actividades de enfermeria, sueros,2014-02-01,886,886
MONTERO,otras actividades de enfermeria, sueros,2014-02-01,10865,10865
MORO MORO,otras actividades de enfermeria, sueros,2014-02-01,9,9
MOROCHATA,otras actividades de enfermeria, sueros,2014-02-01,5,5
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria, sueros,2014-02-01,19,19
NAZACARA DE PACAJES,otras actividades de enfermeria, sueros,2014-02-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria, sueros,2014-02-01,12,12
OCURI,otras actividades de enfermeria, sueros,2014-02-01,24,24
OKINAWA,otras actividades de enfermeria, sueros,2014-02-01,5,5
OMEREQUE,otras actividades de enfermeria, sueros,2014-02-01,59,59
ORURO,otras actividades de enfermeria, sueros,2014-02-01,15037,15037
PADCAYA,otras actividades de enfermeria, sueros,2014-02-01,131,131
PADILLA,otras actividades de enfermeria, sueros,2014-02-01,230,230
PAILON,otras actividades de enfermeria, sueros,2014-02-01,175,175
PALCA,otras actividades de enfermeria, sueros,2014-02-01,12,12
PALOS BLANCOS,otras actividades de enfermeria, sueros,2014-02-01,115,115
PAMPA AULLAGAS,otras actividades de enfermeria, sueros,2014-02-01,6,6
PAMPA GRANDE,otras actividades de enfermeria, sueros,2014-02-01,31,31
PAPEL PAMPA,otras actividades de enfermeria, sueros,2014-02-01,11,11
PASORAPA,otras actividades de enfermeria, sueros,2014-02-01,6,6
PATACAMAYA,otras actividades de enfermeria, sueros,2014-02-01,22,22
PAZÑA,otras actividades de enfermeria, sueros,2014-02-01,8,8
PELECHUCO,otras actividades de enfermeria, sueros,2014-02-01,15,15
POCOATA,otras actividades de enfermeria, sueros,2014-02-01,16,16
POCONA,otras actividades de enfermeria, sueros,2014-02-01,21,21
POJO (CBBA),otras actividades de enfermeria, sueros,2014-02-01,21,21
POOPO,otras actividades de enfermeria, sueros,2014-02-01,13,13
PORCO,otras actividades de enfermeria, sueros,2014-02-01,12,12
POROMA,otras actividades de enfermeria, sueros,2014-02-01,37,37
PORONGO,otras actividades de enfermeria, sueros,2014-02-01,12,12
PORTACHUELO,otras actividades de enfermeria, sueros,2014-02-01,881,881
PORVENIR,otras actividades de enfermeria, sueros,2014-02-01,70,70
POSTRER VALLE,otras actividades de enfermeria, sueros,2014-02-01,2,2
POTOSI,otras actividades de enfermeria, sueros,2014-02-01,8132,8132
PRESTO,otras actividades de enfermeria, sueros,2014-02-01,28,28
PUCARA,otras actividades de enfermeria, sueros,2014-02-01,3,3
PUCARANI,otras actividades de enfermeria, sueros,2014-02-01,42,42
PUERTO ACOSTA,otras actividades de enfermeria, sueros,2014-02-01,1,1
PUERTO CARABUCO,otras actividades de enfermeria, sueros,2014-02-01,30,30
PUERTO GONZALO MORENO,otras actividades de enfermeria, sueros,2014-02-01,22,22
PUERTO PEREZ,otras actividades de enfermeria, sueros,2014-02-01,6,6
PUERTO QUIJARRO,otras actividades de enfermeria, sueros,2014-02-01,48,48
PUERTO RICO,otras actividades de enfermeria, sueros,2014-02-01,42,42
PUERTO SILES,otras actividades de enfermeria, sueros,2014-02-01,6,6
PUERTO SUAREZ,otras actividades de enfermeria, sueros,2014-02-01,396,396
PUERTO VILLARROEL,otras actividades de enfermeria, sueros,2014-02-01,2044,2044
PUNA,otras actividades de enfermeria, sueros,2014-02-01,43,43
PUNATA,otras actividades de enfermeria, sueros,2014-02-01,312,312
QUIABAYA,otras actividades de enfermeria, sueros,2014-02-01,11,11
QUILLACOLLO,otras actividades de enfermeria, sueros,2014-02-01,781,781
QUIME,otras actividades de enfermeria, sueros,2014-02-01,16,16
QUIRUSILLAS,otras actividades de enfermeria, sueros,2014-02-01,7,7
RAVELO,otras actividades de enfermeria, sueros,2014-02-01,24,24
REYES,otras actividades de enfermeria, sueros,2014-02-01,43,43
RIBERALTA,otras actividades de enfermeria, sueros,2014-02-01,2553,2553
ROBORE,otras actividades de enfermeria, sueros,2014-02-01,372,372
RURRENABAQUE,otras actividades de enfermeria, sueros,2014-02-01,90,90
SABAYA,otras actividades de enfermeria, sueros,2014-02-01,15,15
SACABA,otras actividades de enfermeria, sueros,2014-02-01,1186,1186
SACABAMBA,otras actividades de enfermeria, sueros,2014-02-01,14,14
SACACA,otras actividades de enfermeria, sueros,2014-02-01,17,17
SAIPINA,otras actividades de enfermeria, sueros,2014-02-01,30,30
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria, sueros,2014-02-01,37,37
SAMAIPATA,otras actividades de enfermeria, sueros,2014-02-01,50,50
SAN AGUSTIN,otras actividades de enfermeria, sueros,2014-02-01,2,2
SAN ANDRES,otras actividades de enfermeria, sueros,2014-02-01,19,19
SAN ANDRES DE MACHACA,otras actividades de enfermeria, sueros,2014-02-01,2,2
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria, sueros,2014-02-01,2,2
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria, sueros,2014-02-01,21,21
SAN BENITO,otras actividades de enfermeria, sueros,2014-02-01,14,14
SAN BORJA,otras actividades de enfermeria, sueros,2014-02-01,92,92
SAN BUENA VENTURA,otras actividades de enfermeria, sueros,2014-02-01,61,61
SAN CARLOS,otras actividades de enfermeria, sueros,2014-02-01,280,280
SAN IGNACIO,otras actividades de enfermeria, sueros,2014-02-01,239,239
SAN IGNACIO DE VELASCO,otras actividades de enfermeria, sueros,2014-02-01,1247,1247
SAN JAVIER(BNI),otras actividades de enfermeria, sueros,2014-02-01,12,12
SAN JAVIER(STC),otras actividades de enfermeria, sueros,2014-02-01,15,15
SAN JOAQUIN,otras actividades de enfermeria, sueros,2014-02-01,30,30
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria, sueros,2014-02-01,179,179
SAN JUAN DE YAPACANI,otras actividades de enfermeria, sueros,2014-02-01,72,72
SAN JULIAN,otras actividades de enfermeria, sueros,2014-02-01,128,128
SAN LORENZO(PND),otras actividades de enfermeria, sueros,2014-02-01,16,16
SAN LORENZO(TJA),otras actividades de enfermeria, sueros,2014-02-01,60,60
SAN LUCAS,otras actividades de enfermeria, sueros,2014-02-01,173,173
SAN MATIAS,otras actividades de enfermeria, sueros,2014-02-01,275,275
SAN MIGUEL DE VELASCO,otras actividades de enfermeria, sueros,2014-02-01,41,41
SAN PABLO DE LIPEZ,otras actividades de enfermeria, sueros,2014-02-01,1,1
SAN PEDRO,otras actividades de enfermeria, sueros,2014-02-01,75,75
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria, sueros,2014-02-01,38,38
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria, sueros,2014-02-01,33,33
SAN PEDRO DE TIQUINA,otras actividades de enfermeria, sueros,2014-02-01,15,15
SAN PEDRO(PND),otras actividades de enfermeria, sueros,2014-02-01,13,13
SAN RAFAEL,otras actividades de enfermeria, sueros,2014-02-01,59,59
SAN RAMON BENI,otras actividades de enfermeria, sueros,2014-02-01,91,91
SAN RAMON SCZ,otras actividades de enfermeria, sueros,2014-02-01,76,76
SANTA ANA,otras actividades de enfermeria, sueros,2014-02-01,345,345
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria, sueros,2014-02-01,31224,31224
SANTA ROSA,otras actividades de enfermeria, sueros,2014-02-01,104,104
SANTA ROSA DEL SARA,otras actividades de enfermeria, sueros,2014-02-01,84,84
SANTIAGO DE HUARI,otras actividades de enfermeria, sueros,2014-02-01,25,25
SANTIAGO DE MACHACA,otras actividades de enfermeria, sueros,2014-02-01,7,7
SANTIVAÑES,otras actividades de enfermeria, sueros,2014-02-01,4,4
SANTUARIO DE QUILLACAS,otras actividades de enfermeria, sueros,2014-02-01,5,5
SAPAHAQUI,otras actividades de enfermeria, sueros,2014-02-01,1,1
SENA,otras actividades de enfermeria, sueros,2014-02-01,23,23
SHINAOTA,otras actividades de enfermeria, sueros,2014-02-01,258,258
SICA SICA (VILLA AROMA),otras actividades de enfermeria, sueros,2014-02-01,26,26
SICAYA,otras actividades de enfermeria, sueros,2014-02-01,8,8
SIPE SIPE,otras actividades de enfermeria, sueros,2014-02-01,39,39
SOPACHUY,otras actividades de enfermeria, sueros,2014-02-01,42,42
SORACACHI,otras actividades de enfermeria, sueros,2014-02-01,12,12
SORATA,otras actividades de enfermeria, sueros,2014-02-01,3,3
SUCRE,otras actividades de enfermeria, sueros,2014-02-01,9360,9360
TACACOMA,otras actividades de enfermeria, sueros,2014-02-01,14,14
TACOBAMBA,otras actividades de enfermeria, sueros,2014-02-01,31,31
TACOPAYA,otras actividades de enfermeria, sueros,2014-02-01,20,20
TAHUA,otras actividades de enfermeria, sueros,2014-02-01,6,6
TAPACARI,otras actividades de enfermeria, sueros,2014-02-01,29,29
TARABUCO,otras actividades de enfermeria, sueros,2014-02-01,169,169
TARACO,otras actividades de enfermeria, sueros,2014-02-01,4,4
TARATA,otras actividades de enfermeria, sueros,2014-02-01,12,12
TARIJA,otras actividades de enfermeria, sueros,2014-02-01,13805,13805
TARVITA,otras actividades de enfermeria, sueros,2014-02-01,81,81
TEOPONTE,otras actividades de enfermeria, sueros,2014-02-01,17,17
TIAWANACU,otras actividades de enfermeria, sueros,2014-02-01,20,20
TINGUIPAYA,otras actividades de enfermeria, sueros,2014-02-01,20,20
TIPUANI,otras actividades de enfermeria, sueros,2014-02-01,135,135
TIQUIPAYA,otras actividades de enfermeria, sueros,2014-02-01,23,23
TIRAQUE (CBBA),otras actividades de enfermeria, sueros,2014-02-01,19,19
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria, sueros,2014-02-01,5,5
TOCO,otras actividades de enfermeria, sueros,2014-02-01,19,19
TODOS SANTOS,otras actividades de enfermeria, sueros,2014-02-01,2,2
TOLATA,otras actividades de enfermeria, sueros,2014-02-01,13,13
TOLEDO,otras actividades de enfermeria, sueros,2014-02-01,7,7
TOMAVE,otras actividades de enfermeria, sueros,2014-02-01,51,51
TOMINA,otras actividades de enfermeria, sueros,2014-02-01,41,41
TORO TORO,otras actividades de enfermeria, sueros,2014-02-01,35,35
TOTORA(CBBA),otras actividades de enfermeria, sueros,2014-02-01,90,90
TOTORA(ORR),otras actividades de enfermeria, sueros,2014-02-01,17,17
TRIGAL,otras actividades de enfermeria, sueros,2014-02-01,8,8
TRINIDAD,otras actividades de enfermeria, sueros,2014-02-01,8379,8379
TUPIZA,otras actividades de enfermeria, sueros,2014-02-01,858,858
TURCO,otras actividades de enfermeria, sueros,2014-02-01,11,11
UMALA,otras actividades de enfermeria, sueros,2014-02-01,9,9
UNCIA,otras actividades de enfermeria, sueros,2014-02-01,577,577
URIONDO (A. CONCEPCION),otras actividades de enfermeria, sueros,2014-02-01,61,61
URUBICHA,otras actividades de enfermeria, sueros,2014-02-01,60,60
UYUNI,otras actividades de enfermeria, sueros,2014-02-01,1525,1525
VACAS,otras actividades de enfermeria, sueros,2014-02-01,14,14
VALLEGRANDE,otras actividades de enfermeria, sueros,2014-02-01,455,455
VIACHA,otras actividades de enfermeria, sueros,2014-02-01,470,470
VILA VILA,otras actividades de enfermeria, sueros,2014-02-01,4,4
VILLA CHARCAS,otras actividades de enfermeria, sueros,2014-02-01,25,25
VILLA MONTES,otras actividades de enfermeria, sueros,2014-02-01,1523,1523
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria, sueros,2014-02-01,22,22
VILLA RIVERO,otras actividades de enfermeria, sueros,2014-02-01,7,7
VILLA SERRANO,otras actividades de enfermeria, sueros,2014-02-01,68,68
VILLA TUNARI,otras actividades de enfermeria, sueros,2014-02-01,235,235
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria, sueros,2014-02-01,28,28
VILLAZON,otras actividades de enfermeria, sueros,2014-02-01,529,529
VINTO,otras actividades de enfermeria, sueros,2014-02-01,46,46
VITICHI,otras actividades de enfermeria, sueros,2014-02-01,22,22
WARNES,otras actividades de enfermeria, sueros,2014-02-01,162,162
YACO,otras actividades de enfermeria, sueros,2014-02-01,3,3
YACUIBA,otras actividades de enfermeria, sueros,2014-02-01,3422,3422
YAMPARAEZ,otras actividades de enfermeria, sueros,2014-02-01,18,18
YANACACHI,otras actividades de enfermeria, sueros,2014-02-01,4,4
YAPACANI,otras actividades de enfermeria, sueros,2014-02-01,423,423
YOCALLA,otras actividades de enfermeria, sueros,2014-02-01,13,13
YOTALA,otras actividades de enfermeria, sueros,2014-02-01,29,29
