,group,variable,month,N° DE SINTOMÁTICOS RESPIRATORIOS CANTIDAD,N° DE SINTOMÁTICOS RESPIRATORIOS CANTIDAD,TOTALES
CHALLAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,5,9,14
CHAQUI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,3,0,3
CHARAGUA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,6,2,8
CHAYANTA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,1,0,1
CHIMORE,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,7,3,10
CHIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,0,2,2
CHOQUE COTA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,1,0,1
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,4,5,9
CHUMA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,0,1,1
CHUQUIHUTA AYLLU JUCUMANI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,1,0,1
CKOCHAS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,1,2,3
CLIZA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,7,3,10
COBIJA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,36,20,56
COCAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,2,2,4
COCHABAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,180,160,340
COLCAPIRHUA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,11,11,22
"COLCHA ""K""",tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,0,1,1
COLOMI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,4,5,9
COLPA BELGICA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,1,4,5
COLQUECHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,2,5,7
COLQUENCHA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,0,1,1
COLQUIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,0,2,2
COMARAPA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,4,1,5
CONCEPCION,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,5,3,8
COPACABANA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,1,0,1
CORIPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,5,6,11
CORO CORO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,2,0,2
COROICO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,6,7,13
CORQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,1,1,2
COTAGAITA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,4,3,7
COTOCA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,24,16,40
CUATRO CAÑADAS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,9,6,15
CULPINA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,3,7,10
DESAGUADERO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,4,2,6
EL ALTO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,168,148,316
EL CHORO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,1,1,2
EL PUENTE(STC),tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,2,0,2
EL PUENTE(TJA),tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,2,3,5
EL TORNO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,14,24,38
EL VILLAR,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,1,0,1
ENTRE RIOS TRJ,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,0,6,6
ENTRE RIOS CBBA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,8,5,13
EUCALIPTUS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,3,1,4
EUREKA (SANTOS MERCADO),tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,2,5,7
EXALTACION,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,1,0,1
FERNANDEZ ALONSO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,3,5,8
FILADELFIA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,1,0,1
GENERAL SAAVEDRA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,2,5,7
GRAL. J.J. PEREZ (CHARAZANI),tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,1,1,2
GUANAY,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,6,4,10
GUAYARAMERIN,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,16,12,28
GUTIERREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,2,2,4
HUACARETA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,1,0,1
HUACAYA (VILLA DE HUACAYA),tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,0,1,1
HUANUNI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,25,9,34
HUARACAJE,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,2,0,2
HUARINA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,3,1,4
ICHOCA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,1,0,1
ICLA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,3,0,3
INCAHUASI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,2,3,5
INQUISIVI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,1,0,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,3,7,10
IXIAMAS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,2,1,3
JESUS DE MACHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,3,1,4
LA ASUNTA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,15,20,35
LA GUARDIA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,52,42,94
LA PAZ,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,249,166,415
LAGUNILLAS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,1,0,1
LAJA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,5,5,10
LAS CARRERAS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,1,0,1
LLALLAGUA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,22,9,31
MACHACAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,0,1,1
MACHARETI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,0,3,3
MAIRANA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,0,1,1
MAPIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,12,5,17
MECAPACA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,2,2,4
MINEROS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,4,2,6
MIZQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,1,4,5
MOCOMOCO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,0,1,1
MOJOCOYA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,3,4,7
MONTEAGUDO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,3,4,7
MONTERO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,64,45,109
MORO MORO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,0,1,1
MOROCHATA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,5,8,13
NACEBE (SANTA ROSA DEL ABUNA),tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,1,0,1
OCURI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,3,4,7
OKINAWA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,3,1,4
ORURO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,64,71,135
PADCAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,2,3,5
PADILLA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,4,5,9
PAILON,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,12,13,25
PALCA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,11,10,21
PALOS BLANCOS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,20,8,28
PAMPA AULLAGAS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,1,1,2
PAMPA GRANDE,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,0,1,1
PAPEL PAMPA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,2,0,2
PASORAPA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,0,2,2
PATACAMAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,2,4,6
PELECHUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,1,0,1
POCOATA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,4,2,6
POCONA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,2,3,5
POJO (CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,1,1,2
POOPO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,3,2,5
PORCO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,1,2,3
POROMA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,4,4,8
PORONGO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,2,3,5
PORTACHUELO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,2,1,3
PORVENIR,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,1,3,4
POTOSI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,107,26,133
PRESTO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,1,1,2
PUCARANI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,1,2,3
PUERTO ACOSTA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,1,3,4
PUERTO CARABUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,3,0,3
PUERTO GONZALO MORENO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,4,1,5
PUERTO PEREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,3,1,4
PUERTO QUIJARRO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,6,11,17
PUERTO RICO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,2,1,3
PUERTO VILLARROEL,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,27,29,56
PUNA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,1,2,3
PUNATA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,13,14,27
QUILLACOLLO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,37,30,67
QUIME,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,0,1,1
QUIRUSILLAS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,0,1,1
RAVELO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,1,1,2
REYES,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,1,1,2
RIBERALTA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,29,27,56
ROBORE,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,8,4,12
RURRENABAQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,5,6,11
SACABA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,40,49,89
SACABAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,4,1,5
SACACA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,1,1,2
SAIPINA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,0,1,1
SALINAS DE GARCI MENDOZA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,4,0,4
SAMAIPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,1,1,2
SAN ANDRES DE MACHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,1,1,2
SAN ANTONIO DE LOMERIO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,1,0,1
SAN BENITO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,1,1,2
SAN BORJA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,7,9,16
SAN BUENA VENTURA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,1,1,2
SAN CARLOS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,3,5,8
SAN IGNACIO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,6,4,10
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,8,2,10
SAN JAVIER(STC),tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,1,2,3
SAN JOAQUIN,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,3,0,3
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,2,2,4
SAN JUAN DE YAPACANI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,5,1,6
SAN JULIAN,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,16,19,35
SAN LORENZO(PND),tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,0,1,1
SAN LORENZO(TJA),tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,2,3,5
SAN LUCAS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,3,2,5
SAN MATIAS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,1,0,1
SAN MIGUEL DE VELASCO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,2,3,5
SAN PEDRO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,8,7,15
SAN PEDRO DE BUENA VISTA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,4,1,5
SAN PEDRO DE TIQUINA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,3,4,7
SANTA ANA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,483,358,841
SANTA ROSA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,1,1,2
SANTA ROSA DEL SARA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,2,8,10
SANTIAGO DE HUARI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,2,2,4
SANTIVAÑES,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,0,2,2
SANTUARIO DE QUILLACAS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,4,1,5
SAPAHAQUI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,0,3,3
SHINAOTA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,27,11,38
SICA SICA (VILLA AROMA),tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,1,1,2
SICAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,3,0,3
SIPE SIPE,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,5,5,10
SOPACHUY,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,1,0,1
SORACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,3,1,4
SORATA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,6,5,11
SUCRE,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,69,62,131
TACACOMA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,5,1,6
TACOPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,1,3,4
TAPACARI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,1,3,4
TARABUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,1,4,5
TARATA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,3,3,6
TARIJA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,55,36,91
TARVITA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,2,4,6
TEOPONTE,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,7,1,8
TIAHUANACU,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,1,0,1
TINGUIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,4,3,7
TIPUANI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,10,2,12
TIQUIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,12,21,33
TIRAQUE (CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,7,6,13
TOCO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,6,5,11
TOLATA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,0,2,2
TOLEDO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,1,4,5
TOMAVE,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,3,2,5
TORO TORO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,1,0,1
TOTORA(CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,4,2,6
TRINIDAD,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,97,24,121
TUPIZA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,53,2,55
TURCO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,1,1,2
UNCIA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,4,6,10
URIONDO (A. CONCEPCION),tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,1,1,2
URUBICHA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,2,0,2
UYUNI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,3,6,9
VACAS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,3,3,6
VALLEGRANDE,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,3,0,3
VIACHA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,19,16,35
VILA VILA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,1,4,5
VILLA CHARCAS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,1,3,4
VILLA MONTES,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,15,9,24
VILLA RIVERO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,3,1,4
VILLA SERRANO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,4,1,5
VILLA TUNARI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,32,29,61
VILLA VACA GUZMAN (MUYUPAMPA),tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,1,0,1
VILLAZON,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,16,18,34
VINTO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,13,8,21
VITICHI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,1,1,2
WARNES,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,29,24,53
YACUIBA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,35,39,74
YAMPARAEZ,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,1,2,3
YAPACANI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,41,65,106
YOCALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,2,0,2
YOTALA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,2,2,4
YUNCHARA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,4,7,11
ZUDAÑEZ,tuberculosis y lepra,n de sintomaticos respiratorios,2020-02-01,6,4,10
ACACIO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-03-01,0,3,3
ACHACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-03-01,10,4,14
ACHOCALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-03-01,0,1,1
AIQUILE,tuberculosis y lepra,n de sintomaticos respiratorios,2020-03-01,6,12,18
ALCALA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-03-01,2,0,2
ALTO BENI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-03-01,4,4,8
ANCORAIMES,tuberculosis y lepra,n de sintomaticos respiratorios,2020-03-01,9,4,13
ANDAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-03-01,2,2,4
ANTEQUERA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-03-01,1,2,3
ANZALDO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-03-01,1,1,2
APOLO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-03-01,8,4,12
ARAMPAMPA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-03-01,1,0,1
ARANI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-03-01,2,2,4
ARBIETO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-03-01,7,1,8
ARQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2020-03-01,2,3,5
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-03-01,13,13,26
ATOCHA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-03-01,16,1,17
AUCAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-03-01,4,2,6
AYO AYO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-03-01,3,7,10
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,n de sintomaticos respiratorios,2020-03-01,12,19,31
AZURDUY,tuberculosis y lepra,n de sintomaticos respiratorios,2020-03-01,6,9,15
BATALLAS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-03-01,2,0,2
BAURES,tuberculosis y lepra,n de sintomaticos respiratorios,2020-03-01,2,0,2
BELEN DE ANDAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-03-01,1,2,3
BELLA FLOR,tuberculosis y lepra,n de sintomaticos respiratorios,2020-03-01,1,0,1
BERMEJO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-03-01,27,21,48
BETANZOS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-03-01,11,7,18
BOLPEBRA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-03-01,1,0,1
BOYUIBE,tuberculosis y lepra,n de sintomaticos respiratorios,2020-03-01,1,1,2
BUENA VISTA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-03-01,10,12,22
CABEZAS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-03-01,6,18,24
"CAIZA ""D""",tuberculosis y lepra,n de sintomaticos respiratorios,2020-03-01,3,11,14
CAJUATA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-03-01,2,1,3
CALACOTO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-03-01,2,1,3
CALAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-03-01,4,4,8
CAMARGO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-03-01,8,8,16
CAMATAQUI (C. VILLA ABECIA),tuberculosis y lepra,n de sintomaticos respiratorios,2020-03-01,2,1,3
