municipality,group,variable,month,Nuevas a partir del 5to mes de embarazo,TOTAL
YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-01-01,31,31
YOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-01-01,3,3
YOTALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-01-01,8,8
YUNCHARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-01-01,3,3
ZUDAÑEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-01-01,5,5
ACACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,6,6
ACHACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,42,42
ACHOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,14,14
AIQUILE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,62,62
ALALAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,10,10
ALCALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,1,1
ANCORAIMES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,13,13
ANDAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,4,4
ANTEQUERA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,4,4
ANZALDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,13,13
APOLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,15,15
ARAMPAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,6,6
ARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,10,10
ARBIETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,4,4
ARQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,11,11
ASCENCION DE GUARAYOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,28,28
ATOCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,6,6
AUCAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,7,7
AYATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,5,5
AYO AYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,22,22
AZURDUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,15,15
BATALLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,17,17
BAURES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,6,6
BELLA FLOR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,1,1
BERMEJO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,17,17
BETANZOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,38,38
BOLIVAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,7,7
BOYUIBE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,3,3
BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,16,16
CABEZAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,8,8
CAIROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,8,8
"CAIZA ""D""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,7,7
CAJUATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,8,8
CALACOTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,4,4
CALAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,5,5
CAMARGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,15,15
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,2,2
CAMIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,71,71
CAPINOTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,17,17
CAQUIAVIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,6,6
CARACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,20,20
CARANAVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,59,59
CARAPARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,7,7
CARIPUYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,7,7
CARMEN RIVERO TORREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,2,2
CATACORA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,1,1
CHACARILLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,4,4
CHALLAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,21,21
CHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,6,6
CHARAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,28,28
CHARAÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,1,1
CHAYANTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,21,21
CHIMORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,27,27
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,18,18
CHUMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,10,10
CLIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,22,22
COBIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,41,41
COCHABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,898,898
COIPASA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,1,1
COLCAPIRHUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,40,40
"COLCHA ""K""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,9,9
COLOMI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,29,29
COLPA BELGICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,7,7
COLQUECHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,24,24
COLQUENCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,6,6
COLQUIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,13,13
COMANCHE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,3,3
COMARAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,13,13
COMBAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,1,1
CONCEPCION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,18,18
COPACABANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,12,12
CORIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,11,11
CORO CORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,3,3
COROICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,21,21
CORQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,3,3
COTAGAITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,19,19
COTOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,60,60
CUATRO CAÑADAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,13,13
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,1,1
CUEVO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,2,2
CULPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,25,25
CURAHUARA DE CARANGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,2,2
CURVA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,2,2
DESAGUADERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,3,3
EL ALTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,1229,1229
EL CHORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,2,2
EL PUENTE(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,7,7
EL PUENTE(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,3,3
EL TORNO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,31,31
EL VILLAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,2,2
ENTRE RIOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,39,39
ENTRE RIOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,17,17
ESCARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,1,1
EUCALIPTUS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,9,9
EXALTACION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,2,2
FERNANDEZ ALONSO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,13,13
FILADELFIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,2,2
GENERAL SAAVEDRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,20,20
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,7,7
GUANAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,6,6
GUAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,7,7
GUAYARAMERIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,31,31
GUTIERREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,17,17
HUACARETA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,14,14
HUACAYA (VILLA DE HUACAYA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,3,3
HUACHACALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,1,1
HUANUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,16,16
HUAYLLAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,1,1
ICHOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,5,5
ICLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,8,8
INCAHUASI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,30,30
INQUISIVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,17,17
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,7,7
IXIAMAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,2,2
JESUS DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,6,6
LA ASUNTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,38,38
LA GUARDIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,51,51
LA PAZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,1472,1472
LA RIVERA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,1,1
LAGUNILLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,10,10
LAJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,10,10
LAS CARRERAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,2,2
LICOMA PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,2,2
LLALLAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,45,45
LLICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,2,2
LORETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,4,4
LURIBAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,11,11
MACHARETI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,1,1
MAGDALENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,4,4
MAIRANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,8,8
MALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,1,1
MAPIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,11,11
MECAPACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,5,5
MINEROS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,13,13
MIZQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,34,34
MOCOMOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,8,8
MOJOCOYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,2,2
MONTEAGUDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,21,21
MONTERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,205,205
MORO MORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,3,3
MOROCHATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,40,40
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,3,3
NAZACARA DE PACAJES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,1,1
OCURI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,20,20
OKINAWA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,9,9
OMEREQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,3,3
ORURO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,296,296
PADCAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,10,10
PADILLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,5,5
PAILON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,21,21
PALCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,18,18
PALOS BLANCOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,35,35
PAMPA AULLAGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,1,1
PAMPA GRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,1,1
PAPEL PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,8,8
PASORAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,2,2
PATACAMAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,24,24
PAZÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,1,1
PELECHUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,12,12
POCOATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,19,19
POCONA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,8,8
POJO (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,14,14
POOPO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,2,2
PORCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,8,8
POROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,15,15
PORONGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,5,5
PORTACHUELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,18,18
PORVENIR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,7,7
POSTRER VALLE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,2,2
POTOSI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,557,557
PRESTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,11,11
PUCARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,15,15
PUERTO ACOSTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,24,24
PUERTO CARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,9,9
PUERTO GONZALO MORENO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,2,2
PUERTO PEREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,3,3
PUERTO QUIJARRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,13,13
PUERTO RICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,3,3
PUERTO SILES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,3,3
PUERTO SUAREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,21,21
PUERTO VILLARROEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,80,80
PUNA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,29,29
PUNATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,32,32
QUIABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,2,2
QUILLACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,171,171
QUIME,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,11,11
QUIRUSILLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,1,1
RAVELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,15,15
REYES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,11,11
RIBERALTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,101,101
ROBORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,5,5
RURRENABAQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,14,14
SABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,1,1
SACABA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,173,173
SACABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,11,11
SACACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,22,22
SAIPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,1,1
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,5,5
SAMAIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,3,3
SAN AGUSTIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,3,3
SAN ANDRES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,8,8
SAN ANDRES DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,7,7
SAN ANTONIO DE ESMORUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,1,1
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,3,3
SAN BENITO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,4,4
SAN BORJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,42,42
SAN BUENA VENTURA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,7,7
SAN CARLOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-02-01,16,16
