municipality,group,variable,month,Nuevas antes del 5to mes de embarazo,TOTAL
YOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-01-01,7,7
YOTALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-01-01,5,5
YUNCHARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-01-01,7,7
ZUDAÑEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-01-01,15,15
ACACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,8,8
ACHACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,65,65
ACHOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,6,6
AIQUILE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,32,32
ALALAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,3,3
ALCALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,3,3
ANCORAIMES,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,11,11
ANDAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,2,2
ANTEQUERA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,6,6
ANZALDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,8,8
APOLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,22,22
ARAMPAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,4,4
ARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,11,11
ARBIETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,11,11
ARQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,4,4
ASCENCION DE GUARAYOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,45,45
ATOCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,18,18
AUCAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,2,2
AYATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,7,7
AYO AYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,28,28
AZURDUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,17,17
BATALLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,15,15
BAURES,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,5,5
BELEN DE ANDAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,2,2
BELEN DE URMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,1,1
BELLA FLOR,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,3,3
BERMEJO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,42,42
BETANZOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,38,38
BOLIVAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,5,5
BOLPEBRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,3,3
BOYUIBE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,1,1
BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,10,10
CABEZAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,26,26
CAIROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,9,9
"CAIZA ""D""",consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,8,8
CAJUATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,10,10
CALACOTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,6,6
CALAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,14,14
CAMARGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,37,37
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,5,5
CAMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,102,102
CAPINOTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,29,29
CAQUIAVIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,6,6
CARACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,21,21
CARANAVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,89,89
CARAPARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,14,14
CARIPUYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,11,11
CARMEN RIVERO TORREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,1,1
CHACARILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,2,2
CHALLAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,35,35
CHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,9,9
CHARAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,44,44
CHARAÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,2,2
CHAYANTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,25,25
CHIMORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,24,24
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,28,28
CHUMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,12,12
CLIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,28,28
COBIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,110,110
COCHABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,1319,1319
COIPASA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,1,1
COLCAPIRHUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,79,79
"COLCHA ""K""",consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,14,14
COLLANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,1,1
COLOMI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,25,25
COLPA BELGICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,10,10
COLQUECHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,35,35
COLQUENCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,4,4
COLQUIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,22,22
COMANCHE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,4,4
COMARAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,15,15
CONCEPCION,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,30,30
COPACABANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,17,17
CORIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,18,18
CORO CORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,4,4
COROICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,14,14
CORQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,4,4
COTAGAITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,47,47
COTOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,80,80
CUATRO CAÑADAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,29,29
CUEVO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,3,3
CULPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,19,19
CURAHUARA DE CARANGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,6,6
CURVA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,1,1
DESAGUADERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,6,6
EL ALTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,1286,1286
EL CHORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,3,3
EL PUENTE(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,8,8
EL PUENTE(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,16,16
EL TORNO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,74,74
EL VILLAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,8,8
ENTRE RIOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,26,26
ENTRE RIOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,37,37
EUCALIPTUS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,11,11
EXALTACION,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,10,10
FERNANDEZ ALONSO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,11,11
FILADELFIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,6,6
GENERAL SAAVEDRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,29,29
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,6,6
GUANAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,24,24
GUAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,3,3
GUAYARAMERIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,63,63
GUTIERREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,21,21
HUACARETA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,14,14
HUACAYA (VILLA DE HUACAYA),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,1,1
HUACHACALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,4,4
HUANUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,24,24
HUARACAJE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,4,4
HUAYLLAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,3,3
ICHOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,7,7
ICLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,14,14
INCAHUASI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,46,46
INGAVI (HUMAITA),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,3,3
INQUISIVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,12,12
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,16,16
IXIAMAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,14,14
JESUS DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,8,8
LA ASUNTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,59,59
LA GUARDIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,78,78
LA PAZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,1523,1523
LAGUNILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,16,16
LAJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,5,5
LAS CARRERAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,3,3
LICOMA PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,1,1
LLALLAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,57,57
LORETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,2,2
LURIBAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,8,8
MACHACAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,2,2
MACHARETI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,10,10
MAGDALENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,19,19
MAIRANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,20,20
MALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,3,3
MAPIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,22,22
MECAPACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,11,11
MINEROS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,36,36
MIZQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,36,36
MOCOMOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,8,8
MOJINETE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,5,5
MOJOCOYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,4,4
MONTEAGUDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,36,36
MONTERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,157,157
MORO MORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,3,3
MOROCHATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,40,40
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,7,7
OCURI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,20,20
OKINAWA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,20,20
OMEREQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,6,6
ORURO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,548,548
PADCAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,18,18
PADILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,8,8
PAILON,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,30,30
PALCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,16,16
PALOS BLANCOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,52,52
PAMPA GRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,9,9
PAPEL PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,6,6
PASORAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,2,2
PATACAMAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,21,21
PAZÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,3,3
PELECHUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,8,8
POCOATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,19,19
POCONA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,34,34
POJO (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,22,22
POOPO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,8,8
PORCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,11,11
POROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,15,15
PORONGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,10,10
PORTACHUELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,66,66
PORVENIR,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,6,6
POSTRER VALLE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,3,3
POTOSI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,538,538
PRESTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,7,7
PUCARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,1,1
PUCARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,25,25
PUERTO ACOSTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,20,20
PUERTO CARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,7,7
PUERTO GONZALO MORENO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,6,6
PUERTO QUIJARRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,19,19
PUERTO RICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,8,8
PUERTO SILES,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,7,7
PUERTO SUAREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,30,30
PUERTO VILLARROEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,80,80
PUNA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,32,32
PUNATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,38,38
QUIABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,3,3
QUILLACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,208,208
QUIME,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,9,9
QUIRUSILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,2,2
RAVELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,20,20
REYES,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,19,19
RIBERALTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,128,128
ROBORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,48,48
RURRENABAQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,17,17
SACABA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,185,185
SACABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,5,5
SACACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,26,26
SAIPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,4,4
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,12,12
SAMAIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,7,7
SAN AGUSTIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,2,2
SAN ANDRES,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,12,12
SAN ANTONIO DE ESMORUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,3,3
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,3,3
SAN BENITO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,8,8
SAN BORJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,51,51
SAN BUENA VENTURA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,15,15
SAN CARLOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,28,28
SAN IGNACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,39,39
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,83,83
SAN JAVIER(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,9,9
SAN JOAQUIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,16,16
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,25,25
SAN JUAN DE YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,20,20
SAN JULIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,71,71
SAN LORENZO(PND),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,1,1
SAN LORENZO(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,27,27
SAN LUCAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,77,77
SAN MATIAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,12,12
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,16,16
SAN PABLO DE LIPEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,2,2
SAN PEDRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-02-01,23,23
