municipality,group,variable,month,Mujeres con 4ta consulta prenatal,TOTAL
ALCALA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,2,2
ANCORAIMES,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,8,8
ANDAMARCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,1,1
ANTEQUERA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,4,4
ANZALDO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,5,5
APOLO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,16,16
ARAMPAMPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,4,4
ARANI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,4,4
ARBIETO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,8,8
ARQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,7,7
ASCENCION DE GUARAYOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,51,51
ATOCHA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,12,12
AUCAPATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,2,2
AYATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,2,2
AYO AYO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,20,20
AZURDUY,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,11,11
BATALLAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,10,10
BAURES,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,4,4
BELEN DE URMIRI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,1,1
BELLA FLOR,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,1,1
BERMEJO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,28,28
BETANZOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,25,25
BOLIVAR,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,5,5
BOLPEBRA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,1,1
BOYUIBE,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,3,3
BUENA VISTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,17,17
CABEZAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,30,30
CAIROMA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,6,6
"CAIZA ""D""",consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,10,10
CAJUATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,7,7
CALACOTO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,3,3
CALAMARCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,5,5
CAMARGO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,25,25
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,3,3
CAMIRI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,50,50
CAPINOTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,27,27
CAQUIAVIRI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,3,3
CARACOLLO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,18,18
CARANAVI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,64,64
CARAPARI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,7,7
CARIPUYO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,10,10
CARMEN RIVERO TORREZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,3,3
CATACORA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,1,1
CHACARILLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,1,1
CHALLAPATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,21,21
CHAQUI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,7,7
CHARAGUA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,38,38
CHARAÑA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,1,1
CHAYANTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,10,10
CHIMORE,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,18,18
CHOQUE COTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,1,1
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,31,31
CHUMA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,2,2
CLIZA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,12,12
COBIJA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,54,54
COCHABAMBA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,805,805
COLCAPIRHUA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,45,45
"COLCHA ""K""",consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,6,6
COLLANA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,1,1
COLOMI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,26,26
COLPA BELGICA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,4,4
COLQUECHACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,34,34
COLQUENCHA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,4,4
COLQUIRI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,26,26
COMANCHE,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,1,1
COMARAPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,20,20
CONCEPCION,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,18,18
COPACABANA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,9,9
CORIPATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,22,22
CORO CORO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,4,4
COROICO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,13,13
CORQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,2,2
COTAGAITA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,30,30
COTOCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,36,36
CUATRO CAÑADAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,20,20
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,1,1
CUEVO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,1,1
CULPINA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,24,24
CURAHUARA DE CARANGAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,6,6
CURVA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,1,1
DESAGUADERO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,5,5
EL ALTO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,907,907
EL CHORO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,7,7
EL PUENTE(STC),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,4,4
EL PUENTE(TJA),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,14,14
EL TORNO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,58,58
EL VILLAR,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,8,8
ENTRE RIOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,25,25
ENTRE RIOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,19,19
EUCALIPTUS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,2,2
EXALTACION,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,8,8
FERNANDEZ ALONSO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,23,23
FILADELFIA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,5,5
GENERAL SAAVEDRA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,26,26
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,4,4
GUANAY,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,21,21
GUAQUI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,6,6
GUAYARAMERIN,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,53,53
GUTIERREZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,15,15
HUACARETA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,17,17
HUACAYA (VILLA DE HUACAYA),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,3,3
HUACHACALLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,1,1
HUANUNI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,39,39
HUARACAJE,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,5,5
HUAYLLAMARCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,2,2
ICHOCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,3,3
ICLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,18,18
INCAHUASI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,48,48
INQUISIVI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,6,6
IRUPANA (VILLA DE LANZA),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,8,8
IXIAMAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,12,12
JESUS DE MACHACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,10,10
LA ASUNTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,44,44
LA GUARDIA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,54,54
LA PAZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,723,723
LAGUNILLAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,5,5
LAJA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,9,9
LAS CARRERAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,6,6
LICOMA PAMPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,5,5
LLALLAGUA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,62,62
LLICA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,5,5
LORETO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,3,3
LURIBAY,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,13,13
MACHACAMARCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,5,5
MACHARETI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,11,11
MAGDALENA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,20,20
MAIRANA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,10,10
MALLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,3,3
MAPIRI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,31,31
MECAPACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,5,5
MINEROS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,35,35
MIZQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,23,23
MOCOMOCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,9,9
MOJOCOYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,5,5
MONTEAGUDO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,54,54
MONTERO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,175,175
MORO MORO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,2,2
MOROCHATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,17,17
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,3,3
OCURI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,22,22
OKINAWA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,17,17
OMEREQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,8,8
ORURO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,463,463
PADCAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,23,23
PADILLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,18,18
PAILON,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,32,32
PALCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,5,5
PALOS BLANCOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,50,50
PAMPA AULLAGAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,2,2
PAMPA GRANDE,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,8,8
PAPEL PAMPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,3,3
PASORAPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,2,2
PATACAMAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,14,14
PAZÑA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,4,4
PELECHUCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,3,3
POCOATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,21,21
POCONA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,15,15
POJO (CBBA),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,5,5
POOPO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,1,1
PORCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,8,8
POROMA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,18,18
PORONGO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,16,16
PORTACHUELO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,26,26
PORVENIR,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,4,4
POTOSI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,293,293
PRESTO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,8,8
PUCARA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,2,2
PUCARANI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,14,14
PUERTO ACOSTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,7,7
PUERTO CARABUCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,4,4
PUERTO GONZALO MORENO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,8,8
PUERTO PEREZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,1,1
PUERTO QUIJARRO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,27,27
PUERTO RICO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,6,6
PUERTO SILES,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,3,3
PUERTO SUAREZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,26,26
PUERTO VILLARROEL,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,42,42
PUNA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,24,24
PUNATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,46,46
QUIABAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,1,1
QUILLACOLLO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,165,165
QUIME,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,5,5
QUIRUSILLAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,1,1
RAVELO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,13,13
REYES,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,25,25
RIBERALTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,179,179
ROBORE,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,28,28
RURRENABAQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,19,19
SABAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,3,3
SACABA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,199,199
SACABAMBA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,2,2
SACACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,29,29
SAIPINA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,6,6
SALINAS DE GARCI MENDOZA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,10,10
SAMAIPATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,6,6
SAN AGUSTIN,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,3,3
SAN ANDRES,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,10,10
SAN ANDRES DE MACHACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,2,2
SAN ANTONIO DE ESMORUCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,1,1
SAN ANTONIO DE LOMERIO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,19,19
SAN BENITO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,11,11
SAN BORJA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,62,62
SAN BUENA VENTURA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,16,16
SAN CARLOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,32,32
SAN IGNACIO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,35,35
SAN IGNACIO DE VELASCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,90,90
SAN JAVIER(BNI),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,2,2
SAN JAVIER(STC),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,23,23
SAN JOAQUIN,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,10,10
SAN JOSE DE CHIQUITOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,23,23
SAN JUAN DE YAPACANI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,12,12
SAN JULIAN,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,47,47
SAN LORENZO(PND),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,4,4
SAN LORENZO(TJA),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,13,13
SAN LUCAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,62,62
SAN MATIAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,15,15
SAN MIGUEL DE VELASCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,12,12
SAN PABLO DE LIPEZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,4,4
SAN PEDRO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,28,28
SAN PEDRO DE BUENA VISTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,10,10
SAN PEDRO DE CURAHUARA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,2,2
SAN PEDRO DE QUEMES,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,2,2
SAN PEDRO DE TIQUINA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,4,4
SAN PEDRO(PND),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,4,4
SAN RAFAEL,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,5,5
SAN RAMON,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,31,31
SAN RAMON,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,12,12
SANTA ANA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,24,24
SANTA CRUZ DE LA SIERRA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,1696,1696
SANTA ROSA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,2,2
SANTA ROSA DEL SARA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,25,25
SANTIAGO DE CALLAPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,1,1
SANTIAGO DE HUARI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,7,7
SANTIAGO DE MACHACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,2,2
SANTIVAÑES,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,5,5
SANTUARIO DE QUILLACAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-02-01,3,3
