municipality,group,variable,month,Repetidas,TOTAL
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,repetidas,2007-02-01,23,23
GUANAY,consultas prenatales,repetidas,2007-02-01,71,71
GUAQUI,consultas prenatales,repetidas,2007-02-01,16,16
GUAYARAMERIN,consultas prenatales,repetidas,2007-02-01,320,320
GUTIERREZ,consultas prenatales,repetidas,2007-02-01,62,62
HUACARETA,consultas prenatales,repetidas,2007-02-01,61,61
HUACAYA (VILLA DE HUACAYA),consultas prenatales,repetidas,2007-02-01,14,14
HUACHACALLA,consultas prenatales,repetidas,2007-02-01,3,3
HUANUNI,consultas prenatales,repetidas,2007-02-01,151,151
HUARACAJE,consultas prenatales,repetidas,2007-02-01,17,17
HUAYLLAMARCA,consultas prenatales,repetidas,2007-02-01,13,13
ICHOCA,consultas prenatales,repetidas,2007-02-01,12,12
ICLA,consultas prenatales,repetidas,2007-02-01,38,38
INCAHUASI,consultas prenatales,repetidas,2007-02-01,157,157
INGAVI (HUMAITA),consultas prenatales,repetidas,2007-02-01,6,6
INQUISIVI,consultas prenatales,repetidas,2007-02-01,24,24
IRUPANA (VILLA DE LANZA),consultas prenatales,repetidas,2007-02-01,57,57
IXIAMAS,consultas prenatales,repetidas,2007-02-01,37,37
JESUS DE MACHACA,consultas prenatales,repetidas,2007-02-01,43,43
LA ASUNTA,consultas prenatales,repetidas,2007-02-01,202,202
LA GUARDIA,consultas prenatales,repetidas,2007-02-01,418,418
LA PAZ,consultas prenatales,repetidas,2007-02-01,6390,6390
LAGUNILLAS,consultas prenatales,repetidas,2007-02-01,26,26
LAJA,consultas prenatales,repetidas,2007-02-01,32,32
LAS CARRERAS,consultas prenatales,repetidas,2007-02-01,14,14
LICOMA PAMPA,consultas prenatales,repetidas,2007-02-01,11,11
LLALLAGUA,consultas prenatales,repetidas,2007-02-01,342,342
LLICA,consultas prenatales,repetidas,2007-02-01,14,14
LORETO,consultas prenatales,repetidas,2007-02-01,11,11
LURIBAY,consultas prenatales,repetidas,2007-02-01,35,35
MACHACAMARCA,consultas prenatales,repetidas,2007-02-01,26,26
MACHARETI,consultas prenatales,repetidas,2007-02-01,50,50
MAGDALENA,consultas prenatales,repetidas,2007-02-01,71,71
MAIRANA,consultas prenatales,repetidas,2007-02-01,68,68
MALLA,consultas prenatales,repetidas,2007-02-01,13,13
MAPIRI,consultas prenatales,repetidas,2007-02-01,103,103
MECAPACA,consultas prenatales,repetidas,2007-02-01,23,23
MINEROS,consultas prenatales,repetidas,2007-02-01,113,113
MIZQUE,consultas prenatales,repetidas,2007-02-01,102,102
MOCOMOCO,consultas prenatales,repetidas,2007-02-01,22,22
MOJINETE,consultas prenatales,repetidas,2007-02-01,2,2
MOJOCOYA,consultas prenatales,repetidas,2007-02-01,26,26
MONTEAGUDO,consultas prenatales,repetidas,2007-02-01,271,271
MONTERO,consultas prenatales,repetidas,2007-02-01,678,678
MORO MORO,consultas prenatales,repetidas,2007-02-01,11,11
MOROCHATA,consultas prenatales,repetidas,2007-02-01,58,58
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,repetidas,2007-02-01,11,11
NAZACARA DE PACAJES,consultas prenatales,repetidas,2007-02-01,1,1
OCURI,consultas prenatales,repetidas,2007-02-01,86,86
OKINAWA,consultas prenatales,repetidas,2007-02-01,91,91
OMEREQUE,consultas prenatales,repetidas,2007-02-01,23,23
ORURO,consultas prenatales,repetidas,2007-02-01,1579,1579
PADCAYA,consultas prenatales,repetidas,2007-02-01,84,84
PADILLA,consultas prenatales,repetidas,2007-02-01,70,70
PAILON,consultas prenatales,repetidas,2007-02-01,116,116
PALCA,consultas prenatales,repetidas,2007-02-01,10,10
PALOS BLANCOS,consultas prenatales,repetidas,2007-02-01,144,144
PAMPA AULLAGAS,consultas prenatales,repetidas,2007-02-01,10,10
PAMPA GRANDE,consultas prenatales,repetidas,2007-02-01,28,28
PAPEL PAMPA,consultas prenatales,repetidas,2007-02-01,8,8
PASORAPA,consultas prenatales,repetidas,2007-02-01,12,12
PATACAMAYA,consultas prenatales,repetidas,2007-02-01,95,95
PAZÑA,consultas prenatales,repetidas,2007-02-01,23,23
PELECHUCO,consultas prenatales,repetidas,2007-02-01,6,6
POCOATA,consultas prenatales,repetidas,2007-02-01,88,88
POCONA,consultas prenatales,repetidas,2007-02-01,34,34
POJO (CBBA),consultas prenatales,repetidas,2007-02-01,37,37
POOPO,consultas prenatales,repetidas,2007-02-01,25,25
PORCO,consultas prenatales,repetidas,2007-02-01,57,57
POROMA,consultas prenatales,repetidas,2007-02-01,65,65
PORONGO,consultas prenatales,repetidas,2007-02-01,28,28
PORTACHUELO,consultas prenatales,repetidas,2007-02-01,170,170
PORVENIR,consultas prenatales,repetidas,2007-02-01,16,16
POSTRER VALLE,consultas prenatales,repetidas,2007-02-01,8,8
POTOSI,consultas prenatales,repetidas,2007-02-01,1502,1502
PRESTO,consultas prenatales,repetidas,2007-02-01,28,28
PUCARA,consultas prenatales,repetidas,2007-02-01,10,10
PUCARANI,consultas prenatales,repetidas,2007-02-01,73,73
PUERTO ACOSTA,consultas prenatales,repetidas,2007-02-01,36,36
PUERTO CARABUCO,consultas prenatales,repetidas,2007-02-01,20,20
PUERTO GONZALO MORENO,consultas prenatales,repetidas,2007-02-01,23,23
PUERTO PEREZ,consultas prenatales,repetidas,2007-02-01,12,12
PUERTO QUIJARRO,consultas prenatales,repetidas,2007-02-01,80,80
PUERTO RICO,consultas prenatales,repetidas,2007-02-01,24,24
PUERTO SILES,consultas prenatales,repetidas,2007-02-01,12,12
PUERTO SUAREZ,consultas prenatales,repetidas,2007-02-01,139,139
PUERTO VILLARROEL,consultas prenatales,repetidas,2007-02-01,252,252
PUNA,consultas prenatales,repetidas,2007-02-01,126,126
PUNATA,consultas prenatales,repetidas,2007-02-01,157,157
QUIABAYA,consultas prenatales,repetidas,2007-02-01,14,14
QUILLACOLLO,consultas prenatales,repetidas,2007-02-01,553,553
QUIME,consultas prenatales,repetidas,2007-02-01,37,37
QUIRUSILLAS,consultas prenatales,repetidas,2007-02-01,4,4
RAVELO,consultas prenatales,repetidas,2007-02-01,67,67
REYES,consultas prenatales,repetidas,2007-02-01,54,54
RIBERALTA,consultas prenatales,repetidas,2007-02-01,744,744
ROBORE,consultas prenatales,repetidas,2007-02-01,72,72
RURRENABAQUE,consultas prenatales,repetidas,2007-02-01,124,124
SABAYA,consultas prenatales,repetidas,2007-02-01,7,7
SACABA,consultas prenatales,repetidas,2007-02-01,456,456
SACABAMBA,consultas prenatales,repetidas,2007-02-01,18,18
SACACA,consultas prenatales,repetidas,2007-02-01,112,112
SAIPINA,consultas prenatales,repetidas,2007-02-01,37,37
SALINAS DE GARCI MENDOZA,consultas prenatales,repetidas,2007-02-01,35,35
SAMAIPATA,consultas prenatales,repetidas,2007-02-01,43,43
SAN AGUSTIN,consultas prenatales,repetidas,2007-02-01,8,8
SAN ANDRES,consultas prenatales,repetidas,2007-02-01,50,50
SAN ANDRES DE MACHACA,consultas prenatales,repetidas,2007-02-01,14,14
SAN ANTONIO DE ESMORUCO,consultas prenatales,repetidas,2007-02-01,7,7
SAN ANTONIO DE LOMERIO,consultas prenatales,repetidas,2007-02-01,22,22
SAN BENITO,consultas prenatales,repetidas,2007-02-01,37,37
SAN BORJA,consultas prenatales,repetidas,2007-02-01,210,210
SAN BUENA VENTURA,consultas prenatales,repetidas,2007-02-01,78,78
SAN CARLOS,consultas prenatales,repetidas,2007-02-01,157,157
SAN IGNACIO,consultas prenatales,repetidas,2007-02-01,156,156
SAN IGNACIO DE VELASCO,consultas prenatales,repetidas,2007-02-01,442,442
SAN JAVIER(BNI),consultas prenatales,repetidas,2007-02-01,9,9
SAN JAVIER(STC),consultas prenatales,repetidas,2007-02-01,105,105
SAN JOAQUIN,consultas prenatales,repetidas,2007-02-01,20,20
SAN JOSE DE CHIQUITOS,consultas prenatales,repetidas,2007-02-01,82,82
SAN JUAN DE YAPACANI,consultas prenatales,repetidas,2007-02-01,62,62
SAN JULIAN,consultas prenatales,repetidas,2007-02-01,190,190
SAN LORENZO(PND),consultas prenatales,repetidas,2007-02-01,13,13
SAN LORENZO(TJA),consultas prenatales,repetidas,2007-02-01,62,62
SAN LUCAS,consultas prenatales,repetidas,2007-02-01,260,260
SAN MATIAS,consultas prenatales,repetidas,2007-02-01,61,61
SAN MIGUEL DE VELASCO,consultas prenatales,repetidas,2007-02-01,61,61
SAN PABLO DE LIPEZ,consultas prenatales,repetidas,2007-02-01,22,22
SAN PEDRO,consultas prenatales,repetidas,2007-02-01,119,119
SAN PEDRO DE BUENA VISTA,consultas prenatales,repetidas,2007-02-01,55,55
SAN PEDRO DE CURAHUARA,consultas prenatales,repetidas,2007-02-01,6,6
SAN PEDRO DE QUEMES,consultas prenatales,repetidas,2007-02-01,5,5
SAN PEDRO DE TIQUINA,consultas prenatales,repetidas,2007-02-01,21,21
SAN PEDRO(PND),consultas prenatales,repetidas,2007-02-01,5,5
SAN RAFAEL,consultas prenatales,repetidas,2007-02-01,34,34
SAN RAMON,consultas prenatales,repetidas,2007-02-01,18,18
SAN RAMON,consultas prenatales,repetidas,2007-02-01,47,47
SANTA ANA,consultas prenatales,repetidas,2007-02-01,119,119
SANTA CRUZ DE LA SIERRA,consultas prenatales,repetidas,2007-02-01,7337,7337
SANTA ROSA,consultas prenatales,repetidas,2007-02-01,26,26
SANTA ROSA DEL SARA,consultas prenatales,repetidas,2007-02-01,108,108
SANTIAGO DE CALLAPA,consultas prenatales,repetidas,2007-02-01,3,3
SANTIAGO DE HUARI,consultas prenatales,repetidas,2007-02-01,32,32
SANTIAGO DE MACHACA,consultas prenatales,repetidas,2007-02-01,10,10
SANTIVAÑES,consultas prenatales,repetidas,2007-02-01,11,11
SANTUARIO DE QUILLACAS,consultas prenatales,repetidas,2007-02-01,9,9
SAPAHAQUI,consultas prenatales,repetidas,2007-02-01,12,12
SENA,consultas prenatales,repetidas,2007-02-01,31,31
SICA SICA (VILLA AROMA),consultas prenatales,repetidas,2007-02-01,63,63
SICAYA,consultas prenatales,repetidas,2007-02-01,1,1
SIPE SIPE,consultas prenatales,repetidas,2007-02-01,177,177
SOPACHUY,consultas prenatales,repetidas,2007-02-01,51,51
SORACACHI,consultas prenatales,repetidas,2007-02-01,28,28
SORATA,consultas prenatales,repetidas,2007-02-01,65,65
SUCRE,consultas prenatales,repetidas,2007-02-01,1730,1730
TACACOMA,consultas prenatales,repetidas,2007-02-01,28,28
TACOBAMBA,consultas prenatales,repetidas,2007-02-01,7,7
TACOPAYA,consultas prenatales,repetidas,2007-02-01,43,43
TAHUA,consultas prenatales,repetidas,2007-02-01,5,5
TAPACARI,consultas prenatales,repetidas,2007-02-01,95,95
TARABUCO,consultas prenatales,repetidas,2007-02-01,115,115
TARACO,consultas prenatales,repetidas,2007-02-01,9,9
TARATA,consultas prenatales,repetidas,2007-02-01,35,35
TARIJA,consultas prenatales,repetidas,2007-02-01,1022,1022
TARVITA,consultas prenatales,repetidas,2007-02-01,110,110
TEOPONTE,consultas prenatales,repetidas,2007-02-01,31,31
TIAWANACU,consultas prenatales,repetidas,2007-02-01,42,42
TINGUIPAYA,consultas prenatales,repetidas,2007-02-01,70,70
TIPUANI,consultas prenatales,repetidas,2007-02-01,36,36
TIQUIPAYA,consultas prenatales,repetidas,2007-02-01,244,244
TIRAQUE (CBBA),consultas prenatales,repetidas,2007-02-01,232,232
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,repetidas,2007-02-01,2,2
TOCO,consultas prenatales,repetidas,2007-02-01,8,8
TOLATA,consultas prenatales,repetidas,2007-02-01,12,12
TOLEDO,consultas prenatales,repetidas,2007-02-01,17,17
TOMAVE,consultas prenatales,repetidas,2007-02-01,24,24
TOMINA,consultas prenatales,repetidas,2007-02-01,40,40
TORO TORO,consultas prenatales,repetidas,2007-02-01,35,35
TOTORA(CBBA),consultas prenatales,repetidas,2007-02-01,72,72
TOTORA(ORR),consultas prenatales,repetidas,2007-02-01,16,16
TRIGAL,consultas prenatales,repetidas,2007-02-01,9,9
TRINIDAD,consultas prenatales,repetidas,2007-02-01,832,832
TUPIZA,consultas prenatales,repetidas,2007-02-01,234,234
TURCO,consultas prenatales,repetidas,2007-02-01,17,17
UMALA,consultas prenatales,repetidas,2007-02-01,3,3
UNCIA,consultas prenatales,repetidas,2007-02-01,161,161
URIONDO (A. CONCEPCION),consultas prenatales,repetidas,2007-02-01,66,66
URUBICHA,consultas prenatales,repetidas,2007-02-01,66,66
UYUNI,consultas prenatales,repetidas,2007-02-01,181,181
VACAS,consultas prenatales,repetidas,2007-02-01,42,42
VALLEGRANDE,consultas prenatales,repetidas,2007-02-01,68,68
VIACHA,consultas prenatales,repetidas,2007-02-01,200,200
VILA VILA,consultas prenatales,repetidas,2007-02-01,6,6
VILLA MONTES,consultas prenatales,repetidas,2007-02-01,228,228
VILLA NUEVA (LOMA ALTA),consultas prenatales,repetidas,2007-02-01,11,11
VILLA RIVERO,consultas prenatales,repetidas,2007-02-01,7,7
VILLA SERRANO,consultas prenatales,repetidas,2007-02-01,46,46
VILLA TUNARI,consultas prenatales,repetidas,2007-02-01,332,332
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,repetidas,2007-02-01,47,47
VILLAZON,consultas prenatales,repetidas,2007-02-01,252,252
VINTO,consultas prenatales,repetidas,2007-02-01,125,125
VITICHI,consultas prenatales,repetidas,2007-02-01,53,53
WALDO BALLIVIAN,consultas prenatales,repetidas,2007-02-01,10,10
WARNES,consultas prenatales,repetidas,2007-02-01,394,394
YACO,consultas prenatales,repetidas,2007-02-01,18,18
YACUIBA,consultas prenatales,repetidas,2007-02-01,447,447
YAMPARAEZ,consultas prenatales,repetidas,2007-02-01,43,43
YANACACHI,consultas prenatales,repetidas,2007-02-01,9,9
YAPACANI,consultas prenatales,repetidas,2007-02-01,278,278
YOCALLA,consultas prenatales,repetidas,2007-02-01,14,14
YOTALA,consultas prenatales,repetidas,2007-02-01,40,40
YUNCHARA,consultas prenatales,repetidas,2007-02-01,20,20
ZUDAÑEZ,consultas prenatales,repetidas,2007-02-01,62,62
ACACIO,consultas prenatales,repetidas,2007-03-01,41,41
ACHACACHI,consultas prenatales,repetidas,2007-03-01,194,194
ACHOCALLA,consultas prenatales,repetidas,2007-03-01,28,28
AIQUILE,consultas prenatales,repetidas,2007-03-01,207,207
ALALAY,consultas prenatales,repetidas,2007-03-01,9,9
ALCALA,consultas prenatales,repetidas,2007-03-01,14,14
ANCORAIMES,consultas prenatales,repetidas,2007-03-01,53,53
ANDAMARCA,consultas prenatales,repetidas,2007-03-01,13,13
ANTEQUERA,consultas prenatales,repetidas,2007-03-01,17,17
ANZALDO,consultas prenatales,repetidas,2007-03-01,15,15
APOLO,consultas prenatales,repetidas,2007-03-01,75,75
ARAMPAMPA,consultas prenatales,repetidas,2007-03-01,19,19
ARANI,consultas prenatales,repetidas,2007-03-01,30,30
ARBIETO,consultas prenatales,repetidas,2007-03-01,25,25
ARQUE,consultas prenatales,repetidas,2007-03-01,41,41
ASCENCION DE GUARAYOS,consultas prenatales,repetidas,2007-03-01,117,117
ATOCHA,consultas prenatales,repetidas,2007-03-01,80,80
AUCAPATA,consultas prenatales,repetidas,2007-03-01,6,6
AYATA,consultas prenatales,repetidas,2007-03-01,29,29
AYO AYO,consultas prenatales,repetidas,2007-03-01,11,11
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,repetidas,2007-03-01,122,122
AZURDUY,consultas prenatales,repetidas,2007-03-01,82,82
BATALLAS,consultas prenatales,repetidas,2007-03-01,64,64
BAURES,consultas prenatales,repetidas,2007-03-01,25,25
BELEN DE URMIRI,consultas prenatales,repetidas,2007-03-01,4,4
BELLA FLOR,consultas prenatales,repetidas,2007-03-01,9,9
BERMEJO,consultas prenatales,repetidas,2007-03-01,166,166
BETANZOS,consultas prenatales,repetidas,2007-03-01,168,168
BOLIVAR,consultas prenatales,repetidas,2007-03-01,23,23
BOLPEBRA,consultas prenatales,repetidas,2007-03-01,4,4
BOYUIBE,consultas prenatales,repetidas,2007-03-01,20,20
BUENA VISTA,consultas prenatales,repetidas,2007-03-01,81,81
CABEZAS,consultas prenatales,repetidas,2007-03-01,118,118
CAIROMA,consultas prenatales,repetidas,2007-03-01,39,39
"CAIZA ""D""",consultas prenatales,repetidas,2007-03-01,44,44
CAJUATA,consultas prenatales,repetidas,2007-03-01,55,55
CALACOTO,consultas prenatales,repetidas,2007-03-01,16,16
CALAMARCA,consultas prenatales,repetidas,2007-03-01,45,45
CAMARGO,consultas prenatales,repetidas,2007-03-01,88,88
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,repetidas,2007-03-01,17,17
CAMIRI,consultas prenatales,repetidas,2007-03-01,338,338
CAPINOTA,consultas prenatales,repetidas,2007-03-01,135,135
CAQUIAVIRI,consultas prenatales,repetidas,2007-03-01,22,22
CARACOLLO,consultas prenatales,repetidas,2007-03-01,111,111
CARANAVI,consultas prenatales,repetidas,2007-03-01,341,341
CARANGAS,consultas prenatales,repetidas,2007-03-01,2,2
CARAPARI,consultas prenatales,repetidas,2007-03-01,58,58
CARIPUYO,consultas prenatales,repetidas,2007-03-01,37,37
CARMEN RIVERO TORREZ,consultas prenatales,repetidas,2007-03-01,9,9
CATACORA,consultas prenatales,repetidas,2007-03-01,1,1
CHACARILLA,consultas prenatales,repetidas,2007-03-01,2,2
CHALLAPATA,consultas prenatales,repetidas,2007-03-01,122,122
CHAQUI,consultas prenatales,repetidas,2007-03-01,28,28
CHARAGUA,consultas prenatales,repetidas,2007-03-01,171,171
CHARAÑA,consultas prenatales,repetidas,2007-03-01,13,13
CHAYANTA,consultas prenatales,repetidas,2007-03-01,73,73
CHIMORE,consultas prenatales,repetidas,2007-03-01,84,84
CHIPAYA,consultas prenatales,repetidas,2007-03-01,4,4
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,repetidas,2007-03-01,178,178
CHUMA,consultas prenatales,repetidas,2007-03-01,32,32
CLIZA,consultas prenatales,repetidas,2007-03-01,131,131
COBIJA,consultas prenatales,repetidas,2007-03-01,504,504
COCHABAMBA,consultas prenatales,repetidas,2007-03-01,5866,5866
COIPASA,consultas prenatales,repetidas,2007-03-01,1,1
COLCAPIRHUA,consultas prenatales,repetidas,2007-03-01,457,457
"COLCHA ""K""",consultas prenatales,repetidas,2007-03-01,43,43
COLLANA,consultas prenatales,repetidas,2007-03-01,3,3
COLOMI,consultas prenatales,repetidas,2007-03-01,145,145
COLPA BELGICA,consultas prenatales,repetidas,2007-03-01,37,37
COLQUECHACA,consultas prenatales,repetidas,2007-03-01,124,124
COLQUENCHA,consultas prenatales,repetidas,2007-03-01,28,28
COLQUIRI,consultas prenatales,repetidas,2007-03-01,88,88
COMANCHE,consultas prenatales,repetidas,2007-03-01,12,12
COMARAPA,consultas prenatales,repetidas,2007-03-01,145,145
COMBAYA,consultas prenatales,repetidas,2007-03-01,1,1
CONCEPCION,consultas prenatales,repetidas,2007-03-01,229,229
COPACABANA,consultas prenatales,repetidas,2007-03-01,36,36
CORIPATA,consultas prenatales,repetidas,2007-03-01,84,84
CORO CORO,consultas prenatales,repetidas,2007-03-01,17,17
COROICO,consultas prenatales,repetidas,2007-03-01,125,125
CORQUE,consultas prenatales,repetidas,2007-03-01,16,16
COTAGAITA,consultas prenatales,repetidas,2007-03-01,139,139
COTOCA,consultas prenatales,repetidas,2007-03-01,364,364
CUATRO CAÑADAS,consultas prenatales,repetidas,2007-03-01,92,92
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,repetidas,2007-03-01,9,9
CUEVO,consultas prenatales,repetidas,2007-03-01,33,33
CULPINA,consultas prenatales,repetidas,2007-03-01,120,120
CURAHUARA DE CARANGAS,consultas prenatales,repetidas,2007-03-01,32,32
CURVA,consultas prenatales,repetidas,2007-03-01,8,8
DESAGUADERO,consultas prenatales,repetidas,2007-03-01,24,24
EL ALTO,consultas prenatales,repetidas,2007-03-01,6028,6028
EL CHORO,consultas prenatales,repetidas,2007-03-01,28,28
EL PUENTE(STC),consultas prenatales,repetidas,2007-03-01,93,93
EL PUENTE(TJA),consultas prenatales,repetidas,2007-03-01,69,69
EL TORNO,consultas prenatales,repetidas,2007-03-01,439,439
EL VILLAR,consultas prenatales,repetidas,2007-03-01,27,27
ENTRE RIOS,consultas prenatales,repetidas,2007-03-01,94,94
ENTRE RIOS,consultas prenatales,repetidas,2007-03-01,137,137
ESMERALDA,consultas prenatales,repetidas,2007-03-01,2,2
EUCALIPTUS,consultas prenatales,repetidas,2007-03-01,32,32
EUREKA (SANTOS MERCADO),consultas prenatales,repetidas,2007-03-01,8,8
EXALTACION,consultas prenatales,repetidas,2007-03-01,16,16
FERNANDEZ ALONSO,consultas prenatales,repetidas,2007-03-01,69,69
FILADELFIA,consultas prenatales,repetidas,2007-03-01,22,22
GENERAL SAAVEDRA,consultas prenatales,repetidas,2007-03-01,91,91
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,repetidas,2007-03-01,20,20
GUANAY,consultas prenatales,repetidas,2007-03-01,64,64
GUAQUI,consultas prenatales,repetidas,2007-03-01,26,26
GUAYARAMERIN,consultas prenatales,repetidas,2007-03-01,367,367
GUTIERREZ,consultas prenatales,repetidas,2007-03-01,63,63
HUACARETA,consultas prenatales,repetidas,2007-03-01,80,80
HUACAYA (VILLA DE HUACAYA),consultas prenatales,repetidas,2007-03-01,20,20
HUACHACALLA,consultas prenatales,repetidas,2007-03-01,5,5
HUANUNI,consultas prenatales,repetidas,2007-03-01,163,163
HUARACAJE,consultas prenatales,repetidas,2007-03-01,7,7
HUAYLLAMARCA,consultas prenatales,repetidas,2007-03-01,13,13
ICHOCA,consultas prenatales,repetidas,2007-03-01,24,24
ICLA,consultas prenatales,repetidas,2007-03-01,53,53
INCAHUASI,consultas prenatales,repetidas,2007-03-01,177,177
INGAVI (HUMAITA),consultas prenatales,repetidas,2007-03-01,4,4
INQUISIVI,consultas prenatales,repetidas,2007-03-01,25,25
IRUPANA (VILLA DE LANZA),consultas prenatales,repetidas,2007-03-01,77,77
